actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
365,PT10M43.00S,2021-12-24T04:20:53.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,58,56,2021-12-24T04:20:53Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M43.00S,2021-12-24T04:21:15.4Z,3,REGULAR,foul,technical,['1freethrow'],203937,,,1610612763,58,56,2021-12-24T04:21:26Z,3620000,,,0,,K. Anderson technical FOUL (1 Tech),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,201639.0,,0.0,1.0,,,,,,,,,,,,,,,,,
367,PT10M43.00S,2021-12-24T04:21:40.1Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612763,59,56,2021-12-24T04:21:40Z,3630000,,,0,,S. Curry technical Free Throw 1 of 1 (20 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
368,PT10M40.00S,2021-12-24T04:22:05.9Z,3,REGULAR,foul,personal,[],201939,,,1610612763,59,56,2021-12-24T04:22:09Z,3640000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1628415]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,201639.0,,1.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
370,PT10M32.00S,2021-12-24T04:22:30.7Z,3,REGULAR,3pt,Jump Shot,[],1630217,35.218873193166885,60.56219362745098,1610612763,59,59,2021-12-24T04:22:39Z,3660000,-53.0,279.0,1,left,D. Bane 28' 3PT pullup (6 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,,,,28.36,Made,6.0,,,,,,,,,J. Jackson Jr.,1628991.0,1.0,
372,PT10M06.00S,2021-12-24T04:22:55.6Z,3,REGULAR,2pt,Jump Shot,[],203490,87.72996057818659,20.588235294117645,1610612744,59,59,2021-12-24T04:22:59Z,3680000,-147.0,63.0,1,right,MISS O. Porter Jr. 15' pullup Shot,[203490],1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,15.99,Missed,,,,,,,,,,,,,
373,PT10M04.00S,2021-12-24T04:22:57.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,59,59,2021-12-24T04:23:35Z,3690000,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,372.0,3.0,2.0,1.0,,,,
374,PT10M00.00S,2021-12-24T04:23:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,10.463206307490145,50.73529411764706,1610612763,59,61,2021-12-24T04:23:07Z,3700000,-4.0,46.0,1,left,J. Morant running Layup (13 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,,,,,,,4.6,Made,13.0,,,,,,,,,,,,
375,PT10M00.00S,2021-12-24T04:23:09.4Z,3,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612763,59,61,2021-12-24T04:23:18Z,3710000,,,0,,K. Looney shooting personal FOUL (2 PF) (Morant 1 FT),"[1626172, 1629630]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,201245.0,,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
377,PT10M00.00S,2021-12-24T04:23:30.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629630,,,1610612763,59,62,2021-12-24T04:23:30Z,3730000,,,0,,J. Morant Free Throw 1 of 1 (14 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
378,PT09M49.00S,2021-12-24T04:23:42.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.24901445466492,46.568627450980394,1610612744,61,62,2021-12-24T04:23:45Z,3740000,-17.0,11.0,1,right,K. Looney cutting DUNK (4 PTS) (S. Curry 2 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,,,,,2.04,Made,4.0,,,,,,,,,S. Curry,201939.0,2.0,
380,PT09M37.00S,2021-12-24T04:23:54.9Z,3,REGULAR,2pt,Jump Shot,[],1629630,14.011169513797633,77.45098039215686,1610612763,61,62,2021-12-24T04:23:58Z,3760000,-137.0,79.0,1,left,MISS J. Morant 15' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,,,,15.85,Missed,,,,,,,,,,,,,
381,PT09M34.00S,2021-12-24T04:23:58.7Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,61,62,2021-12-24T04:23:58Z,3770000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,380.0,2.0,2.0,0.0,,,,
382,PT09M25.00S,2021-12-24T04:24:07.2Z,3,REGULAR,3pt,Jump Shot,[],203110,69.20170827858082,71.81372549019608,1610612744,61,62,2021-12-24T04:24:09Z,3780000,109.0,237.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,26.09,Missed,,,,,,,,,,,,,
383,PT09M23.00S,2021-12-24T04:24:09.2Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,61,62,2021-12-24T04:26:09Z,3790000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,382.0,4.0,2.0,2.0,,,,
384,PT09M09.00S,2021-12-24T04:24:23.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,64.60249671484888,10.294117647058822,1610612744,64,62,2021-12-24T04:24:26Z,3800000,-199.0,280.0,1,right,S. Curry 34' 3PT pullup (23 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,,34.34,Made,23.0,,,,,,,,,,,,
385,PT08M55.00S,2021-12-24T04:24:39.9Z,3,REGULAR,foul,offensive,[],1628991,,,1610612763,64,62,2021-12-24T04:24:43Z,3810000,,,0,,J. Jackson Jr. charge offensive FOUL (3 PF),"[1628991, 203110]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,201246.0,,3.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
387,PT08M55.00S,2021-12-24T04:24:39.9Z,3,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,64,62,2021-12-24T04:24:39Z,3830000,,,0,,J. Jackson Jr. offensive foul TURNOVER (3 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,201246.0,3.0,,,,,,,,,,,,,,,,,,,
388,PT08M46.00S,2021-12-24T04:25:04.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201939,74.58935611038108,25.245098039215684,1610612744,64,62,2021-12-24T04:25:24Z,3840000,-124.0,186.0,1,right,MISS S. Curry 22' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,22.38,Missed,,,,,,,,,,,,,
389,PT08M44.00S,2021-12-24T04:25:06.5Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,64,62,2021-12-24T04:25:58Z,3850000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,388.0,3.0,3.0,0.0,,,,
390,PT08M42.00S,2021-12-24T04:25:12.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,8.754927726675426,43.872549019607845,1610612763,64,62,2021-12-24T04:26:04Z,3860000,31.0,30.0,1,left,MISS J. Morant running Layup - blocked,"[1629630, 1626172]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,,,,,,,4.27,Missed,,,,Looney,1626172.0,,,,,,,,
391,PT08M42.00S,2021-12-24T04:25:12.6Z,3,REGULAR,block,,[],1626172,,,1610612763,64,62,2021-12-24T04:25:16Z,3870000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M40.00S,2021-12-24T04:25:14.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,64,62,2021-12-24T04:26:04Z,3880000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,
393,PT08M40.00S,2021-12-24T04:25:23.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,64,62,2021-12-24T04:25:23Z,3890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M26.00S,2021-12-24T04:25:42.0Z,3,REGULAR,foul,personal,['3freethrow'],203110,,,1610612763,64,62,2021-12-24T04:25:50Z,3900000,,,0,,D. Green shooting personal FOUL (1 PF) (Jackson Jr. 3 FT),"[203110, 1628991]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,201246.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
396,PT08M26.00S,2021-12-24T04:26:14.1Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],1628991,,,1610612763,64,63,2021-12-24T04:26:14Z,3920000,,,0,,J. Jackson Jr. Free Throw 1 of 3 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
397,PT08M26.00S,2021-12-24T04:26:22.6Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],1628991,,,1610612763,64,63,2021-12-24T04:26:22Z,3930000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 3,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,
398,PT08M26.00S,2021-12-24T04:26:22.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,64,63,2021-12-24T04:26:22Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,397.0,,,,,,,
399,PT08M26.00S,2021-12-24T04:26:44.3Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],1628991,,,1610612763,64,63,2021-12-24T04:26:44Z,3950000,,,0,,MISS J. Jackson Jr. Free Throw 3 of 3,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,
400,PT08M24.00S,2021-12-24T04:26:45.7Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,64,63,2021-12-24T04:26:45Z,3960000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,399.0,5.0,3.0,2.0,,,,
401,PT08M12.00S,2021-12-24T04:26:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.32917214191852,45.09803921568628,1610612744,66,63,2021-12-24T04:27:00Z,3970000,-25.0,20.0,1,right,D. Green driving Layup (6 PTS),[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,,,,,,,3.14,Made,6.0,,,,,,,,,,,,
403,PT08M02.00S,2021-12-24T04:27:07.0Z,3,REGULAR,3pt,Jump Shot,[],1630217,34.90473061760841,45.588235294117645,1610612763,66,66,2021-12-24T04:27:09Z,3990000,22.0,276.0,1,left,D. Bane 27' 3PT  (9 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,27.65,Made,9.0,,,,,,,,,J. Morant,1629630.0,5.0,
405,PT07M52.00S,2021-12-24T04:27:17.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627780,92.72339027595268,54.41176470588235,1610612744,68,66,2021-12-24T04:28:22Z,4010000,22.0,16.0,1,right,G. Payton II alley-oop Layup (11 PTS) (D. Green 8 AST),"[1627780, 203110]",1610612744.0,GSW,alley-oop,,,Payton II,G. Payton II,,,,,,,,,,,2.72,Made,11.0,,,,,,,,,D. Green,203110.0,8.0,
407,PT07M39.00S,2021-12-24T04:27:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.915243101182654,44.6078431372549,1610612763,68,66,2021-12-24T04:27:33Z,4030000,27.0,13.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,,2.98,Missed,,,,,,,,,,,,,
408,PT07M37.00S,2021-12-24T04:27:32.8Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,68,66,2021-12-24T04:28:10Z,4040000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,407.0,4.0,2.0,2.0,,,,
409,PT07M35.00S,2021-12-24T04:27:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,68,66,2021-12-24T04:27:35Z,4050000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
410,PT07M34.00S,2021-12-24T04:27:36.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,68,66,2021-12-24T04:27:36Z,4060000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,409.0,3.0,3.0,0.0,,,,
411,PT07M32.00S,2021-12-24T04:27:37.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627780,78.79434954007884,91.66666666666666,1610612744,71,66,2021-12-24T04:29:55Z,4070000,208.0,147.0,1,right,G. Payton II 25' 3PT running (14 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,,,,,,,25.48,Made,14.0,,,,,,,,,S. Curry,201939.0,3.0,
413,PT07M31.00S,2021-12-24T04:27:51.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,71,66,2021-12-24T04:27:51Z,4090000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M21.00S,2021-12-24T04:30:50.1Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,71,66,2021-12-24T04:30:51Z,4120000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 201939]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,1.0,,,,,,,,Curry,201939.0,,,,,,,,,,
417,PT07M21.00S,2021-12-24T04:30:50.1Z,3,REGULAR,steal,,[],201939,,,1610612744,71,66,2021-12-24T04:30:52Z,4130000,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M18.00S,2021-12-24T04:30:53.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201939,92.9862023653088,55.392156862745104,1610612744,73,66,2021-12-24T04:31:36Z,4140000,27.0,13.0,1,right,S. Curry running finger roll Layup (25 PTS),[201939],1610612744.0,GSW,running finger roll,,,Curry,S. Curry,,,,,,,,,,,3.01,Made,25.0,,,,,,,,,,,,
419,PT07M06.00S,2021-12-24T04:31:05.3Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,73,66,2021-12-24T04:31:06Z,4150000,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 203490]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,1.0,,,,,,,,Porter Jr.,203490.0,,,,,,,,,,
420,PT07M06.00S,2021-12-24T04:31:05.3Z,3,REGULAR,steal,,[],203490,,,1610612744,73,66,2021-12-24T04:31:07Z,4160000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M03.00S,2021-12-24T04:31:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612744,73,66,2021-12-24T04:31:34Z,4170000,,,0,,D. Brooks shooting personal FOUL (3 PF) (Payton II 2 FT),"[1628415, 1627780]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,201246.0,,3.0,1.0,Payton II,1627780.0,,,,,,,,,,,,,,,
422,PT07M08.00S,2021-12-24T04:31:20.0Z,3,REGULAR,memo,,[],0,,,1610612744,73,66,2021-12-24T04:31:20Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 395th consecutive sellout
424,PT07M03.00S,2021-12-24T04:31:38.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612744,73,66,2021-12-24T04:32:37Z,4190000,,,0,,,[],,,stands,,,,,,,,,201245.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
425,PT07M03.00S,2021-12-24T04:32:55.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627780,,,1610612744,73,66,2021-12-24T04:32:55Z,4200000,,,0,,MISS G. Payton II Free Throw 1 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,Missed,,,,,,,,,,,,,
426,PT07M03.00S,2021-12-24T04:32:55.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,73,66,2021-12-24T04:32:55Z,4210000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,425.0,,,,,,,
427,PT07M03.00S,2021-12-24T04:33:10.6Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627780,,,1610612744,73,66,2021-12-24T04:33:10Z,4220000,,,0,,MISS G. Payton II Free Throw 2 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,Missed,,,,,,,,,,,,,
428,PT07M02.00S,2021-12-24T04:33:11.6Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,73,66,2021-12-24T04:33:11Z,4230000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,427.0,4.0,3.0,1.0,,,,
429,PT06M58.00S,2021-12-24T04:33:15.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627780,78.0059132720105,6.862745098039216,1610612744,73,66,2021-12-24T04:33:18Z,4240000,-216.0,154.0,1,right,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,26.51,Missed,,,,,,,,,,,,,
430,PT06M56.00S,2021-12-24T04:33:17.8Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,73,66,2021-12-24T04:33:49Z,4250000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,429.0,2.0,2.0,0.0,,,,
431,PT06M44.00S,2021-12-24T04:33:35.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612763,73,66,2021-12-24T04:33:44Z,4260000,,,0,,K. Looney personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1626172, 1628991]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,201246.0,,3.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
433,PT06M44.00S,2021-12-24T04:34:02.2Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,73,67,2021-12-24T04:34:02Z,4280000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (15 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
434,PT06M44.00S,2021-12-24T04:34:02.9Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,73,67,2021-12-24T04:34:14Z,4290000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M44.00S,2021-12-24T04:34:02.9Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,73,67,2021-12-24T04:34:14Z,4300000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M44.00S,2021-12-24T04:34:24.1Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,73,68,2021-12-24T04:34:24Z,4310000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (16 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
437,PT06M27.00S,2021-12-24T04:34:44.3Z,3,REGULAR,3pt,Jump Shot,[],201939,94.69448094612353,5.147058823529411,1610612744,76,68,2021-12-24T04:34:48Z,4320000,-224.0,-3.0,1,right,S. Curry 3PT step back (28 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,22.43,Made,28.0,,,,,,,,,,,,
438,PT06M04.00S,2021-12-24T04:35:06.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,16.113666228646515,43.38235294117647,1610612763,76,70,2021-12-24T04:35:10Z,4330000,33.0,99.0,1,left,D. Brooks 10' fadeaway Jump Shot (11 PTS) (J. Morant 6 AST),"[1628415, 1629630]",1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,,,,,,,10.44,Made,11.0,,,,,,,,,J. Morant,1629630.0,6.0,
440,PT05M54.00S,2021-12-24T04:35:17.2Z,3,REGULAR,3pt,Jump Shot,[],201939,63.6826544021025,44.11764705882353,1610612744,76,70,2021-12-24T04:35:20Z,4350000,-29.0,289.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,,29.04,Missed,,,,,,,,,,,,,
441,PT05M52.00S,2021-12-24T04:35:19.2Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,76,70,2021-12-24T04:35:35Z,4360000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,440.0,6.0,3.0,3.0,,,,
442,PT05M42.00S,2021-12-24T04:35:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,91.67214191852825,54.41176470588235,1610612744,78,70,2021-12-24T04:35:30Z,4370000,22.0,26.0,1,right,G. Payton II Layup (16 PTS) (O. Porter Jr. 1 AST),"[1627780, 203490]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,3.4,Made,16.0,,,,,,,,,O. Porter Jr.,203490.0,1.0,
444,PT05M35.00S,2021-12-24T04:35:39.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612763,78,70,2021-12-24T04:36:01Z,4390000,,,0,,K. Looney personal FOUL (4 PF) (Jackson Jr. 2 FT),"[1626172, 1628991]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,201639.0,,4.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
446,PT05M35.00S,2021-12-24T04:36:03.3Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,78,71,2021-12-24T04:36:03Z,4410000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (17 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
447,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,out,[],1626172,,,1610612763,78,71,2021-12-24T04:36:17Z,4420000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,out,[],201939,,,1610612763,78,71,2021-12-24T04:36:17Z,4430000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,out,[],203490,,,1610612763,78,71,2021-12-24T04:36:17Z,4440000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,out,[],203500,,,1610612763,78,71,2021-12-24T04:36:17Z,4450000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,in,[],1629185,,,1610612763,78,71,2021-12-24T04:36:17Z,4460000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,in,[],1629308,,,1610612763,78,71,2021-12-24T04:36:17Z,4470000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,in,[],202357,,,1610612763,78,71,2021-12-24T04:36:17Z,4480000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M35.00S,2021-12-24T04:36:04.1Z,3,REGULAR,substitution,in,[],1630214,,,1610612763,78,71,2021-12-24T04:36:17Z,4490000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M35.00S,2021-12-24T04:36:30.2Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,78,72,2021-12-24T04:36:30Z,4500000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
456,PT05M17.00S,2021-12-24T04:36:50.2Z,3,REGULAR,3pt,Jump Shot,[],1629308,71.04139290407359,16.176470588235293,1610612744,78,72,2021-12-24T04:36:54Z,4510000,-169.0,220.0,1,right,MISS J. Toscano-Anderson 27' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,27.72,Missed,,,,,,,,,,,,,
