actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
229,PT09M31.00S,2022-02-11T03:41:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,90.22667542706965,53.431372549019606,1610612744,36,37,2022-02-11T03:51:05Z,1785000,17.0,39.0,1,right,MISS N. Bjelica Layup - blocked,"[202357, 201959]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,4.3,Missed,,,,,Gibson,201959.0,,,,,,,,,,,,,
230,PT09M31.00S,2022-02-11T03:41:18.6Z,2,REGULAR,block,,[],201959,,,1610612744,36,37,2022-02-11T03:51:05Z,1787500,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M30.00S,2022-02-11T03:41:19.6Z,2,REGULAR,rebound,offensive,[],202357,,,1610612744,36,37,2022-02-11T03:51:05Z,1788750,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
182,PT09M27.00S,2022-02-11T03:41:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202357,90.75229960578186,58.333333333333336,1610612744,36,37,2022-02-11T03:51:05Z,1790000,42.0,34.0,1,right,MISS N. Bjelica driving Layup,[202357],1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,5.41,Missed,,,,,,,,,,,,,,,,,,,
184,PT09M25.00S,2022-02-11T03:41:36.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,36,37,2022-02-11T03:42:02Z,1810000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
185,PT09M15.00S,2022-02-11T03:41:47.4Z,2,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612752,36,37,2022-02-11T03:42:47Z,1820000,,,0,,D. Lee shooting personal FOUL (2 PF) (Burks 2 FT),"[1627814, 202692]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Burks,202692.0,
187,PT09M15.00S,2022-02-11T03:42:15.8Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,36,38,2022-02-11T03:42:53Z,1840000,,,0,,A. Burks Free Throw 1 of 2 (1 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
188,PT09M15.00S,2022-02-11T03:42:15.8Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,36,38,2022-02-11T03:42:53Z,1850000,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M11.00S,2022-02-11T03:42:19.8Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,36,38,2022-02-11T03:43:16Z,1860000,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
191,PT09M01.00S,2022-02-11T03:43:08.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,36,38,2022-02-11T03:43:08Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M54.00S,2022-02-11T03:43:21.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630167,10.5946123521682,35.049019607843135,1610612752,36,38,2022-02-11T03:43:24Z,1890000,75.0,47.0,1,left,MISS O. Toppin 8' turnaround Hook,[1630167],1610612752.0,NYK,turnaround,,,Toppin,O. Toppin,,,,,8.84,Missed,,,,,,,,,,,,,,,,,,,
193,PT08M51.00S,2022-02-11T03:43:25.0Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,36,38,2022-02-11T03:43:25Z,1900000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
194,PT08M44.00S,2022-02-11T03:43:32.0Z,2,REGULAR,3pt,Jump Shot,[],201939,64.07687253613666,56.61764705882353,1610612744,36,38,2022-02-11T03:43:35Z,1910000,33.0,285.0,1,right,MISS S. Curry 28' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,28.71,Missed,,,,,,,,,,,,,,,,,,,
195,PT08M41.00S,2022-02-11T03:43:35.7Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,36,38,2022-02-11T03:43:35Z,1920000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,194.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
196,PT08M27.00S,2022-02-11T03:43:49.5Z,2,REGULAR,3pt,Jump Shot,[],1630193,32.013797634691194,16.42156862745098,1610612752,36,41,2022-02-11T03:43:52Z,1930000,168.0,248.0,1,left,I. Quickley 29' 3PT pullup (3 PTS) (A. Burks 4 AST),"[1630193, 202692]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,29.98,Made,,,,,,,3.0,A. Burks,202692.0,4.0,,,,,,,,,
198,PT08M12.00S,2022-02-11T03:44:04.2Z,2,REGULAR,3pt,Jump Shot,[],201939,63.81406044678055,44.85294117647059,1610612744,39,41,2022-02-11T03:44:07Z,1950000,-26.0,288.0,1,right,S. Curry 28' 3PT pullup (11 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.87,Made,,,,,,,11.0,,,,,,,,,,,,
199,PT07M59.00S,2022-02-11T03:44:17.1Z,2,REGULAR,3pt,Jump Shot,[],1630193,29.517082785808146,22.54901960784314,1610612752,39,41,2022-02-11T03:44:20Z,1960000,137.0,225.0,1,left,MISS I. Quickley 26' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
200,PT07M57.00S,2022-02-11T03:44:19.1Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,39,41,2022-02-11T03:44:36Z,1970000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
201,PT07M50.00S,2022-02-11T03:44:28.4Z,2,REGULAR,foul,personal,[],202692,,,1610612744,39,41,2022-02-11T03:44:31Z,1980000,,,0,,A. Burks personal FOUL (1 PF),"[202692, 201939]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Curry,201939.0,
203,PT07M50.00S,2022-02-11T03:44:39.7Z,2,REGULAR,substitution,out,[],202692,,,1610612744,39,41,2022-02-11T03:44:48Z,2000000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M50.00S,2022-02-11T03:44:39.7Z,2,REGULAR,substitution,out,[],201959,,,1610612744,39,41,2022-02-11T03:44:48Z,2010000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M50.00S,2022-02-11T03:44:39.7Z,2,REGULAR,substitution,in,[],1629656,,,1610612744,39,41,2022-02-11T03:44:48Z,2020000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M50.00S,2022-02-11T03:44:39.7Z,2,REGULAR,substitution,in,[],1629011,,,1610612744,39,41,2022-02-11T03:44:48Z,2030000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M40.00S,2022-02-11T03:45:08.3Z,2,REGULAR,3pt,Jump Shot,[],202691,95.22010512483574,96.56862745098039,1610612744,39,41,2022-02-11T03:45:10Z,2040000,233.0,-8.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
208,PT07M38.00S,2022-02-11T03:45:11.7Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,39,41,2022-02-11T03:45:11Z,2050000,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,207.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
209,PT07M32.00S,2022-02-11T03:45:17.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629629,6.389618922470433,53.67647058823529,1610612752,39,43,2022-02-11T03:45:24Z,2060000,-18.0,8.0,1,left,C. Reddish driving finger roll Layup (7 PTS) (O. Toppin 1 AST),"[1629629, 1630167]",1610612752.0,NYK,driving finger roll,,,Reddish,C. Reddish,,,,,1.99,Made,,,,,,,7.0,O. Toppin,1630167.0,1.0,,,,,,,,,
211,PT07M16.00S,2022-02-11T03:45:32.6Z,2,REGULAR,3pt,Jump Shot,[],202357,76.2976346911958,9.803921568627452,1610612744,39,43,2022-02-11T03:45:35Z,2080000,-201.0,170.0,1,right,MISS N. Bjelica 26' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
212,PT07M13.00S,2022-02-11T03:45:36.0Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,39,43,2022-02-11T03:45:36Z,2090000,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,211.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
213,PT07M10.00S,2022-02-11T03:45:41.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630167,7.703679369250986,58.08823529411765,1610612752,39,43,2022-02-11T04:13:24Z,2100000,-40.0,20.0,1,left,MISS O. Toppin driving Layup - blocked,"[1630167, 1630228]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,4.5,Missed,,,,,Kuminga,1630228.0,,,,,,,,,,,,,
219,PT07M10.00S,2022-02-11T03:45:41.2Z,2,REGULAR,block,,[],1630228,,,1610612752,39,43,2022-02-11T03:49:22Z,2105000,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M08.00S,2022-02-11T03:45:43.2Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,39,43,2022-02-11T04:13:24Z,2110000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
216,PT07M08.00S,2022-02-11T03:46:19.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,39,43,2022-02-11T03:49:22Z,2130000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M08.00S,2022-02-11T03:46:22.0Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612744,39,43,2022-02-11T03:50:37Z,2140000,,,0,,,[],1610612744.0,GSW,overturned,,,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,,
220,PT07M08.00S,2022-02-11T03:49:26.3Z,2,REGULAR,substitution,out,[],1630193,,,1610612744,39,43,2022-02-11T03:49:38Z,2150000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M08.00S,2022-02-11T03:49:26.3Z,2,REGULAR,substitution,in,[],202689,,,1610612744,39,43,2022-02-11T03:49:38Z,2160000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M54.00S,2022-02-11T03:49:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.67214191852825,45.09803921568628,1610612744,41,43,2022-02-11T03:49:42Z,2170000,-25.0,26.0,1,right,J. Kuminga Layup (9 PTS) (N. Bjelica 2 AST),"[1630228, 202357]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,3.56,Made,,,,,,,9.0,N. Bjelica,202357.0,2.0,,,,,,,,,
224,PT06M39.00S,2022-02-11T03:49:58.4Z,2,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612752,41,43,2022-02-11T03:50:02Z,2190000,,,0,,O. Toppin step out-of-bounds TURNOVER (1 TO),[1630167],1610612752.0,NYK,step,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,1.0,,,2715.0,,,,,
225,PT06M33.00S,2022-02-11T03:50:15.4Z,2,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612744,41,43,2022-02-11T03:50:24Z,2200000,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Curry 3 FT),"[1629656, 201939]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Curry,201939.0,
227,PT06M33.00S,2022-02-11T03:50:48.0Z,2,REGULAR,freethrow,1 of 3,"['fromturnover', 'fastbreak']",201939,,,1610612744,42,43,2022-02-11T03:50:48Z,2220000,,,0,,S. Curry Free Throw 1 of 3 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
228,PT06M33.00S,2022-02-11T03:51:03.1Z,2,REGULAR,freethrow,2 of 3,"['fastbreak', 'fromturnover']",201939,,,1610612744,43,43,2022-02-11T03:51:03Z,2230000,,,0,,S. Curry Free Throw 2 of 3 (13 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
232,PT06M33.00S,2022-02-11T03:51:03.8Z,2,REGULAR,substitution,out,[],202691,,,1610612744,43,43,2022-02-11T03:51:12Z,2240000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M33.00S,2022-02-11T03:51:03.8Z,2,REGULAR,substitution,out,[],1630167,,,1610612744,43,43,2022-02-11T03:51:12Z,2250000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M33.00S,2022-02-11T03:51:03.8Z,2,REGULAR,substitution,in,[],203952,,,1610612744,43,43,2022-02-11T03:51:12Z,2260000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M33.00S,2022-02-11T03:51:03.8Z,2,REGULAR,substitution,in,[],203944,,,1610612744,43,43,2022-02-11T03:51:12Z,2270000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M33.00S,2022-02-11T03:51:34.6Z,2,REGULAR,freethrow,3 of 3,"['fastbreak', 'fromturnover']",201939,,,1610612744,44,43,2022-02-11T03:51:34Z,2280000,,,0,,S. Curry Free Throw 3 of 3 (14 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
237,PT06M19.00S,2022-02-11T03:51:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.5722733245729295,53.67647058823529,1610612752,44,45,2022-02-11T03:51:57Z,2290000,-18.0,19.0,1,left,J. Randle driving Layup (10 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.62,Made,,,,,,,10.0,,,,,,,,,,,,
238,PT06M07.00S,2022-02-11T03:52:05.7Z,2,REGULAR,2pt,Jump Shot,[],201939,75.24638633377135,33.57843137254902,1610612744,44,45,2022-02-11T03:52:08Z,2300000,-82.0,180.0,1,right,MISS S. Curry 19' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,19.8,Missed,,,,,,,,,,,,,,,,,,,
239,PT06M04.00S,2022-02-11T03:52:09.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,44,45,2022-02-11T03:52:09Z,2310000,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,238.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
240,PT05M55.00S,2022-02-11T03:52:18.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,9.411957950065702,3.9215686274509802,1610612752,44,45,2022-02-11T03:52:20Z,2320000,230.0,36.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,,
241,PT05M52.00S,2022-02-11T03:52:21.0Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,44,45,2022-02-11T03:52:21Z,2330000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,240.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
242,PT05M41.00S,2022-02-11T03:52:31.6Z,2,REGULAR,3pt,Jump Shot,[],201939,85.62746386333771,2.941176470588235,1610612744,44,45,2022-02-11T03:52:41Z,2340000,-235.0,83.0,1,right,MISS S. Curry 24' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M38.00S,2022-02-11T03:52:34.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,44,45,2022-02-11T03:52:34Z,2350000,,,0,,J. Randle REBOUND (Off:1 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,242.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
244,PT05M30.00S,2022-02-11T03:52:42.9Z,2,REGULAR,2pt,Jump Shot,[],203944,27.020367936925098,42.8921568627451,1610612752,44,45,2022-02-11T03:52:45Z,2360000,36.0,201.0,1,left,MISS J. Randle 20' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,20.46,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M28.00S,2022-02-11T03:52:44.9Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,44,45,2022-02-11T03:53:21Z,2370000,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,244.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
246,PT05M25.00S,2022-02-11T03:52:47.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,44,45,2022-02-11T03:54:23Z,2380000,0.0,0.0,1,left,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M24.00S,2022-02-11T03:52:48.5Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,44,45,2022-02-11T03:54:23Z,2390000,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,246.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
248,PT05M18.00S,2022-02-11T03:52:54.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629629,12.959921156373195,20.34313725490196,1610612752,44,47,2022-02-11T03:52:57Z,2400000,148.0,69.0,1,left,C. Reddish 16' pullup Jump Shot (9 PTS) (K. Walker 2 AST),"[1629629, 202689]",1610612752.0,NYK,pullup,,,Reddish,C. Reddish,,,,,16.37,Made,,,,,,,9.0,K. Walker,202689.0,2.0,,,,,,,,,
250,PT05M01.00S,2022-02-11T03:53:11.9Z,2,REGULAR,3pt,Jump Shot,[],1627814,71.43561103810775,18.137254901960784,1610612744,47,47,2022-02-11T03:53:14Z,2420000,-159.0,216.0,1,right,D. Lee 26' 3PT  (5 PTS) (N. Bjelica 3 AST),"[1627814, 202357]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,26.84,Made,,,,,,,5.0,N. Bjelica,202357.0,3.0,,,,,,,,,
252,PT04M45.00S,2022-02-11T03:53:27.7Z,2,REGULAR,3pt,Jump Shot,[],202689,32.670827858081466,54.65686274509803,1610612752,47,47,2022-02-11T03:53:31Z,2440000,-23.0,255.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M42.00S,2022-02-11T03:53:31.5Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,47,47,2022-02-11T03:53:31Z,2450000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
254,PT04M34.00S,2022-02-11T03:53:38.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,87.72996057818659,48.77450980392157,1610612744,47,47,2022-02-11T03:53:41Z,2460000,-6.0,63.0,1,right,MISS A. Wiggins 6' Hook,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
255,PT04M31.00S,2022-02-11T03:53:43.4Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,47,47,2022-02-11T03:53:43Z,2470000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
256,PT04M31.00S,2022-02-11T03:53:43.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.40999984741211,50.0,1610612744,49,47,2022-02-11T03:53:43Z,2480000,0.0,0.0,1,right,A. Wiggins putback Layup (4 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
257,PT04M31.00S,2022-02-11T03:53:45.7Z,2,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612744,49,47,2022-02-11T03:53:52Z,2490000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Wiggins 1 FT),"[1629011, 203952]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Wiggins,203952.0,
259,PT04M31.00S,2022-02-11T03:53:53.3Z,2,REGULAR,substitution,out,[],202357,,,1610612744,49,47,2022-02-11T03:54:23Z,2510000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M31.00S,2022-02-11T03:53:53.3Z,2,REGULAR,substitution,out,[],201939,,,1610612744,49,47,2022-02-11T03:54:23Z,2520000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M31.00S,2022-02-11T03:53:53.3Z,2,REGULAR,substitution,out,[],1629629,,,1610612744,49,47,2022-02-11T03:54:23Z,2530000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M31.00S,2022-02-11T03:53:53.3Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,49,47,2022-02-11T03:54:23Z,2540000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M31.00S,2022-02-11T03:53:53.3Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,49,47,2022-02-11T03:54:23Z,2550000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M31.00S,2022-02-11T03:53:53.3Z,2,REGULAR,substitution,in,[],203095,,,1610612744,49,47,2022-02-11T03:54:23Z,2560000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M31.00S,2022-02-11T03:54:16.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203952,,,1610612744,50,47,2022-02-11T03:54:16Z,2570000,,,0,,A. Wiggins Free Throw 1 of 1 (5 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
266,PT04M09.00S,2022-02-11T03:54:42.4Z,2,REGULAR,3pt,Jump Shot,[],203095,26.363337713534822,86.27450980392157,1610612752,50,47,2022-02-11T03:54:44Z,2580000,-181.0,195.0,1,left,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
267,PT04M07.00S,2022-02-11T03:54:47.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,50,47,2022-02-11T03:54:47Z,2590000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,,,,
268,PT04M07.00S,2022-02-11T03:54:49.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,50,47,2022-02-11T03:54:49Z,2600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M05.00S,2022-02-11T03:55:01.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,23.340998685939553,8.57843137254902,1610612752,50,50,2022-02-11T03:55:04Z,2610000,207.0,167.0,1,left,Q. Grimes 26' 3PT  (3 PTS) (K. Walker 3 AST),"[1629656, 202689]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.6,Made,,,,,,,3.0,K. Walker,202689.0,3.0,,,,,,,,,
271,PT03M44.00S,2022-02-11T03:55:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630228,81.553876478318,95.09803921568627,1610612744,50,50,2022-02-11T03:55:25Z,2630000,225.0,121.0,1,right,MISS J. Kuminga 25' step back 3PT,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
