actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
368,PT00M29.10S,2021-11-08T02:39:29.0Z,2,REGULAR,3pt,Jump Shot,[],203952,72.35545335085413,13.23529411764706,1610612744,69,59,2021-11-08T02:39:35Z,3600000,-184.0,207.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,27.71,Missed,,,,,,,,,,,,,,,,,
369,PT00M29.10S,2021-11-08T02:39:29.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,69,59,2021-11-08T02:39:54Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,
370,PT00M29.10S,2021-11-08T02:39:37.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,69,59,2021-11-08T02:39:44Z,3620000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,
371,PT00M10.00S,2021-11-08T02:40:06.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,69,59,2021-11-08T02:40:06Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M09.30S,2021-11-08T02:40:19.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630231,6.258212877792378,49.754901960784316,1610612745,69,61,2021-11-08T02:40:30Z,3640000,1.0,6.0,1,left,K. Martin Jr. alley-oop DUNK (7 PTS) (K. Porter Jr. 6 AST),"[1630231, 1629645]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,,,0.64,Made,,,,,7.0,K. Porter Jr.,1629645.0,6.0,,,,,,,,,
374,PT00M02.70S,2021-11-08T02:40:36.7Z,2,REGULAR,3pt,Jump Shot,[],203952,67.23061760840999,39.21568627450981,1610612744,69,61,2021-11-08T02:40:46Z,3660000,-54.0,256.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,26.11,Missed,,,,,,,,,,,,,,,,,
375,PT00M02.70S,2021-11-08T02:40:36.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,69,61,2021-11-08T02:40:46Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,
376,PT00M00.00S,2021-11-08T02:40:57.0Z,2,REGULAR,period,end,[],0,,,1610612744,69,61,2021-11-08T02:40:57Z,3680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,69,61,2021-11-08T02:56:14Z,3690000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,out,['startperiod'],1627814,,,1610612744,69,61,2021-11-08T02:56:14Z,3700000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,out,['startperiod'],1629185,,,1610612744,69,61,2021-11-08T02:56:14Z,3710000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612744,69,61,2021-11-08T02:56:14Z,3720000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,69,61,2021-11-08T02:56:14Z,3730000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,69,61,2021-11-08T02:56:14Z,3740000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,69,61,2021-11-08T02:56:14Z,3750000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2021-11-08T02:55:40.2Z,3,REGULAR,substitution,in,['startperiod'],1626174,,,1610612744,69,61,2021-11-08T02:56:14Z,3760000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2021-11-08T02:56:23.3Z,3,REGULAR,period,start,[],0,,,1610612744,69,61,2021-11-08T02:56:23Z,3770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT11M50.00S,2021-11-08T02:56:23.9Z,3,REGULAR,foul,personal,[],1626174,,,1610612744,69,61,2021-11-08T02:56:32Z,3780000,,,0,,C. Wood personal FOUL (3 PF),"[1626174, 203952]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,1146.0,,,,,,,,,,,,3.0,0.0,Wiggins,203952.0,,,,,
388,PT11M45.00S,2021-11-08T02:56:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,6.915243101182654,48.77450980392157,1610612744,71,61,2021-11-08T02:57:20Z,3800000,6.0,13.0,1,left,K. Looney cutting Layup (3 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,1.39,Made,,,,,3.0,S. Curry,201939.0,1.0,,,,,,,,,
390,PT11M45.00S,2021-11-08T02:56:36.3Z,3,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612744,71,61,2021-11-08T02:56:47Z,3820000,,,0,,J. Tate shooting personal FOUL (3 PF) (Looney 1 FT),"[1630256, 1626172]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,204059.0,,,,,,,,,,,,3.0,0.0,Looney,1626172.0,,,,,
392,PT11M45.00S,2021-11-08T02:56:56.5Z,3,REGULAR,freethrow,1 of 1,[],1626172,,,1610612744,71,61,2021-11-08T02:57:00Z,3840000,,,0,,MISS K. Looney Free Throw 1 of 1,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,
393,PT11M45.00S,2021-11-08T02:56:56.5Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,71,61,2021-11-08T02:58:03Z,3850000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,392.0,3.0,2.0,1.0,,,,,,,,,,,,,
394,PT11M27.00S,2021-11-08T02:57:13.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,93.77463863337714,49.26470588235294,1610612745,71,63,2021-11-08T02:57:18Z,3860000,-4.0,6.0,1,right,D. Theis DUNK (10 PTS) (J. Green 2 AST),"[1628464, 1630224]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,0.7,Made,,,,,10.0,J. Green,1630224.0,2.0,,,,,,,,,
396,PT11M14.00S,2021-11-08T02:57:26.6Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612744,71,63,2021-11-08T02:57:31Z,3880000,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1626174]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,1.0,,,,,,,,,,,,,,,Wood,1626174.0,,,
397,PT11M14.00S,2021-11-08T02:57:26.6Z,3,REGULAR,steal,,[],1626174,,,1610612745,71,63,2021-11-08T02:57:29Z,3890000,,,0,,C. Wood STEAL (2 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT11M09.00S,2021-11-08T02:57:30.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,93.51182654402102,49.50980392156863,1610612745,71,65,2021-11-08T02:57:38Z,3900000,-2.0,8.0,1,right,J. Green running DUNK (9 PTS) (C. Wood 1 AST),"[1630224, 1626174]",1610612745.0,HOU,running,,,Green,J. Green,,,,,,,0.89,Made,,,,,9.0,C. Wood,1626174.0,1.0,,,,,,,,,
400,PT11M09.00S,2021-11-08T02:57:37.2Z,3,REGULAR,stoppage,other,[],0,,,1610612744,71,65,2021-11-08T02:57:37Z,3920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT10M51.00S,2021-11-08T02:57:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.178055190538765,48.529411764705884,1610612744,73,65,2021-11-08T03:00:48Z,3930000,7.0,15.0,1,left,D. Green driving finger roll Layup (2 PTS),[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,,,1.67,Made,,,,,2.0,,,,,,,,,,,,
402,PT10M33.00S,2021-11-08T02:58:16.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,90.3580814717477,49.26470588235294,1610612745,73,65,2021-11-08T02:58:24Z,3940000,-4.0,38.0,1,right,MISS C. Wood Jump Shot - blocked,"[1626174, 1626172]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,3.83,Missed,,,,,,,,,,,,,,,Looney,1626172.0,
701,PT10M33.00S,2021-11-08T02:58:16.8Z,3,REGULAR,block,,[],1626172,,,1610612745,73,65,2021-11-08T04:10:33Z,3950000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT10M27.00S,2021-11-08T02:58:22.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,73,65,2021-11-08T02:58:24Z,3960000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,402.0,3.0,3.0,0.0,,,,,,,,,,,,,
405,PT10M19.00S,2021-11-08T02:58:32.8Z,3,REGULAR,foul,personal,[],1626174,,,1610612744,73,65,2021-11-08T02:58:49Z,3970000,,,0,,C. Wood personal FOUL (4 PF),"[1626174, 201939]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,204059.0,,,,,,,,,,,,4.0,0.0,Curry,201939.0,,,,,
407,PT10M13.00S,2021-11-08T02:58:54.6Z,3,REGULAR,3pt,Jump Shot,[],1629673,13.87976346911958,4.411764705882353,1610612744,76,65,2021-11-08T02:58:58Z,3990000,228.0,78.0,1,left,J. Poole 24' 3PT  (23 PTS) (D. Green 7 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,24.09,Made,,,,,23.0,D. Green,203110.0,7.0,,,,,,,,,
409,PT10M03.00S,2021-11-08T02:59:05.4Z,3,REGULAR,3pt,Jump Shot,[],1629645,75.3777923784494,84.80392156862744,1610612745,76,65,2021-11-08T02:59:10Z,4010000,174.0,179.0,1,right,MISS K. Porter Jr. 24' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,24.96,Missed,,,,,,,,,,,,,,,,,
410,PT09M59.00S,2021-11-08T02:59:09.4Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,76,65,2021-11-08T02:59:10Z,4020000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,409.0,3.0,2.0,1.0,,,,,,,,,,,,,
411,PT09M55.00S,2021-11-08T02:59:14.6Z,3,REGULAR,turnover,palming,[],203952,,,1610612744,76,65,2021-11-08T02:59:35Z,4030000,,,0,,A. Wiggins palming TURNOVER (2 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,204059.0,2.0,,,,,,,,,,,,,,,,,,,
412,PT09M47.00S,2021-11-08T02:59:33.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,72.22404730617609,19.607843137254903,1610612745,76,65,2021-11-08T02:59:43Z,4040000,-152.0,209.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,25.81,Missed,,,,,,,,,,,,,,,,,
413,PT09M45.00S,2021-11-08T02:59:35.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,76,65,2021-11-08T02:59:43Z,4050000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,412.0,,,,,,,,,,,,,,,,
414,PT09M45.00S,2021-11-08T02:59:39.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,76,65,2021-11-08T02:59:39Z,4060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT09M33.00S,2021-11-08T02:59:53.4Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,76,65,2021-11-08T02:59:57Z,4070000,,,0,,D. Green bad pass TURNOVER (5 TO),"[203110, 1626174]",1610612744.0,GSW,,,,Green,D. Green,,,,,,5.0,,,,,,,,,,,,,,,Wood,1626174.0,,,
416,PT09M33.00S,2021-11-08T02:59:53.4Z,3,REGULAR,steal,,[],1626174,,,1610612745,76,65,2021-11-08T02:59:55Z,4080000,,,0,,C. Wood STEAL (3 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT09M23.00S,2021-11-08T03:00:03.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,87.59855453350855,95.09803921568627,1610612745,76,68,2021-11-08T03:00:10Z,4090000,225.0,64.0,1,right,J. Tate 3PT  (17 PTS) (D. Theis 2 AST),"[1630256, 1628464]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,23.44,Made,,,,,17.0,D. Theis,1628464.0,2.0,,,,,,,,,
419,PT09M09.00S,2021-11-08T03:00:16.3Z,3,REGULAR,3pt,Jump Shot,[],201939,25.443495400788436,15.441176470588236,1610612744,76,68,2021-11-08T03:00:20Z,4110000,173.0,187.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,25.44,Missed,,,,,,,,,,,,,,,,,
420,PT09M06.00S,2021-11-08T03:00:19.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,76,68,2021-11-08T03:00:20Z,4120000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,419.0,1.0,1.0,0.0,,,,,,,,,,,,,
421,PT08M57.00S,2021-11-08T03:00:29.4Z,3,REGULAR,3pt,Jump Shot,[],1630256,91.67214191852825,3.9215686274509802,1610612745,76,68,2021-11-08T03:00:36Z,4130000,-230.0,26.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,23.18,Missed,,,,,,,,,,,,,,,,,
422,PT08M51.00S,2021-11-08T03:00:35.4Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,76,68,2021-11-08T03:00:36Z,4140000,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,421.0,5.0,4.0,1.0,,,,,,,,,,,,,
423,PT08M40.00S,2021-11-08T03:00:45.7Z,3,REGULAR,3pt,Jump Shot,[],201939,28.728646517739815,80.3921568627451,1610612744,79,68,2021-11-08T03:04:46Z,4150000,-152.0,218.0,1,left,S. Curry 26' 3PT step back (15 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,26.53,Made,,,,,15.0,,,,,,,,,,,,
424,PT08M16.00S,2021-11-08T03:01:09.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,94.82588699080158,52.20588235294118,1610612745,79,68,2021-11-08T03:01:18Z,4160000,11.0,-4.0,1,right,MISS D. Theis DUNK,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,1.17,Missed,,,,,,,,,,,,,,,,,
425,PT08M14.00S,2021-11-08T03:01:11.1Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612745,79,68,2021-11-08T03:01:11Z,4170000,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,424.0,4.0,2.0,2.0,,,,,,,,,,,,,
426,PT08M14.00S,2021-11-08T03:01:11.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628464,94.95729303547962,47.30392156862745,1610612745,79,70,2021-11-08T03:05:16Z,4180000,-13.0,-5.0,1,right,D. Theis putback DUNK (12 PTS),[1628464],1610612745.0,HOU,putback,,,Theis,D. Theis,,,,,,,1.44,Made,,,,,12.0,,,,,,,,,,,,
427,PT08M00.00S,2021-11-08T03:01:26.1Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,79,70,2021-11-08T03:01:30Z,4190000,,,0,,D. Green bad pass TURNOVER (6 TO),"[203110, 1630224]",1610612744.0,GSW,,,,Green,D. Green,,,,,,6.0,,,,,,,,,,,,,,,Green,1630224.0,,,
428,PT08M00.00S,2021-11-08T03:01:26.1Z,3,REGULAR,steal,,[],1630224,,,1610612745,79,70,2021-11-08T03:12:49Z,4200000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M56.00S,2021-11-08T03:01:31.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626174,87.33574244415243,95.34313725490196,1610612745,79,70,2021-11-08T03:01:48Z,4210000,227.0,67.0,1,right,MISS C. Wood 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,23.63,Missed,,,,,,,,,,,,,,,,,
430,PT07M50.00S,2021-11-08T03:01:37.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,79,70,2021-11-08T03:01:48Z,4220000,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,429.0,6.0,5.0,1.0,,,,,,,,,,,,,
431,PT07M28.00S,2021-11-08T03:01:57.4Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,79,70,2021-11-08T03:02:02Z,4230000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1628464]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,2.0,,,,,,,,,,,,,,,Theis,1628464.0,,,
432,PT07M28.00S,2021-11-08T03:01:57.4Z,3,REGULAR,steal,,[],1628464,,,1610612745,79,70,2021-11-08T03:01:59Z,4240000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M24.00S,2021-11-08T03:02:02.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629645,88.12417871222075,55.14705882352941,1610612745,79,70,2021-11-08T03:02:20Z,4250000,26.0,59.0,1,right,MISS K. Porter Jr. 6' running DUNK - blocked,"[1629645, 203110]",1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,,,6.44,Missed,,,,,,,,,,,,,,,Green,203110.0,
434,PT07M24.00S,2021-11-08T03:02:02.0Z,3,REGULAR,block,,[],203110,,,1610612745,79,70,2021-11-08T03:02:07Z,4260000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M24.00S,2021-11-08T03:02:02.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,79,70,2021-11-08T03:02:20Z,4270000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,433.0,,,,,,,,,,,,,,,,
436,PT07M24.00S,2021-11-08T03:02:09.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,79,70,2021-11-08T03:02:09Z,4280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M06.00S,2021-11-08T03:02:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630256,93.77463863337714,48.77450980392157,1610612745,79,72,2021-11-08T03:07:57Z,4290000,-6.0,6.0,1,right,J. Tate driving Layup (19 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,,,0.86,Made,,,,,19.0,,,,,,,,,,,,
438,PT06M49.00S,2021-11-08T03:02:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.440867279894875,49.50980392156863,1610612744,81,72,2021-11-08T03:02:53Z,4300000,2.0,17.0,1,left,D. Green cutting Layup (4 PTS) (S. Curry 2 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,,,1.76,Made,,,,,4.0,S. Curry,201939.0,2.0,,,,,,,,,
440,PT06M39.00S,2021-11-08T03:03:00.1Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612745,81,72,2021-11-08T03:03:06Z,4320000,,,0,,K. Looney shooting personal FOUL (1 PF) (Theis 2 FT),"[1626172, 1628464]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,1146.0,,,,,,,,,,,,1.0,0.0,Theis,1628464.0,,,,,
442,PT06M39.00S,2021-11-08T03:03:25.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,81,72,2021-11-08T03:03:25Z,4340000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M39.00S,2021-11-08T03:06:10.5Z,3,REGULAR,freethrow,1 of 2,[],1628464,,,1610612745,81,73,2021-11-08T03:06:10Z,4350000,,,0,,D. Theis Free Throw 1 of 2 (13 PTS),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
444,PT06M39.00S,2021-11-08T03:06:22.8Z,3,REGULAR,freethrow,2 of 2,[],1628464,,,1610612745,81,74,2021-11-08T03:06:22Z,4360000,,,0,,D. Theis Free Throw 2 of 2 (14 PTS),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
445,PT06M22.00S,2021-11-08T03:06:41.4Z,3,REGULAR,2pt,Jump Shot,[],203110,20.05584756898817,72.30392156862744,1610612744,83,74,2021-11-08T03:06:45Z,4370000,-112.0,136.0,1,left,D. Green 17' Jump Shot (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,17.59,Made,,,,,6.0,,,,,,,,,,,,
446,PT05M55.00S,2021-11-08T03:07:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,91.80354796320631,56.127450980392155,1610612745,83,76,2021-11-08T03:07:13Z,4380000,31.0,25.0,1,right,K. Porter Jr. driving Layup (11 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,3.92,Made,,,,,11.0,,,,,,,,,,,,
447,PT05M44.00S,2021-11-08T03:07:18.8Z,3,REGULAR,3pt,Jump Shot,[],203952,21.76412614980289,87.99019607843137,1610612744,83,76,2021-11-08T03:07:23Z,4390000,-190.0,152.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,24.34,Missed,,,,,,,,,,,,,,,,,
448,PT05M41.00S,2021-11-08T03:07:21.8Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,83,76,2021-11-08T03:07:23Z,4400000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,447.0,5.0,3.0,2.0,,,,,,,,,,,,,
449,PT05M37.00S,2021-11-08T03:07:28.7Z,3,REGULAR,foul,personal,[],1629673,,,1610612745,83,76,2021-11-08T03:07:35Z,4410000,,,0,,J. Poole personal FOUL (4 PF),"[1629673, 1630224]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,1146.0,,,,,,,,,,,,4.0,0.0,Green,1630224.0,,,,,
451,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,out,[],1626172,,,1610612745,83,76,2021-11-08T03:07:51Z,4430000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,out,[],1629673,,,1610612745,83,76,2021-11-08T03:07:51Z,4440000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,83,76,2021-11-08T03:07:51Z,4450000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,83,76,2021-11-08T03:07:51Z,4460000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,in,[],202357,,,1610612745,83,76,2021-11-08T03:07:51Z,4470000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,in,[],1627780,,,1610612745,83,76,2021-11-08T03:07:51Z,4480000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,in,[],1628021,,,1610612745,83,76,2021-11-08T03:07:51Z,4490000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M37.00S,2021-11-08T03:07:37.5Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,83,76,2021-11-08T03:07:51Z,4500000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
