actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
364,PT08M01.00S,2021-12-29T04:30:38.1Z,3,REGULAR,substitution,in,[],203490,,,1610612744,42,65,2021-12-29T04:30:55Z,3600000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M49.00S,2021-12-29T04:31:14.5Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,42,65,2021-12-29T04:31:16Z,3610000,,,0,,S. Curry bad pass TURNOVER (6 TO),"[201939, 203999]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,6.0,Jokic,203999.0,,,,,,,,,,,,
366,PT07M49.00S,2021-12-29T04:31:14.5Z,3,REGULAR,steal,,[],203999,,,1610612743,42,65,2021-12-29T04:31:17Z,3620000,,,0,,N. Jokic STEAL (4 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M37.00S,2021-12-29T04:31:26.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,81.94809461235218,95.58823529411765,1610612743,42,65,2021-12-29T04:31:30Z,3630000,228.0,117.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
368,PT07M34.00S,2021-12-29T04:31:29.9Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,42,65,2021-12-29T04:31:35Z,3640000,,,0,,G. Payton II REBOUND (Off:3 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,367.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
369,PT07M22.00S,2021-12-29T04:31:41.2Z,3,REGULAR,3pt,Jump Shot,[],203952,24.78646517739816,86.27450980392157,1610612744,45,65,2021-12-29T04:31:43Z,3650000,-181.0,180.0,1,left,A. Wiggins 25' 3PT  (15 PTS) (O. Porter Jr. 2 AST),"[203952, 203490]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.59,Made,,,,,,,,,,,,,15.0,O. Porter Jr.,203490.0,2.0,,,
371,PT07M03.00S,2021-12-29T04:32:02.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,45,65,2021-12-29T04:32:02Z,3670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M56.00S,2021-12-29T04:32:25.7Z,3,REGULAR,2pt,Jump Shot,[],203999,77.61169513797634,44.85294117647059,1610612743,45,65,2021-12-29T04:32:28Z,3680000,-26.0,158.0,1,right,MISS N. Jokic 16' driving floating Shot - blocked,"[203999, 203952]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,16.01,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0,
373,PT06M56.00S,2021-12-29T04:32:25.7Z,3,REGULAR,block,,[],203952,,,1610612743,45,65,2021-12-29T04:32:29Z,3690000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M54.00S,2021-12-29T04:32:27.7Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,45,65,2021-12-29T04:33:02Z,3700000,,,0,,A. Wiggins REBOUND (Off:3 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,372.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
375,PT06M44.00S,2021-12-29T04:32:36.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,7.178055190538765,49.754901960784316,1610612744,47,65,2021-12-29T04:32:40Z,3710000,1.0,15.0,1,left,K. Looney DUNK (6 PTS) (G. Payton II 2 AST),"[1626172, 1627780]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,1.5,Made,,,,,,,,,,,,,6.0,G. Payton II,1627780.0,2.0,,,
377,PT06M44.00S,2021-12-29T04:32:45.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,47,65,2021-12-29T04:32:45Z,3730000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M44.00S,2021-12-29T04:34:29.8Z,3,REGULAR,substitution,out,[],1630267,,,1610612743,47,65,2021-12-29T04:35:14Z,3740000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M44.00S,2021-12-29T04:34:29.8Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,47,65,2021-12-29T04:35:14Z,3750000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M31.00S,2021-12-29T04:35:44.2Z,3,REGULAR,3pt,Jump Shot,[],203999,81.8166885676741,5.637254901960785,1610612743,47,65,2021-12-29T04:35:46Z,3760000,-222.0,118.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
383,PT06M29.00S,2021-12-29T04:35:46.2Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,47,65,2021-12-29T04:36:06Z,3770000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,382.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
384,PT06M15.00S,2021-12-29T04:36:02.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,47,65,2021-12-29T04:36:02Z,3780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M10.00S,2021-12-29T04:36:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612744,47,65,2021-12-29T04:36:30Z,3790000,,,0,,B. Hyland shooting personal FOUL (3 PF) (Payton II 2 FT),"[1630538, 1627780]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,1628951.0,3.0,0.0,Payton II,1627780.0,,,,,,,
387,PT06M10.00S,2021-12-29T04:36:42.4Z,3,REGULAR,freethrow,1 of 2,[],1627780,,,1610612744,48,65,2021-12-29T04:36:42Z,3810000,,,0,,G. Payton II Free Throw 1 of 2 (4 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
388,PT06M10.00S,2021-12-29T04:36:55.7Z,3,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,49,65,2021-12-29T04:36:55Z,3820000,,,0,,G. Payton II Free Throw 2 of 2 (5 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
389,PT05M55.00S,2021-12-29T04:37:14.5Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,49,65,2021-12-29T04:37:16Z,3830000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 203952]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,4.0,Wiggins,203952.0,,,,,,,,,,,,
390,PT05M55.00S,2021-12-29T04:37:14.5Z,3,REGULAR,steal,,[],203952,,,1610612744,49,65,2021-12-29T04:37:16Z,3840000,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M52.00S,2021-12-29T04:37:17.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,7.966491458607096,50.245098039215684,1610612744,51,65,2021-12-29T04:38:02Z,3850000,-1.0,22.0,1,left,A. Wiggins running DUNK (17 PTS),[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,2.24,Made,,,,,,,,,,,,,17.0,,,,,,
392,PT05M32.00S,2021-12-29T04:37:37.5Z,3,REGULAR,2pt,Jump Shot,[],203115,78.13731931668858,69.85294117647058,1610612743,51,65,2021-12-29T04:37:41Z,3860000,99.0,153.0,1,right,MISS W. Barton 18' pullup Shot,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,18.24,Missed,,,,,,,,,,,,,,,,,,,
393,PT05M31.00S,2021-12-29T04:37:43.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,51,65,2021-12-29T04:37:43Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,,,
394,PT05M31.00S,2021-12-29T04:37:44.4Z,3,REGULAR,foul,personal,[],203490,,,1610612743,51,65,2021-12-29T04:37:50Z,3880000,,,0,,O. Porter Jr. loose ball personal FOUL (2 PF),"[203490, 203999]",1610612744.0,GSW,loose ball,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,202041.0,2.0,0.0,Jokic,203999.0,,,,,,,
396,PT05M26.00S,2021-12-29T04:38:03.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203085,72.48685939553219,18.137254901960784,1610612743,51,65,2021-12-29T04:38:06Z,3900000,-159.0,206.0,1,right,MISS A. Rivers 26' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
397,PT05M23.00S,2021-12-29T04:38:07.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,51,65,2021-12-29T04:38:06Z,3910000,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,396.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
398,PT05M11.00S,2021-12-29T04:38:18.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.915243101182654,57.59803921568627,1610612744,53,65,2021-12-29T04:38:21Z,3920000,-38.0,13.0,1,left,G. Payton II driving Layup (7 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,4.0,Made,,,,,,,,,,,,,7.0,S. Curry,201939.0,3.0,,,
399,PT04M59.00S,2021-12-29T04:38:34.7Z,3,REGULAR,foul,personal,[],1626172,,,1610612743,53,65,2021-12-29T04:38:37Z,3930000,,,0,,K. Looney personal FOUL (4 PF),"[1626172, 203999]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,202041.0,4.0,0.0,Jokic,203999.0,,,,,,,
401,PT04M59.00S,2021-12-29T04:38:49.1Z,3,REGULAR,substitution,out,[],201145,,,1610612743,53,65,2021-12-29T04:38:51Z,3950000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M59.00S,2021-12-29T04:38:49.1Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,53,65,2021-12-29T04:38:51Z,3960000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M52.00S,2021-12-29T04:39:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,90.22667542706965,54.90196078431373,1610612743,53,65,2021-12-29T04:39:58Z,3970000,25.0,39.0,1,right,MISS Z. Nnaji reverse Layup,[1630192],1610612743.0,DEN,reverse,,,Nnaji,Z. Nnaji,,,,,4.64,Missed,,,,,,,,,,,,,,,,,,,
405,PT04M51.00S,2021-12-29T04:39:10.9Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,53,65,2021-12-29T04:39:58Z,3980000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,403.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
408,PT04M50.00S,2021-12-29T04:39:22.0Z,3,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612743,53,65,2021-12-29T04:39:34Z,4010000,,,0,,G. Payton II shooting personal FOUL (1 PF) (Jokic 2 FT),"[1627780, 203999]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,1628951.0,1.0,0.0,Jokic,203999.0,,,,,,,
410,PT04M50.00S,2021-12-29T04:39:36.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,53,66,2021-12-29T04:39:36Z,4030000,,,0,,N. Jokic Free Throw 1 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,,,15.0,,,,,,
411,PT04M50.00S,2021-12-29T04:39:52.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,53,67,2021-12-29T04:39:52Z,4040000,,,0,,N. Jokic Free Throw 2 of 2 (16 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,,,16.0,,,,,,
412,PT04M36.00S,2021-12-29T04:40:07.7Z,3,REGULAR,2pt,Jump Shot,[],203952,9.280551905387648,19.11764705882353,1610612744,53,67,2021-12-29T04:40:11Z,4050000,154.0,35.0,1,left,MISS A. Wiggins 15' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,15.83,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M34.00S,2021-12-29T04:40:09.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,53,67,2021-12-29T04:42:55Z,4060000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,412.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
414,PT04M27.00S,2021-12-29T04:40:16.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,92.06636005256242,96.07843137254902,1610612743,53,67,2021-12-29T04:40:19Z,4070000,230.0,22.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
415,PT04M24.00S,2021-12-29T04:40:19.7Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,53,67,2021-12-29T04:40:19Z,4080000,,,0,,A. Wiggins REBOUND (Off:3 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,414.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
416,PT04M20.00S,2021-12-29T04:40:23.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627780,6.652431011826544,51.71568627450981,1610612744,55,67,2021-12-29T04:42:42Z,4090000,-9.0,10.0,1,left,G. Payton II running DUNK (9 PTS) (A. Wiggins 1 AST),"[1627780, 203952]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,1.32,Made,,,,,,,,,,,,,9.0,A. Wiggins,203952.0,1.0,,,
418,PT04M20.00S,2021-12-29T04:40:30.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,55,67,2021-12-29T04:40:30Z,4110000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M20.00S,2021-12-29T04:42:00.1Z,3,REGULAR,substitution,out,[],201939,,,1610612743,55,67,2021-12-29T04:42:18Z,4120000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M20.00S,2021-12-29T04:42:00.1Z,3,REGULAR,substitution,out,[],203085,,,1610612743,55,67,2021-12-29T04:42:18Z,4130000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M20.00S,2021-12-29T04:42:00.1Z,3,REGULAR,substitution,in,[],2738,,,1610612743,55,67,2021-12-29T04:42:18Z,4140000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M20.00S,2021-12-29T04:42:00.1Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,55,67,2021-12-29T04:42:18Z,4150000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M55.00S,2021-12-29T04:42:29.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612743,55,67,2021-12-29T04:42:31Z,4160000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,
424,PT03M41.00S,2021-12-29T04:42:55.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203490,5.206964520367937,19.607843137254903,1610612744,55,67,2021-12-29T04:42:58Z,4170000,152.0,-4.0,1,left,MISS O. Porter Jr. 15' pullup Shot,[203490],1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,15.2,Missed,,,,,,,,,,,,,,,,,,,
425,PT03M38.00S,2021-12-29T04:42:58.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,55,67,2021-12-29T04:42:58Z,4180000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,424.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
426,PT03M29.00S,2021-12-29T04:43:09.1Z,3,REGULAR,foul,personal,['2freethrow'],203490,,,1610612743,55,67,2021-12-29T04:43:26Z,4190000,,,0,,O. Porter Jr. shooting personal FOUL (3 PF) (Jokic 2 FT),"[203490, 203999]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,202007.0,3.0,0.0,Jokic,203999.0,,,,,,,
428,PT03M29.00S,2021-12-29T04:43:31.1Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,55,67,2021-12-29T04:43:31Z,4210000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
429,PT03M29.00S,2021-12-29T04:43:31.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,55,67,2021-12-29T04:43:31Z,4220000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,428.0,,,,,,,,,,,,,,,,,,
430,PT03M29.00S,2021-12-29T04:43:33.0Z,3,REGULAR,substitution,out,[],1626172,,,1610612743,55,67,2021-12-29T04:43:36Z,4230000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M29.00S,2021-12-29T04:43:33.0Z,3,REGULAR,substitution,in,[],202357,,,1610612743,55,67,2021-12-29T04:43:36Z,4240000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M29.00S,2021-12-29T04:43:57.6Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,55,68,2021-12-29T04:43:57Z,4250000,,,0,,N. Jokic Free Throw 2 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,,,17.0,,,,,,
433,PT03M15.00S,2021-12-29T04:44:16.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628432,,,1610612744,55,68,2021-12-29T04:44:27Z,4260000,,,0,,D. Reed shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1628432, 203952]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,,,,202007.0,1.0,0.0,Wiggins,203952.0,,,,,,,
435,PT03M15.00S,2021-12-29T04:44:44.9Z,3,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,56,68,2021-12-29T04:44:44Z,4280000,,,0,,A. Wiggins Free Throw 1 of 2 (18 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,,,,,,,,,18.0,,,,,,
436,PT03M15.00S,2021-12-29T04:44:59.8Z,3,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,57,68,2021-12-29T04:44:59Z,4290000,,,0,,A. Wiggins Free Throw 2 of 2 (19 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,,,,,,,,,19.0,,,,,,
437,PT02M54.00S,2021-12-29T04:45:26.6Z,3,REGULAR,3pt,Jump Shot,[],203115,66.5735873850197,71.32352941176471,1610612743,57,68,2021-12-29T04:46:27Z,4300000,107.0,262.0,1,right,MISS W. Barton 28' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,,
438,PT02M52.00S,2021-12-29T04:45:28.6Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,57,68,2021-12-29T04:46:27Z,4310000,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,437.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
440,PT02M51.00S,2021-12-29T04:46:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,91.27792378449409,53.18627450980392,1610612743,57,68,2021-12-29T04:46:12Z,4330000,16.0,29.0,1,right,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,3.35,Missed,,,,,,,,,,,,,,,,,,,
441,PT02M51.00S,2021-12-29T04:46:13.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,57,68,2021-12-29T04:46:13Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,440.0,,,,,,,,,,,,,,,,,,
442,PT02M37.00S,2021-12-29T04:46:28.6Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,57,68,2021-12-29T04:46:30Z,4350000,,,0,,N. Jokic bad pass TURNOVER (5 TO),"[203999, 203490]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,5.0,Porter Jr.,203490.0,,,,,,,,,,,,
443,PT02M37.00S,2021-12-29T04:46:28.6Z,3,REGULAR,steal,,[],203490,,,1610612744,57,68,2021-12-29T04:46:32Z,4360000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M26.00S,2021-12-29T04:46:40.0Z,3,REGULAR,turnover,bad pass,[],2738,,,1610612744,57,68,2021-12-29T04:46:41Z,4370000,,,0,,A. Iguodala bad pass TURNOVER (2 TO),"[2738, 203115]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,2.0,Barton,203115.0,,,,,,,,,,,,
445,PT02M26.00S,2021-12-29T04:46:40.0Z,3,REGULAR,steal,,[],203115,,,1610612743,57,68,2021-12-29T04:46:42Z,4380000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M22.00S,2021-12-29T04:46:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630192,92.9862023653088,51.71568627450981,1610612743,57,70,2021-12-29T04:48:28Z,4390000,9.0,13.0,1,right,Z. Nnaji running Layup (6 PTS) (W. Barton 4 AST),"[1630192, 203115]",1610612743.0,DEN,running,,,Nnaji,Z. Nnaji,,,,,1.59,Made,,,,,,,,,,,,,6.0,W. Barton,203115.0,4.0,,,
448,PT02M03.00S,2021-12-29T04:47:06.6Z,3,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,57,70,2021-12-29T04:47:08Z,4410000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,,,,,,,1.0,,,1628951.0,,,,,,,,,,,
449,PT02M03.00S,2021-12-29T04:47:09.8Z,3,REGULAR,substitution,out,[],203115,,,1610612743,57,70,2021-12-29T04:47:20Z,4420000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M03.00S,2021-12-29T04:47:09.8Z,3,REGULAR,substitution,out,[],203999,,,1610612743,57,70,2021-12-29T04:47:20Z,4430000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M03.00S,2021-12-29T04:47:09.8Z,3,REGULAR,substitution,in,[],1630267,,,1610612743,57,70,2021-12-29T04:47:20Z,4440000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M03.00S,2021-12-29T04:47:09.8Z,3,REGULAR,substitution,in,[],203210,,,1610612743,57,70,2021-12-29T04:47:20Z,4450000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M49.00S,2021-12-29T04:47:39.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203490,,,1610612743,57,70,2021-12-29T04:47:50Z,4460000,,,0,,O. Porter Jr. shooting personal FOUL (4 PF) (Nnaji 2 FT),"[203490, 1630192]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,202007.0,4.0,0.0,Nnaji,1630192.0,,,,,,,
455,PT01M49.00S,2021-12-29T04:48:10.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630192,,,1610612743,57,70,2021-12-29T04:48:10Z,4480000,,,0,,MISS Z. Nnaji Free Throw 1 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M49.00S,2021-12-29T04:48:10.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,57,70,2021-12-29T04:48:10Z,4490000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,,,
457,PT01M49.00S,2021-12-29T04:48:12.7Z,3,REGULAR,substitution,out,[],1627780,,,1610612743,57,70,2021-12-29T04:48:20Z,4500000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M49.00S,2021-12-29T04:48:12.7Z,3,REGULAR,substitution,out,[],203490,,,1610612743,57,70,2021-12-29T04:48:20Z,4510000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
