actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
445,PT00M50.60S,2021-12-21T04:39:25.4Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,79,79,2021-12-21T04:39:25Z,4400000,,,0,,D. Green REBOUND (Off:1 Def:9),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,444.0,,,10.0,9.0,1.0,,,,,,
446,PT00M49.30S,2021-12-21T04:39:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627780,6.258212877792378,55.88235294117647,1610612744,81,79,2021-12-21T04:39:31Z,4410000,-29.0,6.0,1,left,G. Payton II running Layup (7 PTS) (D. Green 10 AST),"[1627780, 203110]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,,,,,,,,,Made,,7.0,3.01,,,,D. Green,203110.0,10.0,,,
448,PT00M49.30S,2021-12-21T04:39:33.3Z,3,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612744,81,79,2021-12-21T04:39:43Z,4430000,,,0,,B. Hield shooting personal FOUL (3 PF) (Payton II 1 FT),"[1627741, 1627780]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,202056.0,3.0,0.0,Payton II,1627780.0,,,,,,,,,,,,,
450,PT00M49.30S,2021-12-21T04:39:44.9Z,3,REGULAR,substitution,out,[],203110,,,1610612744,81,79,2021-12-21T04:40:11Z,4450000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M49.30S,2021-12-21T04:39:44.9Z,3,REGULAR,substitution,in,[],202357,,,1610612744,81,79,2021-12-21T04:40:11Z,4460000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M49.30S,2021-12-21T04:39:54.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,81,79,2021-12-21T04:40:11Z,4470000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M49.30S,2021-12-21T04:41:04.2Z,3,REGULAR,substitution,out,[],1630169,,,1610612744,81,79,2021-12-21T04:41:21Z,4480000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M49.30S,2021-12-21T04:41:04.2Z,3,REGULAR,substitution,in,[],1629620,,,1610612744,81,79,2021-12-21T04:41:21Z,4490000,,,0,,SUB in: J. Robinson,[1629620],1610612758.0,SAC,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M49.30S,2021-12-21T04:41:35.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1627780,,,1610612744,82,79,2021-12-21T04:41:35Z,4500000,,,0,,G. Payton II Free Throw 1 of 1 (8 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,Made,,8.0,,,,,,,,,,
456,PT00M32.00S,2021-12-21T04:41:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629620,67.23061760840999,66.66666666666666,1610612758,82,79,2021-12-21T04:41:57Z,4510000,83.0,256.0,1,right,MISS J. Robinson 26' 3PT,[1629620],1610612758.0,SAC,,,,Robinson,J. Robinson,,,,,,,,,,,,,Missed,,,26.87,,,,,,,,,
457,PT00M30.90S,2021-12-21T04:41:55.9Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,82,79,2021-12-21T04:42:05Z,4520000,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,456.0,,,4.0,3.0,1.0,,,,,,
458,PT00M09.70S,2021-12-21T04:42:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,9.017739816031538,55.392156862745104,1610612744,82,79,2021-12-21T04:42:19Z,4530000,-27.0,32.0,1,left,MISS G. Payton II alley-oop Layup,[1627780],1610612744.0,GSW,alley-oop,,,Payton II,G. Payton II,,,,,,,,,,,,,Missed,,,4.21,,,,,,,,,
459,PT00M08.70S,2021-12-21T04:42:20.8Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,82,79,2021-12-21T04:42:20Z,4540000,,,0,,G. Payton II REBOUND (Off:2 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,458.0,,,5.0,3.0,2.0,,,,,,
460,PT00M08.70S,2021-12-21T04:42:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,5.590000152587891,50.0,1610612744,84,79,2021-12-21T04:42:20Z,4550000,0.0,0.0,1,left,G. Payton II tip Layup (10 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,,,,,,,,,Made,,10.0,0.0,,,,,,,,,
461,PT00M02.00S,2021-12-21T04:42:27.5Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612758,84,79,2021-12-21T04:42:29Z,4560000,,,0,,B. Hield bad pass TURNOVER (5 TO),"[1627741, 1627780]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,5.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,,
462,PT00M02.00S,2021-12-21T04:42:27.5Z,3,REGULAR,steal,,[],1627780,,,1610612744,84,79,2021-12-21T04:42:29Z,4570000,,,0,,G. Payton II STEAL (3 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M00.00S,2021-12-21T04:42:33.5Z,3,REGULAR,period,end,[],0,,,1610612744,84,79,2021-12-21T04:42:33Z,4580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2021-12-21T04:44:39.6Z,4,REGULAR,substitution,out,['startperiod'],1629185,,,1610612744,84,79,2021-12-21T04:45:09Z,4590000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2021-12-21T04:44:39.6Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,84,79,2021-12-21T04:45:09Z,4600000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2021-12-21T04:44:39.6Z,4,REGULAR,substitution,out,['startperiod'],1629620,,,1610612744,84,79,2021-12-21T04:45:09Z,4610000,,,0,,SUB out: J. Robinson,[1629620],1610612758.0,SAC,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2021-12-21T04:44:39.6Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,84,79,2021-12-21T04:45:09Z,4620000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-12-21T04:44:39.6Z,4,REGULAR,substitution,in,['startperiod'],1630186,,,1610612744,84,79,2021-12-21T04:45:09Z,4630000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-12-21T04:44:39.6Z,4,REGULAR,substitution,in,['startperiod'],1630169,,,1610612744,84,79,2021-12-21T04:45:09Z,4640000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2021-12-21T04:45:08.8Z,4,REGULAR,period,start,[],0,,,1610612758,84,79,2021-12-21T04:45:09Z,4650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT11M39.00S,2021-12-21T04:45:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,91.40932982917214,38.970588235294116,1610612758,84,79,2021-12-21T04:45:31Z,4660000,-55.0,28.0,1,right,MISS T. Haliburton 6' driving Layup - blocked,"[1630169, 203490]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Missed,,,6.19,,,,,,,Porter Jr.,203490.0,
472,PT11M39.00S,2021-12-21T04:45:29.1Z,4,REGULAR,block,,[],203490,,,1610612758,84,79,2021-12-21T05:01:16Z,4670000,,,0,,O. Porter Jr. BLOCK (2 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M37.00S,2021-12-21T04:45:31.1Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,84,79,2021-12-21T04:45:42Z,4680000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,471.0,,,4.0,4.0,0.0,,,,,,
474,PT11M17.00S,2021-12-21T04:45:50.9Z,4,REGULAR,3pt,Jump Shot,[],201939,16.245072273324574,3.1862745098039214,1610612744,87,79,2021-12-21T04:45:53Z,4690000,234.0,100.0,1,left,S. Curry 25' 3PT  (18 PTS) (A. Iguodala 2 AST),"[201939, 2738]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,Made,,18.0,25.46,,,,A. Iguodala,2738.0,2.0,,,
475,PT11M06.00S,2021-12-21T04:46:01.9Z,4,REGULAR,3pt,Jump Shot,[],203090,72.48685939553219,83.82352941176471,1610612758,87,79,2021-12-21T04:46:04Z,4700000,169.0,206.0,1,right,MISS M. Harkless 26' 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,Missed,,,26.66,,,,,,,,,
476,PT11M05.00S,2021-12-21T04:46:07.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,87,79,2021-12-21T04:46:07Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,
477,PT11M05.00S,2021-12-21T04:46:10.6Z,4,REGULAR,foul,personal,[],202357,,,1610612758,87,79,2021-12-21T04:46:31Z,4720000,,,0,,N. Bjelica loose ball personal FOUL (2 PF),"[202357, 1627745]",1610612744.0,GSW,loose ball,,,Bjelica,N. Bjelica,,,,,,,,202049.0,2.0,0.0,Jones,1627745.0,,,,,,,,,,,,,
479,PT10M58.00S,2021-12-21T04:46:49.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630186,87.86136662286465,60.049019607843135,1610612758,87,79,2021-12-21T04:47:31Z,4740000,50.0,62.0,1,right,MISS J. Ramsey 7' driving Layup - blocked,"[1630186, 201939]",1610612758.0,SAC,driving,,,Ramsey,J. Ramsey,,,,,,,,,,,,,Missed,,,7.95,,,,,,,Curry,201939.0,
480,PT10M58.00S,2021-12-21T04:46:49.1Z,4,REGULAR,block,,[],201939,,,1610612758,87,79,2021-12-21T04:46:54Z,4750000,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M57.00S,2021-12-21T04:46:50.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,87,79,2021-12-21T04:47:31Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,
482,PT10M57.00S,2021-12-21T04:46:58.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,87,79,2021-12-21T04:46:58Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M52.00S,2021-12-21T04:47:11.1Z,4,REGULAR,2pt,Layup,['2ndchance'],1630186,92.9862023653088,26.47058823529412,1610612758,87,79,2021-12-21T04:47:24Z,4780000,-118.0,13.0,1,right,MISS J. Ramsey 11' driving Layup - blocked,"[1630186, 203490]",1610612758.0,SAC,driving,,,Ramsey,J. Ramsey,,,,,,,,,,,,,Missed,,,11.84,,,,,,,Porter Jr.,203490.0,
485,PT10M52.00S,2021-12-21T04:47:11.1Z,4,REGULAR,block,,[],203490,,,1610612758,87,79,2021-12-21T04:47:15Z,4790000,,,0,,O. Porter Jr. BLOCK (3 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M51.00S,2021-12-21T04:47:12.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,87,79,2021-12-21T04:47:24Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,
487,PT10M51.00S,2021-12-21T04:47:16.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,87,79,2021-12-21T04:47:17Z,4810000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,,,,,
488,PT10M37.00S,2021-12-21T04:47:54.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202357,23.99802890932983,60.78431372549019,1610612744,87,79,2021-12-21T04:47:59Z,4820000,-54.0,173.0,1,left,MISS N. Bjelica 18' Jump Shot,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,Missed,,,18.13,,,,,,,,,
489,PT10M35.00S,2021-12-21T04:47:56.7Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,87,79,2021-12-21T04:48:05Z,4830000,,,0,,D. Jones REBOUND (Off:1 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,488.0,,,4.0,3.0,1.0,,,,,,
490,PT10M20.00S,2021-12-21T04:48:11.9Z,4,REGULAR,3pt,Jump Shot,[],1630169,74.85216819973719,86.27450980392157,1610612758,87,82,2021-12-21T04:48:15Z,4840000,181.0,184.0,1,right,T. Haliburton 25' 3PT step back (24 PTS),[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,24.0,25.83,,,,,,,,,
491,PT10M08.00S,2021-12-21T04:48:22.3Z,4,REGULAR,3pt,Jump Shot,[],201939,33.590670170827856,47.30392156862745,1610612744,90,82,2021-12-21T04:48:26Z,4850000,13.0,263.0,1,left,S. Curry 26' 3PT pullup (21 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,,,,Made,,21.0,26.36,,,,,,,,,
492,PT09M52.00S,2021-12-21T04:48:38.7Z,4,REGULAR,2pt,Jump Shot,[],1630186,79.45137976346912,27.205882352941174,1610612758,90,82,2021-12-21T04:48:41Z,4860000,-114.0,141.0,1,right,MISS J. Ramsey 18' pullup Shot,[1630186],1610612758.0,SAC,pullup,,,Ramsey,J. Ramsey,,,,,,,,,,,,,Missed,,,18.11,,,,,,,,,
493,PT09M49.00S,2021-12-21T04:48:43.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,90,82,2021-12-21T04:48:43Z,4870000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,
494,PT09M49.00S,2021-12-21T04:48:45.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,90,82,2021-12-21T04:48:45Z,4880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M49.00S,2021-12-21T04:48:47.6Z,4,REGULAR,substitution,out,[],203090,,,1610612744,90,82,2021-12-21T04:48:57Z,4890000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M49.00S,2021-12-21T04:48:47.6Z,4,REGULAR,substitution,out,[],1630186,,,1610612744,90,82,2021-12-21T04:48:57Z,4900000,,,0,,SUB out: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M49.00S,2021-12-21T04:48:47.6Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,90,82,2021-12-21T04:48:57Z,4910000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M49.00S,2021-12-21T04:48:47.6Z,4,REGULAR,substitution,in,[],1629002,,,1610612744,90,82,2021-12-21T04:48:57Z,4920000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M37.00S,2021-12-21T04:49:15.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.652431011826544,54.166666666666664,1610612744,90,82,2021-12-21T04:49:17Z,4930000,-21.0,10.0,1,left,MISS S. Curry driving Layup - blocked,"[201939, 1627745]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,,,,,,Missed,,,2.31,,,,,,,Jones,1627745.0,
500,PT09M37.00S,2021-12-21T04:49:15.2Z,4,REGULAR,block,,[],1627745,,,1610612744,90,82,2021-12-21T04:49:45Z,4940000,,,0,,D. Jones BLOCK (2 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M35.00S,2021-12-21T04:49:17.2Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612758,90,82,2021-12-21T04:50:20Z,4950000,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,499.0,,,4.0,4.0,0.0,,,,,,
502,PT09M28.00S,2021-12-21T04:49:24.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,73.01248357424441,16.42156862745098,1610612758,90,85,2021-12-21T04:49:27Z,4960000,-168.0,201.0,1,right,B. Hield 26' 3PT  (18 PTS) (C. Metu 3 AST),"[1627741, 1629002]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,Made,,18.0,26.21,,,,C. Metu,1629002.0,3.0,,,
504,PT09M15.00S,2021-12-21T04:49:37.8Z,4,REGULAR,turnover,bad pass,[],202357,,,1610612744,90,85,2021-12-21T04:49:39Z,4980000,,,0,,N. Bjelica bad pass TURNOVER (1 TO),"[202357, 1627745]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,1.0,Jones,1627745.0,,,,,,,,,,,,,,,,,,
505,PT09M15.00S,2021-12-21T04:49:37.8Z,4,REGULAR,steal,,[],1627745,,,1610612758,90,85,2021-12-21T04:49:40Z,4990000,,,0,,D. Jones STEAL (1 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M01.00S,2021-12-21T04:49:52.2Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612758,90,85,2021-12-21T04:49:54Z,5000000,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 202357]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,3.0,Bjelica,202357.0,,,,,,,,,,,,,,,,,,
507,PT09M01.00S,2021-12-21T04:49:52.2Z,4,REGULAR,steal,,[],202357,,,1610612744,90,85,2021-12-21T04:49:54Z,5010000,,,0,,N. Bjelica STEAL (2 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M55.00S,2021-12-21T04:49:58.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203490,24.917871222076215,11.029411764705882,1610612744,90,85,2021-12-21T04:50:01Z,5020000,195.0,182.0,1,left,MISS O. Porter Jr. 26' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,Missed,,,26.65,,,,,,,,,
509,PT08M53.00S,2021-12-21T04:50:00.4Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,90,85,2021-12-21T04:50:16Z,5030000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,508.0,,,6.0,5.0,1.0,,,,,,
510,PT08M42.00S,2021-12-21T04:50:13.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,90,85,2021-12-21T04:50:13Z,5040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M34.00S,2021-12-21T04:50:31.8Z,4,REGULAR,turnover,out-of-bounds,[],1627745,,,1610612758,90,85,2021-12-21T04:50:37Z,5050000,,,0,,D. Jones bad pass out-of-bounds TURNOVER (3 TO),[1627745],1610612758.0,SAC,bad pass,,,Jones,D. Jones,,,,,3.0,,,202049.0,,,,,,,,,,,,,,,,,
512,PT08M22.00S,2021-12-21T04:50:53.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,8.229303547963205,49.01960784313725,1610612744,92,85,2021-12-21T04:50:55Z,5060000,5.0,25.0,1,left,S. Curry driving finger roll Layup (23 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,,,,Made,,23.0,2.54,,,,,,,,,
513,PT08M05.00S,2021-12-21T04:51:09.8Z,4,REGULAR,3pt,Jump Shot,[],203084,93.77463863337714,4.6568627450980395,1610612758,92,85,2021-12-21T04:51:12Z,5070000,-227.0,6.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Missed,,,22.68,,,,,,,,,
514,PT08M03.00S,2021-12-21T04:51:11.8Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,92,85,2021-12-21T04:52:33Z,5080000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,513.0,,,2.0,2.0,0.0,,,,,,
515,PT07M49.00S,2021-12-21T04:51:26.6Z,4,REGULAR,turnover,bad pass,[],202357,,,1610612744,92,85,2021-12-21T04:51:39Z,5090000,,,0,,N. Bjelica bad pass TURNOVER (2 TO),"[202357, 1630169]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,2.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,,
516,PT07M49.00S,2021-12-21T04:51:26.6Z,4,REGULAR,steal,,[],1630169,,,1610612758,92,85,2021-12-21T04:51:29Z,5100000,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M43.00S,2021-12-21T04:51:31.6Z,4,REGULAR,turnover,lost ball,[],1630169,,,1610612758,92,85,2021-12-21T04:51:33Z,5110000,,,0,,T. Haliburton lost ball TURNOVER (4 TO),"[1630169, 2738]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,4.0,Iguodala,2738.0,,,,,,,,,,,,,,,,,,
518,PT07M43.00S,2021-12-21T04:51:31.6Z,4,REGULAR,steal,,[],2738,,,1610612744,92,85,2021-12-21T04:51:33Z,5120000,,,0,,A. Iguodala STEAL (1 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M39.00S,2021-12-21T04:51:41.7Z,4,REGULAR,violation,kicked ball,[],1629002,,,1610612744,92,85,2021-12-21T04:51:44Z,5130000,,,0,,C. Metu kicked ball VIOLATION,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,202049.0,,,,,,,,,,,,,,,,,
520,PT07M39.00S,2021-12-21T04:51:45.4Z,4,REGULAR,substitution,out,[],1627745,,,1610612744,92,85,2021-12-21T04:51:49Z,5140000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M39.00S,2021-12-21T04:51:45.4Z,4,REGULAR,substitution,in,[],202684,,,1610612744,92,85,2021-12-21T04:51:49Z,5150000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M29.00S,2021-12-21T04:52:10.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,28.86005256241787,18.137254901960784,1610612744,92,85,2021-12-21T04:52:12Z,5160000,159.0,219.0,1,left,MISS G. Payton II 27' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,Missed,,,27.06,,,,,,,,,
523,PT07M26.00S,2021-12-21T04:52:12.9Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,92,85,2021-12-21T04:52:12Z,5170000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,522.0,,,5.0,5.0,0.0,,,,,,
528,PT07M23.00S,2021-12-21T04:52:11.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202684,93.11760840998686,59.31372549019608,1610612758,92,85,2021-12-21T04:58:35Z,5185000,47.0,12.0,1,right,MISS T. Thompson running Layup - blocked,"[202684, 203490]",1610612758.0,SAC,running,,,Thompson,T. Thompson,,,,,,,,,,,,,Missed,,,4.82,,,,,,,Porter Jr.,203490.0,
529,PT07M23.00S,2021-12-21T04:52:11.4Z,4,REGULAR,block,,[],203490,,,1610612758,92,85,2021-12-21T04:55:19Z,5192500,,,0,,O. Porter Jr. BLOCK (4 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M22.00S,2021-12-21T04:52:12.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,92,85,2021-12-21T04:58:35Z,5196250,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,528.0,,,,,,,,,,,
526,PT07M22.00S,2021-12-21T04:52:48.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,92,85,2021-12-21T04:52:48Z,5200000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M22.00S,2021-12-21T04:52:51.8Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612758,92,85,2021-12-21T04:55:09Z,5210000,,,0,,,[],1610612744.0,GSW,overturned,,,,,,,,,,,,202049.0,,,,,,,,,,,,,,,,,No Foul on O. Porter Jr.
531,PT07M22.00S,2021-12-21T04:56:07.6Z,4,REGULAR,substitution,out,[],1627780,,,1610612758,92,85,2021-12-21T04:56:32Z,5250000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
