actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
457,PT00M52.10S,2022-03-15T03:44:35.7Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,99,82,2022-03-15T03:44:37Z,4500000,,,0,,D. Green bad pass out-of-bounds TURNOVER (3 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,,,,,,,,,3.0,,,,,,,1201.0,,,,,
458,PT00M43.50S,2022-03-15T03:44:55.5Z,3,REGULAR,foul,personal,[],203110,,,1610612764,99,82,2022-03-15T03:45:01Z,4510000,,,0,,D. Green personal FOUL (2 PF),"[203110, 1630166]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Avdija,1630166.0,
460,PT00M33.60S,2022-03-15T03:45:27.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629060,87.33574244415243,84.31372549019608,1610612764,99,84,2022-03-15T03:45:30Z,4530000,172.0,67.0,1,right,R. Hachimura 18' pullup Jump Shot (8 PTS),[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,18.4,Made,,,,,,,,,,8.0,,,,,,,,,
461,PT00M27.10S,2022-03-15T03:45:37.1Z,3,REGULAR,2pt,Jump Shot,[],201939,23.078186596583443,51.9607843137255,1610612744,101,84,2022-03-15T03:45:40Z,4540000,-10.0,164.0,1,left,S. Curry 16' pullup Jump Shot (34 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,16.47,Made,,,,,,,,,,34.0,,,,,,,,,
462,PT00M04.40S,2022-03-15T03:46:05.3Z,3,REGULAR,2pt,Jump Shot,[],202397,71.04139290407359,46.568627450980394,1610612764,101,84,2022-03-15T03:47:08Z,4550000,-17.0,220.0,1,right,MISS I. Smith 22' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,22.04,Missed,,,,,,,,,,,,,,,,,,,
463,PT00M02.10S,2022-03-15T03:46:07.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,101,84,2022-03-15T03:47:08Z,4560000,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,462.0,6.0,6.0,0.0,,,,,,,,,,,,,
464,PT00M00.50S,2022-03-15T03:46:09.7Z,3,REGULAR,3pt,Jump Shot,[],203110,59.08344283837057,50.0,1610612744,101,84,2022-03-15T03:47:58Z,4570000,0.0,503.0,1,left,MISS D. Green 50' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,50.29,Missed,,,,,,,,,,,,,,,,,,,
465,PT00M00.10S,2022-03-15T03:46:10.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,101,84,2022-03-15T03:47:58Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,,,
466,PT00M00.00S,2022-03-15T03:46:15.8Z,3,REGULAR,period,end,[],0,,,1610612744,101,84,2022-03-15T03:46:15Z,4590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-03-15T03:48:03.3Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,101,84,2022-03-15T03:48:44Z,4600000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-03-15T03:48:03.3Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612744,101,84,2022-03-15T03:48:44Z,4610000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-03-15T03:48:03.3Z,4,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,101,84,2022-03-15T03:48:44Z,4620000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-03-15T03:48:03.3Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612744,101,84,2022-03-15T03:48:44Z,4630000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-03-15T03:48:53.2Z,4,REGULAR,period,start,[],0,,,1610612764,101,84,2022-03-15T03:48:53Z,4640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M36.00S,2022-03-15T03:49:16.6Z,4,REGULAR,3pt,Jump Shot,[],202397,72.40473061760841,79.18964460784314,1610612764,101,87,2022-03-15T03:51:34Z,4650000,146.0,207.0,1,right,I. Smith 25' 3PT  (6 PTS) (K. Porzingis 4 AST),"[202397, 204001]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,25.32,Made,,,,,,,,,,6.0,K. Porzingis,204001.0,4.0,,,,,,
474,PT11M20.00S,2022-03-15T03:49:31.4Z,4,REGULAR,3pt,Jump Shot,[],202691,30.962549277266753,17.15686274509804,1610612744,104,87,2022-03-15T03:49:34Z,4670000,164.0,239.0,1,left,K. Thompson 28' 3PT  (20 PTS) (D. Green 6 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,28.96,Made,,,,,,,,,,20.0,D. Green,203110.0,6.0,,,,,,
476,PT11M07.00S,2022-03-15T03:49:44.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,86.59658344283837,39.97395833333333,1610612764,104,89,2022-03-15T03:51:49Z,4690000,-50.0,73.0,1,right,K. Porzingis 8' pullup Jump Shot (18 PTS) (I. Smith 5 AST),"[204001, 202397]",1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,8.9,Made,,,,,,,,,,18.0,I. Smith,202397.0,5.0,,,,,,
478,PT10M50.00S,2022-03-15T03:50:01.5Z,4,REGULAR,3pt,Jump Shot,[],202691,30.305519053876477,73.2843137254902,1610612744,104,89,2022-03-15T03:50:04Z,4710000,-116.0,232.0,1,left,MISS K. Thompson 25' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
479,PT10M48.00S,2022-03-15T03:50:05.1Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,104,89,2022-03-15T03:50:05Z,4720000,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,478.0,3.0,3.0,0.0,,,,,,,,,,,,,
480,PT10M40.00S,2022-03-15T03:50:12.2Z,4,REGULAR,turnover,bad pass,[],1629060,,,1610612764,104,89,2022-03-15T03:50:13Z,4730000,,,0,,R. Hachimura bad pass TURNOVER (1 TO),"[1629060, 1629673]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,1.0,Poole,1629673.0,,,,,,,,,,
481,PT10M40.00S,2022-03-15T03:50:12.2Z,4,REGULAR,steal,,[],1629673,,,1610612744,104,89,2022-03-15T03:50:14Z,4740000,,,0,,J. Poole STEAL (2 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT10M40.00S,2022-03-15T03:50:16.0Z,4,REGULAR,foul,personal,[],1629060,,,1610612744,104,89,2022-03-15T03:50:19Z,4750000,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1629673]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Poole,1629673.0,
484,PT10M40.00S,2022-03-15T03:50:22.4Z,4,REGULAR,substitution,out,[],203110,,,1610612744,104,89,2022-03-15T03:50:24Z,4770000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M40.00S,2022-03-15T03:50:22.4Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,104,89,2022-03-15T03:50:24Z,4780000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M32.00S,2022-03-15T03:50:47.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,8.804204993429698,43.40533088235294,1610612744,104,89,2022-03-15T03:55:37Z,4795000,33.0,30.0,1,left,MISS J. Poole Jump Shot,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,4.48,Missed,,,,,,,,,,,,,,,,,,,
500,PT10M32.00S,2022-03-15T03:50:47.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,104,89,2022-03-15T03:55:37Z,4802500,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,
488,PT10M32.00S,2022-03-15T03:51:12.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,104,89,2022-03-15T03:55:37Z,4810000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M32.00S,2022-03-15T03:51:14.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612764,104,89,2022-03-15T03:55:37Z,4820000,,,0,,,[],1610612764.0,WAS,overturned,,,,,,,,,,,,,,,,,,,,,,,,1199.0,,,,,No Foul on I. Smith
490,PT10M32.00S,2022-03-15T03:51:53.3Z,4,REGULAR,memo,,[],0,,,1610612764,104,89,2022-03-15T03:55:37Z,4830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 413th consecutive sellout. 
491,PT10M30.00S,2022-03-15T03:54:48.6Z,4,REGULAR,jumpball,recovered,[],1629060,,,1610612764,104,89,2022-03-15T03:54:48Z,4840000,,,0,,Jump Ball K. Porzingis vs. J. Kuminga: Tip to R. Hachimura,"[1629060, 204001, 1630228]",1610612764.0,WAS,challenge,R. Hachimura,1629060.0,Hachimura,R. Hachimura,Porzingis,204001.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,,,,,,
494,PT10M23.00S,2022-03-15T03:54:59.6Z,4,REGULAR,foul,personal,[],1629673,,,1610612764,104,89,2022-03-15T03:55:03Z,4870000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1630166]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Avdija,1630166.0,
496,PT10M17.00S,2022-03-15T03:55:20.5Z,4,REGULAR,3pt,Jump Shot,[],204001,77.21747700394218,9.558823529411764,1610612764,104,92,2022-03-15T03:55:23Z,4890000,-202.0,162.0,1,right,K. Porzingis 25' 3PT  (21 PTS) (D. Avdija 3 AST),"[204001, 1630166]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,25.89,Made,,,,,,,,,,21.0,D. Avdija,1630166.0,3.0,,,,,,
498,PT10M01.00S,2022-03-15T03:55:36.2Z,4,REGULAR,3pt,Jump Shot,[],1630228,25.706307490144546,85.5392156862745,1610612744,107,92,2022-03-15T03:55:38Z,4910000,-178.0,189.0,1,left,J. Kuminga 25' 3PT  (12 PTS) (J. Poole 3 AST),"[1630228, 1629673]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,25.95,Made,,,,,,,,,,12.0,J. Poole,1629673.0,3.0,,,,,,
502,PT09M41.00S,2022-03-15T03:55:56.0Z,4,REGULAR,2pt,Jump Shot,[],1629060,82.60512483574244,77.69607843137256,1610612764,107,92,2022-03-15T03:55:58Z,4930000,138.0,111.0,1,right,MISS R. Hachimura 17' step back Shot,[1629060],1610612764.0,WAS,step back,,,Hachimura,R. Hachimura,,,,,17.75,Missed,,,,,,,,,,,,,,,,,,,
503,PT09M39.00S,2022-03-15T03:55:58.0Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,107,92,2022-03-15T03:56:22Z,4940000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,502.0,3.0,3.0,0.0,,,,,,,,,,,,,
504,PT09M33.00S,2022-03-15T03:56:06.0Z,4,REGULAR,foul,personal,['2freethrow'],202397,,,1610612744,107,92,2022-03-15T03:56:18Z,4950000,,,0,,I. Smith shooting personal FOUL (1 PF) (Poole 2 FT),"[202397, 1629673]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Poole,1629673.0,
506,PT09M33.00S,2022-03-15T03:56:41.0Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,108,92,2022-03-15T03:57:03Z,4970000,,,0,,J. Poole Free Throw 1 of 2 (15 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
507,PT09M33.00S,2022-03-15T03:56:41.0Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,108,92,2022-03-15T03:57:03Z,4980000,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,,
508,PT09M33.00S,2022-03-15T03:56:41.0Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,108,92,2022-03-15T03:57:03Z,4990000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,,,,,
509,PT09M15.00S,2022-03-15T03:57:11.5Z,4,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612764,108,92,2022-03-15T03:57:28Z,5000000,,,0,,J. Poole shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1629673, 204001]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Porzingis,204001.0,
511,PT09M15.00S,2022-03-15T03:57:34.0Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,108,93,2022-03-15T03:57:34Z,5020000,,,0,,K. Porzingis Free Throw 1 of 2 (22 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
512,PT09M15.00S,2022-03-15T03:57:47.5Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,108,94,2022-03-15T03:57:47Z,5030000,,,0,,K. Porzingis Free Throw 2 of 2 (23 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,,,,23.0,,,,,,,,,
513,PT09M02.00S,2022-03-15T03:58:03.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629673,10.200394218134035,36.76470588235294,1610612744,110,94,2022-03-15T03:58:07Z,5040000,66.0,43.0,1,left,J. Poole 7' driving Hook (17 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,7.92,Made,,,,,,,,,,17.0,,,,,,,,,
515,PT08M42.00S,2022-03-15T03:58:42.1Z,4,REGULAR,substitution,out,[],204001,,,1610612764,110,94,2022-03-15T03:58:46Z,5060000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M42.00S,2022-03-15T03:58:42.1Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,110,94,2022-03-15T03:58:46Z,5070000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M38.00S,2022-03-15T03:59:00.4Z,4,REGULAR,jumpball,recovered,[],202397,,,1610612764,110,94,2022-03-15T03:59:00Z,5080000,,,0,,Jump Ball R. Hachimura vs. O. Porter Jr.: Tip to I. Smith,"[202397, 1629060, 203490]",1610612764.0,WAS,heldball,I. Smith,202397.0,Smith,I. Smith,Hachimura,1629060.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,,,,,,
520,PT08M36.00S,2022-03-15T03:59:02.8Z,4,REGULAR,3pt,Jump Shot,[],202397,72.22404730617609,78.67647058823529,1610612764,110,97,2022-03-15T03:59:37Z,5110000,143.0,209.0,1,right,I. Smith 25' 3PT pullup (9 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,25.31,Made,,,,,,,,,,9.0,,,,,,,,,
521,PT08M11.00S,2022-03-15T03:59:28.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,13.354139290407357,61.51960784313726,1610612744,110,97,2022-03-15T03:59:31Z,5120000,-58.0,73.0,1,left,MISS K. Thompson 9' driving floating bank Shot,[202691],1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,9.3,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M09.00S,2022-03-15T03:59:30.6Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,110,97,2022-03-15T03:59:56Z,5130000,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,521.0,5.0,4.0,1.0,,,,,,,,,,,,,
523,PT08M05.00S,2022-03-15T03:59:33.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,20.581471747700395,91.66666666666666,1610612744,110,97,2022-03-15T03:59:36Z,5140000,-208.0,141.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
524,PT08M03.00S,2022-03-15T03:59:35.9Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,110,97,2022-03-15T03:59:52Z,5150000,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,523.0,3.0,2.0,1.0,,,,,,,,,,,,,
525,PT07M56.00S,2022-03-15T03:59:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,93.11760840998686,60.29411764705882,1610612764,110,99,2022-03-15T03:59:45Z,5160000,51.0,12.0,1,right,R. Hachimura Layup (10 PTS) (I. Smith 6 AST),"[1629060, 202397]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,5.29,Made,,,,,,,,,,10.0,I. Smith,202397.0,6.0,,,,,,
527,PT07M55.00S,2022-03-15T03:59:48.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,110,99,2022-03-15T03:59:48Z,5180000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M44.00S,2022-03-15T04:03:06.3Z,4,REGULAR,foul,personal,[],203484,,,1610612744,110,99,2022-03-15T04:03:21Z,5190000,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 1629673]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Poole,1629673.0,
530,PT07M34.00S,2022-03-15T04:03:31.6Z,4,REGULAR,2pt,Jump Shot,[],202691,8.754927726675426,25.98039215686275,1610612744,110,99,2022-03-15T04:03:34Z,5210000,120.0,30.0,1,left,MISS K. Thompson 12' turnaround fadeaway Shot - blocked,"[202691, 202397]",1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,12.37,Missed,Smith,202397.0,,,,,,,,,,,,,,,,,
531,PT07M34.00S,2022-03-15T04:03:31.6Z,4,REGULAR,block,,[],202397,,,1610612744,110,99,2022-03-15T04:03:35Z,5220000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M31.00S,2022-03-15T04:03:34.6Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,110,99,2022-03-15T04:05:20Z,5230000,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,530.0,4.0,3.0,1.0,,,,,,,,,,,,,
533,PT07M25.00S,2022-03-15T04:03:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.9862023653088,57.107843137254896,1610612764,110,99,2022-03-15T04:04:25Z,5240000,36.0,13.0,1,right,MISS K. Caldwell-Pope Layup,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,3.79,Missed,,,,,,,,,,,,,,,,,,,
534,PT07M23.00S,2022-03-15T04:03:42.5Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,110,99,2022-03-15T04:05:13Z,5250000,,,0,,N. Bjelica REBOUND (Off:0 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,533.0,4.0,4.0,0.0,,,,,,,,,,,,,
536,PT07M20.00S,2022-03-15T04:03:56.0Z,4,REGULAR,foul,offensive,[],1630228,,,1610612744,110,99,2022-03-15T04:04:00Z,5270000,,,0,,J. Kuminga offensive FOUL (4 PF),"[1630228, 202397]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,1201.0,4.0,0.0,Smith,202397.0,
538,PT07M20.00S,2022-03-15T04:03:56.0Z,4,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,110,99,2022-03-15T04:03:56Z,5290000,,,0,,J. Kuminga offensive foul TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,2.0,,,,,,,1201.0,,,,,
539,PT07M20.00S,2022-03-15T04:04:10.2Z,4,REGULAR,substitution,out,[],1629673,,,1610612764,110,99,2022-03-15T04:04:18Z,5300000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M20.00S,2022-03-15T04:04:10.2Z,4,REGULAR,substitution,out,[],202691,,,1610612764,110,99,2022-03-15T04:04:18Z,5310000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M20.00S,2022-03-15T04:04:10.2Z,4,REGULAR,substitution,in,[],201939,,,1610612764,110,99,2022-03-15T04:04:18Z,5320000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M20.00S,2022-03-15T04:04:10.2Z,4,REGULAR,substitution,in,[],1630541,,,1610612764,110,99,2022-03-15T04:04:18Z,5330000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M06.00S,2022-03-15T04:04:44.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629655,91.40932982917214,46.32352941176471,1610612764,110,99,2022-03-15T04:04:47Z,5340000,-18.0,28.0,1,right,MISS D. Gafford turnaround Hook,[1629655],1610612764.0,WAS,turnaround,,,Gafford,D. Gafford,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M04.00S,2022-03-15T04:04:46.6Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,110,99,2022-03-15T04:05:09Z,5350000,,,0,,N. Bjelica REBOUND (Off:0 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,543.0,5.0,5.0,0.0,,,,,,,,,,,,,
545,PT06M52.00S,2022-03-15T04:04:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630228,4.155716162943495,95.58823529411765,1610612744,110,99,2022-03-15T04:05:00Z,5360000,-228.0,-13.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
546,PT06M49.00S,2022-03-15T04:05:04.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,110,99,2022-03-15T04:05:04Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,,
547,PT06M49.00S,2022-03-15T04:05:05.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,110,99,2022-03-15T04:05:05Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M34.00S,2022-03-15T04:05:26.7Z,4,REGULAR,3pt,Jump Shot,[],203484,71.96123521681997,15.196078431372548,1610612764,110,99,2022-03-15T04:05:28Z,5390000,-174.0,211.0,1,right,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,,
549,PT06M32.00S,2022-03-15T04:05:29.4Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,110,99,2022-03-15T04:05:29Z,5400000,,,0,,J. Kuminga REBOUND (Off:1 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,548.0,6.0,5.0,1.0,,,,,,,,,,,,,
550,PT06M22.00S,2022-03-15T04:05:38.8Z,4,REGULAR,3pt,Jump Shot,[],203490,28.33442838370565,13.725490196078432,1610612744,110,99,2022-03-15T04:05:41Z,5410000,181.0,214.0,1,left,MISS O. Porter Jr. 28' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,,
551,PT06M19.00S,2022-03-15T04:05:41.9Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,110,99,2022-03-15T04:05:41Z,5420000,,,0,,J. Kuminga REBOUND (Off:2 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,550.0,7.0,5.0,2.0,,,,,,,,,,,,,
552,PT06M13.00S,2022-03-15T04:05:47.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,35.955978975032856,44.11764705882353,1610612744,110,99,2022-03-15T04:05:49Z,5430000,29.0,285.0,1,left,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.7,Missed,,,,,,,,,,,,,,,,,,,
553,PT06M11.00S,2022-03-15T04:05:49.6Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,110,99,2022-03-15T04:05:49Z,5440000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,552.0,4.0,3.0,1.0,,,,,,,,,,,,,
