actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
539,PT12M00.00S,2022-03-21T02:25:34.2Z,4,REGULAR,substitution,in,['startperiod'],202357,,,1610612759,84,83,2022-03-21T02:26:04Z,5260000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-03-21T02:25:34.2Z,4,REGULAR,substitution,in,['startperiod'],1630563,,,1610612759,84,83,2022-03-21T02:26:04Z,5270000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-03-21T02:25:34.2Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,84,83,2022-03-21T02:26:04Z,5280000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-03-21T02:26:08.9Z,4,REGULAR,period,start,[],0,,,1610612759,84,83,2022-03-21T02:26:08Z,5290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M44.00S,2022-03-21T02:26:24.0Z,4,REGULAR,turnover,bad pass,[],1630200,,,1610612759,84,83,2022-03-21T02:26:25Z,5300000,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1630200, 1629185]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,2.0,,,,,,,Chiozza,1629185.0,
544,PT11M44.00S,2022-03-21T02:26:24.0Z,4,REGULAR,steal,,[],1629185,,,1610612744,84,83,2022-03-21T02:26:25Z,5310000,,,0,,C. Chiozza STEAL (2 STL),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT11M28.00S,2022-03-21T02:26:39.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203490,25.969119579500656,82.59803921568627,1610612744,84,83,2022-03-21T02:26:42Z,5320000,-163.0,192.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
546,PT11M25.00S,2022-03-21T02:26:43.4Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,84,83,2022-03-21T02:26:43Z,5330000,,,0,,J. Poeltl REBOUND (Off:5 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,545.0,8.0,3.0,5.0,,,,,
547,PT11M04.00S,2022-03-21T02:27:04.8Z,4,REGULAR,2pt,Jump Shot,[],1626196,87.72996057818659,26.225490196078432,1610612759,84,83,2022-03-21T02:27:07Z,5340000,-119.0,63.0,1,right,MISS J. Richardson 13' turnaround Shot,[1626196],1610612759.0,SAS,turnaround,,,Richardson,J. Richardson,,,,,13.45,Missed,,,,,,,,,,,,,,,,,,,
548,PT11M02.00S,2022-03-21T02:27:06.8Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,84,83,2022-03-21T02:27:16Z,5350000,,,0,,J. Poeltl REBOUND (Off:6 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,547.0,9.0,3.0,6.0,,,,,
549,PT11M00.00S,2022-03-21T02:27:09.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,84,83,2022-03-21T02:27:09Z,5360000,0.0,0.0,1,right,MISS J. Poeltl tip Layup,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
550,PT11M00.00S,2022-03-21T02:27:10.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,84,83,2022-03-21T02:27:10Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,549.0,,,,,,,,
551,PT11M00.00S,2022-03-21T02:27:11.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,84,83,2022-03-21T02:27:11Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M58.00S,2022-03-21T02:27:32.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626196,89.04402102496715,14.460784313725492,1610612759,84,85,2022-03-21T02:27:34Z,5390000,-178.0,50.0,1,right,J. Richardson 18' Jump Shot (14 PTS) (T. Jones 2 AST),"[1626196, 1630200]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,18.47,Made,14.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,,
554,PT10M41.00S,2022-03-21T02:27:52.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,84,85,2022-03-21T02:27:52Z,5410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M39.00S,2022-03-21T02:28:08.4Z,4,REGULAR,2pt,Jump Shot,[],202691,5.469776609724048,12.5,1610612744,84,85,2022-03-21T02:28:11Z,5420000,188.0,-1.0,1,left,MISS K. Thompson 18' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,18.75,Missed,,,,,,,,,,,,,,,,,,,
556,PT10M36.00S,2022-03-21T02:28:11.8Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,84,85,2022-03-21T02:28:11Z,5430000,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,555.0,4.0,3.0,1.0,,,,,
557,PT10M22.00S,2022-03-21T02:28:26.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,88.78120893561103,60.29411764705882,1610612759,84,85,2022-03-21T02:28:28Z,5440000,51.0,53.0,1,right,MISS T. Jones 7' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,7.39,Missed,,,,,,,,,,,,,,,,,,,
558,PT10M20.00S,2022-03-21T02:28:28.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,84,85,2022-03-21T02:38:38Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,
559,PT10M20.00S,2022-03-21T02:28:38.9Z,4,REGULAR,turnover,traveling,[],1630200,,,1610612759,84,85,2022-03-21T02:28:40Z,5460000,,,0,,T. Jones traveling TURNOVER (3 TO),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,2530.0,,,,,3.0,,,,,,,,,
560,PT10M13.00S,2022-03-21T02:28:52.7Z,4,REGULAR,foul,offensive,[],1630228,,,1610612744,84,85,2022-03-21T02:28:57Z,5470000,,,0,,J. Kuminga offensive FOUL (2 PF),"[1630228, 1630200]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,2530.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,
562,PT10M13.00S,2022-03-21T02:28:52.7Z,4,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,84,85,2022-03-21T02:28:52Z,5490000,,,0,,J. Kuminga offensive foul TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,2530.0,,,,,1.0,,,,,,,,,
563,PT09M54.00S,2022-03-21T02:29:22.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630170,90.09526938239159,43.872549019607845,1610612759,84,85,2022-03-21T02:29:26Z,5500000,-31.0,41.0,1,right,MISS D. Vassell cutting finger roll Layup,[1630170],1610612759.0,SAS,cutting finger roll,,,Vassell,D. Vassell,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,,
564,PT09M52.00S,2022-03-21T02:29:24.9Z,4,REGULAR,rebound,offensive,[],1630170,,,1610612759,84,85,2022-03-21T02:30:16Z,5510000,,,0,,D. Vassell REBOUND (Off:2 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,563.0,5.0,3.0,2.0,,,,,
565,PT09M49.00S,2022-03-21T02:29:28.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630170,94.40999984741211,50.0,1610612759,84,85,2022-03-21T02:29:28Z,5520000,0.0,0.0,1,right,MISS D. Vassell tip Layup,[1630170],1610612759.0,SAS,tip,,,Vassell,D. Vassell,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
566,PT09M48.00S,2022-03-21T02:29:28.6Z,4,REGULAR,rebound,defensive,[],1629185,,,1610612744,84,85,2022-03-21T02:29:28Z,5530000,,,0,,C. Chiozza REBOUND (Off:0 Def:2),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,565.0,2.0,2.0,0.0,,,,,
567,PT09M44.00S,2022-03-21T02:29:33.0Z,4,REGULAR,3pt,Jump Shot,[],1630228,11.777266754270697,2.450980392156863,1610612744,84,85,2022-03-21T02:29:36Z,5540000,238.0,58.0,1,left,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
568,PT09M42.00S,2022-03-21T02:29:35.0Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,84,85,2022-03-21T02:31:15Z,5550000,,,0,,J. Poeltl REBOUND (Off:6 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,567.0,10.0,4.0,6.0,,,,,
569,PT09M28.00S,2022-03-21T02:29:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,89.30683311432325,40.68627450980392,1610612759,84,85,2022-03-21T02:29:53Z,5560000,-47.0,48.0,1,right,MISS J. Primo 6' driving finger roll Layup,[1630563],1610612759.0,SAS,driving finger roll,,,Primo,J. Primo,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
570,PT09M26.00S,2022-03-21T02:29:51.4Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,84,85,2022-03-21T02:31:18Z,5570000,,,0,,N. Bjelica REBOUND (Off:3 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,569.0,7.0,4.0,3.0,,,,,
571,PT09M21.00S,2022-03-21T02:29:56.3Z,4,REGULAR,turnover,bad pass,[],1629185,,,1610612744,84,85,2022-03-21T02:29:57Z,5580000,,,0,,C. Chiozza bad pass TURNOVER (2 TO),"[1629185, 1630200]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,2.0,,,,,,,Jones,1630200.0,
572,PT09M21.00S,2022-03-21T02:29:56.3Z,4,REGULAR,steal,,[],1630200,,,1610612759,84,85,2022-03-21T02:29:59Z,5590000,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M15.00S,2022-03-21T02:30:02.5Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630170,69.33311432325887,79.65686274509804,1610612759,84,88,2022-03-21T02:34:11Z,5600000,148.0,236.0,1,right,D. Vassell 27' 3PT running (12 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,27.86,Made,12.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,,
575,PT08M55.00S,2022-03-21T02:30:21.3Z,4,REGULAR,3pt,Jump Shot,[],202691,28.728646517739815,18.627450980392158,1610612744,87,88,2022-03-21T02:30:24Z,5620000,157.0,218.0,1,left,K. Thompson 26' 3PT pullup (21 PTS) (N. Bjelica 5 AST),"[202691, 202357]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,26.82,Made,21.0,N. Bjelica,202357.0,5.0,,,,,,,,,,,,,,,
577,PT08M36.00S,2022-03-21T02:30:40.8Z,4,REGULAR,foul,personal,['3freethrow'],202691,,,1610612759,87,88,2022-03-21T02:33:52Z,5640000,,,0,,K. Thompson flagrant-type-1 personal FOUL (3 PF) (Richardson 3 FT),"[202691, 1626196]",1610612744.0,GSW,flagrant-type-1,,,Thompson,K. Thompson,,,,,,,,,,,2530.0,3.0,0.0,Richardson,1626196.0,,,,,,,,,,
579,PT08M36.00S,2022-03-21T02:31:04.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,87,88,2022-03-21T02:31:04Z,5660000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M36.00S,2022-03-21T02:31:24.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612759,87,88,2022-03-21T02:33:40Z,5670000,,,0,,,[],1610612744.0,GSW,stands,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,On player K. Thompson
581,PT08M36.00S,2022-03-21T02:33:58.7Z,4,REGULAR,substitution,out,[],203490,,,1610612759,87,88,2022-03-21T02:34:23Z,5680000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M36.00S,2022-03-21T02:33:58.7Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,87,88,2022-03-21T02:34:23Z,5690000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M36.00S,2022-03-21T02:33:58.7Z,4,REGULAR,substitution,in,[],1629673,,,1610612759,87,88,2022-03-21T02:34:23Z,5700000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M36.00S,2022-03-21T02:33:58.7Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,87,88,2022-03-21T02:34:23Z,5710000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M36.00S,2022-03-21T02:34:25.2Z,4,REGULAR,freethrow,1 of 3,[],1626196,,,1610612759,87,89,2022-03-21T02:34:51Z,5720000,,,0,,J. Richardson flagrant Free Throw 1 of 3 (15 PTS),[1626196],1610612759.0,SAS,flagrant,,,Richardson,J. Richardson,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
586,PT08M36.00S,2022-03-21T02:34:25.2Z,4,REGULAR,freethrow,2 of 3,[],1626196,,,1610612759,87,90,2022-03-21T02:34:51Z,5730000,,,0,,J. Richardson flagrant Free Throw 2 of 3 (16 PTS),[1626196],1610612759.0,SAS,flagrant,,,Richardson,J. Richardson,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
587,PT08M36.00S,2022-03-21T02:34:25.2Z,4,REGULAR,freethrow,3 of 3,[],1626196,,,1610612759,87,91,2022-03-21T02:34:51Z,5740000,,,0,,J. Richardson flagrant Free Throw 3 of 3 (17 PTS),[1626196],1610612759.0,SAS,flagrant,,,Richardson,J. Richardson,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
588,PT08M26.00S,2022-03-21T02:35:12.2Z,4,REGULAR,3pt,Jump Shot,[],1629640,77.7431011826544,8.333333333333332,1610612759,87,91,2022-03-21T02:35:14Z,5750000,-208.0,157.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
589,PT08M24.00S,2022-03-21T02:35:14.2Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,87,91,2022-03-21T02:35:32Z,5760000,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,588.0,5.0,5.0,0.0,,,,,
590,PT08M13.00S,2022-03-21T02:35:24.6Z,4,REGULAR,3pt,Jump Shot,[],202691,29.25427069645204,24.754901960784316,1610612744,90,91,2022-03-21T02:35:27Z,5770000,126.0,222.0,1,left,K. Thompson 25' 3PT pullup (24 PTS) (N. Bjelica 6 AST),"[202691, 202357]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,25.58,Made,24.0,N. Bjelica,202357.0,6.0,,,,,,,,,,,,,,,
592,PT07M48.00S,2022-03-21T02:35:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,86.41590013140605,59.55882352941176,1610612759,90,93,2022-03-21T02:35:53Z,5790000,48.0,75.0,1,right,J. Richardson 8' turnaround Jump Shot (19 PTS),[1626196],1610612759.0,SAS,turnaround,,,Richardson,J. Richardson,,,,,8.91,Made,19.0,,,,,,,,,,,,,,,,,,
593,PT07M38.00S,2022-03-21T02:36:00.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.1268068331143235,39.46078431372549,1610612744,90,93,2022-03-21T02:36:04Z,5800000,53.0,5.0,1,left,MISS J. Poole driving reverse Layup,[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,,
594,PT07M36.00S,2022-03-21T02:36:02.7Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,90,93,2022-03-21T02:36:14Z,5810000,,,0,,J. Poeltl REBOUND (Off:6 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,593.0,11.0,5.0,6.0,,,,,
595,PT07M30.00S,2022-03-21T02:36:07.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630563,91.27792378449409,42.40196078431372,1610612759,90,95,2022-03-21T02:39:32Z,5820000,-38.0,29.0,1,right,J. Primo running Layup (11 PTS) (K. Johnson 5 AST),"[1630563, 1629640]",1610612759.0,SAS,running,,,Primo,J. Primo,,,,,4.81,Made,11.0,K. Johnson,1629640.0,5.0,,,,,,,,,,,,,,,
596,PT07M09.00S,2022-03-21T02:36:28.6Z,4,REGULAR,3pt,Jump Shot,[],202691,25.837713534822605,84.31372549019608,1610612744,90,95,2022-03-21T02:36:31Z,5830000,-172.0,190.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
597,PT07M06.00S,2022-03-21T02:36:32.1Z,4,REGULAR,rebound,defensive,[],1630563,,,1610612759,90,95,2022-03-21T02:36:32Z,5840000,,,0,,J. Primo REBOUND (Off:0 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,596.0,2.0,2.0,0.0,,,,,
598,PT06M56.00S,2022-03-21T02:36:42.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,84.83902759526939,41.911764705882355,1610612759,90,95,2022-03-21T02:36:45Z,5850000,-40.0,90.0,1,right,MISS J. Richardson 9' turnaround Shot,[1626196],1610612759.0,SAS,turnaround,,,Richardson,J. Richardson,,,,,9.87,Missed,,,,,,,,,,,,,,,,,,,
599,PT06M54.00S,2022-03-21T02:36:44.0Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,90,95,2022-03-21T02:36:57Z,5860000,,,0,,J. Poeltl REBOUND (Off:7 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,598.0,12.0,5.0,7.0,,,,,
600,PT06M49.00S,2022-03-21T02:36:49.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,94.03745072273325,3.6764705882352944,1610612759,90,98,2022-03-21T02:36:51Z,5870000,-232.0,4.0,1,right,T. Jones 3PT  (9 PTS) (J. Richardson 1 AST),"[1630200, 1626196]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,23.16,Made,9.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,,
602,PT06M37.00S,2022-03-21T02:37:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.703679369250986,53.18627450980392,1610612744,92,98,2022-03-21T02:37:04Z,5890000,-16.0,20.0,1,left,J. Poole driving finger roll Layup (19 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,2.55,Made,19.0,,,,,,,,,,,,,,,,,,
603,PT06M28.00S,2022-03-21T02:37:10.5Z,4,REGULAR,3pt,Jump Shot,[],1626196,63.288436268068324,45.09803921568628,1610612759,92,101,2022-03-21T02:37:13Z,5900000,-25.0,293.0,1,right,J. Richardson 29' 3PT  (22 PTS) (T. Jones 4 AST),"[1626196, 1630200]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,29.36,Made,22.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,,
605,PT06M26.00S,2022-03-21T02:37:16.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,92,101,2022-03-21T02:37:16Z,5920000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M26.00S,2022-03-21T02:39:57.4Z,4,REGULAR,substitution,out,[],1629185,,,1610612744,92,101,2022-03-21T02:40:07Z,5930000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M26.00S,2022-03-21T02:39:57.4Z,4,REGULAR,substitution,out,[],202691,,,1610612744,92,101,2022-03-21T02:40:07Z,5940000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M26.00S,2022-03-21T02:39:57.4Z,4,REGULAR,substitution,out,[],1630200,,,1610612744,92,101,2022-03-21T02:40:07Z,5950000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M26.00S,2022-03-21T02:39:57.4Z,4,REGULAR,substitution,in,[],203490,,,1610612744,92,101,2022-03-21T02:40:07Z,5960000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M26.00S,2022-03-21T02:39:57.4Z,4,REGULAR,substitution,in,[],203952,,,1610612744,92,101,2022-03-21T02:40:07Z,5970000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M26.00S,2022-03-21T02:39:57.4Z,4,REGULAR,substitution,in,[],1627749,,,1610612744,92,101,2022-03-21T02:40:07Z,5980000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M11.00S,2022-03-21T02:40:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.703679369250986,59.55882352941176,1610612744,94,101,2022-03-21T02:40:25Z,5990000,-48.0,20.0,1,left,J. Poole driving reverse Layup (21 PTS),[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,5.18,Made,21.0,,,,,,,,,,,,,,,,,,
614,PT05M54.00S,2022-03-21T02:40:38.4Z,4,REGULAR,3pt,Jump Shot,[],1626196,71.69842312746385,15.931372549019606,1610612759,94,101,2022-03-21T02:40:41Z,6000000,-170.0,214.0,1,right,MISS J. Richardson 27' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
615,PT05M52.00S,2022-03-21T02:40:40.4Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612759,94,101,2022-03-21T02:41:22Z,6010000,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,614.0,6.0,5.0,1.0,,,,,
616,PT05M49.00S,2022-03-21T02:40:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627749,94.40999984741211,50.0,1610612759,94,101,2022-03-21T02:40:43Z,6020000,0.0,0.0,1,right,MISS D. Murray putback Layup,[1627749],1610612759.0,SAS,putback,,,Murray,D. Murray,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
617,PT05M48.00S,2022-03-21T02:40:44.8Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,94,101,2022-03-21T02:40:44Z,6030000,,,0,,J. Poeltl REBOUND (Off:8 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,616.0,13.0,5.0,8.0,,,,,
618,PT05M46.00S,2022-03-21T02:40:45.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,65.78515111695138,57.84313725490197,1610612759,94,101,2022-03-21T02:40:47Z,6040000,39.0,269.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
619,PT05M44.00S,2022-03-21T02:40:49.0Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,94,101,2022-03-21T02:40:49Z,6050000,,,0,,J. Kuminga REBOUND (Off:2 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,618.0,4.0,2.0,2.0,,,,,
620,PT05M37.00S,2022-03-21T02:40:56.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,30.831143232588698,70.09803921568627,1610612744,97,101,2022-03-21T02:40:59Z,6060000,-100.0,237.0,1,left,J. Poole 25' 3PT pullup (24 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,25.77,Made,24.0,,,,,,,,,,,,,,,,,,
622,PT05M35.00S,2022-03-21T02:41:06.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,97,101,2022-03-21T02:41:06Z,6080000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M35.00S,2022-03-21T02:41:50.4Z,4,REGULAR,substitution,out,[],1630563,,,1610612759,97,101,2022-03-21T02:42:28Z,6090000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M35.00S,2022-03-21T02:41:50.4Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,97,101,2022-03-21T02:42:28Z,6100000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
