actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
176,PT11M04.00S,2022-01-10T02:07:50.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627780,64.86530880420499,44.85294117647059,1610612744,27,23,2022-01-10T02:07:52Z,1750000,-26.0,278.0,1,right,G. Payton II 27' 3PT  (3 PTS) (O. Porter Jr. 1 AST),"[1627780, 203490]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,27.9,Made,3.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,,
178,PT10M43.00S,2022-01-10T02:08:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629685,18.610381077529567,6.127450980392156,1610612739,27,26,2022-01-10T02:08:13Z,1770000,219.0,122.0,1,left,D. Windler 25' 3PT  (3 PTS) (R. Rondo 2 AST),"[1629685, 200765]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,25.12,Made,3.0,R. Rondo,200765.0,2.0,,,,,,,,,,
180,PT10M31.00S,2022-01-10T02:08:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.59198423127464,59.55882352941176,1610612744,27,26,2022-01-10T02:09:07Z,1790000,48.0,17.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,,,5.08,Missed,,,,,,,,,,,,,,
181,PT10M29.00S,2022-01-10T02:08:27.0Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612739,27,26,2022-01-10T02:09:07Z,1800000,,,0,,D. Windler REBOUND (Off:0 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,
182,PT10M27.00S,2022-01-10T02:08:31.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626224,9.674770039421814,41.17647058823529,1610612739,27,26,2022-01-10T02:08:48Z,1810000,44.0,38.0,1,left,MISS C. Osman running Layup - blocked,"[1626224, 2738]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,,,5.85,Missed,,,,,,,,,,,,Iguodala,2738.0,
183,PT10M27.00S,2022-01-10T02:08:31.1Z,2,REGULAR,block,,[],2738,,,1610612739,27,26,2022-01-10T02:08:37Z,1820000,,,0,,A. Iguodala BLOCK (1 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M26.00S,2022-01-10T02:08:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,27,26,2022-01-10T02:08:48Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,
185,PT10M26.00S,2022-01-10T02:08:39.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,27,26,2022-01-10T02:08:39Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M24.00S,2022-01-10T02:08:54.2Z,2,REGULAR,foul,personal,[],1627780,,,1610612739,27,26,2022-01-10T02:08:57Z,1850000,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1630596]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,1363.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
188,PT10M08.00S,2022-01-10T02:09:28.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630596,4.28712220762155,26.715686274509803,1610612739,27,26,2022-01-10T02:09:32Z,1870000,116.0,-12.0,1,left,MISS E. Mobley 11' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,,,11.7,Missed,,,,,,,,,,,,,,
189,PT10M06.00S,2022-01-10T02:09:30.8Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,27,26,2022-01-10T02:10:11Z,1880000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,188.0,2.0,1.0,1.0,,,,,,
190,PT09M54.00S,2022-01-10T02:09:42.7Z,2,REGULAR,2pt,Jump Shot,[],203490,74.06373193166885,53.67647058823529,1610612744,27,26,2022-01-10T02:09:46Z,1890000,18.0,191.0,1,right,MISS O. Porter Jr. 19' pullup Shot,[203490],1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,19.22,Missed,,,,,,,,,,,,,,
191,PT09M52.00S,2022-01-10T02:09:44.7Z,2,REGULAR,rebound,offensive,[],2738,,,1610612744,27,26,2022-01-10T02:10:16Z,1900000,,,0,,A. Iguodala REBOUND (Off:1 Def:0),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,190.0,1.0,0.0,1.0,,,,,,
192,PT09M49.00S,2022-01-10T02:09:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,91.80354796320631,57.84313725490197,1610612744,29,26,2022-01-10T02:09:52Z,1910000,39.0,25.0,1,right,O. Porter Jr. cutting Layup (2 PTS) (A. Iguodala 2 AST),"[203490, 2738]",1610612744.0,GSW,cutting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,4.62,Made,2.0,A. Iguodala,2738.0,2.0,,,,,,,,,,
194,PT09M49.00S,2022-01-10T02:09:53.5Z,2,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612744,29,26,2022-01-10T02:10:03Z,1930000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1630596, 203490]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1363.0,2.0,0.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,
196,PT09M49.00S,2022-01-10T02:10:22.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203490,,,1610612744,29,26,2022-01-10T02:10:22Z,1950000,,,0,,MISS O. Porter Jr. Free Throw 1 of 1,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,
197,PT09M48.00S,2022-01-10T02:10:24.6Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,29,26,2022-01-10T02:10:24Z,1960000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,196.0,3.0,1.0,2.0,,,,,,
198,PT09M47.00S,2022-01-10T02:10:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,93.24901445466492,46.32352941176471,1610612744,31,26,2022-01-10T02:10:56Z,1970000,-18.0,11.0,1,right,O. Porter Jr. tip Layup (4 PTS),[203490],1610612744.0,GSW,tip,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,2.14,Made,4.0,,,,,,,,,,,,,
199,PT09M28.00S,2022-01-10T02:10:44.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,10.33180026281209,55.14705882352941,1610612739,31,28,2022-01-10T02:10:46Z,1980000,-26.0,45.0,1,left,E. Mobley DUNK (6 PTS) (R. Rondo 3 AST),"[1630596, 200765]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,5.15,Made,6.0,R. Rondo,200765.0,3.0,,,,,,,,,,
201,PT09M28.00S,2022-01-10T02:10:48.0Z,2,REGULAR,foul,personal,['1freethrow'],203490,,,1610612739,31,28,2022-01-10T02:10:55Z,2000000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Mobley 1 FT),"[203490, 1630596]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,1628171.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
203,PT09M28.00S,2022-01-10T02:11:15.1Z,2,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,31,28,2022-01-10T02:11:15Z,2020000,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
204,PT09M27.00S,2022-01-10T02:11:16.1Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,31,28,2022-01-10T02:11:16Z,2030000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,203.0,4.0,2.0,2.0,,,,,,
205,PT09M14.00S,2022-01-10T02:11:28.9Z,2,REGULAR,3pt,Jump Shot,[],202357,64.73390275952694,48.28431372549019,1610612744,31,28,2022-01-10T02:11:32Z,2040000,-9.0,279.0,1,right,MISS N. Bjelica 27' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,27.91,Missed,,,,,,,,,,,,,,
206,PT09M12.00S,2022-01-10T02:11:30.9Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,31,28,2022-01-10T02:12:59Z,2050000,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,205.0,6.0,6.0,0.0,,,,,,
207,PT09M03.00S,2022-01-10T02:11:40.0Z,2,REGULAR,3pt,Jump Shot,[],201567,23.340998685939553,88.23529411764706,1610612739,31,28,2022-01-10T02:11:43Z,2060000,-191.0,167.0,1,left,MISS K. Love 25' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,,,,,,25.38,Missed,,,,,,,,,,,,,,
208,PT09M01.00S,2022-01-10T02:11:42.0Z,2,REGULAR,rebound,offensive,[],1626224,,,1610612739,31,28,2022-01-10T02:12:51Z,2070000,,,0,,C. Osman REBOUND (Off:1 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,207.0,1.0,0.0,1.0,,,,,,
209,PT08M57.00S,2022-01-10T02:11:45.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629685,7.5722733245729295,5.637254901960785,1610612739,31,28,2022-01-10T02:11:48Z,2080000,222.0,19.0,1,left,MISS D. Windler 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,22.26,Missed,,,,,,,,,,,,,,
210,PT08M54.00S,2022-01-10T02:11:48.7Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,31,28,2022-01-10T02:11:48Z,2090000,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,209.0,7.0,6.0,1.0,,,,,,
211,PT08M51.00S,2022-01-10T02:11:51.9Z,2,REGULAR,turnover,bad pass,[],201567,,,1610612739,31,28,2022-01-10T02:11:53Z,2100000,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 1627780]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,,
212,PT08M51.00S,2022-01-10T02:11:51.9Z,2,REGULAR,steal,,[],1627780,,,1610612744,31,28,2022-01-10T02:11:53Z,2110000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M48.00S,2022-01-10T02:11:54.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,91.67214191852825,51.71568627450981,1610612744,33,28,2022-01-10T02:12:42Z,2120000,9.0,26.0,1,right,G. Payton II running DUNK (5 PTS),[1627780],1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,,,,,,2.72,Made,5.0,,,,,,,,,,,,,
214,PT08M28.00S,2022-01-10T02:12:14.6Z,2,REGULAR,2pt,Jump Shot,[],201567,6.389618922470433,73.77450980392157,1610612739,33,28,2022-01-10T02:12:17Z,2130000,-119.0,8.0,1,left,MISS K. Love 11' fadeaway Shot - blocked,"[201567, 202357]",1610612739.0,CLE,fadeaway,,,Love,K. Love,,,,,,,,,,11.91,Missed,,,,,,,,,,,,Bjelica,202357.0,
215,PT08M28.00S,2022-01-10T02:12:14.6Z,2,REGULAR,block,,[],202357,,,1610612739,33,28,2022-01-10T02:12:24Z,2140000,,,0,,N. Bjelica BLOCK (1 BLK),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M26.00S,2022-01-10T02:12:16.6Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,33,28,2022-01-10T02:12:46Z,2150000,,,0,,A. Iguodala REBOUND (Off:1 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,214.0,2.0,1.0,1.0,,,,,,
217,PT08M11.00S,2022-01-10T02:12:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,91.27792378449409,45.34313725490196,1610612744,35,28,2022-01-10T02:12:34Z,2160000,-23.0,29.0,1,right,G. Payton II cutting Layup (7 PTS) (A. Iguodala 3 AST),"[1627780, 2738]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,,,,3.76,Made,7.0,A. Iguodala,2738.0,3.0,,,,,,,,,,
219,PT08M11.00S,2022-01-10T02:12:37.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,35,28,2022-01-10T02:12:37Z,2180000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,out,[],2738,,,1610612739,35,28,2022-01-10T02:15:24Z,2190000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,out,[],203490,,,1610612739,35,28,2022-01-10T02:15:24Z,2200000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,out,[],201567,,,1610612739,35,28,2022-01-10T02:15:24Z,2210000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,35,28,2022-01-10T02:15:24Z,2220000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,35,28,2022-01-10T02:15:24Z,2230000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,35,28,2022-01-10T02:15:24Z,2240000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,in,[],1629308,,,1610612739,35,28,2022-01-10T02:15:24Z,2250000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,in,[],203952,,,1610612739,35,28,2022-01-10T02:15:24Z,2260000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,35,28,2022-01-10T02:15:24Z,2270000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,35,28,2022-01-10T02:15:24Z,2280000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,35,28,2022-01-10T02:15:24Z,2290000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M11.00S,2022-01-10T02:13:13.1Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,35,28,2022-01-10T02:15:24Z,2300000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M57.00S,2022-01-10T02:15:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200765,7.703679369250986,44.11764705882353,1610612739,35,30,2022-01-10T02:15:46Z,2310000,29.0,20.0,1,left,R. Rondo driving Layup (2 PTS),[200765],1610612739.0,CLE,driving,,,Rondo,R. Rondo,,,,,,,,,,3.55,Made,2.0,,,,,,,,,,,,,
233,PT07M41.00S,2022-01-10T02:16:01.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,35,30,2022-01-10T02:16:01Z,2320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M41.00S,2022-01-10T02:16:08.7Z,2,REGULAR,substitution,out,[],202357,,,1610612744,35,30,2022-01-10T02:16:13Z,2330000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M41.00S,2022-01-10T02:16:08.7Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,35,30,2022-01-10T02:16:13Z,2340000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M35.00S,2022-01-10T02:16:28.5Z,2,REGULAR,2pt,Jump Shot,[],201939,76.42904073587385,62.745098039215684,1610612744,35,30,2022-01-10T02:16:50Z,2350000,64.0,169.0,1,right,MISS S. Curry 18' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,18.07,Missed,,,,,,,,,,,,,,
237,PT07M33.00S,2022-01-10T02:16:30.5Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,35,30,2022-01-10T02:22:09Z,2360000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,
238,PT07M23.00S,2022-01-10T02:16:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,8.754927726675426,43.872549019607845,1610612739,35,32,2022-01-10T02:17:16Z,2370000,31.0,30.0,1,left,L. Stevens driving reverse Layup (4 PTS) (L. Markkanen 1 AST),"[1630205, 1628374]",1610612739.0,CLE,driving reverse,,,Stevens,L. Stevens,,,,,,,,,,4.27,Made,4.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,
240,PT07M05.00S,2022-01-10T02:16:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.67214191852825,44.6078431372549,1610612744,37,32,2022-01-10T02:17:08Z,2390000,-27.0,26.0,1,right,S. Curry driving reverse Layup (16 PTS) (K. Looney 3 AST),"[201939, 1626172]",1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,,,,,,3.73,Made,16.0,K. Looney,1626172.0,3.0,,,,,,,,,,
242,PT06M53.00S,2022-01-10T02:17:10.2Z,2,REGULAR,2pt,Jump Shot,[],200765,10.463206307490145,69.11764705882352,1610612739,37,32,2022-01-10T02:17:14Z,2410000,-96.0,46.0,1,left,MISS R. Rondo 10' driving floating Shot,[200765],1610612739.0,CLE,driving floating,,,Rondo,R. Rondo,,,,,,,,,,10.6,Missed,,,,,,,,,,,,,,
243,PT06M51.00S,2022-01-10T02:17:12.2Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,37,32,2022-01-10T02:22:03Z,2420000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,242.0,3.0,2.0,1.0,,,,,,
244,PT06M44.00S,2022-01-10T02:17:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,91.27792378449409,46.07843137254902,1610612744,39,32,2022-01-10T02:18:01Z,2430000,-20.0,29.0,1,right,A. Wiggins driving Layup (6 PTS) (G. Payton II 1 AST),"[203952, 1627780]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,,,,,,3.54,Made,6.0,G. Payton II,1627780.0,1.0,,,,,,,,,,
246,PT06M28.00S,2022-01-10T02:17:34.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,29.77989487516426,12.5,1610612739,39,32,2022-01-10T02:17:36Z,2450000,188.0,227.0,1,left,MISS L. Markkanen 29' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,29.47,Missed,,,,,,,,,,,,,,
247,PT06M26.00S,2022-01-10T02:17:37.1Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,39,32,2022-01-10T02:17:37Z,2460000,,,0,,K. Looney REBOUND (Off:3 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,246.0,6.0,3.0,3.0,,,,,,
248,PT06M20.00S,2022-01-10T02:17:42.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627780,92.85479632063075,44.36274509803921,1610612744,41,32,2022-01-10T02:17:45Z,2470000,-28.0,15.0,1,right,G. Payton II running Layup (9 PTS) (S. Curry 1 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,,,,,,3.18,Made,9.0,S. Curry,201939.0,1.0,,,,,,,,,,
250,PT05M59.00S,2022-01-10T02:18:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,14.011169513797633,49.50980392156863,1610612739,41,32,2022-01-10T02:18:06Z,2490000,2.0,79.0,1,left,MISS L. Markkanen 7' turnaround Shot,[1628374],1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,,,,,,7.92,Missed,,,,,,,,,,,,,,
251,PT05M56.00S,2022-01-10T02:18:07.0Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,41,32,2022-01-10T02:18:07Z,2500000,,,0,,K. Looney REBOUND (Off:3 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,250.0,7.0,4.0,3.0,,,,,,
252,PT05M50.00S,2022-01-10T02:18:12.1Z,2,REGULAR,3pt,Jump Shot,[],201939,75.3777923784494,12.009803921568627,1610612744,41,32,2022-01-10T02:19:06Z,2510000,-190.0,179.0,1,right,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,26.1,Missed,,,,,,,,,,,,,,
253,PT05M48.00S,2022-01-10T02:18:14.1Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,41,32,2022-01-10T02:19:01Z,2520000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,252.0,2.0,2.0,0.0,,,,,,
254,PT05M43.00S,2022-01-10T02:18:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630205,8.754927726675426,50.49019607843137,1610612739,41,34,2022-01-10T02:18:27Z,2530000,-2.0,30.0,1,left,L. Stevens cutting Layup (6 PTS) (R. Rondo 4 AST),"[1630205, 200765]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,,,,,,2.99,Made,6.0,R. Rondo,200765.0,4.0,,,,,,,,,,
256,PT05M43.00S,2022-01-10T02:18:29.6Z,2,REGULAR,foul,personal,['1freethrow'],201939,,,1610612739,41,34,2022-01-10T02:18:47Z,2550000,,,0,,S. Curry shooting personal FOUL (1 PF) (Stevens 1 FT),"[201939, 1630205]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,2882.0,1.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,,
258,PT05M43.00S,2022-01-10T02:18:36.7Z,2,REGULAR,substitution,out,[],1627780,,,1610612739,41,34,2022-01-10T02:19:01Z,2570000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M43.00S,2022-01-10T02:18:36.7Z,2,REGULAR,substitution,out,[],201939,,,1610612739,41,34,2022-01-10T02:19:01Z,2580000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M43.00S,2022-01-10T02:18:36.7Z,2,REGULAR,substitution,in,[],203490,,,1610612739,41,34,2022-01-10T02:19:01Z,2590000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M43.00S,2022-01-10T02:18:36.7Z,2,REGULAR,substitution,in,[],1629673,,,1610612739,41,34,2022-01-10T02:19:01Z,2600000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M43.00S,2022-01-10T02:18:36.7Z,2,REGULAR,substitution,out,[],200765,,,1610612739,41,34,2022-01-10T02:20:05Z,2605000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M43.00S,2022-01-10T02:18:36.7Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,41,34,2022-01-10T02:20:05Z,2607500,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M43.00S,2022-01-10T02:18:55.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630205,,,1610612739,41,35,2022-01-10T02:18:55Z,2610000,,,0,,L. Stevens Free Throw 1 of 1 (7 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
