actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
357,PT10M20.00S,2021-11-22T02:52:35.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,64,53,2021-11-22T02:52:35Z,3460000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,
358,PT10M20.00S,2021-11-22T02:52:47.7Z,3,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,64,53,2021-11-22T02:52:47Z,3470000,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
359,PT10M18.00S,2021-11-22T02:52:48.9Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,64,53,2021-11-22T02:52:48Z,3480000,,,0,,K. Birch REBOUND (Off:0 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,358.0,,,,,3.0,3.0,0.0,,,,,,,,,
360,PT10M08.00S,2021-11-22T02:52:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203920,93.38042049934296,58.57843137254902,1610612761,64,55,2021-11-22T02:53:02Z,3490000,43.0,10.0,1,right,K. Birch cutting Layup (7 PTS) (F. VanVleet 5 AST),"[203920, 1627832]",1610612761.0,TOR,cutting,,,Birch,K. Birch,,,,,4.4,Made,,,,7.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,,
362,PT09M56.00S,2021-11-22T02:53:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,10.726018396846255,56.86274509803921,1610612744,64,55,2021-11-22T02:53:13Z,3510000,-34.0,48.0,1,left,MISS S. Curry cutting Layup,[201939],1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
363,PT09M54.00S,2021-11-22T02:53:12.5Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,64,55,2021-11-22T02:57:55Z,3520000,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,362.0,,,,,3.0,2.0,1.0,,,,,,,,,
364,PT09M49.00S,2021-11-22T02:53:17.6Z,3,REGULAR,3pt,Jump Shot,[],1627832,93.9060446780552,2.941176470588235,1610612761,64,55,2021-11-22T02:53:20Z,3530000,-235.0,5.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
365,PT09M46.00S,2021-11-22T02:53:21.4Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,64,55,2021-11-22T02:53:21Z,3540000,,,0,,D. Green REBOUND (Off:0 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,364.0,,,,,7.0,7.0,0.0,,,,,,,,,
366,PT09M33.00S,2021-11-22T02:53:34.3Z,3,REGULAR,3pt,Jump Shot,[],203952,7.966491458607096,95.34313725490196,1610612744,67,55,2021-11-22T02:53:37Z,3550000,-227.0,22.0,1,left,A. Wiggins 3PT  (23 PTS) (J. Poole 4 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,22.78,Made,,,,23.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,
368,PT09M13.00S,2021-11-22T02:53:53.6Z,3,REGULAR,3pt,Jump Shot,[],1629018,66.04796320630749,67.8921568627451,1610612761,67,55,2021-11-22T02:53:56Z,3570000,89.0,267.0,1,right,MISS G. Trent Jr. 28' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,28.12,Missed,,,,,,,,,,,,,,,,,,,
369,PT09M10.00S,2021-11-22T02:53:56.6Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,67,55,2021-11-22T02:57:00Z,3580000,,,0,,S. Barnes REBOUND (Off:3 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,368.0,,,,,8.0,5.0,3.0,,,,,,,,,
370,PT09M01.00S,2021-11-22T02:54:06.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,70.51576872536137,84.80392156862744,1610612761,67,55,2021-11-22T02:54:09Z,3590000,174.0,225.0,1,right,MISS F. VanVleet 28' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,28.42,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M58.00S,2021-11-22T02:54:09.7Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,67,55,2021-11-22T02:54:09Z,3600000,,,0,,A. Wiggins REBOUND (Off:2 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,370.0,,,,,6.0,4.0,2.0,,,,,,,,,
372,PT08M47.00S,2021-11-22T02:54:21.0Z,3,REGULAR,3pt,Jump Shot,[],203952,9.149145860709593,2.450980392156863,1610612744,67,55,2021-11-22T02:54:23Z,3610000,238.0,34.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.0,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M45.00S,2021-11-22T02:54:23.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,67,55,2021-11-22T02:54:39Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,
374,PT08M45.00S,2021-11-22T02:54:29.1Z,3,REGULAR,foul,personal,[],1627832,,,1610612744,67,55,2021-11-22T02:54:41Z,3630000,,,0,,F. VanVleet loose ball personal FOUL (3 PF),"[1627832, 201939]",1610612761.0,TOR,loose ball,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1662.0,3.0,0.0,Curry,201939.0,,,,
376,PT08M38.00S,2021-11-22T02:54:54.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626172,7.440867279894875,53.18627450980392,1610612744,69,55,2021-11-22T02:54:58Z,3650000,-16.0,17.0,1,left,K. Looney cutting DUNK (6 PTS) (S. Curry 6 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,2.36,Made,,,,6.0,S. Curry,201939.0,6.0,,,,,,,,,,,,
378,PT08M21.00S,2021-11-22T02:55:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,83.39356110381078,46.07843137254902,1610612761,69,55,2021-11-22T02:55:15Z,3670000,-20.0,104.0,1,right,MISS K. Birch 10' floating Shot,[203920],1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,10.54,Missed,,,,,,,,,,,,,,,,,,,
379,PT08M19.00S,2021-11-22T02:55:13.6Z,3,REGULAR,rebound,offensive,[],203920,,,1610612761,69,55,2021-11-22T02:55:49Z,3680000,,,0,,K. Birch REBOUND (Off:1 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,378.0,,,,,4.0,3.0,1.0,,,,,,,,,
380,PT08M15.00S,2021-11-22T02:55:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203920,94.40999984741211,50.0,1610612761,69,55,2021-11-22T02:55:17Z,3690000,0.0,0.0,1,right,MISS K. Birch putback Layup,[203920],1610612761.0,TOR,putback,,,Birch,K. Birch,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
381,PT08M13.00S,2021-11-22T02:55:19.5Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,69,55,2021-11-22T02:55:19Z,3700000,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,380.0,,,,,5.0,4.0,1.0,,,,,,,,,
382,PT08M13.00S,2021-11-22T02:55:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,94.40999984741211,50.0,1610612761,69,57,2021-11-22T02:55:19Z,3710000,0.0,0.0,1,right,P. Siakam tip Layup (16 PTS),[1627783],1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,0.0,Made,,,,16.0,,,,,,,,,,,,,,,
383,PT08M06.00S,2021-11-22T02:55:27.8Z,3,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612744,69,57,2021-11-22T02:55:34Z,3720000,,,0,,G. Trent Jr. shooting personal FOUL (4 PF) (Poole 2 FT),"[1629018, 1629673]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,1628172.0,4.0,0.0,Poole,1629673.0,,,,
385,PT08M06.00S,2021-11-22T02:55:59.9Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,69,57,2021-11-22T02:55:59Z,3740000,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,,
386,PT08M06.00S,2021-11-22T02:55:59.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,69,57,2021-11-22T02:55:59Z,3750000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,
387,PT08M06.00S,2021-11-22T02:56:16.0Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,70,57,2021-11-22T02:56:16Z,3760000,,,0,,J. Poole Free Throw 2 of 2 (16 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,16.0,,,,,,,,,,,,,,,
388,PT07M47.00S,2021-11-22T02:56:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.5407358738502,58.57843137254902,1610612761,70,57,2021-11-22T02:56:39Z,3770000,43.0,27.0,1,right,MISS F. VanVleet driving Layup - blocked,"[1627832, 203952]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,5.07,Missed,Wiggins,203952.0,,,,,,,,,,,,,,,,,
389,PT07M47.00S,2021-11-22T02:56:36.6Z,3,REGULAR,block,,[],203952,,,1610612761,70,57,2021-11-22T02:56:41Z,3780000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M45.00S,2021-11-22T02:56:38.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,70,57,2021-11-22T02:57:45Z,3790000,,,0,,K. Looney REBOUND (Off:5 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,388.0,,,,,10.0,5.0,5.0,,,,,,,,,
391,PT07M37.00S,2021-11-22T02:56:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.09789750328515,50.73529411764706,1610612744,72,57,2021-11-22T02:56:50Z,3800000,-4.0,24.0,1,left,J. Poole driving finger roll Layup (18 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,2.39,Made,,,,18.0,,,,,,,,,,,,,,,
392,PT07M15.00S,2021-11-22T02:57:08.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,63.6826544021025,62.745098039215684,1610612761,72,57,2021-11-22T02:57:11Z,3810000,64.0,289.0,1,right,MISS P. Siakam 29' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,29.58,Missed,,,,,,,,,,,,,,,,,,,
393,PT07M13.00S,2021-11-22T02:57:12.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,72,57,2021-11-22T02:57:12Z,3820000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,
394,PT07M13.00S,2021-11-22T02:57:16.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,72,57,2021-11-22T02:57:16Z,3830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M00.00S,2021-11-22T02:57:31.5Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612744,72,57,2021-11-22T02:57:38Z,3840000,,,0,,S. Barnes shooting personal FOUL (3 PF) (Green 2 FT),"[1630567, 203110]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Green,203110.0,,,,
397,PT07M00.00S,2021-11-22T02:57:59.9Z,3,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,73,57,2021-11-22T02:57:59Z,3860000,,,0,,D. Green Free Throw 1 of 2 (3 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,3.0,,,,,,,,,,,,,,,
398,PT07M00.00S,2021-11-22T02:58:14.9Z,3,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,74,57,2021-11-22T02:58:15Z,3870000,,,0,,D. Green Free Throw 2 of 2 (4 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,4.0,,,,,,,,,,,,,,,
399,PT06M56.00S,2021-11-22T02:58:24.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,74,57,2021-11-22T02:58:24Z,3880000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M56.00S,2021-11-22T02:59:40.9Z,3,REGULAR,memo,,[],0,,,1610612761,74,57,2021-11-22T02:59:41Z,3890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 387th straight sellout
401,PT06M41.00S,2021-11-22T03:01:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,89.83245729303549,58.57843137254902,1610612761,74,57,2021-11-22T03:01:37Z,3900000,43.0,43.0,1,right,MISS P. Siakam 6' driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,6.08,Missed,,,,,,,,,,,,,,,,,,,
402,PT06M39.00S,2021-11-22T03:01:35.9Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,74,57,2021-11-22T03:02:37Z,3910000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,401.0,,,,,3.0,3.0,0.0,,,,,,,,,
403,PT06M25.00S,2021-11-22T03:01:49.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,6.258212877792378,44.85294117647059,1610612744,76,57,2021-11-22T03:01:52Z,3920000,26.0,6.0,1,left,A. Wiggins cutting DUNK (25 PTS) (D. Green 3 AST),"[203952, 203110]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,2.65,Made,,,,25.0,D. Green,203110.0,3.0,,,,,,,,,,,,
405,PT06M08.00S,2021-11-22T03:02:06.1Z,3,REGULAR,2pt,Jump Shot,[],1629018,81.8166885676741,75.24509803921569,1610612761,76,57,2021-11-22T03:02:09Z,3940000,126.0,118.0,1,right,MISS G. Trent Jr. 17' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,17.3,Missed,,,,,,,,,,,,,,,,,,,
406,PT06M05.00S,2021-11-22T03:02:09.1Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,76,57,2021-11-22T03:02:33Z,3950000,,,0,,D. Green REBOUND (Off:0 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,405.0,,,,,8.0,8.0,0.0,,,,,,,,,
407,PT05M58.00S,2021-11-22T03:02:16.8Z,3,REGULAR,2pt,Jump Shot,[],203952,12.959921156373195,16.911764705882355,1610612744,76,57,2021-11-22T03:02:20Z,3960000,165.0,69.0,1,left,MISS A. Wiggins 17' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,17.93,Missed,,,,,,,,,,,,,,,,,,,
408,PT05M55.00S,2021-11-22T03:02:22.9Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612744,76,57,2021-11-22T03:02:22Z,3970000,,,0,,J. Poole REBOUND (Off:1 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,407.0,,,,,4.0,3.0,1.0,,,,,,,,,
409,PT05M55.00S,2021-11-22T03:02:24.8Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,76,57,2021-11-22T03:02:26Z,3980000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (3 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1626302.0,,,,,3.0,,,
410,PT05M37.00S,2021-11-22T03:02:46.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,71.82982917214193,16.176470588235293,1610612761,76,60,2021-11-22T03:02:49Z,3990000,-169.0,212.0,1,right,S. Barnes 27' 3PT  (3 PTS) (K. Birch 1 AST),"[1630567, 203920]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,27.14,Made,,,,3.0,K. Birch,203920.0,1.0,,,,,,,,,,,,
412,PT05M16.00S,2021-11-22T03:03:10.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612744,76,60,2021-11-22T03:03:18Z,4010000,,,0,,S. Barnes shooting personal FOUL (4 PF) (Looney 2 FT),"[1630567, 1626172]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,1628172.0,4.0,0.0,Looney,1626172.0,,,,
414,PT05M16.00S,2021-11-22T03:03:37.3Z,3,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,76,60,2021-11-22T03:03:37Z,4030000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
415,PT05M16.00S,2021-11-22T03:03:37.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,76,60,2021-11-22T03:03:37Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,
416,PT05M16.00S,2021-11-22T03:03:38.1Z,3,REGULAR,substitution,out,[],201939,,,1610612744,76,60,2021-11-22T03:03:43Z,4050000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M16.00S,2021-11-22T03:03:38.1Z,3,REGULAR,substitution,in,[],1629185,,,1610612744,76,60,2021-11-22T03:03:43Z,4060000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M16.00S,2021-11-22T03:03:53.0Z,3,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,77,60,2021-11-22T03:03:53Z,4070000,,,0,,K. Looney Free Throw 2 of 2 (7 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,,,,7.0,,,,,,,,,,,,,,,
419,PT04M59.00S,2021-11-22T03:04:12.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,85.75886990801577,50.98039215686274,1610612761,77,60,2021-11-22T03:04:15Z,4080000,5.0,81.0,1,right,MISS S. Barnes 8' floating Shot,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,,
420,PT04M57.00S,2021-11-22T03:04:14.0Z,3,REGULAR,rebound,offensive,[],203920,,,1610612761,77,60,2021-11-22T03:05:35Z,4090000,,,0,,K. Birch REBOUND (Off:2 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,419.0,,,,,5.0,3.0,2.0,,,,,,,,,
421,PT04M57.00S,2021-11-22T03:04:17.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203920,94.40999984741211,50.0,1610612761,77,60,2021-11-22T03:05:39Z,4100000,0.0,0.0,1,right,MISS K. Birch tip Layup,[203920],1610612761.0,TOR,tip,,,Birch,K. Birch,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M56.00S,2021-11-22T03:04:18.3Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,77,60,2021-11-22T03:08:59Z,4110000,,,0,,D. Green REBOUND (Off:0 Def:9),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,421.0,,,,,9.0,9.0,0.0,,,,,,,,,
423,PT04M54.00S,2021-11-22T03:04:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629185,9.280551905387648,45.34313725490196,1610612744,79,60,2021-11-22T03:04:23Z,4120000,23.0,35.0,1,left,C. Chiozza running Layup (10 PTS),[1629185],1610612744.0,GSW,running,,,Chiozza,C. Chiozza,,,,,4.18,Made,,,,10.0,,,,,,,,,,,,,,,
424,PT04M54.00S,2021-11-22T03:04:25.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629018,,,1610612744,79,60,2021-11-22T03:04:41Z,4130000,,,0,,G. Trent Jr. shooting personal FOUL (5 PF) (Chiozza 1 FT),"[1629018, 1629185]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,1662.0,5.0,0.0,Chiozza,1629185.0,,,,
426,PT04M54.00S,2021-11-22T03:04:46.6Z,3,REGULAR,substitution,out,[],1629018,,,1610612744,79,60,2021-11-22T03:04:56Z,4150000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M54.00S,2021-11-22T03:04:46.6Z,3,REGULAR,substitution,in,[],1630625,,,1610612744,79,60,2021-11-22T03:04:56Z,4160000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M54.00S,2021-11-22T03:05:01.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629185,,,1610612744,80,60,2021-11-22T03:05:01Z,4170000,,,0,,C. Chiozza Free Throw 1 of 1 (11 PTS),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,Made,,,,11.0,,,,,,,,,,,,,,,
429,PT04M42.00S,2021-11-22T03:05:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.72339027595268,42.8921568627451,1610612761,80,62,2021-11-22T03:05:18Z,4180000,-36.0,16.0,1,right,S. Barnes cutting Layup (5 PTS) (F. VanVleet 6 AST),"[1630567, 1627832]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,3.89,Made,,,,5.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,,,
431,PT04M42.00S,2021-11-22T03:05:20.8Z,3,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612761,80,62,2021-11-22T03:05:26Z,4200000,,,0,,K. Looney shooting personal FOUL (2 PF) (Barnes 1 FT),"[1626172, 1630567]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Barnes,1630567.0,,,,
433,PT04M42.00S,2021-11-22T03:05:42.2Z,3,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,80,62,2021-11-22T03:05:49Z,4220000,,,0,,MISS S. Barnes Free Throw 1 of 1,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
434,PT04M40.00S,2021-11-22T03:05:44.2Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,80,62,2021-11-22T03:06:02Z,4230000,,,0,,D. Green REBOUND (Off:0 Def:10),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,433.0,,,,,10.0,10.0,0.0,,,,,,,,,
435,PT04M27.00S,2021-11-22T03:05:53.5Z,3,REGULAR,3pt,Jump Shot,[],1629673,20.71287779237845,8.333333333333332,1610612744,83,62,2021-11-22T03:05:56Z,4240000,208.0,142.0,1,left,J. Poole 25' 3PT  (21 PTS) (K. Looney 4 AST),"[1629673, 1626172]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.22,Made,,,,21.0,K. Looney,1626172.0,4.0,,,,,,,,,,,,
437,PT04M13.00S,2021-11-22T03:06:06.0Z,3,REGULAR,3pt,Jump Shot,[],1630567,68.15045992115637,32.35294117647059,1610612761,83,65,2021-11-22T03:06:08Z,4260000,-88.0,247.0,1,right,S. Barnes 26' 3PT  (8 PTS) (F. VanVleet 7 AST),"[1630567, 1627832]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,26.22,Made,,,,8.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,,,
439,PT04M02.00S,2021-11-22T03:06:17.9Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,83,65,2021-11-22T03:06:19Z,4280000,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 203920]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,4.0,Birch,203920.0,
440,PT04M02.00S,2021-11-22T03:06:17.9Z,3,REGULAR,steal,,[],203920,,,1610612761,83,65,2021-11-22T03:06:20Z,4290000,,,0,,K. Birch STEAL (1 STL),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M55.00S,2021-11-22T03:06:24.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,89.83245729303549,43.13725490196079,1610612761,83,67,2021-11-22T03:06:48Z,4300000,-34.0,43.0,1,right,P. Siakam cutting Layup (18 PTS) (S. Barnes 4 AST),"[1627783, 1630567]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,5.51,Made,,,,18.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,
443,PT03M55.00S,2021-11-22T03:06:32.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,83,67,2021-11-22T03:06:35Z,4320000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M55.00S,2021-11-22T03:08:54.3Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,83,67,2021-11-22T03:09:09Z,4330000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M55.00S,2021-11-22T03:08:54.3Z,3,REGULAR,substitution,out,[],203920,,,1610612744,83,67,2021-11-22T03:09:09Z,4340000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
