actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
635,PT02M58.00S,2022-02-28T02:54:09.2Z,4,REGULAR,3pt,Jump Shot,[],1627814,31.61957950065703,42.40196078431372,1610612744,94,95,2022-02-28T02:54:14Z,6250000,38.0,245.0,1,left,MISS D. Lee 24' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,24.76,Missed,,,,,,,,,,,
636,PT02M54.00S,2022-02-28T02:54:13.3Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,95,2022-02-28T02:54:13Z,6260000,,,0,,L. Doncic REBOUND (Off:1 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,635.0,11.0,10.0,1.0,,,,,,,
637,PT02M34.00S,2022-02-28T02:54:33.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.89684625492772,44.6078431372549,1610612742,94,97,2022-02-28T02:54:43Z,6270000,-27.0,127.0,1,right,L. Doncic 12' fadeaway Jump Shot (27 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,,,,,,,,,12.99,Made,,,,,27.0,,,,,,
638,PT02M17.00S,2022-02-28T02:54:50.5Z,4,REGULAR,3pt,Jump Shot,[],1627780,9.280551905387648,5.147058823529411,1610612744,94,97,2022-02-28T02:54:57Z,6280000,224.0,35.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,22.7,Missed,,,,,,,,,,,
639,PT02M13.00S,2022-02-28T02:54:54.5Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,94,97,2022-02-28T02:54:57Z,6290000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,638.0,2.0,1.0,1.0,,,,,,,
640,PT02M08.00S,2022-02-28T02:54:59.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203952,18.347568988173457,91.66666666666666,1610612744,94,97,2022-02-28T02:55:07Z,6300000,-208.0,120.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,24.04,Missed,,,,,,,,,,,
641,PT02M08.00S,2022-02-28T02:54:59.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,94,97,2022-02-28T02:55:07Z,6310000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,,
642,PT02M08.00S,2022-02-28T02:55:04.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,94,97,2022-02-28T02:55:04Z,6320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M43.00S,2022-02-28T02:55:46.3Z,4,REGULAR,3pt,Jump Shot,[],203915,90.09526938239159,4.6568627450980395,1610612742,94,100,2022-02-28T02:55:52Z,6330000,-227.0,41.0,1,right,S. Dinwiddie 3PT  (24 PTS) (L. Doncic 2 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,23.03,Made,,,,,24.0,L. Doncic,1629029.0,2.0,,,
645,PT01M30.00S,2022-02-28T02:56:06.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,10.463206307490145,45.34313725490196,1610612744,96,100,2022-02-28T02:56:17Z,6350000,23.0,46.0,1,left,A. Wiggins driving bank Jump Shot (18 PTS) (S. Curry 10 AST),"[203952, 201939]",1610612744.0,GSW,driving bank,,,Wiggins,A. Wiggins,,,,,,,,,,,,,5.15,Made,,,,,18.0,S. Curry,201939.0,10.0,,,
647,PT01M09.00S,2022-02-28T02:56:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.59198423127464,52.69607843137255,1610612742,96,102,2022-02-28T02:56:36Z,6370000,13.0,17.0,1,right,L. Doncic driving Layup (29 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,,,,2.18,Made,,,,,29.0,,,,,,
648,PT01M09.00S,2022-02-28T02:56:40.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,96,102,2022-02-28T02:56:40Z,6380000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M09.00S,2022-02-28T02:57:52.3Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,96,102,2022-02-28T02:58:17Z,6400000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M09.00S,2022-02-28T02:57:52.3Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,96,102,2022-02-28T02:59:33Z,6415000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M58.10S,2022-02-28T02:58:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.623521681997373,49.26470588235294,1610612744,96,102,2022-02-28T02:58:40Z,6420000,4.0,29.0,1,left,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,,,,2.88,Missed,,,,,,,,,,,
653,PT00M55.70S,2022-02-28T02:58:36.6Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,96,102,2022-02-28T02:58:40Z,6430000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,652.0,3.0,3.0,0.0,,,,,,,
654,PT00M34.60S,2022-02-28T02:58:57.8Z,4,REGULAR,3pt,Jump Shot,[],203493,71.17279894875165,76.7156862745098,1610612742,96,102,2022-02-28T02:59:05Z,6440000,134.0,218.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,25.61,Missed,,,,,,,,,,,
655,PT00M30.10S,2022-02-28T02:59:02.3Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,96,102,2022-02-28T02:59:05Z,6450000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,654.0,3.0,2.0,1.0,,,,,,,
656,PT00M27.90S,2022-02-28T02:59:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,5.601182654402102,46.07843137254902,1610612744,98,102,2022-02-28T02:59:35Z,6460000,20.0,0.0,1,left,S. Curry driving finger roll Layup (24 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,,,,1.96,Made,,,,,24.0,,,,,,
658,PT00M23.90S,2022-02-28T02:59:19.5Z,4,REGULAR,foul,personal,[],1627814,,,1610612742,98,102,2022-02-28T03:00:26Z,6480000,,,0,,D. Lee take personal FOUL (2 PF),"[1627814, 203915]",1610612744.0,GSW,take,,,Lee,D. Lee,,,,,1162.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,
661,PT00M23.90S,2022-02-28T02:59:34.5Z,4,REGULAR,substitution,out,[],1627814,,,1610612742,98,102,2022-02-28T02:59:38Z,6500000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M23.90S,2022-02-28T02:59:34.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612742,98,102,2022-02-28T02:59:38Z,6510000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M22.30S,2022-02-28T02:59:46.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612742,98,102,2022-02-28T02:59:53Z,6520000,,,0,,A. Wiggins take personal FOUL (5 PF) (Doncic 2 FT),"[203952, 1629029]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,202049.0,5.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
665,PT00M22.30S,2022-02-28T03:00:15.4Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,98,103,2022-02-28T03:00:15Z,6540000,,,0,,L. Doncic Free Throw 1 of 2 (30 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,30.0,,,,,,
666,PT00M22.30S,2022-02-28T03:00:38.8Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,98,104,2022-02-28T03:00:38Z,6550000,,,0,,L. Doncic Free Throw 2 of 2 (31 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,31.0,,,,,,
667,PT00M19.40S,2022-02-28T03:00:47.3Z,4,REGULAR,foul,personal,[],203493,,,1610612744,98,104,2022-02-28T03:00:58Z,6560000,,,0,,R. Bullock take personal FOUL (4 PF),"[203493, 201939]",1610612742.0,DAL,take,,,Bullock,R. Bullock,,,,,1162.0,4.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,,
669,PT00M19.40S,2022-02-28T03:01:03.7Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,98,104,2022-02-28T03:01:08Z,6580000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M19.40S,2022-02-28T03:01:03.7Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,98,104,2022-02-28T03:01:08Z,6590000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M15.10S,2022-02-28T03:01:22.9Z,4,REGULAR,3pt,Jump Shot,[],201939,38.4526938239159,50.0,1610612744,98,104,2022-02-28T03:01:29Z,6600000,0.0,309.0,1,left,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,,,,30.9,Missed,,,,,,,,,,,
672,PT00M11.50S,2022-02-28T03:01:26.5Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,98,104,2022-02-28T03:01:26Z,6610000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,671.0,4.0,2.0,2.0,,,,,,,
673,PT00M10.80S,2022-02-28T03:01:27.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,30.962549277266753,16.911764705882355,1610612744,101,104,2022-02-28T03:01:31Z,6620000,165.0,239.0,1,left,S. Curry 29' 3PT  (27 PTS) (O. Porter Jr. 2 AST),"[201939, 203490]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,29.02,Made,,,,,27.0,O. Porter Jr.,203490.0,2.0,,,
675,PT00M09.90S,2022-02-28T03:01:39.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,101,104,2022-02-28T03:08:33Z,6640000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M09.90S,2022-02-28T03:02:56.1Z,4,REGULAR,substitution,out,[],1627814,,,1610612742,101,104,2022-02-28T03:03:27Z,6650000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M09.90S,2022-02-28T03:02:56.1Z,4,REGULAR,substitution,in,[],1627780,,,1610612742,101,104,2022-02-28T03:03:27Z,6660000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M07.90S,2022-02-28T03:03:36.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612742,101,104,2022-02-28T03:09:05Z,6670000,,,0,,G. Payton II take personal FOUL (4 PF) (Doncic 2 FT),"[1627780, 1629029]",1610612744.0,GSW,take,,,Payton II,G. Payton II,,,,,1162.0,4.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
680,PT00M07.90S,2022-02-28T03:04:05.8Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,101,105,2022-02-28T03:04:05Z,6690000,,,0,,L. Doncic Free Throw 1 of 2 (32 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,32.0,,,,,,
681,PT00M07.90S,2022-02-28T03:04:07.4Z,4,REGULAR,substitution,out,[],1630541,,,1610612742,101,105,2022-02-28T03:04:19Z,6700000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M07.90S,2022-02-28T03:04:07.4Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,101,105,2022-02-28T03:04:19Z,6710000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M07.90S,2022-02-28T03:04:07.4Z,4,REGULAR,substitution,in,[],1626172,,,1610612742,101,105,2022-02-28T03:04:19Z,6720000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M07.90S,2022-02-28T03:04:07.4Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,101,105,2022-02-28T03:04:19Z,6730000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M07.90S,2022-02-28T03:04:35.7Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,101,106,2022-02-28T03:04:35Z,6740000,,,0,,L. Doncic Free Throw 2 of 2 (33 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,33.0,,,,,,
686,PT00M07.90S,2022-02-28T03:04:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,101,106,2022-02-28T03:04:38Z,6750000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M07.90S,2022-02-28T03:05:15.2Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,101,106,2022-02-28T03:06:10Z,6760000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M07.90S,2022-02-28T03:05:15.2Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,101,106,2022-02-28T03:06:10Z,6770000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M07.90S,2022-02-28T03:05:15.2Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,101,106,2022-02-28T03:06:10Z,6780000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M07.90S,2022-02-28T03:05:15.2Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,101,106,2022-02-28T03:06:10Z,6790000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M07.90S,2022-02-28T03:06:50.7Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612744,101,106,2022-02-28T03:07:00Z,6810000,,,0,,GSW 5-second-violation Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
693,PT00M06.80S,2022-02-28T03:07:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612742,101,106,2022-02-28T03:07:10Z,6820000,,,0,,A. Wiggins take personal FOUL (6 PF) (Doncic 2 FT),"[203952, 1629029]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,1201.0,6.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
695,PT00M06.80S,2022-02-28T03:07:18.5Z,4,REGULAR,substitution,out,[],203952,,,1610612742,101,106,2022-02-28T03:07:24Z,6840000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M06.80S,2022-02-28T03:07:18.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612742,101,106,2022-02-28T03:07:24Z,6850000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M06.80S,2022-02-28T03:07:38.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,101,107,2022-02-28T03:07:38Z,6860000,,,0,,L. Doncic Free Throw 1 of 2 (34 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,34.0,,,,,,
698,PT00M06.80S,2022-02-28T03:07:38.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,101,107,2022-02-28T03:08:00Z,6870000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Missed,,,,,,,,,,,
699,PT00M04.50S,2022-02-28T03:07:41.0Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,101,107,2022-02-28T03:08:00Z,6880000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,698.0,5.0,3.0,2.0,,,,,,,
700,PT00M02.20S,2022-02-28T03:07:59.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,39.37253613666228,68.62745098039215,1610612744,101,107,2022-02-28T03:10:28Z,6890000,-93.0,318.0,1,left,MISS S. Curry 33' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,,,,,,,,,33.1,Missed,,,,,,,,,,,
701,PT00M00.10S,2022-02-28T03:08:01.3Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,101,107,2022-02-28T03:16:27Z,6900000,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,700.0,4.0,4.0,0.0,,,,,,,
702,PT00M00.00S,2022-02-28T03:09:25.9Z,4,REGULAR,period,end,[],0,,,1610612742,101,107,2022-02-28T03:16:27Z,6910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2022-02-28T03:09:28.3Z,4,REGULAR,game,end,[],0,,,0,101,107,2022-02-28T03:09:28Z,6920000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
