actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
512,PT02M25.00S,2022-01-21T04:50:49.7Z,3,REGULAR,substitution,in,[],203087,,,1610612754,78,78,2022-01-21T04:50:59Z,5010000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M25.00S,2022-01-21T04:50:49.7Z,3,REGULAR,substitution,in,[],1630613,,,1610612754,78,78,2022-01-21T04:50:59Z,5020000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M25.00S,2022-01-21T04:50:49.7Z,3,REGULAR,substitution,in,[],1630543,,,1610612754,78,78,2022-01-21T04:50:59Z,5030000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M25.00S,2022-01-21T04:50:49.7Z,3,REGULAR,substitution,out,[],1628470,,,1610612754,78,78,2022-01-21T04:51:14Z,5040000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M25.00S,2022-01-21T04:50:49.7Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,78,78,2022-01-21T04:51:14Z,5050000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M09.00S,2022-01-21T04:51:19.8Z,3,REGULAR,3pt,Jump Shot,[],1626208,77.7431011826544,7.107843137254902,1610612754,78,78,2022-01-21T04:51:22Z,5060000,-214.0,157.0,1,right,MISS K. Sykes 26' 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,,
518,PT02M07.00S,2022-01-21T04:51:21.8Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,78,78,2022-01-21T04:51:31Z,5070000,,,0,,I. Jackson REBOUND (Off:3 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,517.0,,,,,5.0,2.0,3.0,,,,,,,,,,,
519,PT02M05.00S,2022-01-21T04:51:24.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,94.40999984741211,50.0,1610612754,78,78,2022-01-21T04:51:35Z,5080000,0.0,0.0,1,right,MISS I. Jackson tip Layup,[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
520,PT02M03.00S,2022-01-21T04:51:26.9Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,78,78,2022-01-21T04:51:35Z,5090000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,519.0,,,,,4.0,3.0,1.0,,,,,,,,,,,
521,PT01M47.00S,2022-01-21T04:51:41.1Z,3,REGULAR,turnover,bad pass,[],202357,,,1610612744,78,78,2022-01-21T04:51:42Z,5100000,,,0,,N. Bjelica bad pass TURNOVER (2 TO),"[202357, 1630543]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,2.0,Jackson,1630543.0,,,
522,PT01M47.00S,2022-01-21T04:51:41.1Z,3,REGULAR,steal,,[],1630543,,,1610612754,78,78,2022-01-21T04:51:43Z,5110000,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M28.00S,2022-01-21T04:52:00.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626208,77.4802890932983,46.07843137254902,1610612754,78,78,2022-01-21T04:52:05Z,5120000,-20.0,159.0,1,right,MISS K. Sykes 16' Jump Shot,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,16.04,Missed,,,,,,,,,,,,,,,,,,,
524,PT01M26.00S,2022-01-21T04:52:02.5Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,78,78,2022-01-21T04:52:32Z,5130000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,523.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
525,PT01M11.00S,2022-01-21T04:52:20.0Z,3,REGULAR,foul,personal,[],1630543,,,1610612744,78,78,2022-01-21T04:52:25Z,5140000,,,0,,I. Jackson personal FOUL (3 PF),"[1630543, 1629673]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,2714.0,3.0,0.0,Poole,1629673.0,,,,,,
527,PT01M11.00S,2022-01-21T04:52:33.4Z,3,REGULAR,substitution,out,[],1626208,,,1610612744,78,78,2022-01-21T04:52:35Z,5160000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M11.00S,2022-01-21T04:52:33.4Z,3,REGULAR,substitution,in,[],202362,,,1610612744,78,78,2022-01-21T04:52:35Z,5170000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M03.00S,2022-01-21T04:52:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.623521681997373,59.80392156862745,1610612744,80,78,2022-01-21T04:52:53Z,5180000,-49.0,29.0,1,left,J. Poole driving finger roll Layup (3 PTS) (A. Iguodala 2 AST),"[1629673, 2738]",1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,5.67,Made,,3.0,A. Iguodala,2738.0,2.0,,,,,,,,,,,,,,
531,PT00M56.90S,2022-01-21T04:52:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,86.28449408672799,61.76470588235294,1610612754,80,78,2022-01-21T04:53:35Z,5200000,59.0,76.0,1,right,MISS D. Washington Jr. 9' driving floating Shot,[1630613],1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,9.64,Missed,,,,,,,,,,,,,,,,,,,
532,PT00M55.50S,2022-01-21T04:53:00.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,80,78,2022-01-21T04:53:35Z,5210000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,,
533,PT00M55.50S,2022-01-21T04:53:06.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627814,,,1610612754,80,78,2022-01-21T04:53:17Z,5220000,,,0,,D. Lee loose ball personal FOUL (2 PF) (Jackson 2 FT),"[1627814, 1630543]",1610612744.0,GSW,loose ball,,,Lee,D. Lee,,,,,,,,,,,,,,,2714.0,2.0,0.0,Jackson,1630543.0,,,,,,
535,PT00M55.50S,2022-01-21T04:53:37.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630543,,,1610612754,80,79,2022-01-21T04:53:37Z,5240000,,,0,,I. Jackson Free Throw 1 of 2 (7 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,,7.0,,,,,,,,,,,,,,,,,
536,PT00M55.50S,2022-01-21T04:53:58.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630543,,,1610612754,80,80,2022-01-21T04:53:58Z,5250000,,,0,,I. Jackson Free Throw 2 of 2 (8 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,,8.0,,,,,,,,,,,,,,,,,
537,PT00M40.70S,2022-01-21T04:54:14.8Z,3,REGULAR,3pt,Jump Shot,[],1627814,26.49474375821288,10.53921568627451,1610612744,83,80,2022-01-21T04:54:17Z,5260000,197.0,197.0,1,left,D. Lee 27' 3PT  (9 PTS) (J. Poole 2 AST),"[1627814, 1629673]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,27.85,Made,,9.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
539,PT00M27.80S,2022-01-21T04:54:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,81.42247043363994,35.53921568627451,1610612754,83,80,2022-01-21T04:54:32Z,5280000,-72.0,122.0,1,right,MISS J. Lamb 14' Jump Shot,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,,
540,PT00M24.30S,2022-01-21T04:54:33.0Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,83,80,2022-01-21T04:54:33Z,5290000,,,0,,N. Bjelica REBOUND (Off:1 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,539.0,,,,,5.0,4.0,1.0,,,,,,,,,,,
541,PT00M07.50S,2022-01-21T04:54:49.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,26.363337713534822,13.23529411764706,1610612744,83,80,2022-01-21T04:54:52Z,5300000,184.0,195.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
542,PT00M05.00S,2022-01-21T04:54:52.3Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,83,80,2022-01-21T04:55:41Z,5310000,,,0,,I. Jackson REBOUND (Off:3 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,541.0,,,,,6.0,3.0,3.0,,,,,,,,,,,
543,PT00M00.40S,2022-01-21T04:54:57.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627814,,,1610612754,83,80,2022-01-21T04:55:46Z,5320000,,,0,,D. Lee shooting personal FOUL (3 PF) (Lamb 3 FT),"[1627814, 203087]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,201246.0,3.0,0.0,Lamb,203087.0,,,,,,
545,PT00M00.40S,2022-01-21T04:55:33.3Z,3,REGULAR,freethrow,1 of 3,[],203087,,,1610612754,83,81,2022-01-21T04:56:08Z,5340000,,,0,,J. Lamb Free Throw 1 of 3 (8 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,,8.0,,,,,,,,,,,,,,,,,
546,PT00M00.40S,2022-01-21T04:55:33.3Z,3,REGULAR,freethrow,2 of 3,[],203087,,,1610612754,83,82,2022-01-21T04:56:08Z,5350000,,,0,,J. Lamb Free Throw 2 of 3 (9 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,,9.0,,,,,,,,,,,,,,,,,
547,PT00M00.40S,2022-01-21T04:55:33.3Z,3,REGULAR,freethrow,3 of 3,[],203087,,,1610612754,83,83,2022-01-21T04:56:08Z,5360000,,,0,,J. Lamb Free Throw 3 of 3 (10 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,,10.0,,,,,,,,,,,,,,,,,
548,PT00M00.00S,2022-01-21T04:56:08.9Z,3,REGULAR,period,end,[],0,,,1610612744,83,83,2022-01-21T04:56:08Z,5370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2022-01-21T04:58:12.8Z,4,REGULAR,substitution,out,['startperiod'],1627814,,,1610612744,83,83,2022-01-21T04:59:30Z,5380000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-01-21T04:58:12.8Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,83,83,2022-01-21T04:59:30Z,5390000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-01-21T04:59:41.3Z,4,REGULAR,period,start,[],0,,,1610612744,83,83,2022-01-21T04:59:41Z,5400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT11M48.00S,2022-01-21T04:59:52.7Z,4,REGULAR,3pt,Jump Shot,[],201939,25.18068331143233,87.25490196078431,1610612744,86,83,2022-01-21T04:59:55Z,5410000,-186.0,184.0,1,left,S. Curry 26' 3PT  (28 PTS) (J. Poole 3 AST),"[201939, 1629673]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.2,Made,,28.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
554,PT11M29.00S,2022-01-21T05:00:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,87.99277266754271,37.254901960784316,1610612754,86,83,2022-01-21T05:00:14Z,5430000,-64.0,60.0,1,right,MISS I. Jackson 8' cutting Layup - blocked,"[1630543, 2738]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,8.78,Missed,,,,,,,,,,,,,,,,,Iguodala,2738.0,
555,PT11M29.00S,2022-01-21T05:00:11.9Z,4,REGULAR,block,,[],2738,,,1610612754,86,83,2022-01-21T05:00:15Z,5440000,,,0,,A. Iguodala BLOCK (3 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT11M27.00S,2022-01-21T05:00:13.9Z,4,REGULAR,rebound,defensive,[],2738,,,1610612744,86,83,2022-01-21T05:00:37Z,5450000,,,0,,A. Iguodala REBOUND (Off:0 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,554.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
557,PT11M23.00S,2022-01-21T05:00:18.0Z,4,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612744,86,83,2022-01-21T05:00:29Z,5460000,,,0,,I. Jackson shooting personal FOUL (4 PF) (Poole 2 FT),"[1630543, 1629673]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,,,,,2714.0,4.0,0.0,Poole,1629673.0,,,,,,
559,PT11M23.00S,2022-01-21T05:00:48.3Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,87,83,2022-01-21T05:00:48Z,5480000,,,0,,J. Poole Free Throw 1 of 2 (4 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,4.0,,,,,,,,,,,,,,,,,
560,PT11M23.00S,2022-01-21T05:01:02.1Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,88,83,2022-01-21T05:01:02Z,5490000,,,0,,J. Poole Free Throw 2 of 2 (5 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,5.0,,,,,,,,,,,,,,,,,
561,PT11M13.00S,2022-01-21T05:01:14.8Z,4,REGULAR,3pt,Jump Shot,[],203087,71.56701708278581,81.37254901960785,1610612754,88,86,2022-01-21T05:01:17Z,5500000,157.0,215.0,1,right,J. Lamb 26' 3PT  (13 PTS) (D. Washington Jr. 1 AST),"[203087, 1630613]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,26.6,Made,,13.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,,,,,,
563,PT10M52.00S,2022-01-21T05:01:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.229303547963205,41.17647058823529,1610612744,88,86,2022-01-21T05:01:36Z,5520000,44.0,25.0,1,left,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,5.06,Missed,,,,,,,,,,,,,,,,,,,
564,PT10M50.00S,2022-01-21T05:01:37.1Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,88,86,2022-01-21T05:01:37Z,5530000,,,0,,O. Brissett REBOUND (Off:0 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,563.0,,,,,3.0,3.0,0.0,,,,,,,,,,,
565,PT10M39.00S,2022-01-21T05:01:47.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,89.30683311432325,50.0,1610612754,88,88,2022-01-21T05:01:49Z,5540000,0.0,48.0,1,right,I. Jackson turnaround Hook (10 PTS) (L. Stephenson 3 AST),"[1630543, 202362]",1610612754.0,IND,turnaround,,,Jackson,I. Jackson,,,,,4.8,Made,,10.0,L. Stephenson,202362.0,3.0,,,,,,,,,,,,,,
567,PT10M28.00S,2022-01-21T05:01:58.2Z,4,REGULAR,3pt,Jump Shot,[],201939,35.43035479632063,45.588235294117645,1610612744,88,88,2022-01-21T05:02:00Z,5560000,22.0,281.0,1,left,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,,
568,PT10M26.00S,2022-01-21T05:02:01.2Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,88,88,2022-01-21T05:02:01Z,5570000,,,0,,O. Brissett REBOUND (Off:0 Def:4),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,567.0,,,,,4.0,4.0,0.0,,,,,,,,,,,
569,PT10M19.00S,2022-01-21T05:02:07.9Z,4,REGULAR,3pt,Jump Shot,[],1629052,71.69842312746385,18.38235294117647,1610612754,88,88,2022-01-21T05:02:11Z,5580000,-158.0,214.0,1,right,MISS O. Brissett 26' pullup 3PT,[1629052],1610612754.0,IND,pullup,,,Brissett,O. Brissett,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
570,PT10M16.00S,2022-01-21T05:02:11.7Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,88,88,2022-01-21T05:02:11Z,5590000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,569.0,,,,,4.0,4.0,0.0,,,,,,,,,,,
571,PT10M08.00S,2022-01-21T05:02:19.2Z,4,REGULAR,3pt,Jump Shot,[],1629673,32.14520367936925,73.0392156862745,1610612744,88,88,2022-01-21T05:02:21Z,5600000,-115.0,250.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,,
572,PT10M05.00S,2022-01-21T05:02:21.6Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,88,88,2022-01-21T05:02:21Z,5610000,,,0,,O. Brissett REBOUND (Off:0 Def:5),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,571.0,,,,,5.0,5.0,0.0,,,,,,,,,,,
573,PT09M59.00S,2022-01-21T05:02:29.9Z,4,REGULAR,foul,personal,['2freethrow'],2738,,,1610612754,88,88,2022-01-21T05:02:40Z,5620000,,,0,,A. Iguodala shooting personal FOUL (1 PF) (Brissett 2 FT),"[2738, 1629052]",1610612744.0,GSW,shooting,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,2714.0,1.0,0.0,Brissett,1629052.0,,,,,,
575,PT09M59.00S,2022-01-21T05:02:59.8Z,4,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,88,88,2022-01-21T05:02:59Z,5640000,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
576,PT09M59.00S,2022-01-21T05:02:59.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,88,88,2022-01-21T05:02:59Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,575.0,,,,,,,,,,,,,,,,,,
577,PT09M59.00S,2022-01-21T05:03:17.7Z,4,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,88,89,2022-01-21T05:03:17Z,5660000,,,0,,O. Brissett Free Throw 2 of 2 (1 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Made,,1.0,,,,,,,,,,,,,,,,,
578,PT09M43.00S,2022-01-21T05:03:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.915243101182654,56.372549019607845,1610612744,90,89,2022-01-21T05:03:38Z,5670000,-32.0,13.0,1,left,S. Curry driving finger roll Layup (30 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,3.43,Made,,30.0,,,,,,,,,,,,,,,,,
579,PT09M33.00S,2022-01-21T05:03:45.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,88.51839684625493,54.166666666666664,1610612754,90,89,2022-01-21T05:03:48Z,5680000,21.0,55.0,1,right,MISS D. Washington Jr. driving floating Shot - blocked,"[1630613, 202357]",1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,5.92,Missed,,,,,,,,,,,,,,,,,Bjelica,202357.0,
580,PT09M33.00S,2022-01-21T05:03:45.9Z,4,REGULAR,block,,[],202357,,,1610612754,90,89,2022-01-21T05:03:49Z,5690000,,,0,,N. Bjelica BLOCK (1 BLK),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT09M30.00S,2022-01-21T05:03:49.4Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,90,89,2022-01-21T05:03:49Z,5700000,,,0,,N. Bjelica REBOUND (Off:1 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,579.0,,,,,6.0,5.0,1.0,,,,,,,,,,,
582,PT09M19.00S,2022-01-21T05:03:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202357,7.440867279894875,44.85294117647059,1610612744,92,89,2022-01-21T05:04:01Z,5710000,26.0,17.0,1,left,N. Bjelica cutting Layup (8 PTS) (J. Poole 4 AST),"[202357, 1629673]",1610612744.0,GSW,cutting,,,Bjelica,N. Bjelica,,,,,3.1,Made,,8.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,,,
584,PT08M58.00S,2022-01-21T05:04:20.6Z,4,REGULAR,turnover,bad pass,[],1630613,,,1610612754,92,89,2022-01-21T05:04:22Z,5730000,,,0,,D. Washington Jr. bad pass TURNOVER (1 TO),"[1630613, 1627780]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,
585,PT08M58.00S,2022-01-21T05:04:20.6Z,4,REGULAR,steal,,[],1627780,,,1610612744,92,89,2022-01-21T05:04:22Z,5740000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M55.00S,2022-01-21T05:04:23.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,10.5946123521682,51.71568627450981,1610612744,94,89,2022-01-21T05:04:54Z,5750000,-9.0,47.0,1,left,G. Payton II running reverse DUNK (4 PTS),[1627780],1610612744.0,GSW,running reverse,,,Payton II,G. Payton II,,,,,4.79,Made,,4.0,,,,,,,,,,,,,,,,,
587,PT08M40.00S,2022-01-21T05:04:41.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,94,89,2022-01-21T05:04:41Z,5760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M40.00S,2022-01-21T05:04:46.4Z,4,REGULAR,substitution,out,[],1630613,,,1610612754,94,89,2022-01-21T05:04:52Z,5770000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M40.00S,2022-01-21T05:04:46.4Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,94,89,2022-01-21T05:04:52Z,5780000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M40.00S,2022-01-21T05:04:46.4Z,4,REGULAR,substitution,out,[],1630543,,,1610612754,94,89,2022-01-21T05:05:02Z,5790000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M40.00S,2022-01-21T05:04:46.4Z,4,REGULAR,substitution,in,[],1629048,,,1610612754,94,89,2022-01-21T05:05:02Z,5800000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M32.00S,2022-01-21T05:05:20.0Z,4,REGULAR,3pt,Jump Shot,[],1629052,88.38699080157687,3.9215686274509802,1610612754,94,89,2022-01-21T05:05:22Z,5810000,-230.0,57.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
593,PT08M30.00S,2022-01-21T05:05:23.0Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,94,89,2022-01-21T05:05:23Z,5820000,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,592.0,,,,,4.0,3.0,1.0,,,,,,,,,,,
594,PT08M24.00S,2022-01-21T05:05:29.0Z,4,REGULAR,3pt,Jump Shot,[],201939,34.510512483574246,62.745098039215684,1610612744,94,89,2022-01-21T05:05:32Z,5830000,-64.0,272.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,,
595,PT08M21.00S,2022-01-21T05:05:32.0Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,94,89,2022-01-21T05:05:41Z,5840000,,,0,,O. Brissett REBOUND (Off:0 Def:6),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,594.0,,,,,6.0,6.0,0.0,,,,,,,,,,,
596,PT08M07.00S,2022-01-21T05:05:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,88.91261498028909,39.705882352941174,1610612754,94,89,2022-01-21T05:05:57Z,5850000,-51.0,52.0,1,right,MISS O. Brissett 7' driving Layup - blocked,"[1629052, 2738]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,7.3,Missed,,,,,,,,,,,,,,,,,Iguodala,2738.0,
597,PT08M07.00S,2022-01-21T05:05:47.3Z,4,REGULAR,block,,[],2738,,,1610612754,94,89,2022-01-21T05:05:50Z,5860000,,,0,,A. Iguodala BLOCK (4 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M06.00S,2022-01-21T05:05:48.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,94,89,2022-01-21T05:05:57Z,5870000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,,
