actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
526,PT08M01.00S,2022-01-26T04:54:59.7Z,4,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612744,108,82,2022-01-26T04:55:06Z,5240000,,,0,,J. Brunson shooting personal FOUL (2 PF) (Kuminga 1 FT),"[1628973, 1630228]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,2715.0,,,,,,,,,,2.0,0.0,Kuminga,1630228.0,
528,PT08M01.00S,2022-01-26T04:55:17.1Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,108,82,2022-01-26T04:55:44Z,5260000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M01.00S,2022-01-26T04:55:17.1Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,108,82,2022-01-26T04:55:44Z,5270000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M01.00S,2022-01-26T04:55:26.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630228,,,1610612744,109,82,2022-01-26T04:55:26Z,5280000,,,0,,J. Kuminga Free Throw 1 of 1 (11 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
531,PT07M48.00S,2022-01-26T04:55:40.9Z,4,REGULAR,3pt,Jump Shot,[],203493,74.19513797634691,85.04901960784314,1610612742,109,82,2022-01-26T04:55:43Z,5290000,175.0,190.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
532,PT07M45.00S,2022-01-26T04:55:44.2Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,109,82,2022-01-26T04:55:44Z,5300000,,,0,,N. Bjelica REBOUND (Off:2 Def:7),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,531.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
533,PT07M35.00S,2022-01-26T04:55:54.5Z,4,REGULAR,3pt,Jump Shot,[],1629673,28.203022339027594,81.86274509803921,1610612744,109,82,2022-01-26T04:55:59Z,5310000,-159.0,213.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
534,PT07M33.00S,2022-01-26T04:55:56.5Z,4,REGULAR,rebound,offensive,[],201939,,,1610612744,109,82,2022-01-26T04:56:12Z,5320000,,,0,,S. Curry REBOUND (Off:2 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,533.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
535,PT07M31.00S,2022-01-26T04:56:00.9Z,4,REGULAR,foul,personal,['2freethrow'],203493,,,1610612744,109,82,2022-01-26T04:56:06Z,5330000,,,0,,R. Bullock shooting personal FOUL (2 PF) (Curry 2 FT),"[203493, 201939]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,202027.0,,,,,,,,,,2.0,0.0,Curry,201939.0,
537,PT07M31.00S,2022-01-26T04:56:19.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201939,,,1610612744,110,82,2022-01-26T04:56:19Z,5350000,,,0,,S. Curry Free Throw 1 of 2 (17 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,17.0,,,,,,,,,,
538,PT07M31.00S,2022-01-26T04:56:21.2Z,4,REGULAR,substitution,out,[],1628973,,,1610612744,110,82,2022-01-26T04:56:28Z,5360000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M31.00S,2022-01-26T04:56:21.2Z,4,REGULAR,substitution,in,[],203504,,,1610612744,110,82,2022-01-26T04:56:28Z,5370000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M31.00S,2022-01-26T04:56:34.6Z,4,REGULAR,substitution,out,[],203493,,,1610612744,110,82,2022-01-26T04:56:37Z,5380000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M31.00S,2022-01-26T04:56:34.6Z,4,REGULAR,substitution,in,[],1629033,,,1610612744,110,82,2022-01-26T04:56:37Z,5390000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M31.00S,2022-01-26T04:56:46.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201939,,,1610612744,111,82,2022-01-26T04:56:46Z,5400000,,,0,,S. Curry Free Throw 2 of 2 (18 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,18.0,,,,,,,,,,
543,PT07M19.00S,2022-01-26T04:57:00.5Z,4,REGULAR,3pt,Jump Shot,[],1630182,73.53810775295663,83.57843137254902,1610612742,111,82,2022-01-26T04:57:03Z,5410000,168.0,196.0,1,right,MISS J. Green 25' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M16.00S,2022-01-26T04:57:04.1Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,111,82,2022-01-26T04:57:04Z,5420000,,,0,,N. Bjelica REBOUND (Off:2 Def:8),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,543.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
545,PT07M12.00S,2022-01-26T04:57:08.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630228,6.258212877792378,51.225490196078425,1610612744,113,82,2022-01-26T04:57:11Z,5430000,-6.0,6.0,1,left,J. Kuminga running DUNK (13 PTS) (N. Bjelica 4 AST),"[1630228, 202357]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,0.88,Made,,,,,,,,,13.0,N. Bjelica,202357.0,4.0,,,,,,,
547,PT07M12.00S,2022-01-26T04:57:13.4Z,4,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612744,113,82,2022-01-26T04:57:34Z,5450000,,,0,,J. Green shooting personal FOUL (2 PF) (Kuminga 1 FT),"[1630182, 1630228]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Kuminga,1630228.0,
549,PT07M12.00S,2022-01-26T04:57:32.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,113,82,2022-01-26T05:00:00Z,5470000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M12.00S,2022-01-26T04:59:53.6Z,4,REGULAR,substitution,out,[],202357,,,1610612744,113,82,2022-01-26T05:00:14Z,5480000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M12.00S,2022-01-26T04:59:53.6Z,4,REGULAR,substitution,out,[],201939,,,1610612744,113,82,2022-01-26T05:00:14Z,5490000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M12.00S,2022-01-26T04:59:53.6Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,113,82,2022-01-26T05:00:14Z,5500000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M12.00S,2022-01-26T04:59:53.6Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,113,82,2022-01-26T05:00:14Z,5510000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M12.00S,2022-01-26T05:00:55.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630228,,,1610612744,114,82,2022-01-26T05:00:55Z,5520000,,,0,,J. Kuminga Free Throw 1 of 1 (14 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,,,,,14.0,,,,,,,,,,
557,PT07M04.00S,2022-01-26T05:01:05.7Z,4,REGULAR,3pt,Jump Shot,[],1627737,68.15045992115637,67.8921568627451,1610612742,114,82,2022-01-26T05:01:08Z,5530000,89.0,247.0,1,right,MISS M. Chriss 26' 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
558,PT07M01.00S,2022-01-26T05:01:09.1Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,114,82,2022-01-26T05:01:09Z,5540000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,557.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
559,PT06M48.00S,2022-01-26T05:01:22.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.915243101182654,54.65686274509803,1610612744,116,82,2022-01-26T05:01:24Z,5550000,-23.0,13.0,1,left,J. Kuminga cutting DUNK (16 PTS) (K. Thompson 5 AST),"[1630228, 202691]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,2.64,Made,,,,,,,,,16.0,K. Thompson,202691.0,5.0,,,,,,,
561,PT06M30.00S,2022-01-26T05:01:40.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628373,88.64980289093299,46.81372549019608,1610612742,116,84,2022-01-26T05:01:42Z,5570000,-16.0,54.0,1,right,F. Ntilikina cutting DUNK (5 PTS) (J. Green 3 AST),"[1628373, 1630182]",1610612742.0,DAL,cutting,,,Ntilikina,F. Ntilikina,,,,,5.65,Made,,,,,,,,,5.0,J. Green,1630182.0,3.0,,,,,,,
563,PT06M15.00S,2022-01-26T05:01:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630228,24.26084099868594,86.27450980392157,1610612744,119,84,2022-01-26T05:01:57Z,5590000,-181.0,176.0,1,left,J. Kuminga 25' 3PT  (19 PTS) (K. Thompson 6 AST),"[1630228, 202691]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,25.25,Made,,,,,,,,,19.0,K. Thompson,202691.0,6.0,,,,,,,
565,PT06M03.00S,2022-01-26T05:02:06.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203504,73.80091984231275,11.519607843137255,1610612742,119,84,2022-01-26T05:02:13Z,5610000,-192.0,194.0,1,right,MISS T. Burke 27' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
566,PT06M00.00S,2022-01-26T05:02:09.4Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,119,84,2022-01-26T05:02:13Z,5620000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,565.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
567,PT05M56.00S,2022-01-26T05:02:14.2Z,4,REGULAR,turnover,bad pass,[],1629308,,,1610612744,119,84,2022-01-26T05:02:15Z,5630000,,,0,,J. Toscano-Anderson bad pass TURNOVER (1 TO),"[1629308, 1627737]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,1.0,,,,,,,Chriss,1627737.0,,,,,
568,PT05M56.00S,2022-01-26T05:02:14.2Z,4,REGULAR,steal,,[],1627737,,,1610612742,119,84,2022-01-26T05:02:16Z,5640000,,,0,,M. Chriss STEAL (1 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M41.00S,2022-01-26T05:02:28.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628373,83.919185282523,58.82352941176471,1610612742,119,86,2022-01-26T05:02:31Z,5650000,44.0,99.0,1,right,F. Ntilikina 10' driving floating Jump Shot (7 PTS),[1628373],1610612742.0,DAL,driving floating,,,Ntilikina,F. Ntilikina,,,,,10.81,Made,,,,,,,,,7.0,,,,,,,,,,
570,PT05M25.00S,2022-01-26T05:02:44.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,15.456636005256241,48.28431372549019,1610612744,119,86,2022-01-26T05:02:46Z,5660000,9.0,93.0,1,left,MISS M. Moody 9' driving floating Shot,[1630541],1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,9.32,Missed,,,,,,,,,,,,,,,,,,,
571,PT05M22.00S,2022-01-26T05:02:48.8Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,119,86,2022-01-26T05:02:48Z,5670000,,,0,,M. Chriss REBOUND (Off:0 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,570.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
572,PT05M16.00S,2022-01-26T05:02:54.2Z,4,REGULAR,3pt,Jump Shot,[],203504,66.3107752956636,38.970588235294116,1610612742,119,86,2022-01-26T05:02:57Z,5680000,-55.0,264.0,1,right,MISS T. Burke 26' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
573,PT05M14.00S,2022-01-26T05:02:56.2Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,119,86,2022-01-26T05:03:05Z,5690000,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,572.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
574,PT05M08.00S,2022-01-26T05:03:08.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,119,86,2022-01-26T05:03:08Z,5700000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M08.00S,2022-01-26T05:05:15.9Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,119,86,2022-01-26T05:06:06Z,5710000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M08.00S,2022-01-26T05:05:15.9Z,4,REGULAR,substitution,out,[],202691,,,1610612744,119,86,2022-01-26T05:06:06Z,5720000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M08.00S,2022-01-26T05:05:15.9Z,4,REGULAR,substitution,in,[],1629185,,,1610612744,119,86,2022-01-26T05:06:06Z,5730000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M08.00S,2022-01-26T05:05:15.9Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,119,86,2022-01-26T05:06:06Z,5740000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M50.00S,2022-01-26T05:06:49.3Z,4,REGULAR,3pt,Jump Shot,[],1629185,22.026938239159,90.68627450980392,1610612744,119,86,2022-01-26T05:06:51Z,5750000,-203.0,155.0,1,left,MISS C. Chiozza 25' 3PT,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
580,PT04M47.00S,2022-01-26T05:06:52.9Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,119,86,2022-01-26T05:06:52Z,5760000,,,0,,M. Chriss REBOUND (Off:0 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,579.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
581,PT04M30.00S,2022-01-26T05:07:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627737,89.83245729303549,42.64705882352941,1610612742,119,86,2022-01-26T05:07:12Z,5770000,-37.0,43.0,1,right,MISS M. Chriss turnaround Shot,[1627737],1610612742.0,DAL,turnaround,,,Chriss,M. Chriss,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,,
582,PT04M28.00S,2022-01-26T05:07:11.7Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,119,86,2022-01-26T05:07:31Z,5780000,,,0,,J. Kuminga REBOUND (Off:0 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,581.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
583,PT04M16.00S,2022-01-26T05:07:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,8.360709592641262,62.745098039215684,1610612744,121,86,2022-01-26T05:07:26Z,5790000,-64.0,26.0,1,left,D. Lee 6' driving floating Jump Shot (9 PTS) (C. Chiozza 1 AST),"[1627814, 1629185]",1610612744.0,GSW,driving floating,,,Lee,D. Lee,,,,,6.88,Made,,,,,,,,,9.0,C. Chiozza,1629185.0,1.0,,,,,,,
585,PT03M59.00S,2022-01-26T05:07:39.9Z,4,REGULAR,3pt,Jump Shot,[],1628373,68.28186596583443,29.65686274509804,1610612742,121,86,2022-01-26T05:07:43Z,5810000,-102.0,246.0,1,right,MISS F. Ntilikina 26' 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
586,PT03M56.00S,2022-01-26T05:07:43.4Z,4,REGULAR,rebound,offensive,[],1629033,,,1610612742,121,86,2022-01-26T05:07:43Z,5820000,,,0,,T. Pinson REBOUND (Off:1 Def:0),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,585.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
587,PT03M49.00S,2022-01-26T05:07:50.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630182,88.78120893561103,50.49019607843137,1610612742,121,88,2022-01-26T05:07:52Z,5830000,2.0,53.0,1,right,J. Green cutting Layup (4 PTS) (T. Burke 1 AST),"[1630182, 203504]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,5.31,Made,,,,,,,,,4.0,T. Burke,203504.0,1.0,,,,,,,
589,PT03M34.00S,2022-01-26T05:08:06.0Z,4,REGULAR,3pt,Jump Shot,[],1630541,27.020367936925098,16.176470588235293,1610612744,124,88,2022-01-26T05:08:07Z,5850000,169.0,201.0,1,left,M. Moody 26' 3PT  (3 PTS) (C. Chiozza 2 AST),"[1630541, 1629185]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,26.31,Made,,,,,,,,,3.0,C. Chiozza,1629185.0,2.0,,,,,,,
591,PT03M17.00S,2022-01-26T05:08:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,91.67214191852825,41.66666666666667,1610612742,124,88,2022-01-26T05:08:25Z,5870000,-42.0,26.0,1,right,MISS M. Chriss driving Layup,[1627737],1610612742.0,DAL,driving,,,Chriss,M. Chriss,,,,,4.9,Missed,,,,,,,,,,,,,,,,,,,
592,PT03M14.00S,2022-01-26T05:08:25.8Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,124,88,2022-01-26T05:08:25Z,5880000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,591.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
593,PT03M04.00S,2022-01-26T05:08:35.5Z,4,REGULAR,3pt,Jump Shot,[],1630228,8.229303547963205,3.431372549019608,1610612744,127,88,2022-01-26T05:08:39Z,5890000,233.0,25.0,1,left,J. Kuminga 3PT  (22 PTS) (J. Toscano-Anderson 1 AST),"[1630228, 1629308]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,23.41,Made,,,,,,,,,22.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,
595,PT02M50.00S,2022-01-26T05:08:51.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,127,88,2022-01-26T05:08:51Z,5910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M48.00S,2022-01-26T05:09:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,91.80354796320631,54.41176470588235,1610612742,127,88,2022-01-26T05:09:07Z,5920000,22.0,25.0,1,right,MISS J. Green alley-oop Layup,[1630182],1610612742.0,DAL,alley-oop,,,Green,J. Green,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
597,PT02M46.00S,2022-01-26T05:09:07.0Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,127,88,2022-01-26T05:09:48Z,5930000,,,0,,D. Lee REBOUND (Off:1 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,596.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
598,PT02M36.00S,2022-01-26T05:09:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,11.777266754270697,38.970588235294116,1610612744,127,88,2022-01-26T05:09:19Z,5940000,55.0,58.0,1,left,MISS J. Toscano-Anderson 8' driving Layup,[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,8.01,Missed,,,,,,,,,,,,,,,,,,,
599,PT02M34.00S,2022-01-26T05:09:19.5Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,127,88,2022-01-26T05:09:44Z,5950000,,,0,,F. Ntilikina REBOUND (Off:0 Def:4),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,598.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
600,PT02M27.00S,2022-01-26T05:09:25.8Z,4,REGULAR,3pt,Jump Shot,[],1629033,78.9257555847569,6.61764705882353,1610612742,127,88,2022-01-26T05:09:30Z,5960000,-217.0,146.0,1,right,MISS T. Pinson 26' 3PT,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
601,PT02M26.00S,2022-01-26T05:09:32.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,127,88,2022-01-26T05:09:32Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,
602,PT02M26.00S,2022-01-26T05:09:34.2Z,4,REGULAR,foul,personal,[],1630541,,,1610612742,127,88,2022-01-26T05:09:38Z,5980000,,,0,,M. Moody loose ball personal FOUL (1 PF),"[1630541, 1627737]",1610612744.0,GSW,loose ball,,,Moody,M. Moody,,,,,,,,,,,1627964.0,,,,,,,,,,1.0,0.0,Chriss,1627737.0,
604,PT02M21.00S,2022-01-26T05:09:51.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203504,71.30420499342969,18.137254901960784,1610612742,127,88,2022-01-26T05:09:54Z,6000000,-159.0,217.0,1,right,MISS T. Burke 26' pullup 3PT,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
605,PT02M19.00S,2022-01-26T05:09:53.6Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,127,88,2022-01-26T05:10:00Z,6010000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,604.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
606,PT02M09.00S,2022-01-26T05:10:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,9.017739816031538,60.29411764705882,1610612744,127,88,2022-01-26T05:10:05Z,6020000,-51.0,32.0,1,left,MISS M. Moody 6' driving Layup,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,6.08,Missed,,,,,,,,,,,,,,,,,,,
607,PT02M07.00S,2022-01-26T05:10:06.3Z,4,REGULAR,rebound,defensive,[],1629033,,,1610612742,127,88,2022-01-26T05:10:06Z,6030000,,,0,,T. Pinson REBOUND (Off:1 Def:1),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,606.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
608,PT02M03.00S,2022-01-26T05:10:10.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627737,92.32917214191852,44.6078431372549,1610612742,127,88,2022-01-26T05:10:13Z,6040000,-27.0,20.0,1,right,MISS M. Chriss Layup,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,,
609,PT02M01.00S,2022-01-26T05:10:12.1Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,127,88,2022-01-26T05:12:18Z,6050000,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,608.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
610,PT01M48.00S,2022-01-26T05:10:24.7Z,4,REGULAR,3pt,Jump Shot,[],1629308,27.151773981603156,81.12745098039215,1610612744,127,88,2022-01-26T05:10:27Z,6060000,-156.0,203.0,1,left,MISS J. Toscano-Anderson 25' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
611,PT01M45.00S,2022-01-26T05:10:27.7Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,127,88,2022-01-26T05:10:32Z,6070000,,,0,,F. Ntilikina REBOUND (Off:0 Def:5),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,610.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
613,PT01M31.00S,2022-01-26T05:10:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203504,88.51839684625493,53.92156862745098,1610612742,127,90,2022-01-26T05:11:03Z,6090000,20.0,55.0,1,right,T. Burke driving Layup (2 PTS) (F. Ntilikina 1 AST),"[203504, 1628373]",1610612742.0,DAL,driving,,,Burke,T. Burke,,,,,5.88,Made,,,,,,,,,2.0,F. Ntilikina,1628373.0,1.0,,,,,,,
617,PT01M31.00S,2022-01-26T05:11:01.7Z,4,REGULAR,violation,defensive goaltending,[],1630228,,,1610612742,127,90,2022-01-26T05:11:23Z,6120000,,,0,,J. Kuminga defensive goaltending VIOLATION,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,
