actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
378,PT00M22.20S,2021-11-11T04:08:40.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612750,67,51,2021-11-11T04:08:47Z,3650000,,,0,,J. Poole personal FOUL (2 PF) (Edwards 2 FT),"[1629673, 1630162]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,1628951.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
380,PT00M22.20S,2021-11-11T04:09:03.3Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,67,52,2021-11-11T04:09:03Z,3670000,,,0,,A. Edwards Free Throw 1 of 2 (23 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
381,PT00M22.20S,2021-11-11T04:09:03.8Z,2,REGULAR,substitution,out,[],1626172,,,1610612750,67,52,2021-11-11T04:09:08Z,3680000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT00M22.20S,2021-11-11T04:09:03.8Z,2,REGULAR,substitution,in,[],202357,,,1610612750,67,52,2021-11-11T04:09:08Z,3690000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT00M22.20S,2021-11-11T04:09:28.6Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,67,52,2021-11-11T04:09:28Z,3700000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Missed,,,,,,,,,,,,,,
384,PT00M20.50S,2021-11-11T04:09:30.4Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,67,52,2021-11-11T04:09:30Z,3710000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,383.0,4.0,3.0,1.0,,,,,,
385,PT00M04.90S,2021-11-11T04:09:45.9Z,2,REGULAR,turnover,lost ball,[],203110,,,1610612744,67,52,2021-11-11T04:09:47Z,3720000,,,0,,D. Green lost ball TURNOVER (2 TO),"[203110, 1629020]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,2.0,Vanderbilt,1629020.0,
386,PT00M04.90S,2021-11-11T04:09:45.9Z,2,REGULAR,steal,,[],1629020,,,1610612750,67,52,2021-11-11T04:09:47Z,3730000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT00M03.20S,2021-11-11T04:09:48.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,8.229303547963205,51.470588235294116,1610612750,67,54,2021-11-11T04:09:52Z,3740000,-7.0,25.0,1,left,J. Vanderbilt running DUNK (2 PTS),[1629020],1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,2.6,Made,2.0,,,,,,,,,,,,,
388,PT00M00.20S,2021-11-11T04:09:55.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203952,92.72339027595268,43.872549019607845,1610612744,69,54,2021-11-11T04:10:16Z,3750000,-31.0,16.0,1,right,A. Wiggins running finger roll Layup (22 PTS) (D. Green 5 AST),"[203952, 203110]",1610612744.0,GSW,running finger roll,,,Wiggins,A. Wiggins,,,,,,,,,,3.45,Made,22.0,D. Green,203110.0,5.0,,,,,,,,,,
391,PT00M00.20S,2021-11-11T04:10:06.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612750,69,54,2021-11-11T04:11:03Z,3765000,,,0,,,[],,,support,,,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
390,PT00M00.00S,2021-11-11T04:10:17.9Z,2,REGULAR,period,end,[],0,,,1610612750,69,54,2021-11-11T04:10:17Z,3770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,out,['startperiod'],202357,,,1610612750,69,54,2021-11-11T04:26:04Z,3780000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,69,54,2021-11-11T04:26:04Z,3790000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612750,69,54,2021-11-11T04:26:04Z,3800000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,out,['startperiod'],1629020,,,1610612750,69,54,2021-11-11T04:26:04Z,3810000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612750,69,54,2021-11-11T04:26:04Z,3820000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,69,54,2021-11-11T04:26:04Z,3830000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,in,['startperiod'],201976,,,1610612750,69,54,2021-11-11T04:26:04Z,3840000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2021-11-11T04:25:53.5Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,69,54,2021-11-11T04:26:04Z,3850000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2021-11-11T04:26:05.5Z,3,REGULAR,period,start,[],0,,,1610612750,69,54,2021-11-11T04:26:05Z,3860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT11M52.00S,2021-11-11T04:26:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,88.78120893561103,56.372549019607845,1610612750,69,56,2021-11-11T04:26:16Z,3870000,32.0,53.0,1,right,A. Edwards 6' driving Layup (25 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,6.19,Made,25.0,,,,,,,,,,,,,
402,PT11M25.00S,2021-11-11T04:26:39.4Z,3,REGULAR,2pt,Jump Shot,[],203952,11.251642575558476,77.45098039215686,1610612744,71,56,2021-11-11T04:26:42Z,3880000,-137.0,53.0,1,left,A. Wiggins 14' pullup Jump Shot (24 PTS) (D. Green 6 AST),"[203952, 203110]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,,,,,,14.73,Made,24.0,D. Green,203110.0,6.0,,,,,,,,,,
404,PT11M11.00S,2021-11-11T04:26:53.2Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,71,56,2021-11-11T04:26:54Z,3900000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 203952]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,2.0,Wiggins,203952.0,
405,PT11M11.00S,2021-11-11T04:26:53.2Z,3,REGULAR,steal,,[],203952,,,1610612744,71,56,2021-11-11T04:26:55Z,3910000,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT11M09.00S,2021-11-11T04:26:59.2Z,3,REGULAR,foul,offensive,[],203952,,,1610612744,71,56,2021-11-11T04:27:04Z,3920000,,,0,,A. Wiggins charge offensive FOUL (3 PF),"[203952, 201976]",1610612744.0,GSW,charge,,,Wiggins,A. Wiggins,,,,,1628951.0,3.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,,
408,PT11M09.00S,2021-11-11T04:26:59.2Z,3,REGULAR,turnover,offensive foul,[],203952,,,1610612744,71,56,2021-11-11T04:26:59Z,3940000,,,0,,A. Wiggins offensive foul TURNOVER (4 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,1628951.0,,,,,,,,,,,,,,,,,4.0,,,
409,PT10M58.00S,2021-11-11T04:27:23.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201976,90.62089356110381,49.754901960784316,1610612750,71,56,2021-11-11T04:28:37Z,3950000,-1.0,36.0,1,right,MISS P. Beverley driving Layup,[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,,,,,,3.57,Missed,,,,,,,,,,,,,,
410,PT10M56.00S,2021-11-11T04:27:25.7Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,71,56,2021-11-11T04:28:12Z,3960000,,,0,,K. Looney REBOUND (Off:6 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,409.0,9.0,3.0,6.0,,,,,,
411,PT10M51.00S,2021-11-11T04:27:30.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,5.863994743758213,46.568627450980394,1610612744,73,56,2021-11-11T04:29:12Z,3970000,17.0,3.0,1,left,S. Curry running Layup (12 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,,,,,,1.74,Made,12.0,,,,,,,,,,,,,
412,PT10M44.00S,2021-11-11T04:27:39.3Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612750,73,56,2021-11-11T04:27:45Z,3980000,,,0,,K. Looney shooting personal FOUL (3 PF) (Edwards 2 FT),"[1626172, 1630162]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,2882.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
414,PT10M44.00S,2021-11-11T04:27:58.4Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,73,56,2021-11-11T04:27:58Z,4000000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Missed,,,,,,,,,,,,,,
415,PT10M44.00S,2021-11-11T04:27:58.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,73,56,2021-11-11T04:27:58Z,4010000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,
416,PT10M44.00S,2021-11-11T04:28:15.0Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,73,57,2021-11-11T04:28:15Z,4020000,,,0,,A. Edwards Free Throw 2 of 2 (26 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
417,PT10M30.00S,2021-11-11T04:28:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.886333771353483,53.18627450980392,1610612744,73,57,2021-11-11T04:28:32Z,4030000,-16.0,31.0,1,left,MISS D. Green Layup,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,3.48,Missed,,,,,,,,,,,,,,
418,PT10M27.00S,2021-11-11T04:28:33.8Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,73,57,2021-11-11T04:29:20Z,4040000,,,0,,D. Green REBOUND (Off:2 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,417.0,5.0,3.0,2.0,,,,,,
419,PT10M25.00S,2021-11-11T04:28:35.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,5.590000152587891,50.0,1610612744,73,57,2021-11-11T04:28:35Z,4050000,0.0,0.0,1,left,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
420,PT10M24.00S,2021-11-11T04:28:36.6Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,73,57,2021-11-11T04:28:36Z,4060000,,,0,,K. Looney REBOUND (Off:7 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,419.0,10.0,3.0,7.0,,,,,,
421,PT10M24.00S,2021-11-11T04:28:36.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,73,57,2021-11-11T04:28:36Z,4070000,0.0,0.0,1,left,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
422,PT10M23.00S,2021-11-11T04:28:37.3Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,73,57,2021-11-11T04:28:37Z,4080000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,421.0,1.0,1.0,0.0,,,,,,
423,PT10M19.00S,2021-11-11T04:28:41.1Z,3,REGULAR,3pt,Jump Shot,[],1630183,67.62483574244416,30.392156862745097,1610612750,73,57,2021-11-11T04:28:45Z,4090000,-98.0,252.0,1,right,MISS J. McDaniels 27' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,27.02,Missed,,,,,,,,,,,,,,
424,PT10M17.00S,2021-11-11T04:28:43.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,73,57,2021-11-11T04:29:10Z,4100000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,423.0,2.0,2.0,0.0,,,,,,
425,PT10M09.00S,2021-11-11T04:28:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.674770039421814,41.911764705882355,1610612744,75,57,2021-11-11T04:31:28Z,4110000,40.0,38.0,1,left,S. Curry driving finger roll Layup (14 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,5.57,Made,14.0,,,,,,,,,,,,,
426,PT10M00.00S,2021-11-11T04:29:00.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,69.85873850197109,25.245098039215684,1610612750,75,57,2021-11-11T04:29:03Z,4120000,-124.0,231.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,26.19,Missed,,,,,,,,,,,,,,
427,PT09M58.00S,2021-11-11T04:29:04.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,75,57,2021-11-11T04:29:04Z,4130000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,426.0,,,,,,,,,
428,PT09M58.00S,2021-11-11T04:29:06.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,75,57,2021-11-11T04:29:06Z,4140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT09M46.00S,2021-11-11T04:29:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612744,75,57,2021-11-11T04:29:36Z,4150000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Green 2 FT),"[1630183, 203110]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,2882.0,4.0,0.0,Green,203110.0,,,,,,,,,,,,,,,,
431,PT09M46.00S,2021-11-11T04:29:45.3Z,3,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,76,57,2021-11-11T04:29:45Z,4170000,,,0,,D. Green Free Throw 1 of 2 (4 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
432,PT09M46.00S,2021-11-11T04:30:00.5Z,3,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,77,57,2021-11-11T04:30:00Z,4180000,,,0,,D. Green Free Throw 2 of 2 (5 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
433,PT09M28.00S,2021-11-11T04:30:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,89.43823915900131,60.29411764705882,1610612750,77,57,2021-11-11T04:30:22Z,4190000,51.0,47.0,1,right,MISS D. Russell 6' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,,,6.96,Missed,,,,,,,,,,,,,,
434,PT09M26.00S,2021-11-11T04:30:21.3Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,77,57,2021-11-11T04:38:28Z,4200000,,,0,,K. Towns REBOUND (Off:3 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,433.0,5.0,2.0,3.0,,,,,,
435,PT09M22.00S,2021-11-11T04:30:24.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612750,77,57,2021-11-11T04:39:27Z,4210000,0.0,0.0,1,right,MISS K. Towns putback Layup,[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
437,PT09M20.00S,2021-11-11T04:30:26.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,77,57,2021-11-11T04:39:27Z,4230000,,,0,,K. Looney REBOUND (Off:7 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,435.0,11.0,4.0,7.0,,,,,,
438,PT09M14.00S,2021-11-11T04:30:32.6Z,3,REGULAR,3pt,Jump Shot,[],1629673,3.7614980289093296,94.85294117647058,1610612744,77,57,2021-11-11T04:30:35Z,4240000,-224.0,-17.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,22.5,Missed,,,,,,,,,,,,,,
439,PT09M10.00S,2021-11-11T04:30:37.4Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,77,57,2021-11-11T04:30:37Z,4250000,,,0,,P. Beverley REBOUND (Off:2 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,438.0,3.0,1.0,2.0,,,,,,
440,PT09M10.00S,2021-11-11T04:30:39.4Z,3,REGULAR,foul,personal,['2freethrow'],201939,,,1610612750,77,57,2021-11-11T04:32:01Z,4260000,,,0,,S. Curry clear-path personal FOUL (2 PF) (Beverley 2 FT),"[201939, 201976]",1610612744.0,GSW,clear-path,,,Curry,S. Curry,,,,,2882.0,2.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,,
442,PT09M10.00S,2021-11-11T04:30:49.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612750,77,57,2021-11-11T04:31:50Z,4280000,,,0,,,[],,,overturned,,,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,,Clear Path - Overturn Call
443,PT09M10.00S,2021-11-11T04:32:08.0Z,3,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,77,58,2021-11-11T04:32:26Z,4290000,,,0,,P. Beverley clear-path Free Throw 1 of 2 (3 PTS),[201976],1610612750.0,MIN,clear-path,,,Beverley,P. Beverley,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
444,PT09M10.00S,2021-11-11T04:32:08.0Z,3,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,77,58,2021-11-11T04:32:26Z,4300000,,,0,,MISS P. Beverley clear-path Free Throw 2 of 2,[201976],1610612750.0,MIN,clear-path,,,Beverley,P. Beverley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
445,PT09M10.00S,2021-11-11T04:32:08.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,77,58,2021-11-11T04:32:26Z,4310000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,,
446,PT08M58.00S,2021-11-11T04:32:44.7Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612750,77,58,2021-11-11T04:32:46Z,4320000,,,0,,D. Russell lost ball TURNOVER (3 TO),"[1626156, 203110]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,3.0,Green,203110.0,
447,PT08M58.00S,2021-11-11T04:32:44.7Z,3,REGULAR,steal,,[],203110,,,1610612744,77,58,2021-11-11T04:32:47Z,4330000,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT08M58.00S,2021-11-11T04:32:47.6Z,3,REGULAR,foul,personal,[],1626156,,,1610612744,77,58,2021-11-11T04:38:53Z,4340000,,,0,,D. Russell take personal FOUL (3 PF),"[1626156, 203110]",1610612750.0,MIN,take,,,Russell,D. Russell,,,,,1628951.0,3.0,0.0,Green,203110.0,,,,,,,,,,,,,,,,
450,PT08M50.00S,2021-11-11T04:33:09.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,27.020367936925098,12.990196078431374,1610612744,77,58,2021-11-11T04:33:13Z,4360000,185.0,201.0,1,left,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,27.35,Missed,,,,,,,,,,,,,,
451,PT08M48.00S,2021-11-11T04:33:11.4Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,77,58,2021-11-11T04:34:00Z,4370000,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,450.0,4.0,2.0,2.0,,,,,,
452,PT08M36.00S,2021-11-11T04:33:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,91.14651773981603,41.66666666666667,1610612750,77,58,2021-11-11T04:33:26Z,4380000,-42.0,31.0,1,right,MISS J. McDaniels driving Layup - blocked,"[1630183, 1626172]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,,,,,,5.18,Missed,,,,,,,,,Looney,1626172.0,,,,
485,PT08M36.00S,2021-11-11T04:33:23.2Z,3,REGULAR,block,,[],1626172,,,1610612750,77,58,2021-11-11T04:42:08Z,4385000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT08M33.00S,2021-11-11T04:33:26.2Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,77,58,2021-11-11T04:42:08Z,4390000,,,0,,K. Towns REBOUND (Off:4 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,452.0,6.0,2.0,4.0,,,,,,
454,PT08M28.00S,2021-11-11T04:33:33.4Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612750,77,58,2021-11-11T04:33:48Z,4400000,,,0,,K. Looney shooting personal FOUL (4 PF) (Edwards 2 FT),"[1626172, 1630162]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,202026.0,4.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
456,PT08M28.00S,2021-11-11T04:34:01.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630162,,,1610612750,77,59,2021-11-11T04:34:01Z,4420000,,,0,,A. Edwards Free Throw 1 of 2 (27 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
457,PT08M28.00S,2021-11-11T04:34:11.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630162,,,1610612750,77,60,2021-11-11T04:34:11Z,4430000,,,0,,A. Edwards Free Throw 2 of 2 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
458,PT08M13.00S,2021-11-11T04:34:30.1Z,3,REGULAR,2pt,Jump Shot,[],203952,23.340998685939553,22.30392156862745,1610612744,77,60,2021-11-11T04:34:33Z,4440000,138.0,167.0,1,left,MISS A. Wiggins 21' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,,,,,,21.69,Missed,,,,,,,,,,,,,,
459,PT08M11.00S,2021-11-11T04:34:32.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,77,60,2021-11-11T04:34:46Z,4450000,,,0,,K. Towns REBOUND (Off:4 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,458.0,7.0,3.0,4.0,,,,,,
460,PT08M07.00S,2021-11-11T04:34:38.6Z,3,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,77,60,2021-11-11T04:34:41Z,4460000,,,0,,D. Russell lost ball out-of-bounds TURNOVER (4 TO),[1626156],1610612750.0,MIN,lost ball,,,Russell,D. Russell,,,,,2882.0,,,,,,,,,,,,,,,,,4.0,,,
461,PT07M46.00S,2021-11-11T04:35:07.2Z,3,REGULAR,turnover,traveling,[],201939,,,1610612744,77,60,2021-11-11T04:35:10Z,4470000,,,0,,S. Curry traveling TURNOVER (2 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,202026.0,,,,,,,,,,,,,,,,,2.0,,,
462,PT07M36.00S,2021-11-11T04:35:30.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201976,71.04139290407359,85.04901960784314,1610612750,77,60,2021-11-11T04:35:33Z,4480000,175.0,220.0,1,right,MISS P. Beverley 28' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,28.1,Missed,,,,,,,,,,,,,,
463,PT07M34.00S,2021-11-11T04:35:32.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,77,60,2021-11-11T04:35:39Z,4490000,,,0,,K. Looney REBOUND (Off:7 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,462.0,12.0,5.0,7.0,,,,,,
