actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
533,PT09M32.00S,2022-04-08T04:00:34.7Z,4,REGULAR,turnover,offensive foul,[],1629117,,,1610612747,96,87,2022-04-08T04:00:34Z,5300000,,,0,,W. Gabriel offensive foul TURNOVER (3 TO),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,201640.0,,,,,,,,,3.0,,,,,
534,PT09M32.00S,2022-04-08T04:00:46.2Z,4,REGULAR,substitution,out,[],202691,,,1610612744,96,87,2022-04-08T04:00:49Z,5310000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M32.00S,2022-04-08T04:00:46.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,96,87,2022-04-08T04:00:49Z,5320000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M13.00S,2022-04-08T04:01:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,9.149145860709593,41.17647058823529,1610612744,96,87,2022-04-08T04:01:10Z,5330000,44.0,34.0,1,left,MISS N. Bjelica cutting Layup,[202357],1610612744.0,GSW,cutting,,,Bjelica,N. Bjelica,,,,,5.54,Missed,,,,,,,,,,,,,,,,,,,
537,PT09M11.00S,2022-04-08T04:01:09.8Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,96,87,2022-04-08T04:01:26Z,5340000,,,0,,G. Payton II REBOUND (Off:1 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,536.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
538,PT09M08.00S,2022-04-08T04:01:12.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627780,5.590000152587891,50.0,1610612744,96,87,2022-04-08T04:01:12Z,5350000,0.0,0.0,1,left,MISS G. Payton II tip Layup,[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
539,PT09M07.00S,2022-04-08T04:01:13.1Z,4,REGULAR,rebound,offensive,[],202357,,,1610612744,96,87,2022-04-08T04:01:13Z,5360000,,,0,,N. Bjelica REBOUND (Off:2 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,538.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
540,PT09M02.00S,2022-04-08T04:01:18.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,27.151773981603156,15.686274509803921,1610612744,99,87,2022-04-08T04:01:21Z,5370000,172.0,203.0,1,left,J. Poole 26' 3PT  (12 PTS) (G. Payton II 1 AST),"[1629673, 1627780]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.56,Made,,,,,,,,,,12.0,G. Payton II,1627780.0,1.0,,,,,,
542,PT08M50.00S,2022-04-08T04:01:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,87.33574244415243,39.950980392156865,1610612747,99,87,2022-04-08T04:01:32Z,5390000,-50.0,67.0,1,right,MISS T. Horton-Tucker 8' driving reverse Layup - blocked,"[1629659, 1627780]",1610612747.0,LAL,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,8.33,Missed,,,,,,,,,,,,,,,,,,Payton II,1627780.0
543,PT08M50.00S,2022-04-08T04:01:30.1Z,4,REGULAR,block,,[],1627780,,,1610612747,99,87,2022-04-08T04:01:34Z,5400000,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M48.00S,2022-04-08T04:01:32.1Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612747,99,87,2022-04-08T04:01:43Z,5410000,,,0,,M. Monk REBOUND (Off:1 Def:6),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,542.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
545,PT08M45.00S,2022-04-08T04:01:36.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,90.09526938239159,3.6764705882352944,1610612747,99,90,2022-04-08T04:01:47Z,5420000,-232.0,41.0,1,right,M. Monk 3PT  (24 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,23.51,Made,,,,,,,,,,24.0,,,,,,,,,
546,PT08M30.00S,2022-04-08T04:01:56.5Z,4,REGULAR,foul,offensive,[],203490,,,1610612744,99,90,2022-04-08T04:02:00Z,5430000,,,0,,O. Porter Jr. offensive FOUL (1 PF),"[203490, 1628370]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,201640.0,1.0,0.0,Monk,1628370.0,,,,,,,,,,
548,PT08M30.00S,2022-04-08T04:01:56.5Z,4,REGULAR,turnover,offensive foul,[],203490,,,1610612744,99,90,2022-04-08T04:01:56Z,5450000,,,0,,O. Porter Jr. offensive foul TURNOVER (1 TO),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,201640.0,,,,,,,,,1.0,,,,,
549,PT08M15.00S,2022-04-08T04:02:23.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629659,91.93495400788436,62.00980392156863,1610612747,99,92,2022-04-08T04:02:26Z,5460000,60.0,23.0,1,right,T. Horton-Tucker 6' driving Layup (25 PTS),[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,6.44,Made,,,,,,,,,,25.0,,,,,,,,,
550,PT07M50.00S,2022-04-08T04:02:47.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203490,14.14257555847569,55.88235294117647,1610612744,101,92,2022-04-08T04:02:51Z,5470000,-29.0,80.0,1,left,O. Porter Jr. 8' turnaround fadeaway Jump Shot (8 PTS) (A. Iguodala 7 AST),"[203490, 2738]",1610612744.0,GSW,turnaround fadeaway,,,Porter Jr.,O. Porter Jr.,,,,,8.56,Made,,,,,,,,,,8.0,A. Iguodala,2738.0,7.0,,,,,,
552,PT07M43.00S,2022-04-08T04:02:57.7Z,4,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612747,101,92,2022-04-08T04:03:00Z,5490000,,,0,,M. Monk lost ball out-of-bounds TURNOVER (4 TO),[1628370],1610612747.0,LAL,lost ball,,,Monk,M. Monk,,,,,,,,,,,1627961.0,,,,,,,,,4.0,,,,,
553,PT07M28.00S,2022-04-08T04:03:19.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2738,14.931011826544022,97.05882352941177,1610612744,101,92,2022-04-08T04:03:21Z,5500000,-235.0,88.0,1,left,MISS A. Iguodala 25' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
554,PT07M26.00S,2022-04-08T04:03:21.1Z,4,REGULAR,rebound,defensive,[],1629117,,,1610612747,101,92,2022-04-08T04:03:27Z,5510000,,,0,,W. Gabriel REBOUND (Off:1 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,553.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
555,PT07M19.00S,2022-04-08T04:03:33.0Z,4,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612747,101,92,2022-04-08T04:03:39Z,5520000,,,0,,G. Payton II shooting personal FOUL (2 PF) (Horton-Tucker 2 FT),"[1627780, 1629659]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,201640.0,2.0,0.0,Horton-Tucker,1629659.0,,,,,,,,,,
557,PT07M19.00S,2022-04-08T04:04:05.3Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612747,101,93,2022-04-08T04:04:05Z,5540000,,,0,,T. Horton-Tucker Free Throw 1 of 2 (26 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,,,,,,26.0,,,,,,,,,
558,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,out,[],202357,,,1610612747,101,93,2022-04-08T04:04:16Z,5550000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,out,[],203490,,,1610612747,101,93,2022-04-08T04:04:16Z,5560000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,out,[],201961,,,1610612747,101,93,2022-04-08T04:04:16Z,5570000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,out,[],1629117,,,1610612747,101,93,2022-04-08T04:04:16Z,5580000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,in,[],203952,,,1610612747,101,93,2022-04-08T04:04:16Z,5590000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,in,[],203110,,,1610612747,101,93,2022-04-08T04:04:16Z,5600000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,in,[],2730,,,1610612747,101,93,2022-04-08T04:04:16Z,5610000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M19.00S,2022-04-08T04:04:06.2Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,101,93,2022-04-08T04:04:16Z,5620000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M19.00S,2022-04-08T04:04:33.9Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612747,101,94,2022-04-08T04:04:33Z,5630000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (27 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,,,,,,27.0,,,,,,,,,
567,PT07M08.00S,2022-04-08T04:04:46.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],2738,8.623521681997373,50.73529411764706,1610612744,103,94,2022-04-08T04:04:49Z,5640000,-4.0,29.0,1,left,A. Iguodala cutting DUNK (5 PTS) (J. Poole 11 AST),"[2738, 1629673]",1610612744.0,GSW,cutting,,,Iguodala,A. Iguodala,,,,,2.88,Made,,,,,,,,,,5.0,J. Poole,1629673.0,11.0,,,,,,
569,PT06M51.00S,2022-04-08T04:05:06.5Z,4,REGULAR,violation,kicked ball,[],203110,,,1610612747,103,94,2022-04-08T04:05:09Z,5660000,,,0,,D. Green kicked ball VIOLATION,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,1193.0,,,,,,,,,,,,,,
570,PT06M39.00S,2022-04-08T04:05:36.5Z,4,REGULAR,3pt,Jump Shot,[],1628370,67.7562417871222,29.411764705882355,1610612747,103,94,2022-04-08T04:05:39Z,5670000,-103.0,251.0,1,right,MISS M. Monk 27' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
571,PT06M37.00S,2022-04-08T04:05:38.5Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,103,94,2022-04-08T04:06:44Z,5680000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,570.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
572,PT06M30.00S,2022-04-08T04:05:45.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,7.046649145860711,58.82352941176471,1610612744,105,94,2022-04-08T04:06:21Z,5690000,-44.0,14.0,1,left,J. Poole running Layup (14 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,4.62,Made,,,,,,,,,,14.0,,,,,,,,,
573,PT06M17.00S,2022-04-08T04:05:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.14651773981603,44.6078431372549,1610612747,105,96,2022-04-08T04:06:07Z,5700000,-27.0,31.0,1,right,T. Horton-Tucker reverse Layup (29 PTS),[1629659],1610612747.0,LAL,reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,4.09,Made,,,,,,,,,,29.0,,,,,,,,,
574,PT06M07.00S,2022-04-08T04:06:08.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629673,13.87976346911958,51.71568627450981,1610612744,105,96,2022-04-08T04:06:13Z,5710000,-9.0,78.0,1,left,MISS J. Poole 7' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,,
575,PT06M05.00S,2022-04-08T04:06:10.7Z,4,REGULAR,rebound,defensive,[],2730,,,1610612747,105,96,2022-04-08T04:06:40Z,5720000,,,0,,D. Howard REBOUND (Off:5 Def:7),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,574.0,12.0,7.0,5.0,,,,,,,,,,,,,,,
576,PT05M56.00S,2022-04-08T04:06:18.9Z,4,REGULAR,2pt,Jump Shot,[],1629659,92.9862023653088,77.94117647058823,1610612747,105,96,2022-04-08T04:06:21Z,5730000,140.0,13.0,1,right,MISS T. Horton-Tucker 14' pullup Shot,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,14.03,Missed,,,,,,,,,,,,,,,,,,,
577,PT05M53.00S,2022-04-08T04:06:22.6Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,105,96,2022-04-08T04:06:22Z,5740000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,576.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
578,PT05M47.00S,2022-04-08T04:06:28.8Z,4,REGULAR,3pt,Jump Shot,[],203952,25.312089356110377,84.06862745098039,1610612744,108,96,2022-04-08T04:06:32Z,5750000,-170.0,185.0,1,left,A. Wiggins 25' 3PT  (17 PTS) (D. Green 4 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.17,Made,,,,,,,,,,17.0,D. Green,203110.0,4.0,,,,,,
580,PT05M20.00S,2022-04-08T04:06:55.3Z,4,REGULAR,3pt,Jump Shot,[],2730,64.47109067017082,44.6078431372549,1610612747,108,99,2022-04-08T04:06:57Z,5770000,-27.0,281.0,1,right,D. Howard 28' 3PT  (16 PTS) (M. Monk 4 AST),"[2730, 1628370]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,28.28,Made,,,,,,,,,,16.0,M. Monk,1628370.0,4.0,,,,,,
582,PT05M11.00S,2022-04-08T04:07:07.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,108,99,2022-04-08T04:07:07Z,5790000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M11.00S,2022-04-08T04:09:39.5Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,108,99,2022-04-08T04:09:52Z,5800000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M11.00S,2022-04-08T04:09:39.5Z,4,REGULAR,substitution,out,[],2738,,,1610612744,108,99,2022-04-08T04:09:52Z,5810000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M11.00S,2022-04-08T04:09:39.5Z,4,REGULAR,substitution,in,[],203490,,,1610612744,108,99,2022-04-08T04:09:52Z,5830000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M11.00S,2022-04-08T04:09:39.5Z,4,REGULAR,substitution,in,[],202691,,,1610612744,108,99,2022-04-08T04:09:52Z,5840000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M11.00S,2022-04-08T04:09:39.5Z,4,REGULAR,substitution,in,[],201571,,,1610612744,108,99,2022-04-08T04:09:52Z,5850000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M11.00S,2022-04-08T04:09:39.5Z,4,REGULAR,substitution,out,[],1629659,,,1610612744,108,99,2022-04-08T04:10:05Z,5860000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M04.00S,2022-04-08T04:10:38.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203490,8.09789750328515,48.03921568627451,1610612744,110,99,2022-04-08T04:10:41Z,5870000,10.0,24.0,1,left,O. Porter Jr. cutting DUNK (10 PTS) (D. Green 5 AST),"[203490, 203110]",1610612744.0,GSW,cutting,,,Porter Jr.,O. Porter Jr.,,,,,2.56,Made,,,,,,,,,,10.0,D. Green,203110.0,5.0,,,,,,
592,PT04M42.00S,2022-04-08T04:11:00.5Z,4,REGULAR,2pt,Jump Shot,[],1630559,92.06636005256242,21.323529411764707,1610612747,110,99,2022-04-08T04:11:03Z,5890000,-143.0,22.0,1,right,MISS A. Reaves 14' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,14.51,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M39.00S,2022-04-08T04:11:03.8Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,110,99,2022-04-08T04:11:03Z,5900000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,592.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
594,PT04M34.00S,2022-04-08T04:11:09.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,20.05584756898817,6.372549019607843,1610612744,113,99,2022-04-08T04:12:31Z,5910000,218.0,136.0,1,left,J. Poole 25' 3PT  (17 PTS) (D. Green 6 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.7,Made,,,,,,,,,,17.0,D. Green,203110.0,6.0,,,,,,
596,PT04M11.00S,2022-04-08T04:11:37.1Z,4,REGULAR,turnover,3-second-violation,[],2730,,,1610612747,113,99,2022-04-08T04:12:01Z,5930000,,,0,,D. Howard 3-second-violation TURNOVER (1 TO),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,1627961.0,,,,,,,,,1.0,,,,,
597,PT04M11.00S,2022-04-08T04:11:51.2Z,4,REGULAR,substitution,out,[],2730,,,1610612744,113,99,2022-04-08T04:11:58Z,5940000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M11.00S,2022-04-08T04:11:51.2Z,4,REGULAR,substitution,in,[],1629659,,,1610612744,113,99,2022-04-08T04:11:58Z,5950000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M55.00S,2022-04-08T04:12:05.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,8.886333771353483,41.42156862745098,1610612744,113,99,2022-04-08T04:12:07Z,5960000,43.0,31.0,1,left,MISS A. Wiggins driving Layup - blocked,"[203952, 1628370]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,Monk,1628370.0
600,PT03M55.00S,2022-04-08T04:12:05.4Z,4,REGULAR,block,,[],1628370,,,1610612744,113,99,2022-04-08T04:12:08Z,5970000,,,0,,M. Monk BLOCK (2 BLK),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M52.00S,2022-04-08T04:12:09.2Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612747,113,99,2022-04-08T04:12:09Z,5980000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,599.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
602,PT03M50.00S,2022-04-08T04:12:15.0Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612747,113,99,2022-04-08T04:12:26Z,5990000,,,0,,D. Green shooting personal FOUL (5 PF) (Horton-Tucker 2 FT),"[203110, 1629659]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,1193.0,5.0,0.0,Horton-Tucker,1629659.0,,,,,,,,,,
604,PT03M50.00S,2022-04-08T04:12:43.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629659,,,1610612747,113,100,2022-04-08T04:12:43Z,6010000,,,0,,T. Horton-Tucker Free Throw 1 of 2 (30 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,,,,,,30.0,,,,,,,,,
605,PT03M50.00S,2022-04-08T04:13:01.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629659,,,1610612747,113,101,2022-04-08T04:13:01Z,6020000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (31 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,,,,,,31.0,,,,,,,,,
606,PT03M43.00S,2022-04-08T04:13:09.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,31.225361366622867,74.01960784313727,1610612744,113,101,2022-04-08T04:13:12Z,6030000,-120.0,241.0,1,left,MISS J. Poole 26' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
607,PT03M41.00S,2022-04-08T04:13:11.8Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,113,101,2022-04-08T04:13:50Z,6040000,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,606.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
608,PT03M38.00S,2022-04-08T04:13:14.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,23.078186596583443,87.5,1610612744,113,101,2022-04-08T04:13:17Z,6050000,-188.0,164.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
609,PT03M36.00S,2022-04-08T04:13:16.8Z,4,REGULAR,rebound,offensive,[],202691,,,1610612744,113,101,2022-04-08T04:13:45Z,6060000,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,608.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
610,PT03M34.00S,2022-04-08T04:13:19.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,5.590000152587891,50.0,1610612744,113,101,2022-04-08T04:13:19Z,6070000,0.0,0.0,1,left,MISS K. Thompson tip Layup,[202691],1610612744.0,GSW,tip,,,Thompson,K. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
611,PT03M33.00S,2022-04-08T04:13:20.2Z,4,REGULAR,rebound,defensive,[],201571,,,1610612747,113,101,2022-04-08T04:13:20Z,6080000,,,0,,D. Augustin REBOUND (Off:0 Def:2),[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,610.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
612,PT03M30.00S,2022-04-08T04:13:23.3Z,4,REGULAR,foul,offensive,[],1626169,,,1610612747,113,101,2022-04-08T04:13:29Z,6090000,,,0,,S. Johnson charge offensive FOUL (2 PF),"[1626169, 203110]",1610612747.0,LAL,charge,,,Johnson,S. Johnson,,,,,,,,,,,201640.0,2.0,0.0,Green,203110.0,,,,,,,,,,
614,PT03M30.00S,2022-04-08T04:13:23.3Z,4,REGULAR,turnover,offensive foul,[],1626169,,,1610612747,113,101,2022-04-08T04:13:23Z,6110000,,,0,,S. Johnson offensive foul TURNOVER (5 TO),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,201640.0,,,,,,,,,5.0,,,,,
615,PT03M30.00S,2022-04-08T04:13:53.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,113,101,2022-04-08T04:13:53Z,6120000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M30.00S,2022-04-08T04:14:15.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612744,113,101,2022-04-08T04:16:25Z,6140000,,,0,,,[],1610612747.0,LAL,stands,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
618,PT03M19.00S,2022-04-08T04:15:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,10.5946123521682,39.21568627450981,1610612744,115,101,2022-04-08T04:15:52Z,6150000,54.0,47.0,1,left,D. Green 7' driving finger roll Layup (10 PTS),[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,7.16,Made,,,,,,,,,,10.0,,,,,,,,,
619,PT03M00.00S,2022-04-08T04:16:07.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,85.23324572930355,44.85294117647059,1610612747,115,101,2022-04-08T04:16:10Z,6160000,-26.0,86.0,1,right,MISS T. Horton-Tucker 9' driving floating Shot,[1629659],1610612747.0,LAL,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,9.0,Missed,,,,,,,,,,,,,,,,,,,
