actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
188,PT10M20.00S,2021-12-04T03:47:40.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,34,21,2021-12-04T03:48:03Z,1850000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
189,PT10M09.00S,2021-12-04T03:47:53.9Z,2,REGULAR,foul,personal,[],203490,,,1610612756,34,21,2021-12-04T03:47:58Z,1860000,,,0,,O. Porter Jr. personal FOUL (1 PF),"[203490, 1629661]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Johnson,1629661.0,,,,
191,PT10M09.00S,2021-12-04T03:48:04.3Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,34,21,2021-12-04T03:48:08Z,1880000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M09.00S,2021-12-04T03:48:04.3Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,34,21,2021-12-04T03:48:08Z,1890000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M01.00S,2021-12-04T03:48:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,84.70762155059133,52.94117647058824,1610612756,34,23,2021-12-04T03:48:35Z,1900000,15.0,91.0,1,right,C. Paul 9' driving floating Jump Shot (4 PTS) (D. Ayton 1 AST),"[101108, 1629028]",1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,9.24,Made,,,,,,,4.0,D. Ayton,1629028.0,1.0,,,,,,,,,
195,PT09M47.00S,2021-12-04T03:48:46.0Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,34,23,2021-12-04T03:48:47Z,1920000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 203109]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,2.0,Crowder,203109.0,
196,PT09M47.00S,2021-12-04T03:48:46.0Z,2,REGULAR,steal,,[],203109,,,1610612756,34,23,2021-12-04T03:48:48Z,1930000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M43.00S,2021-12-04T03:48:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203109,92.72339027595268,59.55882352941176,1610612756,34,25,2021-12-04T03:48:53Z,1940000,48.0,16.0,1,right,J. Crowder running Layup (4 PTS),[203109],1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,5.04,Made,,,,,,,4.0,,,,,,,,,,,,
198,PT09M43.00S,2021-12-04T03:48:55.6Z,2,REGULAR,foul,personal,['1freethrow'],1629308,,,1610612756,34,25,2021-12-04T03:49:04Z,1950000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Crowder 1 FT),"[1629308, 203109]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Crowder,203109.0,,,,
200,PT09M43.00S,2021-12-04T03:49:25.4Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203109,,,1610612756,34,26,2021-12-04T03:49:25Z,1970000,,,0,,J. Crowder Free Throw 1 of 1 (5 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
201,PT09M25.00S,2021-12-04T03:49:44.6Z,2,REGULAR,3pt,Jump Shot,[],203490,23.340998685939553,89.2156862745098,1610612744,34,26,2021-12-04T03:49:48Z,1980000,-196.0,167.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M23.00S,2021-12-04T03:49:46.6Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,34,26,2021-12-04T03:50:35Z,1990000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
203,PT09M18.00S,2021-12-04T03:49:53.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629028,91.93495400788436,45.34313725490196,1610612756,34,28,2021-12-04T03:50:32Z,2000000,-23.0,23.0,1,right,D. Ayton Layup (9 PTS) (C. Paul 3 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,3.3,Made,,,,,,,9.0,C. Paul,101108.0,3.0,,,,,,,,,
205,PT09M18.00S,2021-12-04T03:50:01.8Z,2,REGULAR,foul,personal,['1freethrow'],203490,,,1610612756,34,28,2021-12-04T03:50:23Z,2020000,,,0,,O. Porter Jr. shooting personal FOUL (2 PF) (Ayton 1 FT),"[203490, 1629028]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Ayton,1629028.0,,,,
207,PT09M18.00S,2021-12-04T03:50:09.6Z,2,REGULAR,substitution,out,[],1627780,,,1610612756,34,28,2021-12-04T03:50:31Z,2040000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M18.00S,2021-12-04T03:50:09.6Z,2,REGULAR,substitution,out,[],202357,,,1610612756,34,28,2021-12-04T03:50:31Z,2050000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M18.00S,2021-12-04T03:50:09.6Z,2,REGULAR,substitution,out,[],203490,,,1610612756,34,28,2021-12-04T03:50:31Z,2060000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M18.00S,2021-12-04T03:50:09.6Z,2,REGULAR,substitution,in,[],1627814,,,1610612756,34,28,2021-12-04T03:50:31Z,2070000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M18.00S,2021-12-04T03:50:09.6Z,2,REGULAR,substitution,in,[],1626172,,,1610612756,34,28,2021-12-04T03:50:31Z,2080000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M18.00S,2021-12-04T03:50:09.6Z,2,REGULAR,substitution,in,[],203952,,,1610612756,34,28,2021-12-04T03:50:31Z,2090000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M18.00S,2021-12-04T03:50:30.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629028,,,1610612756,34,28,2021-12-04T03:50:30Z,2100000,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
214,PT09M16.00S,2021-12-04T03:50:31.1Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612744,34,28,2021-12-04T03:50:31Z,2110000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
215,PT09M07.00S,2021-12-04T03:50:40.4Z,2,REGULAR,2pt,Jump Shot,[],1627814,24.917871222076215,38.23529411764706,1610612744,36,28,2021-12-04T03:50:43Z,2120000,59.0,182.0,1,left,D. Lee 19' pullup Jump Shot (2 PTS) (K. Looney 1 AST),"[1627814, 1626172]",1610612744.0,GSW,pullup,,,Lee,D. Lee,,,,,19.1,Made,,,,,,,2.0,K. Looney,1626172.0,1.0,,,,,,,,,
217,PT08M53.00S,2021-12-04T03:50:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203109,91.27792378449409,62.00980392156863,1610612756,36,28,2021-12-04T03:50:58Z,2140000,60.0,29.0,1,right,MISS J. Crowder 6' driving Layup,[203109],1610612756.0,PHX,driving,,,Crowder,J. Crowder,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M51.00S,2021-12-04T03:50:56.5Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,36,28,2021-12-04T03:51:31Z,2150000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
219,PT08M42.00S,2021-12-04T03:51:05.0Z,2,REGULAR,3pt,Jump Shot,[],203952,26.10052562417871,15.196078431372548,1610612744,36,28,2021-12-04T03:51:07Z,2160000,174.0,193.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
220,PT08M40.00S,2021-12-04T03:51:07.0Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,36,28,2021-12-04T03:51:27Z,2170000,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
221,PT08M31.00S,2021-12-04T03:51:16.7Z,2,REGULAR,3pt,Jump Shot,[],203109,69.99014454664915,16.911764705882355,1610612756,36,31,2021-12-04T03:51:19Z,2180000,-165.0,230.0,1,right,J. Crowder 28' 3PT  (8 PTS) (C. Paul 4 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,28.3,Made,,,,,,,8.0,C. Paul,101108.0,4.0,,,,,,,,,
223,PT08M28.00S,2021-12-04T03:51:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,31,2021-12-04T03:51:23Z,2200000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M16.00S,2021-12-04T03:54:54.7Z,2,REGULAR,3pt,Jump Shot,[],201939,7.440867279894875,95.58823529411765,1610612744,39,31,2021-12-04T03:54:59Z,2210000,-228.0,17.0,1,left,S. Curry 3PT  (12 PTS) (A. Wiggins 1 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,22.86,Made,,,,,,,12.0,A. Wiggins,203952.0,1.0,,,,,,,,,
226,PT08M01.00S,2021-12-04T03:55:10.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,87.59855453350855,2.450980392156863,1610612756,39,34,2021-12-04T03:55:13Z,2230000,-238.0,64.0,1,right,C. Johnson 24' 3PT  (3 PTS) (C. Paul 5 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,24.62,Made,,,,,,,3.0,C. Paul,101108.0,5.0,,,,,,,,,
228,PT07M36.00S,2021-12-04T03:55:34.5Z,2,REGULAR,2pt,Jump Shot,[],1626172,9.017739816031538,18.38235294117647,1610612744,39,34,2021-12-04T03:55:38Z,2250000,158.0,32.0,1,left,MISS K. Looney 16' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,16.14,Missed,,,,,,,,,,,,,,,,,,,
229,PT07M34.00S,2021-12-04T03:55:36.5Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,39,34,2021-12-04T03:56:08Z,2260000,,,0,,L. Shamet REBOUND (Off:0 Def:4),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,228.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
230,PT07M24.00S,2021-12-04T03:55:48.8Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612756,39,34,2021-12-04T03:55:59Z,2270000,,,0,,K. Looney shooting personal FOUL (3 PF) (Ayton 2 FT),"[1626172, 1629028]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,202037.0,3.0,0.0,Ayton,1629028.0,,,,
232,PT07M24.00S,2021-12-04T03:56:13.2Z,2,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,39,35,2021-12-04T03:56:13Z,2290000,,,0,,D. Ayton Free Throw 1 of 2 (10 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
233,PT07M24.00S,2021-12-04T03:56:13.8Z,2,REGULAR,substitution,out,[],201939,,,1610612756,39,35,2021-12-04T03:56:16Z,2300000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M24.00S,2021-12-04T03:56:13.8Z,2,REGULAR,substitution,in,[],1629673,,,1610612756,39,35,2021-12-04T03:56:16Z,2310000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M24.00S,2021-12-04T03:56:23.9Z,2,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,39,36,2021-12-04T03:56:23Z,2320000,,,0,,D. Ayton Free Throw 2 of 2 (11 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
236,PT07M10.00S,2021-12-04T03:56:40.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,13.091327201051248,51.225490196078425,1610612744,41,36,2021-12-04T03:56:43Z,2330000,-6.0,71.0,1,left,A. Wiggins 7' turnaround Jump Shot (9 PTS),[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,7.09,Made,,,,,,,9.0,,,,,,,,,,,,
237,PT06M57.00S,2021-12-04T03:56:56.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612756,41,36,2021-12-04T03:57:04Z,2340000,,,0,,A. Wiggins personal FOUL (1 PF) (Paul 2 FT),"[203952, 101108]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Paul,101108.0,,,,
239,PT06M57.00S,2021-12-04T03:57:22.5Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,41,37,2021-12-04T03:57:22Z,2360000,,,0,,C. Paul Free Throw 1 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
240,PT06M57.00S,2021-12-04T03:57:24.5Z,2,REGULAR,substitution,out,[],1626172,,,1610612756,41,37,2021-12-04T03:57:35Z,2370000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M57.00S,2021-12-04T03:57:24.5Z,2,REGULAR,substitution,in,[],203110,,,1610612756,41,37,2021-12-04T03:57:35Z,2380000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M57.00S,2021-12-04T03:57:52.7Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,41,37,2021-12-04T03:57:52Z,2390000,,,0,,MISS C. Paul Free Throw 2 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M55.00S,2021-12-04T03:57:53.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,41,37,2021-12-04T03:57:53Z,2400000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
244,PT06M38.00S,2021-12-04T03:58:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629308,25.969119579500656,84.06862745098039,1610612744,44,37,2021-12-04T03:58:14Z,2410000,-170.0,192.0,1,left,J. Toscano-Anderson 25' 3PT  (5 PTS) (J. Poole 3 AST),"[1629308, 1629673]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,25.63,Made,,,,,,,5.0,J. Poole,1629673.0,3.0,,,,,,,,,
246,PT06M21.00S,2021-12-04T03:58:33.5Z,2,REGULAR,foul,offensive,[],1629028,,,1610612756,44,37,2021-12-04T03:58:37Z,2430000,,,0,,D. Ayton offensive FOUL (2 PF),"[1629028, 203110]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Green,203110.0,,,,
248,PT06M21.00S,2021-12-04T03:58:33.5Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,44,37,2021-12-04T03:58:33Z,2450000,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1363.0,,,,,1.0,,,
249,PT06M21.00S,2021-12-04T03:58:41.2Z,2,REGULAR,substitution,out,[],101108,,,1610612744,44,37,2021-12-04T03:58:44Z,2460000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M21.00S,2021-12-04T03:58:41.2Z,2,REGULAR,substitution,in,[],1626166,,,1610612744,44,37,2021-12-04T03:58:44Z,2470000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M14.00S,2021-12-04T03:59:00.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203952,10.726018396846255,49.50980392156863,1610612744,44,37,2021-12-04T03:59:04Z,2480000,2.0,48.0,1,left,MISS A. Wiggins alley-oop DUNK,[203952],1610612744.0,GSW,alley-oop,,,Wiggins,A. Wiggins,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,,
252,PT06M11.00S,2021-12-04T03:59:03.3Z,2,REGULAR,rebound,offensive,[],1627814,,,1610612744,44,37,2021-12-04T04:02:06Z,2490000,,,0,,D. Lee REBOUND (Off:1 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,251.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
253,PT06M02.00S,2021-12-04T03:59:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203110,10.726018396846255,39.950980392156865,1610612744,46,37,2021-12-04T03:59:15Z,2500000,50.0,48.0,1,left,D. Green 6' cutting Layup (4 PTS) (J. Toscano-Anderson 2 AST),"[203110, 1629308]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,6.97,Made,,,,,,,4.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,,,
255,PT05M46.00S,2021-12-04T03:59:27.6Z,2,REGULAR,2pt,Jump Shot,[],1626166,77.61169513797634,55.392156862745104,1610612756,46,37,2021-12-04T03:59:45Z,2520000,27.0,158.0,1,right,MISS C. Payne 16' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,16.03,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M44.00S,2021-12-04T03:59:29.6Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,46,37,2021-12-04T04:00:32Z,2530000,,,0,,D. Lee REBOUND (Off:1 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,255.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
257,PT05M33.00S,2021-12-04T03:59:41.5Z,2,REGULAR,2pt,Jump Shot,[],1629673,22.28975032851511,55.88235294117647,1610612744,46,37,2021-12-04T03:59:44Z,2540000,-29.0,157.0,1,left,MISS J. Poole 15' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,15.97,Missed,,,,,,,,,,,,,,,,,,,
258,PT05M31.00S,2021-12-04T03:59:43.5Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,46,37,2021-12-04T04:00:28Z,2550000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
259,PT05M22.00S,2021-12-04T03:59:52.5Z,2,REGULAR,3pt,Jump Shot,[],1626166,69.85873850197109,75.73529411764706,1610612756,46,37,2021-12-04T03:59:56Z,2560000,129.0,231.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M19.00S,2021-12-04T03:59:56.5Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,46,37,2021-12-04T03:59:56Z,2570000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,259.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
261,PT05M10.00S,2021-12-04T04:00:07.3Z,2,REGULAR,foul,offensive,['inpenalty'],203952,,,1610612744,46,37,2021-12-04T04:00:14Z,2580000,,,0,,A. Wiggins offensive FOUL (2 PF),"[203952, 1626166]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Payne,1626166.0,,,,
263,PT05M10.00S,2021-12-04T04:00:07.3Z,2,REGULAR,turnover,offensive foul,[],203952,,,1610612744,46,37,2021-12-04T04:00:07Z,2600000,,,0,,A. Wiggins offensive foul TURNOVER (2 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,1662.0,,,,,2.0,,,
264,PT05M10.00S,2021-12-04T04:00:16.6Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,46,37,2021-12-04T04:00:23Z,2610000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M10.00S,2021-12-04T04:00:16.6Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,46,37,2021-12-04T04:00:23Z,2620000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M10.00S,2021-12-04T04:00:16.6Z,2,REGULAR,substitution,in,[],201939,,,1610612756,46,37,2021-12-04T04:00:23Z,2630000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M10.00S,2021-12-04T04:00:16.6Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,46,37,2021-12-04T04:00:23Z,2640000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M59.00S,2021-12-04T04:00:38.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629028,86.67871222076215,55.392156862745104,1610612756,46,37,2021-12-04T04:00:41Z,2650000,27.0,73.0,1,right,MISS D. Ayton 7' turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,7.76,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M57.00S,2021-12-04T04:00:40.9Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,46,37,2021-12-04T04:01:05Z,2660000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,268.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
270,PT04M54.00S,2021-12-04T04:00:45.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629028,94.40999984741211,50.0,1610612756,46,37,2021-12-04T04:01:16Z,2670000,0.0,0.0,1,right,MISS D. Ayton putback Layup - blocked,"[1629028, 1629308]",1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,0.0,Missed,,,,,Toscano-Anderson,1629308.0,,,,,,,,,,,,,
271,PT04M54.00S,2021-12-04T04:00:45.7Z,2,REGULAR,block,,[],1629308,,,1610612756,46,37,2021-12-04T04:00:46Z,2680000,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M52.00S,2021-12-04T04:00:47.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,46,37,2021-12-04T04:01:45Z,2690000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,270.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
273,PT04M48.00S,2021-12-04T04:00:52.4Z,2,REGULAR,turnover,traveling,[],1629673,,,1610612744,46,37,2021-12-04T04:00:56Z,2700000,,,0,,J. Poole traveling TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,202037.0,,,,,2.0,,,
274,PT04M35.00S,2021-12-04T04:01:16.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,87.99277266754271,20.34313725490196,1610612756,46,37,2021-12-04T04:01:19Z,2710000,-148.0,60.0,1,right,MISS D. Ayton 16' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,16.01,Missed,,,,,,,,,,,,,,,,,,,
275,PT04M32.00S,2021-12-04T04:01:20.4Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,46,37,2021-12-04T04:01:20Z,2720000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,274.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
276,PT04M23.00S,2021-12-04T04:01:29.3Z,2,REGULAR,3pt,Jump Shot,[],201939,22.552562417871222,91.42156862745098,1610612744,49,37,2021-12-04T04:01:32Z,2730000,-207.0,159.0,1,left,S. Curry 26' 3PT step back (15 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,26.14,Made,,,,,,,15.0,D. Green,203110.0,4.0,,,,,,,,,
278,PT04M19.00S,2021-12-04T04:01:38.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,49,37,2021-12-04T04:01:38Z,2750000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
