actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
635,PT03M01.00S,2022-03-31T04:23:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,85.62746386333771,47.30392156862745,1610612744,93,96,2022-03-31T04:23:09Z,6270000,-13.0,83.0,1,right,MISS K. Thompson 8' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,,,,,,,8.37,Missed,,,,,,,,,,,,,
636,PT02M59.00S,2022-03-31T04:23:10.3Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,93,96,2022-03-31T04:23:10Z,6280000,,,0,,D. Ayton REBOUND (Off:3 Def:13),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,635.0,16.0,13.0,3.0,,,,,,,,,
637,PT02M59.00S,2022-03-31T04:23:14.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,93,96,2022-03-31T04:23:14Z,6290000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M59.00S,2022-03-31T04:26:14.7Z,4,REGULAR,substitution,out,[],1627780,,,1610612756,93,96,2022-03-31T04:26:34Z,6300000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M59.00S,2022-03-31T04:26:14.7Z,4,REGULAR,substitution,in,[],203490,,,1610612756,93,96,2022-03-31T04:26:34Z,6310000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M40.00S,2022-03-31T04:27:03.9Z,4,REGULAR,2pt,Jump Shot,[],1626164,22.552562417871222,22.54901960784314,1610612756,93,96,2022-03-31T04:27:06Z,6320000,137.0,159.0,1,left,MISS D. Booker 21' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,,21.05,Missed,,,,,,,,,,,,,
641,PT02M37.00S,2022-03-31T04:27:07.3Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,93,96,2022-03-31T04:27:07Z,6330000,,,0,,D. Green REBOUND (Off:1 Def:9),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,640.0,10.0,9.0,1.0,,,,,,,,,
642,PT02M24.00S,2022-03-31T04:27:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.80354796320631,39.950980392156865,1610612744,95,96,2022-03-31T04:27:27Z,6340000,-50.0,25.0,1,right,D. Green cutting Layup (5 PTS) (J. Poole 7 AST),"[203110, 1629673]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,,,,,,,5.59,Made,,,,,5.0,J. Poole,1629673.0,7.0,,,,,
644,PT02M24.00S,2022-03-31T04:27:31.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203109,,,1610612744,95,96,2022-03-31T04:27:46Z,6360000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Green 1 FT),"[203109, 203110]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,2715.0,,3.0,1.0,Green,203110.0,,,,,,,,,,,,,,,
646,PT02M24.00S,2022-03-31T04:28:28.6Z,4,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,96,96,2022-03-31T04:28:28Z,6380000,,,0,,D. Green Free Throw 1 of 1 (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
647,PT02M08.00S,2022-03-31T04:28:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.703679369250986,56.86274509803921,1610612756,96,96,2022-03-31T04:28:48Z,6390000,-34.0,20.0,1,left,MISS M. Bridges cutting Layup,[1628969],1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,,,,,,,3.97,Missed,,,,,,,,,,,,,
648,PT02M06.00S,2022-03-31T04:28:48.5Z,4,REGULAR,rebound,offensive,[],101108,,,1610612756,96,96,2022-03-31T04:32:00Z,6400000,,,0,,C. Paul REBOUND (Off:2 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,647.0,3.0,1.0,2.0,,,,,,,,,
651,PT02M00.00S,2022-03-31T04:28:59.9Z,4,REGULAR,turnover,3-second-violation,[],1629028,,,1610612756,96,96,2022-03-31T04:29:08Z,6430000,,,0,,D. Ayton 3-second-violation TURNOVER (5 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,1201.0,5.0,,,,,,,,,,,,,,,,,,,
652,PT01M53.00S,2022-03-31T04:29:20.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202691,65.65374507227332,40.931372549019606,1610612744,96,96,2022-03-31T04:29:23Z,6440000,-45.0,270.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,27.42,Missed,,,,,,,,,,,,,
653,PT01M50.00S,2022-03-31T04:29:24.4Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,96,96,2022-03-31T04:29:24Z,6450000,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,652.0,6.0,6.0,0.0,,,,,,,,,
654,PT01M37.00S,2022-03-31T04:29:37.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,13.748357424441524,48.77450980392157,1610612756,96,98,2022-03-31T04:29:40Z,6460000,6.0,77.0,1,left,C. Paul 7' driving floating Jump Shot (11 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,,,,,,,7.69,Made,,,,,11.0,,,,,,,,
655,PT01M20.00S,2022-03-31T04:30:01.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612744,96,98,2022-03-31T04:30:05Z,6470000,,,0,,D. Booker personal FOUL (2 PF) (Poole 2 FT),"[1626164, 1629673]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,1627962.0,,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
657,PT01M20.00S,2022-03-31T04:30:26.3Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,97,98,2022-03-31T04:30:26Z,6490000,,,0,,J. Poole Free Throw 1 of 2 (34 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,,,,34.0,,,,,,,,
658,PT01M20.00S,2022-03-31T04:30:41.6Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,97,98,2022-03-31T04:30:41Z,6500000,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Missed,,,,,,,,,,,,,
659,PT01M18.00S,2022-03-31T04:30:42.2Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,97,98,2022-03-31T04:30:42Z,6510000,,,0,,J. Crowder REBOUND (Off:0 Def:7),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,658.0,7.0,7.0,0.0,,,,,,,,,
660,PT01M02.00S,2022-03-31T04:30:59.6Z,4,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612756,97,98,2022-03-31T04:31:08Z,6520000,,,0,,J. Poole shooting personal FOUL (4 PF) (Crowder 2 FT),"[1629673, 203109]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,1627962.0,,4.0,0.0,Crowder,203109.0,,,,,,,,,,,,,,,
663,PT01M02.00S,2022-03-31T04:32:25.3Z,4,REGULAR,instantreplay,altercationrequest,[],0,,,1610612756,97,98,2022-03-31T04:32:26Z,6550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M02.00S,2022-03-31T04:33:17.6Z,4,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,97,99,2022-03-31T04:33:17Z,6560000,,,0,,J. Crowder Free Throw 1 of 2 (9 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
665,PT01M02.00S,2022-03-31T04:33:33.1Z,4,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,97,100,2022-03-31T04:33:33Z,6570000,,,0,,J. Crowder Free Throw 2 of 2 (10 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
666,PT00M54.90S,2022-03-31T04:33:44.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612744,97,100,2022-03-31T04:33:49Z,6580000,,,0,,D. Booker personal FOUL (3 PF) (Poole 2 FT),"[1626164, 1629673]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,1201.0,,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
668,PT00M54.90S,2022-03-31T04:34:08.4Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,98,100,2022-03-31T04:34:08Z,6600000,,,0,,J. Poole Free Throw 1 of 2 (35 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,,,,35.0,,,,,,,,
669,PT00M54.90S,2022-03-31T04:34:22.6Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,99,100,2022-03-31T04:34:22Z,6610000,,,0,,J. Poole Free Throw 2 of 2 (36 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,,,,36.0,,,,,,,,
670,PT00M41.60S,2022-03-31T04:34:39.0Z,4,REGULAR,2pt,Jump Shot,[],1626164,12.302890932982917,75.24509803921569,1610612756,99,100,2022-03-31T04:34:41Z,6620000,-126.0,63.0,1,left,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,,14.11,Missed,,,,,,,,,,,,,
671,PT00M39.80S,2022-03-31T04:34:47.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,99,100,2022-03-31T04:34:47Z,6630000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,670.0,,,,,,,,,,,,
672,PT00M39.80S,2022-03-31T04:34:49.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612744,99,100,2022-03-31T04:34:59Z,6640000,,,0,,D. Booker loose ball personal FOUL (4 PF) (Poole 2 FT),"[1626164, 1629673]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,1201.0,,4.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
674,PT00M39.80S,2022-03-31T04:35:17.2Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,100,100,2022-03-31T04:35:17Z,6660000,,,0,,J. Poole Free Throw 1 of 2 (37 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,,,,37.0,,,,,,,,
675,PT00M39.80S,2022-03-31T04:35:32.9Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,101,100,2022-03-31T04:35:32Z,6670000,,,0,,J. Poole Free Throw 2 of 2 (38 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,,,,38.0,,,,,,,,
676,PT00M39.80S,2022-03-31T04:35:36.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,101,100,2022-03-31T04:35:36Z,6680000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M39.80S,2022-03-31T04:37:00.1Z,4,REGULAR,substitution,out,[],1629673,,,1610612756,101,100,2022-03-31T04:37:11Z,6690000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M39.80S,2022-03-31T04:37:00.1Z,4,REGULAR,substitution,in,[],2738,,,1610612756,101,100,2022-03-31T04:37:11Z,6700000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M34.20S,2022-03-31T04:37:42.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612756,101,100,2022-03-31T04:37:48Z,6710000,,,0,,K. Thompson personal FOUL (4 PF) (Booker 2 FT),"[202691, 1626164]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,1201.0,,4.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
681,PT00M34.20S,2022-03-31T04:38:02.8Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,101,101,2022-03-31T04:38:02Z,6730000,,,0,,D. Booker Free Throw 1 of 2 (21 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,21.0,,,,,,,,
682,PT00M34.20S,2022-03-31T04:38:11.5Z,4,REGULAR,substitution,out,[],203952,,,1610612756,101,101,2022-03-31T04:38:16Z,6740000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M34.20S,2022-03-31T04:38:11.5Z,4,REGULAR,substitution,in,[],1626172,,,1610612756,101,101,2022-03-31T04:38:16Z,6750000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M34.20S,2022-03-31T04:38:29.9Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,101,102,2022-03-31T04:38:29Z,6760000,,,0,,D. Booker Free Throw 2 of 2 (22 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,22.0,,,,,,,,
685,PT00M34.20S,2022-03-31T04:38:32.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,101,102,2022-03-31T04:38:32Z,6770000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M34.20S,2022-03-31T04:38:33.5Z,4,REGULAR,substitution,out,[],2738,,,1610612744,101,102,2022-03-31T04:39:50Z,6780000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M34.20S,2022-03-31T04:38:33.5Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,101,102,2022-03-31T04:39:50Z,6790000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M34.20S,2022-03-31T04:38:33.5Z,4,REGULAR,substitution,out,[],1629028,,,1610612744,101,102,2022-03-31T04:39:50Z,6800000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M34.20S,2022-03-31T04:38:33.5Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,101,102,2022-03-31T04:39:50Z,6810000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M34.20S,2022-03-31T04:38:33.5Z,4,REGULAR,substitution,in,[],203952,,,1610612744,101,102,2022-03-31T04:39:50Z,6820000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M34.20S,2022-03-31T04:38:33.5Z,4,REGULAR,substitution,in,[],1628470,,,1610612744,101,102,2022-03-31T04:39:50Z,6830000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M31.20S,2022-03-31T04:40:23.6Z,4,REGULAR,turnover,traveling,[],203110,,,1610612744,101,102,2022-03-31T04:40:25Z,6840000,,,0,,D. Green traveling TURNOVER (4 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,1201.0,4.0,,,,,,,,,,,,,,,,,,,
693,PT00M31.20S,2022-03-31T04:40:32.1Z,4,REGULAR,substitution,out,[],1629673,,,1610612756,101,102,2022-03-31T04:40:41Z,6850000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M31.20S,2022-03-31T04:40:32.1Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,101,102,2022-03-31T04:40:41Z,6860000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M31.20S,2022-03-31T04:40:32.1Z,4,REGULAR,substitution,in,[],2738,,,1610612756,101,102,2022-03-31T04:40:41Z,6870000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M31.20S,2022-03-31T04:40:32.1Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,101,102,2022-03-31T04:40:41Z,6880000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M13.10S,2022-03-31T04:41:05.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",101108,10.463206307490145,47.30392156862745,1610612756,101,104,2022-03-31T04:41:08Z,6890000,13.0,46.0,1,left,C. Paul driving Layup (13 PTS),[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,,,,,,,4.78,Made,,,,,13.0,,,,,,,,
698,PT00M13.10S,2022-03-31T04:41:12.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,101,104,2022-03-31T04:41:12Z,6900000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M13.10S,2022-03-31T04:41:26.3Z,4,REGULAR,substitution,out,[],2738,,,1610612744,101,104,2022-03-31T04:42:21Z,6910000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M13.10S,2022-03-31T04:41:26.3Z,4,REGULAR,substitution,out,[],1629028,,,1610612744,101,104,2022-03-31T04:42:21Z,6920000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M13.10S,2022-03-31T04:41:26.3Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,101,104,2022-03-31T04:42:21Z,6930000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M13.10S,2022-03-31T04:41:26.3Z,4,REGULAR,substitution,in,[],1628470,,,1610612744,101,104,2022-03-31T04:42:21Z,6940000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M12.40S,2022-03-31T04:42:40.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612744,101,104,2022-03-31T04:42:52Z,6950000,,,0,,T. Craig take personal FOUL (4 PF) (Green 2 FT),"[1628470, 203110]",1610612756.0,PHX,take,,,Craig,T. Craig,,,,,2715.0,,4.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
705,PT00M12.40S,2022-03-31T04:43:07.1Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,102,104,2022-03-31T04:43:07Z,6970000,,,0,,D. Green Free Throw 1 of 2 (7 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
706,PT00M12.40S,2022-03-31T04:43:07.6Z,4,REGULAR,substitution,out,[],203490,,,1610612744,102,104,2022-03-31T04:43:15Z,6980000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M12.40S,2022-03-31T04:43:07.6Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,102,104,2022-03-31T04:43:15Z,6990000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M12.40S,2022-03-31T04:43:07.6Z,4,REGULAR,substitution,out,[],1628470,,,1610612744,102,104,2022-03-31T04:43:15Z,7000000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M12.40S,2022-03-31T04:43:07.6Z,4,REGULAR,substitution,in,[],2738,,,1610612744,102,104,2022-03-31T04:43:15Z,7010000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M12.40S,2022-03-31T04:43:07.6Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,102,104,2022-03-31T04:43:15Z,7020000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M12.40S,2022-03-31T04:43:07.6Z,4,REGULAR,substitution,in,[],1629028,,,1610612744,102,104,2022-03-31T04:43:15Z,7030000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M12.40S,2022-03-31T04:43:42.4Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,103,104,2022-03-31T04:43:42Z,7040000,,,0,,D. Green Free Throw 2 of 2 (8 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
713,PT00M07.70S,2022-03-31T04:43:53.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2738,,,1610612756,103,104,2022-03-31T04:44:02Z,7050000,,,0,,A. Iguodala take personal FOUL (3 PF) (Paul 2 FT),"[2738, 101108]",1610612744.0,GSW,take,,,Iguodala,A. Iguodala,,,,,1201.0,,3.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,
715,PT00M07.70S,2022-03-31T04:44:21.5Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,103,105,2022-03-31T04:55:57Z,7070000,,,0,,C. Paul Free Throw 1 of 2 (14 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
722,PT00M07.70S,2022-03-31T04:44:21.5Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,103,106,2022-03-31T04:55:57Z,7075000,,,0,,C. Paul Free Throw 2 of 2 (15 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
716,PT00M07.70S,2022-03-31T04:44:22.2Z,4,REGULAR,substitution,out,[],2738,,,1610612744,103,106,2022-03-31T04:55:57Z,7080000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M07.70S,2022-03-31T04:44:22.2Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,103,106,2022-03-31T04:55:57Z,7090000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M07.70S,2022-03-31T04:44:22.2Z,4,REGULAR,substitution,out,[],1629028,,,1610612744,103,106,2022-03-31T04:55:57Z,7100000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M07.70S,2022-03-31T04:44:22.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,103,106,2022-03-31T04:55:57Z,7110000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M07.70S,2022-03-31T04:44:22.2Z,4,REGULAR,substitution,in,[],203490,,,1610612744,103,106,2022-03-31T04:55:57Z,7120000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M07.70S,2022-03-31T04:44:22.2Z,4,REGULAR,substitution,in,[],1628470,,,1610612744,103,106,2022-03-31T04:55:57Z,7130000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M03.60S,2022-03-31T04:44:53.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,53.45351511169514,86.98682598039215,1610612744,103,106,2022-03-31T04:47:37Z,7135000,185.0,385.0,1,right,MISS J. Poole 42' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,42.71,Missed,,,,,,,,,,,,,
724,PT00M02.60S,2022-03-31T04:44:54.1Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,103,106,2022-03-31T04:47:06Z,7137500,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,723.0,7.0,5.0,2.0,,,,,,,,,
725,PT00M01.70S,2022-03-31T04:45:00.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612756,103,106,2022-03-31T04:49:51Z,7138125,,,0,,D. Green take personal FOUL (4 PF) (Bridges 2 FT),"[203110, 1628969]",1610612744.0,GSW,take,,,Green,D. Green,,,,,1627962.0,,4.0,1.0,Bridges,1628969.0,,,,,,,,,,,,,,,
727,PT00M01.70S,2022-03-31T04:45:32.0Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,103,106,2022-03-31T04:49:25Z,7138750,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,Missed,,,,,,,,,,,,,
728,PT00M01.70S,2022-03-31T04:45:32.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,103,106,2022-03-31T04:49:25Z,7139375,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,727.0,,,,,,,,,,,,
