actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
494,PT01M27.00S,2023-01-16T00:51:05.1Z,3,REGULAR,3pt,Jump Shot,[],1630322,29.38567674113009,76.9607843137255,1610612760,78,70,2023-01-16T00:51:59Z,4740000,False,-135.0,224.0,1,left,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,
495,PT01M27.00S,2023-01-16T00:51:05.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,78,70,2023-01-16T00:51:59Z,4750000,False,,,0,,N. Claxton REBOUND (Off:3 Def:8),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,494.0,11.0,8.0,3.0,,,,,,,,,,,,,
496,PT01M18.00S,2023-01-16T00:51:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,92.9862023653088,51.71568627450981,1610612751,80,70,2023-01-16T00:51:18Z,4760000,False,9.0,13.0,1,right,S. Curry driving Layup (15 PTS),[203552],1610612751.0,BKN,,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,15.0,,,,,,,,,,
497,PT00M54.00S,2023-01-16T00:51:38.9Z,3,REGULAR,3pt,Jump Shot,[],1630322,25.969119579500656,84.31372549019608,1610612760,80,73,2023-01-16T00:51:43Z,4770000,False,-172.0,192.0,1,left,L. Waters III 25' 3PT  (5 PTS) (S. Gilgeous-Alexander 1 AST),"[1630322, 1628983]",1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,,,,5.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,
499,PT00M45.00S,2023-01-16T00:51:52.5Z,3,REGULAR,3pt,Jump Shot,[],203552,68.80749014454665,20.588235294117645,1610612751,80,73,2023-01-16T00:52:36Z,4790000,False,-147.0,241.0,1,right,MISS S. Curry 28' pullup 3PT,[203552],1610612751.0,BKN,,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.21,Missed,,,,,,,,,,,,,,,,,
500,PT00M42.00S,2023-01-16T00:51:55.4Z,3,REGULAR,rebound,offensive,[],203552,,,1610612751,80,73,2023-01-16T00:51:55Z,4800000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,499.0,2.0,1.0,1.0,,,,,,,,,,,,,
501,PT00M41.10S,2023-01-16T00:51:56.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202681,87.46714848883047,3.6764705882352944,1610612751,80,73,2023-01-16T00:51:59Z,4810000,False,-232.0,65.0,1,right,MISS K. Irving 24' 3PT,[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,24.06,Missed,,,,,,,,,,,,,,,,,
502,PT00M38.00S,2023-01-16T00:51:59.4Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,80,73,2023-01-16T00:51:59Z,4820000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,501.0,2.0,2.0,0.0,,,,,,,,,,,,,
503,PT00M33.80S,2023-01-16T00:52:05.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203933,,,1610612760,80,73,2023-01-16T00:52:10Z,4830000,False,,,0,,T. Warren personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[203933, 1628983]",1610612751.0,BKN,1628171.0,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,,
505,PT00M33.80S,2023-01-16T00:52:30.5Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,80,74,2023-01-16T00:52:30Z,4850000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (20 PTS),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,
506,PT00M33.80S,2023-01-16T00:52:31.3Z,3,REGULAR,substitution,out,[],1630322,,,1610612760,80,74,2023-01-16T00:52:40Z,4860000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M33.80S,2023-01-16T00:52:31.3Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,80,74,2023-01-16T00:52:40Z,4870000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M33.80S,2023-01-16T00:52:31.3Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,80,74,2023-01-16T00:52:40Z,4880000,False,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M33.80S,2023-01-16T00:52:31.3Z,3,REGULAR,substitution,in,[],1631114,,,1610612760,80,74,2023-01-16T00:52:40Z,4890000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M33.80S,2023-01-16T00:52:52.3Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,80,75,2023-01-16T00:52:52Z,4900000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (21 PTS),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,
512,PT00M13.90S,2023-01-16T00:53:25.7Z,3,REGULAR,turnover,3-second-violation,[],1629651,,,1610612751,80,75,2023-01-16T00:53:36Z,4920000,False,,,0,,N. Claxton 3-second-violation TURNOVER (3 TO),[1629651],1610612751.0,BKN,1628171.0,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,3.0,,
513,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,out,[],203552,,,1610612760,80,75,2023-01-16T00:53:38Z,4930000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,out,[],1629026,,,1610612760,80,75,2023-01-16T00:53:38Z,4940000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,out,[],1629647,,,1610612760,80,75,2023-01-16T00:53:38Z,4950000,False,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,80,75,2023-01-16T00:53:38Z,4960000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,in,[],1626220,,,1610612760,80,75,2023-01-16T00:53:38Z,4970000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,80,75,2023-01-16T00:53:38Z,4980000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,80,75,2023-01-16T00:53:38Z,4990000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M13.90S,2023-01-16T00:53:28.8Z,3,REGULAR,substitution,in,[],1630544,,,1610612760,80,75,2023-01-16T00:53:38Z,5000000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M02.30S,2023-01-16T00:54:00.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,15.456636005256241,4.6568627450980395,1610612760,80,75,2023-01-16T00:54:07Z,5010000,False,227.0,93.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right,24.5,Missed,,,,,,,,,,,,,,,,,
522,PT00M02.30S,2023-01-16T00:54:00.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,80,75,2023-01-16T00:54:07Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,Above the Break 3,24+ Right,,,521.0,,,,,,,,,,,,,,,,
523,PT00M00.00S,2023-01-16T00:54:08.0Z,3,REGULAR,period,end,[],0,,,1610612760,80,75,2023-01-16T00:54:08Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,out,['startperiod'],202681,,,1610612760,80,75,2023-01-16T00:56:27Z,5040000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,out,['startperiod'],1626220,,,1610612760,80,75,2023-01-16T00:56:27Z,5050000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,80,75,2023-01-16T00:56:27Z,5060000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612760,80,75,2023-01-16T00:56:27Z,5070000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,out,['startperiod'],1630322,,,1610612760,80,75,2023-01-16T00:56:27Z,5080000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,out,['startperiod'],1630544,,,1610612760,80,75,2023-01-16T00:56:27Z,5090000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612760,80,75,2023-01-16T00:56:27Z,5100000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612760,80,75,2023-01-16T00:56:27Z,5110000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,80,75,2023-01-16T00:56:27Z,5120000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,in,['startperiod'],1629647,,,1610612760,80,75,2023-01-16T00:56:27Z,5130000,False,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,80,75,2023-01-16T00:56:27Z,5140000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-01-16T00:55:05.4Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,80,75,2023-01-16T00:56:27Z,5150000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-01-16T00:56:47.1Z,4,REGULAR,period,start,[],0,,,1610612751,80,75,2023-01-16T00:56:47Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M44.00S,2023-01-16T00:57:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203933,91.67214191852825,58.08823529411765,1610612751,80,75,2023-01-16T00:57:06Z,5170000,False,40.0,26.0,1,right,MISS T. Warren driving Layup - blocked,"[203933, 1629647]",1610612751.0,BKN,,driving,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,Bazley,1629647.0,,,,,,,,,,,
538,PT11M44.00S,2023-01-16T00:57:02.4Z,4,REGULAR,block,,[],1629647,,,1610612751,80,75,2023-01-16T00:57:04Z,5180000,False,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
539,PT11M41.00S,2023-01-16T00:57:05.4Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,80,75,2023-01-16T00:57:06Z,5190000,False,,,0,,K. Williams REBOUND (Off:0 Def:4),[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,537.0,4.0,4.0,0.0,,,,,,,,,,,,,
540,PT11M32.00S,2023-01-16T00:57:14.0Z,4,REGULAR,3pt,Jump Shot,[],1629026,18.478975032851512,93.62745098039215,1610612760,80,75,2023-01-16T00:57:19Z,5200000,False,-218.0,121.0,1,left,MISS K. Williams 24' 3PT,[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,
541,PT11M27.00S,2023-01-16T00:57:19.0Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,80,75,2023-01-16T00:57:19Z,5210000,False,,,0,,D. Bazley REBOUND (Off:1 Def:1),[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,540.0,2.0,1.0,1.0,,,,,,,,,,,,,
542,PT11M25.00S,2023-01-16T00:57:23.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,7.5722733245729295,53.18627450980392,1610612760,80,77,2023-01-16T00:58:09Z,5220000,False,-16.0,19.0,1,left,J. Giddey cutting Layup (19 PTS) (D. Bazley 1 AST),"[1630581, 1629647]",1610612760.0,OKC,,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,19.0,D. Bazley,1629647.0,1.0,,,,,,,
544,PT11M25.00S,2023-01-16T00:57:25.8Z,4,REGULAR,foul,personal,['1freethrow'],201988,,,1610612760,80,77,2023-01-16T00:57:36Z,5240000,False,,,0,,P. Mills shooting personal FOUL (1 PF) (Giddey 1 FT),"[201988, 1630581]",1610612751.0,BKN,1628171.0,shooting,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,0.0,Giddey,1630581.0,,,
546,PT11M25.00S,2023-01-16T00:57:45.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630581,,,1610612760,80,77,2023-01-16T00:57:47Z,5260000,False,,,0,,MISS J. Giddey Free Throw 1 of 1,[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,
547,PT11M22.00S,2023-01-16T00:57:48.4Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612760,80,77,2023-01-16T00:57:47Z,5270000,False,,,0,,J. Giddey REBOUND (Off:3 Def:5),[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,,546.0,8.0,5.0,3.0,,,,,,,,,,,,,
548,PT11M15.00S,2023-01-16T00:57:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,6.521024967148489,49.754901960784316,1610612760,80,79,2023-01-16T00:57:56Z,5280000,False,1.0,9.0,1,left,J. Giddey cutting finger roll Layup (21 PTS) (J. Williams 2 AST),"[1630581, 1631114]",1610612760.0,OKC,,cutting finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,21.0,J. Williams,1631114.0,2.0,,,,,,,
550,PT10M54.00S,2023-01-16T00:58:17.9Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612751,80,79,2023-01-16T00:58:23Z,5300000,False,,,0,,K. Williams shooting personal FOUL (2 PF) (Curry 2 FT),"[1629026, 203552]",1610612760.0,OKC,2003.0,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,0.0,Curry,203552.0,,,
552,PT10M54.00S,2023-01-16T00:58:45.0Z,4,REGULAR,freethrow,1 of 2,[],203552,,,1610612751,81,79,2023-01-16T00:58:45Z,5320000,False,,,0,,S. Curry Free Throw 1 of 2 (16 PTS),[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,
553,PT10M54.00S,2023-01-16T00:58:45.8Z,4,REGULAR,substitution,out,[],203933,,,1610612751,81,79,2023-01-16T00:58:49Z,5330000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M54.00S,2023-01-16T00:58:45.8Z,4,REGULAR,substitution,in,[],1626220,,,1610612751,81,79,2023-01-16T00:58:49Z,5340000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M54.00S,2023-01-16T00:59:06.4Z,4,REGULAR,freethrow,2 of 2,[],203552,,,1610612751,82,79,2023-01-16T00:59:06Z,5350000,False,,,0,,S. Curry Free Throw 2 of 2 (17 PTS),[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,
556,PT10M35.00S,2023-01-16T00:59:27.0Z,4,REGULAR,3pt,Jump Shot,[],1631114,2.7102496714848883,96.07843137254902,1610612760,82,79,2023-01-16T00:59:30Z,5360000,False,-230.0,-27.0,1,left,MISS J. Williams step back 3PT,[1631114],1610612760.0,OKC,,step back,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,
557,PT10M32.00S,2023-01-16T00:59:30.0Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,82,79,2023-01-16T00:59:30Z,5370000,False,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,,,556.0,1.0,1.0,0.0,,,,,,,,,,,,,
558,PT10M27.00S,2023-01-16T00:59:34.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201988,79.31997371879106,7.8431372549019605,1610612751,82,79,2023-01-16T00:59:39Z,5380000,False,-211.0,142.0,1,right,MISS P. Mills 25' running 3PT,[201988],1610612751.0,BKN,,running,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,
559,PT10M25.00S,2023-01-16T00:59:37.3Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,82,79,2023-01-16T00:59:37Z,5390000,False,,,0,,N. Claxton REBOUND (Off:4 Def:8),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,558.0,12.0,8.0,4.0,,,,,,,,,,,,,
560,PT10M19.00S,2023-01-16T00:59:44.1Z,4,REGULAR,turnover,out-of-bounds,[],203925,,,1610612751,82,79,2023-01-16T00:59:48Z,5400000,False,,,0,,J. Harris bad pass out-of-bounds TURNOVER (3 TO),[203925],1610612751.0,BKN,1628171.0,bad pass,,,Harris,J. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,3.0,,
561,PT10M19.00S,2023-01-16T00:59:48.1Z,4,REGULAR,substitution,out,[],1629651,,,1610612760,82,79,2023-01-16T00:59:55Z,5410000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M19.00S,2023-01-16T00:59:48.1Z,4,REGULAR,substitution,in,[],1630549,,,1610612760,82,79,2023-01-16T00:59:55Z,5420000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M08.00S,2023-01-16T01:00:16.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,2.9730617608409986,94.85294117647058,1610612760,82,82,2023-01-16T01:00:19Z,5430000,False,-224.0,-25.0,1,left,J. Giddey 3PT  (24 PTS) (J. Williams 3 AST),"[1630581, 1631114]",1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.56,Made,,,,,,,24.0,J. Williams,1631114.0,3.0,,,,,,,
565,PT09M49.00S,2023-01-16T01:00:36.2Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612751,82,82,2023-01-16T01:00:39Z,5450000,False,,,0,,R. O'Neale bad pass TURNOVER (3 TO),"[1626220, 1630198]",1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,3.0,Joe,1630198.0
566,PT09M49.00S,2023-01-16T01:00:36.2Z,4,REGULAR,steal,,[],1630198,,,1610612760,82,82,2023-01-16T01:00:38Z,5460000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
567,PT09M45.00S,2023-01-16T01:00:40.8Z,4,REGULAR,foul,personal,['2freethrow'],203925,,,1610612760,82,82,2023-01-16T01:00:47Z,5470000,False,,,0,,J. Harris shooting personal FOUL (2 PF) (Williams 2 FT),"[203925, 1631114]",1610612751.0,BKN,203593.0,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,0.0,Williams,1631114.0,,,
569,PT09M45.00S,2023-01-16T01:01:08.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631114,,,1610612760,82,83,2023-01-16T01:01:28Z,5490000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,
570,PT09M45.00S,2023-01-16T01:01:08.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631114,,,1610612760,82,83,2023-01-16T01:01:28Z,5500000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,
571,PT09M43.00S,2023-01-16T01:01:10.3Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,82,83,2023-01-16T01:01:28Z,5510000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:6),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,,570.0,8.0,6.0,2.0,,,,,,,,,,,,,
572,PT09M29.00S,2023-01-16T01:01:40.1Z,4,REGULAR,2pt,Jump Shot,[],203552,86.5473061760841,82.59803921568627,1610612751,84,83,2023-01-16T01:01:43Z,5520000,False,163.0,74.0,1,right,S. Curry 17' pullup Jump Shot (19 PTS) (D. Sharpe 1 AST),"[203552, 1630549]",1610612751.0,BKN,,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,17.9,Made,,,,,,,19.0,D. Sharpe,1630549.0,1.0,,,,,,,
573,PT09M20.00S,2023-01-16T01:01:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.835085413929041,42.8921568627451,1610612760,84,83,2023-01-16T01:01:56Z,5530000,False,36.0,21.0,1,left,MISS J. Williams driving Layup - blocked,"[1631114, 1630549]",1610612760.0,OKC,,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,Sharpe,1630549.0,,,,,,,,,,,
574,PT09M20.00S,2023-01-16T01:01:49.5Z,4,REGULAR,block,,[],1630549,,,1610612760,84,83,2023-01-16T01:01:51Z,5540000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
575,PT09M14.00S,2023-01-16T01:01:55.5Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,84,83,2023-01-16T01:01:56Z,5550000,False,,,0,,D. Bazley REBOUND (Off:2 Def:1),[1629647],1610612760.0,OKC,,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,573.0,3.0,1.0,2.0,,,,,,,,,,,,,
576,PT09M14.00S,2023-01-16T01:01:55.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629647,5.590000152587891,50.0,1610612760,84,85,2023-01-16T01:02:16Z,5560000,False,0.0,0.0,1,left,D. Bazley putback DUNK (2 PTS),[1629647],1610612760.0,OKC,,putback,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,
