actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
440,PT05M23.00S,2022-11-01T01:08:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,91.27792378449409,53.67647058823529,1610612754,80,63,2022-11-01T01:08:46Z,4280000,18.0,29.0,1,right,MISS G. Bitadze cutting Layup - blocked,"[1629048, 1626220]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,O'Neale,1626220.0
441,PT05M23.00S,2022-11-01T01:08:19.7Z,3,REGULAR,block,,[],1626220,,,1610612754,80,63,2022-11-01T01:08:32Z,4290000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT05M23.00S,2022-11-01T01:08:19.7Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,80,63,2022-11-01T01:08:26Z,4300000,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,440.0,4.0,3.0,1.0,,,,,,,,,,,,,,
443,PT05M20.00S,2022-11-01T01:08:25.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,5.863994743758213,46.81372549019608,1610612751,82,63,2022-11-01T01:08:30Z,4310000,16.0,3.0,1,left,K. Durant running DUNK (24 PTS) (R. O'Neale 4 AST),"[201142, 1626220]",1610612751.0,BKN,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,24.0,R. O'Neale,1626220.0,4.0,,,,,,,
445,PT05M20.00S,2022-11-01T01:08:43.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,82,63,2022-11-01T01:08:43Z,4330000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M20.00S,2022-11-01T01:09:55.9Z,3,REGULAR,substitution,out,[],202681,,,1610612754,82,63,2022-11-01T01:11:16Z,4340000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M20.00S,2022-11-01T01:09:55.9Z,3,REGULAR,substitution,out,[],203925,,,1610612754,82,63,2022-11-01T01:11:16Z,4350000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M20.00S,2022-11-01T01:09:55.9Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,82,63,2022-11-01T01:11:16Z,4360000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M20.00S,2022-11-01T01:09:55.9Z,3,REGULAR,substitution,in,[],1628410,,,1610612754,82,63,2022-11-01T01:11:16Z,4370000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M20.00S,2022-11-01T01:09:55.9Z,3,REGULAR,substitution,in,[],1629139,,,1610612754,82,63,2022-11-01T01:11:16Z,4380000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M20.00S,2022-11-01T01:09:55.9Z,3,REGULAR,substitution,in,[],201949,,,1610612754,82,63,2022-11-01T01:11:16Z,4390000,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M58.00S,2022-11-01T01:11:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,91.67214191852825,46.07843137254902,1610612754,82,65,2022-11-01T01:11:46Z,4400000,-20.0,26.0,1,right,C. Duarte driving Layup (19 PTS),[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,,,19.0,,,,,,,,,,
453,PT04M38.00S,2022-11-01T01:12:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628410,6.783837056504599,42.40196078431372,1610612751,82,65,2022-11-01T01:12:08Z,4410000,38.0,11.0,1,left,MISS E. Sumner driving Layup - blocked,"[1628410, 1630537]",1610612751.0,BKN,driving,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,Duarte,1630537.0
454,PT04M38.00S,2022-11-01T01:12:01.4Z,3,REGULAR,block,,[],1630537,,,1610612751,82,65,2022-11-01T01:12:03Z,4420000,,,0,,C. Duarte BLOCK (1 BLK),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT04M36.00S,2022-11-01T01:12:03.4Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,82,65,2022-11-01T01:12:08Z,4430000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,453.0,1.0,1.0,0.0,,,,,,,,,,,,,,
456,PT04M19.00S,2022-11-01T01:12:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,89.96386333771353,46.568627450980394,1610612754,82,67,2022-11-01T01:14:35Z,4440000,-17.0,42.0,1,right,B. Mathurin driving floating Jump Shot (5 PTS) (G. Bitadze 1 AST),"[1631097, 1629048]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,,5.0,G. Bitadze,1629048.0,1.0,,,,,,,
458,PT04M19.00S,2022-11-01T01:12:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630549,,,1610612754,82,67,2022-11-01T01:12:36Z,4460000,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Mathurin 1 FT),"[1630549, 1631097]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Mathurin,1631097.0,,
460,PT04M19.00S,2022-11-01T01:12:37.4Z,3,REGULAR,substitution,out,[],1626220,,,1610612754,82,67,2022-11-01T01:13:22Z,4480000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M19.00S,2022-11-01T01:12:37.4Z,3,REGULAR,substitution,in,[],203925,,,1610612754,82,67,2022-11-01T01:13:22Z,4490000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M19.00S,2022-11-01T01:12:55.1Z,3,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,82,68,2022-11-01T01:12:55Z,4500000,,,0,,B. Mathurin Free Throw 1 of 1 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
463,PT03M59.00S,2022-11-01T01:13:18.5Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,82,68,2022-11-01T01:13:27Z,4510000,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1629048]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Bitadze,1629048.0,,,,,,,,,,,
464,PT03M59.00S,2022-11-01T01:13:18.5Z,3,REGULAR,steal,,[],1629048,,,1610612754,82,68,2022-11-01T01:17:18Z,4520000,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
465,PT03M54.00S,2022-11-01T01:13:23.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631097,72.7496714848883,17.15686274509804,1610612754,82,68,2022-11-01T01:13:36Z,4530000,-164.0,204.0,1,right,MISS B. Mathurin 26' running pullup 3PT,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
466,PT03M51.00S,2022-11-01T01:13:27.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,82,68,2022-11-01T01:13:27Z,4540000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,465.0,7.0,7.0,0.0,,,,,,,,,,,,,,
467,PT03M40.00S,2022-11-01T01:13:38.2Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,82,68,2022-11-01T01:13:44Z,4550000,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 201949]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,3.0,Johnson,201949.0,,,,,,,,,,,
468,PT03M40.00S,2022-11-01T01:13:38.2Z,3,REGULAR,steal,,[],201949,,,1610612754,82,68,2022-11-01T01:13:41Z,4560000,,,0,,J. Johnson STEAL (1 STL),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
470,PT03M28.00S,2022-11-01T01:14:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,92.72339027595268,46.568627450980394,1610612754,82,70,2022-11-01T01:20:13Z,4580000,-17.0,16.0,1,right,B. Mathurin driving Layup (8 PTS),[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,8.0,,,,,,,,,,
471,PT03M28.00S,2022-11-01T01:14:15.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630549,,,1610612754,82,70,2022-11-01T01:14:24Z,4590000,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Mathurin 1 FT),"[1630549, 1631097]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,2.0,0.0,Mathurin,1631097.0,,
473,PT03M28.00S,2022-11-01T01:14:26.2Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,82,70,2022-11-01T01:15:10Z,4610000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M28.00S,2022-11-01T01:14:26.2Z,3,REGULAR,substitution,in,[],204456,,,1610612754,82,70,2022-11-01T01:15:10Z,4620000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M28.00S,2022-11-01T01:14:36.9Z,3,REGULAR,substitution,out,[],1630549,,,1610612754,82,70,2022-11-01T01:15:10Z,4630000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M28.00S,2022-11-01T01:14:36.9Z,3,REGULAR,substitution,in,[],1629651,,,1610612754,82,70,2022-11-01T01:15:10Z,4640000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M28.00S,2022-11-01T01:15:08.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631097,,,1610612754,82,70,2022-11-01T01:15:08Z,4650000,,,0,,MISS B. Mathurin Free Throw 1 of 1,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT03M28.00S,2022-11-01T01:15:08.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,82,70,2022-11-01T01:15:10Z,4660000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,477.0,,,,,,,,,,,,,,,,,
481,PT03M03.00S,2022-11-01T01:15:49.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,82,70,2022-11-01T01:15:54Z,4680000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,101284.0,,,,,,
482,PT02M54.00S,2022-11-01T01:16:07.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,69.46452036793693,75.98039215686273,1610612754,82,73,2022-11-01T01:16:15Z,4690000,130.0,235.0,1,right,C. Duarte 26' 3PT  (22 PTS) (G. Bitadze 2 AST),"[1630537, 1629048]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,26.81,Made,,,,,,,,22.0,G. Bitadze,1629048.0,2.0,,,,,,,
483,PT02M54.00S,2022-11-01T01:16:12.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,82,73,2022-11-01T01:16:12Z,4700000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M54.00S,2022-11-01T01:16:24.0Z,3,REGULAR,substitution,out,[],1628410,,,1610612751,82,73,2022-11-01T01:17:37Z,4710000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M54.00S,2022-11-01T01:16:24.0Z,3,REGULAR,substitution,out,[],1629139,,,1610612751,82,73,2022-11-01T01:17:37Z,4720000,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M54.00S,2022-11-01T01:16:24.0Z,3,REGULAR,substitution,in,[],202681,,,1610612751,82,73,2022-11-01T01:17:37Z,4730000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M54.00S,2022-11-01T01:16:24.0Z,3,REGULAR,substitution,in,[],1626220,,,1610612751,82,73,2022-11-01T01:17:37Z,4740000,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M42.00S,2022-11-01T01:17:57.8Z,3,REGULAR,foul,personal,[],201949,,,1610612751,82,73,2022-11-01T01:18:02Z,4750000,,,0,,J. Johnson personal FOUL (3 PF),"[201949, 201142]",1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,101284.0,3.0,0.0,Durant,201142.0,,
491,PT02M38.00S,2022-11-01T01:18:17.0Z,3,REGULAR,2pt,Jump Shot,[],201142,11.383048620236531,76.22549019607843,1610612751,84,73,2022-11-01T01:18:28Z,4770000,-131.0,55.0,1,left,K. Durant 14' pullup Jump Shot (26 PTS) (K. Irving 4 AST),"[201142, 202681]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,14.2,Made,,,,,,,,26.0,K. Irving,202681.0,4.0,,,,,,,
493,PT02M17.00S,2022-11-01T01:18:38.1Z,3,REGULAR,3pt,Jump Shot,[],1630537,71.43561103810775,17.401960784313726,1610612754,84,73,2022-11-01T01:18:43Z,4790000,-163.0,216.0,1,right,MISS C. Duarte 27' pullup 3PT - blocked,"[1630537, 1629651]",1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
494,PT02M17.00S,2022-11-01T01:18:38.1Z,3,REGULAR,block,,[],1629651,,,1610612754,84,73,2022-11-01T01:18:40Z,4800000,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
495,PT02M13.00S,2022-11-01T01:18:42.1Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612754,84,73,2022-11-01T01:18:43Z,4810000,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,493.0,2.0,1.0,1.0,,,,,,,,,,,,,,
496,PT02M12.00S,2022-11-01T01:18:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,92.72339027595268,53.431372549019606,1610612754,84,73,2022-11-01T01:18:47Z,4820000,17.0,16.0,1,right,MISS G. Bitadze Layup,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
497,PT02M09.00S,2022-11-01T01:18:46.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,84,73,2022-11-01T01:18:47Z,4830000,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,496.0,5.0,4.0,1.0,,,,,,,,,,,,,,
498,PT02M06.00S,2022-11-01T01:18:49.7Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612751,84,73,2022-11-01T01:18:53Z,4840000,,,0,,K. Irving bad pass TURNOVER (3 TO),"[202681, 204456]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,McConnell,204456.0,,,,,,,,,,,
499,PT02M06.00S,2022-11-01T01:18:49.7Z,3,REGULAR,steal,,[],204456,,,1610612754,84,73,2022-11-01T01:18:51Z,4850000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
500,PT02M02.00S,2022-11-01T01:18:55.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612754,84,73,2022-11-01T01:19:16Z,4860000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Duarte 2 FT),"[1626220, 1630537]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Duarte,1630537.0,,
503,PT02M02.00S,2022-11-01T01:21:32.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630537,,,1610612754,84,74,2022-11-01T01:21:53Z,4890000,,,0,,C. Duarte Free Throw 1 of 2 (23 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
504,PT02M02.00S,2022-11-01T01:21:32.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630537,,,1610612754,84,74,2022-11-01T01:21:53Z,4900000,,,0,,MISS C. Duarte Free Throw 2 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
505,PT02M00.00S,2022-11-01T01:21:34.1Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,84,74,2022-11-01T01:21:53Z,4910000,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,504.0,6.0,5.0,1.0,,,,,,,,,,,,,,
506,PT01M51.00S,2022-11-01T01:22:04.1Z,3,REGULAR,foul,personal,[],1630537,,,1610612751,84,74,2022-11-01T01:22:25Z,4920000,,,0,,C. Duarte personal FOUL (2 PF),"[1630537, 1626220]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1204.0,2.0,0.0,O'Neale,1626220.0,,
508,PT01M46.00S,2022-11-01T01:22:28.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,6.1268068331143235,50.0,1610612751,86,74,2022-11-01T01:22:33Z,4940000,0.0,5.0,1,left,K. Durant cutting DUNK (28 PTS) (N. Claxton 4 AST),"[201142, 1629651]",1610612751.0,BKN,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,,28.0,N. Claxton,1629651.0,4.0,,,,,,,
510,PT01M30.00S,2022-11-01T01:22:47.9Z,3,REGULAR,turnover,traveling,[],1631097,,,1610612754,86,74,2022-11-01T01:22:52Z,4960000,,,0,,B. Mathurin traveling TURNOVER (3 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,3.0,,,,,,,1204.0,,,,,,
514,PT01M27.00S,2022-11-01T01:22:48.2Z,3,REGULAR,turnover,lost ball,[],1626220,,,1610612751,86,74,2022-11-01T01:25:21Z,4965000,,,0,,R. O'Neale lost ball TURNOVER (2 TO),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,2.0,,,,,,,,,,,,,
511,PT01M25.00S,2022-11-01T01:23:08.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612754,86,74,2022-11-01T01:23:44Z,4970000,,,0,,R. O'Neale loose ball personal FOUL (3 PF) (Duarte 2 FT),"[1626220, 1630537]",1610612751.0,BKN,loose ball,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1204.0,3.0,0.0,Duarte,1630537.0,,
515,PT01M25.00S,2022-11-01T01:23:40.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630537,,,1610612754,86,75,2022-11-01T01:23:44Z,5000000,,,0,,C. Duarte Free Throw 1 of 2 (24 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
516,PT01M25.00S,2022-11-01T01:23:55.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630537,,,1610612754,86,76,2022-11-01T01:23:55Z,5010000,,,0,,C. Duarte Free Throw 2 of 2 (25 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
517,PT01M16.00S,2022-11-01T01:24:06.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612751,86,76,2022-11-01T01:24:14Z,5020000,,,0,,T. McConnell shooting personal FOUL (2 PF) (Irving 2 FT),"[204456, 202681]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202049.0,2.0,0.0,Irving,202681.0,,
519,PT01M16.00S,2022-11-01T01:24:35.5Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,87,76,2022-11-01T01:24:35Z,5040000,,,0,,K. Irving Free Throw 1 of 2 (21 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
520,PT01M16.00S,2022-11-01T01:24:50.8Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,88,76,2022-11-01T01:24:50Z,5050000,,,0,,K. Irving Free Throw 2 of 2 (22 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,22.0,,,,,,,,,,
521,PT01M03.00S,2022-11-01T01:25:05.8Z,3,REGULAR,3pt,Jump Shot,[],1631097,65.78515111695138,50.245098039215684,1610612754,88,79,2022-11-01T01:26:10Z,5060000,1.0,269.0,1,right,B. Mathurin 26' 3PT pullup (11 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.91,Made,,,,,,,,11.0,,,,,,,,,,
522,PT00M43.40S,2022-11-01T01:25:27.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612751,88,79,2022-11-01T01:25:32Z,5070000,,,0,,G. Bitadze personal FOUL (1 PF) (Irving 2 FT),"[1629048, 202681]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Irving,202681.0,,
524,PT00M43.40S,2022-11-01T01:26:02.3Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,89,79,2022-11-01T01:26:02Z,5090000,,,0,,K. Irving Free Throw 1 of 2 (23 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
525,PT00M43.40S,2022-11-01T01:26:22.5Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,90,79,2022-11-01T01:26:22Z,5100000,,,0,,K. Irving Free Throw 2 of 2 (24 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
526,PT00M28.90S,2022-11-01T01:26:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,92.32917214191852,48.529411764705884,1610612754,90,81,2022-11-01T01:26:46Z,5110000,-7.0,20.0,1,right,B. Mathurin cutting Layup (13 PTS) (T. McConnell 2 AST),"[1631097, 204456]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,13.0,T. McConnell,204456.0,2.0,,,,,,,
528,PT00M28.90S,2022-11-01T01:26:44.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203925,,,1610612754,90,81,2022-11-01T01:26:50Z,5130000,,,0,,J. Harris shooting personal FOUL (3 PF) (Mathurin 1 FT),"[203925, 1631097]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1204.0,3.0,0.0,Mathurin,1631097.0,,
530,PT00M28.90S,2022-11-01T01:26:59.9Z,3,REGULAR,substitution,out,[],1629048,,,1610612754,90,81,2022-11-01T01:27:50Z,5150000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M28.90S,2022-11-01T01:26:59.9Z,3,REGULAR,substitution,in,[],1629614,,,1610612754,90,81,2022-11-01T01:27:50Z,5160000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT00M28.90S,2022-11-01T01:27:23.8Z,3,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,90,82,2022-11-01T01:27:23Z,5170000,,,0,,B. Mathurin Free Throw 1 of 1 (14 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
