actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT05M24.00S,2022-10-19T23:57:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,80.89684625492772,56.61764705882353,1610612740,6,20,2022-10-19T23:57:30Z,870000,33.0,127.0,1,right,MISS J. Valanciunas 13' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,13.13,Missed,,,,,,,,,,,,,,,
89,PT05M22.00S,2022-10-19T23:57:29.0Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,6,20,2022-10-19T23:57:30Z,880000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT05M15.00S,2022-10-19T23:57:36.5Z,1,REGULAR,3pt,Jump Shot,[],1626220,30.831143232588698,36.76470588235294,1610612751,6,20,2022-10-19T23:57:41Z,890000,66.0,237.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,24.64,Missed,,,,,,,,,,,,,,,
91,PT05M11.00S,2022-10-19T23:57:40.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,20,2022-10-19T23:57:41Z,900000,,,0,,J. Valanciunas REBOUND (Off:2 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,90.0,4.0,2.0,2.0,,,,,,,,,,,
92,PT05M05.00S,2022-10-19T23:57:50.2Z,1,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,6,20,2022-10-19T23:58:10Z,910000,,,0,,B. Ingram step out-of-bounds TURNOVER (2 TO),[1627742],1610612740.0,NOP,step,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,,,1628951.0,,,,
93,PT05M05.00S,2022-10-19T23:57:58.4Z,1,REGULAR,substitution,out,[],202685,,,1610612751,6,20,2022-10-19T23:58:01Z,920000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M05.00S,2022-10-19T23:57:58.4Z,1,REGULAR,substitution,in,[],1626204,,,1610612751,6,20,2022-10-19T23:58:01Z,930000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M54.00S,2022-10-19T23:58:15.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,19.004599211563733,32.1078431372549,1610612751,6,20,2022-10-19T23:58:19Z,940000,89.0,126.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,15.46,Missed,,,,,,,,,,,,,,,
96,PT04M49.00S,2022-10-19T23:58:20.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,6,20,2022-10-19T23:58:19Z,950000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,
97,PT04M45.00S,2022-10-19T23:58:26.0Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612740,6,20,2022-10-19T23:58:42Z,960000,,,0,,B. Ingram lost ball TURNOVER (3 TO),"[1627742, 1626220]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,3.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
98,PT04M45.00S,2022-10-19T23:58:26.0Z,1,REGULAR,steal,,[],1626220,,,1610612751,6,20,2022-10-19T23:58:42Z,970000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT04M29.00S,2022-10-19T23:58:47.6Z,1,REGULAR,turnover,bad pass,[],1628410,,,1610612751,6,20,2022-10-19T23:59:23Z,980000,,,0,,E. Sumner bad pass TURNOVER (1 TO),"[1628410, 1627742]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Mid-Range,16-24 Right,1.0,Ingram,1627742.0,,,,,,,,,,,,,,,,,
101,PT04M29.00S,2022-10-19T23:58:47.6Z,1,REGULAR,steal,,[],1627742,,,1610612740,6,20,2022-10-19T23:58:49Z,990000,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
102,PT04M26.00S,2022-10-19T23:58:51.2Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612740,6,20,2022-10-19T23:58:55Z,1000000,,,0,,B. Ingram lost ball TURNOVER (4 TO),"[1627742, 1626220]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,4.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
103,PT04M26.00S,2022-10-19T23:58:51.2Z,1,REGULAR,steal,,[],1626220,,,1610612751,6,20,2022-10-19T23:58:53Z,1010000,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
104,PT04M22.00S,2022-10-19T23:58:55.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628410,25.837713534822605,15.441176470588236,1610612751,6,20,2022-10-19T23:59:04Z,1020000,173.0,190.0,1,left,MISS E. Sumner 25' 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Right Center,,,,25.71,Missed,,,,,,,,,,,,,,,
105,PT04M20.00S,2022-10-19T23:58:57.4Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,6,20,2022-10-20T00:00:33Z,1030000,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,104.0,1.0,0.0,1.0,,,,,,,,,,,
106,PT04M15.00S,2022-10-19T23:59:03.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630549,5.590000152587891,50.0,1610612751,6,20,2022-10-20T00:01:31Z,1040000,0.0,0.0,1,left,MISS D. Sharpe putback Layup - blocked,"[1630549, 1626204]",1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,Nance Jr.,1626204.0,,,,,,,,,
107,PT04M15.00S,2022-10-19T23:59:03.6Z,1,REGULAR,block,,[],1626204,,,1610612751,6,20,2022-10-19T23:59:04Z,1050000,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT04M13.00S,2022-10-19T23:59:05.6Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,6,20,2022-10-20T00:00:26Z,1060000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,
112,PT04M11.00S,2022-10-19T23:59:07.5Z,1,REGULAR,turnover,bad pass,[],1626204,,,1610612740,6,20,2022-10-20T00:00:09Z,1065000,,,0,,L. Nance Jr. bad pass TURNOVER (1 TO),"[1626204, 1626220]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Left Center,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
113,PT04M11.00S,2022-10-19T23:59:07.5Z,1,REGULAR,steal,,[],1626220,,,1610612751,6,20,2022-10-20T00:00:03Z,1067500,,,0,,R. O'Neale STEAL (3 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
109,PT04M08.00S,2022-10-19T23:59:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,7.5722733245729295,45.09803921568628,1610612751,8,20,2022-10-20T00:00:03Z,1070000,25.0,19.0,1,left,K. Durant Layup (4 PTS) (E. Sumner 1 AST),"[201142, 1628410]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,3.08,Made,,,,,,,4.0,E. Sumner,1628410.0,1.0,,,,,
111,PT04M08.00S,2022-10-19T23:59:44.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,8,20,2022-10-19T23:59:44Z,1090000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2022-10-20T00:02:21.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,72.22404730617609,46.07843137254902,1610612740,8,22,2022-10-20T00:02:25Z,1100000,-20.0,209.0,1,right,B. Ingram 20' pullup Jump Shot (5 PTS) (L. Nance Jr. 1 AST),"[1627742, 1626204]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,20.95,Made,,,,,,,5.0,L. Nance Jr.,1626204.0,1.0,,,,,
115,PT03M40.00S,2022-10-20T00:02:38.6Z,1,REGULAR,2pt,Jump Shot,[],201142,25.04927726675427,33.82352941176471,1610612751,10,22,2022-10-20T00:03:08Z,1110000,81.0,183.0,1,left,K. Durant 20' Jump Shot (6 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,20.01,Made,,,,,,,6.0,,,,,,,,
117,PT03M29.00S,2022-10-20T00:02:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.56307490144546,44.11764705882353,1610612740,10,22,2022-10-20T00:02:57Z,1120000,-29.0,-1.0,1,right,MISS H. Jones cutting Layup,[1630529],1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,2.94,Missed,,,,,,,,,,,,,,,
118,PT03M22.00S,2022-10-20T00:02:56.5Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,10,22,2022-10-20T00:02:56Z,1130000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,117.0,2.0,1.0,1.0,,,,,,,,,,,
119,PT03M22.00S,2022-10-20T00:02:56.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626204,94.40999984741211,50.0,1610612740,10,24,2022-10-20T00:05:44Z,1140000,0.0,0.0,1,right,L. Nance Jr. putback Layup (2 PTS),[1626204],1610612740.0,NOP,putback,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,2.0,,,,,,,,
120,PT03M06.00S,2022-10-20T00:03:15.7Z,1,REGULAR,violation,kicked ball,[],1627742,,,1610612751,10,24,2022-10-20T00:08:08Z,1150000,,,0,,B. Ingram kicked ball VIOLATION,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,202027.0,,,,
121,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,10,24,2022-10-20T00:03:33Z,1160000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,out,[],201142,,,1610612751,10,24,2022-10-20T00:03:33Z,1170000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,out,[],1630529,,,1610612751,10,24,2022-10-20T00:03:33Z,1180000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,out,[],1627742,,,1610612751,10,24,2022-10-20T00:03:33Z,1190000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,in,[],202681,,,1610612751,10,24,2022-10-20T00:03:33Z,1200000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,in,[],1627732,,,1610612751,10,24,2022-10-20T00:03:33Z,1210000,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,in,[],1629627,,,1610612751,10,24,2022-10-20T00:03:33Z,1220000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M06.00S,2022-10-20T00:03:19.4Z,1,REGULAR,substitution,in,[],203468,,,1610612751,10,24,2022-10-20T00:03:33Z,1230000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M57.00S,2022-10-20T00:03:44.6Z,1,REGULAR,2pt,Jump Shot,[],201988,23.603810775295663,44.11764705882353,1610612751,12,24,2022-10-20T00:03:50Z,1240000,29.0,169.0,1,left,P. Mills 17' fadeaway Jump Shot (2 PTS) (B. Simmons 1 AST),"[201988, 1627732]",1610612751.0,BKN,fadeaway,,,Mills,P. Mills,,,,,Mid-Range,16-24 Center,,,,17.19,Made,,,,,,,2.0,B. Simmons,1627732.0,1.0,,,,,
131,PT02M38.00S,2022-10-20T00:04:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.5407358738502,40.68627450980392,1610612740,12,24,2022-10-20T00:04:08Z,1260000,-47.0,27.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1630549]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.39,Missed,,,,,Sharpe,1630549.0,,,,,,,,,
141,PT02M38.00S,2022-10-20T00:04:03.3Z,1,REGULAR,block,,[],1630549,,,1610612740,12,24,2022-10-20T00:04:52Z,1265000,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M35.00S,2022-10-20T00:04:06.3Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,12,24,2022-10-20T00:04:19Z,1270000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,131.0,3.0,1.0,2.0,,,,,,,,,,,
139,PT02M35.00S,2022-10-20T00:04:10.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,93.64323258869908,50.49019607843137,1610612740,12,24,2022-10-20T00:04:48Z,1275000,2.0,7.0,1,right,MISS L. Nance Jr. tip Layup,[1626204],1610612740.0,NOP,tip,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,0.77,Missed,,,,,,,,,,,,,,,
140,PT02M33.00S,2022-10-20T00:04:12.8Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,12,24,2022-10-20T00:04:48Z,1277500,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,139.0,2.0,1.0,1.0,,,,,,,,,,,
133,PT02M23.00S,2022-10-20T00:04:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,8.09789750328515,45.588235294117645,1610612751,12,24,2022-10-20T00:05:28Z,1280000,22.0,24.0,1,left,MISS D. Sharpe Layup,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,3.23,Missed,,,,,,,,,,,,,,,
134,PT02M21.00S,2022-10-20T00:04:20.8Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,12,24,2022-10-20T00:04:20Z,1290000,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,133.0,3.0,1.0,2.0,,,,,,,,,,,
135,PT02M21.00S,2022-10-20T00:04:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,12,24,2022-10-20T00:04:20Z,1300000,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
136,PT02M20.00S,2022-10-20T00:04:21.7Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,12,24,2022-10-20T00:04:21Z,1310000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,135.0,4.0,2.0,2.0,,,,,,,,,,,
137,PT02M16.00S,2022-10-20T00:04:29.4Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612740,12,24,2022-10-20T00:04:38Z,1320000,,,0,,K. Irving shooting personal FOUL (1 PF) (McCollum 2 FT),"[202681, 203468]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,McCollum,203468.0
142,PT02M16.00S,2022-10-20T00:04:53.9Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,12,25,2022-10-20T00:04:53Z,1340000,,,0,,C. McCollum Free Throw 1 of 2 (3 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
143,PT02M16.00S,2022-10-20T00:05:11.8Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,12,25,2022-10-20T00:05:11Z,1350000,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
144,PT02M14.00S,2022-10-20T00:05:12.9Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,12,25,2022-10-20T00:05:12Z,1360000,,,0,,B. Simmons REBOUND (Off:0 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,143.0,3.0,3.0,0.0,,,,,,,,,,,
145,PT01M59.00S,2022-10-20T00:05:27.9Z,1,REGULAR,3pt,Jump Shot,[],202681,30.962549277266753,33.57843137254902,1610612751,12,25,2022-10-20T00:05:32Z,1370000,82.0,239.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,25.22,Missed,,,,,,,,,,,,,,,
146,PT01M55.00S,2022-10-20T00:05:31.9Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,12,25,2022-10-20T00:05:32Z,1380000,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,145.0,4.0,3.0,1.0,,,,,,,,,,,
149,PT01M35.00S,2022-10-20T00:06:08.2Z,1,REGULAR,3pt,Jump Shot,[],203468,68.9388961892247,31.862745098039213,1610612740,12,28,2022-10-20T00:06:14Z,1410000,-91.0,239.0,1,right,C. McCollum 25' 3PT pullup (6 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,25.61,Made,,,,,,,6.0,,,,,,,,
150,PT01M17.00S,2022-10-20T00:06:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,17.296320630749015,43.13725490196079,1610612751,14,28,2022-10-20T00:06:29Z,1420000,34.0,110.0,1,left,K. Irving 11' fadeaway Jump Shot (4 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,11.53,Made,,,,,,,4.0,,,,,,,,
151,PT01M10.00S,2022-10-20T00:06:32.4Z,1,REGULAR,3pt,Jump Shot,[],203468,69.85873850197109,23.774509803921568,1610612740,14,28,2022-10-20T00:06:53Z,1430000,-131.0,231.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,26.54,Missed,,,,,,,,,,,,,,,
152,PT01M10.00S,2022-10-20T00:06:32.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,14,28,2022-10-20T00:06:38Z,1440000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,151.0,,,,,,,,,,,,,,
154,PT00M59.00S,2022-10-20T00:06:53.5Z,1,REGULAR,turnover,lost ball,[],202681,,,1610612751,14,28,2022-10-20T00:06:58Z,1460000,,,0,,K. Irving lost ball TURNOVER (1 TO),"[202681, 1629627]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,1.0,Williamson,1629627.0,,,,,,,,,,,,,,,,,
155,PT00M59.00S,2022-10-20T00:06:53.5Z,1,REGULAR,steal,,[],1629627,,,1610612740,14,28,2022-10-20T00:06:55Z,1470000,,,0,,Z. Williamson STEAL (3 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
156,PT00M55.80S,2022-10-20T00:06:58.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,94.30026281208936,43.872549019607845,1610612740,14,28,2022-10-20T00:07:03Z,1480000,-31.0,1.0,1,right,MISS Z. Williamson running Layup,[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,3.06,Missed,,,,,,,,,,,,,,,
157,PT00M55.50S,2022-10-20T00:06:58.9Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,14,28,2022-10-20T00:07:03Z,1490000,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,156.0,1.0,0.0,1.0,,,,,,,,,,,
158,PT00M55.50S,2022-10-20T00:07:03.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630530,94.40999984741211,50.0,1610612740,14,30,2022-10-20T00:07:15Z,1500000,0.0,0.0,1,right,T. Murphy III tip Layup (2 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,2.0,,,,,,,,
159,PT00M45.30S,2022-10-20T00:07:13.2Z,1,REGULAR,3pt,Jump Shot,[],201988,33.196452036793694,48.28431372549019,1610612751,14,30,2022-10-20T00:07:18Z,1510000,9.0,260.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,,,25.96,Missed,,,,,,,,,,,,,,,
160,PT00M41.50S,2022-10-20T00:07:17.0Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,14,30,2022-10-20T00:07:18Z,1520000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,
161,PT00M34.60S,2022-10-20T00:07:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.85479632063075,43.13725490196079,1610612740,14,32,2022-10-20T00:07:28Z,1530000,-34.0,15.0,1,right,Z. Williamson driving Layup (8 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,3.73,Made,,,,,,,8.0,,,,,,,,
162,PT00M22.90S,2022-10-20T00:07:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,13.87976346911958,37.5,1610612751,14,32,2022-10-20T00:07:43Z,1540000,62.0,78.0,1,left,MISS K. Irving 10' fadeaway Shot,[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Right,,,,10.0,Missed,,,,,,,,,,,,,,,
163,PT00M19.30S,2022-10-20T00:07:42.6Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,14,32,2022-10-20T00:07:42Z,1550000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,
164,PT00M00.70S,2022-10-20T00:08:01.2Z,1,REGULAR,turnover,bad pass,[],203468,,,1610612740,14,32,2022-10-20T00:08:05Z,1560000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1630549]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,1.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,
165,PT00M00.70S,2022-10-20T00:08:01.2Z,1,REGULAR,steal,,[],1630549,,,1610612751,14,32,2022-10-20T00:08:03Z,1570000,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
