actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
355,PT09M39.00S,2023-01-13T01:46:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,87.99277266754271,50.0,1610612738,60,66,2023-01-13T01:46:22Z,3440000,False,0.0,60.0,1,right,MISS J. Tatum 6' driving Layup - blocked,"[1628369, 1629651]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,6.04,Missed,,,,,,,,,Claxton,1629651.0,,,,,,
356,PT09M39.00S,2023-01-13T01:46:17.6Z,3,REGULAR,block,,[],1629651,,,1610612738,60,66,2023-01-13T01:46:20Z,3450000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT09M36.00S,2023-01-13T01:46:20.6Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,60,66,2023-01-13T01:46:22Z,3460000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,355.0,1.0,1.0,0.0,,,,,,,,
358,PT09M33.00S,2023-01-13T01:46:24.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,5.338370565045992,52.69607843137255,1610612751,62,66,2023-01-13T01:46:28Z,3470000,False,-13.0,-2.0,1,left,K. Irving running Layup (16 PTS) (J. Harris 1 AST),"[202681, 203925]",1610612751.0,BKN,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,1.37,Made,16.0,J. Harris,203925.0,1.0,,,,,,,,,,,,
360,PT09M17.00S,2023-01-13T01:46:43.3Z,3,REGULAR,foul,personal,[],203925,,,1610612738,62,66,2023-01-13T01:46:53Z,3490000,False,,,0,,J. Harris personal FOUL (2 PF),"[203925, 1628369]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Center,200832.0,,,,,,,,,,,,,,2.0,0.0,Tatum,1628369.0,,
362,PT09M07.00S,2023-01-13T01:47:07.5Z,3,REGULAR,3pt,Jump Shot,[],203935,67.7562417871222,59.31372549019608,1610612738,62,66,2023-01-13T01:47:12Z,3510000,False,47.0,251.0,1,right,MISS M. Smart 25' step back 3PT,[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,25.49,Missed,,,,,,,,,,,,,,,,
363,PT09M03.00S,2023-01-13T01:47:11.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,62,66,2023-01-13T01:47:12Z,3520000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,362.0,4.0,4.0,0.0,,,,,,,,
364,PT08M53.00S,2023-01-13T01:47:21.0Z,3,REGULAR,3pt,Jump Shot,[],202681,32.670827858081466,54.65686274509803,1610612751,62,66,2023-01-13T01:47:26Z,3530000,False,-23.0,255.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,25.57,Missed,,,,,,,,,,,,,,,,
365,PT08M50.00S,2023-01-13T01:47:24.0Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,62,66,2023-01-13T01:47:26Z,3540000,False,,,0,,M. Smart REBOUND (Off:3 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,364.0,6.0,3.0,3.0,,,,,,,,
366,PT08M38.00S,2023-01-13T01:47:38.0Z,3,REGULAR,foul,personal,[],202681,,,1610612738,62,66,2023-01-13T01:47:54Z,3550000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 203935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Smart,203935.0,,
407,PT08M32.00S,2023-01-13T01:47:49.6Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,62,66,2023-01-13T01:56:20Z,3565000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 202681]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Irving,202681.0
408,PT08M32.00S,2023-01-13T01:47:49.6Z,3,REGULAR,steal,,[],202681,,,1610612751,62,66,2023-01-13T01:56:20Z,3567500,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT08M27.00S,2023-01-13T01:48:05.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626220,28.07161629434954,78.67647058823529,1610612751,65,66,2023-01-13T01:56:36Z,3590000,False,-143.0,211.0,1,left,R. O'Neale 25' 3PT running pullup (9 PTS) (K. Irving 4 AST),"[1626220, 202681]",1610612751.0,BKN,running pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,25.54,Made,9.0,K. Irving,202681.0,4.0,,,,,,,,,,,,
372,PT08M05.00S,2023-01-13T01:48:30.7Z,3,REGULAR,foul,personal,[],202681,,,1610612738,65,66,2023-01-13T01:48:47Z,3610000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1628369]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,1627541.0,,,,,,,,,,,,,,2.0,0.0,Tatum,1628369.0,,
374,PT07M55.00S,2023-01-13T01:48:58.9Z,3,REGULAR,2pt,Jump Shot,[],1629057,87.72996057818659,20.34313725490196,1610612738,65,66,2023-01-13T01:49:25Z,3630000,False,-148.0,63.0,1,right,MISS R. Williams III 16' Jump Shot,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left,,,16.1,Missed,,,,,,,,,,,,,,,,
375,PT07M51.00S,2023-01-13T01:49:02.9Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,65,66,2023-01-13T01:49:13Z,3640000,False,,,0,,D. White REBOUND (Off:2 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left,,,,,,,,,374.0,3.0,1.0,2.0,,,,,,,,
376,PT07M49.00S,2023-01-13T01:49:04.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,95.3515111695138,96.32352941176471,1610612738,65,66,2023-01-13T01:52:59Z,3650000,False,232.0,-9.0,1,right,MISS D. White pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Right Corner 3,24+ Right,,,23.18,Missed,,,,,,,,,,,,,,,,
377,PT07M45.00S,2023-01-13T01:49:08.8Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,65,66,2023-01-13T01:49:11Z,3660000,False,,,0,,B. Simmons REBOUND (Off:0 Def:6),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Right Corner 3,24+ Right,,,,,,,,,376.0,6.0,6.0,0.0,,,,,,,,
378,PT07M42.00S,2023-01-13T01:49:12.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629651,5.863994743758213,48.77450980392157,1610612751,67,66,2023-01-13T01:49:17Z,3670000,False,6.0,3.0,1,left,N. Claxton running Layup (6 PTS) (B. Simmons 11 AST),"[1629651, 1627732]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,0.66,Made,6.0,B. Simmons,1627732.0,11.0,,,,,,,,,,,,
380,PT07M30.00S,2023-01-13T01:49:23.2Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,67,66,2023-01-13T01:49:27Z,3690000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1627732]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Simmons,1627732.0
381,PT07M30.00S,2023-01-13T01:49:23.2Z,3,REGULAR,steal,,[],1627732,,,1610612751,67,66,2023-01-13T01:49:25Z,3700000,False,,,0,,B. Simmons STEAL (2 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
382,PT07M28.00S,2023-01-13T01:49:27.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203925,6.1268068331143235,41.17647058823529,1610612751,69,66,2023-01-13T01:53:34Z,3710000,False,44.0,5.0,1,left,J. Harris running Layup (12 PTS) (K. Irving 5 AST),"[203925, 202681]",1610612751.0,BKN,running,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,4.44,Made,12.0,K. Irving,202681.0,5.0,,,,,,,,,,,,
384,PT07M28.00S,2023-01-13T01:49:30.9Z,3,REGULAR,violation,defensive goaltending,[],1628401,,,1610612751,69,66,2023-01-13T01:49:40Z,3730000,False,,,0,,D. White defensive goaltending VIOLATION,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,
385,PT07M03.00S,2023-01-13T01:50:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,92.85479632063075,51.9607843137255,1610612738,69,68,2023-01-13T01:50:08Z,3740000,False,10.0,15.0,1,right,G. Williams driving Layup (6 PTS),[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,1.77,Made,6.0,,,,,,,,,,,,,,,
386,PT06M55.00S,2023-01-13T01:50:13.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,29.122864651773984,76.47058823529412,1610612751,69,68,2023-01-13T01:50:18Z,3750000,False,-132.0,221.0,1,left,MISS R. O'Neale 25' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,25.79,Missed,,,,,,,,,,,,,,,,
387,PT06M52.00S,2023-01-13T01:50:16.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,69,68,2023-01-13T01:50:18Z,3760000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,386.0,,,,,,,,,,,
389,PT06M52.00S,2023-01-13T01:50:22.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,69,68,2023-01-13T01:50:22Z,3780000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M52.00S,2023-01-13T01:50:27.9Z,3,REGULAR,substitution,out,[],203925,,,1610612738,69,68,2023-01-13T01:53:23Z,3790000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M52.00S,2023-01-13T01:50:27.9Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,69,68,2023-01-13T01:53:23Z,3800000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M52.00S,2023-01-13T01:50:27.9Z,3,REGULAR,substitution,in,[],1629139,,,1610612738,69,68,2023-01-13T01:53:23Z,3810000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M52.00S,2023-01-13T01:50:27.9Z,3,REGULAR,substitution,in,[],1628436,,,1610612738,69,68,2023-01-13T01:53:23Z,3820000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M33.00S,2023-01-13T01:54:10.3Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612738,69,68,2023-01-13T01:54:18Z,3830000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Smart 2 FT),"[1626220, 203935]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,,,,,,2.0,0.0,Smart,203935.0,,
396,PT06M33.00S,2023-01-13T01:54:36.7Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,69,69,2023-01-13T01:54:36Z,3850000,False,,,0,,M. Smart Free Throw 1 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
397,PT06M33.00S,2023-01-13T01:54:52.7Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,69,70,2023-01-13T01:54:52Z,3860000,False,,,0,,M. Smart Free Throw 2 of 2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
398,PT06M10.00S,2023-01-13T01:55:17.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,11.908672798948752,52.450980392156865,1610612751,69,70,2023-01-13T01:58:29Z,3870000,False,-12.0,59.0,1,left,MISS B. Simmons 6' driving Hook,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,6.07,Missed,,,,,,,,,,,,,,,,
399,PT06M08.00S,2023-01-13T01:55:19.0Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,69,70,2023-01-13T01:55:21Z,3880000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,398.0,3.0,1.0,2.0,,,,,,,,
400,PT05M58.00S,2023-01-13T01:55:29.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,66.17936925098554,52.20588235294118,1610612738,69,70,2023-01-13T01:55:34Z,3890000,False,11.0,265.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,26.56,Missed,,,,,,,,,,,,,,,,
401,PT05M53.00S,2023-01-13T01:55:34.0Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,69,70,2023-01-13T01:55:34Z,3900000,False,,,0,,B. Simmons REBOUND (Off:0 Def:7),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,400.0,7.0,7.0,0.0,,,,,,,,
402,PT05M44.00S,2023-01-13T01:55:43.3Z,3,REGULAR,3pt,Jump Shot,[],1629139,21.23850197109067,9.558823529411764,1610612751,72,70,2023-01-13T01:55:48Z,3910000,False,202.0,147.0,1,left,Y. Watanabe 25' 3PT  (5 PTS) (R. O'Neale 2 AST),"[1629139, 1626220]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,,,25.0,Made,5.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,
404,PT05M20.00S,2023-01-13T01:56:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.40932982917214,51.225490196078425,1610612738,72,70,2023-01-13T02:00:23Z,3930000,False,6.0,28.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1629651]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,2.89,Missed,,,,,,,,,Claxton,1629651.0,,,,,,
405,PT05M20.00S,2023-01-13T01:56:10.2Z,3,REGULAR,block,,[],1629651,,,1610612738,72,70,2023-01-13T01:56:12Z,3940000,False,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT05M19.00S,2023-01-13T01:56:11.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,72,70,2023-01-13T02:00:23Z,3950000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,404.0,4.0,4.0,0.0,,,,,,,,
409,PT05M10.00S,2023-01-13T01:56:19.0Z,3,REGULAR,2pt,Jump Shot,[],202681,22.158344283837057,20.833333333333336,1610612751,74,70,2023-01-13T02:00:48Z,3960000,False,146.0,156.0,1,left,K. Irving 21' Jump Shot (18 PTS) (B. Simmons 12 AST),"[202681, 1627732]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,21.34,Made,18.0,B. Simmons,1627732.0,12.0,,,,,,,,,,,,
411,PT04M47.00S,2023-01-13T01:56:40.5Z,3,REGULAR,3pt,Jump Shot,[],1629684,94.56307490144546,96.32352941176471,1610612738,74,70,2023-01-13T01:56:45Z,3980000,False,232.0,-1.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,23.16,Missed,,,,,,,,,,,,,,,,
412,PT04M44.00S,2023-01-13T01:56:43.5Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,74,70,2023-01-13T01:56:45Z,3990000,False,,,0,,B. Simmons REBOUND (Off:0 Def:8),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Right Corner 3,24+ Right,,,,,,,,,411.0,8.0,8.0,0.0,,,,,,,,
413,PT04M39.00S,2023-01-13T01:56:49.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629139,3.3672798948751645,95.83333333333334,1610612751,74,70,2023-01-13T02:01:24Z,4000000,False,-229.0,-21.0,1,left,MISS Y. Watanabe running 3PT,[1629139],1610612751.0,BKN,running,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,,,23.01,Missed,,,,,,,,,,,,,,,,
414,PT04M37.00S,2023-01-13T01:56:51.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,74,70,2023-01-13T01:57:27Z,4010000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,413.0,,,,,,,,,,,
416,PT04M37.00S,2023-01-13T01:56:55.5Z,3,REGULAR,substitution,out,[],1627732,,,1610612738,74,70,2023-01-13T01:57:25Z,4030000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M37.00S,2023-01-13T01:56:55.5Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,74,70,2023-01-13T01:57:25Z,4040000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M37.00S,2023-01-13T01:56:55.5Z,3,REGULAR,substitution,out,[],203935,,,1610612738,74,70,2023-01-13T01:57:25Z,4050000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M37.00S,2023-01-13T01:56:55.5Z,3,REGULAR,substitution,in,[],203933,,,1610612738,74,70,2023-01-13T01:57:25Z,4060000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M37.00S,2023-01-13T01:56:55.5Z,3,REGULAR,substitution,in,[],1627763,,,1610612738,74,70,2023-01-13T01:57:25Z,4070000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M37.00S,2023-01-13T01:56:55.5Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,74,70,2023-01-13T01:57:25Z,4080000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M22.00S,2023-01-13T01:57:30.6Z,3,REGULAR,3pt,Jump Shot,[],1630202,69.07030223390277,67.8921568627451,1610612738,74,70,2023-01-13T01:57:53Z,4090000,False,89.0,238.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,25.45,Missed,,,,,,,,,,,,,,,,
423,PT04M22.00S,2023-01-13T01:57:30.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,74,70,2023-01-13T01:57:53Z,4100000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,422.0,,,,,,,,,,,
425,PT04M04.00S,2023-01-13T01:57:58.8Z,3,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612751,74,70,2023-01-13T01:58:07Z,4120000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Claxton 2 FT),"[1629684, 1629651]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,2.0,0.0,Claxton,1629651.0,,
427,PT04M04.00S,2023-01-13T01:58:25.1Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,75,70,2023-01-13T01:59:16Z,4140000,False,,,0,,N. Claxton Free Throw 1 of 2 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
428,PT04M04.00S,2023-01-13T01:58:25.7Z,3,REGULAR,substitution,out,[],202681,,,1610612751,75,70,2023-01-13T01:58:37Z,4150000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M04.00S,2023-01-13T01:58:25.7Z,3,REGULAR,substitution,out,[],1628436,,,1610612751,75,70,2023-01-13T01:58:37Z,4160000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M04.00S,2023-01-13T01:58:25.7Z,3,REGULAR,substitution,in,[],203552,,,1610612751,75,70,2023-01-13T01:58:37Z,4170000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M04.00S,2023-01-13T01:58:25.7Z,3,REGULAR,substitution,in,[],1629057,,,1610612751,75,70,2023-01-13T01:58:37Z,4180000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M04.00S,2023-01-13T01:58:25.1Z,3,REGULAR,violation,lane,[],1628369,,,1610612751,75,70,2023-01-13T01:59:16Z,4190000,False,,,0,,J. Tatum lane VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M04.00S,2023-01-13T01:58:25.1Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,75,70,2023-01-13T01:59:16Z,4200000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
434,PT04M01.00S,2023-01-13T01:58:28.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,75,70,2023-01-13T01:59:16Z,4210000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,433.0,7.0,7.0,0.0,,,,,,,,
435,PT03M53.00S,2023-01-13T01:59:23.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,93.24901445466492,50.0,1610612738,75,72,2023-01-13T01:59:27Z,4220000,False,0.0,11.0,1,right,R. Williams III alley-oop DUNK (6 PTS) (J. Tatum 3 AST),"[1629057, 1628369]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,1.1,Made,6.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,
437,PT03M41.00S,2023-01-13T01:59:39.7Z,3,REGULAR,foul,personal,[],1630202,,,1610612751,75,72,2023-01-13T01:59:50Z,4240000,False,,,0,,P. Pritchard personal FOUL (2 PF),"[1630202, 203552]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,200832.0,,,,,,,,,,,,,,2.0,0.0,Curry,203552.0,,
439,PT03M27.00S,2023-01-13T02:00:09.8Z,3,REGULAR,3pt,Jump Shot,[],203552,16.63929040735874,5.637254901960785,1610612751,75,72,2023-01-13T02:00:18Z,4260000,False,222.0,104.0,1,left,MISS S. Curry 24' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,24.49,Missed,,,,,,,,,,,,,,,,
440,PT03M25.00S,2023-01-13T02:00:11.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,75,72,2023-01-13T02:00:18Z,4270000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,439.0,,,,,,,,,,,
441,PT03M25.00S,2023-01-13T02:00:17.9Z,3,REGULAR,foul,personal,[],1630202,,,1610612751,75,72,2023-01-13T02:00:37Z,4280000,False,,,0,,P. Pritchard loose ball personal FOUL (3 PF),"[1630202, 1629651]",1610612738.0,BOS,loose ball,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,,,,,3.0,0.0,Claxton,1629651.0,,
443,PT03M25.00S,2023-01-13T02:00:26.5Z,3,REGULAR,substitution,out,[],1626220,,,1610612751,75,72,2023-01-13T02:00:45Z,4300000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M25.00S,2023-01-13T02:00:26.5Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,75,72,2023-01-13T02:00:45Z,4310000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M25.00S,2023-01-13T02:00:26.5Z,3,REGULAR,substitution,in,[],1627732,,,1610612751,75,72,2023-01-13T02:00:45Z,4320000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
