actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
625,PT04M04.00S,2022-10-30T01:39:38.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631097,,,1610612754,103,117,2022-10-30T01:39:38Z,6120000,,,0,,B. Mathurin Free Throw 1 of 2 (26 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
626,PT04M04.00S,2022-10-30T01:39:57.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631097,,,1610612754,103,118,2022-10-30T01:39:57Z,6130000,,,0,,B. Mathurin Free Throw 2 of 2 (27 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
627,PT03M52.00S,2022-10-30T01:40:09.4Z,4,REGULAR,2pt,Jump Shot,[],202681,12.302890932982917,32.59803921568628,1610612751,105,118,2022-10-30T01:40:12Z,6140000,87.0,63.0,1,left,K. Irving 10' pullup Jump Shot (33 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,,10.75,Made,33.0,,,,,,,,,,,,,,
628,PT03M32.00S,2022-10-30T01:40:29.2Z,4,REGULAR,3pt,Jump Shot,[],1630169,75.3777923784494,89.4607843137255,1610612754,105,118,2022-10-30T01:40:37Z,6150000,197.0,179.0,1,right,MISS T. Haliburton 26' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,26.63,Missed,,,,,,,,,,,,,,,
629,PT03M31.00S,2022-10-30T01:40:30.2Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,105,118,2022-10-30T02:03:04Z,6160000,,,0,,J. Smith REBOUND (Off:6 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,628.0,12.0,6.0,6.0,,
685,PT03M31.00S,2022-10-30T01:40:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,90.3580814717477,50.73529411764706,1610612754,105,118,2022-10-30T02:02:51Z,6165000,4.0,38.0,1,right,MISS J. Smith tip Layup,[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,3.83,Missed,,,,,,,,,,,,,,,
686,PT03M28.00S,2022-10-30T01:40:36.1Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,105,118,2022-10-30T02:02:51Z,6167500,,,0,,J. Smith REBOUND (Off:7 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,685.0,13.0,6.0,7.0,,
630,PT03M25.00S,2022-10-30T01:40:37.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630543,83.39356110381078,52.94117647058824,1610612754,105,118,2022-10-30T02:02:51Z,6170000,15.0,104.0,1,right,MISS I. Jackson 10' driving floating Shot,[1630543],1610612754.0,IND,driving floating,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,10.46,Missed,,,,,,,,,,,,,,,
631,PT03M21.00S,2022-10-30T01:40:41.0Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,105,118,2022-10-30T01:40:45Z,6180000,,,0,,B. Simmons REBOUND (Off:2 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,630.0,7.0,5.0,2.0,,
632,PT03M17.00S,2022-10-30T01:40:47.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612751,105,118,2022-10-30T01:40:53Z,6190000,,,0,,B. Hield shooting personal FOUL (3 PF) (Durant 2 FT),"[1627741, 201142]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1146.0,3.0,0.0,Durant,201142.0,,,,,,
634,PT03M17.00S,2022-10-30T01:41:13.4Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,106,118,2022-10-30T01:41:13Z,6210000,,,0,,K. Durant Free Throw 1 of 2 (21 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
635,PT03M17.00S,2022-10-30T01:41:26.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,106,118,2022-10-30T01:41:26Z,6220000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M17.00S,2022-10-30T01:42:57.1Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,107,118,2022-10-30T01:42:57Z,6230000,,,0,,K. Durant Free Throw 2 of 2 (22 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
637,PT02M53.00S,2022-10-30T01:43:24.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,89.70105124835742,44.85294117647059,1610612754,107,118,2022-10-30T01:43:28Z,6240000,-26.0,44.0,1,right,MISS B. Mathurin driving floating Shot - blocked,"[1631097, 201142]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,5.12,Missed,,,,,,,,,,,,,,Durant,201142.0
638,PT02M53.00S,2022-10-30T01:43:24.7Z,4,REGULAR,block,,[],201142,,,1610612754,107,118,2022-10-30T01:43:26Z,6250000,,,0,,K. Durant BLOCK (4 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT02M51.00S,2022-10-30T01:43:26.7Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,107,118,2022-10-30T01:43:28Z,6260000,,,0,,B. Simmons REBOUND (Off:2 Def:6),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,637.0,8.0,6.0,2.0,,
640,PT02M47.00S,2022-10-30T01:43:34.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612751,107,118,2022-10-30T01:43:57Z,6270000,,,0,,I. Jackson personal FOUL (3 PF) (Durant 2 FT),"[1630543, 201142]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629178.0,3.0,0.0,Durant,201142.0,,,,,,
642,PT02M47.00S,2022-10-30T01:44:07.9Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,108,118,2022-10-30T01:44:07Z,6290000,,,0,,K. Durant Free Throw 1 of 2 (23 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
643,PT02M47.00S,2022-10-30T01:44:23.9Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,109,118,2022-10-30T01:44:23Z,6300000,,,0,,K. Durant Free Throw 2 of 2 (24 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
644,PT02M33.00S,2022-10-30T01:44:39.7Z,4,REGULAR,3pt,Jump Shot,[],1631097,89.17542706964521,95.09803921568627,1610612754,109,121,2022-10-30T01:44:47Z,6310000,225.0,49.0,1,right,B. Mathurin 3PT  (30 PTS) (B. Hield 8 AST),"[1631097, 1627741]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,23.08,Made,30.0,B. Hield,1627741.0,8.0,,,,,,,,,,,
646,PT02M23.00S,2022-10-30T01:44:51.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612751,109,121,2022-10-30T01:44:58Z,6330000,,,0,,I. Jackson personal FOUL (4 PF) (Irving 2 FT),"[1630543, 202681]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,1146.0,4.0,0.0,Irving,202681.0,,,,,,
648,PT02M23.00S,2022-10-30T01:45:18.4Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,110,121,2022-10-30T01:45:18Z,6350000,,,0,,K. Irving Free Throw 1 of 2 (34 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,34.0,,,,,,,,,,,,,,
649,PT02M23.00S,2022-10-30T01:45:35.2Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,111,121,2022-10-30T01:45:35Z,6360000,,,0,,K. Irving Free Throw 2 of 2 (35 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,35.0,,,,,,,,,,,,,,
650,PT02M03.00S,2022-10-30T01:45:59.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,84.97043363994744,55.63725490196079,1610612754,111,121,2022-10-30T01:46:04Z,6370000,28.0,89.0,1,right,MISS T. Haliburton 9' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,9.32,Missed,,,,,,,,,,,,,,,
651,PT02M02.00S,2022-10-30T01:46:00.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,111,121,2022-10-30T01:46:04Z,6380000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,650.0,,,,,
653,PT01M53.00S,2022-10-30T01:46:18.6Z,4,REGULAR,2pt,Jump Shot,[],201142,15.193823915900131,68.13725490196079,1610612751,111,121,2022-10-30T01:46:23Z,6400000,-91.0,90.0,1,left,MISS K. Durant 12' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,12.8,Missed,,,,,,,,,,,,,,,
654,PT01M51.00S,2022-10-30T01:46:20.6Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,111,121,2022-10-30T01:46:23Z,6410000,,,0,,T. Haliburton REBOUND (Off:2 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,653.0,6.0,4.0,2.0,,
655,PT01M38.00S,2022-10-30T01:46:37.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203925,,,1610612754,111,121,2022-10-30T01:46:43Z,6420000,,,0,,J. Harris personal FOUL (2 PF) (Jackson 2 FT),"[203925, 1630543]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,2.0,0.0,Jackson,1630543.0,,,,,,
657,PT01M38.00S,2022-10-30T01:47:07.4Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,111,122,2022-10-30T01:47:07Z,6440000,,,0,,I. Jackson Free Throw 1 of 2 (17 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
658,PT01M38.00S,2022-10-30T01:47:28.6Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,111,123,2022-10-30T01:47:28Z,6450000,,,0,,I. Jackson Free Throw 2 of 2 (18 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
659,PT01M31.00S,2022-10-30T01:47:39.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612751,111,123,2022-10-30T01:47:48Z,6460000,,,0,,J. Smith shooting personal FOUL (3 PF) (Durant 2 FT),"[1630188, 201142]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,3.0,0.0,Durant,201142.0,,,,,,
661,PT01M31.00S,2022-10-30T01:48:04.3Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,112,123,2022-10-30T01:48:04Z,6480000,,,0,,K. Durant Free Throw 1 of 2 (25 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
662,PT01M31.00S,2022-10-30T01:48:15.8Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,113,123,2022-10-30T01:48:15Z,6490000,,,0,,K. Durant Free Throw 2 of 2 (26 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
663,PT01M11.00S,2022-10-30T01:48:37.3Z,4,REGULAR,3pt,Jump Shot,[],1630169,65.52233902759527,45.09803921568628,1610612754,113,123,2022-10-30T01:49:47Z,6500000,-25.0,272.0,1,right,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,27.27,Missed,,,,,,,,,,,,,,,
664,PT01M08.00S,2022-10-30T01:48:40.3Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,113,123,2022-10-30T01:48:42Z,6510000,,,0,,I. Jackson REBOUND (Off:4 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,663.0,10.0,6.0,4.0,,
665,PT01M07.00S,2022-10-30T01:48:42.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631097,92.72339027595268,49.01960784313725,1610612754,113,125,2022-10-30T01:50:25Z,6520000,-5.0,16.0,1,right,B. Mathurin driving DUNK (32 PTS) (I. Jackson 4 AST),"[1631097, 1630543]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,1.66,Made,32.0,I. Jackson,1630543.0,4.0,,,,,,,,,,,
667,PT00M56.90S,2022-10-30T01:48:55.6Z,4,REGULAR,3pt,Jump Shot,[],1626220,26.231931668856767,15.931372549019606,1610612751,116,125,2022-10-30T01:49:01Z,6540000,170.0,194.0,1,left,R. O'Neale 25' 3PT pullup (11 PTS) (K. Irving 6 AST),"[1626220, 202681]",1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,25.82,Made,11.0,K. Irving,202681.0,6.0,,,,,,,,,,,
669,PT00M42.20S,2022-10-30T01:49:17.8Z,4,REGULAR,foul,offensive,['inpenalty'],1631097,,,1610612754,116,125,2022-10-30T01:53:51Z,6560000,,,0,,B. Mathurin offensive FOUL (4 PF),"[1631097, 1626220]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,1626302.0,4.0,0.0,O'Neale,1626220.0,,,,,,
673,PT00M42.20S,2022-10-30T01:49:17.8Z,4,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,116,125,2022-10-30T01:53:51Z,6575000,,,0,,B. Mathurin offensive foul TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,1626302.0,,,,,,,,,,
671,PT00M42.20S,2022-10-30T01:49:36.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612751,116,125,2022-10-30T01:53:39Z,6580000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M42.20S,2022-10-30T01:53:15.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,116,125,2022-10-30T01:53:15Z,6600000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M42.20S,2022-10-30T01:54:06.2Z,4,REGULAR,substitution,out,[],1630543,,,1610612751,116,125,2022-10-30T01:54:21Z,6610000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M42.20S,2022-10-30T01:54:06.2Z,4,REGULAR,substitution,in,[],1629614,,,1610612751,116,125,2022-10-30T01:54:21Z,6620000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M32.60S,2022-10-30T01:54:45.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,5.995400788436268,54.90196078431373,1610612751,116,125,2022-10-30T01:54:50Z,6630000,-25.0,4.0,1,left,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,2.48,Missed,,,,,,,,,,,,,,,
678,PT00M29.70S,2022-10-30T01:54:48.5Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,116,125,2022-10-30T01:54:50Z,6640000,,,0,,J. Smith REBOUND (Off:7 Def:7),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,677.0,14.0,7.0,7.0,,
679,PT00M13.50S,2022-10-30T01:55:04.6Z,4,REGULAR,3pt,Jump Shot,[],1627741,73.80091984231275,12.745098039215685,1610612754,116,125,2022-10-30T01:55:09Z,6650000,-186.0,194.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,26.88,Missed,,,,,,,,,,,,,,,
680,PT00M10.50S,2022-10-30T01:55:07.7Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,116,125,2022-10-30T01:55:07Z,6660000,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,679.0,5.0,4.0,1.0,,
681,PT00M06.30S,2022-10-30T01:55:11.9Z,4,REGULAR,3pt,Jump Shot,[],202681,34.641918528252305,75.98039215686273,1610612751,116,125,2022-10-30T01:55:22Z,6670000,-130.0,273.0,1,left,MISS K. Irving 30' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,30.24,Missed,,,,,,,,,,,,,,,
682,PT00M02.40S,2022-10-30T01:55:15.8Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,116,125,2022-10-30T01:55:15Z,6680000,,,0,,B. Hield REBOUND (Off:1 Def:8),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,681.0,9.0,8.0,1.0,,
683,PT00M00.00S,2022-10-30T01:55:22.1Z,4,REGULAR,period,end,[],0,,,1610612754,116,125,2022-10-30T01:55:22Z,6690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2022-10-30T01:55:26.9Z,4,REGULAR,game,end,[],0,,,0,116,125,2022-10-30T01:55:27Z,6700000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
