actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
248,PT06M09.00S,2023-04-08T00:19:47.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629048,10.85742444152431,51.9607843137255,1610612753,46,30,2023-04-08T00:19:52Z,2460000,False,-10.0,50.0,1,left,G. Bitadze turnaround Hook (4 PTS) (C. Anthony 4 AST),"[1629048, 1630175]",1610612753.0,ORL,turnaround,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,5.06,Made,4.0,C. Anthony,1630175.0,4.0,,,,,,,,,,,
249,PT05M53.00S,2023-04-08T00:20:03.0Z,2,REGULAR,3pt,Jump Shot,[],203552,76.95466491458606,87.25490196078431,1610612751,46,30,2023-04-08T00:20:07Z,2470000,False,186.0,164.0,1,right,MISS S. Curry 24' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,24.83,Missed,,,,,,,,,,,,,,,
250,PT05M50.00S,2023-04-08T00:20:06.0Z,2,REGULAR,rebound,defensive,[],203487,,,1610612753,46,30,2023-04-08T00:20:07Z,2480000,False,,,0,,M. Carter-Williams REBOUND (Off:0 Def:2),[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,249.0,,,,,,2.0,2.0,0.0,,
251,PT05M47.00S,2023-04-08T00:20:11.5Z,2,REGULAR,turnover,out-of-bounds,[],203487,,,1610612753,46,30,2023-04-08T00:20:17Z,2490000,False,,,0,,M. Carter-Williams bad pass out-of-bounds TURNOVER (1 TO),[203487],1610612753.0,ORL,bad pass,,,Carter-Williams,M. Carter-Williams,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,200833.0,,,,,,,,,
253,PT05M28.00S,2023-04-08T00:20:41.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,93.38042049934296,22.794117647058822,1610612751,48,30,2023-04-08T00:21:57Z,2500000,False,-136.0,10.0,1,right,S. Curry 13' pullup Jump Shot (10 PTS) (S. Dinwiddie 7 AST),"[203552, 203915]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,13.63,Made,10.0,S. Dinwiddie,203915.0,7.0,,,,,,,,,,,
254,PT05M06.00S,2023-04-08T00:21:02.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,18.74178712220762,53.67647058823529,1610612753,48,30,2023-04-08T00:21:13Z,2510000,False,-18.0,124.0,1,left,MISS C. Anthony 12' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,12.51,Missed,,,,,,,,,,,,,,,
255,PT05M05.00S,2023-04-08T00:21:03.1Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,48,30,2023-04-08T00:27:36Z,2520000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,254.0,,,,,,4.0,3.0,1.0,,
289,PT05M03.00S,2023-04-08T00:21:13.5Z,2,REGULAR,turnover,bad pass,[],1629048,,,1610612753,48,30,2023-04-08T00:27:44Z,2525000,False,,,0,,G. Bitadze bad pass TURNOVER (2 TO),"[1629048, 1628969]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,2.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,
290,PT05M03.00S,2023-04-08T00:21:13.5Z,2,REGULAR,steal,,[],1628969,,,1610612751,48,30,2023-04-08T00:27:22Z,2527500,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT04M44.00S,2023-04-08T00:21:24.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,72.48685939553219,20.098039215686274,1610612751,48,30,2023-04-08T00:27:22Z,2530000,False,-150.0,206.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,25.46,Missed,,,,,,,,,,,,,,,
257,PT04M41.00S,2023-04-08T00:21:27.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,48,30,2023-04-08T00:21:28Z,2540000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,256.0,,,,,,5.0,4.0,1.0,,
259,PT04M35.00S,2023-04-08T00:21:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.389618922470433,43.872549019607845,1610612753,48,32,2023-04-08T00:24:20Z,2550000,False,31.0,8.0,1,left,F. Wagner reverse Layup (4 PTS) (M. Carter-Williams 1 AST),"[1630532, 203487]",1610612753.0,ORL,reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.15,Made,4.0,M. Carter-Williams,203487.0,1.0,,,,,,,,,,,
261,PT04M11.00S,2023-04-08T00:21:57.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,91.93495400788436,4.6568627450980395,1610612751,48,32,2023-04-08T00:22:02Z,2570000,False,-227.0,23.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,22.79,Missed,,,,,,,,,,,,,,,
262,PT04M08.00S,2023-04-08T00:22:00.9Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,48,32,2023-04-08T00:22:02Z,2580000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,,,,,261.0,,,,,,3.0,3.0,0.0,,
263,PT04M00.00S,2023-04-08T00:22:11.6Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612753,48,32,2023-04-08T00:22:18Z,2590000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628969, 1630532]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200833.0,1.0,0.0,Wagner,1630532.0,,,,,
265,PT04M00.00S,2023-04-08T00:22:46.3Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,48,33,2023-04-08T00:22:46Z,2610000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
266,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,out,[],1629661,,,1610612753,48,33,2023-04-08T00:23:01Z,2620000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,out,[],203552,,,1610612753,48,33,2023-04-08T00:23:01Z,2630000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,48,33,2023-04-08T00:23:01Z,2640000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,out,[],203487,,,1610612753,48,33,2023-04-08T00:23:01Z,2650000,False,,,0,,SUB out: M. Carter-Williams,[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,in,[],203925,,,1610612753,48,33,2023-04-08T00:23:01Z,2660000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,in,[],1629651,,,1610612753,48,33,2023-04-08T00:23:01Z,2670000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,48,33,2023-04-08T00:23:01Z,2680000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M00.00S,2023-04-08T00:22:46.8Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,48,33,2023-04-08T00:23:01Z,2690000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M00.00S,2023-04-08T00:23:13.6Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,48,34,2023-04-08T00:23:13Z,2700000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
275,PT03M48.00S,2023-04-08T00:23:27.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203915,89.70105124835742,57.84313725490197,1610612751,48,34,2023-04-08T00:23:33Z,2710000,False,39.0,44.0,1,right,MISS S. Dinwiddie driving bank Hook,[203915],1610612751.0,BKN,driving bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,5.92,Missed,,,,,,,,,,,,,,,
276,PT03M45.00S,2023-04-08T00:23:30.0Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,48,34,2023-04-08T00:23:33Z,2720000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,275.0,,,,,,6.0,5.0,1.0,,
277,PT03M37.00S,2023-04-08T00:23:38.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,26.49474375821288,79.65686274509804,1610612753,48,34,2023-04-08T00:23:42Z,2730000,False,-148.0,197.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,24.63,Missed,,,,,,,,,,,,,,,
278,PT03M34.00S,2023-04-08T00:23:41.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,48,34,2023-04-08T00:23:42Z,2740000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,277.0,,,,,,6.0,4.0,2.0,,
279,PT03M25.00S,2023-04-08T00:23:50.2Z,2,REGULAR,3pt,Jump Shot,[],1628969,66.70499342969777,48.77450980392157,1610612751,51,34,2023-04-08T00:23:55Z,2750000,False,-6.0,260.0,1,right,M. Bridges 26' 3PT  (10 PTS) (S. Dinwiddie 8 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,26.06,Made,10.0,S. Dinwiddie,203915.0,8.0,,,,,,,,,,,
281,PT03M03.00S,2023-04-08T00:24:12.7Z,2,REGULAR,turnover,lost ball,[],1630532,,,1610612753,51,34,2023-04-08T00:24:16Z,2770000,False,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 203925]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,1.0,Harris,203925.0,,,,,,,,,,,,,,,,,
282,PT03M03.00S,2023-04-08T00:24:12.7Z,2,REGULAR,steal,,[],203925,,,1610612751,51,34,2023-04-08T00:32:36Z,2780000,False,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
283,PT02M57.00S,2023-04-08T00:24:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,94.03745072273325,52.94117647058824,1610612751,51,34,2023-04-08T00:24:23Z,2790000,False,15.0,4.0,1,right,MISS M. Bridges driving reverse Layup,[1628969],1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,1.51,Missed,,,,,,,,,,,,,,,
284,PT02M54.00S,2023-04-08T00:24:21.5Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,51,34,2023-04-08T00:24:23Z,2800000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,283.0,,,,,,1.0,1.0,0.0,,
285,PT02M50.00S,2023-04-08T00:24:28.2Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,51,34,2023-04-08T00:24:33Z,2810000,False,,,0,,C. Anthony step out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,step,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,,200833.0,,,,,,,,,
286,PT02M50.00S,2023-04-08T00:24:34.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,51,34,2023-04-08T00:24:34Z,2820000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M50.00S,2023-04-08T00:24:35.6Z,2,REGULAR,substitution,out,[],1628969,,,1610612751,51,34,2023-04-08T00:26:50Z,2830000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M50.00S,2023-04-08T00:24:35.6Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,51,34,2023-04-08T00:26:50Z,2840000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M30.00S,2023-04-08T00:27:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,67.49342969776609,39.46078431372549,1610612751,51,34,2023-04-08T00:27:46Z,2850000,False,-53.0,253.0,1,right,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,25.85,Missed,,,,,,,,,,,,,,,
292,PT02M25.00S,2023-04-08T00:27:46.8Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,51,34,2023-04-08T00:27:50Z,2860000,False,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,291.0,,,,,,4.0,4.0,0.0,,
293,PT02M20.00S,2023-04-08T00:27:51.3Z,2,REGULAR,3pt,Jump Shot,[],1630591,28.991458607095925,71.81372549019608,1610612753,51,34,2023-04-08T00:27:57Z,2870000,False,-109.0,220.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,24.56,Missed,,,,,,,,,,,,,,,
294,PT02M16.00S,2023-04-08T00:27:55.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,51,34,2023-04-08T00:27:57Z,2880000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,293.0,,,,,,7.0,5.0,2.0,,
295,PT02M09.00S,2023-04-08T00:28:02.0Z,2,REGULAR,3pt,Jump Shot,[],1627827,66.70499342969777,60.5392156862745,1610612751,51,34,2023-04-08T00:28:07Z,2890000,False,53.0,260.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,26.58,Missed,,,,,,,,,,,,,,,
296,PT02M05.00S,2023-04-08T00:28:06.0Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,51,34,2023-04-08T00:28:07Z,2900000,False,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,295.0,,,,,,5.0,5.0,0.0,,
297,PT01M43.00S,2023-04-08T00:28:58.5Z,2,REGULAR,jumpball,recovered,[],1630591,,,1610612753,51,34,2023-04-08T00:29:02Z,2910000,False,,,0,,Jump Ball G. Bitadze vs. R. O'Neale: Tip to J. Suggs,"[1630591, 1629048, 1626220]",1610612753.0,ORL,heldball,J. Suggs,1630591.0,Suggs,J. Suggs,Bitadze,1629048.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,,,,,,
300,PT01M38.00S,2023-04-08T00:29:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,7.440867279894875,49.754901960784316,1610612753,51,34,2023-04-08T00:29:09Z,2940000,False,1.0,17.0,1,left,MISS G. Bitadze floating Shot,[1629048],1610612753.0,ORL,floating,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,1.74,Missed,,,,,,,,,,,,,,,
301,PT01M36.00S,2023-04-08T00:29:05.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,51,34,2023-04-08T00:29:05Z,2950000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,300.0,,,,,,8.0,6.0,2.0,,
304,PT01M26.00S,2023-04-08T00:29:27.9Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630591,,,1610612751,51,34,2023-04-08T00:30:06Z,2980000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Harris 3 FT),"[1630591, 203925]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,1.0,0.0,Harris,203925.0,,,,,
306,PT01M26.00S,2023-04-08T00:29:44.0Z,2,REGULAR,freethrow,1 of 3,[],203925,,,1610612751,52,34,2023-04-08T00:31:29Z,3000000,False,,,0,,J. Harris Free Throw 1 of 3 (4 PTS),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
307,PT01M26.00S,2023-04-08T00:30:00.3Z,2,REGULAR,freethrow,2 of 3,[],203925,,,1610612751,53,34,2023-04-08T00:31:29Z,3010000,False,,,0,,J. Harris Free Throw 2 of 3 (5 PTS),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
308,PT01M26.00S,2023-04-08T00:30:00.9Z,2,REGULAR,substitution,out,[],1629048,,,1610612751,53,34,2023-04-08T00:30:08Z,3020000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M26.00S,2023-04-08T00:30:00.9Z,2,REGULAR,substitution,in,[],1629643,,,1610612751,53,34,2023-04-08T00:30:08Z,3030000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M26.00S,2023-04-08T00:30:22.2Z,2,REGULAR,freethrow,3 of 3,[],203925,,,1610612751,54,34,2023-04-08T00:31:29Z,3040000,False,,,0,,J. Harris Free Throw 3 of 3 (6 PTS),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
311,PT01M16.00S,2023-04-08T00:30:33.5Z,2,REGULAR,3pt,Jump Shot,[],1629643,9.280551905387648,3.431372549019608,1610612753,54,34,2023-04-08T00:30:37Z,3050000,False,233.0,35.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,,,,23.54,Missed,,,,,,,,,,,,,,,
312,PT01M14.00S,2023-04-08T00:30:35.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,54,34,2023-04-08T00:30:37Z,3060000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,,,,,,311.0,,,,,,3.0,3.0,0.0,,
313,PT01M07.00S,2023-04-08T00:30:42.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.77463863337714,51.9607843137255,1610612751,56,34,2023-04-08T00:31:00Z,3070000,False,10.0,6.0,1,right,N. Claxton DUNK (10 PTS) (R. O'Neale 3 AST),"[1629651, 1626220]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.15,Made,10.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,,
315,PT00M52.20S,2023-04-08T00:30:58.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,7.440867279894875,57.59803921568627,1610612753,56,34,2023-04-08T00:31:06Z,3090000,False,-38.0,17.0,1,left,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,4.18,Missed,,,,,,,,,,,,,,,
316,PT00M52.20S,2023-04-08T00:30:58.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,56,34,2023-04-08T00:31:06Z,3100000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:5),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,315.0,,,,,,5.0,5.0,0.0,,
317,PT00M49.40S,2023-04-08T00:31:02.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629651,92.46057818659659,50.0,1610612751,58,34,2023-04-08T00:34:48Z,3110000,False,0.0,18.0,1,right,N. Claxton running alley-oop DUNK (12 PTS) (S. Dinwiddie 9 AST),"[1629651, 203915]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.84,Made,12.0,S. Dinwiddie,203915.0,9.0,,,,,,,,,,,
319,PT00M42.30S,2023-04-08T00:31:12.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628365,8.360709592641262,44.11764705882353,1610612753,58,36,2023-04-08T00:35:41Z,3130000,False,29.0,26.0,1,left,M. Fultz driving Hook (6 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,3.93,Made,6.0,,,,,,,,,,,,,,
320,PT00M42.30S,2023-04-08T00:31:16.3Z,2,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612753,58,36,2023-04-08T00:31:28Z,3140000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Fultz 1 FT),"[1626220, 1628365]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Fultz,1628365.0,,,,,
322,PT00M42.30S,2023-04-08T00:31:33.6Z,2,REGULAR,freethrow,1 of 1,[],1628365,,,1610612753,58,37,2023-04-08T00:31:33Z,3160000,False,,,0,,M. Fultz Free Throw 1 of 1 (7 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
323,PT00M31.70S,2023-04-08T00:31:46.9Z,2,REGULAR,3pt,Jump Shot,[],203925,70.25295663600527,22.54901960784314,1610612751,58,37,2023-04-08T00:31:51Z,3170000,False,-137.0,227.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,,,,26.54,Missed,,,,,,,,,,,,,,,
324,PT00M29.00S,2023-04-08T00:31:49.6Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,58,37,2023-04-08T00:31:51Z,3180000,False,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,323.0,,,,,,4.0,4.0,0.0,,
325,PT00M12.10S,2023-04-08T00:32:08.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612753,58,37,2023-04-08T00:32:20Z,3190000,False,,,0,,D. Finney-Smith personal FOUL (1 PF) (Suggs 2 FT),"[1627827, 1630591]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200833.0,1.0,0.0,Suggs,1630591.0,,,,,
327,PT00M12.10S,2023-04-08T00:32:36.9Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,58,38,2023-04-08T00:32:36Z,3210000,False,,,0,,J. Suggs Free Throw 1 of 2 (4 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
328,PT00M12.10S,2023-04-08T00:32:57.2Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,58,39,2023-04-08T00:32:57Z,3220000,False,,,0,,J. Suggs Free Throw 2 of 2 (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
329,PT00M03.50S,2023-04-08T00:33:08.2Z,2,REGULAR,3pt,Jump Shot,[],203915,69.46452036793693,26.47058823529412,1610612751,58,39,2023-04-08T00:33:13Z,3230000,False,-118.0,235.0,1,right,MISS S. Dinwiddie 26' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,26.23,Missed,,,,,,,,,,,,,,,
330,PT00M00.20S,2023-04-08T00:33:11.5Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,58,39,2023-04-08T00:33:11Z,3240000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,329.0,,,,,,2.0,2.0,0.0,,
