actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
428,PT04M29.00S,2023-02-08T02:01:03.2Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,69,69,2023-02-08T02:01:04Z,4150000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,427.0,5.0,4.0,1.0,,,,,,,,,,,,,,
429,PT04M25.00S,2023-02-08T02:01:06.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627814,15.850854139290407,4.166666666666666,1610612756,69,69,2023-02-08T02:05:58Z,4160000,False,229.0,96.0,1,left,MISS D. Lee 24' running 3PT,[1627814],1610612756.0,PHX,running,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
430,PT04M22.00S,2023-02-08T02:01:09.9Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,69,69,2023-02-08T02:05:58Z,4170000,False,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,429.0,6.0,4.0,2.0,,,,,,,,,,,,,,
431,PT04M21.00S,2023-02-08T02:01:12.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,7.703679369250986,78.67647058823529,1610612756,69,69,2023-02-08T02:06:23Z,4180000,False,-143.0,20.0,1,left,MISS M. Bridges 14' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,14.48,Missed,,,,,,,,,,,,,,,,,,
432,PT04M18.00S,2023-02-08T02:01:15.0Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,69,69,2023-02-08T02:01:22Z,4190000,False,,,0,,D. Ayton REBOUND (Off:3 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,431.0,11.0,8.0,3.0,,,,,,,,,,,,,,
433,PT04M18.00S,2023-02-08T02:01:15.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612756,69,69,2023-02-08T02:01:15Z,4200000,False,0.0,0.0,1,left,MISS D. Ayton tip Layup,[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
434,PT04M16.00S,2023-02-08T02:01:16.4Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,69,69,2023-02-08T02:01:16Z,4210000,False,,,0,,D. Ayton REBOUND (Off:4 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,433.0,12.0,8.0,4.0,,,,,,,,,,,,,,
435,PT04M16.00S,2023-02-08T02:01:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612756,69,71,2023-02-08T02:01:16Z,4220000,False,0.0,0.0,1,left,D. Ayton tip Layup (21 PTS),[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,21.0,,,,,,,,,,,,
436,PT04M06.00S,2023-02-08T02:01:26.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,84.44480946123521,43.872549019607845,1610612751,71,71,2023-02-08T02:07:05Z,4230000,False,-31.0,94.0,1,right,T. Warren 9' driving floating Jump Shot (2 PTS) (B. Simmons 5 AST),"[203933, 1627732]",1610612751.0,BKN,driving floating,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Center,9.86,Made,,,,,,2.0,,,,B. Simmons,1627732.0,5.0,,,,,,
438,PT03M59.00S,2023-02-08T02:01:38.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,71,71,2023-02-08T02:01:38Z,4250000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M59.00S,2023-02-08T02:01:39.7Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,71,71,2023-02-08T02:04:31Z,4260000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M59.00S,2023-02-08T02:01:39.7Z,3,REGULAR,substitution,in,[],1628470,,,1610612756,71,71,2023-02-08T02:04:31Z,4270000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M54.00S,2023-02-08T02:05:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.521024967148489,52.94117647058824,1610612756,71,73,2023-02-08T02:05:17Z,4280000,False,-15.0,9.0,1,left,D. Ayton cutting Layup (23 PTS) (C. Paul 9 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,23.0,,,,C. Paul,101108.0,9.0,,,,,,
443,PT03M54.00S,2023-02-08T02:05:14.1Z,3,REGULAR,foul,personal,['1freethrow'],203933,,,1610612756,71,73,2023-02-08T02:05:23Z,4300000,False,,,0,,T. Warren shooting personal FOUL (2 PF) (Ayton 1 FT),"[203933, 1629028]",1610612751.0,BKN,shooting,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,2.0,0.0,Ayton,1629028.0,,
445,PT03M54.00S,2023-02-08T02:05:24.2Z,3,REGULAR,substitution,out,[],1627732,,,1610612756,71,73,2023-02-08T02:05:58Z,4320000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M54.00S,2023-02-08T02:05:24.2Z,3,REGULAR,substitution,in,[],1630549,,,1610612756,71,73,2023-02-08T02:05:58Z,4330000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M54.00S,2023-02-08T02:05:46.6Z,3,REGULAR,freethrow,1 of 1,[],1629028,,,1610612756,71,74,2023-02-08T02:05:46Z,4340000,False,,,0,,D. Ayton Free Throw 1 of 1 (24 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,,24.0,,,,,,,,,,,,
448,PT03M39.00S,2023-02-08T02:06:03.8Z,3,REGULAR,turnover,lost ball,[],1630560,,,1610612751,71,74,2023-02-08T02:06:09Z,4350000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1629028]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Ayton,1629028.0,,,,,,,,,
449,PT03M39.00S,2023-02-08T02:06:03.8Z,3,REGULAR,steal,,[],1629028,,,1610612756,71,74,2023-02-08T02:10:38Z,4360000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
450,PT03M35.00S,2023-02-08T02:06:08.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629028,5.075558475689881,46.81372549019608,1610612756,71,76,2023-02-08T02:06:13Z,4370000,False,16.0,-5.0,1,left,D. Ayton running DUNK (26 PTS) (C. Paul 10 AST),"[1629028, 101108]",1610612756.0,PHX,running,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,26.0,,,,C. Paul,101108.0,10.0,,,,,,
452,PT03M14.00S,2023-02-08T02:06:29.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,94.1688567674113,50.49019607843137,1610612751,73,76,2023-02-08T02:06:32Z,4390000,False,2.0,2.0,1,right,D. Sharpe cutting DUNK (6 PTS) (E. Sumner 2 AST),"[1630549, 1628410]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,,6.0,,,,E. Sumner,1628410.0,2.0,,,,,,
454,PT03M04.00S,2023-02-08T02:06:38.9Z,3,REGULAR,2pt,Jump Shot,[],101108,25.969119579500656,48.77450980392157,1610612756,73,76,2023-02-08T02:06:45Z,4410000,False,6.0,192.0,1,left,MISS C. Paul 19' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,19.17,Missed,,,,,,,,,,,,,,,,,,
455,PT03M00.00S,2023-02-08T02:06:42.9Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,73,76,2023-02-08T02:06:45Z,4420000,False,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,454.0,5.0,5.0,0.0,,,,,,,,,,,,,,
456,PT02M47.00S,2023-02-08T02:06:56.0Z,3,REGULAR,turnover,lost ball,[],1630549,,,1610612751,73,76,2023-02-08T02:08:55Z,4430000,False,,,0,,D. Sharpe lost ball TURNOVER (2 TO),"[1630549, 101108]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Paul,101108.0,,,,,,,,,
457,PT02M47.00S,2023-02-08T02:06:56.0Z,3,REGULAR,steal,,[],101108,,,1610612756,73,76,2023-02-08T02:08:55Z,4440000,False,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT02M38.00S,2023-02-08T02:07:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,5.206964520367937,53.431372549019606,1610612756,73,78,2023-02-08T02:12:17Z,4450000,False,-17.0,-4.0,1,left,M. Bridges Layup (14 PTS) (C. Paul 11 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,14.0,,,,C. Paul,101108.0,11.0,,,,,,
460,PT02M29.00S,2023-02-08T02:07:18.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,73,78,2023-02-08T02:07:18Z,4470000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,73,78,2023-02-08T02:08:46Z,4480000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,out,[],1630549,,,1610612751,73,78,2023-02-08T02:08:46Z,4490000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,out,[],101108,,,1610612751,73,78,2023-02-08T02:08:46Z,4500000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,out,[],1629028,,,1610612751,73,78,2023-02-08T02:08:46Z,4510000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,in,[],201988,,,1610612751,73,78,2023-02-08T02:08:46Z,4520000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,in,[],1629651,,,1610612751,73,78,2023-02-08T02:08:46Z,4530000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,in,[],1629111,,,1610612751,73,78,2023-02-08T02:08:46Z,4540000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M29.00S,2023-02-08T02:07:19.7Z,3,REGULAR,substitution,in,[],1630240,,,1610612751,73,78,2023-02-08T02:08:46Z,4550000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M15.00S,2023-02-08T02:09:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,93.38042049934296,51.71568627450981,1610612751,75,78,2023-02-08T02:09:08Z,4560000,False,9.0,10.0,1,right,D. Duke Jr. driving Layup (4 PTS) (N. Claxton 2 AST),"[1630561, 1629651]",1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,4.0,,,,N. Claxton,1629651.0,2.0,,,,,,
470,PT02M01.00S,2023-02-08T02:09:19.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,5.469776609724048,50.0,1610612756,75,80,2023-02-08T02:13:59Z,4570000,False,0.0,-1.0,1,left,M. Bridges driving DUNK (16 PTS) (S. Lee 1 AST),"[1628969, 1630240]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.11,Made,,,,,,16.0,,,,S. Lee,1630240.0,1.0,,,,,,
472,PT01M37.00S,2023-02-08T02:09:42.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,89.17542706964521,47.05882352941176,1610612751,77,80,2023-02-08T02:09:47Z,4580000,False,-15.0,49.0,1,right,T. Warren driving floating Jump Shot (4 PTS) (N. Claxton 3 AST),"[203933, 1629651]",1610612751.0,BKN,driving floating,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,5.14,Made,,,,,,4.0,,,,N. Claxton,1629651.0,3.0,,,,,,
473,PT01M20.00S,2023-02-08T02:10:00.6Z,3,REGULAR,turnover,bad pass,[],1628470,,,1610612756,77,80,2023-02-08T02:18:27Z,4590000,False,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1628410]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,Sumner,1628410.0,,,,,,,,,
474,PT01M20.00S,2023-02-08T02:10:00.6Z,3,REGULAR,steal,,[],1628410,,,1610612751,77,80,2023-02-08T02:10:02Z,4600000,False,,,0,,E. Sumner STEAL (2 STL),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
475,PT01M12.00S,2023-02-08T02:10:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630561,93.38042049934296,54.41176470588235,1610612751,77,80,2023-02-08T02:10:13Z,4610000,False,22.0,10.0,1,right,MISS D. Duke Jr. running reverse Layup,[1630561],1610612751.0,BKN,running reverse,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
476,PT01M08.00S,2023-02-08T02:10:11.2Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,77,80,2023-02-08T02:10:13Z,4620000,False,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,475.0,7.0,5.0,2.0,,,,,,,,,,,,,,
478,PT01M07.00S,2023-02-08T02:10:12.4Z,3,REGULAR,turnover,lost ball,[],1628969,,,1610612756,77,80,2023-02-08T02:10:23Z,4640000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1630561]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Duke Jr.,1630561.0,,,,,,,,,
479,PT01M07.00S,2023-02-08T02:10:12.4Z,3,REGULAR,steal,,[],1630561,,,1610612751,77,80,2023-02-08T02:10:14Z,4650000,False,,,0,,D. Duke Jr. STEAL (1 STL),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT01M06.00S,2023-02-08T02:10:15.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203933,93.51182654402102,95.58823529411765,1610612751,77,80,2023-02-08T04:00:42Z,4660000,False,228.0,8.0,1,right,MISS T. Warren 3PT,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
481,PT01M06.00S,2023-02-08T02:10:15.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,77,80,2023-02-08T04:00:42Z,4670000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,480.0,,,,,,,,,,,,,,,,,
482,PT01M06.00S,2023-02-08T02:10:19.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612756,77,80,2023-02-08T02:10:27Z,4680000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF) (Lee 2 FT),"[1629651, 1627814]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202035.0,,,,,,,,1.0,0.0,Lee,1627814.0,,
484,PT01M06.00S,2023-02-08T02:10:55.4Z,3,REGULAR,freethrow,1 of 2,[],1627814,,,1610612756,77,81,2023-02-08T02:10:55Z,4700000,False,,,0,,D. Lee Free Throw 1 of 2 (1 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,,,,,,1.0,,,,,,,,,,,,
485,PT01M06.00S,2023-02-08T02:10:57.5Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,77,81,2023-02-08T02:10:59Z,4710000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M06.00S,2023-02-08T02:10:57.5Z,3,REGULAR,substitution,in,[],1630688,,,1610612756,77,81,2023-02-08T02:10:59Z,4720000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M06.00S,2023-02-08T02:11:18.0Z,3,REGULAR,freethrow,2 of 2,[],1627814,,,1610612756,77,82,2023-02-08T02:11:18Z,4730000,False,,,0,,D. Lee Free Throw 2 of 2 (2 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,,,,,,2.0,,,,,,,,,,,,
488,PT00M48.30S,2023-02-08T02:11:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.11760840998686,53.67647058823529,1610612751,79,82,2023-02-08T02:21:18Z,4740000,False,18.0,12.0,1,right,N. Claxton Layup (17 PTS) (P. Mills 3 AST),"[1629651, 201988]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,17.0,,,,P. Mills,201988.0,3.0,,,,,,
490,PT00M32.80S,2023-02-08T02:12:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,9.674770039421814,41.66666666666667,1610612756,79,84,2023-02-08T02:12:26Z,4760000,False,42.0,38.0,1,left,T. Craig driving floating bank Jump Shot (2 PTS) (S. Lee 2 AST),"[1628470, 1630240]",1610612756.0,PHX,driving floating bank,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,,,,,,2.0,,,,S. Lee,1630240.0,2.0,,,,,,
492,PT00M27.60S,2023-02-08T02:12:11.5Z,3,REGULAR,foul,personal,[],1629111,,,1610612751,79,84,2023-02-08T02:12:22Z,4780000,False,,,0,,J. Landale personal FOUL (1 PF),"[1629111, 1628410]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,202035.0,,,,,,,,1.0,0.0,Sumner,1628410.0,,
494,PT00M27.60S,2023-02-08T02:12:29.8Z,3,REGULAR,substitution,out,[],1630561,,,1610612751,79,84,2023-02-08T02:12:41Z,4800000,False,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M27.60S,2023-02-08T02:12:29.8Z,3,REGULAR,substitution,out,[],1627814,,,1610612751,79,84,2023-02-08T02:12:41Z,4810000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M27.60S,2023-02-08T02:12:29.8Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,79,84,2023-02-08T02:12:41Z,4820000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M27.60S,2023-02-08T02:12:29.8Z,3,REGULAR,substitution,in,[],1628969,,,1610612751,79,84,2023-02-08T02:12:41Z,4830000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M24.10S,2023-02-08T02:12:55.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630240,,,1610612751,79,84,2023-02-08T02:13:05Z,4840000,False,,,0,,S. Lee personal FOUL (2 PF) (Thomas 2 FT),"[1630240, 1630560]",1610612756.0,PHX,,,,Lee,S. Lee,,,,,Mid-Range,16-24 Left Center,,,,,,,202035.0,,,,,,,,2.0,0.0,Thomas,1630560.0,,
500,PT00M24.10S,2023-02-08T02:13:21.4Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,80,84,2023-02-08T02:13:21Z,4860000,False,,,0,,C. Thomas Free Throw 1 of 2 (29 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,29.0,,,,,,,,,,,,
501,PT00M24.10S,2023-02-08T02:13:22.1Z,3,REGULAR,substitution,out,[],201988,,,1610612751,80,84,2023-02-08T02:13:32Z,4870000,False,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M24.10S,2023-02-08T02:13:22.1Z,3,REGULAR,substitution,out,[],1628470,,,1610612751,80,84,2023-02-08T02:13:32Z,4880000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M24.10S,2023-02-08T02:13:22.1Z,3,REGULAR,substitution,out,[],1630240,,,1610612751,80,84,2023-02-08T02:13:32Z,4890000,False,,,0,,SUB out: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M24.10S,2023-02-08T02:13:22.1Z,3,REGULAR,substitution,in,[],1630561,,,1610612751,80,84,2023-02-08T02:13:32Z,4900000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M24.10S,2023-02-08T02:13:22.1Z,3,REGULAR,substitution,in,[],1626164,,,1610612751,80,84,2023-02-08T02:13:32Z,4910000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M24.10S,2023-02-08T02:13:22.1Z,3,REGULAR,substitution,in,[],1627814,,,1610612751,80,84,2023-02-08T02:13:32Z,4920000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M24.10S,2023-02-08T02:13:46.2Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,81,84,2023-02-08T02:13:46Z,4930000,False,,,0,,C. Thomas Free Throw 2 of 2 (30 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,30.0,,,,,,,,,,,,
508,PT00M05.60S,2023-02-08T02:14:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,10.463206307490145,61.029411764705884,1610612756,81,86,2023-02-08T02:14:32Z,4940000,False,-55.0,46.0,1,left,M. Bridges 7' driving floating Jump Shot (18 PTS),[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.17,Made,,,,,,18.0,,,,,,,,,,,,
509,PT00M05.60S,2023-02-08T02:14:12.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630561,,,1610612756,81,86,2023-02-08T02:14:19Z,4950000,False,,,0,,D. Duke Jr. shooting personal FOUL (2 PF) (Bridges 1 FT),"[1630561, 1628969]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,2.0,0.0,Bridges,1628969.0,,
511,PT00M05.60S,2023-02-08T02:14:23.9Z,3,REGULAR,substitution,out,[],1630561,,,1610612756,81,86,2023-02-08T02:15:11Z,4970000,False,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M05.60S,2023-02-08T02:14:23.9Z,3,REGULAR,substitution,out,[],1627814,,,1610612756,81,86,2023-02-08T02:15:11Z,4980000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M05.60S,2023-02-08T02:14:23.9Z,3,REGULAR,substitution,in,[],201988,,,1610612756,81,86,2023-02-08T02:15:11Z,4990000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
