actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
261,PT01M48.00S,2023-03-19T20:31:47.9Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,42,53,2023-03-19T20:31:49Z,2520000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,260.0,1.0,1.0,0.0,,,,,,,,,,,,,,
262,PT01M39.00S,2023-03-19T20:31:57.3Z,2,REGULAR,3pt,Jump Shot,[],1629008,6.258212877792378,3.9215686274509802,1610612743,42,56,2023-03-19T20:32:01Z,2530000,False,230.0,6.0,1,left,M. Porter Jr. 3PT  (12 PTS) (N. Jokic 6 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,12.0,N. Jokic,203999.0,6.0,,,,,,,,,,
264,PT01M25.00S,2023-03-19T20:32:11.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.77463863337714,48.77450980392157,1610612751,44,56,2023-03-19T20:32:17Z,2550000,False,-6.0,6.0,1,right,N. Claxton alley-oop DUNK (9 PTS) (S. Dinwiddie 6 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,9.0,S. Dinwiddie,203915.0,6.0,,,,,,,,,,
266,PT01M09.00S,2023-03-19T20:32:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,10.85742444152431,40.19607843137255,1610612743,44,58,2023-03-19T20:32:33Z,2570000,False,49.0,50.0,1,left,M. Porter Jr. 6' floating Jump Shot (14 PTS) (N. Jokic 7 AST),"[1629008, 203999]",1610612743.0,DEN,floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.97,Made,,,,,14.0,N. Jokic,203999.0,7.0,,,,,,,,,,
268,PT01M09.00S,2023-03-19T20:32:30.6Z,2,REGULAR,foul,personal,['1freethrow'],1629661,,,1610612743,44,58,2023-03-19T20:32:49Z,2590000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1629661, 1629008]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1201.0,2.0,0.0,Porter Jr.,1629008.0,,,,
270,PT01M09.00S,2023-03-19T20:32:42.1Z,2,REGULAR,substitution,out,[],1628969,,,1610612743,44,58,2023-03-19T20:33:53Z,2610000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M09.00S,2023-03-19T20:32:42.1Z,2,REGULAR,substitution,out,[],1627827,,,1610612743,44,58,2023-03-19T20:33:53Z,2620000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M09.00S,2023-03-19T20:32:42.1Z,2,REGULAR,substitution,in,[],1626220,,,1610612743,44,58,2023-03-19T20:33:53Z,2630000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M09.00S,2023-03-19T20:32:42.1Z,2,REGULAR,substitution,in,[],203925,,,1610612743,44,58,2023-03-19T20:33:53Z,2640000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT01M09.00S,2023-03-19T20:32:57.3Z,2,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,44,59,2023-03-19T20:32:57Z,2650000,False,,,0,,M. Porter Jr. Free Throw 1 of 1 (15 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
275,PT01M01.00S,2023-03-19T20:33:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.03745072273325,47.549019607843135,1610612751,46,59,2023-03-19T20:33:15Z,2660000,False,-12.0,4.0,1,right,S. Dinwiddie driving Layup (8 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,8.0,,,,,,,,,,,,,
276,PT00M46.50S,2023-03-19T20:33:26.4Z,2,REGULAR,2pt,Jump Shot,[],1627750,9.280551905387648,68.87254901960785,1610612743,46,61,2023-03-19T20:33:31Z,2670000,False,-94.0,35.0,1,left,J. Murray 10' turnaround fadeaway Jump Shot (23 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,10.06,Made,,,,,23.0,,,,,,,,,,,,,
278,PT00M39.70S,2023-03-19T20:33:49.3Z,2,REGULAR,3pt,Jump Shot,[],203915,69.33311432325887,25.0,1610612751,46,61,2023-03-19T20:40:48Z,2690000,False,-125.0,236.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
279,PT00M35.80S,2023-03-19T20:33:53.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,46,61,2023-03-19T20:33:55Z,2700000,False,,,0,,N. Jokic REBOUND (Off:3 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,278.0,5.0,2.0,3.0,,,,,,,,,,,,,,
280,PT00M29.70S,2023-03-19T20:33:59.2Z,2,REGULAR,2pt,Jump Shot,[],1627750,9.937582128777924,77.69607843137256,1610612743,46,63,2023-03-19T20:34:04Z,2710000,False,-138.0,41.0,1,left,J. Murray 14' step back Jump Shot (25 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,14.44,Made,,,,,25.0,,,,,,,,,,,,,
281,PT00M09.50S,2023-03-19T20:34:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,94.43166885676742,52.94117647058824,1610612751,48,63,2023-03-19T20:41:19Z,2720000,False,15.0,0.0,1,right,C. Johnson driving reverse Layup (8 PTS) (S. Dinwiddie 7 AST),"[1629661, 203915]",1610612751.0,BKN,driving reverse,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,8.0,S. Dinwiddie,203915.0,7.0,,,,,,,,,,
283,PT00M00.30S,2023-03-19T20:34:34.4Z,2,REGULAR,3pt,Jump Shot,[],203932,9.674770039421814,3.9215686274509802,1610612743,48,63,2023-03-19T20:34:39Z,2740000,False,230.0,38.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
284,PT00M00.30S,2023-03-19T20:34:34.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,48,63,2023-03-19T20:34:39Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,283.0,,,,,,,,,,,,,,,,,
285,PT00M00.00S,2023-03-19T20:34:38.7Z,2,REGULAR,period,end,[],0,,,1610612743,48,63,2023-03-19T20:34:38Z,2760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2023-03-19T20:48:52.0Z,3,REGULAR,substitution,out,['startperiod'],1626220,,,1610612743,48,63,2023-03-19T20:50:02Z,2770000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2023-03-19T20:48:52.0Z,3,REGULAR,substitution,out,['startperiod'],203925,,,1610612743,48,63,2023-03-19T20:50:02Z,2780000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2023-03-19T20:48:52.0Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612743,48,63,2023-03-19T20:50:02Z,2790000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2023-03-19T20:48:52.0Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612743,48,63,2023-03-19T20:50:02Z,2800000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2023-03-19T20:50:05.5Z,3,REGULAR,period,start,[],0,,,1610612751,48,63,2023-03-19T20:50:05Z,2810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT11M45.00S,2023-03-19T20:50:20.0Z,3,REGULAR,3pt,Jump Shot,[],1628969,3.892904073587385,96.56862745098039,1610612751,51,63,2023-03-19T20:50:26Z,2820000,False,-233.0,-16.0,1,left,M. Bridges 3PT  (14 PTS) (N. Claxton 1 AST),"[1628969, 1629651]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.33,Made,,,,,14.0,N. Claxton,1629651.0,1.0,,,,,,,,,,
304,PT11M15.00S,2023-03-19T20:50:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,83.13074901445466,49.26470588235294,1610612743,51,63,2023-03-19T20:53:19Z,2855000,False,-4.0,106.0,1,right,MISS M. Porter Jr. 10' pullup Shot - blocked,"[1629008, 1629661]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.62,Missed,,,,,,,,,,,,,,,,,Johnson,1629661.0
305,PT11M15.00S,2023-03-19T20:50:52.7Z,3,REGULAR,block,,[],1629661,,,1610612743,51,63,2023-03-19T20:52:20Z,2857500,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
306,PT11M15.00S,2023-03-19T20:50:52.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,51,63,2023-03-19T20:52:20Z,2858750,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,304.0,6.0,4.0,2.0,,,,,,,,,,,,,,
295,PT11M10.00S,2023-03-19T20:50:55.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,7.178055190538765,50.245098039215684,1610612751,51,63,2023-03-19T20:52:20Z,2860000,False,-1.0,15.0,1,left,MISS M. Bridges running reverse Layup,[1628969],1610612751.0,BKN,running reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
296,PT11M07.00S,2023-03-19T20:50:58.1Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,51,63,2023-03-19T20:50:58Z,2870000,False,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,295.0,7.0,4.0,3.0,,,,,,,,,,,,,,
297,PT11M07.00S,2023-03-19T20:50:58.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,53,63,2023-03-19T20:52:20Z,2880000,False,0.0,0.0,1,left,N. Claxton tip DUNK (11 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,11.0,,,,,,,,,,,,,
298,PT10M57.00S,2023-03-19T20:51:09.8Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,53,63,2023-03-19T20:51:24Z,2890000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (2 TO),[203484],1610612743.0,DEN,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2.0,202049.0,,,,,,,,
299,PT10M41.00S,2023-03-19T20:51:28.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,8.360709592641262,45.83333333333333,1610612751,53,63,2023-03-19T20:51:37Z,2900000,False,21.0,26.0,1,left,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
300,PT10M37.00S,2023-03-19T20:51:31.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,53,63,2023-03-19T20:51:31Z,2910000,False,,,0,,N. Jokic REBOUND (Off:3 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,299.0,6.0,3.0,3.0,,,,,,,,,,,,,,
301,PT10M23.00S,2023-03-19T20:51:46.5Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,53,63,2023-03-19T20:51:49Z,2920000,False,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 1629651]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,Claxton,1629651.0,,
302,PT10M23.00S,2023-03-19T20:51:46.5Z,3,REGULAR,steal,,[],1629651,,,1610612751,53,63,2023-03-19T20:51:48Z,2930000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT10M13.00S,2023-03-19T20:51:55.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,13.61695137976347,55.392156862745104,1610612751,55,63,2023-03-19T20:52:00Z,2940000,False,-27.0,75.0,1,left,M. Bridges 8' driving floating Jump Shot (16 PTS),[1628969],1610612751.0,BKN,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.02,Made,,,,,16.0,,,,,,,,,,,,,
307,PT09M50.00S,2023-03-19T20:52:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,87.33574244415243,42.15686274509804,1610612743,55,65,2023-03-19T20:52:44Z,2950000,False,-39.0,67.0,1,right,A. Gordon 7' driving Layup (4 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,4.0,,,,,,,,,,,,,
308,PT09M50.00S,2023-03-19T20:52:40.0Z,3,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612743,55,65,2023-03-19T20:52:47Z,2960000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Gordon 1 FT),"[1628969, 203932]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202049.0,1.0,0.0,Gordon,203932.0,,,,
310,PT09M50.00S,2023-03-19T20:53:08.1Z,3,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,55,65,2023-03-19T20:53:10Z,2980000,False,,,0,,MISS A. Gordon Free Throw 1 of 1,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
311,PT09M47.00S,2023-03-19T20:53:11.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,55,65,2023-03-19T20:53:10Z,2990000,False,,,0,,N. Claxton REBOUND (Off:3 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,310.0,8.0,5.0,3.0,,,,,,,,,,,,,,
312,PT09M30.00S,2023-03-19T20:53:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,17.559132720105126,45.34313725490196,1610612751,55,65,2023-03-19T20:53:30Z,3000000,False,23.0,113.0,1,left,MISS C. Johnson 11' pullup Shot,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.5,Missed,,,,,,,,,,,,,,,,,,
313,PT09M28.00S,2023-03-19T20:53:28.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,55,65,2023-03-19T20:53:30Z,3010000,False,,,0,,N. Jokic REBOUND (Off:3 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,312.0,7.0,4.0,3.0,,,,,,,,,,,,,,
314,PT09M21.00S,2023-03-19T20:53:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.59198423127464,53.431372549019606,1610612743,55,65,2023-03-19T20:53:42Z,3020000,False,17.0,17.0,1,right,MISS N. Jokic driving Layup - blocked,"[203999, 1629651]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
315,PT09M21.00S,2023-03-19T20:53:37.3Z,3,REGULAR,block,,[],1629651,,,1610612743,55,65,2023-03-19T20:53:40Z,3030000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT09M21.00S,2023-03-19T20:53:37.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,55,65,2023-03-19T20:53:42Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,314.0,,,,,,,,,,,,,,,,,
318,PT09M19.00S,2023-03-19T20:53:55.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,95.3515111695138,95.83333333333334,1610612743,55,68,2023-03-19T20:54:01Z,3060000,False,229.0,-9.0,1,right,M. Porter Jr. 3PT  (18 PTS) (J. Murray 6 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,18.0,J. Murray,1627750.0,6.0,,,,,,,,,,
320,PT09M04.00S,2023-03-19T20:54:11.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.601182654402102,51.470588235294116,1610612751,57,68,2023-03-19T20:54:16Z,3080000,False,-7.0,0.0,1,left,N. Claxton alley-oop DUNK (13 PTS) (S. Dinwiddie 8 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,13.0,S. Dinwiddie,203915.0,8.0,,,,,,,,,,
322,PT08M57.00S,2023-03-19T20:54:20.9Z,3,REGULAR,foul,personal,[],1629651,,,1610612743,57,68,2023-03-19T20:54:26Z,3100000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 203999]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,202049.0,1.0,0.0,Jokic,203999.0,,,,
324,PT08M52.00S,2023-03-19T20:54:40.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,93.24901445466492,50.0,1610612743,57,70,2023-03-19T20:54:45Z,3120000,False,0.0,11.0,1,right,N. Jokic cutting DUNK (12 PTS) (M. Porter Jr. 2 AST),"[203999, 1629008]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,12.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,
326,PT08M39.00S,2023-03-19T20:54:54.5Z,3,REGULAR,turnover,out-of-bounds,[],203915,,,1610612751,57,70,2023-03-19T20:54:58Z,3140000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612751.0,BKN,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,202049.0,,,,,,,,
327,PT08M35.00S,2023-03-19T20:55:08.0Z,3,REGULAR,foul,offensive,[],203932,,,1610612743,57,70,2023-03-19T20:58:47Z,3150000,False,,,0,,A. Gordon charge offensive FOUL (1 PF),"[203932, 1629661]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1201.0,1.0,0.0,Johnson,1629661.0,,,,
329,PT08M35.00S,2023-03-19T20:55:08.0Z,3,REGULAR,turnover,offensive foul,[],203932,,,1610612743,57,70,2023-03-19T20:55:08Z,3170000,False,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1201.0,,,,,,,,
330,PT08M21.00S,2023-03-19T20:55:48.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,6.389618922470433,53.18627450980392,1610612751,59,70,2023-03-19T20:56:10Z,3180000,False,-16.0,8.0,1,left,N. Claxton Layup (15 PTS) (S. Dinwiddie 9 AST),"[1629651, 203915]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,15.0,S. Dinwiddie,203915.0,9.0,,,,,,,,,,
332,PT08M21.00S,2023-03-19T20:55:51.5Z,3,REGULAR,foul,personal,['1freethrow'],203999,,,1610612751,59,70,2023-03-19T20:55:59Z,3200000,False,,,0,,N. Jokic shooting personal FOUL (2 PF) (Claxton 1 FT),"[203999, 1629651]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,2.0,0.0,Claxton,1629651.0,,,,
334,PT08M21.00S,2023-03-19T20:56:19.4Z,3,REGULAR,violation,lane,[],203484,,,1610612751,59,70,2023-03-19T20:56:48Z,3220000,False,,,0,,K. Caldwell-Pope lane VIOLATION,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT08M21.00S,2023-03-19T20:56:19.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629651,,,1610612751,59,70,2023-03-19T20:56:48Z,3230000,False,,,0,,MISS N. Claxton Free Throw 1 of 1,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT08M18.00S,2023-03-19T20:56:22.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,59,70,2023-03-19T20:56:48Z,3240000,False,,,0,,N. Jokic REBOUND (Off:3 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,335.0,8.0,5.0,3.0,,,,,,,,,,,,,,
337,PT08M05.00S,2023-03-19T20:57:00.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.9862023653088,51.470588235294116,1610612743,59,72,2023-03-19T20:57:03Z,3250000,False,7.0,13.0,1,right,A. Gordon DUNK (6 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,6.0,N. Jokic,203999.0,8.0,,,,,,,,,,
339,PT07M53.00S,2023-03-19T20:57:12.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,31.488173455978973,64.2156862745098,1610612751,59,72,2023-03-19T20:57:18Z,3270000,False,-71.0,243.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
340,PT07M48.00S,2023-03-19T20:57:17.7Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,59,72,2023-03-19T20:57:18Z,3280000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,339.0,3.0,2.0,1.0,,,,,,,,,,,,,,
341,PT07M42.00S,2023-03-19T20:57:25.9Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612743,59,72,2023-03-19T20:57:32Z,3290000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1629651, 1629008]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,2.0,0.0,Porter Jr.,1629008.0,,,,
343,PT07M42.00S,2023-03-19T20:57:57.6Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,59,73,2023-03-19T20:57:57Z,3310000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (19 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
344,PT07M42.00S,2023-03-19T20:57:58.4Z,3,REGULAR,substitution,out,[],1627827,,,1610612743,59,73,2023-03-19T20:58:04Z,3320000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT07M42.00S,2023-03-19T20:57:58.4Z,3,REGULAR,substitution,in,[],203925,,,1610612743,59,73,2023-03-19T20:58:04Z,3330000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT07M42.00S,2023-03-19T20:58:16.5Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,59,74,2023-03-19T20:58:16Z,3340000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (20 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
347,PT07M33.00S,2023-03-19T20:58:31.5Z,3,REGULAR,3pt,Jump Shot,[],203925,22.815374507227332,86.76470588235294,1610612751,59,74,2023-03-19T20:58:36Z,3350000,False,-184.0,162.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,24.5,Missed,,,,,,,,,,,,,,,,,,
348,PT07M30.00S,2023-03-19T20:58:34.5Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,59,74,2023-03-19T20:58:36Z,3360000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,347.0,8.0,8.0,0.0,,,,,,,,,,,,,,
