actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
524,PT08M10.00S,2023-11-07T03:08:21.6Z,4,REGULAR,turnover,bad pass,[],1631099,,,1610612758,107,70,2023-11-07T03:08:28Z,5170000,False,,,0,,K. Murray bad pass TURNOVER (2 TO),"[1631099, 1641715]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,2.0,,,,,,,,,,,,,,,,,Whitmore,1641715.0
525,PT08M10.00S,2023-11-07T03:08:21.6Z,4,REGULAR,steal,,[],1641715,,,1610612745,107,70,2023-11-07T03:08:23Z,5180000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
526,PT08M10.00S,2023-11-07T03:08:29.6Z,4,REGULAR,turnover,out-of-bounds,[],1628988,,,1610612745,107,70,2023-11-07T03:08:35Z,5190000,False,,,0,,A. Holiday lost ball out-of-bounds TURNOVER (2 TO),[1628988],1610612745.0,HOU,lost ball,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,203593.0,2.0,,,,,,,,,,,,,,,,,,
527,PT08M00.00S,2023-11-07T03:08:53.1Z,4,REGULAR,turnover,bad pass,[],1630537,,,1610612758,107,70,2023-11-07T03:08:57Z,5200000,False,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 1629111]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Landale,1629111.0
528,PT08M00.00S,2023-11-07T03:08:53.1Z,4,REGULAR,steal,,[],1629111,,,1610612745,107,70,2023-11-07T03:08:55Z,5210000,False,,,0,,J. Landale STEAL (1 STL),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
529,PT07M55.00S,2023-11-07T03:08:58.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203493,29.517082785808146,16.911764705882355,1610612745,107,70,2023-11-07T03:09:07Z,5220000,False,165.0,225.0,1,left,MISS R. Bullock Jr. 27' 3PT,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,27.93,Missed,,,,,,,,,,,,
530,PT07M52.00S,2023-11-07T03:09:01.8Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612745,107,70,2023-11-07T03:09:07Z,5230000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,529.0,1.0,0.0,1.0,,,,,,,,
531,PT07M49.00S,2023-11-07T03:09:04.0Z,4,REGULAR,turnover,bad pass,[],1629111,,,1610612745,107,70,2023-11-07T03:09:10Z,5240000,False,,,0,,J. Landale bad pass TURNOVER (2 TO),"[1629111, 1630556]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,,,Edwards,1630556.0
532,PT07M49.00S,2023-11-07T03:09:04.0Z,4,REGULAR,steal,,[],1630556,,,1610612758,107,70,2023-11-07T03:14:48Z,5250000,False,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
533,PT07M46.00S,2023-11-07T03:09:08.5Z,4,REGULAR,foul,personal,['2freethrow'],203493,,,1610612758,107,70,2023-11-07T03:09:15Z,5260000,False,,,0,,R. Bullock Jr. shooting personal FOUL (1 PF) (Edwards 2 FT),"[203493, 1630556]",1610612745.0,HOU,shooting,,,Bullock Jr.,R. Bullock Jr.,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,1.0,0.0,Edwards,1630556.0,,,,,,,,,,,,,,
535,PT07M46.00S,2023-11-07T03:09:31.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630556,,,1610612758,107,70,2023-11-07T03:09:31Z,5280000,False,,,0,,MISS K. Edwards Free Throw 1 of 2,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
536,PT07M46.00S,2023-11-07T03:09:31.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,107,70,2023-11-07T03:09:31Z,5290000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,535.0,,,,,,,,,,,
537,PT07M46.00S,2023-11-07T03:09:45.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630556,,,1610612758,107,71,2023-11-07T03:09:45Z,5300000,False,,,0,,K. Edwards Free Throw 2 of 2 (1 PTS),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
538,PT07M36.00S,2023-11-07T03:09:59.0Z,4,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612745,107,71,2023-11-07T03:10:17Z,5310000,False,,,0,,K. Edwards shooting personal FOUL (1 PF) (Whitmore 2 FT),"[1630556, 1641715]",1610612758.0,SAC,shooting,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,1.0,0.0,Whitmore,1641715.0,,,,,,,,,,,,,,
540,PT07M36.00S,2023-11-07T03:10:22.0Z,4,REGULAR,freethrow,1 of 2,[],1641715,,,1610612745,107,71,2023-11-07T03:10:22Z,5330000,False,,,0,,MISS C. Whitmore Free Throw 1 of 2,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
541,PT07M36.00S,2023-11-07T03:10:22.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,107,71,2023-11-07T03:10:22Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,
542,PT07M36.00S,2023-11-07T03:10:38.0Z,4,REGULAR,freethrow,2 of 2,[],1641715,,,1610612745,108,71,2023-11-07T03:10:38Z,5350000,False,,,0,,C. Whitmore Free Throw 2 of 2 (3 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
543,PT07M13.00S,2023-11-07T03:11:07.0Z,4,REGULAR,foul,personal,[],1631257,,,1610612758,108,71,2023-11-07T03:11:42Z,5360000,False,,,0,,J. Samuels Jr. personal FOUL (1 PF),"[1631257, 1631099]",1610612745.0,HOU,,,,Samuels Jr.,J. Samuels Jr.,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,1.0,0.0,Murray,1631099.0,,,,,,,,,,,,,,
545,PT06M58.00S,2023-11-07T03:11:38.7Z,4,REGULAR,3pt,Jump Shot,[],1631165,84.83902759526939,3.431372549019608,1610612758,108,74,2023-11-07T03:11:46Z,5380000,False,-233.0,90.0,1,right,K. Ellis 24' 3PT  (6 PTS) (C. Duarte 2 AST),"[1631165, 1630537]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left,,,,,,,24.96,Made,,,,,6.0,C. Duarte,1630537.0,2.0,,,,
547,PT06M34.00S,2023-11-07T03:12:02.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,9.937582128777924,43.627450980392155,1610612745,110,74,2023-11-07T03:12:07Z,5400000,False,32.0,41.0,1,left,J. Landale turnaround Hook (5 PTS) (A. Holiday 1 AST),"[1629111, 1628988]",1610612745.0,HOU,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.19,Made,,,,,5.0,A. Holiday,1628988.0,1.0,,,,
548,PT06M30.00S,2023-11-07T03:12:13.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,110,74,2023-11-07T03:12:13Z,5410000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,out,[],1628988,,,1610612758,110,74,2023-11-07T03:15:13Z,5420000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,out,[],1629111,,,1610612758,110,74,2023-11-07T03:15:13Z,5430000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,out,[],1630537,,,1610612758,110,74,2023-11-07T03:15:13Z,5440000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,out,[],1627734,,,1610612758,110,74,2023-11-07T03:15:13Z,5450000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,110,74,2023-11-07T03:15:13Z,5460000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,in,[],1626246,,,1610612758,110,74,2023-11-07T03:15:13Z,5470000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,in,[],1630207,,,1610612758,110,74,2023-11-07T03:15:13Z,5480000,False,,,0,,SUB in: N. Hinton,[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,in,[],203458,,,1610612758,110,74,2023-11-07T03:15:13Z,5490000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,in,[],1630259,,,1610612758,110,74,2023-11-07T03:15:13Z,5500000,False,,,0,,SUB in: J. Ford,[1630259],1610612758.0,SAC,,,,Ford,J. Ford,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M30.00S,2023-11-07T03:14:53.3Z,4,REGULAR,substitution,in,[],1641732,,,1610612758,110,74,2023-11-07T03:15:13Z,5510000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M22.00S,2023-11-07T03:15:28.1Z,4,REGULAR,3pt,Jump Shot,[],1631165,72.88107752956637,14.705882352941178,1610612758,110,74,2023-11-07T03:15:34Z,5520000,False,-176.0,202.0,1,right,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,26.85,Missed,,,,,,,,,,,,
560,PT06M21.00S,2023-11-07T03:15:29.1Z,4,REGULAR,rebound,offensive,[],203458,,,1610612758,110,74,2023-11-07T03:15:34Z,5530000,False,,,0,,A. Len REBOUND (Off:1 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Left Center,,,,,,,,,559.0,2.0,1.0,1.0,,,,,,,,
561,PT06M12.00S,2023-11-07T03:15:37.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630556,93.64323258869908,96.81372549019608,1610612758,110,77,2023-11-07T03:15:42Z,5540000,False,234.0,7.0,1,right,K. Edwards 3PT  (4 PTS) (C. Jones 1 AST),"[1630556, 1641732]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,23.42,Made,,,,,4.0,C. Jones,1641732.0,1.0,,,,
563,PT06M01.00S,2023-11-07T03:15:49.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626246,13.485545335085414,49.50980392156863,1610612745,110,77,2023-11-07T03:15:55Z,5560000,False,2.0,74.0,1,left,MISS B. Marjanovic 7' turnaround Hook,[1626246],1610612745.0,HOU,turnaround,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.43,Missed,,,,,,,,,,,,
564,PT06M00.00S,2023-11-07T03:15:50.3Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612758,110,77,2023-11-07T03:15:55Z,5570000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,563.0,1.0,1.0,0.0,,,,,,,,
565,PT05M48.00S,2023-11-07T03:16:02.0Z,4,REGULAR,2pt,Jump Shot,[],1630259,71.30420499342969,65.93137254901961,1610612758,110,77,2023-11-07T03:16:12Z,5580000,False,80.0,217.0,1,right,MISS J. Ford 23' step back Shot,[1630259],1610612758.0,SAC,step back,,,Ford,J. Ford,,,,,Mid-Range,16-24 Right Center,,,,,,,23.14,Missed,,,,,,,,,,,,
566,PT05M46.00S,2023-11-07T03:16:04.0Z,4,REGULAR,rebound,offensive,[],1631165,,,1610612758,110,77,2023-11-07T03:16:12Z,5590000,False,,,0,,K. Ellis REBOUND (Off:1 Def:0),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,565.0,1.0,0.0,1.0,,,,,,,,
567,PT05M45.00S,2023-11-07T03:16:05.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631165,92.32917214191852,50.49019607843137,1610612758,110,79,2023-11-07T03:16:47Z,5600000,False,2.0,20.0,1,right,K. Ellis putback Layup (8 PTS),[1631165],1610612758.0,SAC,putback,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,1.98,Made,,,,,8.0,,,,,,,
568,PT05M45.00S,2023-11-07T03:16:09.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,110,79,2023-11-07T03:16:09Z,5610000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M28.00S,2023-11-07T03:19:23.2Z,4,REGULAR,3pt,Jump Shot,[],1630207,34.641918528252305,54.166666666666664,1610612745,113,79,2023-11-07T03:19:28Z,5620000,False,-21.0,273.0,1,left,N. Hinton 27' 3PT  (3 PTS) (B. Marjanovic 1 AST),"[1630207, 1626246]",1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,Above the Break 3,24+ Center,,,,,,,27.39,Made,,,,,3.0,B. Marjanovic,1626246.0,1.0,,,,
576,PT05M17.00S,2023-11-07T03:19:37.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,93.64323258869908,48.529411764705884,1610612758,113,79,2023-11-07T03:21:53Z,5645000,False,-7.0,7.0,1,right,MISS K. Edwards cutting DUNK - blocked,"[1630556, 1631257]",1610612758.0,SAC,cutting,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,1.04,Missed,,,,,,,,,Samuels Jr.,1631257.0,,
577,PT05M17.00S,2023-11-07T03:19:37.6Z,4,REGULAR,block,,[],1631257,,,1610612758,113,79,2023-11-07T03:21:53Z,5652500,False,,,0,,J. Samuels Jr. BLOCK (1 BLK),[1631257],1610612745.0,HOU,,,,Samuels Jr.,J. Samuels Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT05M17.00S,2023-11-07T03:19:37.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,113,79,2023-11-07T03:21:53Z,5656250,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,576.0,,,,,,,,,,,
574,PT05M17.00S,2023-11-07T03:19:52.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,113,79,2023-11-07T03:21:53Z,5660000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M04.00S,2023-11-07T03:22:04.4Z,4,REGULAR,3pt,Jump Shot,[],1641715,24.392247043363994,88.23529411764706,1610612745,113,79,2023-11-07T03:22:11Z,5680000,False,-191.0,177.0,1,left,MISS C. Whitmore 26' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,,26.04,Missed,,,,,,,,,,,,
580,PT05M01.00S,2023-11-07T03:22:07.4Z,4,REGULAR,rebound,offensive,[],1631257,,,1610612745,113,79,2023-11-07T03:22:11Z,5690000,False,,,0,,J. Samuels Jr. REBOUND (Off:1 Def:1),[1631257],1610612745.0,HOU,,,,Samuels Jr.,J. Samuels Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,579.0,2.0,1.0,1.0,,,,,,,,
581,PT04M55.00S,2023-11-07T03:22:13.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630207,33.85348226018397,50.98039215686274,1610612745,116,79,2023-11-07T03:22:18Z,5700000,False,-5.0,266.0,1,left,N. Hinton 26' 3PT pullup (6 PTS) (B. Marjanovic 2 AST),"[1630207, 1626246]",1610612745.0,HOU,pullup,,,Hinton,N. Hinton,,,,,Above the Break 3,24+ Center,,,,,,,26.57,Made,,,,,6.0,B. Marjanovic,1626246.0,2.0,,,,
582,PT04M32.00S,2023-11-07T03:22:34.7Z,4,REGULAR,3pt,Jump Shot,[],1630556,87.33574244415243,95.83333333333334,1610612758,116,79,2023-11-07T03:22:40Z,5710000,False,229.0,67.0,1,right,MISS K. Edwards 3PT,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,23.87,Missed,,,,,,,,,,,,
583,PT04M31.00S,2023-11-07T03:22:35.7Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,116,79,2023-11-07T03:22:40Z,5720000,False,,,0,,B. Marjanovic REBOUND (Off:0 Def:1),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Right Corner 3,24+ Right,,,,,,,,,582.0,1.0,1.0,0.0,,,,,,,,
584,PT04M13.00S,2023-11-07T03:22:54.8Z,4,REGULAR,2pt,Jump Shot,[],1641715,14.931011826544022,33.33333333333333,1610612745,116,79,2023-11-07T03:23:01Z,5730000,False,83.0,88.0,1,left,MISS C. Whitmore 12' pullup Shot,[1641715],1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,,,,,,,12.11,Missed,,,,,,,,,,,,
585,PT04M12.00S,2023-11-07T03:22:55.8Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612758,116,79,2023-11-07T03:23:01Z,5740000,False,,,0,,K. Ellis REBOUND (Off:1 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Right,,,,,,,,,584.0,2.0,1.0,1.0,,,,,,,,
586,PT04M05.00S,2023-11-07T03:23:02.8Z,4,REGULAR,3pt,Jump Shot,[],1631165,70.64717477003943,21.07843137254902,1610612758,116,82,2023-11-07T03:23:09Z,5750000,False,-145.0,223.0,1,right,K. Ellis 26' 3PT  (11 PTS) (K. Edwards 1 AST),"[1631165, 1630556]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,26.61,Made,,,,,11.0,K. Edwards,1630556.0,1.0,,,,
588,PT03M42.00S,2023-11-07T03:23:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626246,13.61695137976347,38.48039215686275,1610612745,116,82,2023-11-07T03:23:33Z,5770000,False,58.0,75.0,1,left,MISS B. Marjanovic 9' turnaround Shot,[1626246],1610612745.0,HOU,turnaround,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,9.5,Missed,,,,,,,,,,,,
589,PT03M41.00S,2023-11-07T03:23:26.8Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612758,116,82,2023-11-07T03:23:33Z,5780000,False,,,0,,C. Jones REBOUND (Off:3 Def:1),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,588.0,4.0,1.0,3.0,,,,,,,,
590,PT03M38.00S,2023-11-07T03:23:32.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630207,,,1610612758,116,82,2023-11-07T03:23:45Z,5790000,False,,,0,,N. Hinton shooting personal FOUL (1 PF) (Ellis 2 FT),"[1630207, 1631165]",1610612745.0,HOU,shooting,,,Hinton,N. Hinton,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,1.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,
592,PT03M38.00S,2023-11-07T03:24:02.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631165,,,1610612758,116,83,2023-11-07T03:24:28Z,5810000,False,,,0,,K. Ellis Free Throw 1 of 2 (12 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,
593,PT03M38.00S,2023-11-07T03:24:02.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631165,,,1610612758,116,83,2023-11-07T03:24:28Z,5820000,False,,,0,,MISS K. Ellis Free Throw 2 of 2,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
594,PT03M38.00S,2023-11-07T03:24:02.9Z,4,REGULAR,rebound,defensive,[],203493,,,1610612745,116,83,2023-11-07T03:24:28Z,5830000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:1),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,593.0,1.0,1.0,0.0,,,,,,,,
595,PT03M19.00S,2023-11-07T03:24:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631257,9.017739816031538,50.49019607843137,1610612745,118,83,2023-11-07T03:24:43Z,5840000,False,-2.0,32.0,1,left,J. Samuels Jr. driving floating Jump Shot (4 PTS) (C. Whitmore 1 AST),"[1631257, 1641715]",1610612745.0,HOU,driving floating,,,Samuels Jr.,J. Samuels Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.24,Made,,,,,4.0,C. Whitmore,1641715.0,1.0,,,,
598,PT03M06.00S,2023-11-07T03:24:51.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641732,80.76544021024968,48.529411764705884,1610612758,118,85,2023-11-07T03:24:56Z,5860000,False,-7.0,128.0,1,right,C. Jones 12' driving floating Jump Shot (6 PTS) (A. Len 1 AST),"[1641732, 203458]",1610612758.0,SAC,driving floating,,,Jones,C. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.85,Made,,,,,6.0,A. Len,203458.0,1.0,,,,
600,PT02M52.00S,2023-11-07T03:25:06.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630207,10.33180026281209,47.549019607843135,1610612745,118,85,2023-11-07T03:25:13Z,5880000,False,12.0,45.0,1,left,MISS N. Hinton driving Hook - blocked,"[1630207, 203458]",1610612745.0,HOU,driving,,,Hinton,N. Hinton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.63,Missed,,,,,,,,,Len,203458.0,,
601,PT02M52.00S,2023-11-07T03:25:06.1Z,4,REGULAR,block,,[],203458,,,1610612745,118,85,2023-11-07T03:25:08Z,5890000,False,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
602,PT02M50.00S,2023-11-07T03:25:08.1Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612758,118,85,2023-11-07T03:25:13Z,5900000,False,,,0,,C. Jones REBOUND (Off:3 Def:2),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,600.0,5.0,2.0,3.0,,,,,,,,
603,PT02M44.00S,2023-11-07T03:25:13.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,92.46057818659659,2.450980392156863,1610612758,118,88,2023-11-07T03:25:22Z,5910000,False,-238.0,18.0,1,right,K. Ellis 3PT  (15 PTS) (K. Edwards 2 AST),"[1631165, 1630556]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,,,,,23.84,Made,,,,,15.0,K. Edwards,1630556.0,2.0,,,,
605,PT02M28.00S,2023-11-07T03:25:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,8.754927726675426,54.90196078431373,1610612745,120,88,2023-11-07T03:25:33Z,5930000,False,-25.0,30.0,1,left,C. Whitmore driving Layup (5 PTS),[1641715],1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,3.86,Made,,,,,5.0,,,,,,,
606,PT02M19.00S,2023-11-07T03:25:38.0Z,4,REGULAR,3pt,Jump Shot,[],1630259,67.7562417871222,36.76470588235294,1610612758,120,91,2023-11-07T03:25:42Z,5940000,False,-66.0,251.0,1,right,J. Ford 25' 3PT pullup (3 PTS),[1630259],1610612758.0,SAC,pullup,,,Ford,J. Ford,,,,,Above the Break 3,24+ Center,,,,,,,25.92,Made,,,,,3.0,,,,,,,
607,PT02M01.00S,2023-11-07T03:25:58.1Z,4,REGULAR,3pt,Jump Shot,[],1626246,31.09395532194481,27.941176470588236,1610612745,120,91,2023-11-07T03:26:08Z,5950000,False,110.0,240.0,1,left,MISS B. Marjanovic 26' 3PT,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,26.4,Missed,,,,,,,,,,,,
608,PT02M00.00S,2023-11-07T03:25:59.1Z,4,REGULAR,rebound,defensive,[],1630259,,,1610612758,120,91,2023-11-07T03:26:08Z,5960000,False,,,0,,J. Ford REBOUND (Off:0 Def:1),[1630259],1610612758.0,SAC,,,,Ford,J. Ford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,607.0,1.0,1.0,0.0,,,,,,,,
