actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
343,PT11M44.00S,2023-12-28T02:24:17.2Z,3,REGULAR,2pt,Jump Shot,[],1627832,14.273981603153747,26.96078431372549,1610612745,55,73,2023-12-28T02:24:25Z,3360000,False,115.0,82.0,1,left,MISS F. VanVleet 14' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,14.12,Missed,,,,,,,,,,,,,,,,,,
344,PT11M43.00S,2023-12-28T02:24:18.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,55,73,2023-12-28T02:24:25Z,3370000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,343.0,5.0,5.0,0.0,,,,,,,,,,,,,,
345,PT11M31.00S,2023-12-28T02:24:31.1Z,3,REGULAR,3pt,Jump Shot,[],201142,66.17936925098554,53.18627450980392,1610612756,55,73,2023-12-28T02:24:38Z,3380000,False,16.0,265.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.59,Missed,,,,,,,,,,,,,,,,,,
346,PT11M30.00S,2023-12-28T02:24:32.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,55,73,2023-12-28T02:24:38Z,3390000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,345.0,3.0,2.0,1.0,,,,,,,,,,,,,,
347,PT11M16.00S,2023-12-28T02:24:45.4Z,3,REGULAR,turnover,bad pass,[],1627832,,,1610612745,55,73,2023-12-28T02:24:54Z,3400000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1626164]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,,,Booker,1626164.0,,
348,PT11M16.00S,2023-12-28T02:24:45.4Z,3,REGULAR,steal,,[],1626164,,,1610612756,55,73,2023-12-28T02:24:47Z,3410000,False,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
349,PT11M12.00S,2023-12-28T02:24:49.6Z,3,REGULAR,turnover,lost ball,[],1626164,,,1610612756,55,73,2023-12-28T02:24:56Z,3420000,False,,,0,,D. Booker lost ball TURNOVER (2 TO),"[1626164, 1630578]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,Sengun,1630578.0,,
350,PT11M12.00S,2023-12-28T02:24:49.6Z,3,REGULAR,steal,,[],1630578,,,1610612745,55,73,2023-12-28T02:24:51Z,3430000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
351,PT11M09.00S,2023-12-28T02:24:53.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630224,32.670827858081466,34.068627450980394,1610612745,55,73,2023-12-28T02:25:03Z,3440000,False,80.0,255.0,1,left,MISS J. Green 26' running pullup 3PT,[1630224],1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
352,PT11M06.00S,2023-12-28T02:24:56.3Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,55,73,2023-12-28T02:24:56Z,3450000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,351.0,6.0,6.0,0.0,,,,,,,,,,,,,,
384,PT11M01.00S,2023-12-28T02:24:58.3Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612756,55,73,2023-12-28T02:30:38Z,3455000,False,,,0,,K. Durant lost ball TURNOVER (1 TO),"[201142, 1630224]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1.0,,,,,,,,Green,1630224.0,,
385,PT11M01.00S,2023-12-28T02:24:58.3Z,3,REGULAR,steal,,[],1630224,,,1610612745,55,73,2023-12-28T02:30:31Z,3457500,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
355,PT10M48.00S,2023-12-28T02:25:13.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,31.882391590013142,24.019607843137255,1610612745,55,73,2023-12-28T02:30:41Z,3480000,False,130.0,247.0,1,left,MISS J. Smith Jr. 27' pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,27.93,Missed,,,,,,,,,,,,,,,,,,
356,PT10M48.00S,2023-12-28T02:25:13.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,55,73,2023-12-28T02:25:18Z,3490000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,355.0,7.0,7.0,0.0,,,,,,,,,,,,,,
359,PT10M33.00S,2023-12-28T02:25:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.64323258869908,41.911764705882355,1610612756,55,75,2023-12-28T02:30:09Z,3510000,False,-40.0,7.0,1,right,D. Booker cutting Layup (11 PTS) (K. Durant 11 AST),"[1626164, 201142]",1610612756.0,PHX,cutting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,11.0,,,,,,,K. Durant,201142.0,11.0,,,,
361,PT10M07.00S,2023-12-28T02:26:08.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,32.670827858081466,67.15686274509804,1610612745,58,75,2023-12-28T02:26:13Z,3530000,False,-86.0,255.0,1,left,J. Green 26' 3PT step back (19 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.87,Made,,,,,19.0,,,,,,,,,,,,,
362,PT09M46.00S,2023-12-28T02:26:29.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,76.16622864651774,49.26470588235294,1610612756,58,75,2023-12-28T02:26:40Z,3540000,False,-4.0,172.0,1,right,MISS D. Booker 17' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,17.15,Missed,,,,,,,,,,,,,,,,,,
363,PT09M44.00S,2023-12-28T02:26:31.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,58,75,2023-12-28T02:26:40Z,3550000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,362.0,8.0,7.0,1.0,,,,,,,,,,,,,,
364,PT09M41.00S,2023-12-28T02:26:35.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201142,67.23061760840999,68.38235294117648,1610612756,58,75,2023-12-28T02:26:44Z,3560000,False,92.0,256.0,1,right,MISS K. Durant 27' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
365,PT09M41.00S,2023-12-28T02:26:35.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,58,75,2023-12-28T02:26:44Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,364.0,,,,,,,,,,,,,,,,,
366,PT09M41.00S,2023-12-28T02:26:37.8Z,3,REGULAR,foul,personal,[],1627832,,,1610612756,58,75,2023-12-28T02:26:47Z,3580000,False,,,0,,F. VanVleet loose ball personal FOUL (2 PF),"[1627832, 203994]",1610612745.0,HOU,loose ball,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,2.0,0.0,Nurkic,203994.0,,,,,,,
368,PT09M37.00S,2023-12-28T02:26:59.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,92.59198423127464,56.61764705882353,1610612756,58,77,2023-12-28T02:32:45Z,3600000,False,33.0,17.0,1,right,D. Booker driving finger roll Layup (13 PTS) (K. Durant 12 AST),"[1626164, 201142]",1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,13.0,,,,,,,K. Durant,201142.0,12.0,,,,
370,PT09M27.00S,2023-12-28T02:27:13.6Z,3,REGULAR,foul,technical,['1freethrow'],201569,,,1610612745,58,77,2023-12-28T02:27:23Z,3620000,False,,,0,,E. Gordon defensive-3-second technical FOUL (1 Tech),[201569],1610612756.0,PHX,defensive-3-second,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628171.0,,1.0,1.0,,,,,,,,,
371,PT09M27.00S,2023-12-28T02:27:29.6Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,58,77,2023-12-28T02:27:29Z,3630000,False,,,0,,MISS F. VanVleet technical Free Throw 1 of 1,[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT09M27.00S,2023-12-28T02:27:29.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,58,77,2023-12-28T02:27:29Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,
373,PT09M18.00S,2023-12-28T02:27:48.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,6.258212877792378,49.754901960784316,1610612745,60,77,2023-12-28T02:27:54Z,3650000,False,1.0,6.0,1,left,J. Tate driving DUNK (2 PTS) (J. Green 3 AST),"[1630256, 1630224]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,2.0,,,,,,,J. Green,1630224.0,3.0,,,,
375,PT09M07.00S,2023-12-28T02:27:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203994,91.93495400788436,53.18627450980392,1610612756,60,79,2023-12-28T02:31:04Z,3700000,False,16.0,23.0,1,right,J. Nurkic cutting Layup (7 PTS) (K. Durant 13 AST),"[203994, 201142]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,7.0,,,,,,,K. Durant,201142.0,13.0,,,,
377,PT09M07.00S,2023-12-28T02:28:02.3Z,3,REGULAR,violation,defensive goaltending,[],1630578,,,1610612756,60,79,2023-12-28T02:30:57Z,3715000,False,,,0,,A. Sengun defensive goaltending VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
378,PT08M47.00S,2023-12-28T02:28:30.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,26.888961892247043,14.460784313725492,1610612745,63,79,2023-12-28T02:28:40Z,3720000,False,178.0,200.0,1,left,J. Green 26' 3PT step back (22 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.78,Made,,,,,22.0,,,,,,,,,,,,,
379,PT08M29.00S,2023-12-28T02:28:52.0Z,3,REGULAR,foul,personal,[],1631095,,,1610612756,63,79,2023-12-28T02:28:59Z,3730000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1626164]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628171.0,,1.0,0.0,Booker,1626164.0,,,,,,,
386,PT08M23.00S,2023-12-28T02:31:35.1Z,3,REGULAR,violation,kicked ball,[],1630578,,,1610612756,63,79,2023-12-28T02:31:42Z,3780000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
387,PT08M12.00S,2023-12-28T02:31:59.8Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612756,63,79,2023-12-28T02:32:05Z,3790000,False,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 1630256]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,,3.0,,,,,,,,Tate,1630256.0,,
388,PT08M12.00S,2023-12-28T02:31:59.8Z,3,REGULAR,steal,,[],1630256,,,1610612745,63,79,2023-12-28T02:32:01Z,3800000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
389,PT08M04.00S,2023-12-28T02:32:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,9.017739816031538,44.36274509803921,1610612745,65,79,2023-12-28T02:32:14Z,3810000,False,28.0,32.0,1,left,A. Sengun cutting Layup (15 PTS) (F. VanVleet 3 AST),"[1630578, 1627832]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.29,Made,,,,,15.0,,,,,,,F. VanVleet,1627832.0,3.0,,,,
392,PT07M58.00S,2023-12-28T02:32:23.6Z,3,REGULAR,foul,personal,[],1630256,,,1610612756,65,79,2023-12-28T02:32:32Z,3840000,False,,,0,,J. Tate take personal FOUL (3 PF),"[1630256, 1626164]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,Above the Break 3,24+ Center,,,,,,,,1628171.0,,3.0,0.0,Booker,1626164.0,,,,,,,
394,PT07M58.00S,2023-12-28T02:32:30.7Z,3,REGULAR,substitution,out,[],1631095,,,1610612756,65,79,2023-12-28T02:32:34Z,3860000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M58.00S,2023-12-28T02:32:30.7Z,3,REGULAR,substitution,in,[],1631106,,,1610612756,65,79,2023-12-28T02:32:34Z,3870000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M52.00S,2023-12-28T02:32:50.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,66.70499342969777,47.549019607843135,1610612756,65,79,2023-12-28T02:33:00Z,3890000,False,-12.0,260.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
398,PT07M51.00S,2023-12-28T02:32:51.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,65,79,2023-12-28T02:33:00Z,3900000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,397.0,4.0,3.0,1.0,,,,,,,,,,,,,,
399,PT07M42.00S,2023-12-28T02:32:54.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,26.49474375821288,12.990196078431374,1610612745,65,79,2023-12-28T02:35:58Z,3910000,False,185.0,197.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.0,Missed,,,,,,,,,,,,,,,,,,
400,PT07M41.00S,2023-12-28T02:32:55.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,65,79,2023-12-28T02:33:12Z,3920000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:8),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,399.0,9.0,8.0,1.0,,,,,,,,,,,,,,
401,PT07M34.00S,2023-12-28T02:33:02.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,92.32917214191852,2.696078431372549,1610612756,65,82,2023-12-28T02:36:54Z,3930000,False,-237.0,20.0,1,right,G. Allen 3PT running (13 PTS) (E. Gordon 1 AST),"[1628960, 201569]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.73,Made,,,,,13.0,,,,,,,E. Gordon,201569.0,1.0,,,,
403,PT07M17.00S,2023-12-28T02:33:19.1Z,3,REGULAR,2pt,Jump Shot,[],1630224,23.078186596583443,47.30392156862745,1610612745,65,82,2023-12-28T02:37:24Z,3950000,False,13.0,164.0,1,left,MISS J. Green 16' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,16.5,Missed,,,,,,,,,,,,,,,,,,
404,PT07M17.00S,2023-12-28T02:33:19.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,65,82,2023-12-28T02:33:27Z,3960000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,403.0,10.0,9.0,1.0,,,,,,,,,,,,,,
405,PT07M08.00S,2023-12-28T02:33:29.1Z,3,REGULAR,2pt,Jump Shot,[],201142,77.4802890932983,34.068627450980394,1610612756,65,84,2023-12-28T02:33:35Z,3970000,False,-80.0,159.0,1,right,K. Durant 17' pullup Jump Shot (12 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,17.8,Made,,,,,12.0,,,,,,,,,,,,,
406,PT06M50.00S,2023-12-28T02:33:48.8Z,3,REGULAR,foul,personal,[],203994,,,1610612745,65,84,2023-12-28T02:34:04Z,3980000,False,,,0,,J. Nurkic personal FOUL (4 PF),"[203994, 1630578]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,1193.0,,4.0,0.0,Sengun,1630578.0,,,,,,,
408,PT06M50.00S,2023-12-28T02:34:00.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,65,84,2023-12-28T02:34:00Z,4000000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M39.00S,2023-12-28T02:37:10.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,28.728646517739815,21.07843137254902,1610612745,68,84,2023-12-28T02:37:15Z,4010000,False,145.0,218.0,1,left,F. VanVleet 26' 3PT pullup (10 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.12,Made,,,,,10.0,,,,,,,,,,,,,
410,PT06M21.00S,2023-12-28T02:37:30.8Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612756,68,84,2023-12-28T02:37:40Z,4020000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1630578, 203994]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1193.0,,3.0,1.0,Nurkic,203994.0,,,,,,,
412,PT06M21.00S,2023-12-28T02:37:52.5Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,68,85,2023-12-28T02:38:10Z,4040000,False,,,0,,J. Nurkic Free Throw 1 of 2 (8 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
413,PT06M21.00S,2023-12-28T02:37:52.5Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,68,85,2023-12-28T02:38:10Z,4050000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
414,PT06M21.00S,2023-12-28T02:37:52.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,68,85,2023-12-28T02:38:10Z,4060000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,413.0,5.0,4.0,1.0,,,,,,,,,,,,,,
415,PT06M06.00S,2023-12-28T02:38:18.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,14.799605781865965,48.28431372549019,1610612745,70,85,2023-12-28T02:38:28Z,4070000,False,9.0,87.0,1,left,A. Sengun 8' fadeaway Jump Shot (17 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,,,,,17.0,,,,,,,F. VanVleet,1627832.0,4.0,,,,
417,PT05M49.00S,2023-12-28T02:38:38.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.70105124835742,48.529411764705884,1610612756,70,85,2023-12-28T02:38:45Z,4090000,False,-7.0,44.0,1,right,MISS J. Nurkic driving Hook,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,,,,,,,,,,,,,,,,,,
418,PT05M48.00S,2023-12-28T02:38:39.3Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,70,85,2023-12-28T02:38:45Z,4100000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,417.0,1.0,1.0,0.0,,,,,,,,,,,,,,
419,PT05M40.00S,2023-12-28T02:38:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.5722733245729295,51.9607843137255,1610612745,70,85,2023-12-28T02:38:55Z,4110000,False,-10.0,19.0,1,left,MISS F. VanVleet driving reverse Layup - blocked,"[1627832, 203994]",1610612745.0,HOU,driving reverse,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0
420,PT05M40.00S,2023-12-28T02:38:45.6Z,3,REGULAR,block,,[],203994,,,1610612745,70,85,2023-12-28T02:38:48Z,4120000,False,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
421,PT05M40.00S,2023-12-28T02:38:45.6Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612745,70,85,2023-12-28T02:38:55Z,4130000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,419.0,2.0,1.0,1.0,,,,,,,,,,,,,,
422,PT05M26.00S,2023-12-28T02:39:00.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630578,10.463206307490145,52.69607843137255,1610612745,70,85,2023-12-28T02:39:09Z,4140000,False,-13.0,46.0,1,left,MISS A. Sengun driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
423,PT05M25.00S,2023-12-28T02:39:01.3Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,70,85,2023-12-28T02:39:09Z,4150000,False,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,422.0,2.0,1.0,1.0,,,,,,,,,,,,,,
424,PT05M19.00S,2023-12-28T02:39:05.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,30.436925098554536,74.26470588235294,1610612745,70,85,2023-12-28T02:39:14Z,4160000,False,-121.0,234.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
425,PT05M18.00S,2023-12-28T02:39:06.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,70,85,2023-12-28T02:39:14Z,4170000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,424.0,6.0,6.0,0.0,,,,,,,,,,,,,,
426,PT05M17.00S,2023-12-28T02:39:10.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612756,70,85,2023-12-28T02:40:18Z,4180000,False,,,0,,T. Eason personal FOUL (2 PF) (Durant 2 FT),"[1631106, 201142]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,2.0,0.0,Durant,201142.0,,,,,,,
428,PT05M17.00S,2023-12-28T02:39:52.1Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,70,85,2023-12-28T02:39:52Z,4200000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT05M17.00S,2023-12-28T02:39:52.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,70,85,2023-12-28T02:39:52Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,,,,
430,PT05M17.00S,2023-12-28T02:39:53.5Z,3,REGULAR,substitution,out,[],1630224,,,1610612756,70,85,2023-12-28T02:39:59Z,4220000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M17.00S,2023-12-28T02:39:53.5Z,3,REGULAR,substitution,out,[],203994,,,1610612756,70,85,2023-12-28T02:39:59Z,4230000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M17.00S,2023-12-28T02:39:53.5Z,3,REGULAR,substitution,out,[],201569,,,1610612756,70,85,2023-12-28T02:39:59Z,4240000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M17.00S,2023-12-28T02:39:53.5Z,3,REGULAR,substitution,in,[],1628988,,,1610612756,70,85,2023-12-28T02:39:59Z,4250000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
