actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
570,PT10M00.00S,2024-02-26T01:57:11.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631096,94.40999984741211,50.0,1610612760,85,96,2024-02-26T01:57:45Z,5620000,False,0.0,0.0,1,right,C. Holmgren tip DUNK (19 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,19.0,,,,,,,,,,
571,PT09M42.00S,2024-02-26T01:57:24.9Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612745,85,96,2024-02-26T01:57:36Z,5630000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1630581]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Giddey,1630581.0
572,PT09M42.00S,2024-02-26T01:57:24.9Z,4,REGULAR,steal,,[],1630581,,,1610612760,85,96,2024-02-26T01:57:26Z,5640000,False,,,0,,J. Giddey STEAL (3 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
573,PT09M33.00S,2024-02-26T01:57:34.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,93.51182654402102,97.05882352941177,1610612760,85,99,2024-02-26T01:57:38Z,5650000,False,235.0,8.0,1,right,C. Wallace 3PT  (6 PTS) (G. Hayward 1 AST),"[1641717, 202330]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,23.55,Made,,,,,,,,6.0,G. Hayward,202330.0,1.0,,,,,,,
575,PT09M32.00S,2024-02-26T01:57:39.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,85,99,2024-02-26T01:57:39Z,5670000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M32.00S,2024-02-26T02:00:03.9Z,4,REGULAR,substitution,out,[],1628988,,,1610612745,85,99,2024-02-26T02:00:19Z,5680000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M32.00S,2024-02-26T02:00:03.9Z,4,REGULAR,substitution,out,[],201145,,,1610612745,85,99,2024-02-26T02:00:19Z,5690000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M32.00S,2024-02-26T02:00:03.9Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,85,99,2024-02-26T02:00:19Z,5700000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M32.00S,2024-02-26T02:00:03.9Z,4,REGULAR,substitution,in,[],1627832,,,1610612745,85,99,2024-02-26T02:00:19Z,5710000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M08.00S,2024-02-26T02:00:52.6Z,4,REGULAR,3pt,Jump Shot,[],1627832,19.136005256241788,5.392156862745098,1610612745,88,99,2024-02-26T02:00:58Z,5720000,False,223.0,127.0,1,left,F. VanVleet 25' 3PT  (20 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,20.0,,,,,,,,,,
582,PT08M51.00S,2024-02-26T02:01:08.2Z,4,REGULAR,3pt,Jump Shot,[],1631096,72.7496714848883,17.401960784313726,1610612760,88,102,2024-02-26T02:01:13Z,5740000,False,-163.0,204.0,1,right,C. Holmgren 26' 3PT  (22 PTS) (J. Giddey 5 AST),"[1631096, 1630581]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,,,,22.0,J. Giddey,1630581.0,5.0,,,,,,,
584,PT08M34.00S,2024-02-26T02:01:26.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,12.171484888304862,48.529411764705884,1610612745,90,102,2024-02-26T02:01:33Z,5760000,False,7.0,62.0,1,left,A. Sengun 6' turnaround Hook (8 PTS) (J. Green 3 AST),"[1630578, 1630224]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.23,Made,,,,,,,,8.0,J. Green,1630224.0,3.0,,,,,,,
586,PT08M17.00S,2024-02-26T02:01:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,81.2910643889619,46.81372549019608,1610612760,90,102,2024-02-26T02:01:50Z,5780000,False,-16.0,123.0,1,right,MISS C. Wallace 12' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,12.44,Missed,,,,,,,,,,,,,,,,,,
587,PT08M16.00S,2024-02-26T02:01:43.2Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612760,90,102,2024-02-26T02:01:50Z,5790000,False,,,0,,J. Giddey REBOUND (Off:3 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,586.0,9.0,6.0,3.0,,,,,,,,,,,,,,
588,PT08M16.00S,2024-02-26T02:01:45.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,94.40999984741211,50.0,1610612760,90,102,2024-02-26T02:01:45Z,5800000,False,0.0,0.0,1,right,MISS J. Giddey tip Layup,[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
589,PT08M16.00S,2024-02-26T02:01:47.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,90,102,2024-02-26T02:01:47Z,5810000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,588.0,,,,,,,,,,,,,,,,,
591,PT08M08.00S,2024-02-26T02:01:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.601182654402102,53.18627450980392,1610612745,92,102,2024-02-26T02:17:56Z,5830000,False,-16.0,0.0,1,left,J. Green driving finger roll Layup (11 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,11.0,,,,,,,,,,
592,PT07M53.00S,2024-02-26T02:02:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.59198423127464,56.61764705882353,1610612760,92,102,2024-02-26T02:18:01Z,5840000,False,33.0,17.0,1,right,MISS J. Williams driving finger roll Layup,[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
594,PT07M51.00S,2024-02-26T02:02:15.4Z,4,REGULAR,rebound,offensive,[],1641717,,,1610612760,92,102,2024-02-26T02:02:23Z,5860000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,592.0,2.0,1.0,1.0,,,,,,,,,,,,,,
595,PT07M45.00S,2024-02-26T02:02:21.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,92.06636005256242,47.30392156862745,1610612760,92,104,2024-02-26T02:24:50Z,5870000,False,-13.0,22.0,1,right,C. Holmgren driving DUNK (24 PTS) (C. Wallace 1 AST),"[1631096, 1641717]",1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,,24.0,C. Wallace,1641717.0,1.0,,,,,,,
597,PT07M33.00S,2024-02-26T02:02:33.9Z,4,REGULAR,3pt,Jump Shot,[],1628415,23.866622864651774,86.51960784313727,1610612745,95,104,2024-02-26T02:02:38Z,5890000,False,-183.0,172.0,1,left,D. Brooks 25' 3PT  (13 PTS) (A. Sengun 1 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,,,,13.0,A. Sengun,1630578.0,1.0,,,,,,,
599,PT07M31.00S,2024-02-26T02:02:39.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,95,104,2024-02-26T02:02:39Z,5910000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M31.00S,2024-02-26T02:04:28.7Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,95,104,2024-02-26T02:05:25Z,5920000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M31.00S,2024-02-26T02:04:28.7Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,95,104,2024-02-26T02:05:25Z,5930000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M20.00S,2024-02-26T02:05:41.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,93.77463863337714,48.529411764705884,1610612760,95,106,2024-02-26T02:05:48Z,5940000,False,-7.0,6.0,1,right,J. Williams cutting DUNK (19 PTS) (G. Hayward 2 AST),"[1631114, 202330]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,,19.0,G. Hayward,202330.0,2.0,,,,,,,
604,PT06M53.00S,2024-02-26T02:06:07.7Z,4,REGULAR,3pt,Jump Shot,[],1631095,27.54599211563732,75.73529411764706,1610612745,98,106,2024-02-26T02:06:15Z,5960000,False,-129.0,206.0,1,left,J. Smith Jr. 24' 3PT  (20 PTS) (A. Sengun 2 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.32,Made,,,,,,,,20.0,A. Sengun,1630578.0,2.0,,,,,,,
607,PT06M38.00S,2024-02-26T02:06:31.5Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612760,98,106,2024-02-26T02:06:41Z,5990000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1631095, 1631096]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,1.0,0.0,Holmgren,1631096.0,,,
609,PT06M38.00S,2024-02-26T02:06:59.3Z,4,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,98,107,2024-02-26T02:06:59Z,6010000,False,,,0,,C. Holmgren Free Throw 1 of 2 (25 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
610,PT06M38.00S,2024-02-26T02:07:00.9Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,98,107,2024-02-26T02:07:12Z,6020000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M38.00S,2024-02-26T02:07:00.9Z,4,REGULAR,substitution,out,[],202330,,,1610612760,98,107,2024-02-26T02:07:12Z,6030000,False,,,0,,SUB out: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M38.00S,2024-02-26T02:07:00.9Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,98,107,2024-02-26T02:07:12Z,6040000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M38.00S,2024-02-26T02:07:00.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,98,107,2024-02-26T02:07:12Z,6050000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M38.00S,2024-02-26T02:07:31.1Z,4,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,98,108,2024-02-26T02:07:31Z,6060000,False,,,0,,C. Holmgren Free Throw 2 of 2 (26 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,26.0,,,,,,,,,,
615,PT06M28.00S,2024-02-26T02:07:42.5Z,4,REGULAR,3pt,Jump Shot,[],1627832,27.808804204993432,82.84313725490196,1610612745,98,108,2024-02-26T02:07:55Z,6070000,False,-164.0,209.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
616,PT06M25.00S,2024-02-26T02:07:47.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,98,108,2024-02-26T02:07:47Z,6080000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,615.0,,,,,,,,,,,,,,,,,
618,PT06M25.00S,2024-02-26T02:07:49.2Z,4,REGULAR,substitution,out,[],1631096,,,1610612760,98,108,2024-02-26T02:07:55Z,6100000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M25.00S,2024-02-26T02:07:49.2Z,4,REGULAR,substitution,in,[],1631119,,,1610612760,98,108,2024-02-26T02:07:55Z,6110000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M10.00S,2024-02-26T02:08:23.2Z,4,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612760,98,108,2024-02-26T02:08:32Z,6120000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630224, 1628983]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
622,PT06M10.00S,2024-02-26T02:08:49.8Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,98,109,2024-02-26T02:09:07Z,6140000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,31.0,,,,,,,,,,
623,PT06M10.00S,2024-02-26T02:08:49.8Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,98,109,2024-02-26T02:09:07Z,6150000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
624,PT06M09.00S,2024-02-26T02:08:50.8Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612745,98,109,2024-02-26T02:09:07Z,6160000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,623.0,2.0,1.0,1.0,,,,,,,,,,,,,,
625,PT05M53.00S,2024-02-26T02:09:19.9Z,4,REGULAR,3pt,Jump Shot,[],1627832,7.5722733245729295,3.6764705882352944,1610612745,98,109,2024-02-26T02:09:28Z,6170000,False,232.0,19.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
626,PT05M51.00S,2024-02-26T02:09:21.9Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,98,109,2024-02-26T02:09:28Z,6180000,False,,,0,,A. Sengun REBOUND (Off:3 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,625.0,8.0,5.0,3.0,,,,,,,,,,,,,,
627,PT05M47.00S,2024-02-26T02:09:26.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,32.802233902759525,51.225490196078425,1610612745,98,109,2024-02-26T02:09:31Z,6190000,False,-6.0,256.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
628,PT05M47.00S,2024-02-26T02:09:26.0Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612745,98,109,2024-02-26T02:09:31Z,6200000,False,,,0,,J. Green REBOUND (Off:1 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,627.0,6.0,5.0,1.0,,,,,,,,,,,,,,
629,PT05M44.00S,2024-02-26T02:10:14.9Z,4,REGULAR,jumpball,recovered,[],1631114,,,1610612745,98,109,2024-02-26T02:30:41Z,6210000,False,,,0,,Jump Ball L. Dort vs. J. Green: Tip to J. Williams,"[1631114, 1629652, 1630224]",1610612760.0,OKC,heldball,J. Williams,1631114.0,Williams,J. Williams,Dort,1629652.0,Green,1630224.0,,,,,,,,,,,,,,,,,,,,,,
632,PT05M44.00S,2024-02-26T02:10:14.9Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612745,98,109,2024-02-26T02:39:06Z,6240000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 1629652]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Dort,1629652.0
633,PT05M44.00S,2024-02-26T02:10:14.9Z,4,REGULAR,steal,,[],1629652,,,1610612760,98,109,2024-02-26T02:10:14Z,6250000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
634,PT05M28.00S,2024-02-26T02:10:27.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,94.1688567674113,53.431372549019606,1610612760,98,109,2024-02-26T02:10:32Z,6260000,False,17.0,2.0,1,right,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
635,PT05M27.00S,2024-02-26T02:10:28.3Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,98,109,2024-02-26T02:10:32Z,6270000,False,,,0,,A. Sengun REBOUND (Off:3 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,634.0,9.0,6.0,3.0,,,,,,,,,,,,,,
636,PT05M22.00S,2024-02-26T02:10:35.9Z,4,REGULAR,foul,personal,[],1630198,,,1610612745,98,109,2024-02-26T02:10:42Z,6280000,False,,,0,,I. Joe personal FOUL (3 PF),"[1630198, 1630224]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,,,,,,,3.0,0.0,Green,1630224.0,,,
638,PT05M22.00S,2024-02-26T02:10:49.8Z,4,REGULAR,substitution,out,[],1631119,,,1610612745,98,109,2024-02-26T02:10:52Z,6300000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M22.00S,2024-02-26T02:10:49.8Z,4,REGULAR,substitution,in,[],1631096,,,1610612745,98,109,2024-02-26T02:10:52Z,6310000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M22.00S,2024-02-26T02:10:49.8Z,4,REGULAR,substitution,out,[],1630198,,,1610612745,98,109,2024-02-26T02:11:13Z,6320000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M22.00S,2024-02-26T02:10:49.8Z,4,REGULAR,substitution,in,[],1630598,,,1610612745,98,109,2024-02-26T02:11:13Z,6330000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M13.00S,2024-02-26T02:11:31.3Z,4,REGULAR,3pt,Jump Shot,[],1628415,32.802233902759525,41.17647058823529,1610612745,98,109,2024-02-26T02:11:37Z,6340000,False,44.0,256.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
643,PT05M12.00S,2024-02-26T02:11:32.3Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,98,109,2024-02-26T02:11:37Z,6350000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,642.0,1.0,1.0,0.0,,,,,,,,,,,,,,
644,PT04M57.00S,2024-02-26T02:11:46.9Z,4,REGULAR,3pt,Jump Shot,[],1631114,76.2976346911958,12.990196078431374,1610612760,98,112,2024-02-26T02:11:51Z,6360000,False,-185.0,170.0,1,right,J. Williams 25' 3PT  (22 PTS) (S. Gilgeous-Alexander 5 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.14,Made,,,,,,,,22.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,
646,PT04M43.00S,2024-02-26T02:12:00.1Z,4,REGULAR,3pt,Jump Shot,[],1631095,27.94021024967148,75.49019607843137,1610612745,98,112,2024-02-26T02:12:06Z,6380000,False,-127.0,210.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,,,,,,,,,,,,,,,,,
647,PT04M43.00S,2024-02-26T02:12:00.1Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,98,112,2024-02-26T02:12:06Z,6390000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,646.0,4.0,4.0,0.0,,,,,,,,,,,,,,
648,PT04M25.00S,2024-02-26T02:12:19.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.89684625492772,57.84313725490197,1610612760,98,112,2024-02-26T02:12:27Z,6400000,False,39.0,127.0,1,right,MISS S. Gilgeous-Alexander 13' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.3,Missed,,,,,,,,,,,,,,,,,,
650,PT04M24.00S,2024-02-26T02:12:20.1Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,98,112,2024-02-26T02:12:27Z,6420000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,648.0,2.0,1.0,1.0,,,,,,,,,,,,,,
651,PT04M19.00S,2024-02-26T02:12:29.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,98,112,2024-02-26T02:12:38Z,6430000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
652,PT04M09.00S,2024-02-26T02:12:55.1Z,4,REGULAR,foul,personal,[],1629652,,,1610612745,98,112,2024-02-26T02:13:32Z,6440000,False,,,0,,L. Dort personal FOUL (3 PF),"[1629652, 1630224]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,,,3.0,0.0,Green,1630224.0,,,
655,PT03M56.00S,2024-02-26T02:13:50.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,16.245072273324574,48.28431372549019,1610612745,98,112,2024-02-26T02:13:59Z,6470000,False,9.0,100.0,1,left,MISS D. Brooks 10' driving floating Shot,[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.06,Missed,,,,,,,,,,,,,,,,,,
656,PT03M54.00S,2024-02-26T02:13:52.0Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,98,112,2024-02-26T02:13:59Z,6480000,False,,,0,,L. Dort REBOUND (Off:0 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,655.0,5.0,5.0,0.0,,,,,,,,,,,,,,
657,PT03M37.00S,2024-02-26T02:14:07.8Z,4,REGULAR,3pt,Jump Shot,[],1628983,70.12155059132719,26.715686274509803,1610612760,98,115,2024-02-26T02:14:12Z,6490000,False,-116.0,228.0,1,right,S. Gilgeous-Alexander 25' 3PT  (34 PTS) (C. Holmgren 7 AST),"[1628983, 1631096]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.64,Made,,,,,,,,34.0,C. Holmgren,1631096.0,7.0,,,,,,,
659,PT03M21.00S,2024-02-26T02:14:23.7Z,4,REGULAR,3pt,Jump Shot,[],1630224,28.203022339027594,16.176470588235293,1610612745,98,115,2024-02-26T02:14:34Z,6510000,False,169.0,213.0,1,left,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.16,Missed,,,,,,,,,,,,,,,,,,
660,PT03M20.00S,2024-02-26T02:14:24.7Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,98,115,2024-02-26T02:14:34Z,6520000,False,,,0,,A. Sengun REBOUND (Off:4 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,659.0,10.0,6.0,4.0,,,,,,,,,,,,,,
