actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT06M09.00S,2024-03-16T21:49:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,92.19776609724047,52.94117647058824,1610612745,55,43,2024-03-16T21:49:54Z,2510000,False,15.0,21.0,1,right,J. Landale Layup (2 PTS) (F. VanVleet 8 AST),"[1629111, 1627832]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,2.55,Made,2.0,F. VanVleet,1627832.0,8.0,,,,,,,,,,,
256,PT05M51.00S,2024-03-16T21:50:02.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.652431011826544,52.69607843137255,1610612739,55,43,2024-03-16T21:50:27Z,2530000,False,-13.0,10.0,1,left,MISS J. Allen alley-oop DUNK,[1628386],1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.68,Missed,,,,,,,,,,,,,,,
257,PT05M51.00S,2024-03-16T21:50:02.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,55,43,2024-03-16T21:50:10Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,256.0,,,,,,,,
259,PT05M51.00S,2024-03-16T21:50:10.4Z,2,REGULAR,substitution,out,[],1631095,,,1610612739,55,43,2024-03-16T21:50:21Z,2560000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M51.00S,2024-03-16T21:50:10.4Z,2,REGULAR,substitution,out,[],203493,,,1610612739,55,43,2024-03-16T21:50:21Z,2570000,False,,,0,,SUB out: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M51.00S,2024-03-16T21:50:10.4Z,2,REGULAR,substitution,in,[],1641708,,,1610612739,55,43,2024-03-16T21:50:21Z,2580000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M51.00S,2024-03-16T21:50:10.4Z,2,REGULAR,substitution,in,[],1630224,,,1610612739,55,43,2024-03-16T21:50:21Z,2590000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M42.00S,2024-03-16T21:50:37.0Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612739,55,43,2024-03-16T21:50:40Z,2600000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1630224]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,1.0,Green,1630224.0,,,,,,,,,,,,,,,,,
264,PT05M42.00S,2024-03-16T21:50:37.0Z,2,REGULAR,steal,,[],1630224,,,1610612745,55,43,2024-03-16T21:50:38Z,2610000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
265,PT05M37.00S,2024-03-16T21:50:41.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,93.11760840998686,47.549019607843135,1610612745,57,43,2024-03-16T21:50:49Z,2620000,False,-12.0,12.0,1,right,A. Thompson running DUNK (6 PTS) (J. Green 2 AST),"[1641708, 1630224]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.73,Made,6.0,J. Green,1630224.0,2.0,,,,,,,,,,,
267,PT05M18.00S,2024-03-16T21:51:00.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,28.203022339027594,76.7156862745098,1610612739,57,46,2024-03-16T21:51:17Z,2640000,False,-134.0,213.0,1,left,D. Mitchell 25' 3PT step back (11 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,25.11,Made,11.0,,,,,,,,,,,,,,
268,PT04M58.00S,2024-03-16T21:51:20.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,81.42247043363994,43.872549019607845,1610612745,59,46,2024-03-16T21:51:25Z,2650000,False,-31.0,122.0,1,right,F. VanVleet 12' turnaround fadeaway Jump Shot (2 PTS),[1627832],1610612745.0,HOU,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,12.59,Made,2.0,,,,,,,,,,,,,,
270,PT04M47.00S,2024-03-16T21:51:37.1Z,2,REGULAR,substitution,out,[],1630256,,,1610612739,59,46,2024-03-16T21:51:45Z,2670000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M47.00S,2024-03-16T21:51:37.1Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,59,46,2024-03-16T21:51:45Z,2680000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M47.00S,2024-03-16T21:51:37.1Z,2,REGULAR,substitution,in,[],1628415,,,1610612739,59,46,2024-03-16T21:51:45Z,2690000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M47.00S,2024-03-16T21:51:37.1Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,59,46,2024-03-16T21:51:45Z,2700000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M47.00S,2024-03-16T21:51:47.4Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,59,46,2024-03-16T21:51:59Z,2710000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M47.00S,2024-03-16T21:51:47.4Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,59,46,2024-03-16T21:51:59Z,2720000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M40.00S,2024-03-16T21:52:03.2Z,2,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612739,59,46,2024-03-16T21:52:14Z,2730000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Allen 2 FT),"[1629111, 1628386]",1610612745.0,HOU,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Allen,1628386.0
278,PT04M40.00S,2024-03-16T21:52:25.1Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,59,47,2024-03-16T21:52:25Z,2750000,False,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
279,PT04M40.00S,2024-03-16T21:52:39.6Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,59,48,2024-03-16T21:52:39Z,2760000,False,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
280,PT04M22.00S,2024-03-16T21:52:59.2Z,2,REGULAR,3pt,Jump Shot,[],1629111,71.96123521681997,75.49019607843137,1610612745,59,48,2024-03-16T21:53:06Z,2770000,False,127.0,211.0,1,right,MISS J. Landale 24' 3PT,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,24.66,Missed,,,,,,,,,,,,,,,
281,PT04M21.00S,2024-03-16T21:53:00.2Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,59,48,2024-03-16T21:53:06Z,2780000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,280.0,2.0,2.0,0.0,,,,,
282,PT04M06.00S,2024-03-16T21:53:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.440867279894875,54.166666666666664,1610612739,59,50,2024-03-16T21:53:20Z,2790000,False,-21.0,17.0,1,left,I. Okoro driving Layup (5 PTS) (D. Mitchell 1 AST),"[1630171, 1628378]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,2.71,Made,5.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,
284,PT03M55.00S,2024-03-16T21:53:26.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,75.90341655716163,12.745098039215685,1610612745,59,50,2024-03-16T21:53:33Z,2810000,False,-186.0,174.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,25.49,Missed,,,,,,,,,,,,,,,
285,PT03M53.00S,2024-03-16T21:53:28.1Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,59,50,2024-03-16T21:53:40Z,2820000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,
286,PT03M42.00S,2024-03-16T21:53:39.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,32.276609724047304,70.58823529411765,1610612739,59,50,2024-03-16T21:54:17Z,2830000,False,-103.0,251.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,27.12,Missed,,,,,,,,,,,,,,,
287,PT03M41.00S,2024-03-16T21:53:40.3Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,59,50,2024-03-16T21:53:48Z,2840000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:4),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,286.0,5.0,4.0,1.0,,,,,
288,PT03M36.00S,2024-03-16T21:53:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,93.9060446780552,49.50980392156863,1610612745,61,50,2024-03-16T21:53:53Z,2850000,False,-2.0,5.0,1,right,A. Thompson running Layup (8 PTS) (F. VanVleet 9 AST),"[1641708, 1627832]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,0.54,Made,8.0,F. VanVleet,1627832.0,9.0,,,,,,,,,,,
290,PT03M13.00S,2024-03-16T21:54:09.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.521024967148489,49.01960784313725,1610612739,61,52,2024-03-17T00:26:11Z,2870000,False,5.0,9.0,1,left,J. Allen driving DUNK (6 PTS),[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.01,Made,6.0,,,,,,,,,,,,,,
291,PT03M02.00S,2024-03-16T21:54:19.1Z,2,REGULAR,3pt,Jump Shot,[],1630224,65.65374507227332,42.8921568627451,1610612745,61,52,2024-03-16T21:54:26Z,2880000,False,-36.0,270.0,1,right,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,27.27,Missed,,,,,,,,,,,,,,,
292,PT03M02.00S,2024-03-16T21:54:19.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,61,52,2024-03-16T21:54:26Z,2890000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,291.0,2.0,2.0,0.0,,,,,
293,PT02M54.00S,2024-03-16T21:54:31.0Z,2,REGULAR,turnover,traveling,[],1630241,,,1610612739,61,52,2024-03-16T21:54:38Z,2900000,False,,,0,,S. Merrill traveling TURNOVER (1 TO),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,,,101283.0,,,,
294,PT02M54.00S,2024-03-16T21:54:39.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,61,52,2024-03-16T21:54:39Z,2910000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M54.00S,2024-03-16T21:56:56.7Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,61,52,2024-03-16T21:57:25Z,2920000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M54.00S,2024-03-16T21:56:56.7Z,2,REGULAR,substitution,out,[],1630241,,,1610612745,61,52,2024-03-16T21:57:25Z,2930000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M54.00S,2024-03-16T21:56:56.7Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,61,52,2024-03-16T21:57:25Z,2940000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M54.00S,2024-03-16T21:56:56.7Z,2,REGULAR,substitution,in,[],1627777,,,1610612745,61,52,2024-03-16T21:57:25Z,2950000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M43.00S,2024-03-16T21:57:43.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641708,92.9862023653088,48.28431372549019,1610612745,63,52,2024-03-16T21:57:48Z,2960000,False,-9.0,13.0,1,right,A. Thompson cutting DUNK (10 PTS) (F. VanVleet 10 AST),"[1641708, 1627832]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.59,Made,10.0,F. VanVleet,1627832.0,10.0,,,,,,,,,,,
301,PT02M28.00S,2024-03-16T21:58:00.8Z,2,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,63,52,2024-03-16T21:58:07Z,2980000,False,,,0,,J. Allen bad pass out-of-bounds TURNOVER (3 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,3.0,,,,,,,,,,,,,,,1155.0,,,,
302,PT02M15.00S,2024-03-16T21:58:16.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,70.38436268068331,24.019607843137255,1610612745,66,52,2024-03-16T21:58:20Z,2990000,False,-130.0,226.0,1,right,J. Smith Jr. 26' 3PT  (12 PTS) (J. Green 3 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.06,Made,12.0,J. Green,1630224.0,3.0,,,,,,,,,,,
304,PT01M51.00S,2024-03-16T21:58:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.389618922470433,53.431372549019606,1610612739,66,54,2024-03-16T21:58:43Z,3010000,False,-17.0,8.0,1,left,J. Allen Layup (8 PTS) (I. Okoro 1 AST),"[1628386, 1630171]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.88,Made,8.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,
306,PT01M42.00S,2024-03-16T21:58:51.0Z,2,REGULAR,foul,personal,[],1630171,,,1610612745,66,54,2024-03-16T21:59:03Z,3030000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1630224]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Green,1630224.0
308,PT01M30.00S,2024-03-16T21:59:18.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,93.38042049934296,51.71568627450981,1610612745,68,54,2024-03-16T21:59:22Z,3050000,False,9.0,10.0,1,right,A. Thompson alley-oop DUNK (12 PTS) (F. VanVleet 11 AST),"[1641708, 1627832]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.3,Made,12.0,F. VanVleet,1627832.0,11.0,,,,,,,,,,,
310,PT01M14.00S,2024-03-16T21:59:32.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,25.706307490144546,15.196078431372548,1610612739,68,54,2024-03-16T21:59:40Z,3070000,False,174.0,189.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,25.7,Missed,,,,,,,,,,,,,,,
311,PT01M14.00S,2024-03-16T21:59:32.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,68,54,2024-03-16T21:59:40Z,3080000,False,,,0,,J. Green REBOUND (Off:1 Def:6),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,310.0,7.0,6.0,1.0,,,,,
312,PT01M00.00S,2024-03-16T21:59:45.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.9862023653088,46.568627450980394,1610612745,70,54,2024-03-16T21:59:54Z,3090000,False,-17.0,13.0,1,right,A. Thompson DUNK (14 PTS) (F. VanVleet 12 AST),"[1641708, 1627832]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.18,Made,14.0,F. VanVleet,1627832.0,12.0,,,,,,,,,,,
314,PT00M46.70S,2024-03-16T22:00:00.5Z,2,REGULAR,3pt,Jump Shot,[],1627777,32.802233902759525,48.77450980392157,1610612739,70,54,2024-03-16T22:00:07Z,3110000,False,6.0,256.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,25.59,Missed,,,,,,,,,,,,,,,
315,PT00M45.40S,2024-03-16T22:00:01.8Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,70,54,2024-03-16T22:00:07Z,3120000,False,,,0,,J. Green REBOUND (Off:1 Def:7),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,314.0,8.0,7.0,1.0,,,,,
316,PT00M38.50S,2024-03-16T22:00:09.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631095,92.46057818659659,46.07843137254902,1610612745,70,54,2024-03-16T22:38:33Z,3130000,False,-20.0,18.0,1,right,MISS J. Smith Jr. running Layup - blocked,"[1631095, 1628386]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,2.69,Missed,,,,,Allen,1628386.0,,,,,,,,,
317,PT00M38.50S,2024-03-16T22:00:09.6Z,2,REGULAR,block,,[],1628386,,,1610612745,70,54,2024-03-16T22:00:12Z,3140000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT00M35.50S,2024-03-16T22:00:12.6Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,70,54,2024-03-16T22:00:17Z,3150000,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,316.0,3.0,3.0,0.0,,,,,
319,PT00M33.20S,2024-03-16T22:00:14.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,20.844283837056505,7.598039215686274,1610612739,70,54,2024-03-16T22:00:24Z,3160000,False,212.0,143.0,1,left,MISS I. Okoro 25' running 3PT,[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,25.59,Missed,,,,,,,,,,,,,,,
320,PT00M33.20S,2024-03-16T22:00:14.9Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,70,54,2024-03-16T22:00:24Z,3170000,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,319.0,3.0,1.0,2.0,,,,,
321,PT00M11.10S,2024-03-16T22:00:37.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.32917214191852,49.01960784313725,1610612745,70,54,2024-03-16T22:00:43Z,3180000,False,-5.0,20.0,1,right,MISS A. Thompson cutting DUNK - blocked,"[1641708, 1628386]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.02,Missed,,,,,Allen,1628386.0,,,,,,,,,
322,PT00M11.10S,2024-03-16T22:00:37.1Z,2,REGULAR,block,,[],1628386,,,1610612745,70,54,2024-03-16T22:00:39Z,3190000,False,,,0,,J. Allen BLOCK (3 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT00M08.10S,2024-03-16T22:00:40.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,70,54,2024-03-16T22:00:43Z,3200000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,321.0,3.0,3.0,0.0,,,,,
324,PT00M00.00S,2024-03-16T22:00:57.2Z,2,REGULAR,period,end,[],0,,,1610612739,70,54,2024-03-16T22:00:57Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-03-16T22:16:12.6Z,3,REGULAR,period,start,[],0,,,1610612745,70,54,2024-03-16T22:16:16Z,3240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M46.00S,2024-03-16T22:16:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.652431011826544,49.26470588235294,1610612745,72,54,2024-03-16T22:16:45Z,3250000,False,4.0,10.0,1,left,A. Thompson Layup (16 PTS) (J. Green 4 AST),"[1641708, 1630224]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.07,Made,16.0,J. Green,1630224.0,4.0,,,,,,,,,,,
330,PT11M46.00S,2024-03-16T22:16:36.8Z,3,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612745,72,54,2024-03-16T22:17:01Z,3270000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Thompson 1 FT),"[1628386, 1641708]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Thompson,1641708.0
332,PT11M46.00S,2024-03-16T22:17:02.3Z,3,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,73,54,2024-03-16T22:17:02Z,3290000,False,,,0,,A. Thompson Free Throw 1 of 1 (17 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
333,PT11M19.00S,2024-03-16T22:17:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,89.17542706964521,53.18627450980392,1610612739,73,54,2024-03-16T22:18:02Z,3300000,False,16.0,49.0,1,right,MISS D. Mitchell driving floating bank Shot,[1628378],1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,5.18,Missed,,,,,,,,,,,,,,,
334,PT11M17.00S,2024-03-16T22:17:19.3Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,73,54,2024-03-16T22:18:02Z,3310000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,333.0,4.0,2.0,2.0,,,,,
335,PT11M16.00S,2024-03-16T22:17:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612745,73,54,2024-03-16T22:17:41Z,3320000,False,,,0,,I. Okoro shooting personal FOUL (3 PF) (Thompson 2 FT),"[1630171, 1641708]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Thompson,1641708.0
337,PT11M16.00S,2024-03-16T22:17:48.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,74,54,2024-03-16T22:18:06Z,3340000,False,,,0,,A. Thompson Free Throw 1 of 2 (18 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
338,PT11M16.00S,2024-03-16T22:17:48.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,74,54,2024-03-16T22:18:06Z,3350000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
339,PT11M16.00S,2024-03-16T22:17:48.0Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,74,54,2024-03-16T22:18:06Z,3360000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,338.0,2.0,2.0,0.0,,,,,
340,PT10M53.00S,2024-03-16T22:18:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,81.553876478318,44.36274509803921,1610612739,74,56,2024-03-16T22:18:27Z,3370000,False,-28.0,121.0,1,right,D. Garland 12' pullup Jump Shot (7 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,12.41,Made,7.0,,,,,,,,,,,,,,
