actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
282,PT04M22.00S,2024-01-21T01:55:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,13.61695137976347,49.754901960784316,1610612745,55,40,2024-01-21T01:56:04Z,2770000,False,1.0,75.0,1,left,MISS D. Brooks 7' turnaround fadeaway Shot,[1628415],1610612745.0,HOU,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.55,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
283,PT04M21.00S,2024-01-21T01:55:58.1Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,55,40,2024-01-21T01:55:58Z,2780000,False,,,0,,A. Sengun REBOUND (Off:6 Def:3),[1630578],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sengun,A. Sengun,282.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
284,PT04M21.00S,2024-01-21T01:55:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.521024967148489,50.245098039215684,1610612745,57,40,2024-01-21T01:56:08Z,2790000,False,-1.0,9.0,1,left,A. Sengun putback Layup (15 PTS),[1630578],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,0.89,Made,Sengun,A. Sengun,,,,,15.0,,,,,,,,,,,,,,
289,PT04M05.00S,2024-01-21T01:56:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.72996057818659,50.73529411764706,1610612762,57,42,2024-01-21T01:56:58Z,2840000,False,4.0,63.0,1,right,J. Clarkson 6' driving floating Jump Shot (14 PTS) (C. Sexton 2 AST),"[203903, 1629012]",1610612762.0,UTA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,Clarkson,J. Clarkson,,,,,14.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,
290,PT03M48.00S,2024-01-21T01:57:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,10.068988173455978,44.36274509803921,1610612745,57,42,2024-01-21T01:57:09Z,2850000,False,28.0,42.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
291,PT03M48.00S,2024-01-21T01:57:03.3Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,57,42,2024-01-21T01:57:09Z,2860000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Markkanen,L. Markkanen,290.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
292,PT03M41.00S,2024-01-21T01:57:10.9Z,2,REGULAR,3pt,Jump Shot,[],1631323,93.38042049934296,94.6078431372549,1610612762,57,42,2024-01-21T01:57:22Z,2870000,False,223.0,10.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,22.32,Missed,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
293,PT03M39.00S,2024-01-21T01:57:12.9Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,57,42,2024-01-21T01:57:22Z,2880000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,Green,J. Green,292.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
294,PT03M29.00S,2024-01-21T01:57:24.8Z,2,REGULAR,turnover,traveling,[],1627832,,,1610612745,57,42,2024-01-21T01:57:30Z,2890000,False,,,0,,F. VanVleet traveling TURNOVER (1 TO),[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,VanVleet,F. VanVleet,,,,,,,,,1.0,,,201639.0,,,,,,,
295,PT03M17.00S,2024-01-21T01:57:46.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,69.85873850197109,75.0,1610612762,57,45,2024-01-21T01:57:50Z,2900000,False,125.0,231.0,1,right,C. Sexton 26' 3PT  (11 PTS),[1629012],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,26.25,Made,Sexton,C. Sexton,,,,,11.0,,,,,,,,,,,,,,
296,PT02M56.00S,2024-01-21T01:58:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,16.63929040735874,50.245098039215684,1610612745,57,45,2024-01-21T01:58:13Z,2910000,False,-1.0,104.0,1,left,MISS A. Sengun 10' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,10.39,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
298,PT02M53.00S,2024-01-21T01:58:10.0Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,57,45,2024-01-21T01:58:13Z,2920000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Clarkson,J. Clarkson,296.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
299,PT02M50.00S,2024-01-21T01:58:17.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612762,57,45,2024-01-21T01:58:28Z,2930000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1627832, 203903]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,,,VanVleet,F. VanVleet,,,,,,,,,,,,201639.0,2.0,0.0,Clarkson,203903.0,,,
301,PT02M50.00S,2024-01-21T01:58:31.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,57,45,2024-01-21T01:58:31Z,2950000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M50.00S,2024-01-21T02:01:33.0Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,57,46,2024-01-21T02:01:33Z,2960000,False,,,0,,J. Clarkson Free Throw 1 of 2 (15 PTS),[203903],1610612762.0,UTA,,,,,,,,,,Made,Clarkson,J. Clarkson,,,,,15.0,,,,,,,,,,,,,,
303,PT02M50.00S,2024-01-21T02:01:45.7Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,57,47,2024-01-21T02:01:45Z,2970000,False,,,0,,J. Clarkson Free Throw 2 of 2 (16 PTS),[203903],1610612762.0,UTA,,,,,,,,,,Made,Clarkson,J. Clarkson,,,,,16.0,,,,,,,,,,,,,,
304,PT02M34.00S,2024-01-21T02:02:02.8Z,2,REGULAR,3pt,Jump Shot,[],1627832,33.459264126149804,49.01960784313725,1610612745,57,47,2024-01-21T02:02:11Z,2980000,False,5.0,262.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,26.2,Missed,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,
305,PT02M32.00S,2024-01-21T02:02:04.8Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,57,47,2024-01-21T02:02:11Z,2990000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,Markkanen,L. Markkanen,304.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
306,PT02M26.00S,2024-01-21T02:02:11.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,71.43561103810775,77.45098039215686,1610612762,57,47,2024-01-21T02:12:33Z,3000000,False,137.0,216.0,1,right,MISS C. Sexton 25' running 3PT,[1629012],1610612762.0,UTA,running,,,,,,Above the Break 3,24+ Right Center,25.59,Missed,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,
307,PT02M24.00S,2024-01-21T02:02:13.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,57,47,2024-01-21T02:02:20Z,3010000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,Smith Jr.,J. Smith Jr.,306.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
308,PT02M18.00S,2024-01-21T02:02:20.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,7.703679369250986,55.14705882352941,1610612745,59,47,2024-01-21T02:13:13Z,3020000,False,-26.0,20.0,1,left,F. VanVleet running Layup (7 PTS),[1627832],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,3.25,Made,VanVleet,F. VanVleet,,,,,7.0,,,,,,,,,,,,,,
309,PT02M02.00S,2024-01-21T02:02:35.3Z,2,REGULAR,3pt,Jump Shot,[],1628381,78.26872536136662,8.57843137254902,1610612762,59,47,2024-01-21T02:02:40Z,3030000,False,-207.0,152.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,25.68,Missed,Collins,J. Collins,,,,,,,,,,,,,,,,,,,
310,PT01M59.00S,2024-01-21T02:02:38.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,59,47,2024-01-21T02:02:40Z,3040000,False,,,0,,A. Sengun REBOUND (Off:6 Def:4),[1630578],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,Sengun,A. Sengun,309.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
311,PT01M53.00S,2024-01-21T02:02:44.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,28.86005256241787,22.54901960784314,1610612745,62,47,2024-01-21T02:02:48Z,3050000,False,137.0,219.0,1,left,D. Brooks 25' 3PT  (7 PTS) (F. VanVleet 3 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,25.83,Made,Brooks,D. Brooks,,,,,7.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,
313,PT01M36.00S,2024-01-21T02:03:01.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,90.62089356110381,43.872549019607845,1610612762,62,49,2024-01-21T02:03:06Z,3070000,False,-31.0,36.0,1,right,J. Collins alley-oop DUNK (5 PTS) (C. Sexton 3 AST),"[1628381, 1629012]",1610612762.0,UTA,alley-oop,,,,,,In The Paint (Non-RA),0-8 Center,4.7,Made,Collins,J. Collins,,,,,5.0,C. Sexton,1629012.0,3.0,,,,,,,,,,,
315,PT01M18.00S,2024-01-21T02:03:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,8.229303547963205,42.64705882352941,1610612745,64,49,2024-01-21T02:03:23Z,3090000,False,37.0,25.0,1,left,A. Sengun Layup (17 PTS),[1630578],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,Sengun,A. Sengun,,,,,17.0,,,,,,,,,,,,,,
316,PT01M02.00S,2024-01-21T02:03:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628374,66.17936925098554,49.26470588235294,1610612762,64,49,2024-01-21T02:03:40Z,3100000,False,-4.0,265.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,26.54,Missed,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
317,PT01M01.00S,2024-01-21T02:03:36.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,64,49,2024-01-21T02:03:40Z,3110000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,,316.0,,,,,,,,,,,,,,,,,,
319,PT00M52.00S,2024-01-21T02:03:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,32.670827858081466,68.13725490196079,1610612745,64,49,2024-01-21T02:04:01Z,3130000,False,-91.0,255.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,27.03,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
320,PT00M48.30S,2024-01-21T02:03:54.4Z,2,REGULAR,rebound,offensive,[],1627832,,,1610612745,64,49,2024-01-21T02:04:22Z,3140000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:3),[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,VanVleet,F. VanVleet,319.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
321,PT00M45.50S,2024-01-21T02:03:59.6Z,2,REGULAR,foul,personal,[],1628381,,,1610612745,64,49,2024-01-21T02:04:18Z,3150000,False,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1631095]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Right,,,Collins,J. Collins,,,,,,,,,,,,1627962.0,1.0,0.0,Smith Jr.,1631095.0,,,
323,PT00M31.80S,2024-01-21T02:04:27.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630578,7.966491458607096,54.65686274509803,1610612745,64,49,2024-01-21T02:13:49Z,3170000,False,-23.0,22.0,1,left,MISS A. Sengun floating Shot,[1630578],1610612745.0,HOU,floating,,,,,,Restricted Area,0-8 Center,3.23,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
324,PT00M30.00S,2024-01-21T02:04:29.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,64,49,2024-01-21T02:04:34Z,3180000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,Collins,J. Collins,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
325,PT00M23.20S,2024-01-21T02:04:37.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,92.32917214191852,46.81372549019608,1610612762,64,51,2024-01-21T02:04:42Z,3190000,False,-16.0,20.0,1,right,J. Collins alley-oop DUNK (7 PTS) (J. Clarkson 1 AST),"[1628381, 203903]",1610612762.0,UTA,alley-oop,,,,,,Restricted Area,0-8 Center,2.52,Made,Collins,J. Collins,,,,,7.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,
327,PT00M03.60S,2024-01-21T02:04:59.9Z,2,REGULAR,3pt,Jump Shot,[],1627832,33.327858081471746,42.64705882352941,1610612745,64,51,2024-01-21T02:05:07Z,3210000,False,37.0,261.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,26.34,Missed,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,
328,PT00M01.20S,2024-01-21T02:05:02.3Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,64,51,2024-01-21T02:05:30Z,3220000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:3),[203903],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,Clarkson,J. Clarkson,327.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
329,PT00M00.00S,2024-01-21T02:05:07.2Z,2,REGULAR,3pt,Jump Shot,[],203903,13.403416557161629,88.25827205882352,1610612762,64,51,2024-01-21T02:06:10Z,3230000,False,191.0,762.0,1,right,MISS J. Clarkson 78' 3PT,[203903],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Left,78.52,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2024-01-21T02:05:07.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,64,51,2024-01-21T02:05:41Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,Mid-Range,8-16 Left,,,,,329.0,,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2024-01-21T02:05:40.5Z,2,REGULAR,period,end,[],0,,,1610612762,64,51,2024-01-21T02:05:40Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-01-21T02:18:23.7Z,3,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,64,51,2024-01-21T02:20:17Z,3260000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,,,,,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-01-21T02:18:23.7Z,3,REGULAR,substitution,out,['startperiod'],1628381,,,1610612762,64,51,2024-01-21T02:20:17Z,3270000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,,,,,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-01-21T02:18:23.7Z,3,REGULAR,substitution,in,['startperiod'],1631117,,,1610612762,64,51,2024-01-21T02:20:17Z,3280000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,,,,,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-01-21T02:18:23.7Z,3,REGULAR,substitution,in,['startperiod'],1627739,,,1610612762,64,51,2024-01-21T02:20:17Z,3290000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-01-21T02:20:32.1Z,3,REGULAR,period,start,[],0,,,1610612762,64,51,2024-01-21T02:20:32Z,3300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M40.00S,2024-01-21T02:20:53.4Z,3,REGULAR,3pt,Jump Shot,[],1631323,4.681340341655716,95.83333333333334,1610612762,64,51,2024-01-21T02:24:09Z,3310000,False,-229.0,-8.0,1,left,MISS S. Fontecchio pullup 3PT,[1631323],1610612762.0,UTA,pullup,,,,,,Left Corner 3,24+ Left,22.94,Missed,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
338,PT11M39.00S,2024-01-21T02:20:54.4Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,64,51,2024-01-21T02:24:09Z,3320000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,,,,Left Corner 3,24+ Left,,,Kessler,W. Kessler,337.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
348,PT11M38.00S,2024-01-21T02:20:58.0Z,3,REGULAR,turnover,lost ball,[],1631117,,,1610612762,64,51,2024-01-21T02:25:00Z,3325000,False,,,0,,W. Kessler lost ball TURNOVER (1 TO),"[1631117, 1630578]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kessler,W. Kessler,,,,,,,,,1.0,Sengun,1630578.0,,,,,,,,
349,PT11M38.00S,2024-01-21T02:20:58.0Z,3,REGULAR,steal,,[],1630578,,,1610612745,64,51,2024-01-21T02:24:51Z,3327500,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
339,PT11M28.00S,2024-01-21T02:21:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631095,92.46057818659659,56.86274509803921,1610612745,66,51,2024-01-21T02:24:51Z,3330000,False,34.0,18.0,1,right,J. Smith Jr. Layup (11 PTS) (A. Sengun 4 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,3.89,Made,Smith Jr.,J. Smith Jr.,,,,,11.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,
341,PT11M19.00S,2024-01-21T02:21:11.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,7.835085413929041,2.2058823529411766,1610612762,66,54,2024-01-21T02:21:16Z,3350000,False,239.0,21.0,1,left,L. Markkanen 3PT  (10 PTS) (C. Sexton 4 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,23.99,Made,Markkanen,L. Markkanen,,,,,10.0,C. Sexton,1629012.0,4.0,,,,,,,,,,,
343,PT10M55.00S,2024-01-21T02:21:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,89.30683311432325,50.98039215686274,1610612745,66,54,2024-01-21T02:22:54Z,3370000,False,5.0,48.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
344,PT10M53.00S,2024-01-21T02:21:37.6Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612762,66,54,2024-01-21T02:21:43Z,3380000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Fontecchio,S. Fontecchio,343.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
345,PT10M50.00S,2024-01-21T02:21:40.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,19.66162943495401,92.15686274509804,1610612762,66,57,2024-01-21T02:23:52Z,3390000,False,-211.0,132.0,1,left,L. Markkanen 24' 3PT running (13 PTS) (S. Fontecchio 2 AST),"[1628374, 1631323]",1610612762.0,UTA,running,,,,,,Above the Break 3,24+ Left Center,24.89,Made,Markkanen,L. Markkanen,,,,,13.0,S. Fontecchio,1631323.0,2.0,,,,,,,,,,,
347,PT10M49.00S,2024-01-21T02:21:52.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,66,57,2024-01-21T02:21:52Z,3410000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT10M28.00S,2024-01-21T02:25:05.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,87.99277266754271,50.73529411764706,1610612745,66,57,2024-01-21T02:25:14Z,3420000,False,4.0,60.0,1,right,MISS A. Sengun 6' floating Shot,[1630578],1610612745.0,HOU,floating,,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
351,PT10M26.00S,2024-01-21T02:25:07.5Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,66,57,2024-01-21T02:25:14Z,3430000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Markkanen,L. Markkanen,350.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
352,PT10M22.00S,2024-01-21T02:25:11.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631117,6.915243101182654,45.83333333333333,1610612762,66,59,2024-01-21T02:25:21Z,3440000,False,21.0,13.0,1,left,W. Kessler running alley-oop DUNK (2 PTS) (K. Dunn 3 AST),"[1631117, 1627739]",1610612762.0,UTA,running alley-oop,,,,,,Restricted Area,0-8 Center,2.43,Made,Kessler,W. Kessler,,,,,2.0,K. Dunn,1627739.0,3.0,,,,,,,,,,,
354,PT10M10.00S,2024-01-21T02:25:23.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,85.3646517739816,38.970588235294116,1610612745,68,59,2024-01-21T02:25:28Z,3460000,False,-55.0,85.0,1,right,A. Sengun 10' floating Jump Shot (19 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,floating,,,,,,In The Paint (Non-RA),8-16 Left,10.14,Made,Sengun,A. Sengun,,,,,19.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,
356,PT09M51.00S,2024-01-21T02:25:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,10.726018396846255,52.20588235294118,1610612762,68,59,2024-01-21T02:26:08Z,3480000,False,-11.0,48.0,1,left,MISS C. Sexton driving Layup - blocked,"[1629012, 1627832]",1610612762.0,UTA,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,Sexton,C. Sexton,,,,,,,,,,,,,,,,,VanVleet,1627832.0,
357,PT09M51.00S,2024-01-21T02:25:41.6Z,3,REGULAR,block,,[],1627832,,,1610612762,68,59,2024-01-21T02:25:44Z,3490000,False,,,0,,F. VanVleet BLOCK (3 BLK),[1627832],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,
358,PT09M42.00S,2024-01-21T02:25:50.6Z,3,REGULAR,rebound,offensive,[],1631323,,,1610612762,68,59,2024-01-21T02:30:39Z,3500000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:2),[1631323],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Fontecchio,S. Fontecchio,356.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
359,PT09M39.00S,2024-01-21T02:25:54.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,29.6484888304862,25.735294117647058,1610612762,68,62,2024-01-21T02:25:59Z,3510000,False,121.0,226.0,1,left,S. Fontecchio 25' 3PT  (6 PTS) (K. Dunn 4 AST),"[1631323, 1627739]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,25.67,Made,Fontecchio,S. Fontecchio,,,,,6.0,K. Dunn,1627739.0,4.0,,,,,,,,,,,
361,PT09M36.00S,2024-01-21T02:26:01.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,92.46057818659659,52.20588235294118,1610612745,70,62,2024-01-21T02:26:12Z,3530000,False,11.0,18.0,1,right,A. Sengun driving floating bank Jump Shot (21 PTS) (F. VanVleet 5 AST),"[1630578, 1627832]",1610612745.0,HOU,driving floating bank,,,,,,Restricted Area,0-8 Center,2.14,Made,Sengun,A. Sengun,,,,,21.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,
363,PT09M36.00S,2024-01-21T02:26:09.5Z,3,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612745,70,62,2024-01-21T02:26:16Z,3550000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Sengun 1 FT),"[1631117, 1630578]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,Kessler,W. Kessler,,,,,,,,,,,,202901.0,2.0,0.0,Sengun,1630578.0,,,
365,PT09M36.00S,2024-01-21T02:26:33.4Z,3,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,70,62,2024-01-21T02:26:40Z,3570000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,,,,,,,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
366,PT09M36.00S,2024-01-21T02:26:33.4Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,70,62,2024-01-21T02:28:20Z,3580000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,,,,,,,,Kessler,W. Kessler,365.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
