actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
425,PT05M24.00S,2023-11-11T02:40:51.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,91.27792378449409,3.1862745098039214,1610612745,68,68,2023-11-11T02:40:56Z,4150000,False,-234.0,29.0,1,right,J. Tate 3PT  (7 PTS) (A. Sengun 2 AST),"[1630256, 1630578]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,23.6,7.0,A. Sengun,1630578.0,2.0,,,,,
427,PT05M15.00S,2023-11-11T02:41:06.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,68,68,2023-11-11T02:41:06Z,4170000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M08.00S,2023-11-11T02:44:06.2Z,3,REGULAR,2pt,Jump Shot,[],1627742,15.193823915900131,67.8921568627451,1610612740,68,70,2023-11-11T02:44:11Z,4180000,False,-89.0,90.0,1,left,B. Ingram 12' fadeaway Jump Shot (21 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,,,,Made,,,,,12.71,21.0,,,,,,,,
429,PT04M52.00S,2023-11-11T02:44:21.9Z,3,REGULAR,turnover,bad pass,[],1627832,,,1610612745,68,70,2023-11-11T02:44:30Z,4190000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630346]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Ryan,1630346.0
430,PT04M52.00S,2023-11-11T02:44:21.9Z,3,REGULAR,steal,,[],1630346,,,1610612740,68,70,2023-11-11T02:44:23Z,4200000,False,,,0,,M. Ryan STEAL (1 STL),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT04M46.00S,2023-11-11T02:44:27.6Z,3,REGULAR,turnover,bad pass,[],1630346,,,1610612740,68,70,2023-11-11T02:44:38Z,4210000,False,,,0,,M. Ryan bad pass TURNOVER (1 TO),"[1630346, 1628988]",1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Holiday,1628988.0
432,PT04M46.00S,2023-11-11T02:44:27.6Z,3,REGULAR,steal,,[],1628988,,,1610612745,68,70,2023-11-11T02:44:31Z,4220000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
433,PT04M28.00S,2023-11-11T02:44:45.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,74.45795006570303,14.460784313725492,1610612745,68,70,2023-11-11T02:44:50Z,4230000,False,-178.0,188.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.84,,,,,,,,,
434,PT04M25.00S,2023-11-11T02:44:48.8Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,68,70,2023-11-11T02:44:50Z,4240000,False,,,0,,D. Daniels REBOUND (Off:2 Def:5),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,433.0,7.0,5.0,2.0,,,,,,,,,,
435,PT04M19.00S,2023-11-11T02:44:58.0Z,3,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612740,68,70,2023-11-11T02:45:12Z,4250000,False,,,0,,J. Tate shooting personal FOUL (3 PF) (Daniels 2 FT),"[1630256, 1630700]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2005.0,3.0,1.0,Daniels,1630700.0,,,,,,,,,,,,,,,
437,PT04M19.00S,2023-11-11T02:45:25.4Z,3,REGULAR,freethrow,1 of 2,[],1630700,,,1610612740,68,71,2023-11-11T02:45:25Z,4270000,False,,,0,,D. Daniels Free Throw 1 of 2 (5 PTS),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,
438,PT04M19.00S,2023-11-11T02:45:26.3Z,3,REGULAR,substitution,out,[],1630578,,,1610612740,68,71,2023-11-11T02:45:37Z,4280000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M19.00S,2023-11-11T02:45:26.3Z,3,REGULAR,substitution,out,[],202685,,,1610612740,68,71,2023-11-11T02:45:37Z,4290000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M19.00S,2023-11-11T02:45:26.3Z,3,REGULAR,substitution,in,[],201145,,,1610612740,68,71,2023-11-11T02:45:37Z,4300000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M19.00S,2023-11-11T02:45:26.3Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,68,71,2023-11-11T02:45:37Z,4310000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M19.00S,2023-11-11T02:45:52.0Z,3,REGULAR,freethrow,2 of 2,[],1630700,,,1610612740,68,72,2023-11-11T02:45:52Z,4320000,False,,,0,,D. Daniels Free Throw 2 of 2 (6 PTS),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
443,PT04M01.00S,2023-11-11T02:46:12.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,71.69842312746385,19.852941176470587,1610612745,68,72,2023-11-11T02:46:19Z,4330000,False,-151.0,214.0,1,right,MISS F. VanVleet 26' step back 3PT,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.13,,,,,,,,,
444,PT03M58.00S,2023-11-11T02:46:15.1Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,68,72,2023-11-11T02:46:19Z,4340000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,443.0,1.0,1.0,0.0,,,,,,,,,,
445,PT03M36.00S,2023-11-11T02:46:37.0Z,3,REGULAR,3pt,Jump Shot,[],1630700,24.655059132720105,84.06862745098039,1610612740,68,72,2023-11-11T02:46:42Z,4350000,False,-170.0,179.0,1,left,MISS D. Daniels 24' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.73,,,,,,,,,
446,PT03M33.00S,2023-11-11T02:46:40.3Z,3,REGULAR,rebound,defensive,[],201145,,,1610612745,68,72,2023-11-11T02:46:40Z,4360000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,445.0,3.0,2.0,1.0,,,,,,,,,,
447,PT03M28.00S,2023-11-11T02:46:45.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,93.77463863337714,45.83333333333333,1610612745,70,72,2023-11-11T02:46:54Z,4370000,False,-21.0,6.0,1,right,F. VanVleet running Layup (10 PTS),[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.16,10.0,,,,,,,,
448,PT03M10.00S,2023-11-11T02:47:02.4Z,3,REGULAR,3pt,Jump Shot,[],1627742,26.363337713534822,80.3921568627451,1610612740,70,72,2023-11-11T02:47:10Z,4380000,False,-152.0,195.0,1,left,MISS B. Ingram 24' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.75,,,,,,,,,
449,PT03M07.00S,2023-11-11T02:47:05.4Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612740,70,72,2023-11-11T02:47:10Z,4390000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,448.0,2.0,1.0,1.0,,,,,,,,,,
450,PT02M58.00S,2023-11-11T02:47:15.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,17.95335085413929,75.24509803921569,1610612740,70,74,2023-11-11T02:47:26Z,4400000,False,-126.0,116.0,1,left,B. Ingram 17' pullup Jump Shot (23 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,,,,17.16,23.0,,,,,,,,
455,PT02M44.00S,2023-11-11T02:47:37.3Z,3,REGULAR,substitution,out,[],1627742,,,1610612745,70,74,2023-11-11T02:47:44Z,4450000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M44.00S,2023-11-11T02:47:37.3Z,3,REGULAR,substitution,out,[],1630526,,,1610612745,70,74,2023-11-11T02:47:44Z,4460000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M44.00S,2023-11-11T02:47:37.3Z,3,REGULAR,substitution,in,[],1629627,,,1610612745,70,74,2023-11-11T02:47:44Z,4470000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M44.00S,2023-11-11T02:47:37.3Z,3,REGULAR,substitution,in,[],1641722,,,1610612745,70,74,2023-11-11T02:47:44Z,4480000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M29.00S,2023-11-11T02:48:09.9Z,3,REGULAR,3pt,Jump Shot,[],1628988,73.14388961892247,16.666666666666664,1610612745,70,74,2023-11-11T02:53:04Z,4490000,False,-167.0,200.0,1,right,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.03,,,,,,,,,
460,PT02M26.00S,2023-11-11T02:48:13.1Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,70,74,2023-11-11T02:48:13Z,4500000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,459.0,3.0,2.0,1.0,,,,,,,,,,
461,PT02M18.00S,2023-11-11T02:48:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,6.1268068331143235,53.18627450980392,1610612740,70,74,2023-11-11T02:48:27Z,4510000,False,-16.0,5.0,1,left,MISS D. Daniels reverse Layup - blocked,"[1630700, 1631106]",1610612740.0,NOP,reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.67,,,,,Eason,1631106.0,,,
462,PT02M18.00S,2023-11-11T02:48:21.1Z,3,REGULAR,block,,[],1631106,,,1610612740,70,74,2023-11-11T02:48:24Z,4520000,False,,,0,,T. Eason BLOCK (2 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT02M14.00S,2023-11-11T02:48:25.1Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,70,74,2023-11-11T02:48:25Z,4530000,False,,,0,,T. Eason REBOUND (Off:0 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,,
464,PT02M09.00S,2023-11-11T02:48:29.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631106,69.46452036793693,26.225490196078432,1610612745,70,74,2023-11-11T02:48:34Z,4540000,False,-119.0,235.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.29,,,,,,,,,
465,PT02M07.00S,2023-11-11T02:48:31.2Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,70,74,2023-11-11T02:48:34Z,4550000,False,,,0,,D. Daniels REBOUND (Off:2 Def:6),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,464.0,8.0,6.0,2.0,,,,,,,,,,
466,PT01M57.00S,2023-11-11T02:48:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,9.937582128777924,43.872549019607845,1610612740,70,74,2023-11-11T02:48:56Z,4560000,False,31.0,41.0,1,left,MISS Z. Williamson reverse Layup,[1629627],1610612740.0,NOP,reverse,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.11,,,,,,,,,
467,PT01M55.00S,2023-11-11T02:48:44.0Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,70,74,2023-11-11T02:48:56Z,4570000,False,,,0,,T. Eason REBOUND (Off:0 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,466.0,4.0,4.0,0.0,,,,,,,,,,
468,PT01M53.00S,2023-11-11T02:48:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628988,92.19776609724047,50.73529411764706,1610612745,70,74,2023-11-11T02:49:01Z,4580000,False,4.0,21.0,1,right,MISS A. Holiday reverse Layup,[1628988],1610612745.0,HOU,reverse,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.11,,,,,,,,,
469,PT01M47.00S,2023-11-11T02:48:52.0Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,70,74,2023-11-11T02:48:52Z,4590000,False,,,0,,T. Eason REBOUND (Off:1 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,468.0,5.0,4.0,1.0,,,,,,,,,,
470,PT01M47.00S,2023-11-11T02:48:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,94.40999984741211,50.0,1610612745,70,74,2023-11-11T02:48:52Z,4600000,False,0.0,0.0,1,right,MISS T. Eason tip Layup,[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,0.0,,,,,,,,,
471,PT01M46.00S,2023-11-11T02:48:52.5Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,70,74,2023-11-11T02:48:52Z,4610000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:5),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Left,,,,,,,470.0,5.0,5.0,0.0,,,,,,,,,,
472,PT01M44.00S,2023-11-11T02:48:57.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612740,70,74,2023-11-11T02:49:22Z,4620000,False,,,0,,J. Tate shooting personal FOUL (4 PF) (Daniels 2 FT),"[1630256, 1630700]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,1627541.0,4.0,1.0,Daniels,1630700.0,,,,,,,,,,,,,,,
474,PT01M44.00S,2023-11-11T02:49:29.6Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630256,,,1610612740,70,74,2023-11-11T02:49:53Z,4640000,False,,,0,,J. Tate technical FOUL (2 Tech),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,1627541.0,4.0,2.0,,,,,,,,,,,,,,,,,
475,PT01M44.00S,2023-11-11T02:50:00.9Z,3,REGULAR,substitution,out,[],1630256,,,1610612740,70,74,2023-11-11T02:50:18Z,4650000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M44.00S,2023-11-11T02:50:00.9Z,3,REGULAR,substitution,out,[],1631106,,,1610612740,70,74,2023-11-11T02:50:18Z,4660000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M44.00S,2023-11-11T02:50:00.9Z,3,REGULAR,substitution,in,[],1630224,,,1610612740,70,74,2023-11-11T02:50:18Z,4670000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M44.00S,2023-11-11T02:50:00.9Z,3,REGULAR,substitution,in,[],1629111,,,1610612740,70,74,2023-11-11T02:50:18Z,4680000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M44.00S,2023-11-11T02:50:23.2Z,3,REGULAR,freethrow,1 of 1,[],1641722,,,1610612740,70,75,2023-11-11T02:50:23Z,4690000,False,,,0,,J. Hawkins technical Free Throw 1 of 1 (14 PTS),[1641722],1610612740.0,NOP,technical,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,
480,PT01M44.00S,2023-11-11T02:50:33.5Z,3,REGULAR,substitution,out,[],1627832,,,1610612740,70,75,2023-11-11T02:50:40Z,4700000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M44.00S,2023-11-11T02:50:33.5Z,3,REGULAR,substitution,in,[],1631106,,,1610612740,70,75,2023-11-11T02:50:40Z,4710000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M44.00S,2023-11-11T02:50:42.6Z,3,REGULAR,freethrow,1 of 2,[],1630700,,,1610612740,70,76,2023-11-11T02:50:42Z,4720000,False,,,0,,D. Daniels Free Throw 1 of 2 (7 PTS),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,
483,PT01M44.00S,2023-11-11T02:50:43.2Z,3,REGULAR,freethrow,2 of 2,[],1630700,,,1610612740,70,77,2023-11-11T02:50:43Z,4730000,False,,,0,,D. Daniels Free Throw 2 of 2 (8 PTS),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,Made,,,,,,8.0,,,,,,,,
484,PT01M27.00S,2023-11-11T02:50:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,90.88370565045992,41.42156862745098,1610612745,70,77,2023-11-11T02:51:05Z,4740000,False,-43.0,33.0,1,right,MISS A. Holiday driving Layup,[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.42,,,,,,,,,
485,PT01M24.00S,2023-11-11T02:51:02.7Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,70,77,2023-11-11T02:51:05Z,4750000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,484.0,6.0,4.0,2.0,,,,,,,,,,
486,PT01M14.00S,2023-11-11T02:51:12.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,7.5722733245729295,60.049019607843135,1610612740,70,79,2023-11-11T02:51:17Z,4760000,False,-50.0,19.0,1,left,Z. Williamson turnaround Hook (22 PTS),[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,5.36,22.0,,,,,,,,
487,PT01M01.00S,2023-11-11T02:51:29.1Z,3,REGULAR,foul,personal,[],1629627,,,1610612745,70,79,2023-11-11T02:51:35Z,4770000,False,,,0,,Z. Williamson personal FOUL (4 PF),"[1629627, 1630224]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,2005.0,4.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
489,PT01M01.00S,2023-11-11T02:51:47.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,70,79,2023-11-11T02:51:47Z,4790000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M01.00S,2023-11-11T02:53:08.4Z,3,REGULAR,substitution,out,[],1629627,,,1610612745,70,79,2023-11-11T02:53:22Z,4800000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M01.00S,2023-11-11T02:53:08.4Z,3,REGULAR,substitution,in,[],1627742,,,1610612745,70,79,2023-11-11T02:53:22Z,4810000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M50.80S,2023-11-11T02:53:31.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,85.23324572930355,95.34313725490196,1610612745,70,79,2023-11-11T02:53:36Z,4820000,False,227.0,86.0,1,right,MISS J. Green 24' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,24.26,,,,,,,,,
493,PT00M48.50S,2023-11-11T02:53:33.3Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,70,79,2023-11-11T02:53:36Z,4830000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:6),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,,,492.0,6.0,6.0,0.0,,,,,,,,,,
494,PT00M30.70S,2023-11-11T02:53:51.1Z,3,REGULAR,3pt,Jump Shot,[],1641722,29.38567674113009,75.73529411764706,1610612740,70,79,2023-11-11T02:53:56Z,4840000,False,-129.0,224.0,1,left,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.81,,,,,,,,,
495,PT00M27.10S,2023-11-11T02:53:54.7Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,70,79,2023-11-11T02:53:56Z,4850000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,494.0,3.0,3.0,0.0,,,,,,,,,,
496,PT00M11.50S,2023-11-11T02:54:10.3Z,3,REGULAR,3pt,Jump Shot,[],1631106,94.69448094612353,95.34313725490196,1610612745,70,79,2023-11-11T02:54:14Z,4860000,False,227.0,-3.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.67,,,,,,,,,
497,PT00M08.30S,2023-11-11T02:54:13.3Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,70,79,2023-11-11T02:54:13Z,4870000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,,,,496.0,4.0,3.0,1.0,,,,,,,,,,
498,PT00M01.30S,2023-11-11T02:54:20.4Z,3,REGULAR,3pt,Jump Shot,[],1627742,21.76412614980289,88.97058823529412,1610612740,70,79,2023-11-11T02:54:26Z,4880000,False,-195.0,152.0,1,left,MISS B. Ingram 24' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.72,,,,,,,,,
499,PT00M00.10S,2023-11-11T02:54:21.6Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,70,79,2023-11-11T02:54:41Z,4890000,False,,,0,,T. Eason REBOUND (Off:1 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,498.0,6.0,5.0,1.0,,,,,,,,,,
500,PT00M00.00S,2023-11-11T02:54:31.6Z,3,REGULAR,period,end,[],0,,,1610612745,70,79,2023-11-11T02:54:31Z,4900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-11-11T02:56:34.6Z,4,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,70,79,2023-11-11T02:57:02Z,4910000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2023-11-11T02:56:34.6Z,4,REGULAR,substitution,out,['startperiod'],1629111,,,1610612745,70,79,2023-11-11T02:57:02Z,4920000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2023-11-11T02:56:34.6Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612745,70,79,2023-11-11T02:57:02Z,4930000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2023-11-11T02:56:34.6Z,4,REGULAR,substitution,out,['startperiod'],1630346,,,1610612745,70,79,2023-11-11T02:57:02Z,4940000,False,,,0,,SUB out: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2023-11-11T02:56:34.6Z,4,REGULAR,substitution,in,['startperiod'],1627832,,,1610612745,70,79,2023-11-11T02:57:02Z,4950000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
