actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
429,PT06M33.00S,2023-12-14T02:35:29.1Z,3,REGULAR,substitution,in,[],1631367,,,1610612745,66,61,2023-12-14T02:35:32Z,4220000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,,,,,,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,
430,PT06M33.00S,2023-12-14T02:35:47.3Z,3,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,67,61,2023-12-14T02:35:47Z,4230000,False,,,0,,J. Green Free Throw 1 of 1 (8 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,,,8.0,,,,,,
431,PT06M18.00S,2023-12-14T02:36:02.6Z,3,REGULAR,3pt,Jump Shot,[],1630533,29.6484888304862,69.36274509803921,1610612763,67,61,2023-12-14T02:36:11Z,4240000,False,-97.0,226.0,1,left,MISS Z. Williams 24' step back 3PT,[1630533],1610612763.0,MEM,step back,,,,,,Above the Break 3,24+ Left Center,,,,Williams,Z. Williams,,,24.6,Missed,,,,,,,,,,,,,
432,PT06M17.00S,2023-12-14T02:36:03.6Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,67,61,2023-12-14T02:36:11Z,4250000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Green,J. Green,,,,,,,431.0,4.0,4.0,0.0,,,,,,,
433,PT06M01.00S,2023-12-14T02:36:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,88.51839684625493,48.28431372549019,1610612745,67,61,2023-12-14T02:36:26Z,4260000,False,-9.0,55.0,1,right,MISS A. Sengun cutting Layup - blocked,"[1630578, 1628991]",1610612745.0,HOU,cutting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sengun,A. Sengun,,,5.61,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,
434,PT06M01.00S,2023-12-14T02:36:19.3Z,3,REGULAR,block,,[],1628991,,,1610612745,67,61,2023-12-14T02:36:21Z,4270000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
435,PT05M58.00S,2023-12-14T02:36:22.3Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,67,61,2023-12-14T02:36:26Z,4280000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:5),[1631246],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams Jr.,V. Williams Jr.,,,,,,,433.0,5.0,5.0,0.0,,,,,,,
436,PT05M52.00S,2023-12-14T02:36:28.3Z,3,REGULAR,3pt,Jump Shot,[],1628991,33.065045992115635,50.73529411764706,1610612763,67,64,2023-12-14T02:41:01Z,4290000,False,-4.0,258.0,1,left,J. Jackson Jr. 25' 3PT  (23 PTS) (J. Gilyard 1 AST),"[1628991, 1631367]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Jackson Jr.,J. Jackson Jr.,,,25.83,Made,,,,,,,23.0,J. Gilyard,1631367.0,1.0,,,
438,PT05M38.00S,2023-12-14T02:36:42.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,81.8166885676741,47.794117647058826,1610612745,67,64,2023-12-14T02:37:19Z,4310000,False,-11.0,118.0,1,right,MISS A. Sengun 11' Jump Shot,[1630578],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Sengun,A. Sengun,,,11.89,Missed,,,,,,,,,,,,,
439,PT05M36.00S,2023-12-14T02:36:45.3Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,67,64,2023-12-14T02:36:45Z,4320000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Williams,Z. Williams,,,,,,,438.0,3.0,3.0,0.0,,,,,,,
440,PT05M29.00S,2023-12-14T02:36:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,8.492115637319317,42.8921568627451,1610612763,67,66,2023-12-14T02:37:32Z,4330000,False,36.0,27.0,1,left,J. Jackson Jr. Layup (25 PTS) (Z. Williams 3 AST),"[1628991, 1630533]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,4.48,Made,,,,,,,25.0,Z. Williams,1630533.0,3.0,,,
442,PT05M13.00S,2023-12-14T02:37:15.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612745,67,66,2023-12-14T02:37:28Z,4350000,False,,,0,,B. Biyombo shooting personal FOUL (4 PF) (Sengun 2 FT),"[202687, 1630578]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1626301.0,4.0,0.0,Biyombo,B. Biyombo,Sengun,1630578.0,,,,,,,,,,,,,,,
444,PT05M13.00S,2023-12-14T02:37:37.2Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,68,66,2023-12-14T02:37:37Z,4370000,False,,,0,,A. Sengun Free Throw 1 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,,,8.0,,,,,,
445,PT05M13.00S,2023-12-14T02:37:38.3Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,68,66,2023-12-14T02:37:44Z,4380000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
446,PT05M13.00S,2023-12-14T02:37:38.3Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,68,66,2023-12-14T02:37:44Z,4390000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,
447,PT05M13.00S,2023-12-14T02:37:38.3Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,68,66,2023-12-14T02:37:44Z,4400000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
448,PT05M13.00S,2023-12-14T02:37:38.3Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,68,66,2023-12-14T02:37:44Z,4410000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
449,PT05M13.00S,2023-12-14T02:38:00.0Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,69,66,2023-12-14T02:38:00Z,4420000,False,,,0,,A. Sengun Free Throw 2 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,,,9.0,,,,,,
450,PT05M00.00S,2023-12-14T02:38:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,16.90210249671485,60.78431372549019,1610612763,69,68,2023-12-14T02:38:21Z,4430000,False,-54.0,106.0,1,left,J. Jackson Jr. 11' floating Jump Shot (27 PTS) (J. Gilyard 2 AST),"[1628991, 1631367]",1610612763.0,MEM,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson Jr.,J. Jackson Jr.,,,11.93,Made,,,,,,,27.0,J. Gilyard,1631367.0,2.0,,,
452,PT04M46.00S,2023-12-14T02:38:27.3Z,3,REGULAR,3pt,Jump Shot,[],1631106,74.45795006570303,16.42156862745098,1610612745,72,68,2023-12-14T02:38:32Z,4450000,False,-168.0,188.0,1,right,T. Eason 25' 3PT  (13 PTS) (F. VanVleet 4 AST),"[1631106, 1627832]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Eason,T. Eason,,,25.18,Made,,,,,,,13.0,F. VanVleet,1627832.0,4.0,,,
454,PT04M26.00S,2023-12-14T02:38:50.2Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612763,72,68,2023-12-14T02:39:01Z,4470000,False,,,0,,A. Sengun shooting personal FOUL (4 PF) (Biyombo 2 FT),"[1630578, 202687]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,4.0,0.0,Sengun,A. Sengun,Biyombo,202687.0,,,,,,,,,,,,,,,
456,PT04M26.00S,2023-12-14T02:39:17.0Z,3,REGULAR,freethrow,1 of 2,[],202687,,,1610612763,72,69,2023-12-14T02:39:56Z,4490000,False,,,0,,B. Biyombo Free Throw 1 of 2 (3 PTS),[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,Made,,,,,,,3.0,,,,,,
457,PT04M26.00S,2023-12-14T02:39:19.0Z,3,REGULAR,substitution,out,[],1630578,,,1610612763,72,69,2023-12-14T02:39:23Z,4500000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
458,PT04M26.00S,2023-12-14T02:39:19.0Z,3,REGULAR,substitution,in,[],1629111,,,1610612763,72,69,2023-12-14T02:39:23Z,4510000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
459,PT04M26.00S,2023-12-14T02:39:17.0Z,3,REGULAR,freethrow,2 of 2,[],202687,,,1610612763,72,69,2023-12-14T02:39:56Z,4520000,False,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,Missed,,,,,,,,,,,,,
460,PT04M26.00S,2023-12-14T02:39:17.0Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,72,69,2023-12-14T02:39:56Z,4530000,False,,,0,,T. Eason REBOUND (Off:1 Def:4),[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,459.0,5.0,4.0,1.0,,,,,,,
461,PT04M14.00S,2023-12-14T02:40:01.5Z,3,REGULAR,3pt,Jump Shot,[],1630256,73.66951379763469,15.931372549019606,1610612745,72,69,2023-12-14T02:40:05Z,4540000,False,-170.0,195.0,1,right,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Tate,J. Tate,,,25.89,Missed,,,,,,,,,,,,,
462,PT04M12.00S,2023-12-14T02:40:03.2Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,72,69,2023-12-14T02:40:03Z,4550000,False,,,0,,T. Eason REBOUND (Off:2 Def:4),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Eason,T. Eason,,,,,,,461.0,6.0,4.0,2.0,,,,,,,
463,PT04M11.00S,2023-12-14T02:40:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,92.9862023653088,48.28431372549019,1610612745,72,69,2023-12-14T02:40:09Z,4560000,False,-9.0,13.0,1,right,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,1.59,Missed,,,,,,,,,,,,,
464,PT04M10.00S,2023-12-14T02:40:05.2Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,72,69,2023-12-14T02:40:09Z,4570000,False,,,0,,T. Eason REBOUND (Off:3 Def:4),[1631106],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,,,,,463.0,7.0,4.0,3.0,,,,,,,
465,PT04M09.00S,2023-12-14T02:40:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,93.64323258869908,45.83333333333333,1610612745,72,69,2023-12-14T02:40:12Z,4580000,False,-21.0,7.0,1,right,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,2.2,Missed,,,,,,,,,,,,,
466,PT04M09.00S,2023-12-14T02:40:06.3Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,72,69,2023-12-14T02:40:45Z,4590000,False,,,0,,J. Tate REBOUND (Off:3 Def:4),[1630256],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Tate,J. Tate,,,,,,,465.0,7.0,4.0,3.0,,,,,,,
467,PT04M06.00S,2023-12-14T02:40:09.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630256,94.40999984741211,50.0,1610612745,72,69,2023-12-14T02:40:32Z,4600000,False,0.0,0.0,1,right,MISS J. Tate tip Layup,[1630256],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,,,,Tate,J. Tate,,,0.0,Missed,,,,,,,,,,,,,
468,PT04M05.00S,2023-12-14T02:40:10.7Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,72,69,2023-12-14T02:40:10Z,4610000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:6),[1631246],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Left,,,,Williams Jr.,V. Williams Jr.,,,,,,,467.0,6.0,6.0,0.0,,,,,,,
469,PT04M05.00S,2023-12-14T02:40:24.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612763,72,69,2023-12-14T02:40:40Z,4620000,False,,,0,,J. Landale personal FOUL (1 PF) (Williams Jr. 2 FT),"[1629111, 1631246]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,2714.0,1.0,0.0,Landale,J. Landale,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
471,PT04M05.00S,2023-12-14T02:40:47.8Z,3,REGULAR,freethrow,1 of 2,[],1631246,,,1610612763,72,69,2023-12-14T02:40:47Z,4640000,False,,,0,,MISS V. Williams Jr. Free Throw 1 of 2,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,Missed,,,,,,,,,,,,,
472,PT04M05.00S,2023-12-14T02:40:47.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,72,69,2023-12-14T02:40:47Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,471.0,,,,,,,,,,
473,PT04M05.00S,2023-12-14T02:40:49.7Z,3,REGULAR,substitution,out,[],202687,,,1610612763,72,69,2023-12-14T02:40:54Z,4660000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
474,PT04M05.00S,2023-12-14T02:40:49.7Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,72,69,2023-12-14T02:40:54Z,4670000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
475,PT04M05.00S,2023-12-14T02:41:07.5Z,3,REGULAR,freethrow,2 of 2,[],1631246,,,1610612763,72,70,2023-12-14T02:41:07Z,4680000,False,,,0,,V. Williams Jr. Free Throw 2 of 2 (10 PTS),[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,Made,,,,,,,10.0,,,,,,
476,PT03M46.00S,2023-12-14T02:41:27.2Z,3,REGULAR,3pt,Jump Shot,[],1628988,68.01905387647832,26.225490196078432,1610612745,75,70,2023-12-14T02:41:33Z,4690000,False,-119.0,248.0,1,right,A. Holiday 27' 3PT  (3 PTS) (J. Tate 3 AST),"[1628988, 1630256]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Holiday,A. Holiday,,,27.51,Made,,,,,,,3.0,J. Tate,1630256.0,3.0,,,
478,PT03M35.00S,2023-12-14T02:41:40.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612763,75,70,2023-12-14T02:41:56Z,4710000,False,,,0,,F. VanVleet personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1627832, 1628991]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,3.0,0.0,VanVleet,F. VanVleet,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
480,PT03M35.00S,2023-12-14T02:42:07.5Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,75,71,2023-12-14T02:42:07Z,4730000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (28 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Made,,,,,,,28.0,,,,,,
481,PT03M35.00S,2023-12-14T02:42:09.7Z,3,REGULAR,substitution,out,[],1631246,,,1610612763,75,71,2023-12-14T02:42:13Z,4740000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,
482,PT03M35.00S,2023-12-14T02:42:09.7Z,3,REGULAR,substitution,in,[],1631222,,,1610612763,75,71,2023-12-14T02:42:13Z,4750000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,,,,,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,
483,PT03M35.00S,2023-12-14T02:42:22.1Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,75,72,2023-12-14T02:42:22Z,4760000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (29 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Made,,,,,,,29.0,,,,,,
484,PT03M19.00S,2023-12-14T02:42:43.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612745,75,72,2023-12-14T02:42:52Z,4770000,False,,,0,,Z. Williams personal FOUL (2 PF) (VanVleet 2 FT),"[1630533, 1627832]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,2714.0,2.0,0.0,Williams,Z. Williams,VanVleet,1627832.0,,,,,,,,,,,,,,,
486,PT03M19.00S,2023-12-14T02:43:06.7Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,76,72,2023-12-14T02:43:24Z,4790000,False,,,0,,F. VanVleet Free Throw 1 of 2 (1 PTS),[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Made,,,,,,,1.0,,,,,,
487,PT03M19.00S,2023-12-14T02:43:06.7Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,76,72,2023-12-14T02:43:24Z,4800000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Missed,,,,,,,,,,,,,
488,PT03M19.00S,2023-12-14T02:43:06.7Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,76,72,2023-12-14T02:43:24Z,4810000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,487.0,4.0,4.0,0.0,,,,,,,
489,PT03M03.00S,2023-12-14T02:43:32.7Z,3,REGULAR,3pt,Jump Shot,[],1628991,33.327858081471746,44.6078431372549,1610612763,76,72,2023-12-14T02:43:40Z,4820000,False,27.0,261.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Jackson Jr.,J. Jackson Jr.,,,26.22,Missed,,,,,,,,,,,,,
490,PT03M03.00S,2023-12-14T02:43:32.7Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,76,72,2023-12-14T02:43:40Z,4830000,False,,,0,,T. Eason REBOUND (Off:3 Def:5),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Eason,T. Eason,,,,,,,489.0,8.0,5.0,3.0,,,,,,,
491,PT02M54.00S,2023-12-14T02:43:45.8Z,3,REGULAR,turnover,out-of-bounds,[],1631106,,,1610612745,76,72,2023-12-14T02:44:00Z,4840000,False,,,0,,T. Eason bad pass out-of-bounds TURNOVER (2 TO),[1631106],1610612745.0,HOU,bad pass,,,,,,Mid-Range,16-24 Right Center,2714.0,,,Eason,T. Eason,,,,,,,,,,,,,,,2.0,,
492,PT02M54.00S,2023-12-14T02:43:53.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,76,72,2023-12-14T02:43:53Z,4850000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M54.00S,2023-12-14T02:46:30.3Z,3,REGULAR,substitution,out,[],1627832,,,1610612763,76,72,2023-12-14T02:46:45Z,4860000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
494,PT02M54.00S,2023-12-14T02:46:30.3Z,3,REGULAR,substitution,in,[],1630224,,,1610612763,76,72,2023-12-14T02:46:45Z,4870000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
495,PT02M39.00S,2023-12-14T02:46:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631222,7.835085413929041,46.07843137254902,1610612763,76,74,2023-12-14T02:47:03Z,4880000,False,20.0,21.0,1,left,J. LaRavia driving finger roll Layup (4 PTS) (J. Gilyard 3 AST),"[1631222, 1631367]",1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,LaRavia,J. LaRavia,,,2.88,Made,,,,,,,4.0,J. Gilyard,1631367.0,3.0,,,
497,PT02M15.00S,2023-12-14T02:47:23.0Z,3,REGULAR,3pt,Jump Shot,[],1628988,66.04796320630749,41.911764705882355,1610612745,76,74,2023-12-14T02:47:31Z,4900000,False,-40.0,267.0,1,right,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Holiday,A. Holiday,,,26.96,Missed,,,,,,,,,,,,,
498,PT02M13.00S,2023-12-14T02:47:25.0Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,76,74,2023-12-14T02:47:50Z,4910000,False,,,0,,T. Eason REBOUND (Off:4 Def:5),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Eason,T. Eason,,,,,,,497.0,9.0,5.0,4.0,,,,,,,
499,PT02M13.00S,2023-12-14T02:47:29.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,94.40999984741211,50.0,1610612745,78,74,2023-12-14T02:47:57Z,4920000,False,0.0,0.0,1,right,T. Eason tip Layup (15 PTS),[1631106],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,0.0,Made,,,,,,,15.0,,,,,,
500,PT01M59.00S,2023-12-14T02:47:41.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612763,78,74,2023-12-14T02:48:00Z,4930000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629111, 1628991]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),0-8 Center,2714.0,2.0,0.0,Landale,J. Landale,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
502,PT01M59.00S,2023-12-14T02:48:00.9Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,78,75,2023-12-14T02:48:00Z,4950000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (30 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Made,,,,,,,30.0,,,,,,
503,PT01M59.00S,2023-12-14T02:48:16.0Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,78,76,2023-12-14T02:48:16Z,4960000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (31 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Made,,,,,,,31.0,,,,,,
504,PT01M35.00S,2023-12-14T02:48:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,91.40932982917214,61.51960784313726,1610612745,78,76,2023-12-14T02:48:51Z,4970000,False,58.0,28.0,1,right,MISS T. Eason 6' driving Layup,[1631106],1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Eason,T. Eason,,,6.42,Missed,,,,,,,,,,,,,
505,PT01M33.00S,2023-12-14T02:48:44.6Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,78,76,2023-12-14T02:49:16Z,4980000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,504.0,5.0,5.0,0.0,,,,,,,
506,PT01M31.00S,2023-12-14T02:48:53.8Z,3,REGULAR,foul,offensive,['inpenalty'],1631222,,,1610612763,78,76,2023-12-14T02:49:01Z,4990000,False,,,0,,J. LaRavia charge offensive FOUL (2 PF),"[1631222, 1630256]",1610612763.0,MEM,charge,,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,LaRavia,J. LaRavia,Tate,1630256.0,,,,,,,,,,,,,,,
508,PT01M31.00S,2023-12-14T02:48:53.8Z,3,REGULAR,turnover,offensive foul,[],1631222,,,1610612763,78,76,2023-12-14T02:48:53Z,5010000,False,,,0,,J. LaRavia offensive foul TURNOVER (1 TO),[1631222],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,1628953.0,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,1.0,,
509,PT01M21.00S,2023-12-14T02:49:16.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,85.75886990801577,49.754901960784316,1610612745,78,76,2023-12-14T02:49:29Z,5020000,False,-1.0,81.0,1,right,MISS J. Green 8' Layup - blocked,"[1630224, 1630583]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Green,J. Green,,,8.14,Missed,Aldama,1630583.0,,,,,,,,,,,
510,PT01M21.00S,2023-12-14T02:49:16.3Z,3,REGULAR,block,,[],1630583,,,1610612745,78,76,2023-12-14T02:49:18Z,5030000,False,,,0,,S. Aldama BLOCK (2 BLK),[1630583],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
511,PT01M15.00S,2023-12-14T02:49:22.3Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,78,76,2023-12-14T02:57:59Z,5040000,False,,,0,,S. Aldama REBOUND (Off:0 Def:5),[1630583],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Aldama,S. Aldama,,,,,,,509.0,5.0,5.0,0.0,,,,,,,
