actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
343,PT11M22.00S,2024-04-06T01:22:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,92.85479632063075,62.00980392156863,1610612748,59,66,2024-04-06T01:23:55Z,3400000,False,60.0,15.0,1,right,D. Robinson 6' driving floating Jump Shot (5 PTS),[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,5.0,,,,,,,,,,,,,,,,,
345,PT11M01.00S,2024-04-06T01:22:45.5Z,3,REGULAR,2pt,Jump Shot,[],1627832,26.49474375821288,39.950980392156865,1610612745,59,66,2024-04-06T01:22:51Z,3420000,False,50.0,197.0,1,left,MISS F. VanVleet 20' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,20.29,Missed,,,,,,,,,,,,,,,,,,
346,PT11M01.00S,2024-04-06T01:22:45.5Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,59,66,2024-04-06T01:22:51Z,3430000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,345.0,,,,2.0,2.0,0.0,,
347,PT10M40.00S,2024-04-06T01:23:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,88.51839684625493,50.0,1610612748,59,66,2024-04-06T01:23:13Z,3440000,False,0.0,55.0,1,right,MISS B. Adebayo pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
348,PT10M39.00S,2024-04-06T01:23:08.4Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,59,66,2024-04-06T01:23:13Z,3450000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:3),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,347.0,,,,4.0,3.0,1.0,,
349,PT10M27.00S,2024-04-06T01:23:19.7Z,3,REGULAR,3pt,Jump Shot,[],201145,25.04927726675427,13.23529411764706,1610612745,62,66,2024-04-06T01:23:24Z,3460000,False,184.0,183.0,1,left,J. Green 25' 3PT  (8 PTS) (F. VanVleet 6 AST),"[201145, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.94,Made,8.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,,,,,
351,PT10M01.00S,2024-04-06T01:23:45.9Z,3,REGULAR,3pt,Jump Shot,[],1629130,66.70499342969777,59.80392156862745,1610612748,62,66,2024-04-06T01:23:53Z,3480000,False,49.0,260.0,1,right,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
352,PT09M59.00S,2024-04-06T01:23:47.9Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,62,66,2024-04-06T01:23:53Z,3490000,False,,,0,,J. Green REBOUND (Off:1 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,351.0,,,,6.0,5.0,1.0,,
353,PT09M43.00S,2024-04-06T01:24:04.0Z,3,REGULAR,3pt,Jump Shot,[],201145,30.436925098554536,27.696078431372552,1610612745,62,66,2024-04-06T01:24:11Z,3500000,False,112.0,234.0,1,left,MISS J. Green 25' 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
354,PT09M42.00S,2024-04-06T01:24:05.0Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612748,62,66,2024-04-06T01:24:11Z,3510000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,353.0,,,,1.0,1.0,0.0,,
355,PT09M22.00S,2024-04-06T01:24:28.5Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612748,62,66,2024-04-06T01:24:38Z,3520000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Robinson 2 FT),"[201145, 1629130]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,
357,PT09M22.00S,2024-04-06T01:25:08.9Z,3,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,62,67,2024-04-06T01:25:08Z,3540000,False,,,0,,D. Robinson Free Throw 1 of 2 (6 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
358,PT09M22.00S,2024-04-06T01:25:23.6Z,3,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,62,68,2024-04-06T01:25:23Z,3550000,False,,,0,,D. Robinson Free Throw 2 of 2 (7 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
359,PT09M02.00S,2024-04-06T01:25:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,30.962549277266753,73.2843137254902,1610612745,62,68,2024-04-06T01:25:51Z,3560000,False,-116.0,239.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
360,PT08M59.00S,2024-04-06T01:25:48.0Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,62,68,2024-04-06T01:25:51Z,3570000,False,,,0,,N. Jovic REBOUND (Off:0 Def:5),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,359.0,,,,5.0,5.0,0.0,,
361,PT08M49.00S,2024-04-06T01:25:58.3Z,3,REGULAR,2pt,Jump Shot,[],1626179,93.77463863337714,23.52941176470588,1610612748,62,68,2024-04-06T01:26:04Z,3580000,False,-132.0,6.0,1,right,MISS T. Rozier 13' turnaround fadeaway Shot,[1626179],1610612748.0,MIA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,13.25,Missed,,,,,,,,,,,,,,,,,,
362,PT08M47.00S,2024-04-06T01:26:00.3Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,62,68,2024-04-06T01:26:13Z,3590000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,361.0,,,,7.0,6.0,1.0,,
363,PT08M45.00S,2024-04-06T01:26:04.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628389,89.43823915900131,51.71568627450981,1610612748,62,70,2024-04-06T01:26:19Z,3600000,False,9.0,47.0,1,right,B. Adebayo Hook (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,16.0,,,,,,,,,,,,,,,,,
364,PT08M27.00S,2024-04-06T01:26:20.0Z,3,REGULAR,3pt,Jump Shot,[],1631095,4.418528252299605,4.411764705882353,1610612745,62,70,2024-04-06T01:26:26Z,3610000,False,228.0,-11.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
365,PT08M26.00S,2024-04-06T01:26:21.0Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612748,62,70,2024-04-06T01:26:26Z,3620000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,364.0,,,,2.0,2.0,0.0,,
366,PT08M18.00S,2024-04-06T01:26:28.4Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612748,62,70,2024-04-06T01:26:34Z,3630000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1631095]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Smith Jr.,1631095.0,,,,,
367,PT08M18.00S,2024-04-06T01:26:28.4Z,3,REGULAR,steal,,[],1631095,,,1610612745,62,70,2024-04-06T01:27:30Z,3640000,False,,,0,,J. Smith Jr. STEAL (2 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT08M13.00S,2024-04-06T01:26:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,4.944152431011826,38.970588235294116,1610612745,62,70,2024-04-06T01:26:43Z,3650000,False,55.0,-6.0,1,left,MISS D. Brooks running Layup - blocked,"[1628415, 1628389]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
369,PT08M13.00S,2024-04-06T01:26:33.4Z,3,REGULAR,block,,[],1628389,,,1610612745,62,70,2024-04-06T01:26:36Z,3660000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT08M13.00S,2024-04-06T01:26:33.4Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,62,70,2024-04-06T01:26:43Z,3670000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,368.0,,,,5.0,4.0,1.0,,
371,PT08M13.00S,2024-04-06T01:26:40.7Z,3,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612745,62,70,2024-04-06T01:26:55Z,3680000,False,,,0,,N. Jovic shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1631107, 1631095]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,,
373,PT08M13.00S,2024-04-06T01:27:11.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631095,,,1610612745,63,70,2024-04-06T01:27:11Z,3700000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (12 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
374,PT08M13.00S,2024-04-06T01:27:35.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631095,,,1610612745,64,70,2024-04-06T01:27:35Z,3710000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (13 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
375,PT08M01.00S,2024-04-06T01:27:49.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,79.05716162943496,92.40196078431373,1610612748,64,73,2024-04-06T01:29:48Z,3720000,False,212.0,144.0,1,right,D. Robinson 25' 3PT  (10 PTS) (B. Adebayo 3 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.65,Made,10.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,
377,PT07M45.00S,2024-04-06T01:28:08.1Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612745,64,73,2024-04-06T01:28:14Z,3740000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Brooks 2 FT),"[1629130, 1628415]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,
379,PT07M45.00S,2024-04-06T01:28:30.5Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,65,73,2024-04-06T01:28:30Z,3760000,False,,,0,,D. Brooks Free Throw 1 of 2 (15 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
380,PT07M45.00S,2024-04-06T01:28:51.3Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,66,73,2024-04-06T01:28:51Z,3770000,False,,,0,,D. Brooks Free Throw 2 of 2 (16 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
381,PT07M35.00S,2024-04-06T01:29:01.8Z,3,REGULAR,3pt,Jump Shot,[],202710,93.24901445466492,4.6568627450980395,1610612748,66,76,2024-04-06T01:29:08Z,3780000,False,-227.0,11.0,1,right,J. Butler 3PT  (18 PTS) (N. Jovic 1 AST),"[202710, 1631107]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,22.7,Made,18.0,N. Jovic,1631107.0,1.0,,,,,,,,,,,,,,
383,PT07M17.00S,2024-04-06T01:29:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.30946123521682,40.68627450980392,1610612745,66,76,2024-04-06T01:29:35Z,3800000,False,47.0,16.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1631107]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,Jovic,1631107.0
384,PT07M17.00S,2024-04-06T01:29:21.3Z,3,REGULAR,block,,[],1631107,,,1610612745,66,76,2024-04-06T01:29:24Z,3810000,False,,,0,,N. Jovic BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT07M17.00S,2024-04-06T01:29:21.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,66,76,2024-04-06T01:29:35Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,383.0,,,,,,,,
387,PT06M59.00S,2024-04-06T01:29:56.8Z,3,REGULAR,3pt,Jump Shot,[],202710,70.51576872536137,23.03921568627451,1610612748,66,76,2024-04-06T01:32:04Z,3840000,False,-135.0,225.0,1,right,MISS J. Butler 26' pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
388,PT06M57.00S,2024-04-06T01:29:58.8Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,66,76,2024-04-06T01:30:01Z,3850000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:4),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,387.0,,,,5.0,4.0,1.0,,
389,PT06M48.00S,2024-04-06T01:30:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,20.318659658344284,49.754901960784316,1610612745,66,76,2024-04-06T01:30:15Z,3860000,False,1.0,138.0,1,left,MISS F. VanVleet 13' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,13.85,Missed,,,,,,,,,,,,,,,,,,
390,PT06M48.00S,2024-04-06T01:30:08.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,66,76,2024-04-06T01:30:15Z,3870000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,389.0,,,,1.0,1.0,0.0,,
392,PT06M37.00S,2024-04-06T01:30:35.9Z,3,REGULAR,foul,technical,['1freethrow'],201145,,,1610612748,66,76,2024-04-06T01:30:44Z,3890000,False,,,0,,J. Green defensive-3-second technical FOUL (1 Tech),[201145],1610612745.0,HOU,defensive-3-second,,,Green,J. Green,,,,,,,,,,,,,201638.0,1.0,1.0,,,,,,,,,,,
393,PT06M37.00S,2024-04-06T01:30:47.0Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,66,77,2024-04-06T01:30:47Z,3900000,False,,,0,,J. Butler technical Free Throw 1 of 1 (19 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
394,PT06M37.00S,2024-04-06T01:31:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,66,77,2024-04-06T01:31:01Z,3910000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M37.00S,2024-04-06T01:33:29.4Z,3,REGULAR,substitution,out,[],201145,,,1610612748,66,77,2024-04-06T01:33:50Z,3920000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M37.00S,2024-04-06T01:33:29.4Z,3,REGULAR,substitution,in,[],1629111,,,1610612748,66,77,2024-04-06T01:33:50Z,3930000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M28.00S,2024-04-06T01:34:11.6Z,3,REGULAR,3pt,Jump Shot,[],1631107,91.93495400788436,97.05882352941177,1610612748,66,77,2024-04-06T01:34:18Z,3940000,False,235.0,23.0,1,right,MISS N. Jovic 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
398,PT06M27.00S,2024-04-06T01:34:12.6Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,66,77,2024-04-06T01:34:18Z,3950000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,397.0,,,,6.0,5.0,1.0,,
399,PT06M09.00S,2024-04-06T01:34:30.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,19.267411300919843,91.17647058823529,1610612745,69,77,2024-04-06T01:34:36Z,3960000,False,-206.0,129.0,1,left,F. VanVleet 24' 3PT  (10 PTS) (J. Landale 4 AST),"[1627832, 1629111]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.28,Made,10.0,J. Landale,1629111.0,4.0,,,,,,,,,,,,,,
401,PT05M51.00S,2024-04-06T01:34:48.5Z,3,REGULAR,3pt,Jump Shot,[],1631107,95.22010512483574,3.1862745098039214,1610612748,69,80,2024-04-06T01:34:53Z,3980000,False,-234.0,-8.0,1,right,N. Jovic 3PT  (5 PTS) (T. Rozier 3 AST),"[1631107, 1626179]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Left Corner 3,24+ Left,23.42,Made,5.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,
404,PT05M32.00S,2024-04-06T01:35:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,19.267411300919843,47.549019607843135,1610612745,69,80,2024-04-06T01:35:23Z,4010000,False,12.0,129.0,1,left,MISS J. Green 12' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,12.92,Missed,,,,,,,,,,,,,,,,,,
405,PT05M31.00S,2024-04-06T01:35:17.3Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,69,80,2024-04-06T02:26:35Z,4020000,False,,,0,,N. Jovic REBOUND (Off:0 Def:6),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,404.0,,,,6.0,6.0,0.0,,
406,PT05M18.00S,2024-04-06T01:35:29.7Z,3,REGULAR,3pt,Jump Shot,[],1629130,75.3777923784494,12.745098039215685,1610612748,69,80,2024-04-06T01:35:37Z,4030000,False,-186.0,179.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
407,PT05M17.00S,2024-04-06T01:35:30.7Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,69,80,2024-04-06T01:35:37Z,4040000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,406.0,,,,4.0,4.0,0.0,,
408,PT05M07.00S,2024-04-06T01:35:42.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,8.623521681997373,49.50980392156863,1610612745,71,80,2024-04-06T01:35:47Z,4050000,False,2.0,29.0,1,left,J. Green cutting DUNK (13 PTS) (D. Brooks 2 AST),"[1630224, 1628415]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.87,Made,13.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,,,,
410,PT04M56.00S,2024-04-06T01:35:52.4Z,3,REGULAR,3pt,Jump Shot,[],1631107,74.19513797634691,14.950980392156863,1610612748,71,83,2024-04-06T01:36:57Z,4070000,False,-175.0,190.0,1,right,N. Jovic 25' 3PT pullup (8 PTS) (J. Butler 2 AST),"[1631107, 202710]",1610612748.0,MIA,pullup,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,25.85,Made,8.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,
412,PT04M40.00S,2024-04-06T01:36:11.9Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612745,71,83,2024-04-06T01:36:21Z,4090000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Brooks 2 FT),"[1629130, 1628415]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,3.0,0.0,Brooks,1628415.0,,,,,,,,,
414,PT04M40.00S,2024-04-06T01:36:34.9Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,72,83,2024-04-06T01:36:34Z,4110000,False,,,0,,D. Brooks Free Throw 1 of 2 (17 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
415,PT04M40.00S,2024-04-06T01:36:36.0Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,72,83,2024-04-06T01:36:48Z,4120000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M40.00S,2024-04-06T01:36:36.0Z,3,REGULAR,substitution,out,[],1631107,,,1610612745,72,83,2024-04-06T01:36:48Z,4130000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M40.00S,2024-04-06T01:36:36.0Z,3,REGULAR,substitution,out,[],1628389,,,1610612745,72,83,2024-04-06T01:36:48Z,4140000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M40.00S,2024-04-06T01:36:36.0Z,3,REGULAR,substitution,in,[],1641715,,,1610612745,72,83,2024-04-06T01:36:48Z,4150000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M40.00S,2024-04-06T01:36:36.0Z,3,REGULAR,substitution,in,[],1628997,,,1610612745,72,83,2024-04-06T01:36:48Z,4160000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M40.00S,2024-04-06T01:36:36.0Z,3,REGULAR,substitution,in,[],201567,,,1610612745,72,83,2024-04-06T01:36:48Z,4170000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M40.00S,2024-04-06T01:37:01.3Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,73,83,2024-04-06T01:37:01Z,4180000,False,,,0,,D. Brooks Free Throw 2 of 2 (18 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
422,PT04M23.00S,2024-04-06T01:37:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,86.67871222076215,57.35294117647059,1610612748,73,83,2024-04-06T01:38:10Z,4190000,False,37.0,73.0,1,right,MISS T. Rozier 8' driving floating Shot,[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
423,PT04M20.00S,2024-04-06T01:37:22.3Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,73,83,2024-04-06T01:37:27Z,4200000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:5),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,422.0,,,,6.0,5.0,1.0,,
424,PT04M14.00S,2024-04-06T01:37:27.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,29.517082785808146,24.019607843137255,1610612745,76,83,2024-04-06T01:37:35Z,4210000,False,130.0,225.0,1,left,F. VanVleet 25' 3PT running pullup (13 PTS),[1627832],1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.98,Made,13.0,,,,,,,,,,,,,,,,,
425,PT03M58.00S,2024-04-06T01:37:43.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,89.70105124835742,3.431372549019608,1610612748,76,86,2024-04-06T01:37:55Z,4220000,False,-233.0,44.0,1,right,T. Rozier 3PT  (13 PTS) (J. Butler 3 AST),"[1626179, 202710]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.7,Made,13.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,
