actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
263,PT02M42.00S,2022-03-29T00:28:07.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,87.33574244415243,46.568627450980394,1610612738,50,47,2022-03-29T00:28:23Z,2630000,-17.0,67.0,1,right,MISS G. Williams 6' driving floating Shot,[1629684],1610612738.0,BOS,driving floating,,,Williams,G. Williams,,,,,6.87,Missed,,,,,,,,,,,,,,,,,,,
264,PT02M35.00S,2022-03-29T00:28:14.9Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,50,47,2022-03-29T00:28:23Z,2640000,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,263.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
265,PT02M35.00S,2022-03-29T00:28:13.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629684,94.40999984741211,50.0,1610612738,50,49,2022-03-29T00:29:23Z,2650000,0.0,0.0,1,right,G. Williams tip Layup (6 PTS),[1629684],1610612738.0,BOS,tip,,,Williams,G. Williams,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
266,PT02M18.00S,2022-03-29T00:28:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,15.062417871222076,52.94117647058824,1610612761,50,49,2022-03-29T00:28:37Z,2660000,-15.0,89.0,1,left,MISS F. VanVleet 9' pullup Shot - blocked,"[1627832, 1628401]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,9.03,Missed,,,,,,,,,,,,,,,,,White,1628401.0,
267,PT02M18.00S,2022-03-29T00:28:30.5Z,2,REGULAR,block,,[],1628401,,,1610612761,50,49,2022-03-29T00:28:33Z,2670000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M15.00S,2022-03-29T00:28:33.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,50,49,2022-03-29T00:28:37Z,2680000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,266.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
269,PT02M13.00S,2022-03-29T00:28:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,89.83245729303549,47.794117647058826,1610612738,50,49,2022-03-29T00:28:59Z,2690000,-11.0,43.0,1,right,MISS M. Smart running Layup - blocked,"[203935, 201152]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,4.45,Missed,,,,,,,,,,,,,,,,,Young,201152.0,
270,PT02M13.00S,2022-03-29T00:28:38.4Z,2,REGULAR,block,,[],201152,,,1610612738,50,49,2022-03-29T00:28:42Z,2700000,,,0,,T. Young BLOCK (1 BLK),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M13.00S,2022-03-29T00:28:38.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,50,49,2022-03-29T00:28:59Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,,
272,PT02M13.00S,2022-03-29T00:28:50.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,50,49,2022-03-29T00:28:50Z,2720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M56.00S,2022-03-29T00:29:11.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203935,86.94152431011827,54.90196078431373,1610612738,50,51,2022-03-29T00:29:17Z,2730000,25.0,70.0,1,right,M. Smart 7' driving floating Jump Shot (14 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,7.44,Made,,,,,,,14.0,,,,,,,,,,,,
274,PT01M35.00S,2022-03-29T00:29:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,10.5946123521682,45.588235294117645,1610612761,52,51,2022-03-29T00:29:37Z,2740000,22.0,47.0,1,left,P. Siakam driving floating Jump Shot (23 PTS),[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,5.2,Made,,,,,,,23.0,,,,,,,,,,,,
275,PT01M20.00S,2022-03-29T00:29:47.0Z,2,REGULAR,3pt,Jump Shot,[],1628401,94.43166885676742,96.07843137254902,1610612738,52,54,2022-03-29T00:29:51Z,2750000,230.0,0.0,1,right,D. White 3PT  (8 PTS) (G. Williams 2 AST),"[1628401, 1629684]",1610612738.0,BOS,,,,White,D. White,,,,,23.04,Made,,,,,,,8.0,G. Williams,1629684.0,2.0,,,,,,,,,
277,PT01M04.00S,2022-03-29T00:30:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,5.338370565045992,50.73529411764706,1610612761,54,54,2022-03-29T00:30:08Z,2770000,-4.0,-2.0,1,left,T. Young cutting Layup (4 PTS) (F. VanVleet 1 AST),"[201152, 1627832]",1610612761.0,TOR,cutting,,,Young,T. Young,,,,,0.44,Made,,,,,,,4.0,F. VanVleet,1627832.0,1.0,,,,,,,,,
279,PT00M55.50S,2022-03-29T00:30:14.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612738,54,54,2022-03-29T00:30:26Z,2790000,,,0,,T. Young personal FOUL (1 PF) (Smart 2 FT),"[201152, 203935]",1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Smart,203935.0,,,,,
281,PT00M55.50S,2022-03-29T00:30:44.3Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,54,55,2022-03-29T00:30:44Z,2810000,,,0,,M. Smart Free Throw 1 of 2 (15 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
282,PT00M55.50S,2022-03-29T00:30:58.6Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,54,56,2022-03-29T00:30:58Z,2820000,,,0,,M. Smart Free Throw 2 of 2 (16 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
283,PT00M36.50S,2022-03-29T00:31:20.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.267411300919843,47.794117647058826,1610612761,56,56,2022-03-29T00:31:25Z,2830000,11.0,129.0,1,left,P. Siakam 12' step back Jump Shot (25 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,12.91,Made,,,,,,,25.0,,,,,,,,,,,,
284,PT00M32.80S,2022-03-29T00:31:34.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612738,56,56,2022-03-29T00:31:41Z,2840000,,,0,,P. Siakam personal FOUL (2 PF) (Smart 2 FT),"[1627783, 203935]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,2714.0,,,,,,2.0,0.0,Smart,203935.0,,,,,
286,PT00M32.80S,2022-03-29T00:32:04.3Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,56,57,2022-03-29T00:32:04Z,2860000,,,0,,M. Smart Free Throw 1 of 2 (17 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
287,PT00M32.80S,2022-03-29T00:32:16.2Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,56,58,2022-03-29T00:32:16Z,2870000,,,0,,M. Smart Free Throw 2 of 2 (18 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
288,PT00M20.10S,2022-03-29T00:32:35.9Z,2,REGULAR,foul,offensive,['inpenalty'],1627783,,,1610612761,56,58,2022-03-29T00:33:20Z,2880000,,,0,,P. Siakam offensive FOUL (3 PF),"[1627783, 1629684]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,2714.0,,,,,,3.0,0.0,Williams,1629684.0,,,,,
290,PT00M20.10S,2022-03-29T00:32:35.9Z,2,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,56,58,2022-03-29T00:32:35Z,2900000,,,0,,P. Siakam offensive foul TURNOVER (1 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,2714.0,1.0,,,,,,,,,,,,,
291,PT00M20.10S,2022-03-29T00:33:02.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,56,58,2022-03-29T00:35:02Z,2910000,,,0,,,[],,,support,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,Common Foul Upheld
292,PT00M20.10S,2022-03-29T00:35:06.9Z,2,REGULAR,substitution,out,[],1627783,,,1610612738,56,58,2022-03-29T00:35:19Z,2920000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M20.10S,2022-03-29T00:35:06.9Z,2,REGULAR,substitution,in,[],1630567,,,1610612738,56,58,2022-03-29T00:35:19Z,2930000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M05.70S,2022-03-29T00:35:35.7Z,2,REGULAR,turnover,lost ball,[],1630202,,,1610612738,56,58,2022-03-29T00:35:41Z,2940000,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 1627832]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,1.0,,,,,,,,,VanVleet,1627832.0,,,
295,PT00M05.70S,2022-03-29T00:35:35.7Z,2,REGULAR,steal,,[],1627832,,,1610612761,56,58,2022-03-29T00:35:37Z,2950000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M03.30S,2022-03-29T00:35:39.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627832,7.440867279894875,44.85294117647059,1610612761,58,58,2022-03-29T00:35:49Z,2960000,26.0,17.0,1,left,F. VanVleet driving Layup (5 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,3.1,Made,,,,,,,5.0,,,,,,,,,,,,
297,PT00M03.30S,2022-03-29T00:36:03.7Z,2,REGULAR,foul,personal,['1freethrow'],1630202,,,1610612761,58,58,2022-03-29T00:36:10Z,2970000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (VanVleet 1 FT),"[1630202, 1627832]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,203591.0,,,,,,1.0,0.0,VanVleet,1627832.0,,,,,
299,PT00M03.30S,2022-03-29T00:36:25.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627832,,,1610612761,59,58,2022-03-29T00:36:25Z,2990000,,,0,,F. VanVleet Free Throw 1 of 1 (6 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
300,PT00M00.20S,2022-03-29T00:36:31.3Z,2,REGULAR,3pt,Jump Shot,[],203935,60.92312746386334,63.23529411764706,1610612738,59,58,2022-03-29T00:36:44Z,3000000,66.0,315.0,1,right,MISS M. Smart 32' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,32.17,Missed,,,,,,,,,,,,,,,,,,,
301,PT00M00.10S,2022-03-29T00:36:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,59,58,2022-03-29T00:36:44Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2022-03-29T00:36:46.0Z,2,REGULAR,period,end,[],0,,,1610612738,59,58,2022-03-29T00:36:46Z,3020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-03-29T00:51:15.7Z,3,REGULAR,substitution,out,['startperiod'],201152,,,1610612738,59,58,2022-03-29T00:51:33Z,3030000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-03-29T00:51:15.7Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,59,58,2022-03-29T00:51:33Z,3040000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-03-29T00:51:15.7Z,3,REGULAR,substitution,in,['startperiod'],1627783,,,1610612738,59,58,2022-03-29T00:51:33Z,3050000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-03-29T00:51:15.7Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612738,59,58,2022-03-29T00:51:33Z,3060000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-03-29T00:51:55.0Z,3,REGULAR,period,start,[],0,,,1610612738,59,58,2022-03-29T00:51:55Z,3070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M40.00S,2022-03-29T00:52:13.5Z,3,REGULAR,2pt,Jump Shot,[],1630174,11.645860709592641,30.637254901960787,1610612738,59,58,2022-03-29T00:52:18Z,3080000,97.0,57.0,1,left,MISS A. Nesmith 11' driving floating Shot,[1630174],1610612738.0,BOS,driving floating,,,Nesmith,A. Nesmith,,,,,11.23,Missed,,,,,,,,,,,,,,,,,,,
309,PT11M37.00S,2022-03-29T00:52:17.2Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,59,58,2022-03-29T00:52:17Z,3090000,,,0,,D. Theis REBOUND (Off:2 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,308.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
310,PT11M37.00S,2022-03-29T00:52:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,5.590000152587891,50.0,1610612738,59,60,2022-03-29T00:52:17Z,3100000,0.0,0.0,1,left,D. Theis tip Layup (4 PTS),[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
311,PT11M26.00S,2022-03-29T00:52:27.6Z,3,REGULAR,3pt,Jump Shot,[],1627832,64.33968462549278,25.735294117647058,1610612761,59,60,2022-03-29T00:52:32Z,3110000,-121.0,283.0,1,right,MISS F. VanVleet 30' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,30.76,Missed,,,,,,,,,,,,,,,,,,,
312,PT11M23.00S,2022-03-29T00:52:30.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,59,60,2022-03-29T00:52:32Z,3120000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,311.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
313,PT11M19.00S,2022-03-29T00:52:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,8.360709592641262,51.9607843137255,1610612738,59,62,2022-03-29T00:52:39Z,3130000,-10.0,26.0,1,left,G. Williams running Layup (8 PTS) (M. Smart 2 AST),"[1629684, 203935]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,2.79,Made,,,,,,,8.0,M. Smart,203935.0,2.0,,,,,,,,,
315,PT11M11.00S,2022-03-29T00:52:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,90.22667542706965,56.372549019607845,1610612761,59,62,2022-03-29T00:53:50Z,3150000,32.0,39.0,1,right,MISS F. VanVleet driving finger roll Layup,[1627832],1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,,
316,PT11M08.00S,2022-03-29T00:52:46.7Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,59,62,2022-03-29T00:52:50Z,3160000,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,315.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
317,PT11M03.00S,2022-03-29T00:52:51.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,26.888961892247043,20.588235294117645,1610612738,59,62,2022-03-29T00:52:57Z,3170000,147.0,200.0,1,left,MISS M. Smart 24' running 3PT,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
318,PT11M00.00S,2022-03-29T00:52:54.1Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,59,62,2022-03-29T00:52:57Z,3180000,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,317.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
319,PT10M55.00S,2022-03-29T00:53:03.1Z,3,REGULAR,foul,offensive,[],1630567,,,1610612761,59,62,2022-03-29T00:53:16Z,3190000,,,0,,S. Barnes charge offensive FOUL (3 PF),"[1630567, 1628401]",1610612761.0,TOR,charge,,,Barnes,S. Barnes,,,,,,,,,,,1628172.0,,,,,,3.0,0.0,White,1628401.0,,,,,
321,PT10M55.00S,2022-03-29T00:53:03.1Z,3,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,59,62,2022-03-29T00:53:03Z,3210000,,,0,,S. Barnes offensive foul TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,1628172.0,1.0,,,,,,,,,,,,,
322,PT10M36.00S,2022-03-29T00:53:39.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628464,10.33180026281209,40.44117647058824,1610612738,59,62,2022-03-29T00:53:45Z,3220000,48.0,45.0,1,left,MISS D. Theis 6' Hook,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,,
323,PT10M33.00S,2022-03-29T00:53:42.1Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,59,62,2022-03-29T00:53:50Z,3230000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
324,PT10M18.00S,2022-03-29T00:53:59.2Z,3,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612761,59,62,2022-03-29T00:54:04Z,3240000,,,0,,G. Williams shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629684, 1627783]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,1628172.0,,,,,,1.0,0.0,Siakam,1627783.0,,,,,
326,PT10M18.00S,2022-03-29T00:54:27.7Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,59,62,2022-03-29T00:54:27Z,3260000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
327,PT10M18.00S,2022-03-29T00:54:27.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,59,62,2022-03-29T00:54:27Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,,,
328,PT10M18.00S,2022-03-29T00:54:46.9Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,60,62,2022-03-29T00:54:46Z,3280000,,,0,,P. Siakam Free Throw 2 of 2 (26 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
330,PT10M02.00S,2022-03-29T00:55:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,10.068988173455978,46.32352941176471,1610612738,60,64,2022-03-29T00:55:11Z,3300000,18.0,42.0,1,left,D. Theis cutting finger roll Layup (6 PTS) (D. White 5 AST),"[1628464, 1628401]",1610612738.0,BOS,cutting finger roll,,,Theis,D. Theis,,,,,4.59,Made,,,,,,,6.0,D. White,1628401.0,5.0,,,,,,,,,
332,PT10M01.00S,2022-03-29T00:55:12.3Z,3,REGULAR,stoppage,other,[],0,,,1610612761,60,64,2022-03-29T00:55:12Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT09M47.00S,2022-03-29T00:55:28.7Z,3,REGULAR,3pt,Jump Shot,[],1630567,84.83902759526939,94.85294117647058,1610612761,60,64,2022-03-29T00:55:33Z,3330000,224.0,90.0,1,right,MISS S. Barnes 24' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
334,PT09M43.00S,2022-03-29T00:55:32.7Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,60,64,2022-03-29T00:55:33Z,3340000,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,333.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
335,PT09M37.00S,2022-03-29T00:55:38.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,8.09789750328515,56.372549019607845,1610612738,60,64,2022-03-29T00:55:43Z,3350000,-32.0,24.0,1,left,MISS M. Smart running Layup,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,3.97,Missed,,,,,,,,,,,,,,,,,,,
336,PT09M35.00S,2022-03-29T00:55:40.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,60,64,2022-03-29T00:55:43Z,3360000,,,0,,P. Siakam REBOUND (Off:0 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,335.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
337,PT09M30.00S,2022-03-29T00:55:44.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,87.46714848883047,3.9215686274509802,1610612761,60,64,2022-03-29T00:55:52Z,3370000,-230.0,65.0,1,right,MISS G. Trent Jr. step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,,
338,PT09M27.00S,2022-03-29T00:55:48.0Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,60,64,2022-03-29T00:55:48Z,3380000,,,0,,P. Siakam REBOUND (Off:1 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,337.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
339,PT09M25.00S,2022-03-29T00:55:50.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,88.51839684625493,50.49019607843137,1610612761,60,64,2022-03-29T00:55:57Z,3390000,2.0,55.0,1,right,MISS P. Siakam turnaround Shot,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,5.55,Missed,,,,,,,,,,,,,,,,,,,
340,PT09M23.00S,2022-03-29T00:55:52.3Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,60,64,2022-03-29T00:55:57Z,3400000,,,0,,D. Theis REBOUND (Off:2 Def:5),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,339.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
341,PT09M18.00S,2022-03-29T00:55:58.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629684,7.5722733245729295,44.36274509803921,1610612738,60,66,2022-03-29T00:56:22Z,3410000,28.0,19.0,1,left,G. Williams Layup (10 PTS) (M. Smart 3 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,3.38,Made,,,,,,,10.0,M. Smart,203935.0,3.0,,,,,,,,,
343,PT09M18.00S,2022-03-29T00:56:07.3Z,3,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612738,60,66,2022-03-29T00:56:19Z,3430000,,,0,,P. Siakam shooting personal FOUL (4 PF) (Williams 1 FT),"[1627783, 1629684]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,203591.0,,,,,,4.0,0.0,Williams,1629684.0,,,,,
345,PT09M18.00S,2022-03-29T00:56:23.4Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629684,,,1610612738,60,67,2022-03-29T00:56:23Z,3450000,,,0,,G. Williams Free Throw 1 of 1 (11 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
346,PT09M11.00S,2022-03-29T00:56:37.4Z,3,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612761,60,67,2022-03-29T00:56:44Z,3460000,,,0,,G. Williams shooting personal FOUL (2 PF) (Siakam 2 FT),"[1629684, 1627783]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,1628172.0,,,,,,2.0,0.0,Siakam,1627783.0,,,,,
348,PT09M11.00S,2022-03-29T00:57:02.9Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,61,67,2022-03-29T00:57:02Z,3480000,,,0,,P. Siakam Free Throw 1 of 2 (27 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,27.0,,,,,,,,,,,,
349,PT09M11.00S,2022-03-29T00:57:20.6Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,62,67,2022-03-29T00:57:20Z,3490000,,,0,,P. Siakam Free Throw 2 of 2 (28 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,28.0,,,,,,,,,,,,
350,PT08M57.00S,2022-03-29T00:57:36.6Z,3,REGULAR,3pt,Jump Shot,[],1628401,28.597240473061763,25.735294117647058,1610612738,62,67,2022-03-29T00:57:41Z,3500000,121.0,216.0,1,left,MISS D. White 24' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
351,PT08M54.00S,2022-03-29T00:57:39.6Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,62,67,2022-03-29T00:57:41Z,3510000,,,0,,M. Smart REBOUND (Off:2 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,350.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
