actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
447,PT01M26.00S,2022-02-04T02:11:47.9Z,3,REGULAR,3pt,Jump Shot,[],1630567,93.77463863337714,96.32352941176471,1610612761,84,78,2022-02-04T02:11:55Z,4410000,232.0,6.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
448,PT01M21.00S,2022-02-04T02:11:52.9Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,84,78,2022-02-04T02:11:55Z,4420000,,,0,,C. Boucher REBOUND (Off:4 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,447.0,9.0,5.0,4.0,,,
449,PT01M16.00S,2022-02-04T02:11:57.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,75.64060446780552,10.294117647058822,1610612761,87,78,2022-02-04T02:12:55Z,4430000,-199.0,176.0,1,right,F. VanVleet 26' 3PT step back (16 PTS) (C. Boucher 1 AST),"[1627832, 1628449]",1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,26.56,Made,16.0,C. Boucher,1628449.0,1.0,,,,,,,,,,,,,,,
451,PT01M01.00S,2022-02-04T02:12:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629076,7.966491458607096,45.83333333333333,1610612741,87,78,2022-02-04T02:12:17Z,4450000,21.0,22.0,1,left,MISS T. Cook driving Layup,[1629076],1610612741.0,CHI,driving,,,Cook,T. Cook,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
452,PT00M59.90S,2022-02-04T02:12:12.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,87,78,2022-02-04T02:12:17Z,4460000,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,451.0,8.0,5.0,3.0,,,
453,PT00M53.90S,2022-02-04T02:12:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.95729303547962,54.90196078431373,1610612761,87,78,2022-02-04T02:12:27Z,4470000,25.0,-5.0,1,right,MISS P. Achiuwa alley-oop Layup,[1630173],1610612761.0,TOR,alley-oop,,,Achiuwa,P. Achiuwa,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,,
454,PT00M50.60S,2022-02-04T02:12:23.7Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,87,78,2022-02-04T02:12:23Z,4480000,,,0,,P. Achiuwa REBOUND (Off:4 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,453.0,9.0,5.0,4.0,,,
466,PT00M50.30S,2022-02-04T02:12:22.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,92.72339027595268,48.28431372549019,1610612761,87,78,2022-02-04T02:15:41Z,4485000,-9.0,16.0,1,right,MISS P. Achiuwa putback Layup - blocked,"[1630173, 1629744]",1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,1.81,Missed,,,,,,,,,,,,,,,,,Thomas,1629744.0,
467,PT00M50.30S,2022-02-04T02:12:22.4Z,3,REGULAR,block,,[],1629744,,,1610612761,87,78,2022-02-04T02:15:00Z,4487500,,,0,,M. Thomas BLOCK (1 BLK),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M50.00S,2022-02-04T02:12:22.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,87,78,2022-02-04T02:15:41Z,4488750,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,466.0,1.0,1.0,0.0,,,
457,PT00M41.20S,2022-02-04T02:12:33.1Z,3,REGULAR,3pt,Jump Shot,[],1629632,27.94021024967148,83.33333333333334,1610612741,87,81,2022-02-04T02:15:06Z,4510000,-167.0,210.0,1,left,C. White 26' 3PT  (13 PTS) (D. DeRozan 4 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,26.82,Made,13.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,,
459,PT00M32.40S,2022-02-04T02:12:49.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,65.91655716162943,43.627450980392155,1610612761,87,81,2022-02-04T02:12:55Z,4530000,-32.0,268.0,1,right,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
460,PT00M28.70S,2022-02-04T02:12:53.0Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,87,81,2022-02-04T02:12:55Z,4540000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,459.0,3.0,2.0,1.0,,,
461,PT00M09.10S,2022-02-04T02:13:12.6Z,3,REGULAR,3pt,Jump Shot,[],1629632,31.882391590013142,61.76470588235294,1610612741,87,81,2022-02-04T02:13:18Z,4550000,-59.0,247.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M06.90S,2022-02-04T02:13:14.9Z,3,REGULAR,rebound,offensive,[],1628972,,,1610612741,87,81,2022-02-04T02:13:14Z,4560000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,461.0,4.0,2.0,2.0,,,
463,PT00M00.90S,2022-02-04T02:13:20.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629632,28.07161629434954,57.35294117647059,1610612741,87,81,2022-02-04T02:13:26Z,4570000,-37.0,211.0,1,left,MISS C. White 21' step back Shot,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,21.46,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M00.90S,2022-02-04T02:13:20.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,87,81,2022-02-04T02:18:55Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,463.0,,,,,,
465,PT00M00.00S,2022-02-04T02:13:28.9Z,3,REGULAR,period,end,[],0,,,1610612741,87,81,2022-02-04T02:18:55Z,4590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612741,87,81,2022-02-04T02:18:55Z,4600000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,out,['startperiod'],1629018,,,1610612741,87,81,2022-02-04T02:18:55Z,4610000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,out,['startperiod'],1628972,,,1610612741,87,81,2022-02-04T02:18:55Z,4620000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,out,['startperiod'],1629076,,,1610612741,87,81,2022-02-04T02:18:55Z,4630000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,in,['startperiod'],1630625,,,1610612741,87,81,2022-02-04T02:18:55Z,4640000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612741,87,81,2022-02-04T02:18:55Z,4650000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,87,81,2022-02-04T02:18:55Z,4660000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-02-04T02:13:39.6Z,4,REGULAR,substitution,in,['startperiod'],1628396,,,1610612741,87,81,2022-02-04T02:18:55Z,4670000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-02-04T02:16:01.2Z,4,REGULAR,period,start,[],0,,,1610612761,87,81,2022-02-04T02:16:03Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M44.00S,2022-02-04T02:16:17.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,84.31340341655716,45.83333333333333,1610612761,87,81,2022-02-04T02:16:24Z,4690000,-21.0,95.0,1,right,MISS P. Achiuwa 9' floating Shot,[1630173],1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,9.73,Missed,,,,,,,,,,,,,,,,,,,
479,PT11M41.00S,2022-02-04T02:16:19.1Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612761,87,81,2022-02-04T02:16:19Z,4700000,,,0,,D. Banton REBOUND (Off:2 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,478.0,3.0,1.0,2.0,,,
480,PT11M40.00S,2022-02-04T02:16:20.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,94.69448094612353,49.754901960784316,1610612761,89,81,2022-02-04T02:16:28Z,4710000,-1.0,-3.0,1,right,D. Banton putback Layup (2 PTS),[1630625],1610612761.0,TOR,putback,,,Banton,D. Banton,,,,,0.29,Made,2.0,,,,,,,,,,,,,,,,,,
481,PT11M24.00S,2022-02-04T02:16:36.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,15.193823915900131,46.07843137254902,1610612741,89,81,2022-02-04T02:16:41Z,4720000,20.0,90.0,1,left,MISS C. White 9' driving floating Shot - blocked,"[1629632, 1628449]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,9.24,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0,
574,PT11M24.00S,2022-02-04T02:16:36.0Z,4,REGULAR,block,,[],1628449,,,1610612741,89,81,2022-02-04T02:25:04Z,4725000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT11M22.00S,2022-02-04T02:16:38.0Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,89,81,2022-02-04T02:16:41Z,4730000,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,481.0,6.0,4.0,2.0,,,
483,PT11M21.00S,2022-02-04T02:16:42.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,89,81,2022-02-04T02:16:42Z,4740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M12.00S,2022-02-04T02:17:06.7Z,4,REGULAR,2pt,Jump Shot,[],1627783,91.40932982917214,75.98039215686273,1610612761,89,81,2022-02-04T02:17:14Z,4750000,130.0,28.0,1,right,MISS P. Siakam 13' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,13.29,Missed,,,,,,,,,,,,,,,,,,,
485,PT11M08.00S,2022-02-04T02:17:10.7Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612761,89,81,2022-02-04T02:17:14Z,4760000,,,0,,D. Banton REBOUND (Off:3 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,484.0,4.0,1.0,3.0,,,
486,PT11M06.00S,2022-02-04T02:17:12.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,94.56307490144546,45.83333333333333,1610612761,89,81,2022-02-04T02:17:17Z,4770000,-21.0,-1.0,1,right,MISS C. Boucher cutting finger roll Layup,[1628449],1610612761.0,TOR,cutting finger roll,,,Boucher,C. Boucher,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
487,PT11M06.00S,2022-02-04T02:17:12.3Z,4,REGULAR,rebound,defensive,[],1629744,,,1610612741,89,81,2022-02-04T02:17:17Z,4780000,,,0,,M. Thomas REBOUND (Off:0 Def:3),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,486.0,3.0,3.0,0.0,,,
488,PT11M01.00S,2022-02-04T02:17:18.6Z,4,REGULAR,foul,personal,[],1630567,,,1610612741,89,81,2022-02-04T02:17:27Z,4790000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 201942]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,201640.0,1.0,0.0,DeRozan,201942.0,,,,,,,
490,PT11M01.00S,2022-02-04T02:17:25.1Z,4,REGULAR,substitution,out,[],1629744,,,1610612741,89,81,2022-02-04T02:17:28Z,4810000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M01.00S,2022-02-04T02:17:25.1Z,4,REGULAR,substitution,in,[],203897,,,1610612741,89,81,2022-02-04T02:17:28Z,4820000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M55.00S,2022-02-04T02:17:45.7Z,4,REGULAR,foul,offensive,[],1628396,,,1610612741,89,81,2022-02-04T02:17:53Z,4830000,,,0,,T. Bradley charge offensive FOUL (1 PF),"[1628396, 1628449]",1610612741.0,CHI,charge,,,Bradley,T. Bradley,,,,,,,,,,,,,,1155.0,1.0,0.0,Boucher,1628449.0,,,,,,,
494,PT10M55.00S,2022-02-04T02:17:45.7Z,4,REGULAR,turnover,offensive foul,[],1628396,,,1610612741,89,81,2022-02-04T02:17:45Z,4850000,,,0,,T. Bradley offensive foul TURNOVER (1 TO),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,1.0,,,1155.0,,,,,,,,,,,
495,PT10M42.00S,2022-02-04T02:18:11.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,92.19776609724047,54.65686274509803,1610612761,89,81,2022-02-04T02:18:16Z,4860000,23.0,21.0,1,right,MISS P. Siakam driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,3.12,Missed,,,,,,,,,,,,,,,,,,,
496,PT10M39.00S,2022-02-04T02:18:14.1Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,89,81,2022-02-04T02:18:16Z,4870000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,495.0,2.0,2.0,0.0,,,
497,PT10M37.00S,2022-02-04T02:18:17.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201942,7.178055190538765,49.26470588235294,1610612741,89,83,2022-02-04T02:18:23Z,4880000,4.0,15.0,1,left,D. DeRozan running DUNK (16 PTS) (A. Dosunmu 8 AST),"[201942, 1630245]",1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,1.54,Made,16.0,A. Dosunmu,1630245.0,8.0,,,,,,,,,,,,,,,
499,PT10M23.00S,2022-02-04T02:18:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.64323258869908,47.30392156862745,1610612761,91,83,2022-02-04T02:18:40Z,4900000,-13.0,7.0,1,right,S. Barnes driving finger roll Layup (14 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,1.53,Made,14.0,,,,,,,,,,,,,,,,,,
500,PT10M08.00S,2022-02-04T02:18:44.7Z,4,REGULAR,3pt,Jump Shot,[],203897,8.229303547963205,3.1862745098039214,1610612741,91,86,2022-02-04T02:18:49Z,4910000,234.0,25.0,1,left,Z. LaVine 3PT  (8 PTS) (C. White 2 AST),"[203897, 1629632]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,23.54,Made,8.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,,
502,PT09M54.00S,2022-02-04T02:18:59.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,94.69448094612353,50.49019607843137,1610612761,93,86,2022-02-04T02:19:07Z,4930000,2.0,-3.0,1,right,C. Boucher cutting DUNK (16 PTS) (S. Barnes 2 AST),"[1628449, 1630567]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,0.36,Made,16.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,,
504,PT09M39.00S,2022-02-04T02:19:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.703679369250986,44.36274509803921,1610612741,93,86,2022-02-04T02:19:18Z,4950000,28.0,20.0,1,left,MISS A. Dosunmu driving finger roll Layup,[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,3.45,Missed,,,,,,,,,,,,,,,,,,,
505,PT09M37.00S,2022-02-04T02:19:15.8Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,93,86,2022-02-04T02:19:15Z,4960000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,504.0,2.0,1.0,1.0,,,
506,PT09M36.00S,2022-02-04T02:19:17.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,12.434296977660972,95.58823529411765,1610612741,93,89,2022-02-04T02:19:22Z,4970000,-228.0,64.0,1,left,C. White 3PT  (16 PTS) (D. DeRozan 5 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,23.68,Made,16.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,,,
508,PT09M23.00S,2022-02-04T02:19:30.2Z,4,REGULAR,turnover,bad pass,[],1627783,,,1610612761,93,89,2022-02-04T02:19:34Z,4990000,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 201942]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,,
509,PT09M23.00S,2022-02-04T02:19:30.2Z,4,REGULAR,steal,,[],201942,,,1610612741,93,89,2022-02-04T02:19:32Z,5000000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M13.00S,2022-02-04T02:19:39.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203897,15.062417871222076,95.09803921568627,1610612741,93,89,2022-02-04T02:19:44Z,5010000,-225.0,89.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,,
511,PT09M10.00S,2022-02-04T02:19:42.6Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,93,89,2022-02-04T02:19:44Z,5020000,,,0,,D. Banton REBOUND (Off:3 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,510.0,5.0,2.0,3.0,,,
512,PT09M08.00S,2022-02-04T02:19:49.0Z,4,REGULAR,foul,personal,[],203897,,,1610612761,93,89,2022-02-04T02:19:55Z,5030000,,,0,,Z. LaVine personal FOUL (4 PF),"[203897, 1630567]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,1628954.0,4.0,0.0,Barnes,1630567.0,,,,,,,
514,PT09M08.00S,2022-02-04T02:19:55.2Z,4,REGULAR,substitution,out,[],1629632,,,1610612761,93,89,2022-02-04T02:19:58Z,5050000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M08.00S,2022-02-04T02:19:55.2Z,4,REGULAR,substitution,in,[],1629744,,,1610612761,93,89,2022-02-04T02:19:58Z,5060000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M54.00S,2022-02-04T02:20:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,88.38699080157687,42.8921568627451,1610612761,93,89,2022-02-04T02:20:34Z,5070000,-36.0,57.0,1,right,MISS P. Achiuwa 6' driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
517,PT08M53.00S,2022-02-04T02:20:28.2Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612761,93,89,2022-02-04T02:20:28Z,5080000,,,0,,P. Siakam REBOUND (Off:3 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,516.0,8.0,5.0,3.0,,,
518,PT08M53.00S,2022-02-04T02:20:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,93.51182654402102,48.529411764705884,1610612761,95,89,2022-02-04T02:20:57Z,5090000,-7.0,8.0,1,right,P. Siakam Layup (19 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1.13,Made,19.0,,,,,,,,,,,,,,,,,,
519,PT08M53.00S,2022-02-04T02:20:34.3Z,4,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612761,95,89,2022-02-04T02:20:39Z,5100000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Siakam 1 FT),"[1630245, 1627783]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,1155.0,2.0,0.0,Siakam,1627783.0,,,,,,,
521,PT08M53.00S,2022-02-04T02:21:03.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627783,,,1610612761,95,89,2022-02-04T02:21:07Z,5120000,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M50.00S,2022-02-04T02:21:06.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,95,89,2022-02-04T02:21:07Z,5130000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,521.0,4.0,4.0,0.0,,,
523,PT08M32.00S,2022-02-04T02:21:24.1Z,4,REGULAR,turnover,bad pass,[],1628396,,,1610612741,95,89,2022-02-04T02:21:29Z,5140000,,,0,,T. Bradley bad pass TURNOVER (2 TO),"[1628396, 1630625]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,2.0,Banton,1630625.0,,,,,,,,,,,,
524,PT08M32.00S,2022-02-04T02:21:24.1Z,4,REGULAR,steal,,[],1630625,,,1610612761,95,89,2022-02-04T02:21:26Z,5150000,,,0,,D. Banton STEAL (1 STL),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M28.00S,2022-02-04T02:21:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630625,92.19776609724047,48.77450980392157,1610612761,95,89,2022-02-04T02:21:36Z,5160000,-6.0,21.0,1,right,MISS D. Banton running finger roll Layup - blocked,"[1630625, 1630245]",1610612761.0,TOR,running finger roll,,,Banton,D. Banton,,,,,2.17,Missed,,,,,,,,,,,,,,,,,Dosunmu,1630245.0,
526,PT08M28.00S,2022-02-04T02:21:28.3Z,4,REGULAR,block,,[],1630245,,,1610612761,95,89,2022-02-04T02:21:31Z,5170000,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M25.00S,2022-02-04T02:21:31.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,95,89,2022-02-04T02:21:36Z,5180000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,525.0,5.0,5.0,0.0,,,
528,PT08M23.00S,2022-02-04T02:21:33.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,6.915243101182654,50.98039215686274,1610612741,95,91,2022-02-04T02:21:41Z,5190000,-5.0,13.0,1,left,Z. LaVine running DUNK (10 PTS) (D. DeRozan 6 AST),"[203897, 201942]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,1.34,Made,10.0,D. DeRozan,201942.0,6.0,,,,,,,,,,,,,,,
530,PT08M05.00S,2022-02-04T02:21:51.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,93.11760840998686,45.83333333333333,1610612761,95,91,2022-02-04T02:21:56Z,5210000,-21.0,12.0,1,right,MISS P. Siakam driving bank Hook,[1627783],1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
531,PT08M03.00S,2022-02-04T02:21:53.6Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,95,91,2022-02-04T02:21:56Z,5220000,,,0,,P. Achiuwa REBOUND (Off:5 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,530.0,10.0,5.0,5.0,,,
532,PT07M52.00S,2022-02-04T02:22:04.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,84.05059132720105,23.03921568627451,1610612761,95,91,2022-02-04T02:22:11Z,5230000,-135.0,97.0,1,right,MISS P. Siakam 16' Jump Shot,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,16.63,Missed,,,,,,,,,,,,,,,,,,,
