actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
449,PT02M54.00S,2022-01-01T02:11:46.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202339,,,1610612761,77,79,2022-01-01T02:14:26Z,4390000,,,0,,E. Bledsoe shooting personal FOUL (2 PF) (Mykhailiuk 2 FT),"[202339, 1629004]",1610612746.0,LAC,shooting,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,202049.0,,,,,,2.0,0.0,Mykhailiuk,1629004.0,
451,PT02M54.00S,2022-01-01T02:11:56.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,77,79,2022-01-01T02:11:56Z,4410000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M54.00S,2022-01-01T02:14:49.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629004,,,1610612761,77,79,2022-01-01T02:14:49Z,4420000,,,0,,MISS S. Mykhailiuk Free Throw 1 of 2,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Missed,,,,,,,,,,,,,,,,,,,
453,PT02M54.00S,2022-01-01T02:14:49.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,77,79,2022-01-01T02:14:49Z,4430000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,,
454,PT02M54.00S,2022-01-01T02:15:00.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629004,,,1610612761,78,79,2022-01-01T02:15:00Z,4440000,,,0,,S. Mykhailiuk Free Throw 2 of 2 (4 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
455,PT02M35.00S,2022-01-01T02:15:21.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,17.821944809461236,44.85294117647059,1610612746,78,81,2022-01-01T02:15:27Z,4450000,26.0,115.0,1,left,T. Mann 11' fadeaway Jump Shot (11 PTS) (J. Winslow 2 AST),"[1629611, 1626159]",1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,11.78,Made,11.0,J. Winslow,1626159.0,2.0,,,,,,,,,,,,,,,
457,PT02M10.00S,2022-01-01T02:15:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,84.97043363994744,43.38235294117647,1610612761,78,81,2022-01-01T02:16:35Z,4470000,-33.0,89.0,1,right,MISS F. VanVleet 9' driving floating Shot,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,9.48,Missed,,,,,,,,,,,,,,,,,,,
458,PT02M08.00S,2022-01-01T02:15:48.7Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,78,81,2022-01-01T02:15:53Z,4480000,,,0,,C. Boucher REBOUND (Off:2 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,457.0,4.0,2.0,2.0,,,,,,,,,,,
459,PT02M05.00S,2022-01-01T02:15:51.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,73.9323258869908,13.23529411764706,1610612761,78,81,2022-01-01T02:15:56Z,4490000,-184.0,193.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
460,PT02M05.00S,2022-01-01T02:15:51.7Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612761,78,81,2022-01-01T02:15:56Z,4500000,,,0,,F. VanVleet REBOUND (Off:2 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,459.0,4.0,2.0,2.0,,,,,,,,,,,
461,PT01M59.00S,2022-01-01T02:15:57.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629139,78.9257555847569,65.93137254901961,1610612761,78,81,2022-01-01T02:16:02Z,4510000,80.0,146.0,1,right,MISS Y. Watanabe 16' pullup Shot,[1629139],1610612761.0,TOR,pullup,,,Watanabe,Y. Watanabe,,,,,16.6,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M55.00S,2022-01-01T02:16:01.4Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,78,81,2022-01-01T02:16:02Z,4520000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,461.0,1.0,1.0,0.0,,,,,,,,,,,
463,PT01M52.00S,2022-01-01T02:16:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,7.835085413929041,49.754901960784316,1610612746,78,83,2022-01-01T02:16:12Z,4530000,1.0,21.0,1,left,K. Johnson running Layup (2 PTS) (E. Bledsoe 4 AST),"[1630553, 202339]",1610612746.0,LAC,running,,,Johnson,K. Johnson,,,,,2.11,Made,2.0,E. Bledsoe,202339.0,4.0,,,,,,,,,,,,,,,
465,PT01M41.00S,2022-01-01T02:16:14.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,66.44218134034165,49.754901960784316,1610612761,78,83,2022-01-01T02:16:27Z,4550000,-1.0,263.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
466,PT01M39.00S,2022-01-01T02:16:17.6Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612761,78,83,2022-01-01T02:16:17Z,4560000,,,0,,O. Anunoby REBOUND (Off:3 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,465.0,5.0,2.0,3.0,,,,,,,,,,,
467,PT01M32.00S,2022-01-01T02:16:24.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,87.86136662286465,4.166666666666666,1610612761,78,83,2022-01-01T02:16:31Z,4570000,-229.0,62.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
468,PT01M29.00S,2022-01-01T02:16:27.0Z,3,REGULAR,rebound,defensive,[],1626159,,,1610612746,78,83,2022-01-01T02:16:31Z,4580000,,,0,,J. Winslow REBOUND (Off:0 Def:5),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,467.0,5.0,5.0,0.0,,,,,,,,,,,
469,PT01M24.00S,2022-01-01T02:16:33.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612746,78,83,2022-01-01T02:16:54Z,4590000,,,0,,F. VanVleet shooting personal FOUL (3 PF) (Mann 2 FT),"[1627832, 1629611]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,1626300.0,,,,,,3.0,0.0,Mann,1629611.0,
471,PT01M24.00S,2022-01-01T02:17:03.9Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,78,84,2022-01-01T02:17:03Z,4610000,,,0,,T. Mann Free Throw 1 of 2 (12 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
472,PT01M24.00S,2022-01-01T02:17:04.4Z,3,REGULAR,substitution,out,[],1627832,,,1610612746,78,84,2022-01-01T02:17:12Z,4620000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M24.00S,2022-01-01T02:17:04.4Z,3,REGULAR,substitution,in,[],1627783,,,1610612746,78,84,2022-01-01T02:17:12Z,4630000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M24.00S,2022-01-01T02:17:28.7Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,78,85,2022-01-01T02:17:28Z,4640000,,,0,,T. Mann Free Throw 2 of 2 (13 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
475,PT01M09.00S,2022-01-01T02:17:50.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612761,78,85,2022-01-01T02:18:19Z,4650000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630553, 1627783]",1610612746.0,LAC,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Siakam,1627783.0,
477,PT01M09.00S,2022-01-01T02:18:21.4Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,79,85,2022-01-01T02:18:21Z,4670000,,,0,,P. Siakam Free Throw 1 of 2 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
478,PT01M09.00S,2022-01-01T02:18:38.8Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,80,85,2022-01-01T02:18:38Z,4680000,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
479,PT00M51.60S,2022-01-01T02:18:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,7.440867279894875,54.41176470588235,1610612746,80,87,2022-01-01T02:19:04Z,4690000,-22.0,17.0,1,left,J. Winslow driving Layup (6 PTS) (E. Bledsoe 5 AST),"[1626159, 202339]",1610612746.0,LAC,driving,,,Winslow,J. Winslow,,,,,2.81,Made,6.0,E. Bledsoe,202339.0,5.0,,,,,,,,,,,,,,,
481,PT00M43.50S,2022-01-01T02:19:12.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612761,80,87,2022-01-01T02:19:22Z,4710000,,,0,,K. Johnson shooting personal FOUL (3 PF) (Anunoby 2 FT),"[1630553, 1628384]",1610612746.0,LAC,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,202049.0,,,,,,3.0,0.0,Anunoby,1628384.0,
483,PT00M43.50S,2022-01-01T02:19:34.3Z,3,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,81,87,2022-01-01T02:19:34Z,4730000,,,0,,O. Anunoby Free Throw 1 of 2 (14 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
484,PT00M43.50S,2022-01-01T02:19:47.7Z,3,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,82,87,2022-01-01T02:19:47Z,4740000,,,0,,O. Anunoby Free Throw 2 of 2 (15 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
485,PT00M29.60S,2022-01-01T02:20:10.5Z,3,REGULAR,3pt,Jump Shot,[],1626159,10.85742444152431,95.09803921568627,1610612746,82,87,2022-01-01T02:20:15Z,4750000,-225.0,50.0,1,left,MISS J. Winslow 3PT,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M25.60S,2022-01-01T02:20:14.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,82,87,2022-01-01T02:20:15Z,4760000,,,0,,P. Siakam REBOUND (Off:1 Def:10),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,485.0,11.0,10.0,1.0,,,,,,,,,,,
487,PT00M12.80S,2022-01-01T02:20:27.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,87.59855453350855,45.09803921568628,1610612761,82,87,2022-01-01T02:20:32Z,4770000,-25.0,64.0,1,right,MISS P. Siakam 6' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M09.90S,2022-01-01T02:20:30.1Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,82,87,2022-01-01T02:20:30Z,4780000,,,0,,T. Mann REBOUND (Off:0 Def:8),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,487.0,8.0,8.0,0.0,,,,,,,,,,,
489,PT00M03.40S,2022-01-01T02:20:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,11.645860709592641,55.392156862745104,1610612746,82,87,2022-01-01T02:21:54Z,4790000,-27.0,57.0,1,left,MISS J. Winslow 6' Layup - blocked,"[1626159, 1627783]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,6.31,Missed,,,,,,,,,,Siakam,1627783.0,,,,,,,,
490,PT00M03.40S,2022-01-01T02:20:36.5Z,3,REGULAR,block,,[],1627783,,,1610612746,82,87,2022-01-01T02:20:38Z,4800000,,,0,,P. Siakam BLOCK (2 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M00.60S,2022-01-01T02:20:39.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,82,87,2022-01-01T02:20:42Z,4810000,,,0,,P. Siakam REBOUND (Off:1 Def:11),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,489.0,12.0,11.0,1.0,,,,,,,,,,,
492,PT00M00.00S,2022-01-01T02:20:46.2Z,3,REGULAR,period,end,[],0,,,1610612761,82,87,2022-01-01T02:20:46Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-01-01T02:22:47.8Z,4,REGULAR,substitution,out,['startperiod'],1629004,,,1610612761,82,87,2022-01-01T02:23:19Z,4830000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-01-01T02:22:47.8Z,4,REGULAR,substitution,out,['startperiod'],1629139,,,1610612761,82,87,2022-01-01T02:23:19Z,4840000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-01T02:22:47.8Z,4,REGULAR,substitution,out,['startperiod'],1629611,,,1610612761,82,87,2022-01-01T02:23:19Z,4850000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-01-01T02:22:47.8Z,4,REGULAR,substitution,in,['startperiod'],1630551,,,1610612761,82,87,2022-01-01T02:23:19Z,4860000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-01-01T02:22:47.8Z,4,REGULAR,substitution,in,['startperiod'],1630625,,,1610612761,82,87,2022-01-01T02:23:19Z,4870000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-01T02:22:47.8Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612761,82,87,2022-01-01T02:23:19Z,4880000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-01-01T02:23:24.5Z,4,REGULAR,period,start,[],0,,,1610612761,82,87,2022-01-01T02:23:24Z,4890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M41.00S,2022-01-01T02:23:45.4Z,4,REGULAR,foul,personal,[],1626159,,,1610612761,82,87,2022-01-01T02:23:53Z,4900000,,,0,,J. Winslow personal FOUL (3 PF),"[1626159, 1630625]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,202049.0,,,,,,3.0,0.0,Banton,1630625.0,
502,PT11M37.00S,2022-01-01T02:24:10.2Z,4,REGULAR,turnover,bad pass,[],1630625,,,1610612761,82,87,2022-01-01T02:24:15Z,4920000,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1629599]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,1.0,Coffey,1629599.0,,,,,
503,PT11M37.00S,2022-01-01T02:24:10.2Z,4,REGULAR,steal,,[],1629599,,,1610612746,82,87,2022-01-01T02:24:12Z,4930000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M15.00S,2022-01-01T02:24:31.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626159,15.982260183968464,22.54901960784314,1610612746,82,87,2022-01-01T02:24:40Z,4940000,137.0,98.0,1,left,MISS J. Winslow 16' Jump Shot,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,16.85,Missed,,,,,,,,,,,,,,,,,,,
505,PT11M12.00S,2022-01-01T02:24:34.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,82,87,2022-01-01T02:24:40Z,4950000,,,0,,P. Siakam REBOUND (Off:1 Def:12),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,504.0,13.0,12.0,1.0,,,,,,,,,,,
506,PT11M06.00S,2022-01-01T02:24:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,93.51182654402102,45.83333333333333,1610612761,82,87,2022-01-01T02:24:45Z,4960000,-21.0,8.0,1,right,MISS D. Banton cutting Layup,[1630625],1610612761.0,TOR,cutting,,,Banton,D. Banton,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
507,PT11M06.00S,2022-01-01T02:24:40.3Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,82,87,2022-01-01T02:24:45Z,4970000,,,0,,C. Boucher REBOUND (Off:3 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,506.0,5.0,2.0,3.0,,,,,,,,,,,
508,PT11M06.00S,2022-01-01T02:24:44.2Z,4,REGULAR,foul,personal,['2freethrow'],1626159,,,1610612761,82,87,2022-01-01T02:25:07Z,4980000,,,0,,J. Winslow shooting personal FOUL (4 PF) (Boucher 2 FT),"[1626159, 1628449]",1610612746.0,LAC,shooting,,,Winslow,J. Winslow,,,,,,,,,,,,,,,1626300.0,,,,,,4.0,0.0,Boucher,1628449.0,
510,PT11M06.00S,2022-01-01T02:25:07.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,83,87,2022-01-01T02:25:07Z,5000000,,,0,,C. Boucher Free Throw 1 of 2 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
511,PT11M06.00S,2022-01-01T02:25:18.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,84,87,2022-01-01T02:25:18Z,5010000,,,0,,C. Boucher Free Throw 2 of 2 (4 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
512,PT10M51.00S,2022-01-01T02:25:35.6Z,4,REGULAR,2pt,Jump Shot,[],1626159,14.273981603153747,33.088235294117645,1610612746,84,89,2022-01-01T02:25:41Z,5020000,85.0,82.0,1,left,J. Winslow 11' bank Jump Shot (8 PTS) (L. Kennard 6 AST),"[1626159, 1628379]",1610612746.0,LAC,bank,,,Winslow,J. Winslow,,,,,11.76,Made,8.0,L. Kennard,1628379.0,6.0,,,,,,,,,,,,,,,
514,PT10M27.00S,2022-01-01T02:26:01.7Z,4,REGULAR,3pt,Jump Shot,[],1628384,67.09921156373193,38.970588235294116,1610612761,87,89,2022-01-01T02:26:06Z,5040000,-55.0,257.0,1,right,O. Anunoby 26' 3PT  (18 PTS) (P. Siakam 4 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,26.26,Made,18.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,,,
516,PT10M11.00S,2022-01-01T02:26:16.9Z,4,REGULAR,3pt,Jump Shot,[],1628379,27.94021024967148,19.362745098039216,1610612746,87,89,2022-01-01T02:26:21Z,5060000,153.0,210.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M08.00S,2022-01-01T02:26:19.9Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,87,89,2022-01-01T02:26:21Z,5070000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,516.0,1.0,1.0,0.0,,,,,,,,,,,
518,PT10M04.00S,2022-01-01T02:26:26.2Z,4,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612761,87,89,2022-01-01T02:26:58Z,5080000,,,0,,K. Johnson shooting personal FOUL (4 PF) (Siakam 2 FT),"[1630553, 1627783]",1610612746.0,LAC,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1627529.0,,,,,,4.0,0.0,Siakam,1627783.0,
520,PT10M04.00S,2022-01-01T02:26:59.9Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,87,89,2022-01-01T02:26:59Z,5100000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
521,PT10M04.00S,2022-01-01T02:26:59.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,87,89,2022-01-01T02:26:59Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,
522,PT10M04.00S,2022-01-01T02:27:01.1Z,4,REGULAR,substitution,out,[],1626159,,,1610612761,87,89,2022-01-01T02:27:07Z,5120000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M04.00S,2022-01-01T02:27:01.1Z,4,REGULAR,substitution,in,[],202694,,,1610612761,87,89,2022-01-01T02:27:07Z,5130000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M04.00S,2022-01-01T02:27:21.9Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,88,89,2022-01-01T02:27:21Z,5140000,,,0,,P. Siakam Free Throw 2 of 2 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
525,PT09M58.00S,2022-01-01T02:27:34.7Z,4,REGULAR,foul,personal,[],1630625,,,1610612746,88,89,2022-01-01T02:27:43Z,5150000,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 202339]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Bledsoe,202339.0,
527,PT09M52.00S,2022-01-01T02:27:55.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630553,7.30946123521682,49.754901960784316,1610612746,88,91,2022-01-01T02:28:01Z,5170000,1.0,16.0,1,left,K. Johnson cutting DUNK (4 PTS) (E. Bledsoe 6 AST),"[1630553, 202339]",1610612746.0,LAC,cutting,,,Johnson,K. Johnson,,,,,1.62,Made,4.0,E. Bledsoe,202339.0,6.0,,,,,,,,,,,,,,,
529,PT09M38.00S,2022-01-01T02:28:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.24901445466492,46.568627450980394,1610612761,88,91,2022-01-01T02:28:12Z,5190000,-17.0,11.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,,
530,PT09M37.00S,2022-01-01T02:28:08.8Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,88,91,2022-01-01T02:28:12Z,5200000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,529.0,5.0,4.0,1.0,,,,,,,,,,,
531,PT09M21.00S,2022-01-01T02:28:25.4Z,4,REGULAR,turnover,bad pass,[],202339,,,1610612746,88,91,2022-01-01T02:28:30Z,5210000,,,0,,E. Bledsoe bad pass TURNOVER (2 TO),"[202339, 1628384]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,2.0,Anunoby,1628384.0,,,,,
532,PT09M21.00S,2022-01-01T02:28:25.4Z,4,REGULAR,steal,,[],1628384,,,1610612761,88,91,2022-01-01T02:28:27Z,5220000,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M19.00S,2022-01-01T02:28:28.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628384,93.51182654402102,51.470588235294116,1610612761,90,91,2022-01-01T02:29:09Z,5230000,7.0,8.0,1,right,O. Anunoby running DUNK (20 PTS),[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,1.13,Made,20.0,,,,,,,,,,,,,,,,,,
534,PT09M19.00S,2022-01-01T02:28:40.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,90,91,2022-01-01T02:28:40Z,5240000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M19.00S,2022-01-01T02:30:13.3Z,4,REGULAR,substitution,out,[],1630625,,,1610612746,90,91,2022-01-01T02:31:28Z,5250000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M19.00S,2022-01-01T02:30:13.3Z,4,REGULAR,substitution,out,[],202339,,,1610612746,90,91,2022-01-01T02:31:28Z,5260000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M19.00S,2022-01-01T02:30:13.3Z,4,REGULAR,substitution,in,[],1627832,,,1610612746,90,91,2022-01-01T02:31:28Z,5270000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
