actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
530,PT10M38.00S,2022-01-08T02:21:23.7Z,4,REGULAR,3pt,Jump Shot,[],1629018,93.9060446780552,96.07843137254902,1610612761,96,94,2022-01-08T02:21:28Z,5250000,230.0,5.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
531,PT10M35.00S,2022-01-08T02:21:26.7Z,4,REGULAR,rebound,defensive,[],1630215,,,1610612762,96,94,2022-01-08T02:21:28Z,5260000,,,0,,J. Butler REBOUND (Off:1 Def:2),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,530.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
532,PT10M26.00S,2022-01-08T02:21:36.2Z,4,REGULAR,turnover,lost ball,[],1630215,,,1610612762,96,94,2022-01-08T02:21:40Z,5270000,,,0,,J. Butler lost ball TURNOVER (7 TO),"[1630215, 1627783]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,7.0,Siakam,1627783.0,,,,,,,,,,,,
533,PT10M26.00S,2022-01-08T02:21:36.2Z,4,REGULAR,steal,,[],1627783,,,1610612761,96,94,2022-01-08T02:25:14Z,5280000,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M22.00S,2022-01-08T02:21:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,93.9060446780552,48.529411764705884,1610612761,98,94,2022-01-08T02:21:46Z,5290000,-7.0,5.0,1,right,G. Trent Jr. running Layup (4 PTS) (C. Boucher 1 AST),"[1629018, 1628449]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,0.88,Made,,,,,,,,,,,4.0,C. Boucher,1628449.0,1.0,,,,,
536,PT10M05.00S,2022-01-08T02:21:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630190,7.966491458607096,93.87254901960785,1610612762,98,97,2022-01-08T02:22:03Z,5310000,-219.0,22.0,1,left,E. Hughes 3PT  (24 PTS) (D. House Jr. 4 AST),"[1630190, 1627863]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,22.05,Made,,,,,,,,,,,24.0,D. House Jr.,1627863.0,4.0,,,,,
538,PT09M44.00S,2022-01-08T02:22:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.64323258869908,48.529411764705884,1610612761,100,97,2022-01-08T02:22:24Z,5330000,-7.0,7.0,1,right,P. Siakam driving finger roll Layup (12 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,1.04,Made,,,,,,,,,,,12.0,,,,,,,,
539,PT09M32.00S,2022-01-08T02:22:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612762,100,97,2022-01-08T02:22:40Z,5340000,,,0,,C. Boucher shooting personal FOUL (3 PF) (House Jr. 2 FT),"[1628449, 1627863]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,203591.0,,,,,,,3.0,0.0,House Jr.,1627863.0,
541,PT09M32.00S,2022-01-08T02:23:00.9Z,4,REGULAR,freethrow,1 of 2,[],1627863,,,1610612762,100,98,2022-01-08T02:23:00Z,5360000,,,0,,D. House Jr. Free Throw 1 of 2 (12 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,,,,,,,,,,,12.0,,,,,,,,
542,PT09M32.00S,2022-01-08T02:23:11.1Z,4,REGULAR,substitution,out,[],202355,,,1610612762,100,98,2022-01-08T02:23:16Z,5370000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M32.00S,2022-01-08T02:23:11.1Z,4,REGULAR,substitution,in,[],1628962,,,1610612762,100,98,2022-01-08T02:23:16Z,5380000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M32.00S,2022-01-08T02:23:28.8Z,4,REGULAR,freethrow,2 of 2,[],1627863,,,1610612762,100,99,2022-01-08T02:23:28Z,5390000,,,0,,D. House Jr. Free Throw 2 of 2 (13 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
545,PT09M16.00S,2022-01-08T02:23:45.6Z,4,REGULAR,3pt,Jump Shot,[],1629018,68.01905387647832,50.245098039215684,1610612761,103,99,2022-01-08T02:23:51Z,5400000,1.0,248.0,1,right,G. Trent Jr. 24' 3PT  (7 PTS) (P. Siakam 3 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,24.81,Made,,,,,,,,,,,7.0,P. Siakam,1627783.0,3.0,,,,,
547,PT08M49.00S,2022-01-08T02:24:12.4Z,4,REGULAR,turnover,bad pass,[],1627863,,,1610612762,103,99,2022-01-08T02:24:34Z,5420000,,,0,,D. House Jr. bad pass TURNOVER (1 TO),"[1627863, 1628449]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,1.0,Boucher,1628449.0,,,,,,,,,,,,
548,PT08M49.00S,2022-01-08T02:24:12.4Z,4,REGULAR,steal,,[],1628449,,,1610612761,103,99,2022-01-08T02:24:16Z,5430000,,,0,,C. Boucher STEAL (2 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M42.00S,2022-01-08T02:24:20.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627783,92.72339027595268,43.13725490196079,1610612761,105,99,2022-01-08T02:24:47Z,5440000,-34.0,16.0,1,right,P. Siakam turnaround Hook (14 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,3.78,Made,,,,,,,,,,,14.0,,,,,,,,
550,PT08M42.00S,2022-01-08T02:24:28.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,105,99,2022-01-08T02:24:28Z,5450000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M42.00S,2022-01-08T02:25:53.4Z,4,REGULAR,substitution,out,[],1630215,,,1610612762,105,99,2022-01-08T02:27:04Z,5460000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M42.00S,2022-01-08T02:25:53.4Z,4,REGULAR,substitution,out,[],1627863,,,1610612762,105,99,2022-01-08T02:27:04Z,5470000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M42.00S,2022-01-08T02:25:53.4Z,4,REGULAR,substitution,in,[],1630238,,,1610612762,105,99,2022-01-08T02:27:04Z,5480000,,,0,,SUB in: M. Fitts,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M42.00S,2022-01-08T02:25:53.4Z,4,REGULAR,substitution,in,[],1630235,,,1610612762,105,99,2022-01-08T02:27:04Z,5490000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M19.00S,2022-01-08T02:27:39.5Z,4,REGULAR,turnover,traveling,[],1630235,,,1610612762,105,99,2022-01-08T02:27:48Z,5500000,,,0,,T. Forrest traveling TURNOVER (6 TO),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,6.0,,,203591.0,,,,,,,,,,,
556,PT08M02.00S,2022-01-08T02:28:07.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627783,88.78120893561103,45.09803921568628,1610612761,107,99,2022-01-08T02:28:23Z,5510000,-25.0,53.0,1,right,P. Siakam driving Hook (16 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,5.84,Made,,,,,,,,,,,16.0,,,,,,,,
557,PT07M35.00S,2022-01-08T02:28:33.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630190,7.5722733245729295,48.529411764705884,1610612762,107,101,2022-01-08T02:28:39Z,5520000,7.0,19.0,1,left,E. Hughes driving DUNK (26 PTS) (T. Forrest 8 AST),"[1630190, 1630235]",1610612762.0,UTA,driving,,,Hughes,E. Hughes,,,,,2.01,Made,,,,,,,,,,,26.0,T. Forrest,1630235.0,8.0,,,,,
561,PT07M21.00S,2022-01-08T02:29:01.7Z,4,REGULAR,foul,personal,['2freethrow'],1630238,,,1610612761,107,101,2022-01-08T02:29:08Z,5560000,,,0,,M. Fitts shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630238, 1627783]",1610612762.0,UTA,shooting,,,Fitts,M. Fitts,,,,,,,,,,,,,,203591.0,,,,,,,1.0,0.0,Siakam,1627783.0,
563,PT07M21.00S,2022-01-08T02:29:24.0Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,108,101,2022-01-08T02:29:23Z,5580000,,,0,,P. Siakam Free Throw 1 of 2 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
564,PT07M21.00S,2022-01-08T02:29:27.3Z,4,REGULAR,substitution,out,[],1630190,,,1610612761,108,101,2022-01-08T02:29:32Z,5590000,,,0,,SUB out: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M21.00S,2022-01-08T02:29:27.3Z,4,REGULAR,substitution,in,[],1627863,,,1610612761,108,101,2022-01-08T02:29:32Z,5600000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M21.00S,2022-01-08T02:29:46.4Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,108,101,2022-01-08T02:29:46Z,5610000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
567,PT07M19.00S,2022-01-08T02:29:50.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,108,101,2022-01-08T02:29:50Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,,
568,PT07M19.00S,2022-01-08T02:29:52.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,108,101,2022-01-08T02:29:52Z,5630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M16.00S,2022-01-08T02:30:05.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,84.44480946123521,95.58823529411765,1610612761,111,101,2022-01-08T02:30:18Z,5640000,228.0,94.0,1,right,G. Trent Jr. 24' 3PT  (10 PTS) (S. Barnes 6 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,24.64,Made,,,,,,,,,,,10.0,S. Barnes,1630567.0,6.0,,,,,
571,PT06M58.00S,2022-01-08T02:30:23.6Z,4,REGULAR,3pt,Jump Shot,[],1629672,31.09395532194481,27.696078431372552,1610612762,111,101,2022-01-08T02:30:28Z,5660000,112.0,240.0,1,left,MISS E. Paschall 26' 3PT - blocked,"[1629672, 1630173]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,26.45,Missed,,,,,,,,,Achiuwa,1630173.0,,,,,,,,,
572,PT06M58.00S,2022-01-08T02:30:23.6Z,4,REGULAR,block,,[],1630173,,,1610612762,111,101,2022-01-08T02:30:26Z,5670000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M55.00S,2022-01-08T02:30:26.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,111,101,2022-01-08T02:30:28Z,5680000,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,571.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
574,PT06M53.00S,2022-01-08T02:30:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.38042049934296,47.05882352941176,1610612761,111,101,2022-01-08T02:30:39Z,5690000,-15.0,10.0,1,right,MISS P. Siakam running Layup - blocked,"[1627783, 1627863]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,1.76,Missed,,,,,,,,,House Jr.,1627863.0,,,,,,,,,
575,PT06M53.00S,2022-01-08T02:30:31.1Z,4,REGULAR,block,,[],1627863,,,1610612761,111,101,2022-01-08T02:30:34Z,5700000,,,0,,D. House Jr. BLOCK (1 BLK),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M53.00S,2022-01-08T02:30:31.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,111,101,2022-01-08T02:30:39Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,574.0,,,,,,,,,,,,,,,,,,
577,PT06M53.00S,2022-01-08T02:30:42.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,111,101,2022-01-08T02:30:42Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M41.00S,2022-01-08T02:30:58.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,81.02825229960578,41.911764705882355,1610612761,111,101,2022-01-08T02:33:05Z,5730000,-40.0,126.0,1,right,MISS P. Siakam 13' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,13.21,Missed,,,,,,,,,,,,,,,,,,,
579,PT06M36.00S,2022-01-08T02:31:03.0Z,4,REGULAR,rebound,defensive,[],1630238,,,1610612762,111,101,2022-01-08T02:31:04Z,5740000,,,0,,M. Fitts REBOUND (Off:0 Def:5),[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,578.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
580,PT06M27.00S,2022-01-08T02:31:11.8Z,4,REGULAR,3pt,Jump Shot,[],1630238,32.53942181340342,62.99019607843137,1610612762,111,101,2022-01-08T02:31:19Z,5750000,-65.0,253.0,1,left,MISS M. Fitts 26' 3PT,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
581,PT06M24.00S,2022-01-08T02:31:14.8Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,111,101,2022-01-08T02:31:19Z,5760000,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,580.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
582,PT06M17.00S,2022-01-08T02:31:21.1Z,4,REGULAR,3pt,Jump Shot,[],1627783,74.32654402102497,15.931372549019606,1610612761,111,101,2022-01-08T02:31:27Z,5770000,-170.0,189.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
583,PT06M13.00S,2022-01-08T02:31:25.1Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612762,111,101,2022-01-08T02:31:27Z,5780000,,,0,,D. House Jr. REBOUND (Off:1 Def:3),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,582.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
584,PT06M04.00S,2022-01-08T02:31:34.2Z,4,REGULAR,2pt,Jump Shot,[],1629672,7.5722733245729295,78.18627450980392,1610612762,111,101,2022-01-08T02:31:39Z,5790000,-141.0,19.0,1,left,MISS E. Paschall 14' step back Shot,[1629672],1610612762.0,UTA,step back,,,Paschall,E. Paschall,,,,,14.21,Missed,,,,,,,,,,,,,,,,,,,
585,PT06M02.00S,2022-01-08T02:31:36.2Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,111,101,2022-01-08T02:31:39Z,5800000,,,0,,S. Barnes REBOUND (Off:5 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,584.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
586,PT06M02.00S,2022-01-08T02:31:41.2Z,4,REGULAR,foul,personal,[],1630238,,,1610612761,111,101,2022-01-08T02:34:08Z,5810000,,,0,,M. Fitts take personal FOUL (2 PF),"[1630238, 1630567]",1610612762.0,UTA,take,,,Fitts,M. Fitts,,,,,,,,,,,,,,1628485.0,,,,,,,2.0,0.0,Barnes,1630567.0,
588,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,111,101,2022-01-08T02:32:07Z,5830000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,111,101,2022-01-08T02:32:07Z,5840000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,out,[],1628962,,,1610612761,111,101,2022-01-08T02:32:07Z,5850000,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,out,[],1627863,,,1610612761,111,101,2022-01-08T02:32:07Z,5860000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,in,[],1627832,,,1610612761,111,101,2022-01-08T02:32:07Z,5870000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,in,[],1628384,,,1610612761,111,101,2022-01-08T02:32:07Z,5880000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,in,[],202355,,,1610612761,111,101,2022-01-08T02:32:07Z,5890000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M02.00S,2022-01-08T02:31:49.8Z,4,REGULAR,substitution,in,[],1630215,,,1610612761,111,101,2022-01-08T02:32:07Z,5900000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M53.00S,2022-01-08T02:32:16.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,83.39356110381078,53.92156862745098,1610612761,111,101,2022-01-08T02:32:31Z,5910000,20.0,104.0,1,right,MISS P. Siakam 10' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,10.54,Missed,,,,,,,,,,,,,,,,,,,
597,PT05M51.00S,2022-01-08T02:32:19.0Z,4,REGULAR,rebound,defensive,[],1630238,,,1610612762,111,101,2022-01-08T02:32:19Z,5920000,,,0,,M. Fitts REBOUND (Off:0 Def:6),[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,596.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
598,PT05M43.00S,2022-01-08T02:32:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630238,7.703679369250986,45.588235294117645,1610612762,111,101,2022-01-08T02:32:34Z,5930000,22.0,20.0,1,left,MISS M. Fitts driving floating Shot,[1630238],1610612762.0,UTA,driving floating,,,Fitts,M. Fitts,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
599,PT05M39.00S,2022-01-08T02:32:29.7Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,111,101,2022-01-08T02:32:29Z,5940000,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,598.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
600,PT05M35.00S,2022-01-08T02:32:37.9Z,4,REGULAR,foul,personal,[],202355,,,1610612761,111,101,2022-01-08T02:35:30Z,5950000,,,0,,H. Whiteside take personal FOUL (5 PF),"[202355, 1628384]",1610612762.0,UTA,take,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,2002.0,,,,,,,5.0,0.0,Anunoby,1628384.0,
602,PT05M35.00S,2022-01-08T02:32:49.3Z,4,REGULAR,substitution,out,[],1630238,,,1610612761,111,101,2022-01-08T02:32:53Z,5970000,,,0,,SUB out: M. Fitts,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M35.00S,2022-01-08T02:32:49.3Z,4,REGULAR,substitution,in,[],1630190,,,1610612761,111,101,2022-01-08T02:32:53Z,5980000,,,0,,SUB in: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M23.00S,2022-01-08T02:33:20.9Z,4,REGULAR,2pt,Jump Shot,[],1627832,90.48948751642575,75.98039215686273,1610612761,113,101,2022-01-08T02:33:29Z,5990000,130.0,37.0,1,right,F. VanVleet 13' pullup Jump Shot (35 PTS) (P. Siakam 4 AST),"[1627832, 1627783]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,13.5,Made,,,,,,,,,,,35.0,P. Siakam,1627783.0,4.0,,,,,
606,PT05M07.00S,2022-01-08T02:33:39.5Z,4,REGULAR,foul,personal,[],1630173,,,1610612762,113,101,2022-01-08T02:33:53Z,6010000,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 202355]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,203591.0,,,,,,,2.0,0.0,Whiteside,202355.0,
608,PT04M59.00S,2022-01-08T02:34:06.1Z,4,REGULAR,3pt,Jump Shot,[],1630215,29.517082785808146,76.47058823529412,1610612762,113,101,2022-01-08T02:36:52Z,6030000,-132.0,225.0,1,left,MISS J. Butler 26' pullup 3PT,[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
609,PT04M59.00S,2022-01-08T02:34:09.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,113,101,2022-01-08T02:34:09Z,6040000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,,,
610,PT04M59.00S,2022-01-08T02:34:13.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,113,101,2022-01-08T02:34:13Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M48.00S,2022-01-08T02:34:23.3Z,4,REGULAR,turnover,bad pass,[],1627832,,,1610612761,113,101,2022-01-08T02:34:27Z,6060000,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1630190]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,2.0,Hughes,1630190.0,,,,,,,,,,,,
612,PT04M48.00S,2022-01-08T02:34:23.3Z,4,REGULAR,steal,,[],1630190,,,1610612762,113,101,2022-01-08T02:34:25Z,6070000,,,0,,E. Hughes STEAL (2 STL),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M37.00S,2022-01-08T02:34:34.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630215,7.30946123521682,95.09803921568627,1610612762,113,101,2022-01-08T02:34:39Z,6080000,-225.0,16.0,1,left,MISS J. Butler 3PT - blocked,"[1630215, 1627783]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,22.61,Missed,,,,,,,,,Siakam,1627783.0,,,,,,,,,
614,PT04M37.00S,2022-01-08T02:34:34.3Z,4,REGULAR,block,,[],1627783,,,1610612762,113,101,2022-01-08T02:34:37Z,6090000,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M34.00S,2022-01-08T02:34:37.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,113,101,2022-01-08T02:34:39Z,6100000,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,613.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
616,PT04M29.00S,2022-01-08T02:34:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,92.9862023653088,48.03921568627451,1610612761,113,101,2022-01-08T02:34:50Z,6110000,-10.0,13.0,1,right,MISS O. Anunoby running Layup,[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
617,PT04M26.00S,2022-01-08T02:34:45.0Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612761,113,101,2022-01-08T02:34:45Z,6120000,,,0,,P. Siakam REBOUND (Off:2 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,616.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
618,PT04M23.00S,2022-01-08T02:34:48.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,92.46057818659659,48.77450980392157,1610612761,115,101,2022-01-08T02:34:53Z,6130000,-6.0,18.0,1,right,P. Achiuwa cutting Layup (4 PTS) (P. Siakam 5 AST),"[1630173, 1627783]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,1.94,Made,,,,,,,,,,,4.0,P. Siakam,1627783.0,5.0,,,,,
