actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
355,PT00M01.20S,2021-11-29T00:09:19.8Z,2,REGULAR,substitution,in,[],1630202,,,1610612761,51,54,2021-11-29T00:09:31Z,3520000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M00.00S,2021-11-29T00:10:19.9Z,2,REGULAR,period,end,[],0,,,1610612761,51,54,2021-11-29T00:10:19Z,3530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-11-29T00:24:28.8Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612761,51,54,2021-11-29T00:24:58Z,3540000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-11-29T00:24:28.8Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612761,51,54,2021-11-29T00:24:58Z,3550000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-11-29T00:24:28.8Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612761,51,54,2021-11-29T00:24:58Z,3560000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2021-11-29T00:24:28.8Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612761,51,54,2021-11-29T00:24:58Z,3570000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2021-11-29T00:25:04.2Z,3,REGULAR,period,start,[],0,,,1610612761,51,54,2021-11-29T00:25:04Z,3580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M48.00S,2021-11-29T00:25:15.8Z,3,REGULAR,2pt,Jump Shot,[],1627832,80.50262812089356,75.98039215686273,1610612761,53,54,2021-11-29T00:25:26Z,3590000,130.0,131.0,1,right,F. VanVleet 18' pullup Jump Shot (18 PTS) (S. Mykhailiuk 1 AST),"[1627832, 1629004]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,,Made,18.0,18.43,,,,,S. Mykhailiuk,1629004.0,1.0,,,,,,
364,PT11M35.00S,2021-11-29T00:25:31.3Z,3,REGULAR,foul,offensive,[],1629684,,,1610612738,53,54,2021-11-29T00:26:07Z,3610000,,,0,,G. Williams off-the-ball offensive FOUL (1 PF),"[1629684, 1630567]",1610612738.0,BOS,off-the-ball,,,Williams,G. Williams,,,,,1193.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,,
366,PT11M35.00S,2021-11-29T00:25:31.3Z,3,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,53,54,2021-11-29T00:26:07Z,3630000,,,0,,G. Williams offensive foul TURNOVER (1 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,1193.0,,,,,,,,,,,,,,,1.0,,,,,
367,PT11M30.00S,2021-11-29T00:25:48.4Z,3,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,53,54,2021-11-29T00:26:14Z,3640000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (3 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,1193.0,,,,,,,,,,,,,,,3.0,,,,,
368,PT11M24.00S,2021-11-29T00:26:06.3Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,53,54,2021-11-29T00:26:19Z,3650000,,,0,,M. Smart step out-of-bounds TURNOVER (3 TO),[203935],1610612738.0,BOS,step,,,Smart,M. Smart,,,,,1162.0,,,,,,,,,,,,,,,3.0,,,,,
369,PT11M24.00S,2021-11-29T00:26:17.6Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,53,54,2021-11-29T00:26:42Z,3660000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,1628484.0,,,,,,,,,,,,,,,,,,,,
370,PT11M24.00S,2021-11-29T00:26:29.2Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612761,53,54,2021-11-29T00:27:39Z,3670000,,,0,,TEAM foul technical,[],1610612738.0,BOS,delay,,,,,,,,,1628484.0,,,,,,,,,,,,,,,,,,,,
371,PT11M24.00S,2021-11-29T00:26:39.2Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,54,54,2021-11-29T00:26:39Z,3680000,,,0,,F. VanVleet technical Free Throw 1 of 1 (19 PTS),[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
372,PT11M17.00S,2021-11-29T00:26:52.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,67.49342969776609,60.29411764705882,1610612761,54,54,2021-11-29T00:26:58Z,3690000,51.0,253.0,1,right,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,Missed,,25.83,,,,,,,,,,,,,
373,PT11M14.00S,2021-11-29T00:26:55.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,54,54,2021-11-29T00:26:58Z,3700000,,,0,,A. Horford REBOUND (Off:3 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,372.0,8.0,5.0,3.0,,,,,,,,,
374,PT11M07.00S,2021-11-29T00:27:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,10.200394218134035,51.71568627450981,1610612738,54,56,2021-11-29T00:27:07Z,3710000,-9.0,43.0,1,left,M. Smart driving finger roll Layup (7 PTS),[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,,,,,,Made,7.0,4.42,,,,,,,,,,,,,
375,PT10M54.00S,2021-11-29T00:27:15.8Z,3,REGULAR,3pt,Jump Shot,[],1630173,68.15045992115637,29.411764705882355,1610612761,54,56,2021-11-29T00:27:22Z,3720000,-103.0,247.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,Missed,,26.75,,,,,,,,,,,,,
376,PT10M54.00S,2021-11-29T00:27:15.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,54,56,2021-11-29T00:27:22Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,,,,
377,PT10M54.00S,2021-11-29T00:27:22.8Z,3,REGULAR,foul,personal,[],201143,,,1610612761,54,56,2021-11-29T00:27:32Z,3740000,,,0,,A. Horford loose ball personal FOUL (3 PF),"[201143, 1627783]",1610612738.0,BOS,loose ball,,,Horford,A. Horford,,,,,1162.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,,,,
379,PT10M47.00S,2021-11-29T00:27:48.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,54,56,2021-11-29T00:27:48Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT10M41.00S,2021-11-29T00:28:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627832,93.64323258869908,48.03921568627451,1610612761,54,56,2021-11-29T00:28:16Z,3770000,-10.0,7.0,1,right,MISS F. VanVleet driving reverse Layup,[1627832],1610612761.0,TOR,driving reverse,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,1.22,,,,,,,,,,,,,
381,PT10M38.00S,2021-11-29T00:28:12.5Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,54,56,2021-11-29T00:28:16Z,3780000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,380.0,4.0,4.0,0.0,,,,,,,,,
382,PT10M27.00S,2021-11-29T00:28:26.1Z,3,REGULAR,foul,personal,[],1630173,,,1610612738,54,56,2021-11-29T00:28:55Z,3790000,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 1628369]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,1162.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
384,PT10M19.00S,2021-11-29T00:28:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.178055190538765,46.07843137254902,1610612738,54,58,2021-11-29T00:28:58Z,3810000,20.0,15.0,1,left,J. Brown cutting finger roll Layup (13 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,cutting finger roll,,,Brown,J. Brown,,,,,,,,,,Made,13.0,2.47,,,,,M. Smart,203935.0,2.0,,,,,,
386,PT10M05.00S,2021-11-29T00:29:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,81.68528252299606,40.68627450980392,1610612761,54,58,2021-11-29T00:29:11Z,3830000,-47.0,120.0,1,right,MISS F. VanVleet 12' fadeaway bank Shot,[1627832],1610612761.0,TOR,fadeaway bank,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,12.85,,,,,,,,,,,,,
387,PT10M03.00S,2021-11-29T00:29:04.0Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612761,54,58,2021-11-29T00:29:11Z,3840000,,,0,,F. VanVleet REBOUND (Off:1 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,386.0,4.0,3.0,1.0,,,,,,,,,
388,PT09M58.00S,2021-11-29T00:29:09.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,95.74572930354796,4.901960784313726,1610612761,57,58,2021-11-29T00:29:15Z,3850000,-225.0,-13.0,1,right,S. Barnes 3PT  (8 PTS) (F. VanVleet 1 AST),"[1630567, 1627832]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,8.0,22.58,,,,,F. VanVleet,1627832.0,1.0,,,,,,
390,PT09M39.00S,2021-11-29T00:29:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.440867279894875,46.32352941176471,1610612738,57,60,2021-11-29T00:29:32Z,3870000,18.0,17.0,1,left,G. Williams cutting Layup (12 PTS) (M. Smart 3 AST),"[1629684, 203935]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,,,,,,Made,12.0,2.53,,,,,M. Smart,203935.0,3.0,,,,,,
392,PT09M25.00S,2021-11-29T00:29:41.2Z,3,REGULAR,2pt,Jump Shot,[],1627783,80.55190538764782,25.75827205882353,1610612761,57,60,2021-11-29T00:30:13Z,3890000,-121.0,130.0,1,right,MISS P. Siakam 17' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,,,,,,Missed,,17.8,,,,,,,,,,,,,
393,PT09M23.00S,2021-11-29T00:29:43.2Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,57,60,2021-11-29T00:29:46Z,3900000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,392.0,3.0,3.0,0.0,,,,,,,,,
394,PT09M14.00S,2021-11-29T00:29:53.1Z,3,REGULAR,2pt,Jump Shot,[],1628369,27.882720105124836,47.939644607843135,1610612738,57,60,2021-11-29T00:30:27Z,3910000,10.0,210.0,1,left,MISS J. Tatum 20' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,,,Missed,,20.99,,,,,,,,,,,,,
395,PT09M10.00S,2021-11-29T00:29:57.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,57,60,2021-11-29T00:30:04Z,3920000,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,394.0,6.0,4.0,2.0,,,,,,,,,
396,PT08M49.00S,2021-11-29T00:30:21.9Z,3,REGULAR,foul,offensive,[],1630173,,,1610612761,57,60,2021-11-29T00:30:44Z,3930000,,,0,,P. Achiuwa offensive FOUL (3 PF),"[1630173, 1629684]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,1162.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,,
398,PT08M49.00S,2021-11-29T00:30:21.9Z,3,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,57,60,2021-11-29T00:30:21Z,3950000,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,1162.0,,,,,,,,,,,,,,,2.0,,,,,
399,PT08M49.00S,2021-11-29T00:30:40.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,57,60,2021-11-29T00:31:49Z,3960000,,,0,,,[],,,support,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
400,PT08M41.00S,2021-11-29T00:32:45.3Z,3,REGULAR,foul,offensive,[],1629684,,,1610612738,57,60,2021-11-29T00:33:19Z,3970000,,,0,,G. Williams offensive FOUL (2 PF),"[1629684, 1629004]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,1162.0,2.0,0.0,Mykhailiuk,1629004.0,,,,,,,,,,,,,,,,
402,PT08M41.00S,2021-11-29T00:32:45.3Z,3,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,57,60,2021-11-29T00:32:45Z,3990000,,,0,,G. Williams offensive foul TURNOVER (2 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,1162.0,,,,,,,,,,,,,,,2.0,,,,,
403,PT08M31.00S,2021-11-29T00:33:08.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630173,83.18002628120894,46.2890625,1610612761,59,60,2021-11-29T00:34:09Z,4000000,-19.0,106.0,1,right,P. Achiuwa 10' floating Jump Shot (4 PTS) (F. VanVleet 2 AST),"[1630173, 1627832]",1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,,,,,,Made,4.0,10.72,,,,,F. VanVleet,1627832.0,2.0,,,,,,
405,PT08M16.00S,2021-11-29T00:33:25.5Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612738,59,60,2021-11-29T00:33:36Z,4020000,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Horford 2 FT),"[1627832, 201143]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,1193.0,2.0,0.0,Horford,201143.0,,,,,,,,,,,,,,,,
407,PT08M16.00S,2021-11-29T00:33:59.6Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,59,61,2021-11-29T00:33:59Z,4040000,,,0,,A. Horford Free Throw 1 of 2 (10 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
408,PT08M16.00S,2021-11-29T00:34:23.6Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,59,62,2021-11-29T00:34:23Z,4050000,,,0,,A. Horford Free Throw 2 of 2 (11 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
409,PT08M04.00S,2021-11-29T00:34:36.5Z,3,REGULAR,3pt,Jump Shot,[],1627832,68.41327201051249,27.450980392156865,1610612761,62,62,2021-11-29T00:34:41Z,4060000,-113.0,244.0,1,right,F. VanVleet 26' 3PT  (22 PTS) (P. Achiuwa 1 AST),"[1627832, 1630173]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,22.0,26.91,,,,,P. Achiuwa,1630173.0,1.0,,,,,,
411,PT07M54.00S,2021-11-29T00:34:54.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,62,62,2021-11-29T00:34:54Z,4080000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M42.00S,2021-11-29T00:37:53.9Z,3,REGULAR,3pt,Jump Shot,[],1629684,6.915243101182654,2.696078431372549,1610612738,62,65,2021-11-29T00:37:58Z,4090000,237.0,13.0,1,left,G. Williams 3PT  (15 PTS) (J. Tatum 5 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,15.0,23.68,,,,,J. Tatum,1628369.0,5.0,,,,,,
414,PT07M24.00S,2021-11-29T00:38:12.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,94.34954007884363,2.473958333333333,1610612761,62,65,2021-11-29T00:38:19Z,4110000,-238.0,1.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,23.76,,,,,,,,,,,,,
415,PT07M20.00S,2021-11-29T00:38:16.0Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,62,65,2021-11-29T00:38:19Z,4120000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,414.0,5.0,5.0,0.0,,,,,,,,,
416,PT07M09.00S,2021-11-29T00:38:26.0Z,3,REGULAR,3pt,Jump Shot,[],201143,27.094283837056505,81.39552696078431,1610612738,62,65,2021-11-29T00:38:32Z,4130000,-157.0,202.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Missed,,25.6,,,,,,,,,,,,,
417,PT07M06.00S,2021-11-29T00:38:29.0Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,62,65,2021-11-29T00:38:32Z,4140000,,,0,,F. VanVleet REBOUND (Off:1 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,416.0,5.0,4.0,1.0,,,,,,,,,
418,PT06M59.00S,2021-11-29T00:38:36.2Z,3,REGULAR,3pt,Jump Shot,[],1630567,72.1419185282523,82.62101715686273,1610612761,65,65,2021-11-29T00:38:46Z,4150000,163.0,209.0,1,right,S. Barnes 26' 3PT  (11 PTS) (P. Siakam 4 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,11.0,26.54,,,,,P. Siakam,1627783.0,4.0,,,,,,
420,PT06M37.00S,2021-11-29T00:38:58.2Z,3,REGULAR,3pt,Jump Shot,[],203935,6.521024967148489,2.941176470588235,1610612738,65,68,2021-11-29T00:39:03Z,4170000,235.0,9.0,1,left,M. Smart 3PT  (10 PTS) (J. Brown 3 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,10.0,23.55,,,,,J. Brown,1627759.0,3.0,,,,,,
422,PT06M13.00S,2021-11-29T00:39:23.6Z,3,REGULAR,3pt,Jump Shot,[],1630567,75.50919842312747,89.4607843137255,1610612761,68,68,2021-11-29T00:39:31Z,4190000,197.0,178.0,1,right,S. Barnes 26' 3PT  (14 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,14.0,26.55,,,,,,,,,,,,,
423,PT05M59.00S,2021-11-29T00:39:39.1Z,3,REGULAR,foul,personal,[],1630567,,,1610612738,68,68,2021-11-29T00:40:14Z,4200000,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 1628369]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,1193.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
425,PT05M59.00S,2021-11-29T00:39:46.3Z,3,REGULAR,substitution,out,[],1630173,,,1610612738,68,68,2021-11-29T00:39:58Z,4220000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M59.00S,2021-11-29T00:39:46.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,68,68,2021-11-29T00:39:58Z,4230000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M59.00S,2021-11-29T00:39:46.3Z,3,REGULAR,substitution,in,[],1629139,,,1610612738,68,68,2021-11-29T00:39:58Z,4240000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M59.00S,2021-11-29T00:39:46.3Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,68,68,2021-11-29T00:39:58Z,4250000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M57.00S,2021-11-29T00:40:13.0Z,3,REGULAR,foul,personal,[],1627783,,,1610612738,68,68,2021-11-29T00:40:46Z,4260000,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1627759]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1193.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
431,PT05M47.00S,2021-11-29T00:40:40.9Z,3,REGULAR,3pt,Jump Shot,[],1626196,28.728646517739815,20.588235294117645,1610612738,68,68,2021-11-29T00:40:49Z,4280000,147.0,218.0,1,left,MISS J. Richardson 26' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Missed,,26.26,,,,,,,,,,,,,
432,PT05M44.00S,2021-11-29T00:40:43.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,68,68,2021-11-29T00:40:43Z,4290000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,431.0,4.0,4.0,0.0,,,,,,,,,
433,PT05M33.00S,2021-11-29T00:40:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629139,93.24901445466492,94.85294117647058,1610612761,68,68,2021-11-29T00:41:04Z,4300000,224.0,11.0,1,right,MISS Y. Watanabe 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,Missed,,22.46,,,,,,,,,,,,,
434,PT05M31.00S,2021-11-29T00:40:56.8Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,68,68,2021-11-29T00:41:04Z,4310000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,433.0,2.0,1.0,1.0,,,,,,,,,
435,PT05M31.00S,2021-11-29T00:40:58.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,68,68,2021-11-29T00:41:09Z,4320000,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
436,PT05M31.00S,2021-11-29T00:40:58.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,68,68,2021-11-29T00:41:09Z,4330000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,435.0,,,,,,,,,,,,
437,PT05M31.00S,2021-11-29T00:41:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612738,68,68,2021-11-29T00:41:23Z,4340000,,,0,,P. Siakam loose ball personal FOUL (4 PF) (Horford 2 FT),"[1627783, 201143]",1610612761.0,TOR,loose ball,,,Siakam,P. Siakam,,,,,1193.0,4.0,0.0,Horford,201143.0,,,,,,,,,,,,,,,,
439,PT05M31.00S,2021-11-29T00:41:44.5Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,68,69,2021-11-29T00:41:44Z,4360000,,,0,,A. Horford Free Throw 1 of 2 (12 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
440,PT05M31.00S,2021-11-29T00:41:48.8Z,3,REGULAR,substitution,out,[],1627783,,,1610612738,68,69,2021-11-29T00:41:56Z,4370000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M31.00S,2021-11-29T00:41:48.8Z,3,REGULAR,substitution,in,[],1629067,,,1610612738,68,69,2021-11-29T00:41:56Z,4380000,,,0,,SUB in: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M31.00S,2021-11-29T00:42:14.3Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,68,70,2021-11-29T00:42:14Z,4390000,,,0,,A. Horford Free Throw 2 of 2 (13 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
443,PT05M14.00S,2021-11-29T00:42:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629139,87.20433639947439,4.411764705882353,1610612761,68,70,2021-11-29T00:42:43Z,4400000,-228.0,68.0,1,right,MISS Y. Watanabe 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,Missed,,23.78,,,,,,,,,,,,,
444,PT05M11.00S,2021-11-29T00:42:37.1Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,68,70,2021-11-29T00:42:43Z,4410000,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,443.0,3.0,1.0,2.0,,,,,,,,,
445,PT05M09.00S,2021-11-29T00:42:38.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,73.01248357424441,82.1078431372549,1610612761,71,70,2021-11-29T00:42:46Z,4420000,161.0,201.0,1,right,F. VanVleet 25' 3PT  (25 PTS) (S. Barnes 3 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,25.0,25.74,,,,,S. Barnes,1630567.0,3.0,,,,,,
447,PT04M55.00S,2021-11-29T00:42:52.8Z,3,REGULAR,3pt,Jump Shot,[],201143,32.488091327201055,60.56219362745098,1610612738,71,70,2021-11-29T00:42:58Z,4440000,-53.0,253.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Missed,,25.84,,,,,,,,,,,,,
448,PT04M52.00S,2021-11-29T00:42:55.8Z,3,REGULAR,rebound,defensive,[],1629004,,,1610612761,71,70,2021-11-29T00:42:58Z,4450000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:5),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,447.0,6.0,5.0,1.0,,,,,,,,,
