actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
361,PT06M40.00S,2021-12-06T00:24:41.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,70,53,2021-12-06T00:24:41Z,3590000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M30.00S,2021-12-06T00:27:37.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,29.77989487516426,29.411764705882355,1610612761,73,53,2021-12-06T00:27:41Z,3600000,103.0,227.0,1,left,F. VanVleet 24' 3PT pullup (8 PTS),[1627832],1610612761.0,TOR,pullup,,,,,,,,,VanVleet,F. VanVleet,,,24.96,Made,,,,,,,,8.0,,,,,
363,PT06M02.00S,2021-12-06T00:28:04.7Z,3,REGULAR,2pt,Jump Shot,[],203915,83.13074901445466,28.921568627450984,1610612764,73,53,2021-12-06T00:28:10Z,3610000,-105.0,106.0,1,right,MISS S. Dinwiddie 14' driving floating Shot,[203915],1610612764.0,WAS,driving floating,,,,,,,,,Dinwiddie,S. Dinwiddie,,,14.96,Missed,,,,,,,,,,,,,
364,PT06M00.00S,2021-12-06T00:28:06.7Z,3,REGULAR,rebound,offensive,[],203915,,,1610612764,73,53,2021-12-06T00:28:10Z,3620000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,363.0,4.0,3.0,1.0,,,,,,,,,
365,PT05M58.00S,2021-12-06T00:28:08.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628398,93.51182654402102,59.80392156862745,1610612764,73,55,2021-12-06T00:28:14Z,3630000,49.0,8.0,1,right,K. Kuzma floating Jump Shot (9 PTS) (S. Dinwiddie 1 AST),"[1628398, 203915]",1610612764.0,WAS,floating,,,,,,,,,Kuzma,K. Kuzma,,,4.97,Made,,,,,,,,9.0,S. Dinwiddie,203915.0,1.0,,
367,PT05M40.00S,2021-12-06T00:28:27.9Z,3,REGULAR,3pt,Jump Shot,[],1630567,7.966491458607096,96.07843137254902,1610612761,73,55,2021-12-06T00:28:32Z,3650000,-230.0,22.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,23.15,Missed,,,,,,,,,,,,,
368,PT05M37.00S,2021-12-06T00:28:29.6Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,73,55,2021-12-06T00:28:29Z,3660000,,,0,,P. Achiuwa REBOUND (Off:3 Def:8),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,367.0,11.0,8.0,3.0,,,,,,,,,
369,PT05M36.00S,2021-12-06T00:28:31.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,8.492115637319317,37.00980392156863,1610612761,75,55,2021-12-06T00:31:39Z,3670000,65.0,27.0,1,left,P. Achiuwa 7' floating Jump Shot (8 PTS),[1630173],1610612761.0,TOR,floating,,,,,,,,,Achiuwa,P. Achiuwa,,,7.05,Made,,,,,,,,8.0,,,,,
370,PT05M12.00S,2021-12-06T00:28:56.2Z,3,REGULAR,foul,personal,['3freethrow'],1629018,,,1610612764,75,55,2021-12-06T00:29:06Z,3680000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Beal 3 FT),"[1629018, 203078]",1610612761.0,TOR,shooting,,,,,,204059.0,1.0,0.0,Trent Jr.,G. Trent Jr.,Beal,203078.0,,,,,,,,,,,,,,,
372,PT05M12.00S,2021-12-06T00:29:27.4Z,3,REGULAR,freethrow,1 of 3,[],203078,,,1610612764,75,56,2021-12-06T00:29:27Z,3700000,,,0,,B. Beal Free Throw 1 of 3 (9 PTS),[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,Made,,,,,,,,9.0,,,,,
373,PT05M12.00S,2021-12-06T00:29:38.8Z,3,REGULAR,freethrow,2 of 3,[],203078,,,1610612764,75,57,2021-12-06T00:29:38Z,3710000,,,0,,B. Beal Free Throw 2 of 3 (10 PTS),[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,Made,,,,,,,,10.0,,,,,
374,PT05M12.00S,2021-12-06T00:29:41.9Z,3,REGULAR,substitution,out,[],203915,,,1610612764,75,57,2021-12-06T00:29:49Z,3720000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
375,PT05M12.00S,2021-12-06T00:29:41.9Z,3,REGULAR,substitution,in,[],203526,,,1610612764,75,57,2021-12-06T00:29:49Z,3730000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,
376,PT05M12.00S,2021-12-06T00:29:56.1Z,3,REGULAR,freethrow,3 of 3,[],203078,,,1610612764,75,58,2021-12-06T00:29:56Z,3740000,,,0,,B. Beal Free Throw 3 of 3 (11 PTS),[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,Made,,,,,,,,11.0,,,,,
377,PT04M54.00S,2021-12-06T00:30:19.4Z,3,REGULAR,2pt,Jump Shot,[],1629018,23.47240473061761,67.40196078431373,1610612761,75,58,2021-12-06T00:32:28Z,3750000,-87.0,168.0,1,left,MISS G. Trent Jr. 18' step back Shot,[1629018],1610612761.0,TOR,step back,,,,,,,,,Trent Jr.,G. Trent Jr.,,,18.93,Missed,,,,,,,,,,,,,
378,PT04M50.00S,2021-12-06T00:30:23.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,75,58,2021-12-06T00:30:25Z,3760000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,377.0,4.0,4.0,0.0,,,,,,,,,
379,PT04M43.00S,2021-12-06T00:30:29.1Z,3,REGULAR,3pt,Jump Shot,[],203484,76.69185282522996,84.06862745098039,1610612764,75,61,2021-12-06T00:30:34Z,3770000,170.0,167.0,1,right,K. Caldwell-Pope 3PT step back (21 PTS) (B. Beal 7 AST),"[203484, 203078]",1610612764.0,WAS,step back,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,23.82,Made,,,,,,,,21.0,B. Beal,203078.0,7.0,,
381,PT04M27.00S,2021-12-06T00:30:47.6Z,3,REGULAR,foul,personal,[],203484,,,1610612761,75,61,2021-12-06T00:30:54Z,3790000,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 1627783]",1610612764.0,WAS,,,,,,,204059.0,2.0,0.0,Caldwell-Pope,K. Caldwell-Pope,Siakam,1627783.0,,,,,,,,,,,,,,,
383,PT04M27.00S,2021-12-06T00:30:57.4Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,75,61,2021-12-06T00:31:07Z,3810000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,
384,PT04M27.00S,2021-12-06T00:30:57.4Z,3,REGULAR,substitution,out,[],1629018,,,1610612761,75,61,2021-12-06T00:31:07Z,3820000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
385,PT04M27.00S,2021-12-06T00:30:57.4Z,3,REGULAR,substitution,in,[],1630625,,,1610612761,75,61,2021-12-06T00:31:07Z,3830000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,
386,PT04M27.00S,2021-12-06T00:30:57.4Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,75,61,2021-12-06T00:31:07Z,3840000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,
387,PT04M27.00S,2021-12-06T00:30:57.4Z,3,REGULAR,substitution,out,[],203484,,,1610612761,75,61,2021-12-06T00:31:15Z,3850000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,
388,PT04M27.00S,2021-12-06T00:30:57.4Z,3,REGULAR,substitution,in,[],1630166,,,1610612761,75,61,2021-12-06T00:31:15Z,3860000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
389,PT04M23.00S,2021-12-06T00:31:30.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,7.178055190538765,49.01960784313725,1610612761,77,61,2021-12-06T00:31:35Z,3870000,5.0,15.0,1,left,C. Boucher cutting DUNK (8 PTS) (D. Banton 4 AST),"[1628449, 1630625]",1610612761.0,TOR,cutting,,,,,,,,,Boucher,C. Boucher,,,1.58,Made,,,,,,,,8.0,D. Banton,1630625.0,4.0,,
391,PT04M23.00S,2021-12-06T00:31:33.8Z,3,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612761,77,61,2021-12-06T00:31:42Z,3890000,,,0,,D. Gafford shooting personal FOUL (4 PF) (Boucher 1 FT),"[1629655, 1628449]",1610612764.0,WAS,shooting,,,,,,1628159.0,4.0,0.0,Gafford,D. Gafford,Boucher,1628449.0,,,,,,,,,,,,,,,
393,PT04M23.00S,2021-12-06T00:31:55.5Z,3,REGULAR,substitution,out,[],1629655,,,1610612761,77,61,2021-12-06T00:32:28Z,3910000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
394,PT04M23.00S,2021-12-06T00:31:55.5Z,3,REGULAR,substitution,in,[],1626149,,,1610612761,77,61,2021-12-06T00:32:28Z,3920000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
395,PT04M23.00S,2021-12-06T00:32:11.8Z,3,REGULAR,freethrow,1 of 1,[],1628449,,,1610612761,78,61,2021-12-06T00:32:11Z,3930000,,,0,,C. Boucher Free Throw 1 of 1 (9 PTS),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,Made,,,,,,,,9.0,,,,,
396,PT04M09.00S,2021-12-06T00:32:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,95.0886990801577,52.450980392156865,1610612764,78,63,2021-12-06T00:32:33Z,3940000,12.0,-6.0,1,right,B. Beal driving finger roll Layup (13 PTS),[203078],1610612764.0,WAS,driving finger roll,,,,,,,,,Beal,B. Beal,,,1.38,Made,,,,,,,,13.0,,,,,
397,PT03M56.00S,2021-12-06T00:32:48.8Z,3,REGULAR,foul,offensive,[],1630173,,,1610612761,78,63,2021-12-06T00:33:15Z,3950000,,,0,,P. Achiuwa off-the-ball offensive FOUL (2 PF),"[1630173, 203526]",1610612761.0,TOR,off-the-ball,,,,,,204059.0,2.0,0.0,Achiuwa,P. Achiuwa,Neto,203526.0,,,,,,,,,,,,,,,
399,PT03M56.00S,2021-12-06T00:32:48.8Z,3,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,78,63,2021-12-06T00:33:15Z,3970000,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612761.0,TOR,,,,,,,204059.0,,,Achiuwa,P. Achiuwa,,,,,,,,,2.0,,,,,,,,
400,PT03M41.00S,2021-12-06T00:33:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203526,93.24901445466492,95.34313725490196,1610612764,78,66,2021-12-06T00:33:19Z,3980000,227.0,11.0,1,right,R. Neto 3PT  (9 PTS) (D. Avdija 1 AST),"[203526, 1630166]",1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,22.7,Made,,,,,,,,9.0,D. Avdija,1630166.0,1.0,,
402,PT03M22.00S,2021-12-06T00:33:35.2Z,3,REGULAR,foul,offensive,[],1627832,,,1610612761,78,66,2021-12-06T00:33:45Z,4000000,,,0,,F. VanVleet off-the-ball offensive FOUL (4 PF),"[1627832, 203526]",1610612761.0,TOR,off-the-ball,,,,,,201640.0,4.0,0.0,VanVleet,F. VanVleet,Neto,203526.0,,,,,,,,,,,,,,,
404,PT03M22.00S,2021-12-06T00:33:35.2Z,3,REGULAR,turnover,offensive foul,[],1627832,,,1610612761,78,66,2021-12-06T00:33:35Z,4020000,,,0,,F. VanVleet offensive foul TURNOVER (3 TO),[1627832],1610612761.0,TOR,,,,,,,201640.0,,,VanVleet,F. VanVleet,,,,,,,,,3.0,,,,,,,,
405,PT03M06.00S,2021-12-06T00:34:03.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203526,94.03745072273325,95.09803921568627,1610612764,78,66,2021-12-06T00:34:08Z,4030000,225.0,4.0,1,right,MISS R. Neto 3PT,[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,22.55,Missed,,,,,,,,,,,,,
406,PT03M02.00S,2021-12-06T00:34:07.9Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612761,78,66,2021-12-06T00:34:08Z,4040000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,405.0,1.0,1.0,0.0,,,,,,,,,
407,PT02M51.00S,2021-12-06T00:34:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,6.521024967148489,47.549019607843135,1610612761,80,66,2021-12-06T00:34:34Z,4050000,12.0,9.0,1,left,C. Boucher reverse Layup (11 PTS) (P. Siakam 3 AST),"[1628449, 1627783]",1610612761.0,TOR,reverse,,,,,,,,,Boucher,C. Boucher,,,1.51,Made,,,,,,,,11.0,P. Siakam,1627783.0,3.0,,
409,PT02M38.00S,2021-12-06T00:34:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,94.1688567674113,46.568627450980394,1610612764,80,68,2021-12-06T00:34:38Z,4070000,-17.0,2.0,1,right,M. Harrell alley-oop Layup (4 PTS) (K. Kuzma 4 AST),"[1626149, 1628398]",1610612764.0,WAS,alley-oop,,,,,,,,,Harrell,M. Harrell,,,1.74,Made,,,,,,,,4.0,K. Kuzma,1628398.0,4.0,,
411,PT02M15.00S,2021-12-06T00:35:01.8Z,3,REGULAR,foul,personal,[],1630166,,,1610612761,80,68,2021-12-06T00:35:22Z,4090000,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 1627783]",1610612764.0,WAS,,,,,,,201640.0,1.0,0.0,Avdija,D. Avdija,Siakam,1627783.0,,,,,,,,,,,,,,,
413,PT02M15.00S,2021-12-06T00:35:09.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,80,68,2021-12-06T00:35:09Z,4110000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M15.00S,2021-12-06T00:37:20.4Z,3,REGULAR,substitution,out,[],1630173,,,1610612761,80,68,2021-12-06T00:37:46Z,4120000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
415,PT02M15.00S,2021-12-06T00:37:20.4Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,80,68,2021-12-06T00:37:46Z,4130000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
416,PT02M15.00S,2021-12-06T00:37:20.4Z,3,REGULAR,substitution,out,[],1628398,,,1610612761,80,68,2021-12-06T00:37:46Z,4140000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
417,PT02M15.00S,2021-12-06T00:37:20.4Z,3,REGULAR,substitution,in,[],1629139,,,1610612761,80,68,2021-12-06T00:37:46Z,4150000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,,,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,
418,PT02M15.00S,2021-12-06T00:37:20.4Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,80,68,2021-12-06T00:37:46Z,4160000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,
419,PT02M15.00S,2021-12-06T00:37:20.4Z,3,REGULAR,substitution,in,[],202722,,,1610612761,80,68,2021-12-06T00:37:46Z,4170000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,
420,PT02M11.00S,2021-12-06T00:38:05.0Z,3,REGULAR,2pt,Jump Shot,[],1630567,20.844283837056505,24.019607843137255,1610612761,82,68,2021-12-06T00:38:12Z,4180000,130.0,143.0,1,left,S. Barnes 19' pullup Jump Shot (8 PTS),[1630567],1610612761.0,TOR,pullup,,,,,,,,,Barnes,S. Barnes,,,19.35,Made,,,,,,,,8.0,,,,,
421,PT01M49.00S,2021-12-06T00:38:26.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,93.9060446780552,48.77450980392157,1610612764,82,68,2021-12-06T00:39:43Z,4190000,-6.0,5.0,1,right,MISS B. Beal driving finger roll Layup,[203078],1610612764.0,WAS,driving finger roll,,,,,,,,,Beal,B. Beal,,,0.78,Missed,,,,,,,,,,,,,
422,PT01M46.00S,2021-12-06T00:38:29.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,82,68,2021-12-06T00:38:36Z,4200000,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,421.0,6.0,5.0,1.0,,,,,,,,,
423,PT01M36.00S,2021-12-06T00:38:40.2Z,3,REGULAR,2pt,Jump Shot,[],1630625,21.76412614980289,42.64705882352941,1610612761,82,68,2021-12-06T00:38:44Z,4210000,37.0,152.0,1,left,MISS D. Banton 15' pullup Shot,[1630625],1610612761.0,TOR,pullup,,,,,,,,,Banton,D. Banton,,,15.65,Missed,,,,,,,,,,,,,
424,PT01M33.00S,2021-12-06T00:38:43.2Z,3,REGULAR,rebound,defensive,[],203526,,,1610612764,82,68,2021-12-06T00:38:44Z,4220000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,,,423.0,2.0,2.0,0.0,,,,,,,,,
425,PT01M23.00S,2021-12-06T00:38:53.2Z,3,REGULAR,3pt,Jump Shot,[],202722,73.40670170827858,12.254901960784313,1610612764,82,68,2021-12-06T00:38:58Z,4230000,-189.0,197.0,1,right,MISS D. Bertans 27' 3PT,[202722],1610612764.0,WAS,,,,,,,,,,Bertans,D. Bertans,,,27.32,Missed,,,,,,,,,,,,,
426,PT01M19.00S,2021-12-06T00:38:57.2Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,82,68,2021-12-06T00:38:58Z,4240000,,,0,,C. Boucher REBOUND (Off:1 Def:4),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,425.0,5.0,4.0,1.0,,,,,,,,,
427,PT01M02.00S,2021-12-06T00:39:14.0Z,3,REGULAR,2pt,Jump Shot,[],1630567,10.5946123521682,71.32352941176471,1610612761,84,68,2021-12-06T00:39:18Z,4250000,-107.0,47.0,1,left,S. Barnes 11' pullup Jump Shot (10 PTS),[1630567],1610612761.0,TOR,pullup,,,,,,,,,Barnes,S. Barnes,,,11.65,Made,,,,,,,,10.0,,,,,
428,PT00M52.90S,2021-12-06T00:39:26.7Z,3,REGULAR,2pt,Jump Shot,[],203078,82.47371879106439,72.54901960784314,1610612764,84,68,2021-12-06T00:42:57Z,4260000,113.0,112.0,1,right,MISS B. Beal 15' step back Shot,[203078],1610612764.0,WAS,step back,,,,,,,,,Beal,B. Beal,,,15.9,Missed,,,,,,,,,,,,,
429,PT00M50.40S,2021-12-06T00:39:29.2Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612761,84,68,2021-12-06T00:39:32Z,4270000,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,428.0,2.0,2.0,0.0,,,,,,,,,
430,PT00M36.30S,2021-12-06T00:39:43.9Z,3,REGULAR,2pt,Jump Shot,[],1627783,23.73521681997372,32.84313725490196,1610612761,84,68,2021-12-06T00:39:50Z,4280000,86.0,171.0,1,left,MISS P. Siakam 19' step back Shot,[1627783],1610612761.0,TOR,step back,,,,,,,,,Siakam,P. Siakam,,,19.1,Missed,,,,,,,,,,,,,
431,PT00M32.30S,2021-12-06T00:39:47.9Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,84,68,2021-12-06T00:39:50Z,4290000,,,0,,M. Harrell REBOUND (Off:1 Def:8),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,430.0,9.0,8.0,1.0,,,,,,,,,
432,PT00M11.10S,2021-12-06T00:40:09.2Z,3,REGULAR,2pt,Jump Shot,[],203526,77.34888304862024,42.40196078431372,1610612764,84,68,2021-12-06T00:40:15Z,4300000,-38.0,160.0,1,right,MISS R. Neto 16' fadeaway Shot,[203526],1610612764.0,WAS,fadeaway,,,,,,,,,Neto,R. Neto,,,16.48,Missed,,,,,,,,,,,,,
433,PT00M08.30S,2021-12-06T00:40:12.0Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,84,68,2021-12-06T00:40:12Z,4310000,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,432.0,6.0,5.0,1.0,,,,,,,,,
434,PT00M03.10S,2021-12-06T00:40:18.4Z,3,REGULAR,3pt,Jump Shot,[],1629139,24.129434954007884,89.4607843137255,1610612761,84,68,2021-12-06T00:45:57Z,4320000,-197.0,174.0,1,left,MISS Y. Watanabe 26' 3PT,[1629139],1610612761.0,TOR,,,,,,,,,,Watanabe,Y. Watanabe,,,26.33,Missed,,,,,,,,,,,,,
435,PT00M00.60S,2021-12-06T00:40:20.9Z,3,REGULAR,rebound,defensive,[],202722,,,1610612764,84,68,2021-12-06T00:45:57Z,4330000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612764.0,WAS,,,,,,,,,,Bertans,D. Bertans,,,,,434.0,1.0,1.0,0.0,,,,,,,,,
463,PT00M00.60S,2021-12-06T00:40:21.6Z,3,REGULAR,3pt,Jump Shot,[],202722,20.02299605781866,28.92156862745098,1610612764,84,68,2021-12-06T00:54:07Z,4335000,-105.0,699.0,1,right,MISS D. Bertans 70' running 3PT,[202722],1610612764.0,WAS,running,,,,,,,,,Bertans,D. Bertans,,,70.72,Missed,,,,,,,,,,,,,
464,PT00M00.60S,2021-12-06T00:40:21.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,84,68,2021-12-06T00:54:07Z,4337500,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,463.0,,,,,,,,,,,,
436,PT00M00.00S,2021-12-06T00:40:24.8Z,3,REGULAR,period,end,[],0,,,1610612764,84,68,2021-12-06T00:40:24Z,4340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2021-12-06T00:40:30.3Z,4,REGULAR,substitution,out,['startperiod'],1627783,,,1610612764,84,68,2021-12-06T00:42:49Z,4350000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2021-12-06T00:40:30.3Z,4,REGULAR,substitution,out,['startperiod'],203078,,,1610612764,84,68,2021-12-06T00:42:49Z,4360000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2021-12-06T00:40:30.3Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,84,68,2021-12-06T00:42:49Z,4370000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,,,,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2021-12-06T00:40:30.3Z,4,REGULAR,substitution,in,['startperiod'],1629004,,,1610612764,84,68,2021-12-06T00:42:49Z,4380000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2021-12-06T00:40:30.3Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612764,84,68,2021-12-06T00:42:49Z,4390000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2021-12-06T00:40:30.3Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612764,84,68,2021-12-06T00:42:49Z,4400000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2021-12-06T00:43:01.9Z,4,REGULAR,period,start,[],0,,,1610612764,84,68,2021-12-06T00:43:01Z,4410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT11M35.00S,2021-12-06T00:43:26.1Z,4,REGULAR,3pt,Jump Shot,[],202722,64.07687253613666,40.44117647058824,1610612764,84,68,2021-12-06T00:43:34Z,4420000,-48.0,285.0,1,right,MISS D. Bertans 28' fadeaway 3PT,[202722],1610612764.0,WAS,fadeaway,,,,,,,,,Bertans,D. Bertans,,,28.92,Missed,,,,,,,,,,,,,
445,PT11M32.00S,2021-12-06T00:43:28.8Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,84,68,2021-12-06T00:43:28Z,4430000,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,444.0,3.0,3.0,0.0,,,,,,,,,
446,PT11M18.00S,2021-12-06T00:43:44.5Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612761,84,68,2021-12-06T00:43:52Z,4440000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630166, 1630567]",1610612764.0,WAS,shooting,,,,,,204059.0,2.0,0.0,Avdija,D. Avdija,Barnes,1630567.0,,,,,,,,,,,,,,,
448,PT11M18.00S,2021-12-06T00:44:07.4Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,85,68,2021-12-06T00:44:27Z,4460000,,,0,,S. Barnes Free Throw 1 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,Made,,,,,,,,11.0,,,,,
