actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
521,PT11M47.00S,2021-10-24T01:23:02.7Z,4,REGULAR,3pt,Jump Shot,[],203493,66.04796320630749,64.4607843137255,1610612742,72,74,2021-10-24T01:23:08Z,5140000,72.0,267.0,1,right,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
522,PT11M43.00S,2021-10-24T01:23:06.7Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,72,74,2021-10-24T01:23:08Z,5150000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:5),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,521.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
524,PT11M26.00S,2021-10-24T01:23:22.9Z,4,REGULAR,3pt,Jump Shot,[],203920,5.732588699080158,95.83333333333334,1610612761,72,74,2021-10-24T01:23:33Z,5170000,-229.0,1.0,1,left,MISS K. Birch 3PT,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
525,PT11M18.00S,2021-10-24T01:23:30.9Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,72,74,2021-10-24T01:23:33Z,5180000,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,524.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
526,PT11M17.00S,2021-10-24T01:23:31.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,32.14520367936925,38.23529411764706,1610612761,72,74,2021-10-24T01:23:38Z,5190000,59.0,250.0,1,left,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
527,PT11M13.00S,2021-10-24T01:23:34.9Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,72,74,2021-10-24T01:23:34Z,5200000,,,0,,K. Porzingis REBOUND (Off:2 Def:7),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,526.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
528,PT11M10.00S,2021-10-24T01:23:38.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,93.51182654402102,51.71568627450981,1610612742,72,74,2021-10-24T01:23:58Z,5210000,9.0,8.0,1,right,MISS T. Hardaway Jr. driving finger roll Layup,[203501],1610612742.0,DAL,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1.21,Missed,,,,,,,,,,,,,,,,,,,
529,PT11M08.00S,2021-10-24T01:23:40.9Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,72,74,2021-10-24T01:23:47Z,5220000,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,528.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
530,PT10M48.00S,2021-10-24T01:24:00.1Z,4,REGULAR,turnover,bad pass,[],1630625,,,1610612761,72,74,2021-10-24T01:24:05Z,5230000,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1627827]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,,,,,,,,,,,
531,PT10M48.00S,2021-10-24T01:24:00.1Z,4,REGULAR,steal,,[],1627827,,,1610612742,72,74,2021-10-24T01:24:03Z,5240000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M44.00S,2021-10-24T01:24:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,93.64323258869908,47.30392156862745,1610612742,72,76,2021-10-24T01:24:14Z,5250000,-13.0,7.0,1,right,J. Brunson running Layup (5 PTS) (T. Hardaway Jr. 2 AST),"[1628973, 203501]",1610612742.0,DAL,running,,,Brunson,J. Brunson,,,,,1.53,Made,,,,,5.0,,,,,T. Hardaway Jr.,203501.0,2.0,,,,,,,
533,PT10M40.00S,2021-10-24T01:24:11.6Z,4,REGULAR,foul,personal,[],203501,,,1610612761,72,76,2021-10-24T01:24:24Z,5260000,,,0,,T. Hardaway Jr. take personal FOUL (1 PF),"[203501, 201609]",1610612742.0,DAL,take,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1626302.0,,,,1.0,0.0,Dragic,201609.0,,,
535,PT10M40.00S,2021-10-24T01:24:20.6Z,4,REGULAR,substitution,out,[],1629004,,,1610612761,72,76,2021-10-24T01:24:24Z,5280000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M40.00S,2021-10-24T01:24:20.6Z,4,REGULAR,substitution,in,[],1629018,,,1610612761,72,76,2021-10-24T01:24:24Z,5290000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M30.00S,2021-10-24T01:24:47.9Z,4,REGULAR,2pt,Jump Shot,[],201609,20.71287779237845,46.568627450980394,1610612761,72,76,2021-10-24T01:24:58Z,5300000,17.0,142.0,1,left,MISS G. Dragic 14' pullup Shot,[201609],1610612761.0,TOR,pullup,,,Dragic,G. Dragic,,,,,14.32,Missed,,,,,,,,,,,,,,,,,,,
538,PT10M27.00S,2021-10-24T01:24:50.9Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,72,76,2021-10-24T01:24:58Z,5310000,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,537.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
539,PT10M21.00S,2021-10-24T01:24:57.1Z,4,REGULAR,3pt,Jump Shot,[],203501,66.5735873850197,63.725490196078425,1610612742,72,79,2021-10-24T01:25:03Z,5320000,69.0,262.0,1,right,T. Hardaway Jr. 27' 3PT  (15 PTS) (J. Brunson 2 AST),"[203501, 1628973]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,27.05,Made,,,,,15.0,,,,,J. Brunson,1628973.0,2.0,,,,,,,
542,PT09M53.00S,2021-10-24T01:25:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,5.338370565045992,53.67647058823529,1610612761,74,79,2021-10-24T01:29:34Z,5340000,-18.0,-2.0,1,left,P. Achiuwa Layup (7 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,1.85,Made,,,,,7.0,,,,,,,,,,,,,,
543,PT09M43.00S,2021-10-24T01:25:35.4Z,4,REGULAR,3pt,Jump Shot,[],203501,70.51576872536137,15.931372549019606,1610612742,74,82,2021-10-24T01:25:40Z,5350000,-170.0,225.0,1,right,T. Hardaway Jr. 28' 3PT  (18 PTS) (J. Brunson 3 AST),"[203501, 1628973]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,28.19,Made,,,,,18.0,,,,,J. Brunson,1628973.0,3.0,,,,,,,
545,PT09M31.00S,2021-10-24T01:25:50.7Z,4,REGULAR,foul,personal,['2freethrow'],204001,,,1610612761,74,82,2021-10-24T01:25:58Z,5370000,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Achiuwa 2 FT),"[204001, 1630173]",1610612742.0,DAL,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,1627534.0,,,,3.0,0.0,Achiuwa,1630173.0,,,
547,PT09M31.00S,2021-10-24T01:26:25.3Z,4,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,75,82,2021-10-24T01:26:55Z,5390000,,,0,,P. Achiuwa Free Throw 1 of 2 (8 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
548,PT09M31.00S,2021-10-24T01:26:26.2Z,4,REGULAR,substitution,out,[],203920,,,1610612761,75,82,2021-10-24T01:26:52Z,5400000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M31.00S,2021-10-24T01:26:26.2Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,75,82,2021-10-24T01:26:52Z,5410000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M31.00S,2021-10-24T01:26:25.3Z,4,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,75,82,2021-10-24T01:26:55Z,5420000,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,,
551,PT09M28.00S,2021-10-24T01:26:28.3Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,75,82,2021-10-24T01:26:55Z,5430000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,550.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
552,PT09M08.00S,2021-10-24T01:27:13.5Z,4,REGULAR,3pt,Jump Shot,[],203501,73.27529566360053,87.99019607843137,1610612742,75,82,2021-10-24T01:27:18Z,5440000,190.0,199.0,1,right,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,,
553,PT09M05.00S,2021-10-24T01:27:16.5Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,75,82,2021-10-24T01:27:18Z,5450000,,,0,,P. Achiuwa REBOUND (Off:2 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,552.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
554,PT09M01.00S,2021-10-24T01:27:25.4Z,4,REGULAR,foul,offensive,[],1630173,,,1610612761,75,82,2021-10-24T01:27:38Z,5460000,,,0,,P. Achiuwa charge offensive FOUL (3 PF),"[1630173, 1628973]",1610612761.0,TOR,charge,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1626302.0,,,,3.0,0.0,Brunson,1628973.0,,,
556,PT09M01.00S,2021-10-24T01:27:25.4Z,4,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,75,82,2021-10-24T01:27:25Z,5480000,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,1.0,,,1626302.0,,,,,,,,,,
557,PT09M01.00S,2021-10-24T01:27:31.3Z,4,REGULAR,substitution,out,[],204001,,,1610612742,75,82,2021-10-24T01:27:37Z,5490000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M01.00S,2021-10-24T01:27:31.3Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,75,82,2021-10-24T01:27:37Z,5500000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M01.00S,2021-10-24T01:27:31.3Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,75,82,2021-10-24T01:27:37Z,5510000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M01.00S,2021-10-24T01:27:31.3Z,4,REGULAR,substitution,in,[],203939,,,1610612742,75,82,2021-10-24T01:27:37Z,5520000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M01.00S,2021-10-24T01:27:47.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,75,82,2021-10-24T01:27:47Z,5530000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M01.00S,2021-10-24T01:27:49.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612742,75,82,2021-10-24T01:29:57Z,5540000,,,0,,,[],1610612761.0,TOR,support,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,
563,PT09M01.00S,2021-10-24T01:30:09.5Z,4,REGULAR,substitution,out,[],1630625,,,1610612742,75,82,2021-10-24T01:30:24Z,5550000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M01.00S,2021-10-24T01:30:09.5Z,4,REGULAR,substitution,in,[],1627832,,,1610612742,75,82,2021-10-24T01:30:24Z,5560000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M44.00S,2021-10-24T01:30:56.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203501,78.40013140604468,47.794117647058826,1610612742,75,84,2021-10-24T01:31:00Z,5570000,-11.0,151.0,1,right,T. Hardaway Jr. 15' pullup Jump Shot (20 PTS),[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,15.09,Made,,,,,20.0,,,,,,,,,,,,,,
566,PT08M25.00S,2021-10-24T01:31:14.5Z,4,REGULAR,3pt,Jump Shot,[],1630567,31.488173455978973,68.62745098039215,1610612761,75,84,2021-10-24T01:31:19Z,5580000,-93.0,243.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
567,PT08M23.00S,2021-10-24T01:31:16.5Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,75,84,2021-10-24T01:31:19Z,5590000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,566.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
568,PT08M07.00S,2021-10-24T01:31:36.3Z,4,REGULAR,foul,offensive,[],1629029,,,1610612742,75,84,2021-10-24T01:31:44Z,5600000,,,0,,L. Doncic offensive FOUL (1 PF),"[1629029, 1627832]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,VanVleet,1627832.0,,,
570,PT08M07.00S,2021-10-24T01:31:36.3Z,4,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,75,84,2021-10-24T01:31:36Z,5620000,,,0,,L. Doncic offensive foul TURNOVER (5 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,5.0,,,201639.0,,,,,,,,,,
571,PT07M54.00S,2021-10-24T01:32:06.2Z,4,REGULAR,foul,personal,['2freethrow'],203939,,,1610612761,75,84,2021-10-24T01:32:14Z,5630000,,,0,,D. Powell shooting personal FOUL (4 PF) (Barnes 2 FT),"[203939, 1630567]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,201639.0,,,,4.0,0.0,Barnes,1630567.0,,,
573,PT07M54.00S,2021-10-24T01:32:42.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630567,,,1610612761,75,84,2021-10-24T01:32:42Z,5650000,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
574,PT07M54.00S,2021-10-24T01:32:42.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,75,84,2021-10-24T01:32:42Z,5660000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,,
575,PT07M54.00S,2021-10-24T01:33:03.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630567,,,1610612761,76,84,2021-10-24T01:33:03Z,5670000,,,0,,S. Barnes Free Throw 2 of 2 (8 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
576,PT07M41.00S,2021-10-24T01:33:18.6Z,4,REGULAR,2pt,Jump Shot,[],1629029,90.88370565045992,17.892156862745097,1610612742,76,84,2021-10-24T01:33:25Z,5680000,-161.0,33.0,1,right,MISS L. Doncic 16' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,16.39,Missed,,,,,,,,,,,,,,,,,,,
577,PT07M38.00S,2021-10-24T01:33:21.6Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,76,84,2021-10-24T01:33:25Z,5690000,,,0,,P. Achiuwa REBOUND (Off:2 Def:7),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,576.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
578,PT07M23.00S,2021-10-24T01:33:36.8Z,4,REGULAR,turnover,lost ball,[],201609,,,1610612761,76,84,2021-10-24T01:33:41Z,5700000,,,0,,G. Dragic lost ball TURNOVER (1 TO),"[201609, 203939]",1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,1.0,Powell,203939.0,,,,,,,,,,,
579,PT07M23.00S,2021-10-24T01:33:36.8Z,4,REGULAR,steal,,[],203939,,,1610612742,76,84,2021-10-24T01:33:39Z,5710000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M23.00S,2021-10-24T01:33:40.1Z,4,REGULAR,foul,personal,[],201609,,,1610612742,76,84,2021-10-24T01:33:47Z,5720000,,,0,,G. Dragic personal FOUL (2 PF),"[201609, 203939]",1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Powell,203939.0,,,
582,PT07M10.00S,2021-10-24T01:34:08.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,94.82588699080158,3.1862745098039214,1610612742,76,84,2021-10-24T01:34:21Z,5740000,-234.0,-4.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
583,PT07M07.00S,2021-10-24T01:34:11.1Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,76,84,2021-10-24T01:34:21Z,5750000,,,0,,S. Barnes REBOUND (Off:4 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,582.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
584,PT07M03.00S,2021-10-24T01:34:16.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,7.440867279894875,51.225490196078425,1610612761,76,84,2021-10-24T01:34:27Z,5760000,-6.0,17.0,1,left,MISS S. Barnes driving floating Shot - blocked,"[1630567, 203939]",1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,1.84,Missed,,,,,,,,,,,,,,,,,Powell,203939.0,
585,PT07M03.00S,2021-10-24T01:34:16.1Z,4,REGULAR,block,,[],203939,,,1610612761,76,84,2021-10-24T01:34:19Z,5770000,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M03.00S,2021-10-24T01:34:16.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,76,84,2021-10-24T01:34:27Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,,,
587,PT07M03.00S,2021-10-24T01:34:21.0Z,4,REGULAR,foul,personal,[],1627827,,,1610612761,76,84,2021-10-24T01:34:30Z,5790000,,,0,,D. Finney-Smith loose ball personal FOUL (2 PF),"[1627827, 1630173]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Achiuwa,1630173.0,,,
589,PT07M03.00S,2021-10-24T01:34:29.4Z,4,REGULAR,substitution,out,[],201609,,,1610612761,76,84,2021-10-24T01:34:33Z,5810000,,,0,,SUB out: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M03.00S,2021-10-24T01:34:29.4Z,4,REGULAR,substitution,in,[],1628384,,,1610612761,76,84,2021-10-24T01:34:33Z,5820000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M03.00S,2021-10-24T01:34:29.4Z,4,REGULAR,substitution,out,[],203493,,,1610612761,76,84,2021-10-24T01:35:01Z,5830000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M03.00S,2021-10-24T01:34:29.4Z,4,REGULAR,substitution,in,[],1628467,,,1610612761,76,84,2021-10-24T01:35:01Z,5840000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M45.00S,2021-10-24T01:35:02.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,9.674770039421814,42.40196078431372,1610612761,76,84,2021-10-24T01:35:10Z,5850000,38.0,38.0,1,left,MISS P. Achiuwa turnaround Shot,[1630173],1610612761.0,TOR,turnaround,,,Achiuwa,P. Achiuwa,,,,,5.4,Missed,,,,,,,,,,,,,,,,,,,
594,PT06M43.00S,2021-10-24T01:35:04.4Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,76,84,2021-10-24T01:37:10Z,5860000,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,593.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
595,PT06M31.00S,2021-10-24T01:35:16.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,66.5735873850197,54.90196078431373,1610612742,76,84,2021-10-24T01:35:23Z,5870000,25.0,262.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
596,PT06M27.00S,2021-10-24T01:35:20.5Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,76,84,2021-10-24T01:35:23Z,5880000,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,595.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
597,PT06M23.00S,2021-10-24T01:35:24.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,94.56307490144546,51.225490196078425,1610612742,76,86,2021-10-24T01:35:30Z,5890000,6.0,-1.0,1,right,L. Doncic driving finger roll Layup (25 PTS) (D. Powell 2 AST),"[1629029, 203939]",1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,0.63,Made,,,,,25.0,,,,,D. Powell,203939.0,2.0,,,,,,,
599,PT06M05.00S,2021-10-24T01:35:42.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,10.33180026281209,46.07843137254902,1610612761,78,86,2021-10-24T01:35:47Z,5910000,20.0,45.0,1,left,S. Barnes Hook (10 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,4.87,Made,,,,,10.0,,,,,,,,,,,,,,
600,PT05M53.00S,2021-10-24T01:35:53.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203501,94.56307490144546,50.245098039215684,1610612742,78,88,2021-10-24T01:35:59Z,5920000,1.0,-1.0,1,right,T. Hardaway Jr. driving DUNK (22 PTS) (L. Doncic 10 AST),"[203501, 1629029]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,0.18,Made,,,,,22.0,,,,,L. Doncic,1629029.0,10.0,,,,,,,
602,PT05M52.00S,2021-10-24T01:35:59.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,78,88,2021-10-24T01:35:59Z,5940000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M34.00S,2021-10-24T01:39:06.9Z,4,REGULAR,3pt,Jump Shot,[],1628384,31.35676741130092,36.27450980392157,1610612761,78,88,2021-10-24T01:39:12Z,5950000,69.0,242.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
604,PT05M31.00S,2021-10-24T01:39:09.9Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,78,88,2021-10-24T01:39:12Z,5960000,,,0,,M. Kleber REBOUND (Off:0 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,603.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
605,PT05M18.00S,2021-10-24T01:39:23.0Z,4,REGULAR,3pt,Jump Shot,[],203501,71.43561103810775,17.647058823529413,1610612742,78,91,2021-10-24T01:39:28Z,5970000,-162.0,216.0,1,right,T. Hardaway Jr. 26' 3PT  (25 PTS) (D. Finney-Smith 2 AST),"[203501, 1627827]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.99,Made,,,,,25.0,,,,,D. Finney-Smith,1627827.0,2.0,,,,,,,
607,PT05M05.00S,2021-10-24T01:39:36.2Z,4,REGULAR,2pt,Jump Shot,[],1629018,22.421156373193167,68.38235294117648,1610612761,78,91,2021-10-24T01:40:04Z,5990000,-92.0,158.0,1,left,MISS G. Trent Jr. 18' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,18.3,Missed,,,,,,,,,,,,,,,,,,,
608,PT05M03.00S,2021-10-24T01:39:38.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,78,91,2021-10-24T01:39:44Z,6000000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,607.0,,,,,,,,,,,,,,,,,,
609,PT05M03.00S,2021-10-24T01:39:43.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,78,91,2021-10-24T01:39:43Z,6010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
