actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
535,PT06M36.00S,2022-01-12T02:30:56.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,82,81,2022-01-12T02:30:56Z,5270000,,,0,,C. Boucher Free Throw 2 of 2 (12 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
536,PT06M22.00S,2022-01-12T02:31:15.7Z,4,REGULAR,turnover,lost ball,[],101108,,,1610612756,82,81,2022-01-12T02:31:19Z,5280000,,,0,,C. Paul lost ball TURNOVER (2 TO),"[101108, 1630551]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,2.0,Champagnie,1630551.0,,,,,,,,,,,,,,,,,,
537,PT06M22.00S,2022-01-12T02:31:15.7Z,4,REGULAR,steal,,[],1630551,,,1610612761,82,81,2022-01-12T02:31:17Z,5290000,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M19.00S,2022-01-12T02:31:21.6Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612761,82,81,2022-01-12T02:31:42Z,5300000,,,0,,C. Paul shooting personal FOUL (2 PF) (Boucher 2 FT),"[101108, 1628449]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,1626302.0,,,,,,,,,,,2.0,0.0,Boucher,1628449.0,,,
540,PT06M19.00S,2022-01-12T02:32:01.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628449,,,1610612761,82,81,2022-01-12T02:32:01Z,5320000,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Missed,,,,,,,,,,,,,,,
541,PT06M19.00S,2022-01-12T02:32:01.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,82,81,2022-01-12T02:32:01Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,
542,PT06M19.00S,2022-01-12T02:32:13.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628449,,,1610612761,83,81,2022-01-12T02:32:13Z,5340000,,,0,,C. Boucher Free Throw 2 of 2 (13 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
543,PT06M03.00S,2022-01-12T02:32:31.2Z,4,REGULAR,3pt,Jump Shot,[],203109,9.017739816031538,2.941176470588235,1610612756,83,84,2022-01-12T02:32:36Z,5350000,235.0,32.0,1,left,J. Crowder 3PT  (19 PTS) (M. Bridges 1 AST),"[203109, 1628969]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,23.75,Made,19.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,
545,PT05M37.00S,2022-01-12T02:32:56.8Z,4,REGULAR,3pt,Jump Shot,[],1630551,77.87450722733246,9.068627450980392,1610612761,83,84,2022-01-12T02:34:53Z,5370000,-205.0,155.0,1,right,MISS J. Champagnie 25' 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,25.71,Missed,,,,,,,,,,,,,,,
546,PT05M34.00S,2022-01-12T02:32:59.8Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,83,84,2022-01-12T02:33:03Z,5380000,,,0,,J. Champagnie REBOUND (Off:5 Def:0),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,545.0,5.0,0.0,5.0,,,,,,,
547,PT05M34.00S,2022-01-12T02:33:01.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,83,84,2022-01-12T02:33:01Z,5390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M34.00S,2022-01-12T02:33:08.1Z,4,REGULAR,substitution,out,[],1630551,,,1610612761,83,84,2022-01-12T02:33:13Z,5400000,,,0,,SUB out: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M34.00S,2022-01-12T02:33:08.1Z,4,REGULAR,substitution,in,[],1627783,,,1610612761,83,84,2022-01-12T02:33:13Z,5410000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M32.00S,2022-01-12T02:33:34.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,73.14388961892247,17.647058823529413,1610612761,83,84,2022-01-12T02:33:39Z,5420000,-162.0,200.0,1,right,MISS P. Achiuwa 25' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,25.72,Missed,,,,,,,,,,,,,,,
551,PT05M28.00S,2022-01-12T02:33:38.0Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,83,84,2022-01-12T02:33:39Z,5430000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,550.0,3.0,3.0,0.0,,,,,,,
552,PT05M19.00S,2022-01-12T02:33:46.0Z,4,REGULAR,3pt,Jump Shot,[],1628969,27.020367936925098,19.607843137254903,1610612756,83,87,2022-01-12T02:33:50Z,5440000,152.0,201.0,1,left,M. Bridges 25' 3PT  (12 PTS) (C. Paul 10 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,25.24,Made,12.0,C. Paul,101108.0,10.0,,,,,,,,,,,
554,PT05M08.00S,2022-01-12T02:34:00.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,83,87,2022-01-12T02:34:00Z,5460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M08.00S,2022-01-12T02:34:09.5Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,83,87,2022-01-12T02:34:15Z,5470000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M08.00S,2022-01-12T02:34:09.5Z,4,REGULAR,substitution,in,[],203920,,,1610612761,83,87,2022-01-12T02:34:15Z,5480000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M57.00S,2022-01-12T02:34:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.38042049934296,60.049019607843135,1610612761,83,87,2022-01-12T02:36:16Z,5490000,50.0,10.0,1,right,MISS P. Siakam driving Layup - blocked,"[1627783, 1629028]",1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,,5.11,Missed,,,,,,,,,,,,,,Ayton,1629028.0
558,PT04M57.00S,2022-01-12T02:34:37.2Z,4,REGULAR,block,,[],1629028,,,1610612761,83,87,2022-01-12T02:34:41Z,5500000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M57.00S,2022-01-12T02:34:37.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,83,87,2022-01-12T02:34:45Z,5510000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,,,
560,PT04M57.00S,2022-01-12T02:34:42.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,83,87,2022-01-12T02:34:42Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M55.00S,2022-01-12T02:34:54.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203920,93.9060446780552,94.85294117647058,1610612761,83,87,2022-01-12T02:35:01Z,5530000,224.0,5.0,1,right,MISS K. Birch 3PT,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,22.44,Missed,,,,,,,,,,,,,,,
562,PT04M53.00S,2022-01-12T02:34:56.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,83,87,2022-01-12T02:35:01Z,5540000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,561.0,,,,,,,,,,
563,PT04M53.00S,2022-01-12T02:35:02.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,83,87,2022-01-12T02:35:02Z,5550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M42.00S,2022-01-12T02:35:16.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,5.863994743758213,1.9607843137254901,1610612756,83,87,2022-01-12T02:35:21Z,5560000,240.0,3.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,24.02,Missed,,,,,,,,,,,,,,,
565,PT04M38.00S,2022-01-12T02:35:20.2Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,83,87,2022-01-12T02:35:21Z,5570000,,,0,,C. Boucher REBOUND (Off:9 Def:6),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,564.0,15.0,6.0,9.0,,,,,,,
566,PT04M27.00S,2022-01-12T02:35:30.1Z,4,REGULAR,3pt,Jump Shot,[],1628384,72.88107752956637,78.67647058823529,1610612761,83,87,2022-01-12T02:35:39Z,5580000,143.0,202.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,24.81,Missed,,,,,,,,,,,,,,,
567,PT04M21.00S,2022-01-12T02:35:36.1Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,83,87,2022-01-12T02:35:39Z,5590000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,566.0,3.0,3.0,0.0,,,,,,,
568,PT04M13.00S,2022-01-12T02:35:44.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,10.5946123521682,49.26470588235294,1610612756,83,89,2022-01-12T02:37:27Z,5600000,4.0,47.0,1,left,D. Ayton floating Jump Shot (14 PTS) (C. Paul 11 AST),"[1629028, 101108]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,,,,,4.72,Made,14.0,C. Paul,101108.0,11.0,,,,,,,,,,,
570,PT04M12.00S,2022-01-12T02:35:53.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,83,89,2022-01-12T02:35:53Z,5620000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M49.00S,2022-01-12T02:37:41.3Z,4,REGULAR,2pt,Jump Shot,[],1627783,85.62746386333771,27.205882352941174,1610612761,83,89,2022-01-12T02:37:46Z,5630000,-114.0,83.0,1,right,MISS P. Siakam 14' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,,,,,14.08,Missed,,,,,,,,,,,,,,,
573,PT03M45.00S,2022-01-12T02:37:45.3Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,83,89,2022-01-12T02:37:46Z,5650000,,,0,,D. Ayton REBOUND (Off:3 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,571.0,8.0,5.0,3.0,,,,,,,
574,PT03M37.00S,2022-01-12T02:37:56.0Z,4,REGULAR,foul,personal,[],1627832,,,1610612756,83,89,2022-01-12T02:38:02Z,5660000,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 101108]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,1626302.0,,,,,,,,,,,3.0,0.0,Paul,101108.0,,,
576,PT03M29.00S,2022-01-12T02:38:22.3Z,4,REGULAR,3pt,Jump Shot,[],1626164,8.196452036793687,97.54901960784314,1610612756,83,89,2022-01-12T02:40:33Z,5680000,-238.0,25.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,23.9,Missed,,,,,,,,,,,,,,,
577,PT03M26.00S,2022-01-12T02:38:25.3Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,83,89,2022-01-12T02:38:27Z,5690000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,576.0,2.0,2.0,0.0,,,,,,,
578,PT03M10.00S,2022-01-12T02:38:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.40932982917214,54.166666666666664,1610612761,85,89,2022-01-12T02:41:30Z,5700000,21.0,28.0,1,right,P. Siakam driving Layup (22 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,,3.51,Made,22.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,
580,PT02M49.00S,2022-01-12T02:39:02.5Z,4,REGULAR,2pt,Jump Shot,[],1628969,20.71287779237845,49.754901960784316,1610612756,85,89,2022-01-12T02:41:49Z,5720000,1.0,142.0,1,left,MISS M. Bridges 14' step back Shot,[1628969],1610612756.0,PHX,step back,,,Bridges,M. Bridges,,,,,,,,,14.22,Missed,,,,,,,,,,,,,,,
581,PT02M45.00S,2022-01-12T02:39:06.5Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,85,89,2022-01-12T02:39:09Z,5730000,,,0,,P. Siakam REBOUND (Off:0 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,580.0,7.0,7.0,0.0,,,,,,,
582,PT02M43.00S,2022-01-12T02:39:08.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,71.56701708278581,15.196078431372548,1610612761,85,89,2022-01-12T02:39:28Z,5740000,-174.0,215.0,1,right,MISS F. VanVleet 27' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,,,,,27.64,Missed,,,,,,,,,,,,,,,
583,PT02M38.00S,2022-01-12T02:39:13.5Z,4,REGULAR,rebound,offensive,[],203920,,,1610612761,85,89,2022-01-12T02:39:28Z,5750000,,,0,,K. Birch REBOUND (Off:4 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,582.0,6.0,2.0,4.0,,,,,,,
584,PT02M36.00S,2022-01-12T02:39:15.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,91.27792378449409,3.9215686274509802,1610612761,88,89,2022-01-12T02:39:20Z,5760000,-230.0,29.0,1,right,O. Anunoby 3PT  (21 PTS) (F. VanVleet 5 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,23.23,Made,21.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,
586,PT02M27.00S,2022-01-12T02:39:37.4Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612756,88,89,2022-01-12T02:39:37Z,5780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M23.00S,2022-01-12T02:40:30.0Z,4,REGULAR,2pt,Jump Shot,[],1626164,17.0335085413929,66.17647058823529,1610612756,88,89,2022-01-12T02:40:34Z,5790000,-81.0,108.0,1,left,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,13.46,Missed,,,,,,,,,,,,,,,
588,PT02M19.00S,2022-01-12T02:40:34.0Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,88,89,2022-01-12T02:40:34Z,5800000,,,0,,C. Boucher REBOUND (Off:9 Def:7),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,587.0,16.0,7.0,9.0,,,,,,,
589,PT02M09.00S,2022-01-12T02:40:45.8Z,4,REGULAR,foul,personal,[],1628969,,,1610612761,88,89,2022-01-12T02:40:53Z,5810000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1627832]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,1179.0,,,,,,,,,,,2.0,0.0,VanVleet,1627832.0,,,
591,PT01M55.00S,2022-01-12T02:41:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203920,89.30683311432325,40.931372549019606,1610612761,88,89,2022-01-12T02:44:38Z,5830000,-45.0,48.0,1,right,MISS K. Birch 6' Layup,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,6.6,Missed,,,,,,,,,,,,,,,
592,PT01M53.00S,2022-01-12T02:41:17.7Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,88,89,2022-01-12T02:41:21Z,5840000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,591.0,4.0,4.0,0.0,,,,,,,
593,PT01M41.00S,2022-01-12T02:41:33.6Z,4,REGULAR,turnover,lost ball,[],1626164,,,1610612756,88,89,2022-01-12T02:41:49Z,5850000,,,0,,D. Booker lost ball TURNOVER (3 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,3.0,,,,,,,,,,,,,,,,,,,,
594,PT01M41.00S,2022-01-12T02:41:37.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612761,88,89,2022-01-12T02:45:12Z,5860000,,,0,,D. Booker loose ball personal FOUL (5 PF) (Anunoby 2 FT),"[1626164, 1628384]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,,,,1627519.0,,,,,,,,,,,5.0,0.0,Anunoby,1628384.0,,,
596,PT01M41.00S,2022-01-12T02:42:14.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,88,89,2022-01-12T02:42:14Z,5880000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M41.00S,2022-01-12T02:42:19.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612761,88,89,2022-01-12T02:51:19Z,5890000,,,0,,,[],1610612756.0,PHX,support,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,On player D. Booker,,
598,PT01M41.00S,2022-01-12T02:44:02.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628384,,,1610612761,89,89,2022-01-12T02:44:02Z,5900000,,,0,,O. Anunoby Free Throw 1 of 2 (22 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
599,PT01M41.00S,2022-01-12T02:44:16.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628384,,,1610612761,90,89,2022-01-12T02:44:16Z,5910000,,,0,,O. Anunoby Free Throw 2 of 2 (23 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
600,PT01M22.00S,2022-01-12T02:44:43.0Z,4,REGULAR,3pt,Jump Shot,[],203109,34.641918528252305,50.245098039215684,1610612756,90,89,2022-01-12T02:44:49Z,5920000,-1.0,273.0,1,left,MISS J. Crowder 27' pullup 3PT,[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,,,,,27.31,Missed,,,,,,,,,,,,,,,
601,PT01M18.00S,2022-01-12T02:44:47.0Z,4,REGULAR,rebound,offensive,[],1626164,,,1610612756,90,89,2022-01-12T02:44:49Z,5930000,,,0,,D. Booker REBOUND (Off:1 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,600.0,5.0,4.0,1.0,,,,,,,
602,PT01M15.00S,2022-01-12T02:44:49.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,23.99802890932983,90.19607843137256,1610612756,90,89,2022-01-12T02:44:57Z,5940000,-201.0,173.0,1,left,MISS C. Paul 26' 3PT - blocked,"[101108, 1628449]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,26.53,Missed,,,,,,,,,,,,,,Boucher,1628449.0
603,PT01M15.00S,2022-01-12T02:44:49.9Z,4,REGULAR,block,,[],1628449,,,1610612756,90,89,2022-01-12T02:44:52Z,5950000,,,0,,C. Boucher BLOCK (3 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M15.00S,2022-01-12T02:44:49.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,90,89,2022-01-12T02:44:57Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,602.0,,,,,,,,,,
605,PT01M15.00S,2022-01-12T02:44:54.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,90,89,2022-01-12T02:44:54Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M07.00S,2022-01-12T02:45:14.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,30.305519053876477,21.813725490196077,1610612756,90,89,2022-01-12T02:45:23Z,5980000,141.0,232.0,1,left,MISS M. Bridges 27' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,27.18,Missed,,,,,,,,,,,,,,,
607,PT01M04.00S,2022-01-12T02:45:17.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,90,89,2022-01-12T02:45:23Z,5990000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,606.0,,,,,,,,,,
608,PT01M04.00S,2022-01-12T02:45:20.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,90,89,2022-01-12T02:45:20Z,6000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M02.00S,2022-01-12T02:45:36.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,10.5946123521682,13.23529411764706,1610612756,90,91,2022-01-12T02:45:41Z,6010000,184.0,47.0,1,left,D. Booker 18' Jump Shot (14 PTS) (C. Paul 12 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,18.97,Made,14.0,C. Paul,101108.0,12.0,,,,,,,,,,,
611,PT00M44.00S,2022-01-12T02:45:57.1Z,4,REGULAR,2pt,Jump Shot,[],1627783,76.03482260183968,44.11764705882353,1610612761,90,91,2022-01-12T02:46:01Z,6030000,-29.0,173.0,1,right,MISS P. Siakam 17' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,,,,,17.53,Missed,,,,,,,,,,,,,,,
612,PT00M42.00S,2022-01-12T02:45:59.1Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,90,91,2022-01-12T02:46:01Z,6040000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,611.0,5.0,5.0,0.0,,,,,,,
613,PT00M32.50S,2022-01-12T02:46:09.2Z,4,REGULAR,2pt,Jump Shot,[],101108,17.0335085413929,27.205882352941174,1610612756,90,93,2022-01-12T02:46:17Z,6050000,114.0,108.0,1,left,C. Paul 15' pullup Jump Shot (13 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,,15.68,Made,13.0,,,,,,,,,,,,,,
614,PT00M31.10S,2022-01-12T02:46:20.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,90,93,2022-01-12T02:46:20Z,6060000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M14.10S,2022-01-12T02:47:56.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.24901445466492,52.69607843137255,1610612761,92,93,2022-01-12T02:48:01Z,6070000,13.0,11.0,1,right,O. Anunoby driving finger roll Layup (25 PTS),[1628384],1610612761.0,TOR,driving finger roll,,,Anunoby,O. Anunoby,,,,,,,,,1.74,Made,25.0,,,,,,,,,,,,,,
616,PT00M07.30S,2022-01-12T02:48:07.2Z,4,REGULAR,foul,personal,[],1628384,,,1610612756,92,93,2022-01-12T02:48:19Z,6080000,,,0,,O. Anunoby take personal FOUL (3 PF),"[1628384, 101108]",1610612761.0,TOR,take,,,Anunoby,O. Anunoby,,,,,,,,1627519.0,,,,,,,,,,,3.0,0.0,Paul,101108.0,,,
618,PT00M06.50S,2022-01-12T02:48:31.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612756,92,93,2022-01-12T02:48:39Z,6100000,,,0,,F. VanVleet take personal FOUL (4 PF) (Booker 2 FT),"[1627832, 1626164]",1610612761.0,TOR,take,,,VanVleet,F. VanVleet,,,,,,,,1627519.0,,,,,,,,,,,4.0,0.0,Booker,1626164.0,,,
620,PT00M06.50S,2022-01-12T02:48:55.8Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,92,94,2022-01-12T02:48:55Z,6120000,,,0,,D. Booker Free Throw 1 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
621,PT00M06.50S,2022-01-12T02:49:15.9Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,92,95,2022-01-12T02:49:15Z,6130000,,,0,,D. Booker Free Throw 2 of 2 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
622,PT00M06.50S,2022-01-12T02:49:20.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,92,95,2022-01-12T02:49:20Z,6140000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M05.80S,2022-01-12T02:50:54.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612761,92,95,2022-01-12T02:51:18Z,6150000,,,0,,D. Booker take personal FOUL (6 PF) (Birch 2 FT),"[1626164, 203920]",1610612756.0,PHX,take,,,Booker,D. Booker,,,,,,,,1626302.0,,,,,,,,,,,6.0,0.0,Birch,203920.0,,,
625,PT00M05.80S,2022-01-12T02:51:07.8Z,4,REGULAR,substitution,out,[],1626164,,,1610612761,92,95,2022-01-12T02:51:11Z,6170000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M05.80S,2022-01-12T02:51:07.8Z,4,REGULAR,substitution,in,[],1629013,,,1610612761,92,95,2022-01-12T02:51:11Z,6180000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
