actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
529,PT08M29.00S,2021-12-14T01:48:35.7Z,4,REGULAR,block,,[],1628963,,,1610612761,99,76,2021-12-14T01:48:38Z,5250000,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M26.00S,2021-12-14T01:48:38.7Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,99,76,2021-12-14T01:48:42Z,5260000,,,0,,T. Davis REBOUND (Off:0 Def:4),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,528.0,4.0,4.0,0.0,,,,,,,,,,,,,,
531,PT08M24.00S,2021-12-14T01:48:41.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202684,93.9060446780552,49.754901960784316,1610612758,99,78,2021-12-14T01:48:48Z,5270000,-1.0,5.0,1,right,T. Thompson running Layup (7 PTS) (T. Davis 2 AST),"[202684, 1629056]",1610612758.0,SAC,running,,,Thompson,T. Thompson,,,,,0.49,Made,,,,,,,7.0,,,,T. Davis,1629056.0,2.0,,,,,
533,PT08M03.00S,2021-12-14T01:49:02.2Z,4,REGULAR,3pt,Jump Shot,[],1629139,29.517082785808146,21.07843137254902,1610612761,99,78,2021-12-14T01:49:08Z,5290000,145.0,225.0,1,left,MISS Y. Watanabe 26' 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
534,PT07M58.00S,2021-12-14T01:49:07.2Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,99,78,2021-12-14T01:49:08Z,5300000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,533.0,3.0,3.0,0.0,,,,,,,,,,,,,,
535,PT07M56.00S,2021-12-14T01:49:09.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202684,94.30026281208936,50.98039215686274,1610612758,99,80,2021-12-14T01:49:18Z,5310000,5.0,1.0,1,right,T. Thompson running DUNK (9 PTS) (D. Mitchell 4 AST),"[202684, 1630558]",1610612758.0,SAC,running,,,Thompson,T. Thompson,,,,,0.5,Made,,,,,,,9.0,,,,D. Mitchell,1630558.0,4.0,,,,,
537,PT07M56.00S,2021-12-14T01:49:13.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,99,80,2021-12-14T01:49:13Z,5330000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M56.00S,2021-12-14T01:51:07.1Z,4,REGULAR,substitution,out,[],1630558,,,1610612761,99,80,2021-12-14T01:51:49Z,5340000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M56.00S,2021-12-14T01:51:07.1Z,4,REGULAR,substitution,in,[],1628368,,,1610612761,99,80,2021-12-14T01:51:49Z,5350000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M40.00S,2021-12-14T01:52:20.8Z,4,REGULAR,3pt,Jump Shot,[],1630201,10.200394218134035,94.11764705882352,1610612761,102,80,2021-12-14T01:52:26Z,5360000,-221.0,43.0,1,left,M. Flynn 3PT  (5 PTS) (S. Mykhailiuk 2 AST),"[1630201, 1629004]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,22.48,Made,,,,,,,5.0,,,,S. Mykhailiuk,1629004.0,2.0,,,,,
542,PT07M22.00S,2021-12-14T01:52:40.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,102,80,2021-12-14T01:52:40Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M11.00S,2021-12-14T01:53:11.9Z,4,REGULAR,3pt,Jump Shot,[],1628368,67.36202365308804,76.9607843137255,1610612758,102,80,2021-12-14T01:53:19Z,5390000,135.0,254.0,1,right,MISS D. Fox 28' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,28.78,Missed,,,,,,,,,,,,,,,,,,
544,PT07M09.00S,2021-12-14T01:53:14.6Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,102,80,2021-12-14T01:53:14Z,5400000,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,543.0,2.0,2.0,0.0,,,,,,,,,,,,,,
545,PT07M05.00S,2021-12-14T01:53:23.2Z,4,REGULAR,foul,personal,[],1629056,,,1610612761,102,80,2021-12-14T01:53:36Z,5410000,,,0,,T. Davis personal FOUL (1 PF),"[1629056, 1630567]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Barnes,1630567.0
547,PT06M56.00S,2021-12-14T01:53:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,12.040078843626807,40.68627450980392,1610612761,104,80,2021-12-14T01:54:32Z,5430000,47.0,61.0,1,left,M. Flynn 7' driving Layup (7 PTS),[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,7.65,Made,,,,,,,7.0,,,,,,,,,,,
548,PT06M49.00S,2021-12-14T01:54:05.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,89.43823915900131,57.59803921568627,1610612758,104,82,2021-12-14T01:54:12Z,5440000,38.0,47.0,1,right,T. Thompson 6' turnaround Hook (11 PTS) (D. Fox 3 AST),"[202684, 1628368]",1610612758.0,SAC,turnaround,,,Thompson,T. Thompson,,,,,6.03,Made,,,,,,,11.0,,,,D. Fox,1628368.0,3.0,,,,,
550,PT06M37.00S,2021-12-14T01:54:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,10.726018396846255,48.03921568627451,1610612761,106,82,2021-12-14T01:56:49Z,5460000,10.0,48.0,1,left,Y. Watanabe driving Layup (12 PTS) (S. Barnes 2 AST),"[1629139, 1630567]",1610612761.0,TOR,driving,,,Watanabe,Y. Watanabe,,,,,4.93,Made,,,,,,,12.0,,,,S. Barnes,1630567.0,2.0,,,,,
552,PT06M27.00S,2021-12-14T01:54:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.85479632063075,56.127450980392155,1610612758,106,84,2021-12-14T01:57:16Z,5480000,31.0,15.0,1,right,D. Fox driving Layup (27 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.39,Made,,,,,,,27.0,,,,,,,,,,,
553,PT06M18.00S,2021-12-14T01:54:38.7Z,4,REGULAR,foul,personal,[],1628368,,,1610612761,106,84,2021-12-14T01:54:53Z,5490000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1629139]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Watanabe,1629139.0
555,PT06M13.00S,2021-12-14T01:55:06.1Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612761,106,84,2021-12-14T01:55:18Z,5510000,,,0,,D. Fox shooting personal FOUL (2 PF) (Barnes 2 FT),"[1628368, 1630567]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Barnes,1630567.0
557,PT06M13.00S,2021-12-14T01:55:30.6Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,107,84,2021-12-14T01:55:30Z,5530000,,,0,,S. Barnes Free Throw 1 of 2 (15 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
558,PT06M13.00S,2021-12-14T01:55:45.4Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,108,84,2021-12-14T01:55:45Z,5540000,,,0,,S. Barnes Free Throw 2 of 2 (16 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
559,PT06M00.00S,2021-12-14T01:55:58.5Z,4,REGULAR,3pt,Jump Shot,[],1629056,81.8166885676741,94.85294117647058,1610612758,108,84,2021-12-14T01:56:05Z,5550000,224.0,118.0,1,right,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
560,PT05M56.00S,2021-12-14T01:56:02.7Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612758,108,84,2021-12-14T01:56:02Z,5560000,,,0,,M. Bagley III REBOUND (Off:3 Def:8),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,559.0,11.0,8.0,3.0,,,,,,,,,,,,,,
561,PT05M55.00S,2021-12-14T01:56:04.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628963,94.30026281208936,3.6764705882352944,1610612758,108,87,2021-12-14T01:56:10Z,5570000,-232.0,1.0,1,right,M. Bagley III 3PT  (12 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.16,Made,,,,,,,12.0,,,,,,,,,,,
562,PT05M39.00S,2021-12-14T01:56:20.0Z,4,REGULAR,3pt,Jump Shot,[],1630201,32.53942181340342,68.87254901960785,1610612761,111,87,2021-12-14T01:56:25Z,5580000,-94.0,253.0,1,left,M. Flynn 27' 3PT pullup (10 PTS) (S. Mykhailiuk 3 AST),"[1630201, 1629004]",1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,27.04,Made,,,,,,,10.0,,,,S. Mykhailiuk,1629004.0,3.0,,,,,
564,PT05M24.00S,2021-12-14T01:56:41.3Z,4,REGULAR,turnover,traveling,[],202684,,,1610612758,111,87,2021-12-14T01:56:51Z,5600000,,,0,,T. Thompson traveling TURNOVER (2 TO),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,2.0,,,,,,101284.0,,,,
565,PT05M24.00S,2021-12-14T01:56:45.1Z,4,REGULAR,substitution,out,[],1628963,,,1610612761,111,87,2021-12-14T01:56:49Z,5610000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M24.00S,2021-12-14T01:56:45.1Z,4,REGULAR,substitution,in,[],1629002,,,1610612761,111,87,2021-12-14T01:56:49Z,5620000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M16.00S,2021-12-14T01:57:01.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630201,7.30946123521682,43.38235294117647,1610612761,113,87,2021-12-14T01:57:08Z,5630000,33.0,16.0,1,left,M. Flynn driving Layup (12 PTS),[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,3.69,Made,,,,,,,12.0,,,,,,,,,,,
568,PT04M58.00S,2021-12-14T01:57:19.1Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612758,113,87,2021-12-14T01:57:23Z,5640000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 1630201]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,2.0,Flynn,1630201.0,,,,,,,,
569,PT04M58.00S,2021-12-14T01:57:19.1Z,4,REGULAR,steal,,[],1630201,,,1610612761,113,87,2021-12-14T01:57:21Z,5650000,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M51.00S,2021-12-14T01:57:26.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,16.113666228646515,76.7156862745098,1610612761,113,87,2021-12-14T01:57:32Z,5660000,-134.0,99.0,1,left,MISS S. Barnes 16' step back Shot,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,16.63,Missed,,,,,,,,,,,,,,,,,,
571,PT04M49.00S,2021-12-14T01:57:28.5Z,4,REGULAR,rebound,offensive,[],1629139,,,1610612761,113,87,2021-12-14T01:57:28Z,5670000,,,0,,Y. Watanabe REBOUND (Off:1 Def:8),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,570.0,9.0,8.0,1.0,,,,,,,,,,,,,,
572,PT04M45.00S,2021-12-14T01:57:34.7Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612761,113,87,2021-12-14T01:57:41Z,5680000,,,0,,C. Metu shooting personal FOUL (3 PF) (Mykhailiuk 2 FT),"[1629002, 1629004]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,203177.0,3.0,0.0,Mykhailiuk,1629004.0
574,PT04M45.00S,2021-12-14T01:57:57.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629004,,,1610612761,114,87,2021-12-14T01:57:57Z,5700000,,,0,,S. Mykhailiuk Free Throw 1 of 2 (11 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
575,PT04M45.00S,2021-12-14T01:57:58.2Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,114,87,2021-12-14T01:58:06Z,5710000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M45.00S,2021-12-14T01:57:58.2Z,4,REGULAR,substitution,out,[],202684,,,1610612761,114,87,2021-12-14T01:58:06Z,5720000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M45.00S,2021-12-14T01:57:58.2Z,4,REGULAR,substitution,in,[],1629067,,,1610612761,114,87,2021-12-14T01:58:06Z,5730000,,,0,,SUB in: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M45.00S,2021-12-14T01:57:58.2Z,4,REGULAR,substitution,in,[],1630558,,,1610612761,114,87,2021-12-14T01:58:06Z,5740000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M45.00S,2021-12-14T01:58:20.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629004,,,1610612761,114,87,2021-12-14T01:58:20Z,5750000,,,0,,MISS S. Mykhailiuk Free Throw 2 of 2,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT04M43.00S,2021-12-14T01:58:22.3Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,114,87,2021-12-14T01:58:22Z,5760000,,,0,,T. Davis REBOUND (Off:0 Def:5),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,579.0,5.0,5.0,0.0,,,,,,,,,,,,,,
581,PT04M35.00S,2021-12-14T01:58:30.4Z,4,REGULAR,turnover,bad pass,[],1629056,,,1610612758,114,87,2021-12-14T01:58:37Z,5770000,,,0,,T. Davis bad pass TURNOVER (2 TO),"[1629056, 1630201]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,2.0,Flynn,1630201.0,,,,,,,,
582,PT04M35.00S,2021-12-14T01:58:30.4Z,4,REGULAR,steal,,[],1630201,,,1610612761,114,87,2021-12-14T01:58:33Z,5780000,,,0,,M. Flynn STEAL (2 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M30.00S,2021-12-14T01:58:34.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630551,6.915243101182654,49.754901960784316,1610612761,116,87,2021-12-14T01:58:41Z,5790000,1.0,13.0,1,left,J. Champagnie running DUNK (6 PTS) (M. Flynn 1 AST),"[1630551, 1630201]",1610612761.0,TOR,running,,,Champagnie,J. Champagnie,,,,,1.26,Made,,,,,,,6.0,,,,M. Flynn,1630201.0,1.0,,,,,
585,PT04M20.00S,2021-12-14T01:58:47.0Z,4,REGULAR,foul,personal,[],1630551,,,1610612758,116,87,2021-12-14T01:59:13Z,5810000,,,0,,J. Champagnie personal FOUL (3 PF),"[1630551, 1629056]",1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Davis,1629056.0
587,PT04M13.00S,2021-12-14T01:59:09.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,83.39356110381078,58.57843137254902,1610612758,116,87,2021-12-14T01:59:17Z,5830000,43.0,104.0,1,right,MISS C. Metu 11' floating Shot,[1629002],1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,11.21,Missed,,,,,,,,,,,,,,,,,,
588,PT04M10.00S,2021-12-14T01:59:12.2Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,116,87,2021-12-14T01:59:12Z,5840000,,,0,,Y. Watanabe REBOUND (Off:1 Def:9),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,587.0,10.0,9.0,1.0,,,,,,,,,,,,,,
589,PT03M58.00S,2021-12-14T01:59:24.9Z,4,REGULAR,2pt,Jump Shot,[],1630201,24.917871222076215,62.99019607843137,1610612761,118,87,2021-12-14T01:59:30Z,5850000,-65.0,182.0,1,left,M. Flynn 19' pullup Jump Shot (14 PTS),[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,19.3,Made,,,,,,,14.0,,,,,,,,,,,
590,PT03M37.00S,2021-12-14T01:59:45.6Z,4,REGULAR,3pt,Jump Shot,[],1630558,89.04402102496715,3.431372549019608,1610612758,118,90,2021-12-14T01:59:51Z,5860000,-233.0,50.0,1,right,D. Mitchell 3PT  (8 PTS) (B. Hield 3 AST),"[1630558, 1627741]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,23.82,Made,,,,,,,8.0,,,,B. Hield,1627741.0,3.0,,,,,
592,PT03M20.00S,2021-12-14T02:00:02.5Z,4,REGULAR,2pt,Jump Shot,[],1629004,20.45006570302234,75.73529411764706,1610612761,118,90,2021-12-14T02:00:14Z,5880000,-129.0,140.0,1,left,MISS S. Mykhailiuk 18' step back Shot,[1629004],1610612761.0,TOR,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,
593,PT03M14.00S,2021-12-14T02:00:08.5Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,118,90,2021-12-14T02:00:14Z,5890000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,592.0,4.0,4.0,0.0,,,,,,,,,,,,,,
594,PT03M13.00S,2021-12-14T02:00:10.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628368,94.1688567674113,49.754901960784316,1610612758,118,92,2021-12-14T02:00:20Z,5900000,-1.0,2.0,1,right,D. Fox running DUNK (29 PTS) (D. Mitchell 5 AST),"[1628368, 1630558]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,0.26,Made,,,,,,,29.0,,,,D. Mitchell,1630558.0,5.0,,,,,
596,PT02M46.00S,2021-12-14T02:00:40.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,118,92,2021-12-14T02:01:02Z,5920000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,1201.0,,,,
597,PT02M46.00S,2021-12-14T02:00:45.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,118,92,2021-12-14T02:00:45Z,5930000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M46.00S,2021-12-14T02:01:42.8Z,4,REGULAR,substitution,out,[],1628368,,,1610612758,118,92,2021-12-14T02:03:23Z,5940000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M46.00S,2021-12-14T02:01:42.8Z,4,REGULAR,substitution,in,[],1629663,,,1610612758,118,92,2021-12-14T02:03:23Z,5950000,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M39.00S,2021-12-14T02:03:45.5Z,4,REGULAR,foul,personal,[],1629139,,,1610612758,118,92,2021-12-14T02:03:59Z,5960000,,,0,,Y. Watanabe personal FOUL (1 PF),"[1629139, 1629663]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,King,1629663.0
602,PT02M26.00S,2021-12-14T02:04:19.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,92.9862023653088,47.30392156862745,1610612758,118,94,2021-12-14T02:04:24Z,5980000,-13.0,13.0,1,right,B. Hield driving reverse Layup (11 PTS),[1627741],1610612758.0,SAC,driving reverse,,,Hield,B. Hield,,,,,1.9,Made,,,,,,,11.0,,,,,,,,,,,
603,PT02M08.00S,2021-12-14T02:04:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629067,9.806176084099869,41.42156862745098,1610612761,118,94,2021-12-14T02:04:43Z,5990000,43.0,40.0,1,left,MISS I. Bonga driving Layup - blocked,"[1629067, 1629002]",1610612761.0,TOR,driving,,,Bonga,I. Bonga,,,,,5.85,Missed,,,,,Metu,1629002.0,,,,,,,,,,,,
604,PT02M08.00S,2021-12-14T02:04:36.9Z,4,REGULAR,block,,[],1629002,,,1610612761,118,94,2021-12-14T02:04:39Z,6000000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M02.00S,2021-12-14T02:04:42.9Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,118,94,2021-12-14T02:04:43Z,6010000,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,603.0,3.0,2.0,1.0,,,,,,,,,,,,,,
606,PT02M02.00S,2021-12-14T02:04:41.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,5.590000152587891,50.0,1610612761,120,94,2021-12-14T02:04:41Z,6020000,0.0,0.0,1,left,J. Champagnie tip Layup (8 PTS),[1630551],1610612761.0,TOR,tip,,,Champagnie,J. Champagnie,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,
607,PT01M53.00S,2021-12-14T02:04:50.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,73.40670170827858,14.215686274509803,1610612758,120,94,2021-12-14T02:04:56Z,6030000,-179.0,197.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
608,PT01M50.00S,2021-12-14T02:04:53.7Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,120,94,2021-12-14T02:04:56Z,6040000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:5),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,607.0,5.0,5.0,0.0,,,,,,,,,,,,,,
609,PT01M43.00S,2021-12-14T02:05:01.1Z,4,REGULAR,2pt,Jump Shot,[],1629004,8.09789750328515,65.93137254901961,1610612761,120,94,2021-12-14T02:05:08Z,6050000,-80.0,24.0,1,left,MISS S. Mykhailiuk 8' fadeaway Shot,[1629004],1610612761.0,TOR,fadeaway,,,Mykhailiuk,S. Mykhailiuk,,,,,8.31,Missed,,,,,,,,,,,,,,,,,,
610,PT01M43.00S,2021-12-14T02:05:01.1Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612761,120,94,2021-12-14T02:05:08Z,6060000,,,0,,J. Champagnie REBOUND (Off:2 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,609.0,4.0,2.0,2.0,,,,,,,,,,,,,,
611,PT01M43.00S,2021-12-14T02:05:05.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630551,5.590000152587891,50.0,1610612761,122,94,2021-12-14T02:05:05Z,6070000,0.0,0.0,1,left,J. Champagnie tip DUNK (10 PTS),[1630551],1610612761.0,TOR,tip,,,Champagnie,J. Champagnie,,,,,0.0,Made,,,,,,,10.0,,,,,,,,,,,
612,PT01M27.00S,2021-12-14T02:05:22.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,79.31997371879106,7.598039215686274,1610612758,122,97,2021-12-14T02:05:27Z,6080000,-212.0,142.0,1,right,B. Hield 25' 3PT  (14 PTS) (D. Mitchell 6 AST),"[1627741, 1630558]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.51,Made,,,,,,,14.0,,,,D. Mitchell,1630558.0,6.0,,,,,
614,PT01M10.00S,2021-12-14T02:05:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,5.338370565045992,46.32352941176471,1610612761,122,97,2021-12-14T02:06:24Z,6100000,18.0,-2.0,1,left,MISS J. Champagnie driving reverse Layup,[1630551],1610612761.0,TOR,driving reverse,,,Champagnie,J. Champagnie,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,
615,PT01M07.00S,2021-12-14T02:05:46.3Z,4,REGULAR,rebound,offensive,[],1629067,,,1610612761,122,97,2021-12-14T02:05:49Z,6110000,,,0,,I. Bonga REBOUND (Off:1 Def:0),[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,614.0,1.0,0.0,1.0,,,,,,,,,,,,,,
616,PT01M06.00S,2021-12-14T02:05:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629067,7.178055190538765,53.67647058823529,1610612761,122,97,2021-12-14T02:06:00Z,6120000,-18.0,15.0,1,left,MISS I. Bonga putback Layup,[1629067],1610612761.0,TOR,putback,,,Bonga,I. Bonga,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,
617,PT01M06.00S,2021-12-14T02:05:46.3Z,4,REGULAR,rebound,offensive,[],1629067,,,1610612761,122,97,2021-12-14T02:06:00Z,6130000,,,0,,I. Bonga REBOUND (Off:2 Def:0),[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,616.0,2.0,0.0,2.0,,,,,,,,,,,,,,
