actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
332,PT10M49.00S,2024-01-19T01:54:50.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,6.389618922470433,4.166666666666666,1610612764,49,45,2024-01-19T01:58:31Z,3270000,False,229.0,8.0,1,left,MISS J. Poole running 3PT,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.93,,,,,,,,,,,,
333,PT10M47.00S,2024-01-19T01:54:52.2Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,49,45,2024-01-19T01:54:57Z,3280000,False,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,,,332.0,5.0,5.0,0.0,,,,,,,,
334,PT10M43.00S,2024-01-19T01:54:56.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,75.3777923784494,13.725490196078432,1610612752,52,45,2024-01-19T01:55:09Z,3290000,False,-181.0,179.0,1,right,D. DiVincenzo 25' 3PT running pullup (8 PTS) (J. Brunson 4 AST),"[1628978, 1628973]",1610612752.0,NYK,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,25.48,,,,,,,,J. Brunson,1628973.0,4.0,,
336,PT10M22.00S,2024-01-19T01:55:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.886333771353483,48.529411764705884,1610612764,52,45,2024-01-19T01:58:59Z,3310000,False,7.0,31.0,1,left,MISS D. Avdija cutting finger roll Layup,[1630166],1610612764.0,WAS,cutting finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.19,,,,,,,,,,,,
337,PT10M20.00S,2024-01-19T01:55:19.1Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,52,45,2024-01-19T01:55:23Z,3320000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,336.0,4.0,2.0,2.0,,,,,,,,
338,PT10M20.00S,2024-01-19T01:55:20.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612764,52,47,2024-01-19T01:55:26Z,3330000,False,0.0,0.0,1,left,M. Bagley III tip Layup (8 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.0,,,,,,,,,,,,
339,PT10M07.00S,2024-01-19T01:55:31.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.89027595269383,47.549019607843135,1610612752,52,47,2024-01-19T01:55:47Z,3340000,False,-12.0,80.0,1,right,MISS J. Brunson 8' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.1,,,,,,,,,,,,
340,PT10M05.00S,2024-01-19T01:55:33.8Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,52,47,2024-01-19T01:55:47Z,3350000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,339.0,2.0,2.0,0.0,,,,,,,,
341,PT10M01.00S,2024-01-19T01:55:41.0Z,3,REGULAR,foul,offensive,[],1628963,,,1610612764,52,47,2024-01-19T01:55:49Z,3360000,False,,,0,,M. Bagley III offensive FOUL (2 PF),"[1628963, 1628973]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Center,1179.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
343,PT10M01.00S,2024-01-19T01:55:41.0Z,3,REGULAR,turnover,offensive foul,[],1628963,,,1610612764,52,47,2024-01-19T01:55:41Z,3380000,False,,,0,,M. Bagley III offensive foul TURNOVER (1 TO),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Center,1179.0,,,,,,,,,,,,,,1.0,,,,,
344,PT09M45.00S,2024-01-19T01:56:10.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,71.82982917214193,82.35294117647058,1610612752,52,47,2024-01-19T01:56:20Z,3390000,False,162.0,212.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.69,,,,,,,,,,,,
345,PT09M43.00S,2024-01-19T01:56:12.2Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,52,47,2024-01-19T01:56:20Z,3400000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,,344.0,3.0,3.0,0.0,,,,,,,,
346,PT09M35.00S,2024-01-19T01:56:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.280551905387648,50.98039215686274,1610612764,52,49,2024-01-19T01:56:28Z,3410000,False,-5.0,35.0,1,left,D. Avdija driving Layup (10 PTS) (T. Jones 5 AST),"[1630166, 1626145]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,3.5,,,,,,,,T. Jones,1626145.0,5.0,,
348,PT09M35.00S,2024-01-19T01:56:26.9Z,3,REGULAR,foul,personal,['1freethrow'],203944,,,1610612764,52,49,2024-01-19T01:56:42Z,3430000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Avdija 1 FT),"[203944, 1630166]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1179.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
350,PT09M35.00S,2024-01-19T01:56:48.9Z,3,REGULAR,freethrow,1 of 1,[],1630166,,,1610612764,52,50,2024-01-19T01:56:48Z,3450000,False,,,0,,D. Avdija Free Throw 1 of 1 (11 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
352,PT09M13.00S,2024-01-19T01:57:34.9Z,3,REGULAR,2pt,Jump Shot,[],1628973,74.72076215505913,52.94117647058824,1610612752,54,50,2024-01-19T01:57:38Z,3470000,False,15.0,185.0,1,right,J. Brunson 18' pullup Jump Shot (18 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,Made,18.0,18.57,,,,,,,,,,,,
353,PT09M01.00S,2024-01-19T01:57:46.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,28.465834428383708,20.588235294117645,1610612764,54,50,2024-01-19T02:00:06Z,3480000,False,147.0,215.0,1,left,MISS T. Jones 26' pullup 3PT,[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.06,,,,,,,,,,,,
354,PT08M59.00S,2024-01-19T01:57:48.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,54,50,2024-01-19T01:57:53Z,3490000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,353.0,4.0,4.0,0.0,,,,,,,,
355,PT08M53.00S,2024-01-19T01:57:55.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628978,92.46057818659659,49.754901960784316,1610612752,54,50,2024-01-19T02:00:52Z,3500000,False,-1.0,18.0,1,right,MISS D. DiVincenzo running Layup,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.84,,,,,,,,,,,,
356,PT08M51.00S,2024-01-19T01:57:57.9Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,54,50,2024-01-19T01:58:01Z,3510000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,355.0,4.0,4.0,0.0,,,,,,,,
357,PT08M45.00S,2024-01-19T01:58:03.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,5.075558475689881,95.34313725490196,1610612764,54,50,2024-01-19T01:58:30Z,3520000,False,-227.0,-5.0,1,left,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.68,,,,,,,,,,,,
358,PT08M43.00S,2024-01-19T01:58:05.0Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,54,50,2024-01-19T01:58:30Z,3530000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:8),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,,,357.0,11.0,8.0,3.0,,,,,,,,
359,PT08M43.00S,2024-01-19T01:58:23.6Z,3,REGULAR,foul,technical,['1freethrow'],1628978,,,1610612752,54,50,2024-01-19T01:58:31Z,3540000,False,,,0,,D. DiVincenzo technical FOUL (1 Tech),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,200833.0,3.0,1.0,,,,,,,,,,,,,,,,,
360,PT08M43.00S,2024-01-19T01:58:32.6Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612752,54,51,2024-01-19T01:58:32Z,3550000,False,,,0,,J. Poole technical Free Throw 1 of 1 (8 PTS),[1629673],1610612764.0,WAS,technical,,,Poole,J. Poole,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
361,PT08M26.00S,2024-01-19T01:59:03.3Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612752,54,51,2024-01-19T01:59:18Z,3560000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Randle 2 FT),"[1628398, 203944]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,1179.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
363,PT08M26.00S,2024-01-19T01:59:40.9Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,55,51,2024-01-19T02:00:12Z,3580000,False,,,0,,J. Randle Free Throw 1 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
364,PT08M26.00S,2024-01-19T01:59:40.9Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,55,51,2024-01-19T02:00:12Z,3590000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
365,PT08M23.00S,2024-01-19T01:59:43.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,55,51,2024-01-19T02:00:12Z,3600000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,
367,PT08M09.00S,2024-01-19T02:00:33.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,17.559132720105126,94.6078431372549,1610612764,55,54,2024-01-19T02:00:38Z,3620000,False,-223.0,113.0,1,left,J. Poole 24' 3PT  (11 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Made,11.0,24.98,,,,,,,,,,,,
368,PT07M57.00S,2024-01-19T02:00:46.1Z,3,REGULAR,3pt,Jump Shot,[],1628973,69.85873850197109,73.52941176470588,1610612752,58,54,2024-01-19T02:00:49Z,3630000,False,118.0,231.0,1,right,J. Brunson 25' 3PT pullup (21 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,21.0,25.9,,,,,,,,,,,,
369,PT07M48.00S,2024-01-19T02:00:54.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,23.866622864651774,8.57843137254902,1610612764,58,54,2024-01-19T02:01:01Z,3640000,False,207.0,172.0,1,left,MISS J. Poole 26' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.91,,,,,,,,,,,,
370,PT07M47.00S,2024-01-19T02:00:55.7Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,58,54,2024-01-19T02:07:26Z,3650000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,369.0,5.0,2.0,3.0,,,,,,,,
394,PT07M45.00S,2024-01-19T02:00:58.4Z,3,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612764,58,54,2024-01-19T02:09:09Z,3655000,False,,,0,,M. Bagley III lost ball out-of-bounds TURNOVER (2 TO),[1628963],1610612764.0,WAS,lost ball,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,1179.0,,,,,,,,,,,,,,2.0,,,,,
372,PT07M45.00S,2024-01-19T02:01:23.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,58,54,2024-01-19T02:08:40Z,3670000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M31.00S,2024-01-19T02:04:29.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,78.26872536136662,10.049019607843137,1610612752,58,54,2024-01-19T02:07:53Z,3690000,False,-200.0,152.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.09,,,,,,,,,,,,
375,PT07M29.00S,2024-01-19T02:04:31.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,58,54,2024-01-19T02:04:36Z,3700000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,374.0,2.0,2.0,0.0,,,,,,,,
376,PT07M25.00S,2024-01-19T02:04:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,5.863994743758213,47.794117647058826,1610612764,58,56,2024-01-19T02:04:41Z,3710000,False,11.0,3.0,1,left,J. Poole running Layup (13 PTS) (K. Kuzma 2 AST),"[1629673, 1628398]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,1.13,,,,,,,,K. Kuzma,1628398.0,2.0,,
378,PT07M10.00S,2024-01-19T02:04:51.1Z,3,REGULAR,2pt,Jump Shot,[],1628973,84.70762155059133,73.0392156862745,1610612752,58,56,2024-01-19T02:04:58Z,3730000,False,115.0,91.0,1,right,MISS J. Brunson 14' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.69,,,,,,,,,,,,
379,PT07M08.00S,2024-01-19T02:04:53.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,58,56,2024-01-19T02:04:58Z,3740000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,378.0,5.0,5.0,0.0,,,,,,,,
380,PT06M58.00S,2024-01-19T02:05:06.6Z,3,REGULAR,foul,offensive,[],1628963,,,1610612764,58,56,2024-01-19T02:05:20Z,3750000,False,,,0,,M. Bagley III offensive FOUL (3 PF),"[1628963, 1628973]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right Center,200833.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
382,PT06M58.00S,2024-01-19T02:05:06.6Z,3,REGULAR,turnover,offensive foul,[],1628963,,,1610612764,58,56,2024-01-19T02:05:06Z,3770000,False,,,0,,M. Bagley III offensive foul TURNOVER (3 TO),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right Center,200833.0,,,,,,,,,,,,,,3.0,,,,,
383,PT06M40.00S,2024-01-19T02:05:41.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,93.51182654402102,49.50980392156863,1610612752,60,56,2024-01-19T02:05:45Z,3780000,False,-2.0,8.0,1,right,O. Anunoby driving Layup (9 PTS) (J. Randle 3 AST),"[1628384, 203944]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,0.89,,,,,,,,J. Randle,203944.0,3.0,,
385,PT06M30.00S,2024-01-19T02:05:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.652431011826544,48.28431372549019,1610612764,60,56,2024-01-19T02:06:25Z,3800000,False,9.0,10.0,1,left,MISS J. Poole driving finger roll Layup,[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.32,,,,,,,,,,,,
386,PT06M28.00S,2024-01-19T02:05:53.0Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,60,56,2024-01-19T02:05:57Z,3810000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:9),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,385.0,12.0,9.0,3.0,,,,,,,,
387,PT06M21.00S,2024-01-19T02:06:00.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,82.21090670170827,5.637254901960785,1610612752,60,56,2024-01-19T02:06:07Z,3820000,False,-222.0,115.0,1,right,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.97,,,,,,,,,,,,
388,PT06M19.00S,2024-01-19T02:06:02.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,60,56,2024-01-19T02:06:07Z,3830000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,387.0,6.0,3.0,3.0,,,,,,,,
389,PT06M10.00S,2024-01-19T02:06:11.5Z,3,REGULAR,3pt,Jump Shot,[],1628398,27.94021024967148,77.94117647058823,1610612764,60,56,2024-01-19T02:06:45Z,3840000,False,-140.0,210.0,1,left,MISS K. Kuzma 25' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.23,,,,,,,,,,,,
390,PT06M08.00S,2024-01-19T02:06:13.5Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,60,56,2024-01-19T02:06:17Z,3850000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,389.0,2.0,2.0,0.0,,,,,,,,
391,PT06M05.00S,2024-01-19T02:06:16.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,94.43166885676742,49.754901960784316,1610612752,62,56,2024-01-19T02:06:22Z,3860000,False,-1.0,0.0,1,right,O. Anunoby running DUNK (11 PTS) (D. DiVincenzo 2 AST),"[1628384, 1628978]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,0.12,,,,,,,,D. DiVincenzo,1628978.0,2.0,,
393,PT06M04.00S,2024-01-19T02:06:22.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,62,56,2024-01-19T02:06:22Z,3880000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M04.00S,2024-01-19T02:06:22.1Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,62,56,2024-01-19T02:09:21Z,3890000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M04.00S,2024-01-19T02:06:22.1Z,3,REGULAR,substitution,in,[],1641731,,,1610612764,62,56,2024-01-19T02:09:21Z,3900000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M49.00S,2024-01-19T02:09:40.7Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612764,62,56,2024-01-19T02:09:43Z,3910000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1628392]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,,,,Hartenstein,1628392.0
398,PT05M49.00S,2024-01-19T02:09:40.7Z,3,REGULAR,steal,,[],1628392,,,1610612752,62,56,2024-01-19T02:09:42Z,3920000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
399,PT05M43.00S,2024-01-19T02:09:45.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628384,92.85479632063075,2.696078431372549,1610612752,65,56,2024-01-19T02:10:28Z,3930000,False,-237.0,15.0,1,right,O. Anunoby 3PT running (14 PTS) (J. Randle 4 AST),"[1628384, 203944]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,23.7,,,,,,,,J. Randle,203944.0,4.0,,
401,PT05M17.00S,2024-01-19T02:10:12.2Z,3,REGULAR,3pt,Jump Shot,[],1641731,4.02431011826544,97.05882352941177,1610612764,65,59,2024-01-19T02:10:16Z,3950000,False,-235.0,-15.0,1,left,B. Coulibaly 3PT  (5 PTS) (K. Kuzma 3 AST),"[1641731, 1628398]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,23.58,,,,,,,,K. Kuzma,1628398.0,3.0,,
403,PT04M53.00S,2024-01-19T02:10:36.8Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,65,59,2024-01-19T02:10:40Z,3970000,False,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 1626145]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,4.0,,,,Jones,1626145.0
404,PT04M53.00S,2024-01-19T02:10:36.8Z,3,REGULAR,steal,,[],1626145,,,1610612764,65,59,2024-01-19T02:10:38Z,3980000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
405,PT04M50.00S,2024-01-19T02:10:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1628398,6.1268068331143235,46.568627450980394,1610612764,65,61,2024-01-19T02:10:54Z,3990000,False,17.0,5.0,1,left,K. Kuzma running Layup (10 PTS) (T. Jones 6 AST),"[1628398, 1626145]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.79,,,,,,,,T. Jones,1626145.0,6.0,,
407,PT04M50.00S,2024-01-19T02:10:47.1Z,3,REGULAR,violation,defensive goaltending,[],1628978,,,1610612764,65,61,2024-01-19T02:10:54Z,4010000,False,,,0,,D. DiVincenzo defensive goaltending VIOLATION,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,1628954.0,,,,,,,,,,,,,,,,,,,
408,PT04M34.00S,2024-01-19T02:11:17.8Z,3,REGULAR,foul,personal,[],1629673,,,1610612752,65,61,2024-01-19T02:11:22Z,4020000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1628384]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,1179.0,1.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,,,,
410,PT04M28.00S,2024-01-19T02:11:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628384,87.59855453350855,3.6764705882352944,1610612752,68,61,2024-01-19T02:12:13Z,4040000,False,-232.0,64.0,1,right,O. Anunoby 24' 3PT pullup (17 PTS) (I. Hartenstein 3 AST),"[1628384, 1628392]",1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,Made,17.0,24.03,,,,,,,,I. Hartenstein,1628392.0,3.0,,
412,PT04M16.00S,2024-01-19T02:11:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,7.835085413929041,47.794117647058826,1610612764,68,63,2024-01-19T02:11:58Z,4060000,False,11.0,21.0,1,left,T. Jones driving Layup (2 PTS),[1626145],1610612764.0,WAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.38,,,,,,,,,,,,
413,PT04M02.00S,2024-01-19T02:12:08.3Z,3,REGULAR,3pt,Jump Shot,[],1628978,94.82588699080158,3.6764705882352944,1610612752,68,63,2024-01-19T02:12:14Z,4070000,False,-232.0,-4.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.16,,,,,,,,,,,,
414,PT04M00.00S,2024-01-19T02:12:10.3Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,68,63,2024-01-19T02:12:14Z,4080000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,413.0,3.0,3.0,0.0,,,,,,,,
415,PT03M54.00S,2024-01-19T02:12:15.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,5.338370565045992,95.09803921568627,1610612764,68,63,2024-01-19T02:12:49Z,4090000,False,-225.0,-2.0,1,left,MISS K. Kuzma running 3PT,[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.55,,,,,,,,,,,,
