actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
355,PT10M07.00S,2023-11-12T18:23:27.5Z,3,REGULAR,3pt,Jump Shot,[],1630177,5.338370565045992,95.09803921568627,1610612766,71,57,2023-11-12T18:23:42Z,3410000,False,-225.0,-2.0,1,left,T. Maledon 3PT  (3 PTS) (M. Williams 1 AST),"[1630177, 1631109]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Left Corner 3,24+ Left,22.55,Made,3.0,,,,,,,,,,,,,M. Williams,1631109.0,1.0,,
357,PT09M44.00S,2023-11-12T18:23:50.7Z,3,REGULAR,3pt,Jump Shot,[],1629656,72.22404730617609,19.852941176470587,1610612752,74,57,2023-11-12T18:23:56Z,3430000,False,-151.0,209.0,1,right,Q. Grimes 25' 3PT  (6 PTS) (J. Brunson 1 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.73,Made,6.0,,,,,,,,,,,,,J. Brunson,1628973.0,1.0,,
359,PT09M28.00S,2023-11-12T18:24:06.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,14.799605781865965,49.01960784313725,1610612766,74,57,2023-11-12T18:24:17Z,3450000,False,5.0,87.0,1,left,MISS T. Maledon 8' driving floating Shot,[1630177],1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,8.67,Missed,,,,,,,,,,,,,,,,,,
360,PT09M26.00S,2023-11-12T18:24:08.1Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612766,74,57,2023-11-12T18:24:17Z,3460000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,359.0,2.0,1.0,1.0,,,,,,,,,,
361,PT09M25.00S,2023-11-12T18:24:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,6.521024967148489,49.50980392156863,1610612766,74,59,2023-11-12T18:24:20Z,3470000,False,2.0,9.0,1,left,M. Williams putback Layup (6 PTS),[1631109],1610612766.0,CHA,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.91,Made,6.0,,,,,,,,,,,,,,,,,
362,PT09M01.00S,2023-11-12T18:24:37.1Z,3,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612752,74,59,2023-11-12T18:24:47Z,3480000,False,,,0,,P. Washington shooting personal FOUL (3 PF) (Brunson 2 FT),"[1629023, 1628973]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2882.0,3.0,0.0,Brunson,1628973.0,,,,,
365,PT09M01.00S,2023-11-12T18:25:08.8Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,75,59,2023-11-12T18:25:08Z,3500000,False,,,0,,J. Brunson Free Throw 1 of 2 (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
366,PT09M01.00S,2023-11-12T18:25:26.1Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,76,59,2023-11-12T18:25:26Z,3510000,False,,,0,,J. Brunson Free Throw 2 of 2 (19 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
367,PT08M42.00S,2023-11-12T18:25:46.9Z,3,REGULAR,3pt,Jump Shot,[],1630177,33.590670170827856,50.0,1610612766,76,59,2023-11-12T18:25:52Z,3520000,False,0.0,263.0,1,left,MISS T. Maledon 26' pullup 3PT,[1630177],1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
368,PT08M40.00S,2023-11-12T18:25:48.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,76,59,2023-11-12T18:25:52Z,3530000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,367.0,,,,,,,,,,,,,
370,PT08M31.00S,2023-11-12T18:26:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.69448094612353,53.431372549019606,1610612752,78,59,2023-11-12T18:26:16Z,3550000,False,17.0,-3.0,1,right,R. Barrett driving Layup (15 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.74,Made,15.0,,,,,,,,,,,,,,,,,
371,PT08M19.00S,2023-11-12T18:26:24.0Z,3,REGULAR,turnover,lost ball,[],1631109,,,1610612766,78,59,2023-11-12T18:26:27Z,3560000,False,,,0,,M. Williams lost ball TURNOVER (1 TO),"[1631109, 1629011]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Robinson,1629011.0,,,,,,,,,,,,,,
372,PT08M19.00S,2023-11-12T18:26:24.0Z,3,REGULAR,steal,,[],1629011,,,1610612752,78,59,2023-11-12T18:26:25Z,3570000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT08M13.00S,2023-11-12T18:26:31.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203944,93.77463863337714,48.77450980392157,1610612752,80,59,2023-11-12T18:26:47Z,3580000,False,-6.0,6.0,1,right,J. Randle running Layup (12 PTS),[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.86,Made,12.0,,,,,,,,,,,,,,,,,
375,PT08M05.00S,2023-11-12T18:26:42.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,80,59,2023-11-12T18:26:42Z,3600000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M49.00S,2023-11-12T18:30:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,17.16491458607096,48.28431372549019,1610612766,80,59,2023-11-12T18:30:07Z,3610000,False,9.0,109.0,1,left,MISS G. Hayward 10' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,10.92,Missed,,,,,,,,,,,,,,,,,,
377,PT07M46.00S,2023-11-12T18:30:04.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,80,59,2023-11-12T18:30:07Z,3620000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,376.0,4.0,4.0,0.0,,,,,,,,,,
378,PT07M35.00S,2023-11-12T18:30:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.51182654402102,46.568627450980394,1610612752,82,59,2023-11-12T18:30:17Z,3630000,False,-17.0,8.0,1,right,J. Randle driving Layup (14 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.92,Made,14.0,,,,,,,,,,,,,,,,,
379,PT07M22.00S,2023-11-12T18:30:27.3Z,3,REGULAR,3pt,Jump Shot,[],1630177,11.645860709592641,95.09803921568627,1610612766,82,59,2023-11-12T18:30:31Z,3640000,False,-225.0,57.0,1,left,MISS T. Maledon 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,,
380,PT07M20.00S,2023-11-12T18:30:29.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,82,59,2023-11-12T18:30:31Z,3650000,False,,,0,,M. Robinson REBOUND (Off:4 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,379.0,8.0,4.0,4.0,,,,,,,,,,
381,PT07M13.00S,2023-11-12T18:30:37.8Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,82,59,2023-11-12T18:30:42Z,3660000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1630163]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,1.0,Ball,1630163.0,,,,,,,,,,,,,,
382,PT07M13.00S,2023-11-12T18:30:37.8Z,3,REGULAR,steal,,[],1630163,,,1610612766,82,59,2023-11-12T18:30:40Z,3670000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
383,PT07M07.00S,2023-11-12T18:30:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631109,7.966491458607096,49.50980392156863,1610612766,82,59,2023-11-12T18:30:54Z,3680000,False,2.0,22.0,1,left,MISS M. Williams running Layup - blocked,"[1631109, 1629628]",1610612766.0,CHA,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,Barrett,1629628.0
384,PT07M07.00S,2023-11-12T18:30:43.5Z,3,REGULAR,block,,[],1629628,,,1610612766,82,59,2023-11-12T18:30:46Z,3690000,False,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT07M05.00S,2023-11-12T18:30:45.5Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,82,59,2023-11-12T18:30:54Z,3700000,False,,,0,,L. Ball REBOUND (Off:2 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,383.0,6.0,4.0,2.0,,,,,,,,,,
386,PT07M05.00S,2023-11-12T18:30:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630163,7.046649145860711,49.754901960784316,1610612766,82,61,2023-11-12T18:33:14Z,3710000,False,1.0,14.0,1,left,L. Ball tip Layup (23 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.38,Made,23.0,,,,,,,,,,,,,,,,,
388,PT07M05.00S,2023-11-12T18:31:07.5Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612752,82,61,2023-11-12T18:31:20Z,3730000,False,,,0,,TEAM foul technical,[],1610612766.0,CHA,delay,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,
389,PT07M05.00S,2023-11-12T18:31:21.4Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,83,61,2023-11-12T18:31:21Z,3740000,False,,,0,,J. Brunson technical Free Throw 1 of 1 (20 PTS),[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
390,PT06M50.00S,2023-11-12T18:31:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.01511169513797,48.28431372549019,1610612752,83,61,2023-11-12T18:31:55Z,3750000,False,-9.0,32.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1629023]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
391,PT06M50.00S,2023-11-12T18:31:51.7Z,3,REGULAR,block,,[],1629023,,,1610612752,83,61,2023-11-12T18:31:54Z,3760000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT06M48.00S,2023-11-12T18:31:53.7Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,83,61,2023-11-12T18:31:55Z,3770000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,390.0,3.0,2.0,1.0,,,,,,,,,,
393,PT06M40.00S,2023-11-12T18:32:02.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,10.068988173455978,39.950980392156865,1610612766,83,61,2023-11-12T18:32:07Z,3780000,False,50.0,42.0,1,left,MISS L. Ball 6' driving floating bank Shot,[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
394,PT06M35.00S,2023-11-12T18:32:07.6Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,83,61,2023-11-12T18:32:07Z,3790000,False,,,0,,L. Ball REBOUND (Off:3 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,393.0,7.0,4.0,3.0,,,,,,,,,,
395,PT06M35.00S,2023-11-12T18:32:06.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630163,5.590000152587891,50.0,1610612766,83,63,2023-11-12T18:34:32Z,3800000,False,0.0,0.0,1,left,L. Ball tip Layup (25 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,0.0,Made,25.0,,,,,,,,,,,,,,,,,
396,PT06M25.00S,2023-11-12T18:32:19.9Z,3,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612752,83,63,2023-11-12T18:32:30Z,3810000,False,,,0,,P. Washington shooting personal FOUL (4 PF) (Randle 2 FT),"[1629023, 203944]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,4.0,0.0,Randle,203944.0,,,,,
399,PT06M25.00S,2023-11-12T18:32:32.9Z,3,REGULAR,substitution,out,[],1629023,,,1610612752,83,63,2023-11-12T18:32:50Z,3825000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M25.00S,2023-11-12T18:32:32.9Z,3,REGULAR,substitution,in,[],1630550,,,1610612752,83,63,2023-11-12T18:32:50Z,3827500,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M25.00S,2023-11-12T18:32:45.9Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,84,63,2023-11-12T18:32:45Z,3830000,False,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
401,PT06M25.00S,2023-11-12T18:33:08.7Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,85,63,2023-11-12T18:33:08Z,3840000,False,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
402,PT06M12.00S,2023-11-12T18:33:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,10.5946123521682,53.18627450980392,1610612766,85,65,2023-11-12T18:33:29Z,3850000,False,-16.0,47.0,1,left,G. Hayward driving floating bank Jump Shot (6 PTS),[202330],1610612766.0,CHA,driving floating bank,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,6.0,,,,,,,,,,,,,,,,,
403,PT05M52.00S,2023-11-12T18:33:44.5Z,3,REGULAR,3pt,Jump Shot,[],1629628,81.02825229960578,92.8921568627451,1610612752,88,65,2023-11-12T18:33:48Z,3860000,False,214.0,126.0,1,right,R. Barrett 24' 3PT  (18 PTS) (J. Randle 5 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.87,Made,18.0,,,,,,,,,,,,,J. Randle,203944.0,5.0,,
405,PT05M36.00S,2023-11-12T18:34:03.7Z,3,REGULAR,foul,personal,[],1628973,,,1610612766,88,65,2023-11-12T18:34:14Z,3880000,False,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 202330]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627961.0,2.0,0.0,Hayward,202330.0,,,,,
407,PT05M36.00S,2023-11-12T18:34:03.8Z,3,REGULAR,substitution,out,[],1629628,,,1610612766,88,65,2023-11-12T18:34:19Z,3900000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M36.00S,2023-11-12T18:34:03.8Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,88,65,2023-11-12T18:34:19Z,3910000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M36.00S,2023-11-12T18:34:03.8Z,3,REGULAR,substitution,in,[],1628404,,,1610612766,88,65,2023-11-12T18:34:19Z,3920000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M36.00S,2023-11-12T18:34:03.8Z,3,REGULAR,substitution,in,[],202397,,,1610612766,88,65,2023-11-12T18:34:19Z,3930000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M29.00S,2023-11-12T18:34:33.8Z,3,REGULAR,3pt,Jump Shot,[],1630177,6.1268068331143235,3.9215686274509802,1610612766,88,68,2023-11-12T18:34:37Z,3940000,False,230.0,5.0,1,left,T. Maledon 3PT  (6 PTS) (M. Williams 2 AST),"[1630177, 1631109]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Right Corner 3,24+ Right,23.05,Made,6.0,,,,,,,,,,,,,M. Williams,1631109.0,2.0,,
413,PT05M11.00S,2023-11-12T18:34:54.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631109,,,1610612752,88,68,2023-11-12T18:35:03Z,3960000,False,,,0,,M. Williams personal FOUL (3 PF) (Robinson 2 FT),"[1631109, 1629011]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,3.0,0.0,Robinson,1629011.0,,,,,
415,PT05M11.00S,2023-11-12T18:35:27.1Z,3,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,88,68,2023-11-12T18:35:51Z,3980000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
416,PT05M11.00S,2023-11-12T18:35:27.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,88,68,2023-11-12T18:35:51Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,
417,PT05M11.00S,2023-11-12T18:35:27.1Z,3,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,88,68,2023-11-12T18:35:51Z,4000000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
418,PT05M08.00S,2023-11-12T18:35:30.1Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,88,68,2023-11-12T18:35:51Z,4010000,False,,,0,,I. Smith REBOUND (Off:0 Def:3),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,417.0,3.0,3.0,0.0,,,,,,,,,,
419,PT04M56.00S,2023-11-12T18:35:59.7Z,3,REGULAR,3pt,Jump Shot,[],1630550,3.630091984231275,96.56862745098039,1610612766,88,71,2023-11-12T18:36:10Z,4020000,False,-233.0,-18.0,1,left,J. Thor 3PT  (3 PTS) (I. Smith 1 AST),"[1630550, 202397]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,23.35,Made,3.0,,,,,,,,,,,,,I. Smith,202397.0,1.0,,
421,PT04M37.00S,2023-11-12T18:36:18.6Z,3,REGULAR,3pt,Jump Shot,[],1629656,93.38042049934296,3.431372549019608,1610612752,88,71,2023-11-12T18:39:17Z,4040000,False,-233.0,10.0,1,right,MISS Q. Grimes step back 3PT,[1629656],1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
422,PT04M36.00S,2023-11-12T18:36:23.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,88,71,2023-11-12T18:36:23Z,4050000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,421.0,,,,,,,,,,,,,
423,PT04M36.00S,2023-11-12T18:36:24.4Z,3,REGULAR,foul,personal,[],1629011,,,1610612766,88,71,2023-11-12T18:36:31Z,4060000,False,,,0,,M. Robinson loose ball personal FOUL (2 PF),"[1629011, 1631109]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,Williams,1631109.0,,,,,
425,PT04M36.00S,2023-11-12T18:36:24.5Z,3,REGULAR,substitution,out,[],1629656,,,1610612766,88,71,2023-11-12T18:36:48Z,4080000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M36.00S,2023-11-12T18:36:24.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612766,88,71,2023-11-12T18:36:48Z,4090000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M16.00S,2023-11-12T18:37:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,11.514454664914586,40.931372549019606,1610612766,88,71,2023-11-12T18:37:21Z,4100000,False,45.0,56.0,1,left,MISS G. Hayward 7' driving floating Shot,[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
428,PT04M15.00S,2023-11-12T18:37:12.3Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,88,71,2023-11-12T18:37:44Z,4110000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,427.0,2.0,2.0,0.0,,,,,,,,,,
429,PT04M10.00S,2023-11-12T18:37:17.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.11760840998686,54.65686274509803,1610612752,88,71,2023-11-12T18:37:26Z,4120000,False,23.0,12.0,1,right,MISS J. Hart running Layup,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
430,PT04M06.00S,2023-11-12T18:37:21.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,88,71,2023-11-12T18:37:26Z,4130000,False,,,0,,M. Robinson REBOUND (Off:5 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,429.0,9.0,4.0,5.0,,,,,,,,,,
431,PT04M06.00S,2023-11-12T18:37:21.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,88,71,2023-11-12T18:37:47Z,4140000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
432,PT04M05.00S,2023-11-12T18:37:22.1Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,88,71,2023-11-12T18:37:47Z,4150000,False,,,0,,I. Smith REBOUND (Off:0 Def:4),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,,,,,431.0,4.0,4.0,0.0,,,,,,,,,,
433,PT04M00.00S,2023-11-12T18:37:27.0Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],202330,14.799605781865965,32.35294117647059,1610612766,88,71,2023-11-12T18:40:23Z,4160000,False,88.0,87.0,1,left,MISS G. Hayward 12' running pullup Shot,[202330],1610612766.0,CHA,running pullup,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,12.36,Missed,,,,,,,,,,,,,,,,,,
434,PT03M56.00S,2023-11-12T18:37:31.0Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612766,88,71,2023-11-12T18:37:37Z,4170000,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Right,,,,,,,433.0,4.0,2.0,2.0,,,,,,,,,,
435,PT03M56.00S,2023-11-12T18:37:31.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631109,5.590000152587891,50.0,1610612766,88,73,2023-11-12T18:40:47Z,4180000,False,0.0,0.0,1,left,M. Williams tip DUNK (8 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
436,PT03M51.00S,2023-11-12T18:37:39.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,88,73,2023-11-12T18:37:39Z,4190000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,88,73,2023-11-12T18:40:20Z,4200000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,out,[],202330,,,1610612752,88,73,2023-11-12T18:40:20Z,4210000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,out,[],1631109,,,1610612752,88,73,2023-11-12T18:40:20Z,4220000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
