actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
513,PT02M57.00S,2024-02-25T03:38:48.4Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,93,113,2024-02-25T03:38:53Z,4920000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,511.0,7.0,2.0,5.0,,,,,,,,,,,,,
514,PT02M57.00S,2024-02-25T03:38:52.8Z,4,REGULAR,foul,personal,['2freethrow'],204001,,,1610612752,93,113,2024-02-25T03:39:07Z,4930000,False,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Hartenstein 2 FT),"[204001, 1628392]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,3.0,3.0,,,Hartenstein,1628392.0,,
516,PT02M57.00S,2024-02-25T03:39:09.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,93,113,2024-02-25T03:39:09Z,4950000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M57.00S,2024-02-25T03:42:45.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628392,,,1610612752,94,113,2024-02-25T03:42:45Z,4960000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (5 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
518,PT02M57.00S,2024-02-25T03:43:01.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628392,,,1610612752,95,113,2024-02-25T03:43:01Z,4970000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (6 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
519,PT02M37.00S,2024-02-25T03:43:23.7Z,4,REGULAR,3pt,Jump Shot,[],201950,72.48685939553219,79.16666666666666,1610612738,95,113,2024-02-25T03:43:31Z,4980000,False,146.0,206.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
520,PT02M33.00S,2024-02-25T03:43:27.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,95,113,2024-02-25T03:43:31Z,4990000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,519.0,,,,,,,,,,,,,,,,
522,PT02M23.00S,2024-02-25T03:43:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.521024967148489,49.754901960784316,1610612752,97,113,2024-02-25T03:43:49Z,5010000,False,1.0,9.0,1,left,J. Brunson driving Layup (34 PTS) (J. Hart 6 AST),"[1628973, 1628404]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.89,Made,34.0,,,,,J. Hart,1628404.0,6.0,,,,,,,,,,
524,PT01M58.00S,2024-02-25T03:44:10.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,80.50262812089356,51.225490196078425,1610612738,97,115,2024-02-25T03:44:37Z,5030000,False,6.0,131.0,1,right,K. Porzingis 13' pullup Jump Shot (22 PTS) (J. Tatum 6 AST),"[204001, 1628369]",1610612738.0,BOS,pullup,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,13.09,Made,22.0,,,,,J. Tatum,1628369.0,6.0,,,,,,,,,,
526,PT01M47.00S,2024-02-25T03:44:26.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,30.699737187910642,20.098039215686274,1610612752,100,115,2024-02-25T03:44:30Z,5050000,False,150.0,236.0,1,left,D. DiVincenzo 27' 3PT  (12 PTS) (J. Brunson 9 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,27.95,Made,12.0,,,,,J. Brunson,1628973.0,9.0,,,,,,,,,,
528,PT01M28.00S,2024-02-25T03:44:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.38042049934296,49.754901960784316,1610612738,100,115,2024-02-25T03:44:52Z,5070000,False,-1.0,10.0,1,right,MISS J. Brown driving finger roll Layup,[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
529,PT01M25.00S,2024-02-25T03:44:51.7Z,4,REGULAR,rebound,offensive,[],1628401,,,1610612738,100,115,2024-02-25T03:51:09Z,5080000,False,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,528.0,3.0,2.0,1.0,,,,,,,,,,,,,
557,PT01M25.00S,2024-02-25T03:44:53.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,92.72339027595268,50.98039215686274,1610612738,100,115,2024-02-25T03:51:09Z,5085000,False,5.0,16.0,1,right,MISS D. White tip Layup,[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
558,PT01M23.00S,2024-02-25T03:44:55.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,100,115,2024-02-25T03:51:02Z,5087500,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,557.0,8.0,6.0,2.0,,,,,,,,,,,,,
530,PT01M22.00S,2024-02-25T03:44:58.6Z,4,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,100,115,2024-02-25T03:49:41Z,5090000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (4 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1162.0,4.0,,,,,,,,
531,PT01M09.00S,2024-02-25T03:45:22.0Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612738,100,115,2024-02-25T03:45:30Z,5100000,False,,,0,,D. DiVincenzo shooting personal FOUL (4 PF) (Brown 2 FT),"[1628978, 1627759]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,4.0,0.0,,,Brown,1627759.0,,
534,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,out,[],1628392,,,1610612738,100,115,2024-02-25T03:46:03Z,5115000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,out,[],201950,,,1610612738,100,115,2024-02-25T03:46:03Z,5117500,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,out,[],204001,,,1610612738,100,115,2024-02-25T03:46:03Z,5118750,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,100,115,2024-02-25T03:46:03Z,5119375,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,in,[],1630579,,,1610612738,100,115,2024-02-25T03:46:03Z,5119687,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,100,115,2024-02-25T03:46:03Z,5119843,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,100,115,2024-02-25T03:46:03Z,5119921,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,100,115,2024-02-25T03:46:03Z,5119960,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,out,[],1628973,,,1610612738,100,115,2024-02-25T03:46:18Z,5119980,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,in,[],1629610,,,1610612738,100,115,2024-02-25T03:46:18Z,5119990,False,,,0,,SUB in: D. Jeffries,[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,100,115,2024-02-25T03:46:29Z,5119995,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,in,[],1630531,,,1610612738,100,115,2024-02-25T03:46:29Z,5119997,False,,,0,,SUB in: J. Springer,[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,out,[],1628404,,,1610612738,100,115,2024-02-25T03:46:44Z,5119998,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT01M09.00S,2024-02-25T03:45:34.0Z,4,REGULAR,substitution,in,[],1631210,,,1610612738,100,115,2024-02-25T03:46:44Z,5119999,False,,,0,,SUB in: J. Toppin,[1631210],1610612752.0,NYK,,,,Toppin,J. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT01M09.00S,2024-02-25T03:45:46.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,100,116,2024-02-25T03:47:02Z,5120000,False,,,0,,J. Brown Free Throw 1 of 2 (30 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
548,PT01M09.00S,2024-02-25T03:45:46.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,100,116,2024-02-25T03:47:02Z,5130000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
549,PT01M06.00S,2024-02-25T03:45:49.1Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,100,116,2024-02-25T03:47:02Z,5140000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,548.0,4.0,2.0,2.0,,,,,,,,,,,,,
550,PT00M58.30S,2024-02-25T03:47:10.3Z,4,REGULAR,3pt,Jump Shot,[],1629610,28.597240473061763,23.03921568627451,1610612752,100,116,2024-02-25T03:47:14Z,5150000,False,135.0,216.0,1,left,MISS D. Jeffries 25' 3PT,[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
551,PT00M55.90S,2024-02-25T03:47:12.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,100,116,2024-02-25T03:47:14Z,5160000,False,,,0,,J. Brown REBOUND (Off:0 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,550.0,8.0,8.0,0.0,,,,,,,,,,,,,
552,PT00M36.00S,2024-02-25T03:47:33.0Z,4,REGULAR,3pt,Jump Shot,[],1627759,69.59592641261499,71.56862745098039,1610612738,100,116,2024-02-25T03:47:36Z,5170000,False,108.0,233.0,1,right,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
553,PT00M32.50S,2024-02-25T03:47:36.5Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,100,116,2024-02-25T03:47:36Z,5180000,False,,,0,,M. McBride REBOUND (Off:1 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,552.0,3.0,2.0,1.0,,,,,,,,,,,,,
554,PT00M21.10S,2024-02-25T03:47:48.0Z,4,REGULAR,2pt,Jump Shot,[],1630540,27.808804204993432,52.20588235294118,1610612752,102,116,2024-02-25T03:47:52Z,5190000,False,-11.0,209.0,1,left,M. McBride 20' pullup Jump Shot (11 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,20.92,Made,11.0,,,,,,,,,,,,,,,,,
555,PT00M00.00S,2024-02-25T03:48:13.1Z,4,REGULAR,period,end,[],0,,,1610612738,102,116,2024-02-25T03:48:13Z,5200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT00M00.00S,2024-02-25T03:48:16.0Z,4,REGULAR,game,end,[],0,,,0,102,116,2024-02-25T03:48:16Z,5210000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
