actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
260,PT04M45.00S,2024-02-27T01:25:08.8Z,2,REGULAR,turnover,out-of-bounds,[],1641709,,,1610612765,50,41,2024-02-27T01:25:14Z,2510000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (1 TO),[1641709],1610612765.0,DET,bad pass,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,202058.0,1.0,,,,,,,,,,,,,,,,,,
261,PT04M45.00S,2024-02-27T01:25:08.9Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,50,41,2024-02-27T01:25:19Z,2520000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M45.00S,2024-02-27T01:25:08.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,50,41,2024-02-27T01:25:19Z,2530000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M33.00S,2024-02-27T01:25:39.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,78.40013140604468,90.68627450980392,1610612752,50,41,2024-02-27T01:25:46Z,2540000,False,203.0,151.0,1,right,MISS J. Hart 25' pullup 3PT,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,25.3,Missed,,,,,,,,,,,,,,,,
264,PT04M31.00S,2024-02-27T01:25:41.9Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,50,41,2024-02-27T01:25:46Z,2550000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,263.0,4.0,2.0,2.0,,,,,,,,,,,,
265,PT04M15.00S,2024-02-27T01:25:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,10.85742444152431,49.754901960784316,1610612765,50,41,2024-02-27T01:26:02Z,2560000,False,1.0,50.0,1,left,MISS J. Duren driving Layup,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,4.96,Missed,,,,,,,,,,,,,,,,
266,PT04M13.00S,2024-02-27T01:25:59.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,50,41,2024-02-27T01:26:02Z,2570000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,265.0,3.0,2.0,1.0,,,,,,,,,,,,
267,PT04M07.00S,2024-02-27T01:26:05.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.91261498028909,40.19607843137255,1610612752,50,41,2024-02-27T01:26:09Z,2580000,False,-49.0,52.0,1,right,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,7.12,Missed,,,,,,,,,,,,,,,,
268,PT04M06.00S,2024-02-27T01:26:06.2Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,50,41,2024-02-27T01:26:09Z,2590000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,267.0,2.0,1.0,1.0,,,,,,,,,,,,
269,PT04M02.00S,2024-02-27T01:26:11.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641709,4.812746386333772,50.245098039215684,1610612765,50,43,2024-02-27T01:26:16Z,2600000,False,-1.0,-7.0,1,left,A. Thompson running DUNK (4 PTS) (C. Cunningham 3 AST),"[1641709, 1630595]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,0.74,Made,,,,,4.0,C. Cunningham,1630595.0,3.0,,,,,,,,
271,PT03M54.00S,2024-02-27T01:26:21.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,50,43,2024-02-27T01:26:21Z,2620000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M54.00S,2024-02-27T01:26:21.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,50,43,2024-02-27T01:29:12Z,2630000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M54.00S,2024-02-27T01:26:21.8Z,2,REGULAR,substitution,in,[],1630173,,,1610612752,50,43,2024-02-27T01:29:12Z,2640000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M43.00S,2024-02-27T01:29:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.82588699080158,44.36274509803921,1610612752,50,43,2024-02-27T01:29:34Z,2650000,False,-28.0,-4.0,1,right,MISS P. Achiuwa driving Layup,[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,2.85,Missed,,,,,,,,,,,,,,,,
275,PT03M41.00S,2024-02-27T01:29:32.4Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,50,43,2024-02-27T01:29:34Z,2660000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,
276,PT03M26.00S,2024-02-27T01:29:48.0Z,2,REGULAR,foul,personal,['3freethrow'],202711,,,1610612765,50,43,2024-02-27T01:29:56Z,2670000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Cunningham 3 FT),"[202711, 1630595]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,1627529.0,,,,,,,,,,,,2.0,0.0,Cunningham,1630595.0,,,,
278,PT03M26.00S,2024-02-27T01:30:16.1Z,2,REGULAR,freethrow,1 of 3,[],1630595,,,1610612765,50,44,2024-02-27T01:30:16Z,2690000,False,,,0,,C. Cunningham Free Throw 1 of 3 (13 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
279,PT03M26.00S,2024-02-27T01:30:28.8Z,2,REGULAR,freethrow,2 of 3,[],1630595,,,1610612765,50,45,2024-02-27T01:30:28Z,2700000,False,,,0,,C. Cunningham Free Throw 2 of 3 (14 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
280,PT03M26.00S,2024-02-27T01:30:41.9Z,2,REGULAR,freethrow,3 of 3,[],1630595,,,1610612765,50,46,2024-02-27T01:30:41Z,2710000,False,,,0,,C. Cunningham Free Throw 3 of 3 (15 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
281,PT03M02.00S,2024-02-27T01:31:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,93.51182654402102,49.26470588235294,1610612752,50,46,2024-02-27T01:31:17Z,2720000,False,-4.0,8.0,1,right,MISS P. Achiuwa Layup - blocked,"[1630173, 1630595]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,0.93,Missed,,,,,,,,,,,,,Cunningham,1630595.0,,
282,PT03M02.00S,2024-02-27T01:31:10.1Z,2,REGULAR,block,,[],1630595,,,1610612752,50,46,2024-02-27T01:31:12Z,2730000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT03M00.00S,2024-02-27T01:31:12.1Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,50,46,2024-02-27T01:31:17Z,2740000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,281.0,4.0,4.0,0.0,,,,,,,,,,,,
284,PT02M59.00S,2024-02-27T01:31:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631323,5.863994743758213,48.529411764705884,1610612765,50,48,2024-02-27T01:31:21Z,2750000,False,7.0,3.0,1,left,S. Fontecchio running Layup (7 PTS) (A. Thompson 2 AST),"[1631323, 1641709]",1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,0.78,Made,,,,,7.0,A. Thompson,1641709.0,2.0,,,,,,,,
286,PT02M37.00S,2024-02-27T01:31:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.24901445466492,51.470588235294116,1610612752,50,48,2024-02-27T01:31:43Z,2770000,False,7.0,11.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,1.33,Missed,,,,,,,,,,,,,,,,
287,PT02M36.00S,2024-02-27T01:31:36.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,50,48,2024-02-27T01:31:43Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,286.0,,,,,,,,,,,,,,,
289,PT02M36.00S,2024-02-27T01:31:40.6Z,2,REGULAR,substitution,out,[],202711,,,1610612752,50,48,2024-02-27T01:31:48Z,2800000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M36.00S,2024-02-27T01:31:40.6Z,2,REGULAR,substitution,in,[],1630579,,,1610612752,50,48,2024-02-27T01:31:48Z,2810000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M32.00S,2024-02-27T01:31:56.9Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612752,50,48,2024-02-27T02:26:47Z,2815000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1641709]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,,1.0,,,,,,,,,,,,,,,,,Thompson,1641709.0
497,PT02M32.00S,2024-02-27T01:31:56.9Z,2,REGULAR,steal,,[],1641709,,,1610612765,50,48,2024-02-27T02:24:40Z,2817500,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
514,PT02M29.00S,2024-02-27T01:32:05.1Z,2,REGULAR,turnover,bad pass,[],1641709,,,1610612765,50,48,2024-02-27T02:26:27Z,2818750,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641709, 1628973]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,Brunson,1628973.0
515,PT02M29.00S,2024-02-27T01:32:05.1Z,2,REGULAR,steal,,[],1628973,,,1610612752,50,48,2024-02-27T02:26:27Z,2819375,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
291,PT02M24.00S,2024-02-27T01:32:13.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,93.38042049934296,3.6764705882352944,1610612752,53,48,2024-02-27T02:26:27Z,2820000,False,-232.0,10.0,1,right,D. DiVincenzo 3PT  (5 PTS) (P. Achiuwa 1 AST),"[1628978, 1630173]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,23.18,Made,,,,,5.0,P. Achiuwa,1630173.0,1.0,,,,,,,,
293,PT02M13.00S,2024-02-27T01:32:24.1Z,2,REGULAR,3pt,Jump Shot,[],1630595,29.911300919842315,70.09803921568627,1610612765,53,51,2024-02-27T01:32:28Z,2840000,False,-100.0,229.0,1,left,C. Cunningham 24' 3PT step back (18 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,24.98,Made,,,,,18.0,,,,,,,,,,,
294,PT01M55.00S,2024-02-27T01:32:42.3Z,2,REGULAR,2pt,Jump Shot,[],1628973,92.85479632063075,69.11764705882352,1610612752,53,51,2024-02-27T01:32:51Z,2850000,False,96.0,15.0,1,right,MISS J. Brunson 9' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,9.67,Missed,,,,,,,,,,,,,,,,
295,PT01M53.00S,2024-02-27T01:32:44.3Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,53,51,2024-02-27T01:32:51Z,2860000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,294.0,5.0,3.0,2.0,,,,,,,,,,,,
296,PT01M52.00S,2024-02-27T01:32:49.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612765,53,51,2024-02-27T01:32:54Z,2870000,False,,,0,,P. Achiuwa personal FOUL (2 PF) (Cunningham 2 FT),"[1630173, 1630595]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,1627529.0,,,,,,,,,,,,2.0,0.0,Cunningham,1630595.0,,,,
298,PT01M52.00S,2024-02-27T01:33:18.0Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,53,52,2024-02-27T01:33:18Z,2890000,False,,,0,,C. Cunningham Free Throw 1 of 2 (19 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,
299,PT01M52.00S,2024-02-27T01:33:33.4Z,2,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,53,53,2024-02-27T01:33:33Z,2900000,False,,,0,,C. Cunningham Free Throw 2 of 2 (20 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,
300,PT01M36.00S,2024-02-27T01:33:51.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,73.9323258869908,13.480392156862745,1610612752,56,53,2024-02-27T01:33:55Z,2910000,False,-183.0,193.0,1,right,D. DiVincenzo 26' 3PT  (8 PTS) (J. Brunson 4 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,26.53,Made,,,,,8.0,J. Brunson,1628973.0,4.0,,,,,,,,
302,PT01M18.00S,2024-02-27T01:34:08.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,5.995400788436268,49.50980392156863,1610612765,56,55,2024-02-27T01:34:11Z,2930000,False,2.0,4.0,1,left,J. Duren alley-oop DUNK (4 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,0.46,Made,,,,,4.0,C. Cunningham,1630595.0,4.0,,,,,,,,
304,PT01M03.00S,2024-02-27T01:34:23.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,79.31997371879106,7.8431372549019605,1610612752,56,55,2024-02-27T01:34:30Z,2950000,False,-211.0,142.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,25.41,Missed,,,,,,,,,,,,,,,,
305,PT01M01.00S,2024-02-27T01:34:25.5Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,56,55,2024-02-27T01:34:30Z,2960000,False,,,0,,J. Sims REBOUND (Off:4 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,304.0,5.0,1.0,4.0,,,,,,,,,,,,
306,PT00M57.80S,2024-02-27T01:34:32.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,89.30683311432325,44.36274509803921,1610612752,58,55,2024-02-27T01:34:35Z,2970000,False,-28.0,48.0,1,right,J. Brunson driving floating Jump Shot (16 PTS) (J. Hart 2 AST),"[1628973, 1628404]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,5.57,Made,,,,,16.0,J. Hart,1628404.0,2.0,,,,,,,,
308,PT00M57.80S,2024-02-27T01:34:35.6Z,2,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612752,58,55,2024-02-27T01:34:45Z,2990000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Brunson 1 FT),"[1631105, 1628973]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,,,,,,,,,,,,1.0,0.0,Brunson,1628973.0,,,,
310,PT00M57.80S,2024-02-27T01:35:02.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628973,,,1610612752,59,55,2024-02-27T01:35:02Z,3010000,False,,,0,,J. Brunson Free Throw 1 of 1 (17 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
311,PT00M40.20S,2024-02-27T01:35:23.2Z,2,REGULAR,3pt,Jump Shot,[],1631323,4.155716162943495,95.09803921568627,1610612765,59,55,2024-02-27T01:35:29Z,3020000,False,-225.0,-13.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,22.59,Missed,,,,,,,,,,,,,,,,
312,PT00M37.90S,2024-02-27T01:35:25.5Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,59,55,2024-02-27T01:35:29Z,3030000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,311.0,1.0,1.0,0.0,,,,,,,,,,,,
313,PT00M30.50S,2024-02-27T01:35:32.9Z,2,REGULAR,2pt,Jump Shot,[],1628973,88.25558475689881,29.411764705882355,1610612752,59,55,2024-02-27T01:35:38Z,3040000,False,-103.0,58.0,1,right,MISS J. Brunson 11' driving floating Shot - blocked,"[1628973, 1630595]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,11.81,Missed,,,,,,,,,,,,,Cunningham,1630595.0,,
314,PT00M30.50S,2024-02-27T01:35:32.9Z,2,REGULAR,block,,[],1630595,,,1610612752,59,55,2024-02-27T01:35:35Z,3050000,False,,,0,,C. Cunningham BLOCK (2 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
315,PT00M28.80S,2024-02-27T01:35:34.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,59,55,2024-02-27T01:35:38Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,,313.0,,,,,,,,,,,,,,,
317,PT00M21.10S,2024-02-27T01:36:02.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,68.9388961892247,68.38235294117648,1610612752,62,55,2024-02-27T01:36:06Z,3080000,False,92.0,239.0,1,right,J. Hart 25' 3PT  (14 PTS) (J. Brunson 5 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,25.65,Made,,,,,14.0,J. Brunson,1628973.0,5.0,,,,,,,,
319,PT00M03.70S,2024-02-27T01:36:23.8Z,2,REGULAR,3pt,Jump Shot,[],1631323,32.40801576872536,38.23529411764706,1610612765,62,58,2024-02-27T01:36:28Z,3100000,False,59.0,252.0,1,left,S. Fontecchio 25' 3PT  (10 PTS) (C. Cunningham 5 AST),"[1631323, 1630595]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,25.89,Made,,,,,10.0,C. Cunningham,1630595.0,5.0,,,,,,,,
321,PT00M00.20S,2024-02-27T01:36:30.4Z,2,REGULAR,turnover,bad pass,[],1630579,,,1610612752,62,58,2024-02-27T01:36:34Z,3120000,False,,,0,,J. Sims bad pass TURNOVER (1 TO),"[1630579, 1631105]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Duren,1631105.0
322,PT00M00.20S,2024-02-27T01:36:30.4Z,2,REGULAR,steal,,[],1631105,,,1610612765,62,58,2024-02-27T01:36:32Z,3130000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT00M00.00S,2024-02-27T01:36:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631105,6.783837056504599,50.49019607843137,1610612765,62,58,2024-02-27T01:40:22Z,3140000,False,-2.0,11.0,1,left,MISS J. Duren driving Layup,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.16,Missed,,,,,,,,,,,,,,,,
324,PT00M00.00S,2024-02-27T01:36:33.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,62,58,2024-02-27T01:36:37Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,323.0,,,,,,,,,,,,,,,
325,PT00M00.00S,2024-02-27T01:36:36.5Z,2,REGULAR,period,end,[],0,,,1610612765,62,58,2024-02-27T01:36:36Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-02-27T01:51:40.1Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612765,62,58,2024-02-27T01:52:23Z,3170000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-02-27T01:51:40.1Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612765,62,58,2024-02-27T01:52:23Z,3180000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-02-27T01:52:04.4Z,3,REGULAR,period,start,[],0,,,1610612752,62,58,2024-02-27T01:52:23Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M39.00S,2024-02-27T01:52:25.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.732588699080158,50.98039215686274,1610612752,64,58,2024-02-27T01:52:37Z,3200000,False,-5.0,1.0,1,left,D. DiVincenzo cutting Layup (10 PTS) (J. Brunson 6 AST),"[1628978, 1628973]",1610612752.0,NYK,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,0.51,Made,,,,,10.0,J. Brunson,1628973.0,6.0,,,,,,,,
331,PT11M21.00S,2024-02-27T01:52:41.8Z,3,REGULAR,3pt,Jump Shot,[],1631323,81.15965834428384,5.637254901960785,1610612765,64,58,2024-02-27T01:52:47Z,3220000,False,-222.0,125.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,25.44,Missed,,,,,,,,,,,,,,,,
332,PT11M19.00S,2024-02-27T01:52:43.8Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,64,58,2024-02-27T01:52:47Z,3230000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,331.0,8.0,5.0,3.0,,,,,,,,,,,,
333,PT11M08.00S,2024-02-27T01:52:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.389618922470433,51.9607843137255,1610612752,66,58,2024-02-27T01:52:59Z,3240000,False,-10.0,8.0,1,left,I. Hartenstein Layup (6 PTS) (J. Brunson 7 AST),"[1628392, 1628973]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,1.24,Made,,,,,6.0,J. Brunson,1628973.0,7.0,,,,,,,,
335,PT11M00.00S,2024-02-27T01:53:06.7Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612765,66,58,2024-02-27T01:53:14Z,3260000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1628973, 1630595]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,202058.0,,,,,,,,,,,,2.0,0.0,Cunningham,1630595.0,,,,
337,PT11M00.00S,2024-02-27T01:53:34.6Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,66,59,2024-02-27T01:53:57Z,3280000,False,,,0,,C. Cunningham Free Throw 1 of 2 (21 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,
338,PT11M00.00S,2024-02-27T01:53:34.6Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,66,59,2024-02-27T01:53:57Z,3290000,False,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
339,PT10M58.00S,2024-02-27T01:53:36.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,66,59,2024-02-27T01:53:57Z,3300000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:6),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,338.0,9.0,6.0,3.0,,,,,,,,,,,,
