actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
170,PT09M24.00S,2024-01-04T02:11:02.6Z,2,REGULAR,foul,offensive,[],1628975,,,1610612741,32,33,2024-01-04T02:11:09Z,1680000,False,,,0,,J. Carter charge offensive FOUL (2 PF),"[1628975, 1630540]",1610612741.0,CHI,charge,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,200833.0,,,,,,2.0,0.0,McBride,1630540.0,,
172,PT09M24.00S,2024-01-04T02:11:02.6Z,2,REGULAR,turnover,offensive foul,[],1628975,,,1610612741,32,33,2024-01-04T02:11:02Z,1700000,False,,,0,,J. Carter offensive foul TURNOVER (1 TO),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,200833.0,1.0,,,,,,,,,,
173,PT09M24.00S,2024-01-04T02:11:02.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612752,32,33,2024-01-04T02:11:17Z,1710000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M24.00S,2024-01-04T02:11:02.7Z,2,REGULAR,substitution,out,[],1630678,,,1610612752,32,33,2024-01-04T02:11:17Z,1720000,False,,,0,,SUB out: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M24.00S,2024-01-04T02:11:02.7Z,2,REGULAR,substitution,in,[],203083,,,1610612752,32,33,2024-01-04T02:11:17Z,1730000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M24.00S,2024-01-04T02:11:02.7Z,2,REGULAR,substitution,in,[],1631207,,,1610612752,32,33,2024-01-04T02:11:17Z,1740000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M08.00S,2024-01-04T02:11:41.5Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,32,33,2024-01-04T02:11:49Z,1750000,False,,,0,,J. Randle lost ball TURNOVER (3 TO),"[203944, 1630172]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,,,,,3.0,,,,,,,,,Williams,1630172.0
178,PT09M08.00S,2024-01-04T02:11:41.5Z,2,REGULAR,steal,,[],1630172,,,1610612741,32,33,2024-01-04T02:11:45Z,1760000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
179,PT09M06.00S,2024-01-04T02:11:48.1Z,2,REGULAR,foul,offensive,[],1630172,,,1610612741,32,33,2024-01-04T02:11:54Z,1770000,False,,,0,,P. Williams charge offensive FOUL (1 PF),"[1630172, 1630540]",1610612741.0,CHI,charge,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,1627534.0,,,,,,1.0,0.0,McBride,1630540.0,,
181,PT09M06.00S,2024-01-04T02:11:48.1Z,2,REGULAR,turnover,offensive foul,[],1630172,,,1610612741,32,33,2024-01-04T02:11:48Z,1790000,False,,,0,,P. Williams offensive foul TURNOVER (3 TO),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,1627534.0,3.0,,,,,,,,,,
183,PT08M49.00S,2024-01-04T02:12:33.2Z,2,REGULAR,foul,personal,[],1631207,,,1610612752,32,33,2024-01-04T02:15:12Z,1810000,False,,,0,,D. Terry loose ball personal FOUL (1 PF),"[1631207, 203944]",1610612741.0,CHI,loose ball,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1627534.0,,,,,,1.0,0.0,Randle,203944.0,,
186,PT08M43.00S,2024-01-04T02:12:49.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,28.86005256241787,22.30392156862745,1610612752,35,33,2024-01-04T02:16:09Z,1840000,False,138.0,219.0,1,left,Q. Grimes 25' 3PT step back (6 PTS) (P. Achiuwa 1 AST),"[1629656, 1630173]",1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,,,,,6.0,P. Achiuwa,1630173.0,1.0,,,,,,
188,PT08M30.00S,2024-01-04T02:13:01.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.10183968462549,50.73529411764706,1610612741,35,35,2024-01-04T02:15:34Z,1860000,False,4.0,88.0,1,right,D. DeRozan 8' turnaround Jump Shot (15 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,8.76,Made,,,,,,,,,15.0,,,,,,,,,
189,PT08M30.00S,2024-01-04T02:13:13.0Z,2,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612741,35,35,2024-01-04T02:13:30Z,1870000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1628404, 201942]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1162.0,,,,,,1.0,0.0,DeRozan,201942.0,,
191,PT08M30.00S,2024-01-04T02:13:34.2Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,35,36,2024-01-04T02:13:34Z,1890000,False,,,0,,D. DeRozan Free Throw 1 of 1 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
192,PT08M14.00S,2024-01-04T02:13:50.5Z,2,REGULAR,2pt,Jump Shot,[],203944,15.982260183968464,25.49019607843137,1610612752,35,36,2024-01-04T02:14:01Z,1900000,False,123.0,98.0,1,left,MISS J. Randle 15' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,15.67,Missed,,,,,,,,,,,,,,,,,,
193,PT08M12.00S,2024-01-04T02:13:52.5Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,35,36,2024-01-04T02:14:01Z,1910000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,
194,PT08M10.00S,2024-01-04T02:13:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.258212877792378,51.470588235294116,1610612752,37,36,2024-01-04T02:14:05Z,1920000,False,-7.0,6.0,1,left,P. Achiuwa putback Layup (2 PTS),[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,2.0,,,,,,,,,
195,PT07M59.00S,2024-01-04T02:14:05.7Z,2,REGULAR,3pt,Jump Shot,[],1630172,69.72733245729303,75.98039215686273,1610612741,37,39,2024-01-04T03:31:00Z,1930000,False,130.0,232.0,1,right,P. Williams 26' 3PT pullup (5 PTS) (C. White 3 AST),"[1630172, 1629632]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.6,Made,,,,,,,,,5.0,C. White,1629632.0,3.0,,,,,,
197,PT07M46.00S,2024-01-04T02:14:19.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,10.463206307490145,50.98039215686274,1610612752,37,39,2024-01-04T02:17:48Z,1950000,False,-5.0,46.0,1,left,MISS J. Randle driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
198,PT07M44.00S,2024-01-04T02:14:21.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,37,39,2024-01-04T02:14:28Z,1960000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,
199,PT07M36.00S,2024-01-04T02:14:28.5Z,2,REGULAR,3pt,Jump Shot,[],201942,72.61826544021025,18.38235294117647,1610612741,37,42,2024-01-04T02:14:32Z,1970000,False,-158.0,205.0,1,right,D. DeRozan 25' 3PT  (19 PTS) (C. White 4 AST),"[201942, 1629632]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.88,Made,,,,,,,,,19.0,C. White,1629632.0,4.0,,,,,,
201,PT07M36.00S,2024-01-04T02:14:33.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,37,42,2024-01-04T02:14:33Z,1990000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M36.00S,2024-01-04T02:14:34.0Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,37,42,2024-01-04T02:17:37Z,2000000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M36.00S,2024-01-04T02:14:34.0Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,37,42,2024-01-04T02:17:37Z,2010000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M36.00S,2024-01-04T02:14:34.0Z,2,REGULAR,substitution,out,[],201942,,,1610612752,37,42,2024-01-04T02:17:37Z,2020000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M36.00S,2024-01-04T02:14:34.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,37,42,2024-01-04T02:17:37Z,2030000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M36.00S,2024-01-04T02:14:34.0Z,2,REGULAR,substitution,in,[],1628384,,,1610612752,37,42,2024-01-04T02:17:37Z,2040000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M36.00S,2024-01-04T02:14:34.0Z,2,REGULAR,substitution,in,[],1630245,,,1610612752,37,42,2024-01-04T02:17:37Z,2050000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M13.00S,2024-01-04T02:18:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.966491458607096,50.49019607843137,1610612752,37,42,2024-01-04T02:18:24Z,2060000,False,-2.0,22.0,1,left,MISS J. Randle driving finger roll Layup,[203944],1610612752.0,NYK,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
209,PT07M11.00S,2024-01-04T02:18:19.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,37,42,2024-01-04T02:18:24Z,2070000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,
210,PT07M05.00S,2024-01-04T02:18:24.1Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,37,42,2024-01-04T02:18:27Z,2080000,False,,,0,,P. Williams lost ball TURNOVER (4 TO),"[1630172, 1629656]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,4.0,,,,,,,,,Grimes,1629656.0
211,PT07M05.00S,2024-01-04T02:18:24.1Z,2,REGULAR,steal,,[],1629656,,,1610612752,37,42,2024-01-04T02:18:26Z,2090000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
212,PT06M49.00S,2024-01-04T02:18:40.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,24.655059132720105,86.27450980392157,1610612752,37,42,2024-01-04T02:18:49Z,2100000,False,-181.0,179.0,1,left,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
213,PT06M47.00S,2024-01-04T02:18:42.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,37,42,2024-01-04T02:18:49Z,2110000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,212.0,4.0,4.0,0.0,,,,,,,,,,,,
214,PT06M33.00S,2024-01-04T02:18:59.2Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612741,37,42,2024-01-04T02:19:06Z,2120000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (White 2 FT),"[1628973, 1629632]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,200833.0,,,,,,1.0,0.0,White,1629632.0,,
216,PT06M33.00S,2024-01-04T02:19:21.7Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,37,43,2024-01-04T02:19:21Z,2140000,False,,,0,,C. White Free Throw 1 of 2 (12 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
217,PT06M33.00S,2024-01-04T02:19:33.2Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,37,44,2024-01-04T02:19:33Z,2150000,False,,,0,,C. White Free Throw 2 of 2 (13 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
218,PT06M18.00S,2024-01-04T02:19:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.1268068331143235,45.34313725490196,1610612752,37,44,2024-01-04T02:19:58Z,2160000,False,23.0,5.0,1,left,MISS Q. Grimes driving reverse Layup,[1629656],1610612752.0,NYK,driving reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
219,PT06M16.00S,2024-01-04T02:19:52.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,37,44,2024-01-04T02:19:58Z,2170000,False,,,0,,A. Drummond REBOUND (Off:0 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,218.0,5.0,5.0,0.0,,,,,,,,,,,,
220,PT06M06.00S,2024-01-04T02:20:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,91.80354796320631,53.431372549019606,1610612741,37,44,2024-01-04T02:20:10Z,2180000,False,17.0,25.0,1,right,MISS A. Drummond cutting Layup - blocked,"[203083, 1630173]",1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.99,Missed,Achiuwa,1630173.0,,,,,,,,,,,,,,,,
221,PT06M06.00S,2024-01-04T02:20:02.6Z,2,REGULAR,block,,[],1630173,,,1610612741,37,44,2024-01-04T02:20:05Z,2190000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT06M04.00S,2024-01-04T02:20:04.6Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,37,44,2024-01-04T02:20:16Z,2200000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,220.0,6.0,5.0,1.0,,,,,,,,,,,,
223,PT06M02.00S,2024-01-04T02:20:09.7Z,2,REGULAR,foul,personal,[],1630173,,,1610612741,37,44,2024-01-04T02:20:17Z,2210000,False,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 1631207]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left,,,,,,,,,1627534.0,,,,,,1.0,0.0,Terry,1631207.0,,
225,PT05M57.00S,2024-01-04T02:20:30.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612741,37,44,2024-01-04T02:20:39Z,2230000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Drummond 2 FT),"[1630173, 203083]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,,,,,,2.0,0.0,Drummond,203083.0,,
227,PT05M57.00S,2024-01-04T02:20:58.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203083,,,1610612741,37,45,2024-01-04T02:21:20Z,2250000,False,,,0,,A. Drummond Free Throw 1 of 2 (1 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
228,PT05M57.00S,2024-01-04T02:20:59.0Z,2,REGULAR,substitution,out,[],1629656,,,1610612741,37,45,2024-01-04T02:21:05Z,2260000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M57.00S,2024-01-04T02:20:59.0Z,2,REGULAR,substitution,out,[],1630173,,,1610612741,37,45,2024-01-04T02:21:05Z,2270000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M57.00S,2024-01-04T02:20:59.0Z,2,REGULAR,substitution,in,[],1628392,,,1610612741,37,45,2024-01-04T02:21:05Z,2280000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M57.00S,2024-01-04T02:20:59.0Z,2,REGULAR,substitution,in,[],1628978,,,1610612741,37,45,2024-01-04T02:21:05Z,2290000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M57.00S,2024-01-04T02:20:58.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203083,,,1610612741,37,45,2024-01-04T02:21:20Z,2300000,False,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT05M55.00S,2024-01-04T02:21:00.9Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,37,45,2024-01-04T02:21:20Z,2310000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,
234,PT05M41.00S,2024-01-04T02:21:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.1268068331143235,45.09803921568628,1610612752,39,45,2024-01-04T02:21:34Z,2320000,False,25.0,5.0,1,left,D. DiVincenzo driving Layup (8 PTS) (J. Brunson 4 AST),"[1628978, 1628973]",1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,,,8.0,J. Brunson,1628973.0,4.0,,,,,,
236,PT05M41.00S,2024-01-04T02:21:35.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,39,45,2024-01-04T02:21:35Z,2340000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M41.00S,2024-01-04T02:21:35.5Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,39,45,2024-01-04T02:24:16Z,2350000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M41.00S,2024-01-04T02:21:35.5Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,39,45,2024-01-04T02:24:16Z,2360000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M41.00S,2024-01-04T02:21:35.5Z,2,REGULAR,substitution,in,[],201942,,,1610612741,39,45,2024-01-04T02:24:16Z,2370000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M41.00S,2024-01-04T02:21:35.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,39,45,2024-01-04T02:24:16Z,2380000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M34.00S,2024-01-04T02:25:07.4Z,2,REGULAR,3pt,Jump Shot,[],1627936,70.25295663600527,69.6078431372549,1610612741,39,45,2024-01-04T02:27:25Z,2390000,False,98.0,227.0,1,right,MISS A. Caruso 24' step back 3PT,[1627936],1610612741.0,CHI,step back,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
242,PT05M31.00S,2024-01-04T02:25:10.4Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,39,45,2024-01-04T02:27:25Z,2400000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,241.0,7.0,5.0,2.0,,,,,,,,,,,,
265,PT05M31.00S,2024-01-04T02:25:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.08475689881735,50.49019607843137,1610612741,39,45,2024-01-04T02:28:05Z,2405000,False,2.0,13.0,1,right,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
266,PT05M30.00S,2024-01-04T02:25:12.7Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,39,45,2024-01-04T02:28:05Z,2407500,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,
244,PT05M17.00S,2024-01-04T02:25:34.2Z,2,REGULAR,2pt,Jump Shot,[],1628973,21.23850197109067,53.431372549019606,1610612752,41,45,2024-01-04T02:25:40Z,2420000,False,-17.0,147.0,1,left,J. Brunson 14' turnaround fadeaway Jump Shot (15 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,14.81,Made,,,,,,,,,15.0,,,,,,,,,
245,PT04M58.00S,2024-01-04T02:25:52.7Z,2,REGULAR,3pt,Jump Shot,[],1630245,86.67871222076215,94.85294117647058,1610612741,41,45,2024-01-04T02:25:57Z,2430000,False,224.0,73.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
246,PT04M56.00S,2024-01-04T02:25:54.7Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,41,45,2024-01-04T02:25:57Z,2440000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,245.0,6.0,4.0,2.0,,,,,,,,,,,,
247,PT04M44.00S,2024-01-04T02:26:06.7Z,2,REGULAR,3pt,Jump Shot,[],203944,32.013797634691194,50.98039215686274,1610612752,41,45,2024-01-04T02:26:11Z,2450000,False,-5.0,248.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
248,PT04M42.00S,2024-01-04T02:26:08.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,41,45,2024-01-04T02:26:11Z,2460000,False,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,247.0,8.0,6.0,2.0,,,,,,,,,,,,
249,PT04M37.00S,2024-01-04T02:26:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.69448094612353,46.81372549019608,1610612741,41,47,2024-01-04T02:26:18Z,2470000,False,-16.0,-3.0,1,right,A. Dosunmu running Layup (4 PTS) (D. Terry 1 AST),"[1630245, 1631207]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,4.0,D. Terry,1631207.0,1.0,,,,,,
251,PT04M13.00S,2024-01-04T02:26:37.4Z,2,REGULAR,3pt,Jump Shot,[],203944,29.517082785808146,26.47058823529412,1610612752,44,47,2024-01-04T02:26:42Z,2490000,False,118.0,225.0,1,left,J. Randle 25' 3PT step back (8 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,,,,,8.0,,,,,,,,,
253,PT03M53.00S,2024-01-04T02:26:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,91.93495400788436,49.50980392156863,1610612741,44,47,2024-01-04T02:27:04Z,2510000,False,-2.0,23.0,1,right,MISS A. Drummond Layup - blocked,"[203083, 1628392]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.34,Missed,Hartenstein,1628392.0,,,,,,,,,,,,,,,,
254,PT03M53.00S,2024-01-04T02:26:58.4Z,2,REGULAR,block,,[],1628392,,,1610612741,44,47,2024-01-04T02:27:01Z,2520000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
