actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
509,PT07M50.00S,2024-03-23T18:55:07.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,92,82,2024-03-23T18:55:08Z,4880000,False,,,0,,N. Claxton REBOUND (Off:3 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,508.0,8.0,5.0,3.0,,,,,,,,,
510,PT07M43.00S,2024-03-23T18:55:15.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,92.32917214191852,3.431372549019608,1610612751,92,82,2024-03-23T18:55:19Z,4890000,False,-233.0,20.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,23.36,Missed,,,,,,,,,,,,,,,
511,PT07M39.00S,2024-03-23T18:55:19.2Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,92,82,2024-03-23T18:55:19Z,4900000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:4),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,,510.0,6.0,4.0,2.0,,,,,,,,,
512,PT07M29.00S,2024-03-23T18:55:29.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,6.652431011826544,47.794117647058826,1610612752,94,82,2024-03-23T18:55:33Z,4910000,False,11.0,10.0,1,left,I. Hartenstein cutting DUNK (12 PTS) (D. DiVincenzo 5 AST),"[1628392, 1628978]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,,,,,,,,,12.0,D. DiVincenzo,1628978.0,5.0
514,PT07M19.00S,2024-03-23T18:55:39.3Z,4,REGULAR,3pt,Jump Shot,[],203471,68.28186596583443,37.00980392156863,1610612751,94,82,2024-03-23T18:55:47Z,4930000,False,-65.0,246.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,25.42,Missed,,,,,,,,,,,,,,,
515,PT07M14.00S,2024-03-23T18:55:44.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,94,82,2024-03-23T18:55:47Z,4940000,False,,,0,,J. Hart REBOUND (Off:2 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,514.0,11.0,9.0,2.0,,,,,,,,,
516,PT07M00.00S,2024-03-23T18:55:58.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,10.5946123521682,46.32352941176471,1610612752,94,82,2024-03-23T18:56:00Z,4950000,False,18.0,47.0,1,left,MISS I. Hartenstein floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,5.06,Missed,,,,,,,,,,,,,,,
517,PT06M57.00S,2024-03-23T18:56:00.2Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,94,82,2024-03-23T18:56:00Z,4960000,False,,,0,,N. Claxton REBOUND (Off:3 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,516.0,9.0,6.0,3.0,,,,,,,,,
518,PT06M40.00S,2024-03-23T18:56:21.1Z,4,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612751,94,82,2024-03-23T18:56:44Z,4970000,False,,,0,,M. McBride shooting personal FOUL (4 PF) (Johnson 2 FT),"[1630540, 1629661]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627524.0,4.0,0.0,Johnson,1629661.0,,,,
521,PT06M40.00S,2024-03-23T18:56:43.7Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,94,82,2024-03-23T18:57:12Z,4985000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M40.00S,2024-03-23T18:56:43.7Z,4,REGULAR,substitution,in,[],1627827,,,1610612751,94,82,2024-03-23T18:57:12Z,4987500,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M40.00S,2024-03-23T18:57:06.4Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,94,83,2024-03-23T18:57:06Z,4990000,False,,,0,,C. Johnson Free Throw 1 of 2 (12 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,,,,,,,,,12.0,,,
523,PT06M40.00S,2024-03-23T18:57:26.1Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,94,84,2024-03-23T18:57:26Z,5000000,False,,,0,,C. Johnson Free Throw 2 of 2 (13 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,,,,,,,,,13.0,,,
524,PT06M19.00S,2024-03-23T18:57:48.5Z,4,REGULAR,2pt,Jump Shot,[],1628973,24.392247043363994,25.49019607843137,1610612752,94,84,2024-03-23T18:57:52Z,5010000,False,123.0,177.0,1,left,MISS J. Brunson 21' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,21.51,Missed,,,,,,,,,,,,,,,
525,PT06M17.00S,2024-03-23T18:57:50.5Z,4,REGULAR,rebound,defensive,[],203471,,,1610612751,94,84,2024-03-23T18:57:52Z,5020000,False,,,0,,D. Schroder REBOUND (Off:2 Def:5),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,,,,,524.0,7.0,5.0,2.0,,,,,,,,,
526,PT05M57.00S,2024-03-23T18:58:11.4Z,4,REGULAR,3pt,Jump Shot,[],203471,95.22010512483574,95.58823529411765,1610612751,94,84,2024-03-23T18:58:15Z,5030000,False,228.0,-8.0,1,right,MISS D. Schroder 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Right Corner 3,24+ Right,,,,22.8,Missed,,,,,,,,,,,,,,,
527,PT05M53.00S,2024-03-23T18:58:15.4Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,94,84,2024-03-23T18:58:15Z,5040000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,526.0,7.0,3.0,4.0,,,,,,,,,
528,PT05M33.00S,2024-03-23T18:58:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.87976346911958,47.05882352941176,1610612752,94,84,2024-03-23T18:58:41Z,5050000,False,15.0,78.0,1,left,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.94,Missed,,,,,,,,,,,,,,,
529,PT05M32.00S,2024-03-23T18:58:35.1Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,94,84,2024-03-23T18:58:41Z,5060000,False,,,0,,J. Hart REBOUND (Off:3 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,528.0,12.0,9.0,3.0,,,,,,,,,
530,PT05M30.00S,2024-03-23T18:58:37.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,24.78646517739816,13.480392156862745,1610612752,97,84,2024-03-23T18:58:43Z,5070000,False,183.0,180.0,1,left,M. McBride 25' 3PT  (26 PTS) (J. Hart 5 AST),"[1630540, 1628404]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,25.68,Made,,,,,,,,,,,,26.0,J. Hart,1628404.0,5.0
532,PT05M04.00S,2024-03-23T18:59:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,95.6143232588699,42.15686274509804,1610612751,97,84,2024-03-23T18:59:22Z,5090000,False,-39.0,-11.0,1,right,MISS D. Schroder driving finger roll Layup - blocked,"[203471, 1628392]",1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,4.08,Missed,Hartenstein,1628392.0,,,,,,,,,,,,,
534,PT05M04.00S,2024-03-23T18:59:04.9Z,4,REGULAR,block,,[],1628392,,,1610612751,97,84,2024-03-23T18:59:22Z,5095000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
533,PT05M02.00S,2024-03-23T18:59:06.9Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,97,84,2024-03-23T18:59:38Z,5100000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,532.0,8.0,4.0,4.0,,,,,,,,,
535,PT04M43.00S,2024-03-23T18:59:25.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.381077529566369,58.513327205882355,1610612752,97,84,2024-03-23T19:00:26Z,5110000,False,-43.0,45.0,1,left,MISS J. Brunson 6' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.2,Missed,,,,,,,,,,,,,,,
536,PT04M41.00S,2024-03-23T18:59:27.0Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,97,84,2024-03-23T18:59:31Z,5120000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,535.0,3.0,3.0,0.0,,,,,,,,,
537,PT04M37.00S,2024-03-23T18:59:30.6Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612751,97,84,2024-03-23T18:59:52Z,5130000,False,,,0,,M. Bridges bad pass TURNOVER (3 TO),"[1628969, 1630540]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,3.0,McBride,1630540.0,,,,,,,,,,,,,,,,,
538,PT04M37.00S,2024-03-23T18:59:30.6Z,4,REGULAR,steal,,[],1630540,,,1610612752,97,84,2024-03-23T18:59:32Z,5140000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
539,PT04M35.00S,2024-03-23T18:59:32.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628392,6.389618922470433,49.50980392156863,1610612752,99,84,2024-03-23T18:59:36Z,5150000,False,2.0,8.0,1,left,I. Hartenstein DUNK (14 PTS) (J. Brunson 7 AST),"[1628392, 1628973]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,,,,,,,,14.0,J. Brunson,1628973.0,7.0
541,PT04M35.00S,2024-03-23T18:59:36.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,99,84,2024-03-23T18:59:36Z,5170000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT04M35.00S,2024-03-23T18:59:36.4Z,4,REGULAR,substitution,out,[],203471,,,1610612751,99,84,2024-03-23T19:02:38Z,5180000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M35.00S,2024-03-23T18:59:36.4Z,4,REGULAR,substitution,in,[],1628372,,,1610612751,99,84,2024-03-23T19:02:38Z,5200000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M26.00S,2024-03-23T19:02:44.9Z,4,REGULAR,turnover,traveling,[],1628372,,,1610612751,99,84,2024-03-23T19:02:48Z,5220000,False,,,0,,D. Smith Jr. traveling TURNOVER (1 TO),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,202026.0,,,,,,,,
547,PT04M10.00S,2024-03-23T19:03:19.2Z,4,REGULAR,foul,personal,[],1627827,,,1610612752,99,84,2024-03-23T19:03:36Z,5230000,False,,,0,,D. Finney-Smith personal FOUL (3 PF),"[1627827, 1628404]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1627524.0,3.0,0.0,Hart,1628404.0,,,,
549,PT03M59.00S,2024-03-23T19:03:48.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,7.046649145860711,50.49019607843137,1610612752,101,84,2024-03-23T19:03:51Z,5250000,False,-2.0,14.0,1,left,I. Hartenstein Layup (16 PTS) (J. Brunson 8 AST),"[1628392, 1628973]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,1.39,Made,,,,,,,,,,,,16.0,J. Brunson,1628973.0,8.0
551,PT03M59.00S,2024-03-23T19:03:50.4Z,4,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612752,101,84,2024-03-23T19:04:06Z,5270000,False,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (Hartenstein 1 FT),"[1627827, 1628392]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201639.0,4.0,0.0,Hartenstein,1628392.0,,,,
553,PT03M59.00S,2024-03-23T19:04:18.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628392,,,1610612752,102,84,2024-03-23T19:04:18Z,5290000,False,,,0,,I. Hartenstein Free Throw 1 of 1 (17 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,Made,,,,,,,,,,,,17.0,,,
554,PT03M41.00S,2024-03-23T19:04:38.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,94.30026281208936,50.49019607843137,1610612751,102,86,2024-03-23T19:04:42Z,5300000,False,2.0,1.0,1,right,D. Finney-Smith driving Layup (2 PTS) (C. Thomas 6 AST),"[1627827, 1630560]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,0.27,Made,,,,,,,,,,,,2.0,C. Thomas,1630560.0,6.0
556,PT03M21.00S,2024-03-23T19:04:59.4Z,4,REGULAR,turnover,lost ball,[],1628392,,,1610612752,102,86,2024-03-23T19:05:02Z,5320000,False,,,0,,I. Hartenstein lost ball TURNOVER (3 TO),"[1628392, 1628372]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,3.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
557,PT03M21.00S,2024-03-23T19:04:59.4Z,4,REGULAR,steal,,[],1628372,,,1610612751,102,86,2024-03-23T19:05:00Z,5330000,False,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
558,PT03M17.00S,2024-03-23T19:05:02.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,78.9257555847569,8.57843137254902,1610612751,102,86,2024-03-23T19:05:23Z,5340000,False,-207.0,146.0,1,right,MISS M. Bridges 25' running 3PT,[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,25.32,Missed,,,,,,,,,,,,,,,
559,PT03M14.00S,2024-03-23T19:05:05.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,102,86,2024-03-23T19:05:06Z,5350000,False,,,0,,J. Hart REBOUND (Off:3 Def:10),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,558.0,13.0,10.0,3.0,,,,,,,,,
560,PT02M57.00S,2024-03-23T19:05:22.0Z,4,REGULAR,3pt,Jump Shot,[],1628978,8.492115637319317,4.6568627450980395,1610612752,102,86,2024-03-23T19:05:25Z,5360000,False,227.0,27.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,22.83,Missed,,,,,,,,,,,,,,,
561,PT02M55.00S,2024-03-23T19:05:24.0Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,102,86,2024-03-23T19:05:25Z,5370000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,560.0,4.0,4.0,0.0,,,,,,,,,
562,PT02M47.00S,2024-03-23T19:05:32.2Z,4,REGULAR,3pt,Jump Shot,[],1627827,71.04139290407359,75.24509803921569,1610612751,102,86,2024-03-23T19:05:36Z,5380000,False,126.0,220.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,25.34,Missed,,,,,,,,,,,,,,,
563,PT02M44.00S,2024-03-23T19:05:35.2Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,102,86,2024-03-23T19:05:36Z,5390000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,562.0,9.0,5.0,4.0,,,,,,,,,
564,PT02M30.00S,2024-03-23T19:05:49.9Z,4,REGULAR,3pt,Jump Shot,[],1628978,3.892904073587385,94.85294117647058,1610612752,102,86,2024-03-23T19:05:58Z,5400000,False,-224.0,-16.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,22.49,Missed,,,,,,,,,,,,,,,
565,PT02M27.00S,2024-03-23T19:05:52.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,102,86,2024-03-23T19:05:58Z,5410000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,564.0,,,,,,,,,,,,
567,PT02M14.00S,2024-03-23T19:06:14.3Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,102,86,2024-03-23T19:06:18Z,5430000,False,,,0,,C. Thomas bad pass TURNOVER (5 TO),"[1630560, 1628978]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,5.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
568,PT02M14.00S,2024-03-23T19:06:14.3Z,4,REGULAR,steal,,[],1628978,,,1610612752,102,86,2024-03-23T19:06:15Z,5440000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
569,PT02M10.00S,2024-03-23T19:06:17.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,5.338370565045992,51.71568627450981,1610612752,104,86,2024-03-23T19:06:22Z,5450000,False,-9.0,-2.0,1,left,D. DiVincenzo running DUNK (30 PTS),[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,,,,,,,,30.0,,,
570,PT02M10.00S,2024-03-23T19:06:23.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,104,86,2024-03-23T19:06:23Z,5460000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,out,[],1628973,,,1610612751,104,86,2024-03-23T19:07:57Z,5470000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,104,86,2024-03-23T19:07:57Z,5480000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,104,86,2024-03-23T19:07:57Z,5490000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,104,86,2024-03-23T19:07:57Z,5500000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,in,[],202692,,,1610612751,104,86,2024-03-23T19:07:57Z,5520000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,104,86,2024-03-23T19:07:57Z,5530000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,in,[],1630570,,,1610612751,104,86,2024-03-23T19:07:57Z,5540000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,in,[],1641730,,,1610612751,104,86,2024-03-23T19:07:57Z,5550000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,in,[],1628966,,,1610612751,104,86,2024-03-23T19:07:57Z,5560000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT02M10.00S,2024-03-23T19:06:23.5Z,4,REGULAR,substitution,out,[],1628969,,,1610612751,104,86,2024-03-23T19:08:44Z,5565000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M54.00S,2024-03-23T19:08:28.8Z,4,REGULAR,3pt,Jump Shot,[],1630570,73.53810775295663,81.61764705882352,1610612751,104,89,2024-03-23T19:08:32Z,5570000,False,158.0,196.0,1,right,T. Watford 25' 3PT  (3 PTS) (D. Smith Jr. 1 AST),"[1630570, 1628372]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,,25.2,Made,,,,,,,,,,,,3.0,D. Smith Jr.,1628372.0,1.0
583,PT01M41.00S,2024-03-23T19:08:43.7Z,4,REGULAR,3pt,Jump Shot,[],1628404,6.521024967148489,2.941176470588235,1610612752,104,89,2024-03-23T19:08:48Z,5590000,False,235.0,9.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,23.55,Missed,,,,,,,,,,,,,,,
585,PT01M37.00S,2024-03-23T19:08:47.7Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612751,104,89,2024-03-23T19:08:48Z,5600000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,,,,,,583.0,1.0,1.0,0.0,,,,,,,,,
586,PT01M30.00S,2024-03-23T19:08:56.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628372,94.03745072273325,50.245098039215684,1610612751,104,91,2024-03-23T19:09:48Z,5610000,False,1.0,4.0,1,right,D. Smith Jr. driving DUNK (6 PTS) (T. Watford 1 AST),"[1628372, 1630570]",1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,0.37,Made,,,,,,,,,,,,6.0,T. Watford,1630570.0,1.0
588,PT01M13.00S,2024-03-23T19:09:17.4Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612752,104,91,2024-03-23T19:09:32Z,5630000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[1630570, 1628978]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,202026.0,1.0,0.0,DiVincenzo,1628978.0,,,,
590,PT01M13.00S,2024-03-23T19:09:39.7Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612752,105,91,2024-03-23T19:09:56Z,5650000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (31 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,,,,,,,,,,,,31.0,,,
591,PT01M13.00S,2024-03-23T19:09:39.7Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612752,105,91,2024-03-23T19:09:56Z,5660000,False,,,0,,MISS D. DiVincenzo Free Throw 2 of 2,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
592,PT01M11.00S,2024-03-23T19:09:41.7Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612751,105,91,2024-03-23T19:09:56Z,5670000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,591.0,2.0,2.0,0.0,,,,,,,,,
