actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
352,PT09M49.00S,2024-01-15T21:30:12.0Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,58,54,2024-01-15T21:30:15Z,3320000,False,,,0,,J. Suggs REBOUND (Off:0 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,351.0,5.0,5.0,0.0,,,,,,,,,
353,PT09M46.00S,2024-01-15T21:30:19.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,92.32917214191852,47.05882352941176,1610612753,58,54,2024-01-15T21:34:41Z,3330000,False,-15.0,20.0,1,right,MISS J. Suggs running Layup - blocked,"[1630591, 1630540]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,2.45,Missed,,,,,,,,,McBride,1630540.0,,,
354,PT09M46.00S,2024-01-15T21:30:19.3Z,3,REGULAR,block,,[],1630540,,,1610612753,58,54,2024-01-15T21:30:24Z,3340000,False,,,0,,M. McBride BLOCK (1 BLK),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
355,PT09M45.00S,2024-01-15T21:30:20.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,58,54,2024-01-15T21:34:41Z,3350000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,353.0,,,,,,,,,,,,
357,PT09M26.00S,2024-01-15T21:30:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,14.931011826544022,44.36274509803921,1610612752,60,54,2024-01-15T21:30:52Z,3370000,False,28.0,88.0,1,left,I. Hartenstein 9' floating Jump Shot (5 PTS) (D. DiVincenzo 3 AST),"[1628392, 1628978]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.23,Made,,,,,5.0,D. DiVincenzo,1628978.0,3.0,,,,,
359,PT09M08.00S,2024-01-15T21:30:58.8Z,3,REGULAR,3pt,Jump Shot,[],1629643,74.85216819973719,84.31372549019608,1610612753,60,54,2024-01-15T21:31:05Z,3390000,False,172.0,184.0,1,right,MISS C. Okeke 25' step back 3PT,[1629643],1610612753.0,ORL,step back,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,,,,25.15,Missed,,,,,,,,,,,,,
360,PT09M06.00S,2024-01-15T21:31:00.8Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,60,54,2024-01-15T21:31:05Z,3400000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,359.0,10.0,6.0,4.0,,,,,,,,,
361,PT09M00.00S,2024-01-15T21:31:10.3Z,3,REGULAR,foul,offensive,[],1628392,,,1610612752,60,54,2024-01-15T21:35:56Z,3410000,False,,,0,,I. Hartenstein offensive FOUL (4 PF),"[1628392, 1630591]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,1204.0,4.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
363,PT09M00.00S,2024-01-15T21:31:10.3Z,3,REGULAR,turnover,offensive foul,[],1628392,,,1610612752,60,54,2024-01-15T21:35:56Z,3430000,False,,,0,,I. Hartenstein offensive foul TURNOVER (2 TO),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,1151.0,,,,,,,,,,,,,,,,,2.0,,
364,PT09M00.00S,2024-01-15T21:31:10.4Z,3,REGULAR,substitution,out,[],1628392,,,1610612753,60,54,2024-01-15T21:31:34Z,3440000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M00.00S,2024-01-15T21:31:10.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612753,60,54,2024-01-15T21:31:34Z,3450000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M46.00S,2024-01-15T21:31:55.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,87.72996057818659,31.61764705882353,1610612753,60,54,2024-01-15T21:32:07Z,3460000,False,-92.0,63.0,1,right,MISS P. Banchero 11' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,11.13,Missed,,,,,,,,,,,,,
367,PT08M43.00S,2024-01-15T21:31:58.1Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,60,54,2024-01-15T21:38:26Z,3470000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,366.0,2.0,1.0,1.0,,,,,,,,,
368,PT08M36.00S,2024-01-15T21:32:07.0Z,3,REGULAR,turnover,out-of-bounds,[],1630173,,,1610612752,60,54,2024-01-15T21:32:11Z,3480000,False,,,0,,P. Achiuwa lost ball out-of-bounds TURNOVER (1 TO),[1630173],1610612752.0,NYK,lost ball,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,203591.0,,,,,,,,,,,,,,,,,1.0,,
369,PT08M21.00S,2024-01-15T21:32:34.8Z,3,REGULAR,foul,personal,[],203944,,,1610612753,60,54,2024-01-15T21:32:49Z,3490000,False,,,0,,J. Randle personal FOUL (3 PF),"[203944, 1629048]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,203591.0,3.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,,,,
371,PT08M17.00S,2024-01-15T21:32:56.3Z,3,REGULAR,turnover,traveling,[],1631094,,,1610612753,60,54,2024-01-15T21:33:02Z,3510000,False,,,0,,P. Banchero traveling TURNOVER (2 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,16-24 Right,,,,,,,,,,,,,,,,,,2.0,,
372,PT08M06.00S,2024-01-15T21:33:21.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203944,32.53942181340342,49.01960784313725,1610612752,60,54,2024-01-15T21:33:28Z,3520000,False,5.0,253.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,25.34,Missed,,,,,,,,,,,,,
373,PT08M02.00S,2024-01-15T21:33:25.0Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612752,60,54,2024-01-15T21:33:25Z,3530000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,372.0,5.0,2.0,3.0,,,,,,,,,
374,PT08M00.00S,2024-01-15T21:33:27.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628978,32.670827858081466,50.0,1610612752,63,54,2024-01-15T21:33:31Z,3540000,False,0.0,255.0,1,left,D. DiVincenzo 25' 3PT  (8 PTS) (O. Anunoby 4 AST),"[1628978, 1628384]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,25.46,Made,,,,,8.0,O. Anunoby,1628384.0,4.0,,,,,
376,PT07M58.00S,2024-01-15T21:33:33.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,63,54,2024-01-15T21:33:33Z,3560000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M34.00S,2024-01-15T21:36:47.7Z,3,REGULAR,3pt,Jump Shot,[],1630591,69.46452036793693,75.73529411764706,1610612753,63,57,2024-01-15T21:39:14Z,3570000,False,129.0,235.0,1,right,J. Suggs 26' 3PT pullup (4 PTS) (G. Bitadze 3 AST),"[1630591, 1629048]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,26.75,Made,,,,,4.0,G. Bitadze,1629048.0,3.0,,,,,
379,PT07M15.00S,2024-01-15T21:37:07.3Z,3,REGULAR,3pt,Jump Shot,[],1628978,4.155716162943495,95.83333333333334,1610612752,66,57,2024-01-15T21:37:12Z,3590000,False,-229.0,-13.0,1,left,D. DiVincenzo 3PT  (11 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,22.96,Made,,,,,11.0,J. Randle,203944.0,2.0,,,,,
381,PT07M04.00S,2024-01-15T21:37:21.7Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612753,66,57,2024-01-15T21:37:30Z,3610000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Houstan 2 FT),"[1628978, 1631216]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,203591.0,2.0,0.0,Houstan,1631216.0,,,,,,,,,,,,,,,
383,PT07M04.00S,2024-01-15T21:37:50.5Z,3,REGULAR,freethrow,1 of 2,[],1631216,,,1610612753,66,58,2024-01-15T21:37:50Z,3630000,False,,,0,,C. Houstan Free Throw 1 of 2 (6 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
384,PT07M04.00S,2024-01-15T21:38:05.8Z,3,REGULAR,freethrow,2 of 2,[],1631216,,,1610612753,66,59,2024-01-15T21:38:05Z,3640000,False,,,0,,C. Houstan Free Throw 2 of 2 (7 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
385,PT06M54.00S,2024-01-15T21:38:19.8Z,3,REGULAR,foul,personal,[],1631216,,,1610612752,66,59,2024-01-15T21:38:23Z,3650000,False,,,0,,C. Houstan personal FOUL (3 PF),"[1631216, 1628978]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,1151.0,3.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
387,PT06M39.00S,2024-01-15T21:38:48.7Z,3,REGULAR,3pt,Jump Shot,[],1630540,23.73521681997372,8.823529411764707,1610612752,69,59,2024-01-15T21:38:55Z,3670000,False,206.0,171.0,1,left,M. McBride 26' 3PT  (13 PTS) (J. Randle 3 AST),"[1630540, 203944]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,26.74,Made,,,,,13.0,J. Randle,203944.0,3.0,,,,,
389,PT06M23.00S,2024-01-15T21:39:04.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,93.77463863337714,43.38235294117647,1610612753,69,59,2024-01-15T21:39:08Z,3690000,False,-33.0,6.0,1,right,MISS P. Banchero driving Hook,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,3.36,Missed,,,,,,,,,,,,,
390,PT06M22.00S,2024-01-15T21:39:05.7Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,69,59,2024-01-15T21:39:05Z,3700000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,389.0,6.0,4.0,2.0,,,,,,,,,
391,PT06M15.00S,2024-01-15T21:39:12.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,68.15045992115637,63.970588235294116,1610612753,69,59,2024-01-15T21:39:19Z,3710000,False,70.0,247.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,25.66,Missed,,,,,,,,,,,,,
392,PT06M13.00S,2024-01-15T21:39:14.9Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,69,59,2024-01-15T21:39:58Z,3720000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,391.0,2.0,2.0,0.0,,,,,,,,,
393,PT06M11.00S,2024-01-15T21:39:21.4Z,3,REGULAR,foul,personal,[],1631216,,,1610612752,69,59,2024-01-15T21:39:51Z,3730000,False,,,0,,C. Houstan personal FOUL (4 PF),"[1631216, 1628978]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,203591.0,4.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
395,PT05M58.00S,2024-01-15T21:40:03.2Z,3,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,69,59,2024-01-15T21:40:08Z,3750000,False,,,0,,O. Anunoby step out-of-bounds TURNOVER (1 TO),[1628384],1610612752.0,NYK,step,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,1151.0,,,,,,,,,,,,,,,,,1.0,,
396,PT05M58.00S,2024-01-15T21:40:03.3Z,3,REGULAR,substitution,out,[],1631216,,,1610612753,69,59,2024-01-15T21:40:15Z,3760000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M58.00S,2024-01-15T21:40:03.3Z,3,REGULAR,substitution,in,[],1628365,,,1610612753,69,59,2024-01-15T21:40:15Z,3770000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M49.00S,2024-01-15T21:40:31.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,93.11760840998686,54.166666666666664,1610612753,69,59,2024-01-15T21:40:37Z,3780000,False,21.0,12.0,1,right,MISS M. Fultz driving Layup - blocked,"[1628365, 1630173]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,2.41,Missed,,,,,,,,,Achiuwa,1630173.0,,,
399,PT05M49.00S,2024-01-15T21:40:31.6Z,3,REGULAR,block,,[],1630173,,,1610612753,69,59,2024-01-15T21:40:34Z,3790000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT05M44.00S,2024-01-15T21:40:36.6Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,69,59,2024-01-15T21:40:37Z,3800000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,398.0,7.0,4.0,3.0,,,,,,,,,
401,PT05M37.00S,2024-01-15T21:40:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629048,95.0886990801577,47.549019607843135,1610612753,69,61,2024-01-15T21:40:48Z,3810000,False,-12.0,-6.0,1,right,G. Bitadze reverse Layup (2 PTS) (P. Banchero 3 AST),"[1629048, 1631094]",1610612753.0,ORL,reverse,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,1.38,Made,,,,,2.0,P. Banchero,1631094.0,3.0,,,,,
403,PT05M23.00S,2024-01-15T21:40:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.5722733245729295,53.92156862745098,1610612752,69,61,2024-01-15T21:44:23Z,3830000,False,-20.0,19.0,1,left,MISS J. Randle driving finger roll Layup,[203944],1610612752.0,NYK,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,2.71,Missed,,,,,,,,,,,,,
404,PT05M23.00S,2024-01-15T21:40:57.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,69,61,2024-01-15T21:41:13Z,3840000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,403.0,,,,,,,,,,,,
405,PT05M23.00S,2024-01-15T21:41:03.9Z,3,REGULAR,foul,personal,[],1629643,,,1610612752,69,61,2024-01-15T21:41:17Z,3850000,False,,,0,,C. Okeke loose ball personal FOUL (1 PF),"[1629643, 1630173]",1610612753.0,ORL,loose ball,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,
407,PT05M23.00S,2024-01-15T21:41:04.0Z,3,REGULAR,substitution,out,[],1629643,,,1610612752,69,61,2024-01-15T21:41:21Z,3870000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M23.00S,2024-01-15T21:41:04.0Z,3,REGULAR,substitution,in,[],204060,,,1610612752,69,61,2024-01-15T21:41:21Z,3880000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M17.00S,2024-01-15T21:41:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628978,7.440867279894875,50.0,1610612752,71,61,2024-01-15T21:41:39Z,3890000,False,0.0,17.0,1,left,D. DiVincenzo driving finger roll Layup (13 PTS) (P. Achiuwa 1 AST),"[1628978, 1630173]",1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,1.74,Made,,,,,13.0,P. Achiuwa,1630173.0,1.0,,,,,
410,PT05M17.00S,2024-01-15T21:41:35.7Z,3,REGULAR,violation,defensive goaltending,[],1629048,,,1610612752,71,61,2024-01-15T21:41:39Z,3900000,False,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,
411,PT04M53.00S,2024-01-15T21:42:06.3Z,3,REGULAR,2pt,Jump Shot,[],1631094,96.92838370565046,81.61764705882352,1610612753,71,61,2024-01-15T21:46:19Z,3910000,False,158.0,-24.0,1,right,MISS P. Banchero 15' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,15.99,Missed,,,,,,,,,,,,,
412,PT04M53.00S,2024-01-15T21:42:06.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,71,61,2024-01-15T21:46:19Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,411.0,,,,,,,,,,,,
413,PT04M53.00S,2024-01-15T21:42:09.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,71,61,2024-01-15T21:46:26Z,3930000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Right,1204.0,,,,,,,,,,,,,,,,,,,
414,PT04M53.00S,2024-01-15T21:42:09.5Z,3,REGULAR,substitution,out,[],1628978,,,1610612752,71,61,2024-01-15T21:42:19Z,3940000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M53.00S,2024-01-15T21:42:09.5Z,3,REGULAR,substitution,in,[],1628404,,,1610612752,71,61,2024-01-15T21:42:19Z,3950000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M33.00S,2024-01-15T21:42:54.7Z,3,REGULAR,turnover,traveling,[],1628384,,,1610612752,71,61,2024-01-15T21:43:06Z,3960000,False,,,0,,O. Anunoby traveling TURNOVER (2 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,1204.0,,,,,,,,,,,,,,,,,2.0,,
418,PT04M21.00S,2024-01-15T21:43:19.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,79.71419185282524,43.38235294117647,1610612753,71,63,2024-01-15T21:43:22Z,3970000,False,-33.0,138.0,1,right,P. Banchero 14' pullup Jump Shot (15 PTS) (M. Fultz 3 AST),"[1631094, 1628365]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.21,Made,,,,,15.0,M. Fultz,1628365.0,3.0,,,,,
420,PT04M05.00S,2024-01-15T21:43:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,16.63929040735874,47.30392156862745,1610612752,73,63,2024-01-15T21:43:42Z,3990000,False,13.0,104.0,1,left,J. Randle 10' driving floating bank Jump Shot (12 PTS),[203944],1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.48,Made,,,,,12.0,,,,,,,,
421,PT04M05.00S,2024-01-15T21:43:41.7Z,3,REGULAR,foul,personal,['1freethrow'],1629048,,,1610612752,73,63,2024-01-15T21:43:47Z,4000000,False,,,0,,G. Bitadze shooting personal FOUL (3 PF) (Randle 1 FT),"[1629048, 203944]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,1151.0,3.0,1.0,Randle,203944.0,,,,,,,,,,,,,,,
423,PT04M05.00S,2024-01-15T21:43:41.7Z,3,REGULAR,substitution,out,[],1630591,,,1610612752,73,63,2024-01-15T21:44:01Z,4020000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M05.00S,2024-01-15T21:43:41.7Z,3,REGULAR,substitution,in,[],1630175,,,1610612752,73,63,2024-01-15T21:44:01Z,4030000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M05.00S,2024-01-15T21:43:41.7Z,3,REGULAR,substitution,out,[],1629048,,,1610612752,73,63,2024-01-15T21:44:18Z,4040000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M05.00S,2024-01-15T21:43:41.7Z,3,REGULAR,substitution,in,[],1628976,,,1610612752,73,63,2024-01-15T21:44:18Z,4050000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M05.00S,2024-01-15T21:44:42.6Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,74,63,2024-01-15T21:44:42Z,4060000,False,,,0,,J. Randle Free Throw 1 of 1 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
428,PT03M52.00S,2024-01-15T21:44:56.6Z,3,REGULAR,2pt,Jump Shot,[],1628976,81.553876478318,23.284313725490197,1610612753,74,63,2024-01-15T21:45:00Z,4070000,False,-134.0,121.0,1,right,MISS W. Carter Jr. 18' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,18.02,Missed,,,,,,,,,,,,,
429,PT03M50.00S,2024-01-15T21:44:58.6Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,74,63,2024-01-15T21:45:00Z,4080000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,428.0,5.0,4.0,1.0,,,,,,,,,
430,PT03M35.00S,2024-01-15T21:45:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.258212877792378,50.98039215686274,1610612752,74,63,2024-01-15T21:45:27Z,4090000,False,-5.0,6.0,1,left,MISS P. Achiuwa reverse Layup,[1630173],1610612752.0,NYK,reverse,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,0.8,Missed,,,,,,,,,,,,,
431,PT03M32.00S,2024-01-15T21:45:16.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,74,63,2024-01-15T21:45:17Z,4100000,False,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,430.0,5.0,4.0,1.0,,,,,,,,,
432,PT03M19.00S,2024-01-15T21:45:29.1Z,3,REGULAR,3pt,Jump Shot,[],1630175,74.85216819973719,13.480392156862745,1610612753,74,63,2024-01-15T21:45:33Z,4110000,False,-183.0,184.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,25.92,Missed,,,,,,,,,,,,,
433,PT03M18.00S,2024-01-15T21:45:32.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,74,63,2024-01-15T21:45:32Z,4120000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,432.0,,,,,,,,,,,,
435,PT03M06.00S,2024-01-15T21:45:55.9Z,3,REGULAR,3pt,Jump Shot,[],203944,30.042706964520367,28.431372549019606,1610612752,74,63,2024-01-15T21:50:00Z,4140000,False,108.0,230.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,25.39,Missed,,,,,,,,,,,,,
436,PT03M00.00S,2024-01-15T21:46:01.9Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,74,63,2024-01-15T21:46:01Z,4150000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,,,435.0,1.0,1.0,0.0,,,,,,,,,
437,PT02M58.00S,2024-01-15T21:46:03.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628365,94.82588699080158,48.77450980392157,1610612753,74,65,2024-01-15T21:46:08Z,4160000,False,-6.0,-4.0,1,right,M. Fultz running DUNK (4 PTS),[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,0.72,Made,,,,,4.0,,,,,,,,
