actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
432,PT04M03.00S,2024-03-06T02:04:54.6Z,3,REGULAR,turnover,offensive foul,[],1628981,,,1610612737,68,75,2024-03-06T02:04:54Z,4230000,False,,,0,,B. Fernando offensive foul TURNOVER (5 TO),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627541.0,5.0,,,,,,,,,
433,PT03M43.00S,2024-03-06T02:05:29.0Z,3,REGULAR,turnover,bad pass,[],1630540,,,1610612752,68,75,2024-03-06T02:05:37Z,4240000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1627749]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,,,,,,,,Murray,1627749.0
434,PT03M43.00S,2024-03-06T02:05:29.0Z,3,REGULAR,steal,,[],1627749,,,1610612737,68,75,2024-03-06T02:05:30Z,4250000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
435,PT03M42.00S,2024-03-06T02:05:31.6Z,3,REGULAR,turnover,bad pass,[],1628981,,,1610612737,68,75,2024-03-06T02:05:41Z,4260000,False,,,0,,B. Fernando bad pass TURNOVER (6 TO),"[1628981, 1628404]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,6.0,,,,,,,,Hart,1628404.0
436,PT03M42.00S,2024-03-06T02:05:31.6Z,3,REGULAR,steal,,[],1628404,,,1610612752,68,75,2024-03-06T02:05:34Z,4270000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
437,PT03M40.00S,2024-03-06T02:05:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1628981,,,1610612752,68,75,2024-03-06T02:05:44Z,4280000,False,,,0,,B. Fernando shooting personal FOUL (3 PF) (Hart 2 FT),"[1628981, 1628404]",1610612737.0,ATL,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627541.0,,,,,3.0,0.0,Hart,1628404.0,,
439,PT03M40.00S,2024-03-06T02:05:56.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,68,75,2024-03-06T02:05:56Z,4300000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M40.00S,2024-03-06T02:05:59.1Z,3,REGULAR,substitution,out,[],1630180,,,1610612752,68,75,2024-03-06T02:08:54Z,4305000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M40.00S,2024-03-06T02:05:59.1Z,3,REGULAR,substitution,out,[],1629726,,,1610612752,68,75,2024-03-06T02:08:54Z,4307500,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M40.00S,2024-03-06T02:05:59.1Z,3,REGULAR,substitution,in,[],1630552,,,1610612752,68,75,2024-03-06T02:08:54Z,4308750,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M40.00S,2024-03-06T02:05:59.1Z,3,REGULAR,substitution,in,[],203992,,,1610612752,68,75,2024-03-06T02:08:54Z,4309375,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M40.00S,2024-03-06T02:09:01.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628404,,,1610612752,68,75,2024-03-06T02:09:01Z,4320000,False,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
446,PT03M40.00S,2024-03-06T02:09:01.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,68,75,2024-03-06T02:09:01Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,
447,PT03M40.00S,2024-03-06T02:09:17.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628404,,,1610612752,69,75,2024-03-06T02:09:17Z,4340000,False,,,0,,J. Hart Free Throw 2 of 2 (4 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
448,PT03M20.00S,2024-03-06T02:09:38.8Z,3,REGULAR,3pt,Jump Shot,[],1627749,78.79434954007884,8.823529411764707,1610612737,69,75,2024-03-06T02:09:45Z,4350000,False,-206.0,147.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
449,PT03M18.00S,2024-03-06T02:09:40.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,69,75,2024-03-06T02:09:45Z,4360000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,448.0,,,,,,,,,,,,,,,
452,PT02M58.00S,2024-03-06T02:10:26.6Z,3,REGULAR,turnover,bad pass,[],1628978,,,1610612752,69,75,2024-03-06T02:10:32Z,4390000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1630552]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,,,Johnson,1630552.0
453,PT02M58.00S,2024-03-06T02:10:26.6Z,3,REGULAR,steal,,[],1630552,,,1610612737,69,75,2024-03-06T02:10:28Z,4400000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT02M56.00S,2024-03-06T02:10:31.4Z,3,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612737,69,75,2024-03-06T02:10:37Z,4410000,False,,,0,,M. McBride shooting personal FOUL (2 PF) (Murray 2 FT),"[1630540, 1627749]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,,,,,2.0,0.0,Murray,1627749.0,,
456,PT02M56.00S,2024-03-06T02:11:01.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627749,,,1610612737,69,76,2024-03-06T02:11:19Z,4430000,False,,,0,,D. Murray Free Throw 1 of 2 (12 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
457,PT02M56.00S,2024-03-06T02:11:01.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1627749,,,1610612737,69,76,2024-03-06T02:11:19Z,4440000,False,,,0,,MISS D. Murray Free Throw 2 of 2,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT02M54.00S,2024-03-06T02:11:03.4Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,69,76,2024-03-06T02:11:19Z,4450000,False,,,0,,J. Sims REBOUND (Off:2 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,457.0,4.0,2.0,2.0,,,,,,,,,,,,
459,PT02M36.00S,2024-03-06T02:11:37.5Z,3,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612752,69,76,2024-03-06T02:11:46Z,4460000,False,,,0,,J. Johnson shooting personal FOUL (3 PF) (DiVincenzo 2 FT),"[1630552, 1628978]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,,,,,3.0,0.0,DiVincenzo,1628978.0,,
461,PT02M36.00S,2024-03-06T02:12:01.6Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612752,70,76,2024-03-06T02:12:01Z,4480000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (14 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
462,PT02M36.00S,2024-03-06T02:12:01.7Z,3,REGULAR,substitution,out,[],1630173,,,1610612752,70,76,2024-03-06T02:12:09Z,4490000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M36.00S,2024-03-06T02:12:01.7Z,3,REGULAR,substitution,in,[],202711,,,1610612752,70,76,2024-03-06T02:12:09Z,4500000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M36.00S,2024-03-06T02:12:01.7Z,3,REGULAR,substitution,out,[],1627749,,,1610612752,70,76,2024-03-06T02:12:28Z,4505000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M36.00S,2024-03-06T02:12:01.7Z,3,REGULAR,substitution,in,[],1630235,,,1610612752,70,76,2024-03-06T02:12:28Z,4507500,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M36.00S,2024-03-06T02:12:18.5Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612752,71,76,2024-03-06T02:12:18Z,4510000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (15 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
467,PT02M25.00S,2024-03-06T02:12:31.5Z,3,REGULAR,3pt,Jump Shot,[],203992,69.20170827858082,28.186274509803923,1610612737,71,76,2024-03-06T02:12:39Z,4520000,False,-109.0,237.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
468,PT02M23.00S,2024-03-06T02:12:33.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,71,76,2024-03-06T02:12:39Z,4530000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,467.0,5.0,4.0,1.0,,,,,,,,,,,,
469,PT02M17.00S,2024-03-06T02:12:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202711,5.732588699080158,48.03921568627451,1610612752,73,76,2024-03-06T02:12:48Z,4540000,False,10.0,1.0,1,left,B. Bogdanovic running Layup (14 PTS) (J. Hart 5 AST),"[202711, 1628404]",1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,,,14.0,,,J. Hart,1628404.0,5.0,,,,,,
471,PT02M17.00S,2024-03-06T02:12:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630235,,,1610612752,73,76,2024-03-06T02:12:59Z,4560000,False,,,0,,T. Forrest shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[1630235, 202711]",1610612737.0,ATL,shooting,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,1.0,0.0,Bogdanovic,202711.0,,
473,PT02M17.00S,2024-03-06T02:13:08.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],202711,,,1610612752,74,76,2024-03-06T02:13:08Z,4580000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (15 PTS),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
474,PT01M55.00S,2024-03-06T02:13:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,82.21090670170827,46.32352941176471,1610612737,74,76,2024-03-06T02:16:20Z,4590000,False,-18.0,115.0,1,right,MISS J. Johnson 11' turnaround fadeaway Shot,[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.62,Missed,,,,,,,,,,,,,,,,,,
475,PT01M53.00S,2024-03-06T02:13:35.5Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,74,76,2024-03-06T02:13:43Z,4600000,False,,,0,,J. Sims REBOUND (Off:2 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,474.0,5.0,3.0,2.0,,,,,,,,,,,,
476,PT01M47.00S,2024-03-06T02:13:41.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,6.783837056504599,51.225490196078425,1610612752,76,76,2024-03-06T02:13:46Z,4610000,False,-6.0,11.0,1,left,J. Hart running Layup (6 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,,,6.0,,,,,,,,,,,
477,PT01M25.00S,2024-03-06T02:14:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,92.06636005256242,53.67647058823529,1610612737,76,78,2024-03-06T02:16:48Z,4620000,False,18.0,22.0,1,right,T. Forrest driving finger roll Layup (5 PTS),[1630235],1610612737.0,ATL,driving finger roll,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,5.0,,,,,,,,,,,
478,PT01M14.00S,2024-03-06T02:14:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.1268068331143235,48.529411764705884,1610612752,78,78,2024-03-06T02:14:19Z,4630000,False,7.0,5.0,1,left,J. Hart driving Layup (8 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,8.0,,,,,,,,,,,
479,PT00M53.00S,2024-03-06T02:14:36.8Z,3,REGULAR,2pt,Jump Shot,[],1630552,77.34888304862024,40.931372549019606,1610612737,78,80,2024-03-06T02:14:40Z,4640000,False,-45.0,160.0,1,right,J. Johnson 16' Jump Shot (24 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,16.67,Made,,,,,,,24.0,,,,,,,,,,,
481,PT00M33.80S,2024-03-06T02:15:19.0Z,3,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612752,78,80,2024-03-06T02:15:25Z,4660000,False,,,0,,D. DiVincenzo step out-of-bounds TURNOVER (3 TO),[1628978],1610612752.0,NYK,step,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,,,,,2714.0,3.0,,,,,,,,,
482,PT00M16.40S,2024-03-06T02:15:44.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203992,76.16622864651774,10.53921568627451,1610612737,78,83,2024-03-06T02:15:49Z,4670000,False,-197.0,172.0,1,right,B. Bogdanovic 26' 3PT  (5 PTS) (T. Forrest 3 AST),"[203992, 1630235]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.14,Made,,,,,,,5.0,,,T. Forrest,1630235.0,3.0,,,,,,
484,PT00M00.00S,2024-03-06T02:16:04.8Z,3,REGULAR,3pt,Jump Shot,[],202711,25.312089356110377,83.08823529411765,1610612752,78,83,2024-03-06T02:16:09Z,4690000,False,-165.0,185.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
485,PT00M00.00S,2024-03-06T02:16:07.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,78,83,2024-03-06T02:16:07Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,484.0,,,,,,,,,,,,,,,
486,PT00M00.00S,2024-03-06T02:16:07.9Z,3,REGULAR,period,end,[],0,,,1610612752,78,83,2024-03-06T02:16:07Z,4710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-03-06T02:18:32.3Z,4,REGULAR,substitution,out,['startperiod'],1628978,,,1610612752,78,83,2024-03-06T02:19:03Z,4720000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-03-06T02:18:32.3Z,4,REGULAR,substitution,in,['startperiod'],202692,,,1610612752,78,83,2024-03-06T02:19:03Z,4730000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-03-06T02:19:04.9Z,4,REGULAR,period,start,[],0,,,1610612737,78,83,2024-03-06T02:19:04Z,4740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M44.00S,2024-03-06T02:19:20.7Z,4,REGULAR,2pt,Jump Shot,[],1629631,84.1819973718791,14.705882352941178,1610612737,78,83,2024-03-06T02:19:32Z,4750000,False,-176.0,96.0,1,right,MISS D. Hunter 20' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left,20.1,Missed,,,,,,,,,,,,,,,,,,
491,PT11M42.00S,2024-03-06T02:19:22.7Z,4,REGULAR,rebound,offensive,[],1628981,,,1610612737,78,83,2024-03-06T02:25:51Z,4760000,False,,,0,,B. Fernando REBOUND (Off:3 Def:3),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Left,,,,,490.0,6.0,3.0,3.0,,,,,,,,,,,,
492,PT11M35.00S,2024-03-06T02:19:28.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629631,94.43166885676742,48.03921568627451,1610612737,78,85,2024-03-06T02:19:39Z,4770000,False,-10.0,0.0,1,right,D. Hunter alley-oop DUNK (16 PTS) (J. Johnson 5 AST),"[1629631, 1630552]",1610612737.0,ATL,alley-oop,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,16.0,,,J. Johnson,1630552.0,5.0,,,,,,
494,PT11M14.00S,2024-03-06T02:19:49.3Z,4,REGULAR,2pt,Jump Shot,[],202692,13.485545335085414,27.450980392156865,1610612752,80,85,2024-03-06T02:19:53Z,4790000,False,113.0,74.0,1,left,A. Burks 13' pullup Jump Shot (9 PTS) (J. Hart 6 AST),"[202692, 1628404]",1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,13.5,Made,,,,,,,9.0,,,J. Hart,1628404.0,6.0,,,,,,
497,PT11M01.00S,2024-03-06T02:20:08.9Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612737,80,85,2024-03-06T02:20:20Z,4820000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (Hunter 2 FT),"[1628404, 1629631]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,,,,,2.0,0.0,Hunter,1629631.0,,
499,PT11M01.00S,2024-03-06T02:20:34.0Z,4,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,80,85,2024-03-06T02:20:34Z,4840000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
500,PT11M01.00S,2024-03-06T02:20:34.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,80,85,2024-03-06T02:20:34Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,
501,PT11M01.00S,2024-03-06T02:20:53.0Z,4,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,80,86,2024-03-06T02:20:53Z,4860000,False,,,0,,D. Hunter Free Throw 2 of 2 (17 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
502,PT10M42.00S,2024-03-06T02:21:14.4Z,4,REGULAR,2pt,Jump Shot,[],202711,8.886333771353483,26.96078431372549,1610612752,80,86,2024-03-06T02:21:35Z,4870000,False,115.0,31.0,1,left,MISS B. Bogdanovic 11' step back Shot,[202711],1610612752.0,NYK,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,11.93,Missed,,,,,,,,,,,,,,,,,,
503,PT10M41.00S,2024-03-06T02:21:15.4Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,80,86,2024-03-06T02:21:19Z,4880000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,502.0,7.0,6.0,1.0,,,,,,,,,,,,
504,PT10M26.00S,2024-03-06T02:21:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,92.19776609724047,44.85294117647059,1610612737,80,88,2024-03-06T02:21:34Z,4890000,False,-26.0,21.0,1,right,J. Johnson driving Layup (26 PTS) (B. Bogdanovic 4 AST),"[1630552, 203992]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,26.0,,,B. Bogdanovic,203992.0,4.0,,,,,,
506,PT10M10.00S,2024-03-06T02:21:50.1Z,4,REGULAR,2pt,Jump Shot,[],202692,12.434296977660972,32.59803921568628,1610612752,82,88,2024-03-06T02:21:54Z,4910000,False,87.0,64.0,1,left,A. Burks 10' driving floating bank Jump Shot (11 PTS),[202692],1610612752.0,NYK,driving floating bank,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,10.82,Made,,,,,,,11.0,,,,,,,,,,,
507,PT10M10.00S,2024-03-06T02:21:53.0Z,4,REGULAR,foul,personal,['1freethrow'],1630235,,,1610612752,82,88,2024-03-06T02:22:02Z,4920000,False,,,0,,T. Forrest shooting personal FOUL (2 PF) (Burks 1 FT),"[1630235, 202692]",1610612737.0,ATL,shooting,,,Forrest,T. Forrest,,,,,Mid-Range,8-16 Right,,,,,,,,,,202901.0,,,,,2.0,0.0,Burks,202692.0,,
509,PT10M10.00S,2024-03-06T02:22:18.4Z,4,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,82,88,2024-03-06T02:22:18Z,4940000,False,,,0,,MISS A. Burks Free Throw 1 of 1,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
510,PT10M08.00S,2024-03-06T02:22:20.4Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612737,82,88,2024-03-06T02:22:59Z,4950000,False,,,0,,B. Fernando REBOUND (Off:3 Def:4),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,509.0,7.0,4.0,3.0,,,,,,,,,,,,
511,PT10M02.00S,2024-03-06T02:22:31.5Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612737,82,88,2024-03-06T02:23:09Z,4960000,False,,,0,,ATL 8-second-violation Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627541.0,,,,,,,,,,
512,PT09M46.00S,2024-03-06T02:23:19.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202692,5.338370565045992,4.6568627450980395,1610612752,82,88,2024-03-06T02:23:24Z,4970000,False,227.0,-2.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
513,PT09M44.00S,2024-03-06T02:23:21.2Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,82,88,2024-03-06T02:23:24Z,4980000,False,,,0,,J. Sims REBOUND (Off:3 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,,,512.0,6.0,3.0,3.0,,,,,,,,,,,,
514,PT09M40.00S,2024-03-06T02:23:26.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202692,3.4986859395532193,95.58823529411765,1610612752,82,88,2024-03-06T02:23:33Z,4990000,False,-228.0,-20.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
515,PT09M38.00S,2024-03-06T02:23:28.5Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,82,88,2024-03-06T02:23:33Z,5000000,False,,,0,,J. Sims REBOUND (Off:4 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,514.0,7.0,3.0,4.0,,,,,,,,,,,,
516,PT09M38.00S,2024-03-06T02:23:30.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630579,5.590000152587891,50.0,1610612752,84,88,2024-03-06T02:23:39Z,5010000,False,0.0,0.0,1,left,J. Sims tip DUNK (4 PTS),[1630579],1610612752.0,NYK,tip,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
517,PT09M20.00S,2024-03-06T02:23:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,94.1688567674113,48.529411764705884,1610612737,84,90,2024-03-06T02:23:49Z,5020000,False,-7.0,2.0,1,right,B. Fernando Layup (4 PTS) (T. Forrest 4 AST),"[1628981, 1630235]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,4.0,,,T. Forrest,1630235.0,4.0,,,,,,
