actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
237,PT04M15.00S,2024-03-10T23:57:46.9Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,24,33,2024-03-10T23:58:39Z,2310000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,236.0,4.0,2.0,2.0,,,,,,,,,,,,,,
238,PT03M59.00S,2024-03-10T23:58:54.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,67.7562417871222,23.03921568627451,1610612752,24,33,2024-03-10T23:59:00Z,2320000,False,-135.0,251.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,28.46,Missed,,,,,,,,,,,,,,,,,,
239,PT03M57.00S,2024-03-10T23:58:56.2Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,24,33,2024-03-10T23:59:00Z,2330000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,238.0,5.0,2.0,3.0,,,,,,,,,,,,,,
240,PT03M51.00S,2024-03-10T23:59:01.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,28.86005256241787,73.2843137254902,1610612755,24,33,2024-03-10T23:59:08Z,2340000,False,-116.0,219.0,1,left,MISS K. Lowry 24' running pullup 3PT,[200768],1610612755.0,PHI,running pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
241,PT03M49.00S,2024-03-10T23:59:03.4Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,24,33,2024-03-10T23:59:08Z,2350000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,240.0,5.0,3.0,2.0,,,,,,,,,,,,,,
242,PT03M38.00S,2024-03-10T23:59:15.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.5407358738502,34.068627450980394,1610612752,24,33,2024-03-10T23:59:23Z,2360000,False,-80.0,27.0,1,right,MISS J. Brunson 8' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,8.41,Missed,,,,,,,,,,,,,,,,,,
243,PT03M36.00S,2024-03-10T23:59:17.2Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,24,33,2024-03-10T23:59:23Z,2370000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,242.0,6.0,3.0,3.0,,,,,,,,,,,,,,
244,PT03M30.00S,2024-03-10T23:59:22.5Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612755,24,33,2024-03-10T23:59:25Z,2380000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1628978]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,,,,,,
245,PT03M30.00S,2024-03-10T23:59:22.5Z,2,REGULAR,steal,,[],1628978,,,1610612752,24,33,2024-03-10T23:59:24Z,2390000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
246,PT03M25.00S,2024-03-10T23:59:29.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,93.38042049934296,62.254901960784316,1610612752,26,33,2024-03-10T23:59:34Z,2400000,False,61.0,10.0,1,right,J. Brunson 6' running pullup Jump Shot (3 PTS) (D. DiVincenzo 3 AST),"[1628973, 1628978]",1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,,,,,,,3.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,
248,PT03M25.00S,2024-03-10T23:59:31.4Z,2,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612752,26,33,2024-03-10T23:59:38Z,2420000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Brunson 1 FT),"[1626162, 1628973]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,,,,,,,,,2.0,0.0,Brunson,1628973.0
250,PT03M25.00S,2024-03-11T00:00:01.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628973,,,1610612752,27,33,2024-03-11T00:00:01Z,2440000,False,,,0,,J. Brunson Free Throw 1 of 1 (4 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
251,PT03M05.00S,2024-03-11T00:00:23.1Z,2,REGULAR,3pt,Jump Shot,[],202699,15.850854139290407,4.411764705882353,1610612755,27,33,2024-03-11T00:00:28Z,2450000,False,228.0,96.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
252,PT03M03.00S,2024-03-11T00:00:25.1Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,27,33,2024-03-11T00:00:28Z,2460000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,251.0,4.0,4.0,0.0,,,,,,,,,,,,,,
253,PT02M54.00S,2024-03-11T00:00:35.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.31340341655716,54.65686274509803,1610612752,29,33,2024-03-11T00:00:38Z,2470000,False,23.0,95.0,1,right,J. Brunson 9' turnaround Jump Shot (6 PTS) (J. Hart 1 AST),"[1628973, 1628404]",1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.78,Made,,,,,,,6.0,J. Hart,1628404.0,1.0,,,,,,,,
255,PT02M52.00S,2024-03-11T00:00:40.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,29,33,2024-03-11T00:00:40Z,2490000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT02M52.00S,2024-03-11T00:00:40.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612755,29,33,2024-03-11T00:02:21Z,2500000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT02M52.00S,2024-03-11T00:00:40.6Z,2,REGULAR,substitution,in,[],201587,,,1610612755,29,33,2024-03-11T00:02:21Z,2510000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT02M38.00S,2024-03-11T00:02:33.2Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612755,29,33,2024-03-11T00:02:36Z,2520000,False,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1630173]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,Achiuwa,1630173.0,,,,,,
259,PT02M38.00S,2024-03-11T00:02:33.2Z,2,REGULAR,steal,,[],1630173,,,1610612752,29,33,2024-03-11T00:02:34Z,2530000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
260,PT02M29.00S,2024-03-11T00:02:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,91.14651773981603,47.05882352941176,1610612752,29,33,2024-03-11T00:02:51Z,2540000,False,-15.0,31.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
261,PT02M28.00S,2024-03-11T00:02:44.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,29,33,2024-03-11T00:02:51Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,260.0,,,,,,,,,,,,,,,,,
263,PT02M10.00S,2024-03-11T00:03:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,12.565703022339028,43.627450980392155,1610612755,29,35,2024-03-11T00:03:13Z,2570000,False,32.0,66.0,1,left,K. Oubre Jr. 7' driving floating Jump Shot (10 PTS) (K. Lowry 3 AST),"[1626162, 200768]",1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.29,Made,,,,,,,10.0,K. Lowry,200768.0,3.0,,,,,,,,
267,PT01M44.00S,2024-03-11T00:03:44.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,29,35,2024-03-11T00:03:55Z,2610000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,201245.0,,,,,,,,,,,,,
268,PT01M24.00S,2024-03-11T00:04:06.8Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612755,29,35,2024-03-11T00:04:10Z,2620000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 1628978]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,,,,,,
269,PT01M24.00S,2024-03-11T00:04:06.8Z,2,REGULAR,steal,,[],1628978,,,1610612752,29,35,2024-03-11T00:04:08Z,2630000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
270,PT01M22.00S,2024-03-11T00:04:09.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,93.9060446780552,49.26470588235294,1610612752,31,35,2024-03-11T00:04:14Z,2640000,False,-4.0,5.0,1,right,D. DiVincenzo running DUNK (8 PTS),[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,8.0,,,,,,,,,,,
271,PT01M06.00S,2024-03-11T00:04:24.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,6.783837056504599,48.529411764705884,1610612755,31,35,2024-03-11T00:04:29Z,2650000,False,7.0,11.0,1,left,MISS K. Oubre Jr. driving DUNK,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
272,PT01M04.00S,2024-03-11T00:04:26.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,31,35,2024-03-11T00:04:26Z,2660000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,271.0,5.0,3.0,2.0,,,,,,,,,,,,,,
273,PT00M59.80S,2024-03-11T00:04:31.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,75.64060446780552,11.27450980392157,1610612752,31,35,2024-03-11T00:04:37Z,2670000,False,-194.0,176.0,1,right,MISS D. DiVincenzo 26' running pullup 3PT,[1628978],1610612752.0,NYK,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
274,PT00M58.20S,2024-03-11T00:04:33.8Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,31,35,2024-03-11T00:04:33Z,2680000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,273.0,6.0,3.0,3.0,,,,,,,,,,,,,,
275,PT00M55.70S,2024-03-11T00:04:36.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,94.13600525624179,97.05882352941177,1610612752,31,35,2024-03-11T00:08:48Z,2690000,False,235.0,3.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
276,PT00M53.00S,2024-03-11T00:04:39.1Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,31,35,2024-03-11T00:05:27Z,2700000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,24+ Right,,,275.0,7.0,4.0,3.0,,,,,,,,,,,,,,
277,PT00M53.00S,2024-03-11T00:04:47.5Z,2,REGULAR,foul,personal,[],1628404,,,1610612755,31,35,2024-03-11T00:06:15Z,2710000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1626162]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0
279,PT00M53.00S,2024-03-11T00:04:47.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612755,31,35,2024-03-11T00:05:02Z,2730000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M53.00S,2024-03-11T00:04:47.6Z,2,REGULAR,substitution,in,[],1630579,,,1610612755,31,35,2024-03-11T00:05:02Z,2740000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT00M32.30S,2024-03-11T00:05:20.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612755,31,35,2024-03-11T00:05:31Z,2750000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628978, 1626162]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0
283,PT00M32.30S,2024-03-11T00:05:48.1Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,31,36,2024-03-11T00:05:48Z,2770000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (11 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
284,PT00M32.30S,2024-03-11T00:06:06.7Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,31,37,2024-03-11T00:06:06Z,2780000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (12 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
285,PT00M11.40S,2024-03-11T00:06:30.0Z,2,REGULAR,3pt,Jump Shot,[],1628404,75.24638633377135,13.725490196078432,1610612752,31,37,2024-03-11T00:06:36Z,2790000,False,-181.0,180.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
286,PT00M10.50S,2024-03-11T00:06:30.9Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612752,31,37,2024-03-11T00:06:36Z,2800000,False,,,0,,J. Brunson REBOUND (Off:1 Def:0),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,285.0,1.0,0.0,1.0,,,,,,,,,,,,,,
287,PT00M05.10S,2024-03-11T00:06:38.6Z,2,REGULAR,foul,personal,[],201587,,,1610612752,31,37,2024-03-11T00:06:52Z,2810000,False,,,0,,N. Batum take personal FOUL (1 PF),"[201587, 1628973]",1610612755.0,PHI,take,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,1628951.0,,,,,,,,,,1.0,0.0,Brunson,1628973.0
289,PT00M05.10S,2024-03-11T00:06:38.7Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,31,37,2024-03-11T00:07:10Z,2830000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M05.10S,2024-03-11T00:06:38.7Z,2,REGULAR,substitution,in,[],202711,,,1610612752,31,37,2024-03-11T00:07:10Z,2840000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M01.30S,2024-03-11T00:07:18.1Z,2,REGULAR,foul,offensive,['inpenalty'],1628973,,,1610612752,31,37,2024-03-11T00:07:28Z,2850000,False,,,0,,J. Brunson charge offensive FOUL (1 PF),"[1628973, 200768]",1610612752.0,NYK,charge,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Lowry,200768.0
293,PT00M01.30S,2024-03-11T00:07:18.1Z,2,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,31,37,2024-03-11T00:07:18Z,2870000,False,,,0,,J. Brunson offensive foul TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,1.0,,,,,,,,,,,,
294,PT00M01.30S,2024-03-11T00:07:18.2Z,2,REGULAR,substitution,out,[],1628973,,,1610612755,31,37,2024-03-11T00:07:39Z,2880000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M01.30S,2024-03-11T00:07:18.2Z,2,REGULAR,substitution,out,[],1628964,,,1610612755,31,37,2024-03-11T00:07:39Z,2890000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M01.30S,2024-03-11T00:07:18.2Z,2,REGULAR,substitution,in,[],1630540,,,1610612755,31,37,2024-03-11T00:07:39Z,2900000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M01.30S,2024-03-11T00:07:18.2Z,2,REGULAR,substitution,in,[],1627741,,,1610612755,31,37,2024-03-11T00:07:39Z,2910000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M00.00S,2024-03-11T00:07:51.3Z,2,REGULAR,period,end,[],0,,,1610612755,31,37,2024-03-11T00:07:51Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,out,['startperiod'],202711,,,1610612755,31,37,2024-03-11T00:23:52Z,2930000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,out,['startperiod'],1630540,,,1610612755,31,37,2024-03-11T00:23:52Z,2940000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612755,31,37,2024-03-11T00:23:52Z,2950000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612755,31,37,2024-03-11T00:23:52Z,2960000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612755,31,37,2024-03-11T00:23:52Z,2970000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612755,31,37,2024-03-11T00:23:52Z,2980000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,in,['startperiod'],1626166,,,1610612755,31,37,2024-03-11T00:23:52Z,2990000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-03-11T00:23:29.5Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612755,31,37,2024-03-11T00:23:52Z,3000000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-03-11T00:23:54.1Z,3,REGULAR,period,start,[],0,,,1610612755,31,37,2024-03-11T00:23:54Z,3010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M46.00S,2024-03-11T00:24:07.5Z,3,REGULAR,3pt,Jump Shot,[],202699,67.49342969776609,39.950980392156865,1610612755,31,37,2024-03-11T00:24:13Z,3020000,False,-50.0,253.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
309,PT11M44.00S,2024-03-11T00:24:09.5Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,31,37,2024-03-11T00:24:13Z,3030000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,308.0,2.0,1.0,1.0,,,,,,,,,,,,,,
310,PT11M36.00S,2024-03-11T00:24:24.6Z,3,REGULAR,foul,technical,['1freethrow'],1628964,,,1610612752,31,37,2024-03-11T00:24:31Z,3040000,False,,,0,,M. Bamba defensive-3-second technical FOUL (1 Tech),[1628964],1610612755.0,PHI,defensive-3-second,,,Bamba,M. Bamba,,,,,,,,,,,,,1662.0,,,,,,,,,,0.0,1.0,,
311,PT11M36.00S,2024-03-11T00:24:44.6Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,31,37,2024-03-11T00:24:44Z,3050000,False,,,0,,MISS J. Brunson technical Free Throw 1 of 1,[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT11M36.00S,2024-03-11T00:24:44.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,31,37,2024-03-11T00:24:44Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,
313,PT11M32.00S,2024-03-11T00:25:03.6Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612752,31,37,2024-03-11T00:25:14Z,3070000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[1626166, 1628392]",1610612755.0,PHI,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,,,2.0,0.0,Hartenstein,1628392.0
315,PT11M32.00S,2024-03-11T00:25:34.9Z,3,REGULAR,freethrow,1 of 2,[],1628392,,,1610612752,31,37,2024-03-11T00:25:34Z,3090000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT11M32.00S,2024-03-11T00:25:34.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,31,37,2024-03-11T00:25:34Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT11M32.00S,2024-03-11T00:25:51.4Z,3,REGULAR,freethrow,2 of 2,[],1628392,,,1610612752,32,37,2024-03-11T00:25:51Z,3110000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (3 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
318,PT11M10.00S,2024-03-11T00:26:15.0Z,3,REGULAR,3pt,Jump Shot,[],1628964,66.83639947437582,55.14705882352941,1610612755,32,37,2024-03-11T00:26:25Z,3120000,False,26.0,259.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
319,PT11M08.00S,2024-03-11T00:26:17.0Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,32,37,2024-03-11T00:26:25Z,3130000,False,,,0,,K. Oubre Jr. REBOUND (Off:4 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,318.0,8.0,4.0,4.0,,,,,,,,,,,,,,
320,PT11M07.00S,2024-03-11T00:26:21.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,93.77463863337714,49.754901960784316,1610612755,32,37,2024-03-11T00:26:40Z,3140000,False,-1.0,6.0,1,right,MISS K. Oubre Jr. tip Layup,[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
