actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
519,PT10M28.00S,2023-12-01T02:28:59.2Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,89,88,2023-12-01T02:29:04Z,5090000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,518.0,3.0,1.0,2.0,,,,,,,,,,,,,,
520,PT10M24.00S,2023-12-01T02:29:03.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,93.9060446780552,49.50980392156863,1610612752,91,88,2023-12-01T02:29:11Z,5100000,False,-2.0,5.0,1,right,R. Barrett driving Layup (14 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,14.0,,,,,,,,,,
522,PT10M11.00S,2023-12-01T02:29:17.2Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612765,91,88,2023-12-01T02:29:37Z,5120000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Ivey 2 FT),"[1628392, 1631093]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,3.0,0.0,Ivey,1631093.0,,,,,
524,PT10M11.00S,2023-12-01T02:29:53.9Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,91,89,2023-12-01T02:29:53Z,5140000,False,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
525,PT10M11.00S,2023-12-01T02:29:54.0Z,4,REGULAR,substitution,out,[],1628995,,,1610612765,91,89,2023-12-01T02:30:06Z,5150000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M11.00S,2023-12-01T02:29:54.0Z,4,REGULAR,substitution,in,[],1630649,,,1610612765,91,89,2023-12-01T02:30:06Z,5160000,False,,,0,,SUB in: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M11.00S,2023-12-01T02:30:20.2Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,91,90,2023-12-01T02:30:20Z,5170000,False,,,0,,J. Ivey Free Throw 2 of 2 (2 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
528,PT10M02.00S,2023-12-01T02:30:32.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,71.96123521681997,74.50980392156863,1610612752,91,90,2023-12-01T02:30:40Z,5180000,False,123.0,211.0,1,right,MISS I. Quickley 24' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,24.41,Missed,,,,,,,,,,,,,,,,,,
529,PT10M00.00S,2023-12-01T02:30:34.8Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,91,90,2023-12-01T02:30:40Z,5190000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,528.0,1.0,1.0,0.0,,,,,,,,,,,,,,
530,PT09M45.00S,2023-12-01T02:30:49.9Z,4,REGULAR,3pt,Jump Shot,[],1641709,3.892904073587385,97.30392156862744,1610612765,91,93,2023-12-01T02:30:54Z,5200000,False,-237.0,-16.0,1,left,A. Thompson 3PT  (3 PTS) (J. Ivey 1 AST),"[1641709, 1631093]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,23.7,Made,,,,,,,,3.0,,,,,,,,J. Ivey,1631093.0,1.0
532,PT09M34.00S,2023-12-01T02:31:03.8Z,4,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612752,91,93,2023-12-01T02:31:15Z,5220000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Barrett 2 FT),"[1628963, 1629628]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,1.0,0.0,Barrett,1629628.0,,,,,
534,PT09M34.00S,2023-12-01T02:31:34.3Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,91,93,2023-12-01T02:31:34Z,5240000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
535,PT09M34.00S,2023-12-01T02:31:34.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,91,93,2023-12-01T02:31:34Z,5250000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,
536,PT09M34.00S,2023-12-01T02:31:50.0Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,92,93,2023-12-01T02:31:50Z,5260000,False,,,0,,R. Barrett Free Throw 2 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,15.0,,,,,,,,,,
537,PT09M15.00S,2023-12-01T02:32:12.5Z,4,REGULAR,turnover,traveling,[],1628963,,,1610612765,92,93,2023-12-01T02:32:20Z,5270000,False,,,0,,M. Bagley III traveling TURNOVER (1 TO),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,203593.0,,,,,,,,,
538,PT08M59.00S,2023-12-01T02:32:33.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,77.4802890932983,11.27450980392157,1610612752,95,93,2023-12-01T02:32:37Z,5280000,False,-194.0,159.0,1,right,D. DiVincenzo 25' 3PT  (6 PTS) (R. Barrett 2 AST),"[1628978, 1629628]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,,,,6.0,,,,,,,,R. Barrett,1629628.0,2.0
540,PT08M39.00S,2023-12-01T02:32:52.8Z,4,REGULAR,2pt,Jump Shot,[],1631204,23.47240473061761,61.029411764705884,1610612765,95,93,2023-12-01T02:32:57Z,5300000,False,-55.0,168.0,1,left,MISS M. Sasser 17' step back Shot,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,17.69,Missed,,,,,,,,,,,,,,,,,,
541,PT08M37.00S,2023-12-01T02:32:54.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,95,93,2023-12-01T02:32:57Z,5310000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,540.0,3.0,3.0,0.0,,,,,,,,,,,,,,
542,PT08M31.00S,2023-12-01T02:33:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.30026281208936,46.32352941176471,1610612752,97,93,2023-12-01T02:33:06Z,5320000,False,-18.0,1.0,1,right,J. Hart driving Layup (7 PTS) (I. Quickley 2 AST),"[1628404, 1630193]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,7.0,,,,,,,,I. Quickley,1630193.0,2.0
544,PT08M31.00S,2023-12-01T02:33:06.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,97,93,2023-12-01T02:33:06Z,5340000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M31.00S,2023-12-01T02:33:06.5Z,4,REGULAR,substitution,out,[],1631204,,,1610612765,97,93,2023-12-01T02:35:45Z,5350000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M31.00S,2023-12-01T02:33:06.5Z,4,REGULAR,substitution,out,[],1628963,,,1610612765,97,93,2023-12-01T02:35:45Z,5360000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M31.00S,2023-12-01T02:33:06.5Z,4,REGULAR,substitution,out,[],1630649,,,1610612765,97,93,2023-12-01T02:35:45Z,5370000,False,,,0,,SUB out: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M31.00S,2023-12-01T02:33:06.5Z,4,REGULAR,substitution,in,[],1631105,,,1610612765,97,93,2023-12-01T02:35:45Z,5380000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M31.00S,2023-12-01T02:33:06.5Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,97,93,2023-12-01T02:35:45Z,5390000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M31.00S,2023-12-01T02:33:06.5Z,4,REGULAR,substitution,in,[],1630165,,,1610612765,97,93,2023-12-01T02:35:45Z,5400000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M12.00S,2023-12-01T02:36:25.5Z,4,REGULAR,foul,offensive,[],1641709,,,1610612765,97,93,2023-12-01T02:36:40Z,5410000,False,,,0,,A. Thompson offensive FOUL (5 PF),"[1641709, 1628978]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627962.0,5.0,0.0,DiVincenzo,1628978.0,,,,,
553,PT08M12.00S,2023-12-01T02:36:25.5Z,4,REGULAR,turnover,offensive foul,[],1641709,,,1610612765,97,93,2023-12-01T02:36:25Z,5430000,False,,,0,,A. Thompson offensive foul TURNOVER (3 TO),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,3.0,,,,1627962.0,,,,,,,,,
554,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,97,93,2023-12-01T02:36:57Z,5440000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,out,[],1628392,,,1610612752,97,93,2023-12-01T02:36:57Z,5450000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,out,[],1629628,,,1610612752,97,93,2023-12-01T02:36:57Z,5460000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,out,[],1641709,,,1610612752,97,93,2023-12-01T02:36:57Z,5470000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,97,93,2023-12-01T02:36:57Z,5480000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,in,[],203944,,,1610612752,97,93,2023-12-01T02:36:57Z,5490000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,97,93,2023-12-01T02:36:57Z,5500000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M12.00S,2023-12-01T02:36:25.6Z,4,REGULAR,substitution,in,[],1630191,,,1610612752,97,93,2023-12-01T02:36:57Z,5510000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M55.00S,2023-12-01T02:37:14.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,66.5735873850197,61.51960784313726,1610612752,97,93,2023-12-01T02:37:35Z,5520000,False,58.0,262.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,,
563,PT07M53.00S,2023-12-01T02:37:16.0Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,97,93,2023-12-01T02:37:20Z,5530000,False,,,0,,J. Duren REBOUND (Off:0 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,562.0,9.0,9.0,0.0,,,,,,,,,,,,,,
564,PT07M49.00S,2023-12-01T02:37:20.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,7.30946123521682,47.549019607843135,1610612765,97,93,2023-12-01T02:37:29Z,5540000,False,12.0,16.0,1,left,MISS J. Ivey running Layup - blocked,"[1631093, 1628978]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,DiVincenzo,1628978.0,,,
639,PT07M49.00S,2023-12-01T02:37:20.7Z,4,REGULAR,block,,[],1628978,,,1610612765,97,93,2023-12-01T02:57:48Z,5545000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT07M47.00S,2023-12-01T02:37:22.7Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,97,93,2023-12-01T02:37:29Z,5550000,False,,,0,,J. Brunson REBOUND (Off:2 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,564.0,6.0,4.0,2.0,,,,,,,,,,,,,,
566,PT07M42.00S,2023-12-01T02:37:28.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,77.08607095926413,11.029411764705882,1610612752,97,93,2023-12-01T02:39:29Z,5560000,False,-195.0,163.0,1,right,MISS D. DiVincenzo 25' pullup 3PT,[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
567,PT07M40.00S,2023-12-01T02:37:30.1Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,97,93,2023-12-01T02:37:39Z,5570000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,566.0,2.0,2.0,0.0,,,,,,,,,,,,,,
568,PT07M34.00S,2023-12-01T02:37:35.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,10.463206307490145,3.431372549019608,1610612765,97,93,2023-12-01T02:37:44Z,5580000,False,233.0,46.0,1,left,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,23.73,Missed,,,,,,,,,,,,,,,,,,
569,PT07M32.00S,2023-12-01T02:37:37.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,97,93,2023-12-01T02:37:44Z,5590000,False,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,568.0,9.0,7.0,2.0,,,,,,,,,,,,,,
570,PT07M12.00S,2023-12-01T02:37:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,86.15308804204993,41.42156862745098,1610612752,99,93,2023-12-01T02:38:01Z,5600000,False,-43.0,78.0,1,right,J. Randle 8' turnaround fadeaway Jump Shot (25 PTS),[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,8.88,Made,,,,,,,,25.0,,,,,,,,,,
571,PT07M00.00S,2023-12-01T02:38:12.3Z,4,REGULAR,foul,personal,[],1628978,,,1610612765,99,93,2023-12-01T02:38:19Z,5610000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1630595]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627961.0,1.0,0.0,Cunningham,1630595.0,,,,,
573,PT06M54.00S,2023-12-01T02:38:40.4Z,4,REGULAR,2pt,Jump Shot,[],1630165,21.107095926412615,53.67647058823529,1610612765,99,95,2023-12-01T02:38:44Z,5630000,False,-18.0,146.0,1,left,K. Hayes 14' pullup Jump Shot (18 PTS) (C. Cunningham 6 AST),"[1630165, 1630595]",1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Center,14.71,Made,,,,,,,,18.0,,,,,,,,C. Cunningham,1630595.0,6.0
575,PT06M36.00S,2023-12-01T02:38:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.04402102496715,44.36274509803921,1610612752,99,95,2023-12-01T02:39:06Z,5650000,False,-28.0,50.0,1,right,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
576,PT06M34.00S,2023-12-01T02:38:59.2Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,99,95,2023-12-01T02:39:06Z,5660000,False,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,575.0,6.0,2.0,4.0,,,,,,,,,,,,,,
577,PT06M34.00S,2023-12-01T02:39:01.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,101,95,2023-12-01T02:39:13Z,5670000,False,0.0,0.0,1,right,M. Robinson tip Layup (4 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,4.0,,,,,,,,,,
578,PT06M20.00S,2023-12-01T02:39:13.1Z,4,REGULAR,3pt,Jump Shot,[],1631093,27.54599211563732,13.480392156862745,1610612765,101,98,2023-12-01T02:39:17Z,5680000,False,183.0,206.0,1,left,J. Ivey 27' 3PT  (5 PTS) (C. Cunningham 7 AST),"[1631093, 1630595]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,27.56,Made,,,,,,,,5.0,,,,,,,,C. Cunningham,1630595.0,7.0
580,PT06M03.00S,2023-12-01T02:39:31.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,94.56307490144546,55.14705882352941,1610612752,101,98,2023-12-01T02:43:18Z,5700000,False,26.0,-1.0,1,right,MISS J. Brunson floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
581,PT06M02.00S,2023-12-01T02:39:32.2Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,101,98,2023-12-01T02:39:38Z,5710000,False,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,580.0,7.0,2.0,5.0,,,,,,,,,,,,,,
582,PT06M02.00S,2023-12-01T02:39:35.1Z,4,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612752,101,98,2023-12-01T02:39:41Z,5720000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (Robinson 2 FT),"[1631105, 1629011]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,3.0,0.0,Robinson,1629011.0,,,,,
584,PT06M02.00S,2023-12-01T02:40:12.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,102,98,2023-12-01T02:40:12Z,5740000,False,,,0,,M. Robinson Free Throw 1 of 2 (5 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
585,PT06M02.00S,2023-12-01T02:40:36.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,103,98,2023-12-01T02:40:36Z,5750000,False,,,0,,M. Robinson Free Throw 2 of 2 (6 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
586,PT05M43.00S,2023-12-01T02:40:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.30946123521682,48.03921568627451,1610612765,103,100,2023-12-01T02:41:01Z,5760000,False,10.0,16.0,1,left,C. Cunningham driving Layup (26 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,26.0,,,,,,,,,,
587,PT05M15.00S,2023-12-01T02:41:24.8Z,4,REGULAR,3pt,Jump Shot,[],1628978,72.61826544021025,79.41176470588235,1610612752,106,100,2023-12-01T02:41:29Z,5770000,False,147.0,205.0,1,right,D. DiVincenzo 25' 3PT  (9 PTS) (J. Brunson 7 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.22,Made,,,,,,,,9.0,,,,,,,,J. Brunson,1628973.0,7.0
589,PT05M00.00S,2023-12-01T02:41:39.6Z,4,REGULAR,3pt,Jump Shot,[],1630165,5.469776609724048,94.85294117647058,1610612765,106,103,2023-12-01T02:41:44Z,5790000,False,-224.0,-1.0,1,left,K. Hayes 3PT  (21 PTS) (C. Cunningham 8 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,22.43,Made,,,,,,,,21.0,,,,,,,,C. Cunningham,1630595.0,8.0
591,PT04M31.00S,2023-12-01T02:42:08.4Z,4,REGULAR,3pt,Jump Shot,[],1628978,96.7969776609724,95.58823529411765,1610612752,109,103,2023-12-01T02:42:13Z,5810000,False,228.0,-22.0,1,right,D. DiVincenzo 3PT  (12 PTS) (J. Brunson 8 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.9,Made,,,,,,,,12.0,,,,,,,,J. Brunson,1628973.0,8.0
593,PT04M19.00S,2023-12-01T02:42:23.3Z,4,REGULAR,turnover,traveling,[],1630595,,,1610612765,109,103,2023-12-01T02:42:30Z,5830000,False,,,0,,C. Cunningham traveling TURNOVER (7 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,7.0,,,,203593.0,,,,,,,,,
594,PT04M09.00S,2023-12-01T02:42:49.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,97.05978975032852,95.09803921568627,1610612752,109,103,2023-12-01T02:42:53Z,5840000,False,225.0,-25.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
595,PT04M07.00S,2023-12-01T02:42:51.1Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,109,103,2023-12-01T02:42:53Z,5850000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,594.0,3.0,3.0,0.0,,,,,,,,,,,,,,
596,PT03M52.00S,2023-12-01T02:43:08.0Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612765,109,103,2023-12-01T02:43:21Z,5860000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1629011, 1630595]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,2.0,0.0,Cunningham,1630595.0,,,,,
598,PT03M52.00S,2023-12-01T02:43:34.3Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,109,104,2023-12-01T02:43:34Z,5880000,False,,,0,,C. Cunningham Free Throw 1 of 2 (27 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,,,27.0,,,,,,,,,,
599,PT03M52.00S,2023-12-01T02:43:34.4Z,4,REGULAR,substitution,out,[],1631093,,,1610612765,109,104,2023-12-01T02:43:39Z,5890000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M52.00S,2023-12-01T02:43:34.4Z,4,REGULAR,substitution,in,[],1630587,,,1610612765,109,104,2023-12-01T02:43:39Z,5900000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M52.00S,2023-12-01T02:43:52.3Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,109,105,2023-12-01T02:43:52Z,5910000,False,,,0,,C. Cunningham Free Throw 2 of 2 (28 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,,,28.0,,,,,,,,,,
602,PT03M37.00S,2023-12-01T02:44:12.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612752,109,105,2023-12-01T02:44:21Z,5920000,False,,,0,,I. Livers shooting personal FOUL (2 PF) (Brunson 2 FT),"[1630587, 1628973]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627962.0,2.0,0.0,Brunson,1628973.0,,,,,
