actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
341,PT10M34.00S,2023-03-11T01:18:04.8Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,53,56,2023-03-11T01:18:04Z,3400000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Mid-Range,8-16 Left,,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,
342,PT10M32.00S,2023-03-11T01:18:07.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,32.90078843626807,38.48039215686274,1610612737,53,56,2023-03-11T01:19:35Z,3410000,False,58.0,257.0,1,left,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,
343,PT10M29.00S,2023-03-11T01:18:10.1Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,53,56,2023-03-11T01:19:35Z,3420000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Center,,,,342.0,6.0,6.0,0.0,,,,,,,,,,,,
344,PT10M22.00S,2023-03-11T01:18:17.8Z,3,REGULAR,3pt,Jump Shot,[],1628398,91.90210249671485,2.6960784313725554,1610612764,53,56,2023-03-11T01:18:24Z,3430000,False,-237.0,24.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,
345,PT10M16.00S,2023-03-11T01:18:23.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,53,56,2023-03-11T01:18:24Z,3440000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Left Corner 3,24+ Left,,,,344.0,1.0,1.0,0.0,,,,,,,,,,,,
346,PT10M09.00S,2023-03-11T01:18:30.4Z,3,REGULAR,2pt,Jump Shot,[],1627749,14.109724047306173,77.45098039215686,1610612737,53,58,2023-03-11T01:18:35Z,3450000,False,-137.0,80.0,1,left,D. Murray 15' pullup Jump Shot (4 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,,Mid-Range,8-16 Left,15.9,Made,4.0,,,,,,,,,,,,,,,,
347,PT09M49.00S,2023-03-11T01:18:49.6Z,3,REGULAR,2pt,Jump Shot,[],203078,90.32522996057818,22.058823529411768,1610612764,55,58,2023-03-11T01:18:56Z,3460000,False,-140.0,38.0,1,right,B. Beal 14' driving floating Jump Shot (11 PTS) (D. Gafford 2 AST),"[203078, 1629655]",1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,,Mid-Range,8-16 Left,14.49,Made,11.0,,,,,D. Gafford,1629655.0,2.0,,,,,,,,,
348,PT09M35.00S,2023-03-11T01:19:04.5Z,3,REGULAR,2pt,Jump Shot,[],1627749,4.648488830486201,25.735294117647058,1610612737,55,60,2023-03-11T01:21:12Z,3470000,False,121.0,-9.0,1,left,D. Murray 12' pullup Jump Shot (6 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,,Mid-Range,8-16 Right,12.16,Made,6.0,,,,,,,,,,,,,,,,
349,PT09M16.00S,2023-03-11T01:19:23.5Z,3,REGULAR,2pt,Hook,[],1629655,90.71944809461235,66.42156862745098,1610612764,57,60,2023-03-11T01:21:46Z,3480000,False,82.0,35.0,1,right,D. Gafford 8' driving Hook (11 PTS),[1629655],1610612764.0,WAS,driving,,,Gafford,D. Gafford,,,,,,Mid-Range,8-16 Right,8.91,Made,11.0,,,,,,,,,,,,,,,,
350,PT09M01.00S,2023-03-11T01:19:37.6Z,3,REGULAR,2pt,Jump Shot,[],1628381,20.154402102496718,29.166666666666657,1610612737,57,62,2023-03-11T01:19:42Z,3490000,False,104.0,137.0,1,left,J. Collins 17' pullup Jump Shot (7 PTS) (D. Murray 5 AST),"[1628381, 1627749]",1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,,Mid-Range,16-24 Right Center,17.21,Made,7.0,,,,,D. Murray,1627749.0,5.0,,,,,,,,,
352,PT08M45.00S,2023-03-11T01:19:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,80.33837056504599,65.19607843137254,1610612764,59,62,2023-03-11T01:19:58Z,3510000,False,76.0,132.0,1,right,B. Beal 15' pullup Jump Shot (13 PTS) (M. Morris 4 AST),"[203078, 1628420]",1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,In The Paint (Non-RA),8-16 Center,15.26,Made,13.0,,,,,M. Morris,1628420.0,4.0,,,,,,,,,
354,PT08M28.00S,2023-03-11T01:20:10.7Z,3,REGULAR,3pt,Jump Shot,[],1628381,30.929697766097235,77.45098039215686,1610612737,59,62,2023-03-11T01:20:18Z,3530000,False,-137.0,238.0,1,left,MISS J. Collins 27' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,
355,PT08M25.00S,2023-03-11T01:20:13.7Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,59,62,2023-03-11T01:20:18Z,3540000,False,,,0,,C. Capela REBOUND (Off:5 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Above the Break 3,24+ Left Center,,,,354.0,8.0,3.0,5.0,,,,,,,,,,,,
356,PT08M24.00S,2023-03-11T01:20:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,7.408015768725363,47.05882352941176,1610612737,59,62,2023-03-11T01:22:57Z,3550000,False,15.0,17.0,1,left,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,
357,PT08M22.00S,2023-03-11T01:20:17.3Z,3,REGULAR,rebound,offensive,[],1627749,,,1610612737,59,62,2023-03-11T01:20:17Z,3560000,False,,,0,,D. Murray REBOUND (Off:2 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,Restricted Area,0-8 Center,,,,356.0,5.0,3.0,2.0,,,,,,,,,,,,
358,PT08M21.00S,2023-03-11T01:20:18.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,18.05190538764782,52.450980392156865,1610612737,59,62,2023-03-11T01:23:21Z,3570000,False,-12.0,117.0,1,left,MISS D. Murray 11' turnaround fadeaway Shot,[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,,In The Paint (Non-RA),8-16 Center,11.78,Missed,,,,,,,,,,,,,,,,,
359,PT08M18.00S,2023-03-11T01:20:21.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,59,62,2023-03-11T01:20:24Z,3580000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,In The Paint (Non-RA),8-16 Center,,,,358.0,5.0,5.0,0.0,,,,,,,,,,,,
360,PT08M12.00S,2023-03-11T01:20:27.9Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612764,59,62,2023-03-11T01:20:32Z,3590000,False,,,0,,M. Morris bad pass TURNOVER (3 TO),"[1628420, 1628381]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,,Mid-Range,24+ Left,,,,,,,,,,,3.0,Collins,1628381.0,,,,,,
361,PT08M12.00S,2023-03-11T01:20:27.9Z,3,REGULAR,steal,,[],1628381,,,1610612737,59,62,2023-03-11T01:26:53Z,3600000,False,,,0,,J. Collins STEAL (2 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Mid-Range,24+ Left,,,,,,,,,,,,,,,,,,,
362,PT08M08.00S,2023-03-11T01:20:32.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629027,32.50657030223391,37.00980392156863,1610612737,59,62,2023-03-11T01:24:53Z,3610000,False,65.0,253.0,1,left,MISS T. Young 26' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,
363,PT08M04.00S,2023-03-11T01:20:36.0Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612764,59,62,2023-03-11T01:20:39Z,3620000,False,,,0,,M. Morris REBOUND (Off:1 Def:3),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,Above the Break 3,24+ Center,,,,362.0,4.0,3.0,1.0,,,,,,,,,,,,
364,PT07M47.00S,2023-03-11T01:20:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,93.74178712220763,44.85294117647059,1610612764,61,62,2023-03-11T01:20:57Z,3630000,False,-26.0,6.0,1,right,B. Beal driving Layup (15 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,Restricted Area,0-8 Center,2.65,Made,15.0,,,,,,,,,,,,,,,,
365,PT07M47.00S,2023-03-11T01:20:57.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,61,62,2023-03-11T01:20:57Z,3640000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M29.00S,2023-03-11T01:24:19.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,31.586727989487514,75.24509803921569,1610612737,61,65,2023-03-11T01:24:26Z,3650000,False,-126.0,244.0,1,left,D. Murray 27' 3PT pullup (9 PTS) (T. Young 6 AST),"[1627749, 1629027]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,,Above the Break 3,24+ Left Center,27.51,Made,9.0,,,,,T. Young,1629027.0,6.0,,,,,,,,,
369,PT07M12.00S,2023-03-11T01:24:36.9Z,3,REGULAR,2pt,Layup,[],203078,89.53679369250986,67.40196078431373,1610612764,61,65,2023-03-11T01:24:41Z,3670000,False,87.0,46.0,1,right,MISS B. Beal 9' driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,Mid-Range,8-16 Right,9.84,Missed,,,,,,,,,,,,,,,,,
370,PT07M09.00S,2023-03-11T01:24:39.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,61,65,2023-03-11T01:24:41Z,3680000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Mid-Range,8-16 Right,,,,369.0,3.0,2.0,1.0,,,,,,,,,,,,
371,PT07M03.00S,2023-03-11T01:24:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,7.276609724047319,44.36274509803921,1610612737,61,67,2023-03-11T01:24:50Z,3690000,False,28.0,16.0,1,left,D. Hunter driving Layup (13 PTS) (D. Murray 6 AST),"[1629631, 1627749]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,,Restricted Area,0-8 Center,3.24,Made,13.0,,,,,D. Murray,1627749.0,6.0,,,,,,,,,
373,PT06M49.00S,2023-03-11T01:24:58.8Z,3,REGULAR,3pt,Jump Shot,[],204001,65.3580814717477,35.294117647058826,1610612764,64,67,2023-03-11T01:25:05Z,3710000,False,-74.0,273.0,1,right,K. Porzingis 28' 3PT  (16 PTS) (M. Morris 5 AST),"[204001, 1628420]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Center,28.28,Made,16.0,,,,,M. Morris,1628420.0,5.0,,,,,,,,,
375,PT06M33.00S,2023-03-11T01:25:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,17.394875164257556,50.0,1610612737,64,67,2023-03-11T01:25:20Z,3730000,False,0.0,111.0,1,left,MISS D. Murray 11' floating Shot,[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,,In The Paint (Non-RA),8-16 Center,11.1,Missed,,,,,,,,,,,,,,,,,
376,PT06M30.00S,2023-03-11T01:25:18.4Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,64,67,2023-03-11T01:25:20Z,3740000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,In The Paint (Non-RA),8-16 Center,,,,375.0,7.0,7.0,0.0,,,,,,,,,,,,
377,PT06M20.00S,2023-03-11T01:25:28.5Z,3,REGULAR,3pt,Jump Shot,[],204001,67.06636005256242,49.26470588235294,1610612764,67,67,2023-03-11T01:27:53Z,3750000,False,-4.0,257.0,1,right,K. Porzingis 25' 3PT pullup (19 PTS) (M. Morris 6 AST),"[204001, 1628420]",1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Center,25.71,Made,19.0,,,,,M. Morris,1628420.0,6.0,,,,,,,,,
379,PT06M07.00S,2023-03-11T01:25:41.1Z,3,REGULAR,3pt,Jump Shot,[],1627749,20.811432325886997,91.42156862745098,1610612737,67,67,2023-03-11T01:25:46Z,3770000,False,-207.0,143.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,
380,PT06M04.00S,2023-03-11T01:25:44.1Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,67,67,2023-03-11T01:25:46Z,3780000,False,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Left Center,,,,379.0,2.0,2.0,0.0,,,,,,,,,,,,
381,PT05M58.00S,2023-03-11T01:25:51.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.74178712220763,48.529411764705884,1610612764,69,67,2023-03-11T01:28:38Z,3790000,False,-7.0,6.0,1,right,D. Gafford cutting DUNK (13 PTS) (K. Kuzma 2 AST),"[1629655, 1628398]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,,Restricted Area,0-8 Center,0.97,Made,13.0,,,,,K. Kuzma,1628398.0,2.0,,,,,,,,,
384,PT05M58.00S,2023-03-11T01:26:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,69,67,2023-03-11T01:26:01Z,3820000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,out,[],1629655,,,1610612737,69,67,2023-03-11T01:28:58Z,3830000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,out,[],1628398,,,1610612737,69,67,2023-03-11T01:28:58Z,3840000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,69,67,2023-03-11T01:28:58Z,3850000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,out,[],203991,,,1610612737,69,67,2023-03-11T01:28:58Z,3860000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,in,[],1630557,,,1610612737,69,67,2023-03-11T01:28:58Z,3870000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,in,[],1630166,,,1610612737,69,67,2023-03-11T01:28:58Z,3880000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,in,[],203992,,,1610612737,69,67,2023-03-11T01:28:58Z,3890000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M58.00S,2023-03-11T01:26:08.0Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,69,67,2023-03-11T01:28:58Z,3900000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M45.00S,2023-03-11T01:29:14.3Z,3,REGULAR,2pt,Jump Shot,[],1629631,15.423784494086718,73.2843137254902,1610612737,69,67,2023-03-11T01:29:21Z,3910000,False,-116.0,92.0,1,left,MISS D. Hunter 14' step back Shot,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,,Mid-Range,8-16 Left,14.87,Missed,,,,,,,,,,,,,,,,,
394,PT05M43.00S,2023-03-11T01:29:16.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,69,67,2023-03-11T01:29:21Z,3920000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Mid-Range,8-16 Left,,,,393.0,,,,,,,,,,,,,,,
395,PT05M43.00S,2023-03-11T01:29:21.4Z,3,REGULAR,foul,personal,[],1630168,,,1610612764,69,67,2023-03-11T01:35:06Z,3930000,False,,,0,,O. Okongwu loose ball personal FOUL (3 PF),"[1630168, 1630557]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,200833.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Kispert,1630557.0,,
397,PT05M30.00S,2023-03-11T01:29:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,85.20039421813404,61.029411764705884,1610612764,69,67,2023-03-11T01:31:16Z,3950000,False,55.0,87.0,1,right,MISS K. Porzingis 10' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,,In The Paint (Non-RA),8-16 Right,10.26,Missed,,,,,,,,,,,,,,,,,
398,PT05M28.00S,2023-03-11T01:29:45.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,69,67,2023-03-11T01:29:57Z,3960000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,In The Paint (Non-RA),8-16 Right,,,,397.0,4.0,4.0,0.0,,,,,,,,,,,,
399,PT05M26.00S,2023-03-11T01:29:51.2Z,3,REGULAR,turnover,traveling,[],1629631,,,1610612737,69,67,2023-03-11T01:30:05Z,3970000,False,,,0,,D. Hunter traveling TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,200833.0,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,,,,
400,PT05M26.00S,2023-03-11T01:29:54.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612764,69,67,2023-03-11T01:30:01Z,3980000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M26.00S,2023-03-11T01:29:54.6Z,3,REGULAR,substitution,in,[],1630180,,,1610612764,69,67,2023-03-11T01:30:01Z,3990000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M10.00S,2023-03-11T01:30:17.9Z,3,REGULAR,turnover,bad pass,[],1630557,,,1610612764,69,67,2023-03-11T01:30:22Z,4000000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1630168]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Okongwu,1630168.0,,,,,,
403,PT05M10.00S,2023-03-11T01:30:17.9Z,3,REGULAR,steal,,[],1630168,,,1610612737,69,67,2023-03-11T01:30:19Z,4010000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
404,PT05M00.00S,2023-03-11T01:30:30.6Z,3,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612737,69,67,2023-03-11T01:30:38Z,4020000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Hunter 2 FT),"[1628420, 1629631]",1610612764.0,WAS,shooting,,,Morris,M. Morris,,,,,200833.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,0.0,Hunter,1629631.0,,
406,PT05M00.00S,2023-03-11T01:31:03.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,69,67,2023-03-11T01:31:03Z,4040000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
407,PT05M00.00S,2023-03-11T01:31:03.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,69,67,2023-03-11T01:31:03Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,
408,PT05M00.00S,2023-03-11T01:31:04.8Z,3,REGULAR,substitution,out,[],1628420,,,1610612737,69,67,2023-03-11T01:31:09Z,4060000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M00.00S,2023-03-11T01:31:04.8Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,69,67,2023-03-11T01:31:09Z,4070000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M00.00S,2023-03-11T01:31:24.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612737,69,68,2023-03-11T01:31:24Z,4080000,False,,,0,,D. Hunter Free Throw 2 of 2 (14 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
411,PT04M39.00S,2023-03-11T01:31:47.9Z,3,REGULAR,3pt,Jump Shot,[],1630166,66.5407358738502,74.75490196078431,1610612764,69,68,2023-03-11T01:31:53Z,4090000,False,124.0,262.0,1,right,MISS D. Avdija 28' pullup 3PT,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,,Above the Break 3,24+ Right Center,28.98,Missed,,,,,,,,,,,,,,,,,
412,PT04M35.00S,2023-03-11T01:31:51.9Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,69,68,2023-03-11T01:31:53Z,4100000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Above the Break 3,24+ Right Center,,,,411.0,2.0,2.0,0.0,,,,,,,,,,,,
413,PT04M25.00S,2023-03-11T01:32:01.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,5.962549277266746,95.34313725490196,1610612737,69,71,2023-03-11T01:32:06Z,4110000,False,-227.0,4.0,1,left,S. Bey 3PT  (9 PTS) (B. Bogdanovic 2 AST),"[1630180, 203992]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,,Left Corner 3,24+ Left,22.67,Made,9.0,,,,,B. Bogdanovic,203992.0,2.0,,,,,,,,,
415,PT04M04.00S,2023-03-11T01:32:22.4Z,3,REGULAR,2pt,Jump Shot,[],204001,92.0335085413929,72.30392156862744,1610612764,69,71,2023-03-11T01:32:27Z,4130000,False,112.0,22.0,1,right,MISS K. Porzingis 11' turnaround Shot,[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,,Mid-Range,8-16 Right,11.37,Missed,,,,,,,,,,,,,,,,,
416,PT04M00.00S,2023-03-11T01:32:26.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,69,71,2023-03-11T01:40:55Z,4140000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Mid-Range,8-16 Right,,,,415.0,3.0,3.0,0.0,,,,,,,,,,,,
417,PT03M53.00S,2023-03-11T01:32:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.962549277266746,39.950980392156865,1610612737,69,71,2023-03-11T01:35:44Z,4150000,False,50.0,4.0,1,left,MISS D. Murray driving Layup - blocked,"[1627749, 204001]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,Porzingis,204001.0
418,PT03M53.00S,2023-03-11T01:32:33.2Z,3,REGULAR,block,,[],204001,,,1610612737,69,71,2023-03-11T01:32:36Z,4160000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
419,PT03M50.00S,2023-03-11T01:32:36.2Z,3,REGULAR,rebound,offensive,[],1627749,,,1610612737,69,71,2023-03-11T01:32:39Z,4170000,False,,,0,,D. Murray REBOUND (Off:3 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,In The Paint (Non-RA),0-8 Center,,,,417.0,6.0,3.0,3.0,,,,,,,,,,,,
420,PT03M47.00S,2023-03-11T01:32:38.8Z,3,REGULAR,turnover,bad pass,[],1630180,,,1610612737,69,71,2023-03-11T01:32:43Z,4180000,False,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 204001]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Porzingis,204001.0,,,,,,
421,PT03M47.00S,2023-03-11T01:32:38.8Z,3,REGULAR,steal,,[],204001,,,1610612764,69,71,2023-03-11T01:32:41Z,4190000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
