actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
180,PT12M00.00S,2022-10-29T00:18:14.1Z,2,REGULAR,period,start,[],0,,,1610612754,28,36,2022-10-29T00:18:14Z,1780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M47.00S,2022-10-29T00:18:25.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.24507227332458,49.50980392156863,1610612754,28,36,2022-10-29T00:18:31Z,1790000,-2.0,30.0,1,right,MISS B. Mathurin Layup,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
182,PT11M46.00S,2022-10-29T00:18:30.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,28,36,2022-10-29T00:18:30Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,181.0,,,,,,,,,,,,,,,,,
184,PT11M40.00S,2022-10-29T00:18:46.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,66.93495400788436,34.55882352941177,1610612754,28,39,2022-10-29T00:18:50Z,1820000,-77.0,258.0,1,right,B. Mathurin 26' 3PT pullup (3 PTS) (G. Bitadze 1 AST),"[1631097, 1629048]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.96,Made,,,,,3.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,
186,PT11M21.00S,2022-10-29T00:19:05.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.670827858081481,50.245098039215684,1610612764,30,39,2022-10-29T00:19:12Z,1840000,-1.0,20.0,1,left,D. Gafford alley-oop DUNK (4 PTS) (W. Barton 1 AST),"[1629655, 203115]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,4.0,W. Barton,203115.0,1.0,,,,,,,,,,
188,PT11M21.00S,2022-10-29T00:19:09.4Z,2,REGULAR,foul,personal,['1freethrow'],1630537,,,1610612764,30,39,2022-10-29T00:19:20Z,1860000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Gafford 1 FT),"[1630537, 1629655]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Gafford,1629655.0,,,,,
190,PT11M21.00S,2022-10-29T00:19:38.0Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,31,39,2022-10-29T00:19:38Z,1880000,,,0,,D. Gafford Free Throw 1 of 1 (5 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
191,PT11M14.00S,2022-10-29T00:19:46.1Z,2,REGULAR,2pt,Jump Shot,[],1630537,92.29632063074901,72.05882352941177,1610612754,31,41,2022-10-29T00:19:50Z,1890000,110.0,20.0,1,right,C. Duarte 11' fadeaway Jump Shot (2 PTS) (T. McConnell 1 AST),"[1630537, 204456]",1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Right,11.21,Made,,,,,2.0,T. McConnell,204456.0,1.0,,,,,,,,,,
193,PT11M02.00S,2022-10-29T00:19:59.7Z,2,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612764,31,41,2022-10-29T00:20:11Z,1910000,,,0,,D. Gafford bad pass out-of-bounds TURNOVER (1 TO),[1629655],1610612764.0,WAS,bad pass,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202041.0,,,,,,,1.0,,
194,PT10M55.00S,2022-10-29T00:20:11.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204456,87.30289093298292,33.33333333333334,1610612754,31,41,2022-10-29T00:20:16Z,1920000,-83.0,67.0,1,right,MISS T. McConnell 10' Jump Shot,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,10.68,Missed,,,,,,,,,,,,,,,,,,
195,PT10M52.00S,2022-10-29T00:20:14.9Z,2,REGULAR,rebound,defensive,[],203115,,,1610612764,31,41,2022-10-29T00:20:16Z,1930000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Mid-Range,8-16 Left,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,
196,PT10M50.00S,2022-10-29T00:20:16.5Z,2,REGULAR,turnover,lost ball,[],203115,,,1610612764,31,41,2022-10-29T00:20:22Z,1940000,,,0,,W. Barton lost ball TURNOVER (1 TO),"[203115, 204456]",1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,McConnell,204456.0
197,PT10M50.00S,2022-10-29T00:20:16.5Z,2,REGULAR,steal,,[],204456,,,1610612754,31,41,2022-10-29T00:20:19Z,1950000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
198,PT10M47.00S,2022-10-29T00:20:20.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204456,92.29632063074901,49.50980392156863,1610612754,31,43,2022-10-29T00:20:27Z,1960000,-2.0,20.0,1,right,T. McConnell running Layup (2 PTS),[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,2.0,,,,,,,,,,,,,
199,PT10M38.00S,2022-10-29T00:20:28.4Z,2,REGULAR,2pt,Jump Shot,[],1628420,20.02299605781866,70.58823529411765,1610612764,33,43,2022-10-29T00:20:32Z,1970000,-103.0,136.0,1,left,M. Morris 17' pullup Jump Shot (3 PTS),[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,17.03,Made,,,,,3.0,,,,,,,,,,,,,
200,PT10M21.00S,2022-10-29T00:20:47.3Z,2,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612754,33,43,2022-10-29T00:21:03Z,1980000,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Bitadze 2 FT),"[1628398, 1629048]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Bitadze,1629048.0,,,,,
202,PT10M21.00S,2022-10-29T00:21:15.0Z,2,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,33,44,2022-10-29T00:21:15Z,2000000,,,0,,G. Bitadze Free Throw 1 of 2 (1 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
203,PT10M21.00S,2022-10-29T00:21:29.2Z,2,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,33,45,2022-10-29T00:21:29Z,2010000,,,0,,G. Bitadze Free Throw 2 of 2 (2 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
204,PT10M06.00S,2022-10-29T00:21:46.8Z,2,REGULAR,2pt,Jump Shot,[],1628420,25.410643889618925,37.254901960784316,1610612764,33,45,2022-10-29T00:21:55Z,2020000,64.0,186.0,1,left,MISS M. Morris 19' pullup Shot,[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right Center,19.7,Missed,,,,,,,,,,,,,,,,,,
205,PT10M06.00S,2022-10-29T00:21:46.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,33,45,2022-10-29T00:21:55Z,2030000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,204.0,,,,,,,,,,,,,,,,,
206,PT10M06.00S,2022-10-29T00:21:54.4Z,2,REGULAR,foul,personal,[],1629048,,,1610612764,33,45,2022-10-29T00:22:02Z,2040000,,,0,,G. Bitadze loose ball personal FOUL (1 PF),"[1629048, 1629655]",1610612754.0,IND,loose ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Gafford,1629655.0,,,,,
208,PT10M06.00S,2022-10-29T00:22:03.5Z,2,REGULAR,substitution,out,[],1629048,,,1610612764,33,45,2022-10-29T00:22:17Z,2060000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M06.00S,2022-10-29T00:22:03.5Z,2,REGULAR,substitution,in,[],1626167,,,1610612764,33,45,2022-10-29T00:22:17Z,2070000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M57.00S,2022-10-29T00:22:26.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203115,18.183311432325894,95.34313725490196,1610612764,36,45,2022-10-29T00:22:30Z,2080000,-227.0,118.0,1,left,W. Barton 25' 3PT  (6 PTS) (K. Kuzma 2 AST),"[203115, 1628398]",1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,25.58,Made,,,,,6.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
212,PT09M41.00S,2022-10-29T00:22:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,82.57227332457293,47.30392156862745,1610612754,36,45,2022-10-29T00:22:47Z,2100000,-13.0,111.0,1,right,MISS A. Nembhard 11' floating Shot,[1629614],1610612754.0,IND,floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,11.21,Missed,,,,,,,,,,,,,,,,,,
213,PT09M37.00S,2022-10-29T00:22:46.0Z,2,REGULAR,rebound,offensive,[],1630537,,,1610612754,36,45,2022-10-29T01:08:20Z,2110000,,,0,,C. Duarte REBOUND (Off:1 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),8-16 Center,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,,,
214,PT09M36.00S,2022-10-29T00:22:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,89.79960578186596,49.01960784313726,1610612754,36,45,2022-10-29T01:10:40Z,2120000,-5.0,43.0,1,right,MISS C. Duarte Layup,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
215,PT09M33.00S,2022-10-29T00:22:50.5Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,36,45,2022-10-29T01:10:40Z,2130000,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,
216,PT09M32.00S,2022-10-29T00:22:51.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,66.67214191852825,38.970588235294116,1610612754,36,48,2022-10-29T00:23:04Z,2140000,-55.0,261.0,1,right,M. Turner 26' 3PT  (6 PTS) (C. Duarte 1 AST),"[1626167, 1630537]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.66,Made,,,,,6.0,C. Duarte,1630537.0,1.0,,,,,,,,,,
221,PT09M11.00S,2022-10-29T00:23:12.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,10.95597897503285,48.774509803921575,1610612764,38,48,2022-10-29T01:15:12Z,2180000,6.0,50.0,1,left,D. Gafford cutting DUNK (7 PTS) (W. Barton 2 AST),"[1629655, 203115]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,7.0,W. Barton,203115.0,2.0,,,,,,,,,,
223,PT08M50.00S,2022-10-29T00:23:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,86.64586070959264,47.05882352941176,1610612754,38,48,2022-10-29T00:23:41Z,2200000,-15.0,73.0,1,right,MISS M. Turner 7' floating Shot,[1626167],1610612754.0,IND,floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.45,Missed,,,,,,,,,,,,,,,,,,
224,PT08M50.00S,2022-10-29T00:23:33.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,38,48,2022-10-29T00:23:41Z,2210000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,2.0,1.0,1.0,,,,,,,,,,,,,,
226,PT08M42.00S,2022-10-29T00:23:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,11.350197109067011,45.34313725490197,1610612764,38,48,2022-10-29T00:24:06Z,2230000,23.0,54.0,1,left,MISS W. Barton driving Layup - blocked,"[203115, 1626167]",1610612764.0,WAS,driving,,,Barton,W. Barton,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,,Turner,1626167.0,,,
227,PT08M42.00S,2022-10-29T00:23:53.5Z,2,REGULAR,block,,[],1626167,,,1610612764,38,48,2022-10-29T00:23:58Z,2240000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT08M42.00S,2022-10-29T00:23:53.5Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,38,48,2022-10-29T00:24:06Z,2250000,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,226.0,3.0,1.0,2.0,,,,,,,,,,,,,,
229,PT08M42.00S,2022-10-29T00:24:06.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,7.933639947437584,50.0,1610612764,40,48,2022-10-29T00:24:13Z,2260000,0.0,22.0,1,left,D. Gafford tip DUNK (9 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,9.0,,,,,,,,,,,,,
230,PT08M42.00S,2022-10-29T00:24:14.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,40,48,2022-10-29T00:24:14Z,2270000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M42.00S,2022-10-29T00:24:30.0Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,40,48,2022-10-29T00:27:16Z,2280000,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M42.00S,2022-10-29T00:24:30.0Z,2,REGULAR,substitution,out,[],204456,,,1610612754,40,48,2022-10-29T00:27:16Z,2290000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M42.00S,2022-10-29T00:24:30.0Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,40,48,2022-10-29T00:27:16Z,2300000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M42.00S,2022-10-29T00:24:30.0Z,2,REGULAR,substitution,in,[],1630188,,,1610612754,40,48,2022-10-29T00:27:16Z,2310000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M24.00S,2022-10-29T00:27:48.4Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612754,40,48,2022-10-29T00:28:00Z,2320000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Turner 2 FT),"[1629655, 1626167]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Turner,1626167.0,,,,,
237,PT08M24.00S,2022-10-29T00:28:24.2Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,40,49,2022-10-29T00:28:24Z,2340000,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
238,PT08M24.00S,2022-10-29T00:28:40.8Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,40,50,2022-10-29T00:28:40Z,2350000,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
239,PT08M04.00S,2022-10-29T00:29:03.8Z,2,REGULAR,3pt,Jump Shot,[],203115,33.295006570302235,28.431372549019613,1610612764,40,50,2022-10-29T00:29:08Z,2360000,108.0,260.0,1,left,MISS W. Barton 28' pullup 3PT,[203115],1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,28.19,Missed,,,,,,,,,,,,,,,,,,
240,PT08M02.00S,2022-10-29T00:29:05.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,40,50,2022-10-29T00:29:08Z,2370000,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,,
241,PT07M59.00S,2022-10-29T00:29:11.6Z,2,REGULAR,foul,personal,['2freethrow'],203115,,,1610612754,40,50,2022-10-29T00:30:44Z,2380000,,,0,,W. Barton shooting personal FOUL (1 PF) (Smith 2 FT),"[203115, 1630188]",1610612764.0,WAS,shooting,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Smith,1630188.0,,,,,
243,PT07M59.00S,2022-10-29T00:29:41.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630188,,,1610612754,40,51,2022-10-29T00:31:00Z,2400000,,,0,,J. Smith Free Throw 1 of 2 (5 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
256,PT07M59.00S,2022-10-29T00:29:41.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630188,,,1610612754,40,52,2022-10-29T00:31:00Z,2405000,,,0,,J. Smith Free Throw 2 of 2 (6 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
244,PT07M59.00S,2022-10-29T00:29:42.5Z,2,REGULAR,substitution,out,[],1628420,,,1610612764,40,52,2022-10-29T00:31:00Z,2410000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M59.00S,2022-10-29T00:29:42.5Z,2,REGULAR,substitution,out,[],1631097,,,1610612764,40,52,2022-10-29T00:31:00Z,2420000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M59.00S,2022-10-29T00:29:42.5Z,2,REGULAR,substitution,out,[],1630537,,,1610612764,40,52,2022-10-29T00:31:00Z,2430000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M59.00S,2022-10-29T00:29:42.5Z,2,REGULAR,substitution,in,[],203078,,,1610612764,40,52,2022-10-29T00:31:00Z,2440000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M59.00S,2022-10-29T00:29:42.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612764,40,52,2022-10-29T00:31:00Z,2450000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M59.00S,2022-10-29T00:29:42.5Z,2,REGULAR,substitution,in,[],1630174,,,1610612764,40,52,2022-10-29T00:31:00Z,2460000,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M47.00S,2022-10-29T00:30:16.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,7.408015768725363,47.79411764705882,1610612764,40,52,2022-10-29T00:46:08Z,2470000,11.0,17.0,1,left,MISS K. Kuzma driving DUNK,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
251,PT07M43.00S,2022-10-29T00:30:20.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,40,52,2022-10-29T00:30:26Z,2480000,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,250.0,3.0,3.0,0.0,,,,,,,,,,,,,,
252,PT07M41.00S,2022-10-29T00:30:22.0Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,40,52,2022-10-29T00:47:20Z,2490000,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 203078]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Beal,203078.0
253,PT07M41.00S,2022-10-29T00:30:22.0Z,2,REGULAR,steal,,[],203078,,,1610612764,40,52,2022-10-29T00:30:24Z,2500000,,,0,,B. Beal STEAL (2 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
254,PT07M39.00S,2022-10-29T00:30:26.3Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612764,40,52,2022-10-29T00:30:35Z,2510000,,,0,,M. Turner shooting personal FOUL (1 PF) (Gafford 2 FT),"[1626167, 1629655]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Gafford,1629655.0,,,,,
257,PT07M39.00S,2022-10-29T00:31:02.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629655,,,1610612764,41,52,2022-10-29T00:31:27Z,2530000,,,0,,D. Gafford Free Throw 1 of 2 (10 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
258,PT07M39.00S,2022-10-29T00:31:02.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629655,,,1610612764,41,52,2022-10-29T00:31:27Z,2540000,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT07M39.00S,2022-10-29T00:31:02.6Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,41,52,2022-10-29T00:31:27Z,2550000,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,258.0,4.0,3.0,1.0,,,,,,,,,,,,,,
260,PT07M30.00S,2022-10-29T00:31:33.7Z,2,REGULAR,violation,kicked ball,[],1629655,,,1610612754,41,52,2022-10-29T00:32:27Z,2560000,,,0,,D. Gafford kicked ball VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,202041.0,,,,,,,,,
261,PT07M20.00S,2022-10-29T00:31:56.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,91.37647831800263,63.48039215686275,1610612754,41,54,2022-10-29T00:32:00Z,2570000,67.0,29.0,1,right,A. Nesmith 7' floating Jump Shot (7 PTS) (T. Haliburton 5 AST),"[1630174, 1630169]",1610612754.0,IND,floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,,,,,7.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,
263,PT07M08.00S,2022-10-29T00:32:10.3Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612764,41,54,2022-10-29T00:32:20Z,2590000,,,0,,M. Turner shooting personal FOUL (2 PF) (Hachimura 2 FT),"[1626167, 1629060]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,2.0,0.0,Hachimura,1629060.0,,,,,
265,PT07M08.00S,2022-10-29T00:32:39.1Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612764,42,54,2022-10-29T00:32:39Z,2610000,,,0,,R. Hachimura Free Throw 1 of 2 (1 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
266,PT07M08.00S,2022-10-29T00:32:40.1Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,42,54,2022-10-29T00:32:45Z,2620000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M08.00S,2022-10-29T00:32:40.1Z,2,REGULAR,substitution,in,[],204001,,,1610612764,42,54,2022-10-29T00:32:45Z,2630000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M08.00S,2022-10-29T00:32:57.0Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612764,43,54,2022-10-29T00:32:57Z,2640000,,,0,,R. Hachimura Free Throw 2 of 2 (2 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
269,PT06M52.00S,2022-10-29T00:33:14.2Z,2,REGULAR,2pt,Jump Shot,[],1627741,78.63009198423127,62.254901960784316,1610612754,43,56,2022-10-29T00:33:18Z,2650000,61.0,148.0,1,right,B. Hield 16' pullup Jump Shot (14 PTS),[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,16.06,Made,,,,,14.0,,,,,,,,,,,,,
