actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
338,PT10M32.00S,2023-04-09T18:21:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630578,8.459264126149804,50.245098039215684,1610612745,70,61,2023-04-09T18:22:05Z,3340000,False,-1.0,27.0,1,left,A. Sengun driving Layup (6 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,2.7,Made,6.0,,,,,,,,,,,,
339,PT10M32.00S,2023-04-09T18:22:01.9Z,3,REGULAR,foul,personal,['1freethrow'],1630692,,,1610612745,70,61,2023-04-09T18:22:10Z,3350000,False,,,0,,J. Goodwin shooting personal FOUL (2 PF) (Sengun 1 FT),"[1630692, 1630578]",1610612764.0,WAS,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,202901.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
341,PT10M32.00S,2023-04-09T18:22:32.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630578,,,1610612745,70,61,2023-04-09T18:22:34Z,3370000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
342,PT10M29.00S,2023-04-09T18:22:35.2Z,3,REGULAR,rebound,defensive,[],1630225,,,1610612764,70,61,2023-04-09T18:22:34Z,3380000,False,,,0,,I. Todd REBOUND (Off:1 Def:7),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,341.0,8.0,7.0,1.0,,,,,,
343,PT10M17.00S,2023-04-09T18:22:45.1Z,3,REGULAR,2pt,Jump Shot,[],1630225,70.48291721419186,53.92156862745098,1610612764,70,61,2023-04-09T18:22:49Z,3390000,False,20.0,225.0,1,right,MISS I. Todd 22' Jump Shot,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Mid-Range,16-24 Center,,,,,,22.59,Missed,,,,,,,,,,,,,
344,PT10M15.00S,2023-04-09T18:22:47.1Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,70,61,2023-04-09T18:22:49Z,3400000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,343.0,2.0,2.0,0.0,,,,,,
345,PT10M00.00S,2023-04-09T18:23:01.6Z,3,REGULAR,3pt,Jump Shot,[],1631095,29.747043363994734,22.549019607843135,1610612745,70,61,2023-04-09T18:23:08Z,3410000,False,137.0,227.0,1,left,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,26.54,Missed,,,,,,,,,,,,,
346,PT09M57.00S,2023-04-09T18:23:04.6Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,70,61,2023-04-09T18:23:08Z,3420000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,345.0,5.0,3.0,2.0,,,,,,
347,PT09M55.00S,2023-04-09T18:23:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.8823915900131425,50.0,1610612745,70,63,2023-04-09T18:23:09Z,3430000,False,0.0,12.0,1,left,A. Sengun Layup (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,1.22,Made,8.0,,,,,,,,,,,,
348,PT09M41.00S,2023-04-09T18:23:25.1Z,3,REGULAR,turnover,out-of-bounds,[],1630692,,,1610612764,70,63,2023-04-09T18:23:33Z,3440000,False,,,0,,J. Goodwin lost ball out-of-bounds TURNOVER (2 TO),[1630692],1610612764.0,WAS,lost ball,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,,,,2.0,,
349,PT09M31.00S,2023-04-09T18:23:44.5Z,3,REGULAR,foul,personal,['2freethrow'],1641645,,,1610612745,70,63,2023-04-09T18:23:50Z,3450000,False,,,0,,X. Cooks shooting personal FOUL (1 PF) (Green 2 FT),"[1641645, 1630224]",1610612764.0,WAS,shooting,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,1628953.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
351,PT09M31.00S,2023-04-09T18:24:10.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630224,,,1610612745,70,64,2023-04-09T18:24:30Z,3470000,False,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
352,PT09M31.00S,2023-04-09T18:24:10.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630224,,,1610612745,70,64,2023-04-09T18:24:30Z,3480000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
353,PT09M27.00S,2023-04-09T18:24:14.9Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,70,64,2023-04-09T18:24:30Z,3490000,False,,,0,,A. Sengun REBOUND (Off:3 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,352.0,6.0,3.0,3.0,,,,,,
354,PT09M27.00S,2023-04-09T18:24:27.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,8.459264126149804,49.50980392156863,1610612745,70,64,2023-04-09T18:24:36Z,3500000,False,2.0,27.0,1,left,MISS A. Sengun floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,2.71,Missed,,,,,,,,,,,,,
355,PT09M24.00S,2023-04-09T18:24:30.8Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,70,64,2023-04-09T18:24:30Z,3510000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,354.0,3.0,2.0,1.0,,,,,,
356,PT09M13.00S,2023-04-09T18:24:41.5Z,3,REGULAR,3pt,Jump Shot,[],1630557,64.56964520367937,79.16666666666666,1610612764,70,64,2023-04-09T18:24:48Z,3520000,False,146.0,281.0,1,right,MISS C. Kispert 31' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,31.61,Missed,,,,,,,,,,,,,
357,PT09M11.00S,2023-04-09T18:24:43.5Z,3,REGULAR,rebound,offensive,[],1631098,,,1610612764,70,64,2023-04-09T18:24:48Z,3530000,False,,,0,,J. Davis REBOUND (Off:2 Def:3),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,356.0,5.0,3.0,2.0,,,,,,
358,PT09M10.00S,2023-04-09T18:24:45.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,65.62089356110381,52.205882352941174,1610612764,73,64,2023-04-09T18:24:50Z,3540000,False,11.0,271.0,1,right,C. Kispert 27' 3PT  (18 PTS) (J. Davis 5 AST),"[1630557, 1631098]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,27.09,Made,18.0,,,,,,,J. Davis,1631098.0,5.0,,,
360,PT08M49.00S,2023-04-09T18:25:05.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,11.48160315374507,63.970588235294116,1610612745,73,66,2023-04-09T18:25:11Z,3560000,False,-70.0,55.0,1,left,J. Green 8' driving floating Jump Shot (10 PTS),[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.92,Made,10.0,,,,,,,,,,,,
361,PT08M28.00S,2023-04-09T18:25:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630692,78.49868593955321,92.6470588235294,1610612764,73,66,2023-04-09T18:25:30Z,3570000,False,213.0,150.0,1,right,MISS J. Goodwin 26' 3PT,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,26.05,Missed,,,,,,,,,,,,,
362,PT08M26.00S,2023-04-09T18:25:28.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,73,66,2023-04-09T18:25:30Z,3580000,False,,,0,,A. Sengun REBOUND (Off:3 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,361.0,7.0,4.0,3.0,,,,,,
363,PT08M21.00S,2023-04-09T18:25:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,8.984888304862025,50.245098039215684,1610612745,73,68,2023-04-09T18:25:38Z,3590000,False,-1.0,32.0,1,left,K. Martin Jr. driving Layup (6 PTS) (A. Sengun 4 AST),"[1630231, 1630578]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,3.2,Made,6.0,,,,,,,A. Sengun,1630578.0,4.0,,,
365,PT08M06.00S,2023-04-09T18:25:51.9Z,3,REGULAR,foul,offensive,[],1630225,,,1610612764,73,68,2023-04-09T18:26:02Z,3610000,False,,,0,,I. Todd charge offensive FOUL (1 PF),"[1630225, 1630578]",1610612764.0,WAS,charge,,,Todd,I. Todd,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
367,PT08M06.00S,2023-04-09T18:25:51.9Z,3,REGULAR,turnover,offensive foul,[],1630225,,,1610612764,73,68,2023-04-09T18:25:51Z,3630000,False,,,0,,I. Todd offensive foul TURNOVER (1 TO),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,,1.0,,
368,PT07M57.00S,2023-04-09T18:26:09.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,15.160972404730614,95.83333333333333,1610612745,73,68,2023-04-09T18:26:15Z,3640000,False,-229.0,90.0,1,left,MISS K. Martin Jr. 24' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left,,,,,,24.62,Missed,,,,,,,,,,,,,
369,PT07M53.00S,2023-04-09T18:26:13.8Z,3,REGULAR,rebound,defensive,[],1630225,,,1610612764,73,68,2023-04-09T18:26:15Z,3650000,False,,,0,,I. Todd REBOUND (Off:1 Def:8),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Left,,,,,,,,,,,368.0,9.0,8.0,1.0,,,,,,
370,PT07M42.00S,2023-04-09T18:26:27.9Z,3,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612764,73,68,2023-04-09T18:26:37Z,3660000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Goodwin 2 FT),"[1631095, 1630692]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,2.0,1.0,Goodwin,1630692.0,,,,,,,,,,,,,,,
372,PT07M42.00S,2023-04-09T18:26:51.8Z,3,REGULAR,freethrow,1 of 2,[],1630692,,,1610612764,73,68,2023-04-09T18:26:51Z,3680000,False,,,0,,MISS J. Goodwin Free Throw 1 of 2,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
373,PT07M42.00S,2023-04-09T18:26:51.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,73,68,2023-04-09T18:26:51Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,372.0,,,,,,,,,
374,PT07M42.00S,2023-04-09T18:27:04.7Z,3,REGULAR,freethrow,2 of 2,[],1630692,,,1610612764,74,68,2023-04-09T18:27:04Z,3700000,False,,,0,,J. Goodwin Free Throw 2 of 2 (18 PTS),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
375,PT07M33.00S,2023-04-09T18:27:18.1Z,3,REGULAR,foul,personal,['2freethrow'],1641645,,,1610612745,74,68,2023-04-09T18:27:31Z,3710000,False,,,0,,X. Cooks shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1641645, 1630231]",1610612764.0,WAS,shooting,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,2715.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,
377,PT07M33.00S,2023-04-09T18:27:45.0Z,3,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,74,69,2023-04-09T18:27:45Z,3730000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (7 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
378,PT07M33.00S,2023-04-09T18:27:59.8Z,3,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,74,70,2023-04-09T18:27:59Z,3740000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (8 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
379,PT07M16.00S,2023-04-09T18:28:19.3Z,3,REGULAR,3pt,Jump Shot,[],1631098,65.09526938239159,67.8921568627451,1610612764,74,70,2023-04-09T18:28:26Z,3750000,False,89.0,276.0,1,right,MISS J. Davis 28' step back 3PT,[1631098],1610612764.0,WAS,step back,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,28.98,Missed,,,,,,,,,,,,,
380,PT07M13.00S,2023-04-09T18:28:22.3Z,3,REGULAR,rebound,offensive,[],1630225,,,1610612764,74,70,2023-04-09T18:28:26Z,3760000,False,,,0,,I. Todd REBOUND (Off:2 Def:8),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,379.0,10.0,8.0,2.0,,,,,,
381,PT07M08.00S,2023-04-09T18:28:27.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,91.50788436268068,52.205882352941174,1610612764,76,70,2023-04-09T18:28:30Z,3770000,False,11.0,27.0,1,right,J. Goodwin Layup (20 PTS) (I. Todd 3 AST),"[1630692, 1630225]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,2.94,Made,20.0,,,,,,,I. Todd,1630225.0,3.0,,,
383,PT06M55.00S,2023-04-09T18:28:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,11.350197109067011,48.529411764705884,1610612745,76,70,2023-04-09T18:28:47Z,3790000,False,7.0,54.0,1,left,MISS K. Martin Jr. floating Shot,[1630231],1610612745.0,HOU,floating,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.47,Missed,,,,,,,,,,,,,
384,PT06M51.00S,2023-04-09T18:28:43.8Z,3,REGULAR,rebound,defensive,[],1641645,,,1610612764,76,70,2023-04-09T18:28:43Z,3800000,False,,,0,,X. Cooks REBOUND (Off:5 Def:4),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,383.0,9.0,4.0,5.0,,,,,,
385,PT06M41.00S,2023-04-09T18:28:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,89.27398160315374,52.450980392156865,1610612764,76,70,2023-04-09T18:28:59Z,3810000,False,12.0,48.0,1,right,MISS X. Cooks Layup - blocked,"[1641645, 1631095]",1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.98,Missed,,Smith Jr.,1631095.0,,,,,,,,,,
386,PT06M41.00S,2023-04-09T18:28:54.8Z,3,REGULAR,block,,[],1631095,,,1610612764,76,70,2023-04-09T18:29:43Z,3820000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT06M38.00S,2023-04-09T18:28:57.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,76,70,2023-04-09T18:28:59Z,3830000,False,,,0,,A. Sengun REBOUND (Off:3 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,385.0,8.0,5.0,3.0,,,,,,
388,PT06M36.00S,2023-04-09T18:28:59.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,8.327858081471746,51.96078431372549,1610612745,76,72,2023-04-09T18:29:03Z,3840000,False,-10.0,26.0,1,left,K. Martin Jr. Layup (10 PTS) (A. Sengun 5 AST),"[1630231, 1630578]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,2.76,Made,10.0,,,,,,,A. Sengun,1630578.0,5.0,,,
390,PT06M36.00S,2023-04-09T18:29:05.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,76,72,2023-04-09T18:29:05Z,3860000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M36.00S,2023-04-09T18:29:07.1Z,3,REGULAR,substitution,out,[],1641645,,,1610612764,76,72,2023-04-09T18:32:03Z,3870000,False,,,0,,SUB out: X. Cooks,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M36.00S,2023-04-09T18:29:07.1Z,3,REGULAR,substitution,out,[],1630692,,,1610612764,76,72,2023-04-09T18:32:03Z,3880000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M36.00S,2023-04-09T18:29:07.1Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,76,72,2023-04-09T18:32:03Z,3890000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M36.00S,2023-04-09T18:29:07.1Z,3,REGULAR,substitution,in,[],1629134,,,1610612764,76,72,2023-04-09T18:32:03Z,3900000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M36.00S,2023-04-09T18:29:07.1Z,3,REGULAR,substitution,in,[],1631245,,,1610612764,76,72,2023-04-09T18:32:03Z,3910000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M36.00S,2023-04-09T18:29:07.1Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,76,72,2023-04-09T18:32:03Z,3920000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M14.00S,2023-04-09T18:32:17.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,89.14257555847568,52.205882352941174,1610612764,76,72,2023-04-09T18:32:27Z,3930000,False,11.0,50.0,1,right,MISS A. Gill turnaround Hook,[1630264],1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.08,Missed,,,,,,,,,,,,,
398,PT06M12.00S,2023-04-09T18:32:19.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,76,72,2023-04-09T18:32:27Z,3940000,False,,,0,,A. Sengun REBOUND (Off:3 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,397.0,9.0,6.0,3.0,,,,,,
399,PT06M02.00S,2023-04-09T18:32:30.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,8.459264126149804,53.92156862745098,1610612745,76,74,2023-04-09T18:32:34Z,3950000,False,-20.0,27.0,1,left,K. Martin Jr. alley-oop DUNK (12 PTS) (J. Green 3 AST),"[1630231, 1630224]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,3.34,Made,12.0,,,,,,,J. Green,1630224.0,3.0,,,
401,PT05M37.00S,2023-04-09T18:32:54.5Z,3,REGULAR,turnover,lost ball,[],1629134,,,1610612764,76,74,2023-04-09T18:32:58Z,3970000,False,,,0,,K. Nunn lost ball TURNOVER (3 TO),"[1629134, 1630224]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Green,1630224.0
402,PT05M37.00S,2023-04-09T18:32:54.5Z,3,REGULAR,steal,,[],1630224,,,1610612745,76,74,2023-04-09T18:32:56Z,3980000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
403,PT05M31.00S,2023-04-09T18:33:00.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,8.722076215505908,52.450980392156865,1610612745,76,76,2023-04-09T18:33:16Z,3990000,False,-12.0,29.0,1,left,J. Green Layup (12 PTS) (J. Christopher 2 AST),"[1630224, 1630528]",1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,3.2,Made,12.0,,,,,,,J. Christopher,1630528.0,2.0,,,
405,PT05M17.00S,2023-04-09T18:33:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,84.67477003942182,50.73529411764706,1610612764,76,76,2023-04-09T18:35:20Z,4010000,False,4.0,92.0,1,right,MISS K. Nunn 9' pullup Shot,[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.17,Missed,,,,,,,,,,,,,
406,PT05M17.00S,2023-04-09T18:33:14.4Z,3,REGULAR,rebound,defensive,[],1630528,,,1610612745,76,76,2023-04-09T18:33:20Z,4020000,False,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,405.0,2.0,1.0,1.0,,,,,,
407,PT05M09.00S,2023-04-09T18:33:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,10.167542706964511,50.245098039215684,1610612745,76,76,2023-04-09T18:33:29Z,4030000,False,-1.0,43.0,1,left,MISS J. Christopher driving Layup,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,,,,,,4.31,Missed,,,,,,,,,,,,,
408,PT05M06.00S,2023-04-09T18:33:25.7Z,3,REGULAR,rebound,defensive,[],1629134,,,1610612764,76,76,2023-04-09T18:33:29Z,4040000,False,,,0,,K. Nunn REBOUND (Off:0 Def:3),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,407.0,3.0,3.0,0.0,,,,,,
410,PT04M55.00S,2023-04-09T18:33:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,86.25164257555848,51.71568627450981,1610612764,76,76,2023-04-09T18:33:57Z,4060000,False,9.0,77.0,1,right,MISS J. Davis 7' Layup,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.72,Missed,,,,,,,,,,,,,
411,PT04M53.00S,2023-04-09T18:33:54.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,76,76,2023-04-09T18:33:57Z,4070000,False,,,0,,A. Sengun REBOUND (Off:3 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,410.0,10.0,7.0,3.0,,,,,,
412,PT04M44.00S,2023-04-09T18:34:04.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,8.590670170827863,50.49019607843137,1610612745,76,78,2023-04-09T18:34:12Z,4080000,False,-2.0,28.0,1,left,A. Sengun driving DUNK (10 PTS) (J. Christopher 3 AST),"[1630578, 1630528]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,2.84,Made,10.0,,,,,,,J. Christopher,1630528.0,3.0,,,
414,PT04M44.00S,2023-04-09T18:34:12.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,76,78,2023-04-09T18:34:12Z,4100000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M25.00S,2023-04-09T18:37:18.4Z,3,REGULAR,turnover,bad pass,[],1629134,,,1610612764,76,78,2023-04-09T18:37:22Z,4110000,False,,,0,,K. Nunn bad pass TURNOVER (4 TO),"[1629134, 1630578]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Sengun,1630578.0
416,PT04M25.00S,2023-04-09T18:37:18.4Z,3,REGULAR,steal,,[],1630578,,,1610612745,76,78,2023-04-09T18:37:20Z,4120000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
417,PT04M20.00S,2023-04-09T18:37:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631095,6.8823915900131425,50.49019607843137,1610612745,76,80,2023-04-09T18:37:29Z,4130000,False,-2.0,12.0,1,left,J. Smith Jr. Layup (15 PTS) (A. Sengun 6 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.25,Made,15.0,,,,,,,A. Sengun,1630578.0,6.0,,,
