actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
518,PT00M47.00S,2022-12-28T01:56:05.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,19.136005256241788,94.11764705882352,1610612764,93,85,2022-12-28T02:03:53Z,5100000,False,-221.0,127.0,1,left,C. Kispert 25' 3PT running (5 PTS) (K. Kuzma 1 AST),"[1630557, 1628398]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,25.47,Made,,,,,,,,,5.0,,,,,K. Kuzma,1628398.0,1.0,,
520,PT00M47.00S,2022-12-28T01:56:08.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627863,,,1610612764,93,85,2022-12-28T01:56:19Z,5120000,False,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Kispert 1 FT),"[1627863, 1630557]",1610612755.0,PHI,shooting,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,203177.0,,,1.0,0.0,Kispert,1630557.0,,,,,
522,PT00M47.00S,2022-12-28T01:56:41.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630557,,,1610612764,94,85,2022-12-28T01:56:41Z,5140000,False,,,0,,C. Kispert Free Throw 1 of 1 (6 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
523,PT00M26.30S,2022-12-28T01:57:06.4Z,3,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,94,85,2022-12-28T01:57:13Z,5150000,False,,,0,,T. Harris step out-of-bounds TURNOVER (2 TO),[202699],1610612755.0,PHI,step,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,203177.0,2.0,,,,,,,,,,
524,PT00M05.20S,2022-12-28T01:57:36.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,19.793035479632064,95.83333333333334,1610612764,94,85,2022-12-28T01:57:45Z,5160000,False,-229.0,134.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
525,PT00M02.80S,2022-12-28T01:57:39.2Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612755,94,85,2022-12-28T01:57:39Z,5170000,False,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Above the Break 3,24+ Left Center,,,,,524.0,2.0,1.0,1.0,,,,,,,,,,,,
526,PT00M00.00S,2022-12-28T01:57:43.3Z,3,REGULAR,period,end,[],0,,,1610612755,94,85,2022-12-28T01:57:43Z,5180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-12-28T01:57:46.4Z,4,REGULAR,substitution,out,['startperiod'],202699,,,1610612755,94,85,2022-12-28T02:00:20Z,5190000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-12-28T01:57:46.4Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,94,85,2022-12-28T02:00:20Z,5200000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-12-28T02:00:29.0Z,4,REGULAR,period,start,[],0,,,1610612755,94,85,2022-12-28T02:00:29Z,5210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M50.00S,2022-12-28T02:00:39.3Z,4,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,94,85,2022-12-28T02:01:00Z,5220000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (4 TO),[201935],1610612755.0,PHI,bad pass,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,101284.0,4.0,,,,,,,,,,
534,PT11M39.00S,2022-12-28T02:01:00.2Z,4,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612764,94,85,2022-12-28T02:01:10Z,5230000,False,,,0,,M. Harrell shooting personal FOUL (4 PF) (Hachimura 2 FT),"[1626149, 1629060]",1610612755.0,PHI,shooting,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,,,,,1628480.0,,,4.0,0.0,Hachimura,1629060.0,,,,,
536,PT11M39.00S,2022-12-28T02:01:28.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629060,,,1610612764,95,85,2022-12-28T02:01:28Z,5250000,False,,,0,,R. Hachimura Free Throw 1 of 2 (11 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
537,PT11M39.00S,2022-12-28T02:01:43.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629060,,,1610612764,96,85,2022-12-28T02:01:43Z,5260000,False,,,0,,R. Hachimura Free Throw 2 of 2 (12 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
538,PT11M16.00S,2022-12-28T02:02:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,91.80354796320631,61.76470588235294,1610612755,96,87,2022-12-28T02:02:15Z,5270000,False,59.0,25.0,1,right,D. House Jr. 6' cutting Layup (3 PTS) (J. Harden 11 AST),"[1627863, 201935]",1610612755.0,PHI,cutting,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,,,,,,,,,3.0,,,,,J. Harden,201935.0,11.0,,
540,PT11M01.00S,2022-12-28T02:02:21.4Z,4,REGULAR,3pt,Jump Shot,[],1628398,5.469776609724048,5.392156862745098,1610612764,96,87,2022-12-28T02:02:25Z,5290000,False,223.0,-1.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
541,PT10M58.00S,2022-12-28T02:02:24.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,96,87,2022-12-28T02:02:25Z,5300000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,540.0,4.0,4.0,0.0,,,,,,,,,,,,
542,PT10M53.00S,2022-12-28T02:02:31.7Z,4,REGULAR,foul,personal,['3freethrow'],1629060,,,1610612755,96,87,2022-12-28T02:02:38Z,5310000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Harden 3 FT),"[1629060, 201935]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,101284.0,,,1.0,0.0,Harden,201935.0,,,,,
544,PT10M53.00S,2022-12-28T02:03:00.4Z,4,REGULAR,freethrow,1 of 3,[],201935,,,1610612755,96,88,2022-12-28T02:03:00Z,5330000,False,,,0,,J. Harden Free Throw 1 of 3 (17 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
545,PT10M53.00S,2022-12-28T02:03:17.1Z,4,REGULAR,freethrow,2 of 3,[],201935,,,1610612755,96,89,2022-12-28T02:03:17Z,5340000,False,,,0,,J. Harden Free Throw 2 of 3 (18 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
546,PT10M53.00S,2022-12-28T02:03:37.1Z,4,REGULAR,freethrow,3 of 3,[],201935,,,1610612755,96,90,2022-12-28T02:03:37Z,5350000,False,,,0,,J. Harden Free Throw 3 of 3 (19 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
547,PT10M33.00S,2022-12-28T02:03:57.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,33.98488830486202,64.95098039215686,1610612764,96,90,2022-12-28T02:04:09Z,5360000,False,-75.0,267.0,1,left,MISS C. Kispert 27' 3PT - blocked,"[1630557, 1626149]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,27.73,Missed,Harrell,1626149.0,,,,,,,,,,,,,,,,
548,PT10M33.00S,2022-12-28T02:03:57.4Z,4,REGULAR,block,,[],1626149,,,1610612764,96,90,2022-12-28T02:04:00Z,5370000,False,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
549,PT10M30.00S,2022-12-28T02:04:00.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,96,90,2022-12-28T02:04:09Z,5380000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,547.0,5.0,5.0,0.0,,,,,,,,,,,,
550,PT10M28.00S,2022-12-28T02:04:03.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,91.80354796320631,45.588235294117645,1610612755,96,92,2022-12-28T02:08:23Z,5390000,False,-22.0,25.0,1,right,J. Harden running finger roll Layup (21 PTS),[201935],1610612755.0,PHI,running finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,,21.0,,,,,,,,,
551,PT10M28.00S,2022-12-28T02:04:05.5Z,4,REGULAR,foul,personal,['1freethrow'],1629060,,,1610612755,96,92,2022-12-28T02:04:13Z,5400000,False,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Harden 1 FT),"[1629060, 201935]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,203177.0,,,2.0,0.0,Harden,201935.0,,,,,
553,PT10M28.00S,2022-12-28T02:04:20.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,96,92,2022-12-28T02:07:44Z,5420000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M28.00S,2022-12-28T02:07:20.0Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,96,93,2022-12-28T02:07:20Z,5430000,False,,,0,,J. Harden Free Throw 1 of 1 (22 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
555,PT10M08.00S,2022-12-28T02:07:41.6Z,4,REGULAR,3pt,Jump Shot,[],1626153,5.338370565045992,98.2843137254902,1610612764,96,93,2022-12-28T02:07:59Z,5440000,False,-241.0,-2.0,1,left,MISS D. Wright 24' 3PT,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,,,
556,PT10M07.00S,2022-12-28T02:07:42.6Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,96,93,2022-12-28T02:07:59Z,5450000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,555.0,2.0,2.0,0.0,,,,,,,,,,,,
557,PT09M57.00S,2022-12-28T02:07:53.8Z,4,REGULAR,3pt,Jump Shot,[],1627777,67.23061760840999,38.72549019607843,1610612755,96,93,2022-12-28T02:08:01Z,5460000,False,-56.0,256.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
558,PT09M52.00S,2022-12-28T02:07:58.8Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,96,93,2022-12-28T02:08:01Z,5470000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,557.0,6.0,6.0,0.0,,,,,,,,,,,,
559,PT09M36.00S,2022-12-28T02:08:14.4Z,4,REGULAR,2pt,Jump Shot,[],1629060,25.443495400788436,56.86274509803921,1610612764,98,93,2022-12-28T02:08:19Z,5480000,False,-34.0,187.0,1,left,R. Hachimura 18' pullup Jump Shot (14 PTS),[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,18.98,Made,,,,,,,,,14.0,,,,,,,,,
560,PT09M19.00S,2022-12-28T02:08:30.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,92.9862023653088,56.86274509803921,1610612755,98,93,2022-12-28T02:08:39Z,5490000,False,34.0,13.0,1,right,MISS M. Harrell Layup,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
561,PT09M17.00S,2022-12-28T02:08:32.8Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612755,98,93,2022-12-28T02:08:35Z,5500000,False,,,0,,M. Harrell REBOUND (Off:2 Def:1),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,560.0,3.0,1.0,2.0,,,,,,,,,,,,
562,PT09M15.00S,2022-12-28T02:08:34.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,91.93495400788436,46.81372549019608,1610612755,98,95,2022-12-28T02:10:44Z,5510000,False,-16.0,23.0,1,right,M. Harrell putback Layup (9 PTS),[1626149],1610612755.0,PHI,putback,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,,,,,9.0,,,,,,,,,
563,PT08M58.00S,2022-12-28T02:08:51.6Z,4,REGULAR,3pt,Jump Shot,[],1629060,32.802233902759525,48.77450980392157,1610612764,98,95,2022-12-28T02:08:58Z,5520000,False,6.0,256.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
564,PT08M55.00S,2022-12-28T02:08:54.6Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,98,95,2022-12-28T02:08:58Z,5530000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,563.0,1.0,1.0,0.0,,,,,,,,,,,,
566,PT08M54.00S,2022-12-28T02:08:56.7Z,4,REGULAR,turnover,lost ball,[],1629003,,,1610612755,98,95,2022-12-28T02:09:01Z,5550000,False,,,0,,S. Milton lost ball TURNOVER (2 TO),"[1629003, 1630557]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,,,,,2.0,,,,,,,,,Kispert,1630557.0
567,PT08M54.00S,2022-12-28T02:08:56.7Z,4,REGULAR,steal,,[],1630557,,,1610612764,98,95,2022-12-28T02:08:59Z,5560000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
568,PT08M49.00S,2022-12-28T02:09:01.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626153,20.45006570302234,99.26470588235294,1610612764,101,95,2022-12-28T02:11:36Z,5570000,False,-246.0,140.0,1,left,D. Wright 28' 3PT pullup (7 PTS) (C. Kispert 1 AST),"[1626153, 1630557]",1610612764.0,WAS,pullup,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,28.32,Made,,,,,,,,,7.0,,,,,C. Kispert,1630557.0,1.0,,
570,PT08M36.00S,2022-12-28T02:09:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.51182654402102,58.57843137254902,1610612755,101,97,2022-12-28T02:09:19Z,5590000,False,43.0,8.0,1,right,J. Harden driving reverse Layup (24 PTS),[201935],1610612755.0,PHI,driving reverse,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.37,Made,,,,,,,,,24.0,,,,,,,,,
572,PT08M23.00S,2022-12-28T02:09:27.3Z,4,REGULAR,3pt,Jump Shot,[],1630557,34.641918528252305,37.745098039215684,1610612764,101,97,2022-12-28T02:09:31Z,5610000,False,61.0,273.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,27.99,Missed,,,,,,,,,,,,,,,,,,
573,PT08M20.00S,2022-12-28T02:09:30.4Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,101,97,2022-12-28T02:09:30Z,5620000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,,572.0,3.0,3.0,0.0,,,,,,,,,,,,
574,PT08M13.00S,2022-12-28T02:09:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.19776609724047,41.17647058823529,1610612755,101,99,2022-12-28T02:09:41Z,5630000,False,-44.0,21.0,1,right,J. Harden driving Layup (26 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,,,26.0,,,,,,,,,
575,PT07M55.00S,2022-12-28T02:09:55.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.389618922470433,43.872549019607845,1610612764,103,99,2022-12-28T02:09:59Z,5640000,False,31.0,8.0,1,left,C. Kispert cutting Layup (8 PTS) (K. Porzingis 1 AST),"[1630557, 204001]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,,,8.0,,,,,K. Porzingis,204001.0,1.0,,
577,PT07M38.00S,2022-12-28T02:10:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,93.24901445466492,37.254901960784316,1610612755,103,99,2022-12-28T02:13:18Z,5660000,False,-64.0,11.0,1,right,MISS D. House Jr. 6' cutting Layup - blocked,"[1627863, 204001]",1610612755.0,PHI,cutting,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,Porzingis,204001.0,,,,,,,,,,,,,,,,
578,PT07M38.00S,2022-12-28T02:10:12.5Z,4,REGULAR,block,,[],204001,,,1610612755,103,99,2022-12-28T02:10:15Z,5670000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT07M34.00S,2022-12-28T02:10:16.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,103,99,2022-12-28T02:10:16Z,5680000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,577.0,7.0,7.0,0.0,,,,,,,,,,,,
580,PT07M28.00S,2022-12-28T02:10:22.4Z,4,REGULAR,3pt,Jump Shot,[],204001,32.802233902759525,71.32352941176471,1610612764,103,99,2022-12-28T02:10:29Z,5690000,False,-107.0,256.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,27.71,Missed,,,,,,,,,,,,,,,,,,
581,PT07M24.00S,2022-12-28T02:10:26.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,103,99,2022-12-28T02:10:28Z,5700000,False,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,580.0,6.0,6.0,0.0,,,,,,,,,,,,
582,PT07M23.00S,2022-12-28T02:10:39.4Z,4,REGULAR,foul,personal,[],1630557,,,1610612755,103,99,2022-12-28T02:10:45Z,5710000,False,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 201935]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203177.0,,,1.0,0.0,Harden,201935.0,,,,,
584,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,out,[],204001,,,1610612755,103,99,2022-12-28T02:11:19Z,5730000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,out,[],1629060,,,1610612755,103,99,2022-12-28T02:11:19Z,5740000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,out,[],1630557,,,1610612755,103,99,2022-12-28T02:11:19Z,5750000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,out,[],1626153,,,1610612755,103,99,2022-12-28T02:11:19Z,5760000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,out,[],1626149,,,1610612755,103,99,2022-12-28T02:11:19Z,5770000,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,103,99,2022-12-28T02:11:19Z,5780000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,out,[],1627863,,,1610612755,103,99,2022-12-28T02:11:19Z,5790000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,in,[],1629655,,,1610612755,103,99,2022-12-28T02:11:19Z,5800000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,in,[],203078,,,1610612755,103,99,2022-12-28T02:11:19Z,5810000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,in,[],1628420,,,1610612755,103,99,2022-12-28T02:11:19Z,5820000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,in,[],1630166,,,1610612755,103,99,2022-12-28T02:11:19Z,5830000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,in,[],1629001,,,1610612755,103,99,2022-12-28T02:11:19Z,5840000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,in,[],203954,,,1610612755,103,99,2022-12-28T02:11:19Z,5850000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M23.00S,2022-12-28T02:10:45.3Z,4,REGULAR,substitution,in,[],202699,,,1610612755,103,99,2022-12-28T02:11:19Z,5860000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M09.00S,2022-12-28T02:11:34.3Z,4,REGULAR,3pt,Jump Shot,[],202699,95.22010512483574,97.54901960784314,1610612755,103,99,2022-12-28T02:11:44Z,5870000,False,238.0,-8.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
599,PT07M06.00S,2022-12-28T02:11:37.3Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612755,103,99,2022-12-28T02:11:44Z,5880000,False,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,,,598.0,5.0,4.0,1.0,,,,,,,,,,,,
600,PT07M04.00S,2022-12-28T02:11:39.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203954,75.50919842312747,91.91176470588235,1610612755,103,99,2022-12-28T02:11:47Z,5890000,False,210.0,178.0,1,right,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,27.48,Missed,,,,,,,,,,,,,,,,,,
601,PT07M03.00S,2022-12-28T02:11:42.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,103,99,2022-12-28T02:11:42Z,5900000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,600.0,,,,,,,,,,,,,,,
603,PT06M47.00S,2022-12-28T02:12:12.2Z,4,REGULAR,3pt,Jump Shot,[],1628420,18.2161629434954,96.07843137254902,1610612764,103,99,2022-12-28T02:12:16Z,5920000,False,-230.0,119.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
604,PT06M43.00S,2022-12-28T02:12:16.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,103,99,2022-12-28T02:12:16Z,5930000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,603.0,3.0,2.0,1.0,,,,,,,,,,,,
