actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
432,PT01M17.00S,2023-03-29T00:34:44.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,19.66162943495401,65.44117647058823,1610612764,95,74,2023-03-29T00:35:22Z,4230000,False,-77.0,132.0,1,left,MISS D. Wright 15' driving floating Shot,[1626153],1610612764.0,WAS,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Left,,,,15.32,Missed,,,,,,,,,,,,,,,
433,PT01M14.00S,2023-03-29T00:34:47.5Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,95,74,2023-03-29T00:34:49Z,4240000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,432.0,2.0,1.0,1.0,,
435,PT00M57.30S,2023-03-29T00:35:19.1Z,3,REGULAR,turnover,out-of-bounds,[],1629057,,,1610612738,95,74,2023-03-29T00:35:26Z,4260000,False,,,0,,R. Williams III bad pass out-of-bounds TURNOVER (1 TO),[1629057],1610612738.0,BOS,bad pass,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,1830.0,,,,,,,,,,,,,
436,PT00M47.60S,2023-03-29T00:35:41.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629134,13.091327201051248,70.09803921568627,1610612764,97,74,2023-03-29T00:35:46Z,4270000,False,-100.0,71.0,1,left,K. Nunn 12' pullup Jump Shot (9 PTS),[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Left,,,,12.28,Made,9.0,,,,,,,,,,,,,,
437,PT00M37.60S,2023-03-29T00:35:56.5Z,3,REGULAR,foul,offensive,['inpenalty'],1628369,,,1610612738,97,74,2023-03-29T00:36:04Z,4280000,False,,,0,,J. Tatum off-the-ball offensive FOUL (4 PF),"[1628369, 1629134]",1610612738.0,BOS,off-the-ball,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,202901.0,4.0,0.0,Nunn,1629134.0,,,,,,,,,
439,PT00M37.60S,2023-03-29T00:35:56.5Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,97,74,2023-03-29T00:35:56Z,4300000,False,,,0,,J. Tatum offensive foul TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,202901.0,,,,,,,,,,,,,
440,PT00M34.20S,2023-03-29T00:36:20.9Z,3,REGULAR,foul,offensive,[],201959,,,1610612764,97,74,2023-03-29T00:36:28Z,4310000,False,,,0,,T. Gibson offensive FOUL (1 PF),"[201959, 1628401]",1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Center,,,,,,,1830.0,1.0,0.0,White,1628401.0,,,,,,,,,
442,PT00M34.20S,2023-03-29T00:36:20.9Z,3,REGULAR,turnover,offensive foul,[],201959,,,1610612764,97,74,2023-03-29T00:36:20Z,4330000,False,,,0,,T. Gibson offensive foul TURNOVER (1 TO),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Center,1.0,,,,,,1830.0,,,,,,,,,,,,,
443,PT00M31.00S,2023-03-29T00:36:40.5Z,3,REGULAR,foul,personal,['2freethrow'],1629134,,,1610612738,97,74,2023-03-29T00:36:46Z,4340000,False,,,0,,K. Nunn shooting personal FOUL (1 PF) (White 2 FT),"[1629134, 1628401]",1610612764.0,WAS,shooting,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,1.0,0.0,White,1628401.0,,,,,,,,,
445,PT00M31.00S,2023-03-29T00:37:07.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,97,75,2023-03-29T00:37:07Z,4360000,False,,,0,,D. White Free Throw 1 of 2 (3 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
446,PT00M31.00S,2023-03-29T00:37:25.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,97,76,2023-03-29T00:37:25Z,4370000,False,,,0,,D. White Free Throw 2 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
447,PT00M12.20S,2023-03-29T00:37:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,9.149145860709593,47.549019607843135,1610612764,97,76,2023-03-29T00:38:12Z,4380000,False,12.0,34.0,1,left,MISS K. Nunn driving reverse Layup - blocked,"[1629134, 1629057]",1610612764.0,WAS,driving reverse,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,Williams III,1629057.0
448,PT00M12.20S,2023-03-29T00:37:47.1Z,3,REGULAR,block,,[],1629057,,,1610612764,97,76,2023-03-29T00:37:49Z,4390000,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
449,PT00M12.10S,2023-03-29T00:37:47.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,97,76,2023-03-29T00:37:58Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,447.0,,,,,
451,PT00M09.70S,2023-03-29T00:38:07.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629134,4.155716162943495,97.30392156862744,1610612764,97,76,2023-03-29T00:38:12Z,4420000,False,-237.0,-13.0,1,left,MISS K. Nunn 3PT,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Left Corner 3,24+ Left,,,,23.69,Missed,,,,,,,,,,,,,,,
452,PT00M06.10S,2023-03-29T00:38:11.3Z,3,REGULAR,rebound,offensive,[],201959,,,1610612764,97,76,2023-03-29T00:38:12Z,4430000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,451.0,1.0,0.0,1.0,,
453,PT00M05.70S,2023-03-29T00:38:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,7.703679369250986,53.67647058823529,1610612764,99,76,2023-03-29T00:41:36Z,4440000,False,-18.0,20.0,1,left,A. Gill Layup (4 PTS) (T. Gibson 1 AST),"[1630264, 201959]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,2.71,Made,4.0,,,,,,T. Gibson,201959.0,1.0,,,,,,
455,PT00M05.20S,2023-03-29T00:38:22.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626153,,,1610612738,99,76,2023-03-29T00:41:52Z,4495000,False,,,0,,D. Wright personal FOUL (2 PF) (Tatum 2 FT),"[1626153, 1628369]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,8-16 Left,,,,,,,1830.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
457,PT00M05.20S,2023-03-29T00:39:09.6Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,99,77,2023-03-29T00:41:52Z,4499375,False,,,0,,J. Tatum Free Throw 1 of 2 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
458,PT00M05.20S,2023-03-29T00:39:09.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,99,78,2023-03-29T00:41:52Z,4499687,False,,,0,,J. Tatum Free Throw 2 of 2 (28 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
459,PT00M00.50S,2023-03-29T00:39:29.1Z,3,REGULAR,3pt,Jump Shot,[],1631098,24.52365308804205,91.66666666666666,1610612764,99,78,2023-03-29T00:40:56Z,4500000,False,-208.0,178.0,1,left,MISS J. Davis 27' pullup 3PT - blocked,"[1631098, 1628401]",1610612764.0,WAS,pullup,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,27.4,Missed,,,,,,,,,,,,,,White,1628401.0
460,PT00M00.50S,2023-03-29T00:39:29.1Z,3,REGULAR,block,,[],1628401,,,1610612764,99,78,2023-03-29T00:39:33Z,4510000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
461,PT00M00.50S,2023-03-29T00:39:29.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,99,78,2023-03-29T00:39:41Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,459.0,,,,,
462,PT00M00.00S,2023-03-29T00:39:43.9Z,3,REGULAR,period,end,[],0,,,1610612764,99,78,2023-03-29T00:39:43Z,4530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,out,['startperiod'],1631098,,,1610612764,99,78,2023-03-29T00:42:00Z,4540000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,out,['startperiod'],1626153,,,1610612764,99,78,2023-03-29T00:42:00Z,4550000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612764,99,78,2023-03-29T00:42:00Z,4560000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,99,78,2023-03-29T00:42:00Z,4570000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,in,['startperiod'],1630692,,,1610612764,99,78,2023-03-29T00:42:00Z,4580000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612764,99,78,2023-03-29T00:42:00Z,4590000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,99,78,2023-03-29T00:42:48Z,4595000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-03-29T00:41:30.6Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,99,78,2023-03-29T00:42:48Z,4597500,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2023-03-29T00:42:19.5Z,4,REGULAR,period,start,[],0,,,1610612764,99,78,2023-03-29T00:42:19Z,4600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT11M40.00S,2023-03-29T00:42:40.8Z,4,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612764,99,78,2023-03-29T00:42:47Z,4610000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Gibson 2 FT),"[1629057, 201959]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,2.0,0.0,Gibson,201959.0,,,,,,,,,
475,PT11M40.00S,2023-03-29T00:43:03.5Z,4,REGULAR,freethrow,1 of 2,[],201959,,,1610612764,100,78,2023-03-29T00:43:03Z,4630000,False,,,0,,T. Gibson Free Throw 1 of 2 (3 PTS),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
476,PT11M40.00S,2023-03-29T00:43:18.3Z,4,REGULAR,freethrow,2 of 2,[],201959,,,1610612764,101,78,2023-03-29T00:43:18Z,4640000,False,,,0,,T. Gibson Free Throw 2 of 2 (4 PTS),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
477,PT11M30.00S,2023-03-29T00:43:32.9Z,4,REGULAR,foul,personal,[],201959,,,1610612738,101,78,2023-03-29T00:43:39Z,4650000,False,,,0,,T. Gibson personal FOUL (2 PF),"[201959, 1629057]",1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Left Center,,,,,,,202901.0,2.0,0.0,Williams III,1629057.0,,,,,,,,,
479,PT11M19.00S,2023-03-29T00:43:57.0Z,4,REGULAR,3pt,Jump Shot,[],1627763,70.51576872536137,23.284313725490197,1610612738,101,78,2023-03-29T00:44:03Z,4670000,False,-134.0,225.0,1,right,MISS M. Brogdon 26' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,26.14,Missed,,,,,,,,,,,,,,,
480,PT11M14.00S,2023-03-29T00:44:02.0Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,101,78,2023-03-29T00:44:03Z,4680000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,479.0,3.0,1.0,2.0,,
481,PT11M12.00S,2023-03-29T00:44:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,93.24901445466492,45.34313725490196,1610612738,101,80,2023-03-29T00:44:42Z,4690000,False,-23.0,11.0,1,right,J. Brown driving Layup (18 PTS) (R. Williams III 1 AST),"[1627759, 1629057]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,2.58,Made,18.0,,,,,,R. Williams III,1629057.0,1.0,,,,,,
483,PT10M54.00S,2023-03-29T00:44:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,7.966491458607096,52.450980392156865,1610612764,103,80,2023-03-29T00:44:58Z,4710000,False,-12.0,22.0,1,left,J. Goodwin cutting Layup (2 PTS) (D. Avdija 5 AST),"[1630692, 1630166]",1610612764.0,WAS,cutting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,2.56,Made,2.0,,,,,,D. Avdija,1630166.0,5.0,,,,,,
485,PT10M40.00S,2023-03-29T00:44:34.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,89.56964520367937,38.970588235294116,1610612738,103,82,2023-03-29T00:45:14Z,4730000,False,-55.0,46.0,1,right,M. Brogdon 7' driving floating bank Jump Shot (13 PTS),[1627763],1610612738.0,BOS,driving floating bank,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,7.15,Made,13.0,,,,,,,,,,,,,,
486,PT10M27.00S,2023-03-29T00:44:50.4Z,4,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,103,82,2023-03-29T00:45:00Z,4740000,False,,,0,,D. Avdija step out-of-bounds TURNOVER (4 TO),[1630166],1610612764.0,WAS,step,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,,,,202901.0,,,,,,,,,,,,,
487,PT10M21.00S,2023-03-29T00:45:02.3Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,103,82,2023-03-29T00:45:06Z,4750000,False,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 1630692]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,3.0,Goodwin,1630692.0,,,,,,,,,,,,,,,,,
488,PT10M21.00S,2023-03-29T00:45:02.3Z,4,REGULAR,steal,,[],1630692,,,1610612764,103,82,2023-03-29T00:45:03Z,4760000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
489,PT10M16.00S,2023-03-29T00:45:07.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630557,7.835085413929041,51.470588235294116,1610612764,105,82,2023-03-29T00:46:22Z,4770000,False,-7.0,21.0,1,left,C. Kispert running Layup (15 PTS) (K. Nunn 2 AST),"[1630557, 1629134]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,2.24,Made,15.0,,,,,,K. Nunn,1629134.0,2.0,,,,,,
491,PT09M57.00S,2023-03-29T00:45:26.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,68.54467805519053,17.15686274509804,1610612738,105,85,2023-03-29T00:45:31Z,4790000,False,-164.0,243.0,1,right,D. White 29' 3PT  (7 PTS) (M. Brogdon 2 AST),"[1628401, 1627763]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,29.34,Made,7.0,,,,,,M. Brogdon,1627763.0,2.0,,,,,,
493,PT09M34.00S,2023-03-29T00:45:48.5Z,4,REGULAR,3pt,Jump Shot,[],1630557,33.065045992115635,14.215686274509803,1610612764,105,85,2023-03-29T00:45:53Z,4810000,False,179.0,258.0,1,left,MISS C. Kispert 31' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,31.42,Missed,,,,,,,,,,,,,,,
494,PT09M31.00S,2023-03-29T00:45:51.5Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,105,85,2023-03-29T00:45:53Z,4820000,False,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,493.0,4.0,2.0,2.0,,
495,PT09M26.00S,2023-03-29T00:45:57.5Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,105,85,2023-03-29T00:46:02Z,4830000,False,,,0,,J. Brown lost ball TURNOVER (4 TO),"[1627759, 201959]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,4.0,Gibson,201959.0,,,,,,,,,,,,,,,,,
496,PT09M26.00S,2023-03-29T00:45:57.5Z,4,REGULAR,steal,,[],201959,,,1610612764,105,85,2023-03-29T00:45:59Z,4840000,False,,,0,,T. Gibson STEAL (1 STL),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
497,PT09M22.00S,2023-03-29T00:46:01.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,7.046649145860711,47.794117647058826,1610612764,107,85,2023-03-29T00:46:08Z,4850000,False,11.0,14.0,1,left,D. Avdija running DUNK (16 PTS) (J. Goodwin 2 AST),"[1630166, 1630692]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,1.76,Made,16.0,,,,,,J. Goodwin,1630692.0,2.0,,,,,,
499,PT09M21.00S,2023-03-29T00:46:08.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,107,85,2023-03-29T00:46:08Z,4870000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,107,85,2023-03-29T00:48:48Z,4880000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,107,85,2023-03-29T00:48:48Z,4890000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,107,85,2023-03-29T00:48:48Z,4900000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,107,85,2023-03-29T00:48:48Z,4910000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,in,[],203488,,,1610612738,107,85,2023-03-29T00:48:48Z,4920000,False,,,0,,SUB in: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,107,85,2023-03-29T00:48:48Z,4930000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,107,85,2023-03-29T00:48:48Z,4940000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M21.00S,2023-03-29T00:47:15.0Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,107,85,2023-03-29T00:48:48Z,4950000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M05.00S,2023-03-29T00:49:17.1Z,4,REGULAR,foul,personal,['2freethrow'],201959,,,1610612738,107,85,2023-03-29T00:49:31Z,4960000,False,,,0,,T. Gibson shooting personal FOUL (3 PF) (Williams 2 FT),"[201959, 1629684]",1610612764.0,WAS,shooting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1830.0,3.0,0.0,Williams,1629684.0,,,,,,,,,
510,PT09M05.00S,2023-03-29T00:49:52.8Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,107,86,2023-03-29T00:49:52Z,4980000,False,,,0,,G. Williams Free Throw 1 of 2 (1 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
511,PT09M05.00S,2023-03-29T00:50:08.6Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,107,87,2023-03-29T00:50:08Z,4990000,False,,,0,,G. Williams Free Throw 2 of 2 (2 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
512,PT08M49.00S,2023-03-29T00:50:28.6Z,4,REGULAR,foul,offensive,[],201959,,,1610612764,107,87,2023-03-29T00:50:37Z,5000000,False,,,0,,T. Gibson offensive FOUL (4 PF),"[201959, 1629684]",1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,4.0,0.0,Williams,1629684.0,,,,,,,,,
514,PT08M49.00S,2023-03-29T00:50:28.6Z,4,REGULAR,turnover,offensive foul,[],201959,,,1610612764,107,87,2023-03-29T00:50:28Z,5020000,False,,,0,,T. Gibson offensive foul TURNOVER (2 TO),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,201638.0,,,,,,,,,,,,,
515,PT08M36.00S,2023-03-29T00:50:52.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,71.69842312746385,15.441176470588236,1610612738,107,87,2023-03-29T00:50:57Z,5030000,False,-173.0,214.0,1,right,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,27.47,Missed,,,,,,,,,,,,,,,
516,PT08M32.00S,2023-03-29T00:50:56.6Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,107,87,2023-03-29T00:50:57Z,5040000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,515.0,2.0,1.0,1.0,,
517,PT08M19.00S,2023-03-29T00:51:09.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,14.668199737187912,43.13725490196079,1610612764,107,87,2023-03-29T00:51:58Z,5050000,False,34.0,85.0,1,left,MISS K. Nunn 9' driving floating Shot,[1629134],1610612764.0,WAS,driving floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,9.2,Missed,,,,,,,,,,,,,,,
518,PT08M17.00S,2023-03-29T00:51:11.2Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,107,87,2023-03-29T00:51:12Z,5060000,False,,,0,,G. Williams REBOUND (Off:2 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,517.0,5.0,3.0,2.0,,
519,PT08M10.00S,2023-03-29T00:51:18.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,92.19776609724047,46.81372549019608,1610612738,107,89,2023-03-29T00:51:22Z,5070000,False,-16.0,21.0,1,right,L. Kornet turnaround Hook (2 PTS) (M. Muscala 1 AST),"[1628436, 203488]",1610612738.0,BOS,turnaround,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,2.62,Made,2.0,,,,,,M. Muscala,203488.0,1.0,,,,,,
