actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
431,PT02M12.00S,2022-11-05T00:42:56.8Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,66,89,2022-11-05T00:42:59Z,4160000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,430.0,2.0,2.0,0.0,,,,,,,,,,,,,,
432,PT02M10.00S,2022-11-05T00:42:59.7Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612764,66,89,2022-11-05T00:43:04Z,4170000,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630560]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Thomas,1630560.0
433,PT02M10.00S,2022-11-05T00:42:59.7Z,3,REGULAR,steal,,[],1630560,,,1610612751,66,89,2022-11-05T00:43:01Z,4180000,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
434,PT02M05.00S,2022-11-05T00:43:04.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626220,81.553876478318,92.40196078431373,1610612751,66,89,2022-11-05T00:47:41Z,4190000,212.0,121.0,1,right,MISS R. O'Neale 24' running pullup 3PT,[1626220],1610612751.0,BKN,running pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,24.41,Missed,,,,,,,,,,,,,,,,,,
435,PT02M03.00S,2022-11-05T00:43:06.3Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,66,89,2022-11-05T00:43:10Z,4200000,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,434.0,3.0,3.0,0.0,,,,,,,,,,,,,,
436,PT01M57.00S,2022-11-05T00:43:12.3Z,3,REGULAR,3pt,Jump Shot,[],203078,30.56833114323259,24.754901960784316,1610612764,66,89,2022-11-05T00:43:24Z,4210000,126.0,235.0,1,left,MISS B. Beal 26' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
437,PT01M55.00S,2022-11-05T00:43:20.0Z,3,REGULAR,rebound,offensive,[],1630264,,,1610612764,66,89,2022-11-05T00:43:20Z,4220000,,,0,,A. Gill REBOUND (Off:2 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,436.0,3.0,1.0,2.0,,,,,,,,,,,,,,
438,PT01M55.00S,2022-11-05T00:43:21.0Z,3,REGULAR,foul,personal,[],203925,,,1610612764,66,89,2022-11-05T00:43:31Z,4230000,,,0,,J. Harris personal FOUL (4 PF),"[203925, 1630264]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,4.0,0.0,Gill,1630264.0,,,,,
440,PT01M55.00S,2022-11-05T00:43:29.4Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,66,89,2022-11-05T00:43:33Z,4250000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M55.00S,2022-11-05T00:43:29.4Z,3,REGULAR,substitution,in,[],203115,,,1610612764,66,89,2022-11-05T00:43:33Z,4260000,,,0,,SUB in: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M44.00S,2022-11-05T00:43:51.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203115,19.398817345597898,27.941176470588236,1610612764,66,89,2022-11-05T00:43:58Z,4270000,110.0,130.0,1,left,MISS W. Barton 17' step back Shot,[203115],1610612764.0,WAS,step back,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right Center,17.03,Missed,,,,,,,,,,,,,,,,,,
443,PT01M39.00S,2022-11-05T00:43:56.4Z,3,REGULAR,rebound,offensive,[],1630264,,,1610612764,66,89,2022-11-05T00:43:58Z,4280000,,,0,,A. Gill REBOUND (Off:3 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,16-24 Right Center,,,442.0,4.0,1.0,3.0,,,,,,,,,,,,,,
444,PT01M38.00S,2022-11-05T00:43:56.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,4.812746386333772,40.68627450980392,1610612764,68,89,2022-11-05T00:48:27Z,4290000,47.0,-7.0,1,left,A. Gill tip Layup (4 PTS),[1630264],1610612764.0,WAS,tip,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,4.0,,,,,,,,,,,,,
445,PT01M16.00S,2022-11-05T00:44:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,89.96386333771353,35.78431372549019,1610612751,68,89,2022-11-05T00:44:28Z,4300000,-71.0,42.0,1,right,MISS C. Thomas 8' driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,8.25,Missed,,,,,,,,,,,,,,,,,,
446,PT01M08.00S,2022-11-05T00:44:26.4Z,3,REGULAR,rebound,offensive,[],1629139,,,1610612751,68,89,2022-11-05T00:44:36Z,4310000,,,0,,Y. Watanabe REBOUND (Off:1 Def:2),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Left,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,,,
447,PT01M08.00S,2022-11-05T00:44:26.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629139,94.40999984741211,50.0,1610612751,68,91,2022-11-05T00:44:40Z,4320000,0.0,0.0,1,right,Y. Watanabe tip Layup (5 PTS),[1629139],1610612751.0,BKN,tip,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,5.0,,,,,,,,,,,,,
448,PT00M58.50S,2022-11-05T00:44:38.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630166,10.489898160315363,51.079963235294116,1610612764,70,91,2022-11-05T00:49:32Z,4330000,-5.0,46.0,1,left,D. Avdija driving Hook (4 PTS) (B. Beal 3 AST),"[1630166, 203078]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,,,,,4.0,B. Beal,203078.0,3.0,,,,,,,,,,
450,PT00M46.10S,2022-11-05T00:44:52.8Z,3,REGULAR,3pt,Jump Shot,[],203925,96.7969776609724,94.85294117647058,1610612751,70,94,2022-11-05T00:44:57Z,4350000,224.0,-22.0,1,right,J. Harris 3PT  (8 PTS) (P. Mills 1 AST),"[203925, 201988]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,22.54,Made,,,,,8.0,P. Mills,201988.0,1.0,,,,,,,,,,
452,PT00M30.60S,2022-11-05T00:45:12.5Z,3,REGULAR,3pt,Jump Shot,[],203078,17.427726675427067,98.0392156862745,1610612764,70,94,2022-11-05T00:45:17Z,4370000,-240.0,111.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
453,PT00M27.20S,2022-11-05T00:45:15.9Z,3,REGULAR,rebound,defensive,[],1629139,,,1610612751,70,94,2022-11-05T00:45:17Z,4380000,,,0,,Y. Watanabe REBOUND (Off:1 Def:3),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,,,452.0,4.0,3.0,1.0,,,,,,,,,,,,,,
454,PT00M08.00S,2022-11-05T00:45:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201988,93.64323258869908,40.931372549019606,1610612751,70,96,2022-11-05T00:50:14Z,4390000,-45.0,7.0,1,right,P. Mills driving finger roll Layup (5 PTS) (J. Harris 3 AST),"[201988, 203925]",1610612751.0,BKN,driving finger roll,,,Mills,P. Mills,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,5.0,J. Harris,203925.0,3.0,,,,,,,,,,
456,PT00M00.20S,2022-11-05T00:45:45.2Z,3,REGULAR,3pt,Jump Shot,[],203115,19.530223390275953,4.6568627450980395,1610612764,70,96,2022-11-05T00:50:36Z,4410000,227.0,131.0,1,left,MISS W. Barton 26' step back 3PT,[203115],1610612764.0,WAS,step back,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
457,PT00M00.20S,2022-11-05T00:45:45.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,70,96,2022-11-05T00:45:50Z,4420000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,456.0,,,,,,,,,,,,,,,,,
458,PT00M00.00S,2022-11-05T00:45:54.5Z,3,REGULAR,period,end,[],0,,,1610612764,70,96,2022-11-05T00:45:54Z,4430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,out,['startperiod'],203078,,,1610612764,70,96,2022-11-05T00:48:16Z,4440000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,70,96,2022-11-05T00:48:16Z,4450000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,out,['startperiod'],1626220,,,1610612764,70,96,2022-11-05T00:48:16Z,4460000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,out,['startperiod'],203925,,,1610612764,70,96,2022-11-05T00:48:16Z,4470000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,in,['startperiod'],1628420,,,1610612764,70,96,2022-11-05T00:48:16Z,4480000,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,70,96,2022-11-05T00:48:16Z,4490000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,in,['startperiod'],201142,,,1610612764,70,96,2022-11-05T00:48:16Z,4500000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-11-05T00:47:57.4Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612764,70,96,2022-11-05T00:48:16Z,4510000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-11-05T00:48:27.7Z,4,REGULAR,period,start,[],0,,,1610612751,70,96,2022-11-05T00:48:27Z,4520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT11M42.00S,2022-11-05T00:48:45.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,91.80354796320631,51.225490196078425,1610612751,70,98,2022-11-05T00:48:51Z,4530000,6.0,25.0,1,right,N. Claxton turnaround Hook (12 PTS) (C. Thomas 3 AST),"[1629651, 1630560]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,12.0,C. Thomas,1630560.0,3.0,,,,,,,,,,
470,PT11M19.00S,2022-11-05T00:49:08.2Z,4,REGULAR,2pt,Jump Shot,[],1628398,13.354139290407357,83.08823529411765,1610612764,72,98,2022-11-05T00:49:16Z,4550000,-165.0,73.0,1,left,K. Kuzma 18' turnaround fadeaway Jump Shot (19 PTS),[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left,18.08,Made,,,,,19.0,,,,,,,,,,,,,
471,PT10M50.00S,2022-11-05T00:49:37.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,84.44480946123521,53.18627450980392,1610612751,72,98,2022-11-05T00:51:40Z,4560000,16.0,94.0,1,right,MISS C. Thomas 9' turnaround fadeaway Shot,[1630560],1610612751.0,BKN,turnaround fadeaway,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
472,PT10M46.00S,2022-11-05T00:49:41.4Z,4,REGULAR,rebound,offensive,[],1629139,,,1610612751,72,98,2022-11-05T00:51:40Z,4570000,,,0,,Y. Watanabe REBOUND (Off:2 Def:3),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Center,,,471.0,5.0,3.0,2.0,,,,,,,,,,,,,,
473,PT10M39.00S,2022-11-05T00:49:47.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,92.32917214191852,50.245098039215684,1610612751,72,100,2022-11-05T00:49:51Z,4580000,1.0,20.0,1,right,N. Claxton DUNK (14 PTS) (K. Durant 10 AST),"[1629651, 201142]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,14.0,K. Durant,201142.0,10.0,,,,,,,,,,
475,PT10M26.00S,2022-11-05T00:50:00.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.703679369250986,62.254901960784316,1610612764,72,100,2022-11-05T00:50:06Z,4600000,-61.0,20.0,1,left,MISS K. Kuzma 6' Layup - blocked,"[1628398, 1629651]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
476,PT10M26.00S,2022-11-05T00:50:00.7Z,4,REGULAR,block,,[],1629651,,,1610612764,72,100,2022-11-05T00:50:03Z,4610000,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT10M22.00S,2022-11-05T00:50:04.7Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,72,100,2022-11-05T00:50:06Z,4620000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,475.0,3.0,3.0,0.0,,,,,,,,,,,,,,
478,PT10M21.00S,2022-11-05T00:50:05.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629139,92.72339027595268,44.85294117647059,1610612751,72,102,2022-11-05T00:50:14Z,4630000,-26.0,16.0,1,right,Y. Watanabe running Layup (7 PTS) (C. Thomas 4 AST),"[1629139, 1630560]",1610612751.0,BKN,running,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,7.0,C. Thomas,1630560.0,4.0,,,,,,,,,,
480,PT10M21.00S,2022-11-05T00:50:11.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,72,102,2022-11-05T00:57:37Z,4650000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M21.00S,2022-11-05T00:52:16.2Z,4,REGULAR,substitution,out,[],1630264,,,1610612764,72,102,2022-11-05T00:52:48Z,4660000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT10M21.00S,2022-11-05T00:52:16.2Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,72,102,2022-11-05T00:52:48Z,4670000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M01.00S,2022-11-05T00:53:19.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,11.251642575558476,59.55882352941176,1610612764,72,102,2022-11-05T00:53:48Z,4680000,-48.0,53.0,1,left,MISS M. Morris 7' driving floating Shot,[1628420],1610612764.0,WAS,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
484,PT09M58.00S,2022-11-05T00:53:22.9Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,72,102,2022-11-05T00:53:48Z,4690000,,,0,,K. Durant REBOUND (Off:0 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,483.0,9.0,9.0,0.0,,,,,,,,,,,,,,
485,PT09M47.00S,2022-11-05T00:53:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,90.48948751642575,47.549019607843135,1610612751,72,104,2022-11-05T00:53:39Z,4700000,-12.0,37.0,1,right,N. Claxton alley-oop Layup (16 PTS) (C. Thomas 5 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,16.0,C. Thomas,1630560.0,5.0,,,,,,,,,,
487,PT09M35.00S,2022-11-05T00:53:49.8Z,4,REGULAR,foul,offensive,[],1629655,,,1610612764,72,104,2022-11-05T00:54:14Z,4720000,,,0,,D. Gafford offensive FOUL (1 PF),"[1629655, 1630560]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1179.0,1.0,0.0,Thomas,1630560.0,,,,,
489,PT09M35.00S,2022-11-05T00:53:49.8Z,4,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,72,104,2022-11-05T00:53:49Z,4740000,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1179.0,,,,,,,1.0,,
490,PT09M17.00S,2022-11-05T00:54:19.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629139,92.32917214191852,45.09803921568628,1610612751,72,104,2022-11-05T00:55:22Z,4750000,-25.0,20.0,1,right,MISS Y. Watanabe finger roll Layup - blocked,"[1629139, 1629060]",1610612751.0,BKN,finger roll,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,Hachimura,1629060.0,,,
491,PT09M17.00S,2022-11-05T00:54:19.5Z,4,REGULAR,block,,[],1629060,,,1610612751,72,104,2022-11-05T00:54:21Z,4760000,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
492,PT09M14.00S,2022-11-05T00:54:22.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,72,104,2022-11-05T00:54:26Z,4770000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,490.0,5.0,5.0,0.0,,,,,,,,,,,,,,
493,PT09M11.00S,2022-11-05T00:54:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,6.652431011826544,54.41176470588235,1610612764,74,104,2022-11-05T00:54:32Z,4780000,-22.0,10.0,1,left,M. Morris running Layup (4 PTS) (K. Kuzma 2 AST),"[1628420, 1628398]",1610612764.0,WAS,running,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,4.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
495,PT08M55.00S,2022-11-05T00:54:42.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.9862023653088,52.94117647058824,1610612751,74,106,2022-11-05T00:54:47Z,4800000,15.0,13.0,1,right,N. Claxton alley-oop Layup (18 PTS) (C. Thomas 6 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,18.0,C. Thomas,1630560.0,6.0,,,,,,,,,,
497,PT08M55.00S,2022-11-05T00:54:47.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,74,106,2022-11-05T00:54:47Z,4820000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M55.00S,2022-11-05T00:56:55.7Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,74,106,2022-11-05T00:57:24Z,4830000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M55.00S,2022-11-05T00:56:55.7Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,74,106,2022-11-05T00:57:24Z,4840000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M47.00S,2022-11-05T00:57:45.1Z,4,REGULAR,3pt,Jump Shot,[],1630557,34.11629434954008,23.03921568627451,1610612764,74,106,2022-11-05T00:57:49Z,4850000,135.0,268.0,1,left,MISS C. Kispert 30' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,30.02,Missed,,,,,,,,,,,,,,,,,,
501,PT08M44.00S,2022-11-05T00:57:48.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,74,106,2022-11-05T00:57:49Z,4860000,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,500.0,9.0,7.0,2.0,,,,,,,,,,,,,,
502,PT08M31.00S,2022-11-05T00:58:01.4Z,4,REGULAR,3pt,Jump Shot,[],1629139,96.27135348226018,97.79411764705883,1610612751,74,109,2022-11-05T00:58:06Z,4870000,239.0,-17.0,1,right,Y. Watanabe 3PT  (10 PTS) (K. Durant 11 AST),"[1629139, 201142]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Right Corner 3,24+ Right,23.96,Made,,,,,10.0,K. Durant,201142.0,11.0,,,,,,,,,,
504,PT08M20.00S,2022-11-05T00:58:14.7Z,4,REGULAR,foul,personal,[],201988,,,1610612764,74,109,2022-11-05T00:58:24Z,4890000,,,0,,P. Mills personal FOUL (1 PF),"[201988, 1628420]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,1.0,0.0,Morris,1628420.0,,,,,
506,PT08M07.00S,2022-11-05T00:58:46.0Z,4,REGULAR,turnover,bad pass,[],1628420,,,1610612764,74,109,2022-11-05T00:58:50Z,4910000,,,0,,M. Morris bad pass TURNOVER (3 TO),"[1628420, 1629139]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,Watanabe,1629139.0
507,PT08M07.00S,2022-11-05T00:58:46.0Z,4,REGULAR,steal,,[],1629139,,,1610612751,74,109,2022-11-05T00:58:47Z,4920000,,,0,,Y. Watanabe STEAL (1 STL),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
508,PT08M03.00S,2022-11-05T00:58:49.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629139,94.03745072273325,45.34313725490196,1610612751,74,111,2022-11-05T00:59:21Z,4930000,-23.0,4.0,1,right,Y. Watanabe running Layup (12 PTS),[1629139],1610612751.0,BKN,running,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,12.0,,,,,,,,,,,,,
509,PT07M48.00S,2022-11-05T00:59:04.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,10.726018396846255,39.950980392156865,1610612764,74,111,2022-11-05T00:59:09Z,4940000,50.0,48.0,1,left,MISS W. Barton 6' pullup Shot,[203115],1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
510,PT07M45.00S,2022-11-05T00:59:07.3Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,74,111,2022-11-05T00:59:09Z,4950000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,509.0,4.0,4.0,0.0,,,,,,,,,,,,,,
511,PT07M43.00S,2022-11-05T00:59:14.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,74,111,2022-11-05T00:59:14Z,4960000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,out,[],203115,,,1610612751,74,111,2022-11-05T01:00:38Z,4970000,,,0,,SUB out: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,out,[],1629060,,,1610612751,74,111,2022-11-05T01:00:38Z,4980000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,out,[],1629655,,,1610612751,74,111,2022-11-05T01:00:38Z,4990000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
