actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
511,PT07M47.00S,2023-03-04T23:58:14.7Z,4,REGULAR,2pt,Jump Shot,[],203078,17.0335085413929,19.852941176470587,1610612764,86,97,2023-03-04T23:58:21Z,5020000,False,151.0,108.0,1,left,MISS B. Beal 18' step back Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,step back,,,,,,,Mid-Range,16-24 Right,18.52,Missed,,,,,,,,,,,,,,,,,
512,PT07M44.00S,2023-03-04T23:58:17.7Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,86,97,2023-03-04T23:58:21Z,5030000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,Mid-Range,16-24 Right,,,,,,,511.0,3.0,2.0,1.0,,,,,,,,,
513,PT07M41.00S,2023-03-04T23:58:23.0Z,4,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,86,97,2023-03-04T23:58:28Z,5040000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,1628484.0,Barnes,S. Barnes,bad pass,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,1.0,,
514,PT07M25.00S,2023-03-04T23:58:50.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,7.30946123521682,43.627450980392155,1610612764,86,97,2023-03-04T23:58:54Z,5050000,False,32.0,16.0,1,left,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,,Beal,B. Beal,driving,,,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,
515,PT07M22.00S,2023-03-04T23:58:53.3Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,86,97,2023-03-04T23:58:54Z,5060000,False,,,0,,C. Boucher REBOUND (Off:2 Def:2),[1628449],1610612761.0,TOR,,Boucher,C. Boucher,,,,,,,,Restricted Area,0-8 Center,,,,,,,514.0,4.0,2.0,2.0,,,,,,,,,
516,PT07M19.00S,2023-03-04T23:59:17.1Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,86,97,2023-03-04T23:59:30Z,5070000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M19.00S,2023-03-04T23:59:17.1Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,86,97,2023-03-04T23:59:30Z,5080000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M19.00S,2023-03-04T23:59:17.1Z,4,REGULAR,substitution,in,[],1627783,,,1610612761,86,97,2023-03-04T23:59:30Z,5090000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M19.00S,2023-03-04T23:59:17.1Z,4,REGULAR,substitution,in,[],1628384,,,1610612761,86,97,2023-03-04T23:59:30Z,5100000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M17.00S,2023-03-04T23:59:43.2Z,4,REGULAR,jumpball,recovered,[],203078,,,1610612761,86,97,2023-03-04T23:59:43Z,5110000,False,,,0,,Jump Ball K. Porzingis vs. W. Barton: Tip to B. Beal,"[203078, 204001, 203115]",1610612764.0,WAS,,Beal,B. Beal,heldball,B. Beal,203078.0,Porzingis,204001.0,Barton,203115.0,,,,,,,,,,,,,,,,,,,,,
523,PT07M17.00S,2023-03-04T23:59:43.2Z,4,REGULAR,turnover,lost ball,[],203115,,,1610612761,86,97,2023-03-04T23:59:43Z,5140000,False,,,0,,W. Barton lost ball TURNOVER (1 TO),"[203115, 204001]",1610612761.0,TOR,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Porzingis,204001.0
524,PT07M17.00S,2023-03-04T23:59:43.2Z,4,REGULAR,steal,,[],204001,,,1610612764,86,97,2023-03-04T23:59:43Z,5150000,False,,,0,,K. Porzingis STEAL (2 STL),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M02.00S,2023-03-04T23:59:58.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,34.37910643889619,39.21568627450981,1610612764,89,97,2023-03-05T00:00:04Z,5160000,False,54.0,271.0,1,left,C. Kispert 27' 3PT  (12 PTS) (K. Porzingis 4 AST),"[1630557, 204001]",1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,Above the Break 3,24+ Center,27.6,Made,12.0,K. Porzingis,204001.0,4.0,,,,,,,,,,,,,
527,PT06M37.00S,2023-03-05T00:00:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,91.5407358738502,57.84313725490197,1610612761,89,97,2023-03-05T00:00:39Z,5180000,False,39.0,27.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 203078]",1610612761.0,TOR,,Anunoby,O. Anunoby,driving,,,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,,,,,,Beal,203078.0,,,
528,PT06M37.00S,2023-03-05T00:00:26.2Z,4,REGULAR,block,,[],203078,,,1610612761,89,97,2023-03-05T00:00:28Z,5190000,False,,,0,,B. Beal BLOCK (2 BLK),[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
529,PT06M37.00S,2023-03-05T00:00:26.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,89,97,2023-03-05T00:00:39Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,527.0,,,,,,,,,,,,
531,PT06M37.00S,2023-03-05T00:00:41.1Z,4,REGULAR,substitution,out,[],203115,,,1610612761,89,97,2023-03-05T00:00:45Z,5220000,False,,,0,,SUB out: W. Barton,[203115],1610612761.0,TOR,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M37.00S,2023-03-05T00:00:41.1Z,4,REGULAR,substitution,in,[],1627832,,,1610612761,89,97,2023-03-05T00:00:45Z,5230000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M35.00S,2023-03-05T00:01:03.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,94.1688567674113,89.2156862745098,1610612761,89,97,2023-03-05T00:01:08Z,5240000,False,196.0,2.0,1,right,MISS P. Siakam 19' Jump Shot,[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,Mid-Range,16-24 Right,19.61,Missed,,,,,,,,,,,,,,,,,
534,PT06M32.00S,2023-03-05T00:01:06.3Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,89,97,2023-03-05T00:01:08Z,5250000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:9),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,Mid-Range,16-24 Right,,,,,,,533.0,9.0,9.0,0.0,,,,,,,,,
535,PT06M09.00S,2023-03-05T00:01:28.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,14.14257555847569,52.20588235294118,1610612764,89,97,2023-03-05T00:01:34Z,5260000,False,-11.0,80.0,1,left,MISS B. Beal 8' turnaround Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,turnaround,,,,,,,In The Paint (Non-RA),8-16 Center,8.11,Missed,,,,,,,,,,,,,,,,,
536,PT06M04.00S,2023-03-05T00:01:33.6Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,89,97,2023-03-05T00:01:34Z,5270000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,535.0,3.0,1.0,2.0,,,,,,,,,
537,PT06M00.00S,2023-03-05T00:01:37.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,91.80354796320631,35.53921568627451,1610612761,89,97,2023-03-05T00:02:56Z,5280000,False,-72.0,25.0,1,right,MISS S. Barnes 7' pullup Shot,[1630567],1610612761.0,TOR,,Barnes,S. Barnes,pullup,,,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,
538,PT05M59.00S,2023-03-05T00:01:38.8Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612764,89,97,2023-03-05T00:01:42Z,5290000,False,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,537.0,3.0,3.0,0.0,,,,,,,,,
539,PT05M51.00S,2023-03-05T00:01:46.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.30946123521682,56.372549019607845,1610612764,91,97,2023-03-05T00:01:51Z,5300000,False,-32.0,16.0,1,left,K. Kuzma driving finger roll Layup (11 PTS) (B. Beal 7 AST),"[1628398, 203078]",1610612764.0,WAS,,Kuzma,K. Kuzma,driving finger roll,,,,,,,Restricted Area,0-8 Center,3.58,Made,11.0,B. Beal,203078.0,7.0,,,,,,,,,,,,,
541,PT05M51.00S,2023-03-05T00:01:53.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,91,97,2023-03-05T00:01:53Z,5320000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M51.00S,2023-03-05T00:01:57.8Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,91,97,2023-03-05T00:04:42Z,5330000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M51.00S,2023-03-05T00:01:57.8Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,91,97,2023-03-05T00:04:42Z,5340000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M39.00S,2023-03-05T00:05:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,90.75229960578186,61.274509803921575,1610612761,91,97,2023-03-05T00:05:05Z,5350000,False,56.0,34.0,1,right,MISS J. Poeltl 6' cutting Layup,[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,cutting,,,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,
545,PT05M36.00S,2023-03-05T00:05:04.0Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,91,97,2023-03-05T00:05:05Z,5360000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,544.0,6.0,6.0,0.0,,,,,,,,,
546,PT05M23.00S,2023-03-05T00:05:15.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,5.206964520367937,96.81372549019608,1610612764,94,97,2023-03-05T00:05:20Z,5370000,False,-234.0,-4.0,1,left,K. Kuzma 3PT  (14 PTS) (B. Beal 8 AST),"[1628398, 203078]",1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,Left Corner 3,24+ Left,23.41,Made,14.0,B. Beal,203078.0,8.0,,,,,,,,,,,,,
548,PT05M04.00S,2023-03-05T00:05:37.5Z,4,REGULAR,2pt,Jump Shot,['defensivegoaltending'],1627832,79.58278580814718,49.01960784313725,1610612761,94,99,2023-03-05T00:06:16Z,5390000,False,-5.0,139.0,1,right,F. VanVleet 13' pullup Jump Shot (19 PTS),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,pullup,,,,,,,Mid-Range,8-16 Center,13.95,Made,19.0,,,,,,,,,,,,,,,,
553,PT05M04.00S,2023-03-05T00:05:54.8Z,4,REGULAR,violation,defensive goaltending,[],1628398,,,1610612761,94,99,2023-03-05T00:06:16Z,5405000,False,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M45.00S,2023-03-05T00:06:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,10.33180026281209,41.911764705882355,1610612764,94,99,2023-03-05T00:06:29Z,5420000,False,40.0,45.0,1,left,MISS K. Kuzma 6' Layup,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,,,,,,,,,,,,,,,,,
552,PT04M44.00S,2023-03-05T00:06:13.8Z,4,REGULAR,rebound,offensive,[],1626153,,,1610612764,94,99,2023-03-05T00:06:13Z,5430000,False,,,0,,D. Wright REBOUND (Off:1 Def:3),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,551.0,4.0,3.0,1.0,,,,,,,,,
554,PT04M39.00S,2023-03-05T00:06:18.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,34.247700394218136,13.970588235294118,1610612764,94,99,2023-03-05T00:06:33Z,5440000,False,180.0,269.0,1,left,MISS K. Kuzma 32' 3PT,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,Above the Break 3,24+ Right Center,32.41,Missed,,,,,,,,,,,,,,,,,
555,PT04M37.00S,2023-03-05T00:06:21.6Z,4,REGULAR,rebound,offensive,[],204001,,,1610612764,94,99,2023-03-05T00:06:21Z,5450000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:9),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,554.0,10.0,9.0,1.0,,,,,,,,,
556,PT04M37.00S,2023-03-05T00:06:22.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,6.915243101182654,48.77450980392157,1610612764,96,99,2023-03-05T00:07:16Z,5460000,False,6.0,13.0,1,left,K. Porzingis putback Layup (18 PTS),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,putback,,,,,,,Restricted Area,0-8 Center,1.39,Made,18.0,,,,,,,,,,,,,,,,
557,PT04M37.00S,2023-03-05T00:06:26.5Z,4,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612764,96,99,2023-03-05T00:06:31Z,5470000,False,,,0,,P. Siakam shooting personal FOUL (3 PF) (Porzingis 1 FT),"[1627783, 204001]",1610612761.0,TOR,1662.0,Siakam,P. Siakam,shooting,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Porzingis,204001.0,,,,,
559,PT04M37.00S,2023-03-05T00:06:51.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],204001,,,1610612764,96,99,2023-03-05T00:06:54Z,5490000,False,,,0,,MISS K. Porzingis Free Throw 1 of 1,[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
560,PT04M35.00S,2023-03-05T00:06:53.8Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,96,99,2023-03-05T00:06:54Z,5500000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,559.0,4.0,3.0,1.0,,,,,,,,,
561,PT04M13.00S,2023-03-05T00:07:14.9Z,4,REGULAR,2pt,Jump Shot,[],1629018,76.16622864651774,57.107843137254896,1610612761,96,101,2023-03-05T00:13:19Z,5510000,False,36.0,172.0,1,right,G. Trent Jr. 17' pullup Jump Shot (22 PTS) (F. VanVleet 8 AST),"[1629018, 1627832]",1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,pullup,,,,,,,Mid-Range,16-24 Center,17.51,Made,22.0,F. VanVleet,1627832.0,8.0,,,,,,,,,,,,,
563,PT03M53.00S,2023-03-05T00:07:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.389618922470433,50.0,1610612764,98,101,2023-03-05T00:07:40Z,5530000,False,0.0,8.0,1,left,B. Beal driving Layup (21 PTS),[203078],1610612764.0,WAS,,Beal,B. Beal,driving,,,,,,,Restricted Area,0-8 Center,0.76,Made,21.0,,,,,,,,,,,,,,,,
564,PT03M25.00S,2023-03-05T00:08:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.5407358738502,50.245098039215684,1610612761,98,103,2023-03-05T00:08:06Z,5540000,False,1.0,27.0,1,right,J. Poeltl Layup (14 PTS) (F. VanVleet 9 AST),"[1627751, 1627832]",1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,Restricted Area,0-8 Center,2.7,Made,14.0,F. VanVleet,1627832.0,9.0,,,,,,,,,,,,,
566,PT03M03.00S,2023-03-05T00:08:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,6.521024967148489,46.568627450980394,1610612764,100,103,2023-03-05T00:08:28Z,5560000,False,17.0,9.0,1,left,K. Porzingis driving Layup (20 PTS) (D. Wright 7 AST),"[204001, 1626153]",1610612764.0,WAS,,Porzingis,K. Porzingis,driving,,,,,,,Restricted Area,0-8 Center,1.93,Made,20.0,D. Wright,1626153.0,7.0,,,,,,,,,,,,,
568,PT02M43.00S,2023-03-05T00:08:44.3Z,4,REGULAR,2pt,Jump Shot,[],1629018,77.21747700394218,35.294117647058826,1610612761,100,105,2023-03-05T00:08:47Z,5580000,False,-74.0,162.0,1,right,G. Trent Jr. 17' pullup Jump Shot (24 PTS) (F. VanVleet 10 AST),"[1629018, 1627832]",1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,pullup,,,,,,,Mid-Range,16-24 Left Center,17.76,Made,24.0,F. VanVleet,1627832.0,10.0,,,,,,,,,,,,,
569,PT02M21.00S,2023-03-05T00:09:07.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,8.886333771353483,46.568627450980394,1610612764,102,105,2023-03-05T00:09:14Z,5590000,False,17.0,31.0,1,left,K. Porzingis driving DUNK (22 PTS) (B. Beal 9 AST),"[204001, 203078]",1610612764.0,WAS,,Porzingis,K. Porzingis,driving,,,,,,,Restricted Area,0-8 Center,3.55,Made,22.0,B. Beal,203078.0,9.0,,,,,,,,,,,,,
571,PT01M57.00S,2023-03-05T00:09:31.4Z,4,REGULAR,turnover,lost ball,[],1627783,,,1610612761,102,105,2023-03-05T00:09:36Z,5610000,False,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1626153]",1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,2.0,Wright,1626153.0
572,PT01M57.00S,2023-03-05T00:09:31.4Z,4,REGULAR,steal,,[],1626153,,,1610612764,102,105,2023-03-05T00:09:33Z,5620000,False,,,0,,D. Wright STEAL (5 STL),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
573,PT01M41.00S,2023-03-05T00:09:46.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203078,8.886333771353483,41.17647058823529,1610612764,102,105,2023-03-05T00:09:55Z,5630000,False,44.0,31.0,1,left,MISS B. Beal bank Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,bank,,,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,
574,PT01M40.00S,2023-03-05T00:09:47.9Z,4,REGULAR,rebound,offensive,[],1626153,,,1610612764,102,105,2023-03-05T00:09:55Z,5640000,False,,,0,,D. Wright REBOUND (Off:2 Def:3),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,573.0,5.0,3.0,2.0,,,,,,,,,
575,PT01M38.00S,2023-03-05T00:09:50.4Z,4,REGULAR,turnover,bad pass,[],1626153,,,1610612764,102,105,2023-03-05T00:09:58Z,5650000,False,,,0,,D. Wright bad pass TURNOVER (3 TO),"[1626153, 1627783]",1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,3.0,Siakam,1627783.0
576,PT01M38.00S,2023-03-05T00:09:50.4Z,4,REGULAR,steal,,[],1627783,,,1610612761,102,105,2023-03-05T00:09:52Z,5660000,False,,,0,,P. Siakam STEAL (4 STL),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
577,PT01M33.00S,2023-03-05T00:09:54.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,82.9993429697766,93.38235294117648,1610612761,102,105,2023-03-05T00:10:04Z,5670000,False,217.0,107.0,1,right,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Above the Break 3,24+ Right Center,24.2,Missed,,,,,,,,,,,,,,,,,
578,PT01M31.00S,2023-03-05T00:09:56.5Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,102,105,2023-03-05T00:09:56Z,5680000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:10),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,577.0,11.0,10.0,1.0,,,,,,,,,
580,PT01M16.00S,2023-03-05T00:10:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,9.543363994743759,45.83333333333333,1610612764,102,105,2023-03-05T00:10:16Z,5690000,False,21.0,37.0,1,left,MISS D. Wright driving Layup,[1626153],1610612764.0,WAS,,Wright,D. Wright,driving,,,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,
581,PT01M13.00S,2023-03-05T00:10:15.2Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,102,105,2023-03-05T00:10:16Z,5700000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,Restricted Area,0-8 Center,,,,,,,580.0,5.0,4.0,1.0,,,,,,,,,
582,PT00M54.60S,2023-03-05T00:10:33.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,66.44218134034165,69.11764705882352,1610612761,102,105,2023-03-05T00:10:40Z,5710000,False,96.0,263.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,
583,PT00M52.50S,2023-03-05T00:10:35.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,102,105,2023-03-05T00:10:40Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,582.0,,,,,,,,,,,,
585,PT00M52.50S,2023-03-05T00:10:41.6Z,4,REGULAR,substitution,out,[],1627751,,,1610612764,102,105,2023-03-05T00:10:55Z,5740000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT00M52.50S,2023-03-05T00:10:41.6Z,4,REGULAR,substitution,in,[],1630567,,,1610612764,102,105,2023-03-05T00:10:55Z,5750000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M30.10S,2023-03-05T00:11:24.6Z,4,REGULAR,3pt,Jump Shot,[],1626153,26.888961892247043,85.29411764705883,1610612764,105,105,2023-03-05T00:11:31Z,5760000,False,-176.0,200.0,1,left,D. Wright 26' 3PT  (16 PTS) (B. Beal 10 AST),"[1626153, 203078]",1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Above the Break 3,24+ Left Center,26.7,Made,16.0,B. Beal,203078.0,10.0,,,,,,,,,,,,,
589,PT00M29.20S,2023-03-05T00:11:32.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,105,105,2023-03-05T00:11:32Z,5780000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M29.20S,2023-03-05T00:12:00.6Z,4,REGULAR,substitution,out,[],1630557,,,1610612761,105,105,2023-03-05T00:13:09Z,5790000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M29.20S,2023-03-05T00:12:00.6Z,4,REGULAR,substitution,in,[],1630692,,,1610612761,105,105,2023-03-05T00:13:09Z,5800000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M15.20S,2023-03-05T00:13:40.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,64.60249671484888,45.09803921568628,1610612761,105,105,2023-03-05T00:13:45Z,5810000,False,-25.0,280.0,1,right,MISS F. VanVleet 28' 3PT,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Center,28.13,Missed,,,,,,,,,,,,,,,,,
593,PT00M12.10S,2023-03-05T00:13:43.9Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,105,105,2023-03-05T00:13:43Z,5820000,False,,,0,,B. Beal REBOUND (Off:1 Def:2),[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,Above the Break 3,24+ Center,,,,,,,592.0,3.0,2.0,1.0,,,,,,,,,
594,PT00M00.40S,2023-03-05T00:13:55.6Z,4,REGULAR,2pt,Jump Shot,[],203078,13.748357424441524,70.34313725490196,1610612764,105,105,2023-03-05T00:14:58Z,5830000,False,-102.0,77.0,1,left,MISS B. Beal 12' driving floating bank Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,driving floating bank,,,,,,,Mid-Range,8-16 Left,12.74,Missed,,,,,,,,,,,,,,,,,
595,PT00M00.40S,2023-03-05T00:13:55.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,105,105,2023-03-05T00:14:04Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,594.0,,,,,,,,,,,,
