actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
423,PT05M19.00S,2026-01-11T22:06:11.1Z,3,REGULAR,rebound,offensive,[],1642856,,,1610612751,69,68,2026-01-11T22:06:25Z,4210000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:0),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,422.0,,,,,1.0,0.0,1.0,,,,,,,,,,
424,PT05M16.00S,2026-01-11T22:06:27.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641730,32.670827858081466,39.21568627450981,1610612751,69,68,2026-01-11T22:06:30Z,4220000,False,54.0,255.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
425,PT05M13.00S,2026-01-11T22:06:30.3Z,3,REGULAR,rebound,defensive,[],1631132,,,1610612763,69,68,2026-01-11T22:06:30Z,4230000,False,,,0,,C. Koloko REBOUND (Off:2 Def:5),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Center,,,424.0,,,,,7.0,5.0,2.0,,,,,,,,,,
426,PT05M04.00S,2026-01-11T22:06:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,80.50262812089356,46.07843137254902,1610612763,69,68,2026-01-11T22:06:42Z,4240000,False,-20.0,131.0,1,right,MISS V. Williams Jr. 13' Jump Shot,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,,
427,PT05M01.00S,2026-01-11T22:06:41.6Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,69,68,2026-01-11T22:06:42Z,4250000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,426.0,,,,,8.0,4.0,4.0,,,,,,,,,,
429,PT04M46.00S,2026-01-11T22:07:13.1Z,3,REGULAR,3pt,Jump Shot,[],1642874,32.670827858081466,46.568627450980394,1610612751,69,68,2026-01-11T22:07:17Z,4270000,False,17.0,255.0,1,left,MISS D. Wolf 25' step back 3PT,[1642874],1610612751.0,BKN,step back,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
430,PT04M42.00S,2026-01-11T22:07:16.9Z,3,REGULAR,rebound,offensive,[],1642874,,,1610612751,69,68,2026-01-11T22:07:16Z,4280000,False,,,0,,D. Wolf REBOUND (Off:2 Def:6),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,,,429.0,,,,,8.0,6.0,2.0,,,,,,,,,,
431,PT04M40.00S,2026-01-11T22:07:19.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642856,30.831143232588698,24.754901960784316,1610612751,69,68,2026-01-11T22:07:24Z,4290000,False,126.0,237.0,1,left,MISS E. Dëmin 26' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
432,PT04M35.00S,2026-01-11T22:07:23.1Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,69,68,2026-01-11T22:07:23Z,4300000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,431.0,,,,,2.0,2.0,0.0,,,,,,,,,,
433,PT04M21.00S,2026-01-11T22:07:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,89.04402102496715,51.225490196078425,1610612763,71,68,2026-01-11T22:07:42Z,4310000,False,6.0,50.0,1,right,S. Aldama Layup (13 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,13.0,,,,,,,,,,,,,,,,
434,PT04M05.00S,2026-01-11T22:07:54.1Z,3,REGULAR,turnover,lost ball,[],1630549,,,1610612751,71,68,2026-01-11T22:07:57Z,4320000,False,,,0,,D. Sharpe lost ball TURNOVER (1 TO),"[1630549, 1630583]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,Aldama,1630583.0,,,,,,,
435,PT04M05.00S,2026-01-11T22:07:54.1Z,3,REGULAR,steal,,[],1630583,,,1610612763,71,68,2026-01-11T22:07:55Z,4330000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
436,PT03M55.00S,2026-01-11T22:08:04.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631246,83.919185282523,60.049019607843135,1610612763,71,68,2026-01-11T22:08:08Z,4340000,False,50.0,99.0,1,right,MISS V. Williams Jr. 11' pullup Shot,[1631246],1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.07,Missed,,,,,,,,,,,,,,,,,,
437,PT03M51.00S,2026-01-11T22:08:08.0Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,71,68,2026-01-11T22:08:08Z,4350000,False,,,0,,D. Wolf REBOUND (Off:2 Def:7),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Center,,,436.0,,,,,9.0,7.0,2.0,,,,,,,,,,
438,PT03M51.00S,2026-01-11T22:08:14.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,71,68,2026-01-11T22:08:14Z,4360000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M51.00S,2026-01-11T22:10:14.9Z,3,REGULAR,substitution,out,[],1642874,,,1610612751,71,68,2026-01-11T22:10:42Z,4370000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M51.00S,2026-01-11T22:10:14.9Z,3,REGULAR,substitution,out,[],1642856,,,1610612751,71,68,2026-01-11T22:10:42Z,4380000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M51.00S,2026-01-11T22:10:14.9Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,71,68,2026-01-11T22:10:42Z,4390000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M51.00S,2026-01-11T22:10:14.9Z,3,REGULAR,substitution,in,[],1631213,,,1610612751,71,68,2026-01-11T22:10:42Z,4400000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M51.00S,2026-01-11T22:10:14.9Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,71,68,2026-01-11T22:10:42Z,4410000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M51.00S,2026-01-11T22:10:14.9Z,3,REGULAR,substitution,in,[],1642849,,,1610612751,71,68,2026-01-11T22:10:42Z,4420000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M36.00S,2026-01-11T22:11:20.6Z,3,REGULAR,violation,kicked ball,[],1631246,,,1610612751,71,68,2026-01-11T22:11:25Z,4430000,False,,,0,,V. Williams Jr. kicked ball VIOLATION,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,
446,PT03M27.00S,2026-01-11T22:11:44.9Z,3,REGULAR,3pt,Jump Shot,[],1631213,4.155716162943495,3.9215686274509802,1610612751,71,68,2026-01-11T22:11:49Z,4440000,False,230.0,-13.0,1,left,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
447,PT03M24.00S,2026-01-11T22:11:47.9Z,3,REGULAR,rebound,defensive,[],203484,,,1610612763,71,68,2026-01-11T22:11:49Z,4450000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,446.0,,,,,2.0,2.0,0.0,,,,,,,,,,
448,PT03M11.00S,2026-01-11T22:12:02.6Z,3,REGULAR,turnover,out-of-bounds,[],1631132,,,1610612763,71,68,2026-01-11T22:18:16Z,4460000,False,,,0,,C. Koloko bad pass out-of-bounds TURNOVER (1 TO),[1631132],1610612763.0,MEM,bad pass,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,1627963.0,,,,,,
449,PT02M53.00S,2026-01-11T22:12:28.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,25.443495400788436,82.1078431372549,1610612751,71,71,2026-01-11T22:12:33Z,4470000,False,-161.0,187.0,1,left,J. Wilson 24' 3PT  (3 PTS) (N. Traore 4 AST),"[1630592, 1642849]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,24.62,Made,,3.0,N. Traore,1642849.0,4.0,,,,,,,,,,,,,
451,PT02M32.00S,2026-01-11T22:12:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.59198423127464,46.07843137254902,1610612763,73,71,2026-01-11T22:12:54Z,4490000,False,-20.0,17.0,1,right,K. Caldwell-Pope driving finger roll Layup (9 PTS) (V. Williams Jr. 2 AST),"[203484, 1631246]",1610612763.0,MEM,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.6,Made,,9.0,V. Williams Jr.,1631246.0,2.0,,,,,,,,,,,,,
453,PT02M20.00S,2026-01-11T22:13:01.8Z,3,REGULAR,3pt,Jump Shot,[],1630592,7.835085413929041,95.09803921568627,1610612751,73,74,2026-01-11T22:13:06Z,4510000,False,-225.0,21.0,1,left,J. Wilson 3PT  (6 PTS) (T. Martin 1 AST),"[1630592, 1631213]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,22.65,Made,,6.0,T. Martin,1631213.0,1.0,,,,,,,,,,,,,
455,PT02M04.00S,2026-01-11T22:13:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,89.43823915900131,40.931372549019606,1610612763,75,74,2026-01-11T22:13:22Z,4530000,False,-45.0,47.0,1,right,K. Caldwell-Pope 6' driving floating bank Jump Shot (11 PTS) (V. Williams Jr. 3 AST),"[203484, 1631246]",1610612763.0,MEM,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,6.51,Made,,11.0,V. Williams Jr.,1631246.0,3.0,,,,,,,,,,,,,
456,PT01M41.00S,2026-01-11T22:13:41.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,9.806176084099869,54.65686274509803,1610612751,75,74,2026-01-11T22:13:46Z,4540000,False,-23.0,40.0,1,left,MISS N. Traore driving floating Shot,[1642849],1610612751.0,BKN,driving floating,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
457,PT01M38.00S,2026-01-11T22:13:44.5Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,75,74,2026-01-11T22:13:46Z,4550000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,456.0,,,,,1.0,1.0,0.0,,,,,,,,,,
458,PT01M30.00S,2026-01-11T22:13:52.6Z,3,REGULAR,3pt,Jump Shot,[],1629723,91.27792378449409,4.901960784313726,1610612763,75,74,2026-01-11T22:13:56Z,4560000,False,-225.0,29.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,22.74,Missed,,,,,,,,,,,,,,,,,,
459,PT01M27.00S,2026-01-11T22:13:54.6Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,75,74,2026-01-11T22:13:54Z,4570000,False,,,0,,S. Aldama REBOUND (Off:2 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,458.0,,,,,7.0,5.0,2.0,,,,,,,,,,
460,PT01M23.00S,2026-01-11T22:13:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631246,94.03745072273325,48.28431372549019,1610612763,77,74,2026-01-11T22:14:05Z,4580000,False,-9.0,4.0,1,right,V. Williams Jr. driving finger roll Layup (4 PTS) (K. Caldwell-Pope 1 AST),"[1631246, 203484]",1610612763.0,MEM,driving finger roll,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,0.93,Made,,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,
462,PT01M07.00S,2026-01-11T22:14:15.1Z,3,REGULAR,turnover,bad pass,[],1630549,,,1610612751,77,74,2026-01-11T22:14:18Z,4600000,False,,,0,,D. Sharpe bad pass TURNOVER (2 TO),"[1630549, 1629723]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Konchar,1629723.0,,,,,,,
463,PT01M07.00S,2026-01-11T22:14:15.1Z,3,REGULAR,steal,,[],1629723,,,1610612763,77,74,2026-01-11T22:14:17Z,4610000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
464,PT01M03.00S,2026-01-11T22:14:19.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631246,80.76544021024968,94.6078431372549,1610612763,77,74,2026-01-11T22:14:24Z,4620000,False,223.0,128.0,1,right,MISS V. Williams Jr. 25' running 3PT,[1631246],1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
465,PT01M00.00S,2026-01-11T22:14:22.5Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,77,74,2026-01-11T22:14:24Z,4630000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,464.0,,,,,1.0,1.0,0.0,,,,,,,,,,
466,PT00M47.00S,2026-01-11T22:14:36.0Z,3,REGULAR,2pt,Jump Shot,[],1630560,17.427726675427067,22.794117647058822,1610612751,77,74,2026-01-11T22:14:42Z,4640000,False,136.0,111.0,1,left,MISS C. Thomas 17' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,17.57,Missed,,,,,,,,,,,,,,,,,,
467,PT00M44.20S,2026-01-11T22:14:38.8Z,3,REGULAR,rebound,defensive,[],203484,,,1610612763,77,74,2026-01-11T22:14:42Z,4650000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,466.0,,,,,3.0,3.0,0.0,,,,,,,,,,
468,PT00M38.30S,2026-01-11T22:14:44.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203484,89.04402102496715,36.27450980392157,1610612763,77,74,2026-01-11T22:27:11Z,4660000,False,-69.0,50.0,1,right,MISS K. Caldwell-Pope 8' driving floating bank Shot,[203484],1610612763.0,MEM,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Left,8.52,Missed,,,,,,,,,,,,,,,,,,
469,PT00M36.10S,2026-01-11T22:14:46.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,77,74,2026-01-11T22:27:11Z,4670000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,468.0,,,,,,,,,,,,,,,,,
471,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,out,[],203484,,,1610612751,77,74,2026-01-11T22:15:04Z,4690000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,out,[],1631246,,,1610612751,77,74,2026-01-11T22:15:04Z,4700000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,out,[],1631132,,,1610612751,77,74,2026-01-11T22:15:04Z,4710000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,out,[],1629723,,,1610612751,77,74,2026-01-11T22:15:04Z,4720000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,in,[],1642907,,,1610612751,77,74,2026-01-11T22:15:04Z,4730000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,in,[],1642285,,,1610612751,77,74,2026-01-11T22:15:04Z,4740000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,in,[],1629111,,,1610612751,77,74,2026-01-11T22:15:04Z,4750000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M36.10S,2026-01-11T22:14:51.3Z,3,REGULAR,substitution,in,[],1641713,,,1610612751,77,74,2026-01-11T22:15:04Z,4760000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M19.60S,2026-01-11T22:15:27.1Z,3,REGULAR,3pt,Jump Shot,[],1630592,6.783837056504599,3.1862745098039214,1610612751,77,74,2026-01-11T22:15:32Z,4770000,False,234.0,11.0,1,left,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
480,PT00M16.00S,2026-01-11T22:15:30.8Z,3,REGULAR,rebound,defensive,[],1642285,,,1610612763,77,74,2026-01-11T22:15:30Z,4780000,False,,,0,,C. Spencer REBOUND (Off:0 Def:2),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Right Corner 3,24+ Right,,,479.0,,,,,2.0,2.0,0.0,,,,,,,,,,
481,PT00M16.00S,2026-01-11T22:15:33.6Z,3,REGULAR,foul,personal,[],1630549,,,1610612763,77,74,2026-01-11T22:15:40Z,4790000,False,,,0,,D. Sharpe personal FOUL (2 PF),"[1630549, 1642285]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Spencer,1642285.0,,
483,PT00M01.20S,2026-01-11T22:16:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,85.49605781865965,50.98039215686274,1610612763,77,74,2026-01-11T22:16:12Z,4810000,False,5.0,84.0,1,right,MISS S. Aldama 8' floating Shot,[1630583],1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,8.39,Missed,,,,,,,,,,,,,,,,,,
484,PT00M01.20S,2026-01-11T22:16:04.6Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,77,74,2026-01-11T22:16:12Z,4820000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,483.0,,,,,9.0,5.0,4.0,,,,,,,,,,
485,PT00M00.00S,2026-01-11T22:16:12.9Z,3,REGULAR,period,end,[],0,,,1610612751,77,74,2026-01-11T22:16:12Z,4830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2026-01-11T22:17:56.2Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612751,77,74,2026-01-11T22:18:46Z,4840000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2026-01-11T22:17:56.2Z,4,REGULAR,substitution,in,['startperiod'],1628991,,,1610612751,77,74,2026-01-11T22:18:46Z,4850000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2026-01-11T22:18:54.9Z,4,REGULAR,period,start,[],0,,,1610612751,77,74,2026-01-11T22:18:54Z,4860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M44.00S,2026-01-11T22:19:10.0Z,4,REGULAR,3pt,Jump Shot,[],1642849,24.26084099868594,87.00980392156863,1610612751,77,74,2026-01-11T22:19:19Z,4870000,False,-185.0,176.0,1,left,MISS N. Traore 25' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
490,PT11M41.00S,2026-01-11T22:19:14.0Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,77,74,2026-01-11T22:19:14Z,4880000,False,,,0,,D. Sharpe REBOUND (Off:5 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,489.0,,,,,10.0,5.0,5.0,,,,,,,,,,
491,PT11M38.00S,2026-01-11T22:19:16.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,32.14520367936925,40.68627450980392,1610612751,77,77,2026-01-11T22:19:21Z,4890000,False,47.0,250.0,1,left,T. Martin 25' 3PT  (14 PTS) (D. Sharpe 2 AST),"[1631213, 1630549]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,25.4,Made,,14.0,D. Sharpe,1630549.0,2.0,,,,,,,,,,,,,
493,PT11M22.00S,2026-01-11T22:19:31.6Z,4,REGULAR,2pt,Jump Shot,[],1628991,90.09526938239159,69.36274509803921,1610612763,79,77,2026-01-11T22:19:36Z,4910000,False,97.0,41.0,1,right,J. Jackson Jr. 10' driving floating bank Jump Shot (10 PTS) (C. Spencer 8 AST),"[1628991, 1642285]",1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,10.5,Made,,10.0,C. Spencer,1642285.0,8.0,,,,,,,,,,,,,
495,PT11M08.00S,2026-01-11T22:19:45.2Z,4,REGULAR,2pt,Jump Shot,[],1630560,16.770696452036795,68.13725490196079,1610612751,79,77,2026-01-11T22:19:51Z,4930000,False,-91.0,105.0,1,left,MISS C. Thomas 13' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,13.88,Missed,,,,,,,,,,,,,,,,,,
496,PT11M06.00S,2026-01-11T22:19:47.2Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,79,77,2026-01-11T22:19:51Z,4940000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,495.0,,,,,4.0,2.0,2.0,,,,,,,,,,
497,PT10M53.00S,2026-01-11T22:20:00.8Z,4,REGULAR,turnover,bad pass,[],1641713,,,1610612763,79,77,2026-01-11T22:20:05Z,4950000,False,,,0,,G. Jackson bad pass TURNOVER (3 TO),"[1641713, 1630549]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,3.0,Sharpe,1630549.0,,,,,,,
498,PT10M53.00S,2026-01-11T22:20:00.8Z,4,REGULAR,steal,,[],1630549,,,1610612751,79,77,2026-01-11T22:20:02Z,4960000,False,,,0,,D. Sharpe STEAL (2 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
499,PT10M48.00S,2026-01-11T22:20:05.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642849,7.046649145860711,47.794117647058826,1610612751,79,79,2026-01-11T22:20:11Z,4970000,False,11.0,14.0,1,left,N. Traore running finger roll Layup (4 PTS) (D. Sharpe 3 AST),"[1642849, 1630549]",1610612751.0,BKN,running finger roll,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,1.76,Made,,4.0,D. Sharpe,1630549.0,3.0,,,,,,,,,,,,,
501,PT10M29.00S,2026-01-11T22:20:24.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,82.21090670170827,52.450980392156865,1610612763,79,79,2026-01-11T22:20:32Z,4990000,False,12.0,115.0,1,right,MISS C. Spencer 11' turnaround Shot,[1642285],1610612763.0,MEM,turnaround,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,11.54,Missed,,,,,,,,,,,,,,,,,,
