actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
266,PT06M13.00S,2026-02-26T01:19:56.2Z,2,REGULAR,substitution,out,[],1642285,,,1610612744,39,53,2026-02-26T01:20:09Z,2590000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M13.00S,2026-02-26T01:19:56.2Z,2,REGULAR,substitution,out,[],1641713,,,1610612744,39,53,2026-02-26T01:20:09Z,2600000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M13.00S,2026-02-26T01:19:56.2Z,2,REGULAR,substitution,in,[],1641712,,,1610612744,39,53,2026-02-26T01:20:09Z,2610000,False,,,0,,SUB in: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M13.00S,2026-02-26T01:19:56.2Z,2,REGULAR,substitution,in,[],1642377,,,1610612744,39,53,2026-02-26T01:20:09Z,2620000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M13.00S,2026-02-26T01:19:56.2Z,2,REGULAR,substitution,in,[],1642383,,,1610612744,39,53,2026-02-26T01:20:09Z,2630000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M13.00S,2026-02-26T01:20:13.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642366,,,1610612744,39,53,2026-02-26T01:20:19Z,2640000,False,,,0,,MISS Q. Post Free Throw 1 of 1,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT06M11.00S,2026-02-26T01:20:15.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,39,53,2026-02-26T01:20:19Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,
274,PT06M09.00S,2026-02-26T01:20:35.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642502,4.944152431011826,3.431372549019608,1610612744,39,56,2026-02-26T01:20:41Z,2670000,False,233.0,-6.0,1,left,M. Leons 3PT  (5 PTS) (P. Spencer 5 AST),"[1642502, 1630311]",1610612744.0,GSW,,,,Leons,M. Leons,,,,,Right Corner 3,24+ Right,23.29,Made,5.0,P. Spencer,1630311.0,5.0,,,,,,,,,,,,,,
276,PT05M56.00S,2026-02-26T01:20:51.4Z,2,REGULAR,foul,personal,[],1630311,,,1610612763,39,56,2026-02-26T01:21:00Z,2690000,False,,,0,,P. Spencer personal FOUL (2 PF),"[1630311, 1642383]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Center,,,,,,,200833.0,,,,,2.0,0.0,Clayton Jr.,1642383.0,,,,,
278,PT05M44.00S,2026-02-26T01:21:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642383,89.30683311432325,53.92156862745098,1610612763,39,56,2026-02-26T01:21:30Z,2710000,False,20.0,48.0,1,right,MISS W. Clayton Jr. driving floating Shot - blocked,"[1642383, 1642366]",1610612763.0,MEM,driving floating,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,Post,1642366.0
279,PT05M44.00S,2026-02-26T01:21:24.2Z,2,REGULAR,block,,[],1642366,,,1610612763,39,56,2026-02-26T01:21:26Z,2720000,False,,,0,,Q. Post BLOCK (1 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT05M40.00S,2026-02-26T01:21:28.2Z,2,REGULAR,rebound,defensive,[],1642502,,,1610612744,39,56,2026-02-26T01:21:30Z,2730000,False,,,0,,M. Leons REBOUND (Off:3 Def:2),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,278.0,5.0,2.0,3.0,,,,,,,,,
281,PT05M31.00S,2026-02-26T01:21:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,11.645860709592641,48.529411764705884,1610612744,39,56,2026-02-26T01:21:41Z,2740000,False,7.0,57.0,1,left,MISS P. Spencer driving floating Shot,[1630311],1610612744.0,GSW,driving floating,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
282,PT05M27.00S,2026-02-26T01:21:40.9Z,2,REGULAR,rebound,offensive,[],1642502,,,1610612744,39,56,2026-02-26T01:21:41Z,2750000,False,,,0,,M. Leons REBOUND (Off:4 Def:2),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,281.0,6.0,2.0,4.0,,,,,,,,,
283,PT05M27.00S,2026-02-26T01:21:40.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642502,5.590000152587891,50.0,1610612744,39,56,2026-02-26T01:21:43Z,2760000,False,0.0,0.0,1,left,MISS M. Leons tip Layup,[1642502],1610612744.0,GSW,tip,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
284,PT05M27.00S,2026-02-26T01:21:40.9Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612763,39,56,2026-02-26T01:21:43Z,2770000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:2),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,
285,PT05M16.00S,2026-02-26T01:21:51.7Z,2,REGULAR,turnover,bad pass,[],1630590,,,1610612763,39,56,2026-02-26T01:21:55Z,2780000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 1642502]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Leons,1642502.0,,
286,PT05M16.00S,2026-02-26T01:21:51.7Z,2,REGULAR,steal,,[],1642502,,,1610612744,39,56,2026-02-26T01:21:53Z,2790000,False,,,0,,M. Leons STEAL (1 STL),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
287,PT05M10.00S,2026-02-26T01:21:58.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642366,24.78646517739816,14.460784313725492,1610612744,39,56,2026-02-26T01:22:04Z,2800000,False,178.0,180.0,1,left,MISS Q. Post 25' running 3PT,[1642366],1610612744.0,GSW,running,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
288,PT05M06.00S,2026-02-26T01:22:01.9Z,2,REGULAR,rebound,offensive,[],1642502,,,1610612744,39,56,2026-02-26T01:22:01Z,2810000,False,,,0,,M. Leons REBOUND (Off:5 Def:2),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,Above the Break 3,24+ Right Center,,,,,,,,287.0,7.0,2.0,5.0,,,,,,,,,
289,PT05M04.00S,2026-02-26T01:22:04.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630311,22.421156373193167,85.5392156862745,1610612744,39,59,2026-02-26T01:22:08Z,2820000,False,-178.0,158.0,1,left,P. Spencer 3PT  (7 PTS) (M. Leons 2 AST),"[1630311, 1642502]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,23.8,Made,7.0,M. Leons,1642502.0,2.0,,,,,,,,,,,,,,
292,PT04M55.00S,2026-02-26T01:22:16.5Z,2,REGULAR,substitution,out,[],1642954,,,1610612763,39,59,2026-02-26T01:22:24Z,2850000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M55.00S,2026-02-26T01:22:16.5Z,2,REGULAR,substitution,out,[],1642502,,,1610612763,39,59,2026-02-26T01:22:24Z,2860000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M55.00S,2026-02-26T01:22:16.5Z,2,REGULAR,substitution,in,[],1627780,,,1610612763,39,59,2026-02-26T01:22:24Z,2870000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M55.00S,2026-02-26T01:22:16.5Z,2,REGULAR,substitution,in,[],1630541,,,1610612763,39,59,2026-02-26T01:22:24Z,2880000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M48.00S,2026-02-26T01:22:37.3Z,2,REGULAR,turnover,bad pass,[],1642377,,,1610612763,39,59,2026-02-26T01:22:43Z,2890000,False,,,0,,J. Wells bad pass TURNOVER (1 TO),"[1642377, 1627780]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,
297,PT04M48.00S,2026-02-26T01:22:37.3Z,2,REGULAR,steal,,[],1627780,,,1610612744,39,59,2026-02-26T01:22:39Z,2900000,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
298,PT04M46.00S,2026-02-26T01:22:40.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,6.915243101182654,50.0,1610612744,39,61,2026-02-26T01:22:48Z,2910000,False,0.0,13.0,1,left,G. Payton II running reverse DUNK (7 PTS),[1627780],1610612744.0,GSW,running reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.25,Made,7.0,,,,,,,,,,,,,,,,,
299,PT04M46.00S,2026-02-26T01:22:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,39,61,2026-02-26T01:22:45Z,2920000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M46.00S,2026-02-26T01:25:00.8Z,2,REGULAR,substitution,out,[],1630311,,,1610612763,39,61,2026-02-26T01:25:27Z,2930000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M46.00S,2026-02-26T01:25:00.8Z,2,REGULAR,substitution,in,[],1641764,,,1610612763,39,61,2026-02-26T01:25:27Z,2940000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M36.00S,2026-02-26T01:25:45.3Z,2,REGULAR,3pt,Jump Shot,[],1642383,67.49342969776609,54.41176470588235,1610612763,39,61,2026-02-26T01:25:49Z,2950000,False,22.0,253.0,1,right,MISS W. Clayton Jr. 25' 3PT,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
303,PT04M33.00S,2026-02-26T01:25:48.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,39,61,2026-02-26T01:25:48Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,302.0,,,,,,,,,,,,
306,PT04M11.00S,2026-02-26T01:26:30.7Z,2,REGULAR,3pt,Jump Shot,[],1641764,5.469776609724048,3.431372549019608,1610612744,39,61,2026-02-26T01:26:38Z,2990000,False,233.0,-1.0,1,left,MISS B. Podziemski pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
307,PT04M11.00S,2026-02-26T01:26:30.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,39,61,2026-02-26T01:26:38Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,306.0,,,,,,,,,,,,
308,PT04M11.00S,2026-02-26T01:26:34.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641712,,,1610612744,39,61,2026-02-26T01:26:46Z,3010000,False,,,0,,R. Rupert loose ball personal FOUL (1 PF) (Post 2 FT),"[1641712, 1642366]",1610612763.0,MEM,loose ball,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,1.0,0.0,Post,1642366.0,,,,,
310,PT04M11.00S,2026-02-26T01:26:53.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642366,,,1610612744,39,62,2026-02-26T01:26:53Z,3030000,False,,,0,,Q. Post Free Throw 1 of 2 (9 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
311,PT04M11.00S,2026-02-26T01:27:09.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642366,,,1610612744,39,63,2026-02-26T01:27:09Z,3040000,False,,,0,,Q. Post Free Throw 2 of 2 (10 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
313,PT03M59.00S,2026-02-26T01:27:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,90.22667542706965,53.92156862745098,1610612763,41,63,2026-02-26T01:27:43Z,3060000,False,20.0,39.0,1,right,T. Hendricks driving finger roll Layup (7 PTS) (S. Pippen Jr. 1 AST),"[1641707, 1630590]",1610612763.0,MEM,driving finger roll,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,4.4,Made,7.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,,,,,
315,PT03M44.00S,2026-02-26T01:27:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,6.652431011826544,45.34313725490196,1610612744,41,65,2026-02-26T01:27:57Z,3080000,False,23.0,10.0,1,left,B. Podziemski driving finger roll Layup (9 PTS),[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.54,Made,9.0,,,,,,,,,,,,,,,,,
316,PT03M31.00S,2026-02-26T01:28:07.2Z,2,REGULAR,3pt,Jump Shot,[],1641712,68.41327201051249,33.088235294117645,1610612763,44,65,2026-02-26T01:28:11Z,3090000,False,-85.0,244.0,1,right,R. Rupert 25' 3PT  (6 PTS) (J. Wells 1 AST),"[1641712, 1642377]",1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,25.86,Made,6.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
318,PT03M17.00S,2026-02-26T01:28:20.7Z,2,REGULAR,turnover,bad pass,[],1642366,,,1610612744,44,65,2026-02-26T01:28:28Z,3110000,False,,,0,,Q. Post bad pass TURNOVER (1 TO),"[1642366, 1642377]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Wells,1642377.0,,
319,PT03M17.00S,2026-02-26T01:28:20.7Z,2,REGULAR,steal,,[],1642377,,,1610612763,44,65,2026-02-26T02:28:12Z,3120000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
320,PT03M08.00S,2026-02-26T01:28:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630590,90.75229960578186,56.372549019607845,1610612763,44,65,2026-02-26T01:28:36Z,3130000,False,32.0,34.0,1,right,MISS S. Pippen Jr. driving Layup,[1630590],1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
321,PT03M03.00S,2026-02-26T01:28:35.0Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,44,65,2026-02-26T01:28:36Z,3140000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,320.0,2.0,2.0,0.0,,,,,,,,,
322,PT02M53.00S,2026-02-26T01:28:44.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642366,9.017739816031538,61.029411764705884,1610612744,44,65,2026-02-26T01:28:48Z,3150000,False,-55.0,32.0,1,left,MISS Q. Post 6' turnaround Hook,[1642366],1610612744.0,GSW,turnaround,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
323,PT02M50.00S,2026-02-26T01:28:47.9Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612763,44,65,2026-02-26T02:05:22Z,3160000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:3),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,,
324,PT02M34.00S,2026-02-26T01:29:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642383,91.14651773981603,54.41176470588235,1610612763,44,65,2026-02-26T02:11:40Z,3170000,False,22.0,31.0,1,right,MISS W. Clayton Jr. driving Layup,[1642383],1610612763.0,MEM,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
325,PT02M32.00S,2026-02-26T01:29:06.2Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,44,65,2026-02-26T01:29:08Z,3180000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:6),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,324.0,6.0,6.0,0.0,,,,,,,,,
326,PT02M28.00S,2026-02-26T01:29:10.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630611,19.267411300919843,5.88235294117647,1610612744,44,68,2026-02-26T01:29:15Z,3190000,False,221.0,129.0,1,left,G. Santos 25' 3PT running (6 PTS) (B. Podziemski 6 AST),"[1630611, 1641764]",1610612744.0,GSW,running,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,25.53,Made,6.0,B. Podziemski,1641764.0,6.0,,,,,,,,,,,,,,
328,PT02M11.00S,2026-02-26T01:29:27.3Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612763,44,68,2026-02-26T01:35:56Z,3210000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Clayton Jr. 2 FT),"[1627780, 1642383]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1146.0,,,,,2.0,0.0,Clayton Jr.,1642383.0,,,,,
330,PT02M11.00S,2026-02-26T01:30:01.0Z,2,REGULAR,freethrow,1 of 2,[],1642383,,,1610612763,45,68,2026-02-26T01:36:07Z,3230000,False,,,0,,W. Clayton Jr. Free Throw 1 of 2 (1 PTS),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
331,PT02M11.00S,2026-02-26T01:30:13.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,45,68,2026-02-26T01:30:13Z,3240000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,out,[],1630590,,,1610612763,45,68,2026-02-26T01:31:48Z,3250000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,out,[],1641712,,,1610612763,45,68,2026-02-26T01:31:48Z,3260000,False,,,0,,SUB out: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,out,[],1627780,,,1610612763,45,68,2026-02-26T01:31:48Z,3270000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,out,[],1642366,,,1610612763,45,68,2026-02-26T01:31:48Z,3280000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,in,[],1641713,,,1610612763,45,68,2026-02-26T01:31:48Z,3290000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,in,[],1642914,,,1610612763,45,68,2026-02-26T01:31:48Z,3300000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,in,[],201143,,,1610612763,45,68,2026-02-26T01:31:48Z,3310000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M11.00S,2026-02-26T01:30:16.1Z,2,REGULAR,substitution,in,[],1630311,,,1610612763,45,68,2026-02-26T01:31:48Z,3320000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M11.00S,2026-02-26T01:30:01.0Z,2,REGULAR,freethrow,2 of 2,[],1642383,,,1610612763,45,68,2026-02-26T01:36:07Z,3330000,False,,,0,,MISS W. Clayton Jr. Free Throw 2 of 2,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT02M09.00S,2026-02-26T01:30:03.0Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,45,68,2026-02-26T01:36:07Z,3340000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,340.0,1.0,1.0,0.0,,,,,,,,,
342,PT01M56.00S,2026-02-26T01:32:04.5Z,2,REGULAR,3pt,Jump Shot,[],1630541,28.465834428383708,21.323529411764707,1610612744,45,68,2026-02-26T01:32:08Z,3350000,False,143.0,215.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
343,PT01M53.00S,2026-02-26T01:32:07.5Z,2,REGULAR,rebound,defensive,[],1642914,,,1610612763,45,68,2026-02-26T01:32:08Z,3360000,False,,,0,,J. Small REBOUND (Off:0 Def:3),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Right Center,,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,
344,PT01M40.00S,2026-02-26T01:32:20.4Z,2,REGULAR,3pt,Jump Shot,[],1641707,76.16622864651774,12.254901960784313,1610612763,45,68,2026-02-26T01:32:24Z,3370000,False,-189.0,172.0,1,right,MISS T. Hendricks 25' 3PT - blocked,"[1641707, 1630611]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,Santos,1630611.0
345,PT01M40.00S,2026-02-26T01:32:20.4Z,2,REGULAR,block,,[],1630611,,,1610612763,45,68,2026-02-26T01:32:23Z,3380000,False,,,0,,G. Santos BLOCK (1 BLK),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
346,PT01M36.00S,2026-02-26T01:32:24.4Z,2,REGULAR,rebound,offensive,[],1641713,,,1610612763,45,68,2026-02-26T01:32:24Z,3390000,False,,,0,,G. Jackson REBOUND (Off:2 Def:0),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,344.0,2.0,0.0,2.0,,,,,,,,,
347,PT01M32.00S,2026-02-26T01:32:28.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641713,74.06373193166885,8.57843137254902,1610612763,48,68,2026-02-26T01:32:31Z,3400000,False,-207.0,191.0,1,right,G. Jackson 28' 3PT  (12 PTS) (J. Small 3 AST),"[1641713, 1642914]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,28.19,Made,12.0,J. Small,1642914.0,3.0,,,,,,,,,,,,,,
349,PT01M16.00S,2026-02-26T01:32:45.1Z,2,REGULAR,turnover,bad pass,[],1641764,,,1610612744,48,68,2026-02-26T01:32:48Z,3420000,False,,,0,,B. Podziemski bad pass TURNOVER (3 TO),"[1641764, 1641707]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,Hendricks,1641707.0,,
350,PT01M16.00S,2026-02-26T01:32:45.1Z,2,REGULAR,steal,,[],1641707,,,1610612763,48,68,2026-02-26T01:32:46Z,3430000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
