actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
658,PT07M09.00S,2025-10-25T02:01:08.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630696,5.590000152587891,50.0,1610612748,87,131,2025-10-25T02:01:08Z,6540000,False,0.0,0.0,1,left,D. Smith putback Layup (10 PTS),[1630696],1610612748.0,MIA,putback,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
659,PT06M54.00S,2025-10-25T02:01:23.9Z,4,REGULAR,3pt,Jump Shot,[],1629723,75.64060446780552,13.970588235294118,1610612763,90,131,2025-10-25T02:01:29Z,6550000,False,-180.0,176.0,1,right,J. Konchar 25' 3PT  (3 PTS) (O. Prosper 1 AST),"[1629723, 1641765]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,25.22,Made,3.0,O. Prosper,1641765.0,1.0,,,,,,,,,,,,,,
661,PT06M52.00S,2025-10-25T02:01:30.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,131,2025-10-25T02:01:30Z,6570000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT06M52.00S,2025-10-25T02:03:30.8Z,4,REGULAR,substitution,out,[],1630696,,,1610612748,90,131,2025-10-25T02:04:10Z,6580000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT06M52.00S,2025-10-25T02:03:30.8Z,4,REGULAR,substitution,in,[],1642443,,,1610612748,90,131,2025-10-25T02:04:10Z,6590000,False,,,0,,SUB in: J. Young,[1642443],1610612748.0,MIA,,,,Young,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT06M40.00S,2025-10-25T02:04:35.2Z,4,REGULAR,3pt,Jump Shot,[],1641796,28.07161629434954,79.41176470588235,1610612748,90,134,2025-10-25T02:04:40Z,6600000,False,-147.0,211.0,1,left,P. Larsson 25' 3PT  (3 PTS) (J. Young 1 AST),"[1641796, 1642443]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,25.75,Made,3.0,J. Young,1642443.0,1.0,,,,,,,,,,,,,,
666,PT06M32.00S,2025-10-25T02:04:45.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612763,90,134,2025-10-25T02:05:00Z,6620000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Coward 2 FT),"[1641796, 1642907]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,1.0,0.0,Coward,1642907.0,,,,,
668,PT06M32.00S,2025-10-25T02:05:21.6Z,4,REGULAR,freethrow,1 of 2,[],1642907,,,1610612763,91,134,2025-10-25T02:05:21Z,6640000,False,,,0,,C. Coward Free Throw 1 of 2 (9 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
669,PT06M32.00S,2025-10-25T02:05:25.1Z,4,REGULAR,freethrow,2 of 2,[],1642907,,,1610612763,92,134,2025-10-25T02:05:25Z,6650000,False,,,0,,C. Coward Free Throw 2 of 2 (10 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
670,PT06M24.00S,2025-10-25T02:05:34.0Z,4,REGULAR,3pt,Jump Shot,[],1641796,15.588042049934298,4.166666666666666,1610612748,92,137,2025-10-25T02:05:38Z,6660000,False,229.0,94.0,1,left,P. Larsson 24' 3PT  (6 PTS) (N. Jović 4 AST),"[1641796, 1631107]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right,24.77,Made,6.0,N. Jović,1631107.0,4.0,,,,,,,,,,,,,,
672,PT06M11.00S,2025-10-25T02:05:47.2Z,4,REGULAR,3pt,Jump Shot,[],1642914,76.03482260183968,10.784313725490197,1610612763,92,137,2025-10-25T02:05:51Z,6680000,False,-196.0,173.0,1,right,MISS J. Small 26' step back 3PT,[1642914],1610612763.0,MEM,step back,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
673,PT06M07.00S,2025-10-25T02:05:50.3Z,4,REGULAR,rebound,offensive,[],1641765,,,1610612763,92,137,2025-10-25T02:05:50Z,6690000,False,,,0,,O. Prosper REBOUND (Off:2 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,,,,,,672.0,3.0,1.0,2.0,,,,,,,,,
674,PT06M05.00S,2025-10-25T02:05:52.2Z,4,REGULAR,turnover,bad pass,[],1641765,,,1610612763,92,137,2025-10-25T02:05:56Z,6700000,False,,,0,,O. Prosper bad pass TURNOVER (3 TO),"[1641765, 1631323]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,Fontecchio,1631323.0,,
675,PT06M05.00S,2025-10-25T02:05:52.2Z,4,REGULAR,steal,,[],1631323,,,1610612748,92,137,2025-10-25T02:05:54Z,6710000,False,,,0,,S. Fontecchio STEAL (2 STL),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
676,PT05M58.00S,2025-10-25T02:05:59.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642443,28.597240473061763,72.54901960784314,1610612748,92,137,2025-10-25T02:06:06Z,6720000,False,-113.0,216.0,1,left,MISS J. Young 24' 3PT,[1642443],1610612748.0,MIA,,,,Young,J. Young,,,,,Above the Break 3,24+ Left Center,24.39,Missed,,,,,,,,,,,,,,,,,,
677,PT05M53.00S,2025-10-25T02:06:04.4Z,4,REGULAR,rebound,defensive,[],1641790,,,1610612763,92,137,2025-10-25T02:06:06Z,6730000,False,,,0,,P. Hall REBOUND (Off:0 Def:1),[1641790],1610612763.0,MEM,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Left Center,,,,,,,,676.0,1.0,1.0,0.0,,,,,,,,,
678,PT05M41.00S,2025-10-25T02:06:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642914,90.88370565045992,37.00980392156863,1610612763,92,137,2025-10-25T02:06:22Z,6740000,False,-65.0,33.0,1,right,MISS J. Small 7' driving floating bank Shot,[1642914],1610612763.0,MEM,driving floating bank,,,Small,J. Small,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
679,PT05M38.00S,2025-10-25T02:06:19.6Z,4,REGULAR,rebound,offensive,[],1641765,,,1610612763,92,137,2025-10-25T02:06:22Z,6750000,False,,,0,,O. Prosper REBOUND (Off:3 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,678.0,4.0,1.0,3.0,,,,,,,,,
680,PT05M38.00S,2025-10-25T02:06:26.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,92,137,2025-10-25T02:06:26Z,6760000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT05M31.00S,2025-10-25T02:09:38.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642907,67.23061760840999,56.86274509803921,1610612763,95,137,2025-10-25T02:09:43Z,6770000,False,34.0,256.0,1,right,C. Coward 25' 3PT  (13 PTS) (J. Small 6 AST),"[1642907, 1642914]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,25.78,Made,13.0,J. Small,1642914.0,6.0,,,,,,,,,,,,,,
683,PT05M18.00S,2025-10-25T02:09:53.9Z,4,REGULAR,turnover,out-of-bounds,[],1641796,,,1610612748,95,137,2025-10-25T02:10:00Z,6790000,False,,,0,,P. Larsson lost ball out-of-bounds TURNOVER (1 TO),[1641796],1610612748.0,MIA,lost ball,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Left,,,,,,,1628159.0,,,,,,,,,1.0,,,,
684,PT05M07.00S,2025-10-25T02:10:14.9Z,4,REGULAR,turnover,bad pass,[],1642914,,,1610612763,95,137,2025-10-25T02:10:19Z,6800000,False,,,0,,J. Small bad pass TURNOVER (2 TO),"[1642914, 1642352]",1610612763.0,MEM,,,,Small,J. Small,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Johnson,1642352.0,,
685,PT05M07.00S,2025-10-25T02:10:14.9Z,4,REGULAR,steal,,[],1642352,,,1610612748,95,137,2025-10-25T02:10:16Z,6810000,False,,,0,,K. Johnson STEAL (1 STL),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
686,PT04M56.00S,2025-10-25T02:10:25.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642352,6.521024967148489,4.411764705882353,1610612748,95,137,2025-10-25T02:10:30Z,6820000,False,228.0,9.0,1,left,MISS K. Johnson 3PT,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
687,PT04M52.00S,2025-10-25T02:10:29.5Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,95,137,2025-10-25T02:10:30Z,6830000,False,,,0,,C. Coward REBOUND (Off:0 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Right Corner 3,24+ Right,,,,,,,,686.0,2.0,2.0,0.0,,,,,,,,,
688,PT04M49.00S,2025-10-25T02:10:33.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642907,73.80091984231275,82.59803921568627,1610612763,95,137,2025-10-25T02:10:44Z,6840000,False,163.0,194.0,1,right,MISS C. Coward 25' running 3PT,[1642907],1610612763.0,MEM,running,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
689,PT04M47.00S,2025-10-25T02:10:35.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,95,137,2025-10-25T02:10:44Z,6850000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,688.0,,,,,,,,,,,,
691,PT04M45.00S,2025-10-25T02:10:53.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642907,92.32917214191852,4.901960784313726,1610612763,98,137,2025-10-25T02:10:57Z,6870000,False,-225.0,20.0,1,right,C. Coward 3PT  (16 PTS) (J. Small 7 AST),"[1642907, 1642914]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,22.64,Made,16.0,J. Small,1642914.0,7.0,,,,,,,,,,,,,,
693,PT04M30.00S,2025-10-25T02:11:08.5Z,4,REGULAR,3pt,Jump Shot,[],1631107,18.478975032851512,92.15686274509804,1610612748,98,137,2025-10-25T02:11:33Z,6890000,False,-211.0,121.0,1,left,MISS N. Jović 24' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,24.32,Missed,,,,,,,,,,,,,,,,,,
694,PT04M27.00S,2025-10-25T02:11:11.5Z,4,REGULAR,rebound,defensive,[],1641790,,,1610612763,98,137,2025-10-25T02:11:33Z,6900000,False,,,0,,P. Hall REBOUND (Off:0 Def:2),[1641790],1610612763.0,MEM,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Left Center,,,,,,,,693.0,2.0,2.0,0.0,,,,,,,,,
696,PT04M07.00S,2025-10-25T02:11:44.7Z,4,REGULAR,3pt,Jump Shot,[],1641790,66.04796320630749,49.754901960784316,1610612763,98,137,2025-10-25T02:11:53Z,6920000,False,-1.0,267.0,1,right,MISS P. Hall 26' 3PT,[1641790],1610612763.0,MEM,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
697,PT04M03.00S,2025-10-25T02:11:48.7Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,98,137,2025-10-25T02:11:53Z,6930000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,696.0,1.0,1.0,0.0,,,,,,,,,
698,PT04M03.00S,2025-10-25T02:11:51.7Z,4,REGULAR,turnover,lost ball,[],1641796,,,1610612748,98,137,2025-10-25T02:12:17Z,6940000,False,,,0,,P. Larsson lost ball TURNOVER (2 TO),"[1641796, 1642907]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,Coward,1642907.0,,
699,PT04M03.00S,2025-10-25T02:11:51.7Z,4,REGULAR,steal,,[],1642907,,,1610612763,98,137,2025-10-25T02:11:53Z,6950000,False,,,0,,C. Coward STEAL (2 STL),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
700,PT04M03.00S,2025-10-25T02:11:54.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612763,98,137,2025-10-25T02:12:08Z,6960000,False,,,0,,P. Larsson shooting personal FOUL (2 PF) (Small 2 FT),"[1641796, 1642914]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,2.0,0.0,Small,1642914.0,,,,,
702,PT04M03.00S,2025-10-25T02:12:20.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642914,,,1610612763,99,137,2025-10-25T02:12:20Z,6980000,False,,,0,,J. Small Free Throw 1 of 2 (1 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
703,PT04M03.00S,2025-10-25T02:12:22.9Z,4,REGULAR,substitution,out,[],1641765,,,1610612763,99,137,2025-10-25T02:12:28Z,6990000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT04M03.00S,2025-10-25T02:12:22.9Z,4,REGULAR,substitution,out,[],1642907,,,1610612763,99,137,2025-10-25T02:12:28Z,7000000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT04M03.00S,2025-10-25T02:12:22.9Z,4,REGULAR,substitution,in,[],1642285,,,1610612763,99,137,2025-10-25T02:12:28Z,7010000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT04M03.00S,2025-10-25T02:12:22.9Z,4,REGULAR,substitution,in,[],1641713,,,1610612763,99,137,2025-10-25T02:12:28Z,7020000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT04M03.00S,2025-10-25T02:12:38.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642914,,,1610612763,100,137,2025-10-25T02:12:38Z,7030000,False,,,0,,J. Small Free Throw 2 of 2 (2 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
708,PT03M51.00S,2025-10-25T02:12:52.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642352,8.886333771353483,39.950980392156865,1610612748,100,137,2025-10-25T02:13:07Z,7040000,False,50.0,31.0,1,left,MISS K. Johnson driving DUNK - blocked,"[1642352, 1641790]",1610612748.0,MIA,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,,,,,Hall,1641790.0
709,PT03M51.00S,2025-10-25T02:12:52.2Z,4,REGULAR,block,,[],1641790,,,1610612748,100,137,2025-10-25T02:12:55Z,7050000,False,,,0,,P. Hall BLOCK (1 BLK),[1641790],1610612763.0,MEM,,,,Hall,P. Hall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
710,PT03M51.00S,2025-10-25T02:12:52.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,100,137,2025-10-25T02:13:00Z,7060000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,708.0,,,,,,,,,,,,
712,PT03M48.00S,2025-10-25T02:13:12.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641796,26.888961892247043,78.92156862745098,1610612748,100,137,2025-10-25T02:13:18Z,7080000,False,-145.0,200.0,1,left,MISS P. Larsson 24' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
713,PT03M45.00S,2025-10-25T02:13:15.7Z,4,REGULAR,rebound,defensive,[],1642914,,,1610612763,100,137,2025-10-25T02:13:18Z,7090000,False,,,0,,J. Small REBOUND (Off:0 Def:1),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,,,712.0,1.0,1.0,0.0,,,,,,,,,
714,PT03M41.00S,2025-10-25T02:13:20.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642914,66.04796320630749,41.42156862745098,1610612763,103,137,2025-10-25T02:13:25Z,7100000,False,-43.0,267.0,1,right,J. Small 27' 3PT running (5 PTS) (J. Konchar 1 AST),"[1642914, 1629723]",1610612763.0,MEM,running,,,Small,J. Small,,,,,Above the Break 3,24+ Center,27.0,Made,5.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
716,PT03M26.00S,2025-10-25T02:13:34.0Z,4,REGULAR,3pt,Jump Shot,[],1642352,31.750985545335087,35.53921568627451,1610612748,103,137,2025-10-25T02:13:38Z,7120000,False,72.0,246.0,1,left,MISS K. Johnson 25' 3PT,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
717,PT03M25.00S,2025-10-25T02:13:35.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,103,137,2025-10-25T02:13:38Z,7130000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,716.0,,,,,,,,,,,,
719,PT03M09.00S,2025-10-25T02:14:00.5Z,4,REGULAR,3pt,Jump Shot,[],1642285,89.30683311432325,95.09803921568627,1610612763,103,137,2025-10-25T02:14:05Z,7150000,False,225.0,48.0,1,right,MISS C. Spencer 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
720,PT03M05.00S,2025-10-25T02:14:04.5Z,4,REGULAR,rebound,defensive,[],1642352,,,1610612748,103,137,2025-10-25T02:14:05Z,7160000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,719.0,1.0,1.0,0.0,,,,,,,,,
721,PT02M52.00S,2025-10-25T02:14:16.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642352,6.258212877792378,50.98039215686274,1610612748,103,139,2025-10-25T02:14:23Z,7170000,False,-5.0,6.0,1,left,K. Johnson reverse DUNK (2 PTS),[1642352],1610612748.0,MIA,reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,,,,,,,,,,,,,,,,,
722,PT02M35.00S,2025-10-25T02:14:35.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642443,,,1610612763,103,139,2025-10-25T02:14:50Z,7180000,False,,,0,,J. Young shooting personal FOUL (1 PF) (Spencer 2 FT),"[1642443, 1642285]",1610612748.0,MIA,shooting,,,Young,J. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1830.0,,,,,1.0,0.0,Spencer,1642285.0,,,,,
724,PT02M35.00S,2025-10-25T02:14:59.3Z,4,REGULAR,freethrow,1 of 2,[],1642285,,,1610612763,104,139,2025-10-25T02:14:59Z,7200000,False,,,0,,C. Spencer Free Throw 1 of 2 (1 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
725,PT02M35.00S,2025-10-25T02:15:12.5Z,4,REGULAR,freethrow,2 of 2,[],1642285,,,1610612763,105,139,2025-10-25T02:15:12Z,7210000,False,,,0,,C. Spencer Free Throw 2 of 2 (2 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
726,PT02M22.00S,2025-10-25T02:15:29.1Z,4,REGULAR,3pt,Jump Shot,[],1631323,19.92444152431012,92.8921568627451,1610612748,105,139,2025-10-25T02:15:33Z,7220000,False,-214.0,135.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
727,PT02M18.00S,2025-10-25T02:15:32.3Z,4,REGULAR,rebound,offensive,[],1641796,,,1610612748,105,139,2025-10-25T02:15:32Z,7230000,False,,,0,,P. Larsson REBOUND (Off:1 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,,,726.0,2.0,1.0,1.0,,,,,,,,,
728,PT02M18.00S,2025-10-25T02:15:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641796,5.590000152587891,50.0,1610612748,105,141,2025-10-25T02:15:32Z,7240000,False,0.0,0.0,1,left,P. Larsson tip Layup (8 PTS),[1641796],1610612748.0,MIA,tip,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
729,PT02M08.00S,2025-10-25T02:15:42.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642914,86.5473061760841,50.245098039215684,1610612763,105,141,2025-10-25T02:15:48Z,7250000,False,1.0,74.0,1,right,MISS J. Small 7' driving floating Shot,[1642914],1610612763.0,MEM,driving floating,,,Small,J. Small,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
730,PT02M03.00S,2025-10-25T02:15:47.9Z,4,REGULAR,rebound,defensive,[],1642443,,,1610612748,105,141,2025-10-25T02:15:48Z,7260000,False,,,0,,J. Young REBOUND (Off:0 Def:1),[1642443],1610612748.0,MIA,,,,Young,J. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,729.0,1.0,1.0,0.0,,,,,,,,,
731,PT02M01.00S,2025-10-25T02:15:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642443,6.783837056504599,53.92156862745098,1610612748,105,141,2025-10-25T02:16:01Z,7270000,False,-20.0,11.0,1,left,MISS J. Young running Layup - blocked,"[1642443, 1629723]",1610612748.0,MIA,running,,,Young,J. Young,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,Konchar,1629723.0
732,PT02M01.00S,2025-10-25T02:15:49.6Z,4,REGULAR,block,,[],1629723,,,1610612748,105,141,2025-10-25T02:20:50Z,7280000,False,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
733,PT01M57.00S,2025-10-25T02:15:53.6Z,4,REGULAR,rebound,defensive,[],1642914,,,1610612763,105,141,2025-10-25T02:16:01Z,7290000,False,,,0,,J. Small REBOUND (Off:0 Def:2),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,,,,,,731.0,2.0,2.0,0.0,,,,,,,,,
735,PT01M57.00S,2025-10-25T02:15:55.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612763,105,141,2025-10-25T02:16:03Z,7310000,False,,,0,,S. Fontecchio shooting personal FOUL (4 PF) (Small 2 FT),"[1631323, 1642914]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,4.0,0.0,Small,1642914.0,,,,,
737,PT01M57.00S,2025-10-25T02:16:24.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642914,,,1610612763,106,141,2025-10-25T02:16:41Z,7330000,False,,,0,,J. Small Free Throw 1 of 2 (6 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
738,PT01M57.00S,2025-10-25T02:16:24.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642914,,,1610612763,106,141,2025-10-25T02:16:41Z,7340000,False,,,0,,MISS J. Small Free Throw 2 of 2,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
739,PT01M55.00S,2025-10-25T02:16:26.1Z,4,REGULAR,rebound,defensive,[],1642352,,,1610612748,106,141,2025-10-25T02:16:41Z,7350000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,738.0,2.0,2.0,0.0,,,,,,,,,
740,PT01M44.00S,2025-10-25T02:16:51.8Z,4,REGULAR,3pt,Jump Shot,[],1631107,18.873193166885677,8.088235294117647,1610612748,106,141,2025-10-25T02:16:59Z,7360000,False,210.0,125.0,1,left,MISS N. Jović 24' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,24.4,Missed,,,,,,,,,,,,,,,,,,
741,PT01M39.00S,2025-10-25T02:16:56.8Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,106,141,2025-10-25T02:23:01Z,7370000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,740.0,1.0,1.0,0.0,,,,,,,,,
742,PT01M35.00S,2025-10-25T02:17:00.1Z,4,REGULAR,turnover,bad pass,[],1642914,,,1610612763,106,141,2025-10-25T02:17:03Z,7380000,False,,,0,,J. Small bad pass TURNOVER (3 TO),"[1642914, 1641796]",1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,Larsson,1641796.0,,
