actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT01M50.00S,2025-12-27T02:05:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,93.51182654402102,52.94117647058824,1610612749,56,48,2025-12-27T02:05:08Z,3340000,False,15.0,8.0,1,right,K. Kuzma running finger roll Layup (4 PTS),[1628398],1610612749.0,MIL,running finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,4.0,,,,,,,,,
337,PT01M31.00S,2025-12-27T02:05:21.3Z,2,REGULAR,turnover,bad pass,[],1642377,,,1610612763,56,48,2025-12-27T02:05:24Z,3350000,False,,,0,,J. Wells bad pass TURNOVER (1 TO),"[1642377, 1626171]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,16-24 Center,,,,,,,,1.0,Portis,1626171.0,,,,,,,,,,
338,PT01M31.00S,2025-12-27T02:05:21.3Z,2,REGULAR,steal,,[],1626171,,,1610612749,56,48,2025-12-27T02:05:22Z,3360000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,16-24 Center,,,,,,,,,,,,,,,,,,,,
339,PT01M24.00S,2025-12-27T02:05:27.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,68.80749014454665,67.40196078431373,1610612749,56,48,2025-12-27T02:08:58Z,3370000,False,87.0,241.0,1,right,MISS A. Green 25' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
340,PT01M22.00S,2025-12-27T02:05:29.8Z,2,REGULAR,rebound,offensive,[],1631260,,,1610612749,56,48,2025-12-27T02:08:58Z,3380000,False,,,0,,A. Green REBOUND (Off:1 Def:0),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,339.0,1.0,0.0,1.0,,,,,,,,,,,,,,
341,PT01M20.00S,2025-12-27T02:05:32.1Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631260,83.311432325887,70.33930759803921,1610612749,56,50,2025-12-27T02:05:43Z,3390000,False,102.0,104.0,1,right,A. Green 14' bank Jump Shot (11 PTS),[1631260],1610612749.0,MIL,bank,,,Green,A. Green,,,,,Mid-Range,8-16 Right,14.57,Made,,,,,,,,,11.0,,,,,,,,,
342,PT00M57.00S,2025-12-27T02:05:58.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612763,56,50,2025-12-27T02:06:08Z,3400000,False,,,0,,J. Sims personal FOUL (1 PF) (Morant 2 FT),"[1630579, 1629630]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,203591.0,,,,,,,,,,1.0,0.0,Morant,1629630.0
344,PT00M57.00S,2025-12-27T02:06:23.0Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,57,50,2025-12-27T02:06:23Z,3420000,False,,,0,,J. Morant Free Throw 1 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
345,PT00M57.00S,2025-12-27T02:06:23.8Z,2,REGULAR,substitution,out,[],1642907,,,1610612763,57,50,2025-12-27T02:06:28Z,3430000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M57.00S,2025-12-27T02:06:23.8Z,2,REGULAR,substitution,in,[],1642285,,,1610612763,57,50,2025-12-27T02:06:28Z,3440000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M57.00S,2025-12-27T02:06:42.4Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,58,50,2025-12-27T02:06:42Z,3450000,False,,,0,,J. Morant Free Throw 2 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
349,PT00M45.80S,2025-12-27T02:07:04.7Z,2,REGULAR,foul,offensive,['inpenalty'],1630579,,,1610612749,58,50,2025-12-27T02:07:14Z,3470000,False,,,0,,J. Sims offensive FOUL (2 PF),"[1630579, 1642377]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Wells,1642377.0
351,PT00M45.80S,2025-12-27T02:07:04.7Z,2,REGULAR,turnover,offensive foul,[],1630579,,,1610612749,58,50,2025-12-27T02:07:04Z,3490000,False,,,0,,J. Sims offensive foul TURNOVER (2 TO),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,1627964.0,2.0,,,,,,,,,,,,
352,PT00M33.80S,2025-12-27T02:07:28.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,31.882391590013142,47.05882352941176,1610612763,58,50,2025-12-27T02:07:33Z,3500000,False,15.0,247.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,24.76,Missed,,,,,,,,,,,,,,,,,,
353,PT00M30.00S,2025-12-27T02:07:31.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,58,50,2025-12-27T02:07:33Z,3510000,False,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,352.0,6.0,4.0,2.0,,,,,,,,,,,,,,
354,PT00M10.60S,2025-12-27T02:07:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629645,69.99014454664915,70.83333333333334,1610612749,58,50,2025-12-27T02:07:55Z,3520000,False,104.0,230.0,1,right,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
355,PT00M08.00S,2025-12-27T02:07:53.9Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,58,50,2025-12-27T02:07:53Z,3530000,False,,,0,,C. Spencer REBOUND (Off:2 Def:2),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,354.0,4.0,2.0,2.0,,,,,,,,,,,,,,
356,PT00M02.70S,2025-12-27T02:07:59.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642377,5.601182654402102,49.26470588235294,1610612763,60,50,2025-12-27T02:12:32Z,3540000,False,4.0,0.0,1,left,J. Wells running DUNK (5 PTS) (J. Morant 5 AST),"[1642377, 1629630]",1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,5.0,,,J. Morant,1629630.0,5.0,,,,
358,PT00M00.20S,2025-12-27T02:08:06.3Z,2,REGULAR,heave,,[],0,,,1610612749,60,50,2025-12-27T02:12:15Z,3560000,False,,,0,,MIL Heave,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,57.88,,,,,,,,,,,,,,,,,,,
359,PT00M00.10S,2025-12-27T02:08:06.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,60,50,2025-12-27T02:08:42Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,358.0,,,,,,,,,,,,,,,,,
360,PT00M00.00S,2025-12-27T02:08:20.1Z,2,REGULAR,period,end,[],0,,,1610612749,60,50,2025-12-27T02:08:20Z,3580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-12-27T02:23:25.9Z,3,REGULAR,substitution,out,['startperiod'],1642285,,,1610612749,60,50,2025-12-27T02:24:44Z,3590000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-12-27T02:23:25.9Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612749,60,50,2025-12-27T02:24:44Z,3600000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-12-27T02:23:25.9Z,3,REGULAR,substitution,in,['startperiod'],1642907,,,1610612749,60,50,2025-12-27T02:24:44Z,3610000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2025-12-27T02:23:25.9Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612749,60,50,2025-12-27T02:24:44Z,3620000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-12-27T02:24:48.1Z,3,REGULAR,period,start,[],0,,,1610612749,60,50,2025-12-27T02:24:48Z,3630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M40.00S,2025-12-27T02:25:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,7.966491458607096,55.63725490196079,1610612749,60,50,2025-12-27T02:25:13Z,3640000,False,-28.0,22.0,1,left,MISS K. Porter Jr. driving finger roll Layup,[1629645],1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
369,PT11M36.00S,2025-12-27T02:25:11.3Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612749,60,50,2025-12-27T02:25:13Z,3650000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,368.0,6.0,5.0,1.0,,,,,,,,,,,,,,
370,PT11M36.00S,2025-12-27T02:25:11.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,5.590000152587891,50.0,1610612749,60,52,2025-12-27T02:25:11Z,3660000,False,0.0,0.0,1,left,K. Kuzma tip Layup (6 PTS),[1628398],1610612749.0,MIL,tip,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,6.0,,,,,,,,,
371,PT11M21.00S,2025-12-27T02:25:26.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.1819973718791,49.26470588235294,1610612763,62,52,2025-12-27T02:26:12Z,3670000,False,-4.0,96.0,1,right,J. Jackson Jr. 9' driving floating Jump Shot (19 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.63,Made,,,,,,,,,19.0,,,,,,,,,
372,PT10M58.00S,2025-12-27T02:25:49.1Z,3,REGULAR,turnover,lost ball,[],1629645,,,1610612749,62,52,2025-12-27T02:25:52Z,3680000,False,,,0,,K. Porter Jr. lost ball TURNOVER (5 TO),"[1629645, 1629630]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,5.0,Morant,1629630.0,,,,,,,,,,
373,PT10M58.00S,2025-12-27T02:25:49.1Z,3,REGULAR,steal,,[],1629630,,,1610612763,62,52,2025-12-27T02:25:50Z,3690000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
374,PT10M54.00S,2025-12-27T02:25:52.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,84.57621550591328,46.32352941176471,1610612763,62,52,2025-12-27T02:25:58Z,3700000,False,-18.0,92.0,1,right,MISS J. Jackson Jr. 9' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.43,Missed,,,,,,,,,,,,,,,,,,
375,PT10M52.00S,2025-12-27T02:25:54.8Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,62,52,2025-12-27T02:25:58Z,3710000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,374.0,5.0,5.0,0.0,,,,,,,,,,,,,,
376,PT10M45.00S,2025-12-27T02:26:02.1Z,3,REGULAR,3pt,Jump Shot,[],1628398,5.601182654402102,2.696078431372549,1610612749,62,52,2025-12-27T02:26:06Z,3720000,False,237.0,0.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
377,PT10M41.00S,2025-12-27T02:26:05.6Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,62,52,2025-12-27T02:26:05Z,3730000,False,,,0,,B. Portis REBOUND (Off:3 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,376.0,7.0,4.0,3.0,,,,,,,,,,,,,,
378,PT10M38.00S,2025-12-27T02:26:09.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,29.911300919842315,24.509803921568626,1610612749,62,55,2025-12-27T02:26:12Z,3740000,False,127.0,229.0,1,left,M. Turner 26' 3PT  (8 PTS) (A. Green 1 AST),"[1626167, 1631260]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.18,Made,,,,,,,,,8.0,,,A. Green,1631260.0,1.0,,,,
380,PT10M25.00S,2025-12-27T02:26:21.6Z,3,REGULAR,2pt,Jump Shot,[],1629630,88.25558475689881,33.33333333333333,1610612763,64,55,2025-12-27T02:26:26Z,3760000,False,-83.0,58.0,1,right,J. Morant 10' fadeaway Jump Shot (12 PTS),[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,10.14,Made,,,,,,,,,12.0,,,,,,,,,
381,PT10M15.00S,2025-12-27T02:26:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,11.514454664914586,41.66666666666667,1610612749,64,57,2025-12-27T02:26:41Z,3770000,False,42.0,56.0,1,left,K. Kuzma 6' driving finger roll Layup (8 PTS),[1628398],1610612749.0,MIL,driving finger roll,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,,,,,,,,,8.0,,,,,,,,,
382,PT10M15.00S,2025-12-27T02:26:37.8Z,3,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612749,64,57,2025-12-27T02:26:47Z,3780000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Kuzma 1 FT),"[1628991, 1628398]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,,,,,,2.0,0.0,Kuzma,1628398.0
384,PT10M15.00S,2025-12-27T02:27:11.4Z,3,REGULAR,violation,lane,[],1628991,,,1610612749,64,57,2025-12-27T02:28:37Z,3800000,False,,,0,,J. Jackson Jr. lane VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT10M15.00S,2025-12-27T02:27:22.3Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612749,64,58,2025-12-27T02:27:22Z,3810000,False,,,0,,K. Kuzma Free Throw 1 of 1 (9 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
386,PT10M05.00S,2025-12-27T02:27:36.9Z,3,REGULAR,3pt,Jump Shot,[],1642907,93.64323258869908,4.411764705882353,1610612763,67,58,2025-12-27T02:27:40Z,3820000,False,-228.0,7.0,1,right,C. Coward 3PT  (5 PTS) (J. Morant 6 AST),"[1642907, 1629630]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,,,,,5.0,,,J. Morant,1629630.0,6.0,,,,
388,PT09M46.00S,2025-12-27T02:27:55.0Z,3,REGULAR,3pt,Jump Shot,[],1631260,3.4986859395532193,96.56862745098039,1610612749,67,61,2025-12-27T02:27:58Z,3840000,False,-233.0,-20.0,1,left,A. Green 3PT  (14 PTS) (B. Portis 3 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.36,Made,,,,,,,,,14.0,,,B. Portis,1626171.0,3.0,,,,
390,PT09M34.00S,2025-12-27T02:28:09.7Z,3,REGULAR,turnover,traveling,[],1642377,,,1610612763,67,61,2025-12-27T02:28:14Z,3860000,False,,,0,,J. Wells traveling TURNOVER (2 TO),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627964.0,2.0,,,,,,,,,,,,
391,PT09M21.00S,2025-12-27T02:28:31.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,25.312089356110377,81.61764705882352,1610612749,67,61,2025-12-27T02:28:39Z,3870000,False,-158.0,185.0,1,left,MISS K. Porter Jr. 24' 3PT,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
392,PT09M16.00S,2025-12-27T02:28:37.1Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612749,67,61,2025-12-27T02:28:37Z,3880000,False,,,0,,M. Turner REBOUND (Off:2 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,391.0,3.0,1.0,2.0,,,,,,,,,,,,,,
393,PT09M16.00S,2025-12-27T02:28:37.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626167,5.590000152587891,50.0,1610612749,67,61,2025-12-27T02:29:11Z,3890000,False,0.0,0.0,1,left,MISS M. Turner putback Layup - blocked,"[1626167, 1628991]",1610612749.0,MIL,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,
394,PT09M16.00S,2025-12-27T02:28:37.1Z,3,REGULAR,block,,[],1628991,,,1610612749,67,61,2025-12-27T02:28:38Z,3900000,False,,,0,,J. Jackson Jr. BLOCK (4 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT09M14.00S,2025-12-27T02:28:39.1Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,67,61,2025-12-27T02:29:11Z,3910000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,393.0,2.0,2.0,0.0,,,,,,,,,,,,,,
396,PT09M13.00S,2025-12-27T02:28:43.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629630,87.99277266754271,60.78431372549019,1610612763,69,61,2025-12-27T02:29:53Z,3920000,False,54.0,60.0,1,right,J. Morant 8' driving floating Jump Shot (14 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,8.1,Made,,,,,,,,,14.0,,,,,,,,,
397,PT09M13.00S,2025-12-27T02:28:46.2Z,3,REGULAR,foul,personal,['1freethrow'],1631260,,,1610612763,69,61,2025-12-27T02:28:57Z,3930000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Morant 1 FT),"[1631260, 1629630]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201638.0,,,,,,,,,,2.0,0.0,Morant,1629630.0
399,PT09M13.00S,2025-12-27T02:29:04.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629630,,,1610612763,70,61,2025-12-27T02:29:04Z,3950000,False,,,0,,J. Morant Free Throw 1 of 1 (15 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
400,PT08M53.00S,2025-12-27T02:29:26.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,5.206964520367937,2.696078431372549,1610612749,70,61,2025-12-27T02:29:30Z,3960000,False,237.0,-4.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
401,PT08M49.00S,2025-12-27T02:29:30.0Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,70,61,2025-12-27T02:29:30Z,3970000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,400.0,5.0,4.0,1.0,,,,,,,,,,,,,,
402,PT08M38.00S,2025-12-27T02:29:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,89.70105124835742,38.23529411764706,1610612763,70,61,2025-12-27T02:30:34Z,3980000,False,-59.0,44.0,1,right,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,,,,,,,,,,
403,PT08M34.00S,2025-12-27T02:29:44.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,70,61,2025-12-27T02:29:50Z,3990000,False,,,0,,B. Portis REBOUND (Off:3 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,402.0,8.0,5.0,3.0,,,,,,,,,,,,,,
404,PT08M27.00S,2025-12-27T02:29:51.6Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612749,70,61,2025-12-27T02:29:57Z,4000000,False,,,0,,K. Porter Jr. bad pass TURNOVER (6 TO),"[1629645, 1642377]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,6.0,Wells,1642377.0,,,,,,,,,,
405,PT08M27.00S,2025-12-27T02:29:51.6Z,3,REGULAR,steal,,[],1642377,,,1610612763,70,61,2025-12-27T02:29:53Z,4010000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
406,PT08M25.00S,2025-12-27T02:29:55.1Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612763,70,61,2025-12-27T02:30:08Z,4020000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Wells 2 FT),"[1628398, 1642377]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Wells,1642377.0
408,PT08M25.00S,2025-12-27T02:30:23.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642377,,,1610612763,70,61,2025-12-27T02:30:23Z,4040000,False,,,0,,MISS J. Wells Free Throw 1 of 2,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
409,PT08M25.00S,2025-12-27T02:30:23.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,70,61,2025-12-27T02:30:23Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,408.0,,,,,,,,,,,,,,,,,
410,PT08M25.00S,2025-12-27T02:30:26.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,70,61,2025-12-27T02:30:41Z,4060000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M25.00S,2025-12-27T02:30:26.2Z,3,REGULAR,substitution,out,[],1642907,,,1610612763,70,61,2025-12-27T02:30:41Z,4070000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M25.00S,2025-12-27T02:30:26.2Z,3,REGULAR,substitution,in,[],1631132,,,1610612763,70,61,2025-12-27T02:30:41Z,4080000,False,,,0,,SUB in: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M25.00S,2025-12-27T02:30:26.2Z,3,REGULAR,substitution,in,[],203484,,,1610612763,70,61,2025-12-27T02:30:41Z,4090000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT08M25.00S,2025-12-27T02:30:49.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642377,,,1610612763,71,61,2025-12-27T02:30:49Z,4100000,False,,,0,,J. Wells Free Throw 2 of 2 (6 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
415,PT08M12.00S,2025-12-27T02:31:03.7Z,3,REGULAR,3pt,Jump Shot,[],1629645,31.09395532194481,32.35294117647059,1610612749,71,61,2025-12-27T02:31:08Z,4110000,False,88.0,240.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
416,PT08M08.00S,2025-12-27T02:31:07.7Z,3,REGULAR,rebound,offensive,[],1631260,,,1610612749,71,61,2025-12-27T02:31:08Z,4120000,False,,,0,,A. Green REBOUND (Off:2 Def:0),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,415.0,2.0,0.0,2.0,,,,,,,,,,,,,,
