actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
395,PT12M00.00S,2025-12-08T00:28:15.4Z,3,REGULAR,substitution,out,['startperiod'],1631101,,,1610612763,66,46,2025-12-08T00:28:56Z,3890000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2025-12-08T00:28:15.4Z,3,REGULAR,substitution,out,['startperiod'],1631200,,,1610612763,66,46,2025-12-08T00:28:56Z,3900000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2025-12-08T00:28:15.4Z,3,REGULAR,substitution,in,['startperiod'],1631321,,,1610612763,66,46,2025-12-08T00:28:56Z,3910000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2025-12-08T00:28:15.4Z,3,REGULAR,substitution,in,['startperiod'],1642905,,,1610612763,66,46,2025-12-08T00:28:56Z,3920000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2025-12-08T00:29:19.9Z,3,REGULAR,period,start,[],0,,,1610612757,66,46,2025-12-08T00:29:19Z,3930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT11M43.00S,2025-12-08T00:29:36.3Z,3,REGULAR,3pt,Jump Shot,[],1631321,29.77989487516426,29.166666666666668,1610612757,66,46,2025-12-08T00:29:45Z,3940000,False,104.0,227.0,1,left,MISS S. Cissoko 25' pullup 3PT,[1631321],1610612757.0,POR,pullup,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
401,PT11M39.00S,2025-12-08T00:29:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,66,46,2025-12-08T00:29:45Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,400.0,,,,,,,,,,,,,,,
403,PT11M35.00S,2025-12-08T00:29:59.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642905,15.062417871222076,48.529411764705884,1610612757,66,46,2025-12-08T00:30:35Z,3970000,False,7.0,89.0,1,left,MISS Yang 8' floating Shot,[1642905],1610612757.0,POR,floating,,,Hansen,Yang,,,,,In The Paint (Non-RA),8-16 Center,8.94,Missed,,,,,,,,,,,,,,,,,,
404,PT11M32.00S,2025-12-08T00:30:02.9Z,3,REGULAR,rebound,offensive,[],1642905,,,1610612757,66,46,2025-12-08T00:30:02Z,3980000,False,,,0,,Yang REBOUND (Off:1 Def:1),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,In The Paint (Non-RA),8-16 Center,,,,,403.0,,,,,2.0,1.0,1.0,,,,,,,,
405,PT11M29.00S,2025-12-08T00:30:05.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631321,31.882391590013142,40.19607843137255,1610612757,66,49,2025-12-08T00:30:09Z,3990000,False,49.0,247.0,1,left,S. Cissoko 25' 3PT  (6 PTS) (Yang 1 AST),"[1631321, 1642905]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,25.2,Made,,,,6.0,Yang,1642905.0,1.0,,,,,,,,,,,
407,PT11M23.00S,2025-12-08T00:30:21.3Z,3,REGULAR,foul,personal,[],1631321,,,1610612763,66,49,2025-12-08T00:30:26Z,4010000,False,,,0,,S. Cissoko personal FOUL (2 PF),"[1631321, 1628991]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1627962.0,2.0,0.0,Jackson Jr.,1628991.0,,,
409,PT11M10.00S,2025-12-08T00:30:45.0Z,3,REGULAR,3pt,Jump Shot,[],1642907,72.48685939553219,19.852941176470587,1610612763,66,49,2025-12-08T00:30:48Z,4030000,False,-151.0,206.0,1,right,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
410,PT11M10.00S,2025-12-08T00:30:45.0Z,3,REGULAR,rebound,offensive,[],1641744,,,1610612763,66,49,2025-12-08T00:30:48Z,4040000,False,,,0,,Z. Edey REBOUND (Off:4 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,,409.0,,,,,8.0,4.0,4.0,,,,,,,,
411,PT11M10.00S,2025-12-08T00:30:48.6Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612763,66,49,2025-12-08T00:30:57Z,4050000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Edey 2 FT),"[1630166, 1641744]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627519.0,2.0,0.0,Edey,1641744.0,,,
413,PT11M10.00S,2025-12-08T00:31:12.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641744,,,1610612763,66,49,2025-12-08T00:31:12Z,4070000,False,,,0,,MISS Z. Edey Free Throw 1 of 2,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
414,PT11M10.00S,2025-12-08T00:31:12.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,66,49,2025-12-08T00:31:12Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,
415,PT11M10.00S,2025-12-08T00:31:26.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641744,,,1610612763,67,49,2025-12-08T00:31:26Z,4090000,False,,,0,,Z. Edey Free Throw 2 of 2 (8 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
416,PT11M00.00S,2025-12-08T00:31:37.2Z,3,REGULAR,turnover,lost ball,[],1630166,,,1610612757,67,49,2025-12-08T00:31:39Z,4100000,False,,,0,,D. Avdija lost ball TURNOVER (3 TO),"[1630166, 1642377]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Wells,1642377.0
417,PT11M00.00S,2025-12-08T00:31:37.2Z,3,REGULAR,steal,,[],1642377,,,1610612763,67,49,2025-12-08T00:31:38Z,4110000,False,,,0,,J. Wells STEAL (2 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
419,PT10M51.00S,2025-12-08T00:32:01.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642907,78.66294349540078,59.068627450980394,1610612763,67,49,2025-12-08T00:32:03Z,4130000,False,45.0,148.0,1,right,MISS C. Coward 15' pullup Shot,[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
420,PT10M48.00S,2025-12-08T00:32:04.3Z,3,REGULAR,rebound,defensive,[],1631321,,,1610612757,67,49,2025-12-08T00:32:03Z,4140000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Center,,,,,419.0,,,,,3.0,2.0,1.0,,,,,,,,
421,PT10M38.00S,2025-12-08T00:32:14.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,5.601182654402102,50.245098039215684,1610612757,67,51,2025-12-08T00:32:17Z,4150000,False,-1.0,0.0,1,left,T. Camara cutting DUNK (10 PTS) (Yang 2 AST),"[1641739, 1642905]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.12,Made,,,,10.0,Yang,1642905.0,2.0,,,,,,,,,,,
423,PT10M22.00S,2025-12-08T00:32:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,92.9862023653088,47.30392156862745,1610612763,67,51,2025-12-08T00:32:38Z,4170000,False,-13.0,13.0,1,right,MISS V. Williams Jr. driving finger roll Layup,[1631246],1610612763.0,MEM,driving finger roll,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
424,PT10M22.00S,2025-12-08T00:32:29.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,67,51,2025-12-08T00:32:38Z,4180000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,423.0,,,,,,,,,,,,,,,
425,PT10M22.00S,2025-12-08T00:32:37.4Z,3,REGULAR,foul,personal,[],1641744,,,1610612757,67,51,2025-12-08T00:32:44Z,4190000,False,,,0,,Z. Edey loose ball personal FOUL (3 PF),"[1641744, 1641739]",1610612763.0,MEM,loose ball,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,3.0,0.0,Camara,1641739.0,,,
427,PT10M12.00S,2025-12-08T00:33:06.4Z,3,REGULAR,foul,personal,['2freethrow'],1631246,,,1610612757,67,51,2025-12-08T00:33:15Z,4210000,False,,,0,,V. Williams Jr. shooting personal FOUL (2 PF) (Grant 2 FT),"[1631246, 203924]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627519.0,2.0,0.0,Grant,203924.0,,,
429,PT10M12.00S,2025-12-08T00:33:30.7Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,67,52,2025-12-08T00:33:30Z,4230000,False,,,0,,J. Grant Free Throw 1 of 2 (7 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
430,PT10M12.00S,2025-12-08T00:33:50.9Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,67,53,2025-12-08T00:33:50Z,4240000,False,,,0,,J. Grant Free Throw 2 of 2 (8 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
431,PT10M01.00S,2025-12-08T00:34:06.1Z,3,REGULAR,foul,offensive,[],1631246,,,1610612763,67,53,2025-12-08T00:34:12Z,4250000,False,,,0,,V. Williams Jr. offensive FOUL (3 PF),"[1631246, 203924]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627524.0,3.0,0.0,Grant,203924.0,,,
433,PT10M01.00S,2025-12-08T00:34:06.1Z,3,REGULAR,turnover,offensive foul,[],1631246,,,1610612763,67,53,2025-12-08T00:34:06Z,4270000,False,,,0,,V. Williams Jr. offensive foul TURNOVER (3 TO),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627524.0,,,,,3.0,,
434,PT10M01.00S,2025-12-08T00:34:20.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,67,53,2025-12-08T00:34:30Z,4280000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,1627519.0,,,,,,,
435,PT09M50.00S,2025-12-08T00:34:32.5Z,3,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612757,67,53,2025-12-08T00:34:55Z,4290000,False,,,0,,Z. Edey shooting personal FOUL (4 PF) (Grant 2 FT),"[1641744, 203924]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627519.0,4.0,0.0,Grant,203924.0,,,
437,PT09M50.00S,2025-12-08T00:34:45.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,67,53,2025-12-08T00:34:45Z,4310000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT09M50.00S,2025-12-08T00:35:00.3Z,3,REGULAR,foul,technical,['1freethrow'],1641744,,,1610612757,67,53,2025-12-08T00:37:29Z,4320000,False,,,0,,Z. Edey technical FOUL (1 Tech),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,1627962.0,4.0,1.0,,,,,
439,PT09M50.00S,2025-12-08T00:37:43.3Z,3,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,67,54,2025-12-08T00:37:43Z,4330000,False,,,0,,D. Avdija technical Free Throw 1 of 1 (10 PTS),[1630166],1610612757.0,POR,technical,,,Avdija,D. Avdija,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
440,PT09M50.00S,2025-12-08T00:38:06.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612757,67,55,2025-12-08T00:38:06Z,4340000,False,,,0,,J. Grant Free Throw 1 of 2 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
441,PT09M50.00S,2025-12-08T00:38:19.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612757,67,56,2025-12-08T00:38:19Z,4350000,False,,,0,,J. Grant Free Throw 2 of 2 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
442,PT09M35.00S,2025-12-08T00:38:36.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,82.47371879106439,40.931372549019606,1610612763,67,56,2025-12-08T00:39:37Z,4360000,False,-45.0,112.0,1,right,MISS J. Jackson Jr. 12' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.1,Missed,,,,,,,,,,,,,,,,,,
443,PT09M32.00S,2025-12-08T00:38:39.9Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,67,56,2025-12-08T00:38:39Z,4370000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,442.0,,,,,3.0,3.0,0.0,,,,,,,,
444,PT09M30.00S,2025-12-08T00:38:41.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631321,5.338370565045992,48.529411764705884,1610612757,67,56,2025-12-08T00:38:48Z,4380000,False,7.0,-2.0,1,left,MISS S. Cissoko running DUNK - blocked,"[1631321, 1631246]",1610612757.0,POR,running,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,0.77,Missed,Williams Jr.,1631246.0,,,,,,,,,,,,,,,,
445,PT09M30.00S,2025-12-08T00:38:41.7Z,3,REGULAR,block,,[],1631246,,,1610612757,67,56,2025-12-08T00:38:44Z,4390000,False,,,0,,V. Williams Jr. BLOCK (1 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
446,PT09M25.00S,2025-12-08T00:38:46.7Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,67,56,2025-12-08T00:43:34Z,4400000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,444.0,,,,,4.0,3.0,1.0,,,,,,,,
447,PT09M23.00S,2025-12-08T00:38:47.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203924,5.338370565045992,5.147058823529411,1610612757,67,59,2025-12-08T00:38:53Z,4410000,False,224.0,-2.0,1,left,J. Grant 3PT  (13 PTS) (D. Avdija 5 AST),"[203924, 1630166]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.43,Made,,,,13.0,D. Avdija,1630166.0,5.0,,,,,,,,,,,
449,PT09M19.00S,2025-12-08T00:38:56.7Z,3,REGULAR,foul,offensive,[],1641744,,,1610612763,67,59,2025-12-08T00:39:05Z,4430000,False,,,0,,Z. Edey offensive FOUL (5 PF),"[1641744, 1642905]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627519.0,5.0,1.0,Hansen,1642905.0,,,
451,PT09M19.00S,2025-12-08T00:38:56.7Z,3,REGULAR,turnover,offensive foul,[],1641744,,,1610612763,67,59,2025-12-08T00:38:56Z,4450000,False,,,0,,Z. Edey offensive foul TURNOVER (4 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627519.0,,,,,4.0,,
452,PT09M19.00S,2025-12-08T00:39:10.6Z,3,REGULAR,substitution,out,[],1641744,,,1610612757,67,59,2025-12-08T00:39:20Z,4460000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT09M19.00S,2025-12-08T00:39:10.6Z,3,REGULAR,substitution,in,[],1629111,,,1610612757,67,59,2025-12-08T00:39:20Z,4470000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT09M19.00S,2025-12-08T00:39:27.9Z,3,REGULAR,foul,offensive,[],1630166,,,1610612757,67,59,2025-12-08T00:39:31Z,4480000,False,,,0,,D. Avdija offensive FOUL (3 PF),"[1630166, 1642377]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627519.0,3.0,0.0,Wells,1642377.0,,,
456,PT09M19.00S,2025-12-08T00:39:27.9Z,3,REGULAR,turnover,offensive foul,[],1630166,,,1610612757,67,59,2025-12-08T00:39:27Z,4500000,False,,,0,,D. Avdija offensive foul TURNOVER (4 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627519.0,,,,,4.0,,
457,PT09M12.00S,2025-12-08T00:39:50.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629111,68.41327201051249,28.431372549019606,1610612763,67,59,2025-12-08T00:39:57Z,4510000,False,-108.0,244.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
458,PT09M12.00S,2025-12-08T00:39:50.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,67,59,2025-12-08T00:39:57Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,457.0,,,,,,,,,,,,,,,
459,PT09M12.00S,2025-12-08T00:39:55.7Z,3,REGULAR,foul,personal,[],1631321,,,1610612763,67,59,2025-12-08T00:40:03Z,4530000,False,,,0,,S. Cissoko loose ball personal FOUL (3 PF),"[1631321, 1642907]",1610612757.0,POR,loose ball,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627519.0,3.0,0.0,Coward,1642907.0,,,
461,PT09M03.00S,2025-12-08T00:40:22.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642907,92.06636005256242,44.36274509803921,1610612763,67,59,2025-12-08T00:40:26Z,4550000,False,-28.0,22.0,1,right,MISS C. Coward driving floating Shot,[1642907],1610612763.0,MEM,driving floating,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
462,PT09M00.00S,2025-12-08T00:40:25.2Z,3,REGULAR,rebound,defensive,[],1642905,,,1610612757,67,59,2025-12-08T00:40:26Z,4560000,False,,,0,,Yang REBOUND (Off:1 Def:2),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,,,461.0,,,,,3.0,2.0,1.0,,,,,,,,
463,PT08M57.00S,2025-12-08T00:40:28.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,28.465834428383708,73.77450980392157,1610612757,67,59,2025-12-08T00:40:54Z,4570000,False,-119.0,215.0,1,left,MISS T. Camara 24' running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,,,,,,,,,,,,,,,,,
464,PT08M54.00S,2025-12-08T00:40:31.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,67,59,2025-12-08T00:40:40Z,4580000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,463.0,,,,,,,,,,,,,,,
465,PT08M54.00S,2025-12-08T00:40:34.6Z,3,REGULAR,foul,personal,[],1629111,,,1610612757,67,59,2025-12-08T00:40:41Z,4590000,False,,,0,,J. Landale loose ball personal FOUL (2 PF),"[1629111, 1642905]",1610612763.0,MEM,loose ball,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627519.0,2.0,0.0,Hansen,1642905.0,,,
467,PT08M54.00S,2025-12-08T00:40:43.1Z,3,REGULAR,substitution,out,[],1631246,,,1610612757,67,59,2025-12-08T00:40:48Z,4610000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT08M54.00S,2025-12-08T00:40:43.1Z,3,REGULAR,substitution,in,[],1642285,,,1610612757,67,59,2025-12-08T00:40:48Z,4620000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT08M44.00S,2025-12-08T00:41:18.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,9.674770039421814,95.34313725490196,1610612757,67,62,2025-12-08T00:41:20Z,4640000,False,-227.0,38.0,1,left,D. Avdija 3PT  (13 PTS) (J. Grant 2 AST),"[1630166, 203924]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,22.99,Made,,,,13.0,J. Grant,203924.0,2.0,,,,,,,,,,,
472,PT08M32.00S,2025-12-08T00:41:29.4Z,3,REGULAR,2pt,Jump Shot,[],1642285,89.43823915900131,12.990196078431374,1610612763,69,62,2025-12-08T00:41:32Z,4660000,False,-185.0,47.0,1,right,C. Spencer 19' pullup Jump Shot (4 PTS),[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left,19.08,Made,,,,4.0,,,,,,,,,,,,,,
473,PT08M22.00S,2025-12-08T00:41:47.9Z,3,REGULAR,violation,kicked ball,[],1629111,,,1610612757,69,62,2025-12-08T00:41:50Z,4670000,False,,,0,,J. Landale kicked ball VIOLATION,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,1627519.0,,,,,,,
474,PT08M18.00S,2025-12-08T00:41:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,12.171484888304862,54.41176470588235,1610612757,69,62,2025-12-08T00:42:02Z,4680000,False,-22.0,62.0,1,left,MISS D. Avdija 6' driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
475,PT08M16.00S,2025-12-08T00:42:01.6Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,69,62,2025-12-08T00:42:02Z,4690000,False,,,0,,J. Landale REBOUND (Off:5 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,474.0,,,,,6.0,1.0,5.0,,,,,,,,
476,PT08M12.00S,2025-12-08T00:42:05.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629111,69.07030223390277,69.85294117647058,1610612763,69,62,2025-12-08T00:42:12Z,4700000,False,99.0,238.0,1,right,MISS J. Landale 25' running 3PT,[1629111],1610612763.0,MEM,running,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
477,PT08M10.00S,2025-12-08T00:42:09.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,69,62,2025-12-08T00:42:09Z,4710000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,476.0,,,,,,,,,,,,,,,
479,PT07M58.00S,2025-12-08T00:42:30.5Z,3,REGULAR,3pt,Jump Shot,[],1631321,26.49474375821288,80.14705882352942,1610612757,69,62,2025-12-08T00:42:34Z,4730000,False,-151.0,197.0,1,left,MISS S. Cissoko 24' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
480,PT07M54.00S,2025-12-08T00:42:34.5Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,69,62,2025-12-08T00:42:34Z,4740000,False,,,0,,C. Coward REBOUND (Off:1 Def:3),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,,,479.0,,,,,4.0,3.0,1.0,,,,,,,,
481,PT07M50.00S,2025-12-08T00:42:40.1Z,3,REGULAR,turnover,out-of-bounds,[],1642907,,,1610612763,69,62,2025-12-08T00:42:45Z,4750000,False,,,0,,C. Coward bad pass out-of-bounds TURNOVER (2 TO),[1642907],1610612763.0,MEM,bad pass,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627519.0,,,,,2.0,,
482,PT07M50.00S,2025-12-08T00:42:42.6Z,3,REGULAR,substitution,out,[],1628991,,,1610612757,69,62,2025-12-08T00:42:56Z,4760000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT07M50.00S,2025-12-08T00:42:42.6Z,3,REGULAR,substitution,in,[],1630583,,,1610612757,69,62,2025-12-08T00:42:56Z,4770000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
