actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
671,PT05M53.00S,2026-01-22T03:14:29.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203468,28.728646517739815,76.7156862745098,1610612737,107,108,2026-01-22T03:14:34Z,6630000,False,-134.0,218.0,1,left,MISS C. McCollum 25' running pullup 3PT,[203468],1610612737.0,ATL,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
672,PT05M50.00S,2026-01-22T03:14:32.6Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,107,108,2026-01-22T03:14:34Z,6640000,False,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,671.0,2.0,1.0,1.0,,,,,,,,,,,,,,
673,PT05M39.00S,2026-01-22T03:14:43.5Z,4,REGULAR,3pt,Jump Shot,[],1629630,77.7431011826544,9.558823529411764,1610612763,110,108,2026-01-22T03:14:53Z,6650000,False,-202.0,157.0,1,right,J. Morant 25' 3PT  (21 PTS) (J. Landale 3 AST),"[1629630, 1629111]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.58,Made,,,,,21.0,,,,,,,J. Landale,1629111.0,3.0,,,,
675,PT05M36.00S,2026-01-22T03:14:51.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,110,108,2026-01-22T03:14:51Z,6670000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT05M36.00S,2026-01-22T03:16:35.5Z,4,REGULAR,substitution,out,[],1642285,,,1610612737,110,108,2026-01-22T03:17:17Z,6680000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT05M36.00S,2026-01-22T03:16:35.5Z,4,REGULAR,substitution,out,[],1629111,,,1610612737,110,108,2026-01-22T03:17:17Z,6690000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT05M36.00S,2026-01-22T03:16:35.5Z,4,REGULAR,substitution,out,[],1628379,,,1610612737,110,108,2026-01-22T03:17:17Z,6700000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT05M36.00S,2026-01-22T03:16:35.5Z,4,REGULAR,substitution,in,[],1642377,,,1610612737,110,108,2026-01-22T03:17:17Z,6710000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT05M36.00S,2026-01-22T03:16:35.5Z,4,REGULAR,substitution,in,[],1629723,,,1610612737,110,108,2026-01-22T03:17:17Z,6720000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT05M36.00S,2026-01-22T03:16:35.5Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,110,108,2026-01-22T03:17:17Z,6730000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT05M25.00S,2026-01-22T03:17:49.8Z,4,REGULAR,3pt,Jump Shot,[],1630168,31.750985545335087,51.9607843137255,1610612737,110,111,2026-01-22T03:17:53Z,6740000,False,-10.0,246.0,1,left,O. Okongwu 24' 3PT  (18 PTS) (C. McCollum 5 AST),"[1630168, 203468]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,24.62,Made,,,,,18.0,,,,,,,C. McCollum,203468.0,5.0,,,,
686,PT05M12.00S,2026-01-22T03:18:02.4Z,4,REGULAR,turnover,lost ball,[],1629630,,,1610612763,110,111,2026-01-22T03:18:05Z,6760000,False,,,0,,J. Morant lost ball TURNOVER (5 TO),"[1629630, 203468]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right Center,,,,,,,,5.0,McCollum,203468.0,,,,,,,,,,
687,PT05M12.00S,2026-01-22T03:18:02.4Z,4,REGULAR,steal,,[],203468,,,1610612737,110,111,2026-01-22T03:18:04Z,6770000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
688,PT05M01.00S,2026-01-22T03:18:13.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,12.302890932982917,49.01960784313725,1610612737,110,111,2026-01-22T03:18:17Z,6780000,False,5.0,63.0,1,left,MISS C. McCollum 6' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,6.33,Missed,,,,,,,,,,,,,,,,,,
689,PT04M57.00S,2026-01-22T03:18:17.3Z,4,REGULAR,rebound,defensive,[],203484,,,1610612763,110,111,2026-01-22T03:32:37Z,6790000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:5),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,688.0,5.0,5.0,0.0,,,,,,,,,,,,,,
690,PT04M45.00S,2026-01-22T03:18:29.1Z,4,REGULAR,turnover,bad pass,[],1628991,,,1610612763,110,111,2026-01-22T03:18:31Z,6800000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (5 TO),"[1628991, 1630552]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,5.0,Johnson,1630552.0,,,,,,,,,,
691,PT04M45.00S,2026-01-22T03:18:29.1Z,4,REGULAR,steal,,[],1630552,,,1610612737,110,111,2026-01-22T03:18:30Z,6810000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
692,PT04M41.00S,2026-01-22T03:18:33.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629638,9.543363994743759,3.431372549019608,1610612737,110,114,2026-01-22T03:18:39Z,6820000,False,233.0,37.0,1,left,N. Alexander-Walker 3PT running (8 PTS) (J. Johnson 8 AST),"[1629638, 1630552]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,8.0,,,,,,,J. Johnson,1630552.0,8.0,,,,
694,PT04M26.00S,2026-01-22T03:18:50.5Z,4,REGULAR,foul,personal,[],1629638,,,1610612763,110,114,2026-01-22T03:18:58Z,6840000,False,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 1628991]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203591.0,,,,,,2.0,1.0,Jackson Jr.,1628991.0
696,PT04M26.00S,2026-01-22T03:18:57.9Z,4,REGULAR,substitution,out,[],203484,,,1610612763,110,114,2026-01-22T03:19:05Z,6860000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT04M26.00S,2026-01-22T03:18:57.9Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,110,114,2026-01-22T03:19:05Z,6870000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT04M26.00S,2026-01-22T03:18:57.9Z,4,REGULAR,substitution,in,[],1642907,,,1610612763,110,114,2026-01-22T03:19:05Z,6880000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT04M26.00S,2026-01-22T03:18:57.9Z,4,REGULAR,substitution,in,[],1629111,,,1610612763,110,114,2026-01-22T03:19:05Z,6890000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT04M20.00S,2026-01-22T03:19:22.1Z,4,REGULAR,2pt,Jump Shot,[],1642907,79.45137976346912,52.20588235294118,1610612763,110,114,2026-01-22T03:19:25Z,6900000,False,11.0,141.0,1,right,MISS C. Coward 14' pullup Shot - blocked,"[1642907, 1629638]",1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,Mid-Range,8-16 Center,14.11,Missed,,,,,,,,,,Alexander-Walker,1629638.0,,,,,,,
701,PT04M20.00S,2026-01-22T03:19:22.1Z,4,REGULAR,block,,[],1629638,,,1610612763,110,114,2026-01-22T03:19:24Z,6910000,False,,,0,,N. Alexander-Walker BLOCK (2 BLK),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
702,PT04M17.00S,2026-01-22T03:19:25.1Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,110,114,2026-01-22T03:19:25Z,6920000,False,,,0,,D. Daniels REBOUND (Off:3 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Center,,,700.0,6.0,3.0,3.0,,,,,,,,,,,,,,
703,PT04M15.00S,2026-01-22T03:19:27.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,6.389618922470433,46.568627450980394,1610612737,110,114,2026-01-22T03:30:46Z,6930000,False,17.0,8.0,1,left,MISS D. Daniels running Layup - blocked,"[1630700, 1629630]",1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,Morant,1629630.0,,,,,,,
704,PT04M15.00S,2026-01-22T03:19:27.0Z,4,REGULAR,block,,[],1629630,,,1610612737,110,114,2026-01-22T03:19:29Z,6940000,False,,,0,,J. Morant BLOCK (3 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
705,PT04M15.00S,2026-01-22T03:19:27.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,110,114,2026-01-22T03:19:33Z,6950000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,703.0,,,,,,,,,,,,,,,,,
707,PT04M00.00S,2026-01-22T03:19:57.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630552,28.465834428383708,22.30392156862745,1610612737,110,114,2026-01-22T03:20:02Z,6970000,False,138.0,215.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
708,PT03M58.00S,2026-01-22T03:19:59.0Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,110,114,2026-01-22T03:20:02Z,6980000,False,,,0,,J. Johnson REBOUND (Off:2 Def:13),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,707.0,15.0,13.0,2.0,,,,,,,,,,,,,,
709,PT03M57.00S,2026-01-22T03:20:01.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612737,110,114,2026-01-22T03:20:26Z,6990000,False,,,0,,J. Jackson Jr. shooting personal FOUL (5 PF) (Johnson 2 FT),"[1628991, 1630552]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,5.0,0.0,Johnson,1630552.0
711,PT03M57.00S,2026-01-22T03:20:28.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630552,,,1610612737,110,115,2026-01-22T03:20:28Z,7010000,False,,,0,,J. Johnson Free Throw 1 of 2 (29 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
712,PT03M57.00S,2026-01-22T03:20:44.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630552,,,1610612737,110,116,2026-01-22T03:20:44Z,7020000,False,,,0,,J. Johnson Free Throw 2 of 2 (30 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
713,PT03M50.00S,2026-01-22T03:20:52.9Z,4,REGULAR,2pt,Jump Shot,[],1629630,75.50919842312747,47.05882352941176,1610612763,110,116,2026-01-22T03:20:56Z,7030000,False,-15.0,178.0,1,right,MISS J. Morant 17' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,17.83,Missed,,,,,,,,,,,,,,,,,,
714,PT03M46.00S,2026-01-22T03:20:56.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,110,116,2026-01-22T03:20:56Z,7040000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,713.0,8.0,7.0,1.0,,,,,,,,,,,,,,
715,PT03M40.00S,2026-01-22T03:21:02.5Z,4,REGULAR,3pt,Jump Shot,[],1629638,30.042706964520367,27.696078431372552,1610612737,110,116,2026-01-22T03:21:07Z,7050000,False,112.0,230.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
716,PT03M36.00S,2026-01-22T03:21:06.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,110,116,2026-01-22T03:21:07Z,7060000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,715.0,9.0,7.0,2.0,,,,,,,,,,,,,,
717,PT03M35.00S,2026-01-22T03:21:06.8Z,4,REGULAR,turnover,lost ball,[],1630168,,,1610612737,110,116,2026-01-22T03:21:11Z,7070000,False,,,0,,O. Okongwu lost ball TURNOVER (6 TO),"[1630168, 1628991]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,6.0,Jackson Jr.,1628991.0,,,,,,,,,,
718,PT03M35.00S,2026-01-22T03:21:06.8Z,4,REGULAR,steal,,[],1628991,,,1610612763,110,116,2026-01-22T03:21:08Z,7080000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
719,PT03M32.00S,2026-01-22T03:21:10.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642377,92.46057818659659,46.568627450980394,1610612763,112,116,2026-01-22T03:21:25Z,7090000,False,-17.0,18.0,1,right,J. Wells running Layup (18 PTS) (J. Morant 10 AST),"[1642377, 1629630]",1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,18.0,,,,,,,J. Morant,1629630.0,10.0,,,,
721,PT03M12.00S,2026-01-22T03:21:29.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,15.588042049934298,47.30392156862745,1610612737,112,116,2026-01-22T03:21:34Z,7110000,False,13.0,94.0,1,left,MISS D. Daniels 9' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
722,PT03M09.00S,2026-01-22T03:21:32.9Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,112,116,2026-01-22T03:21:34Z,7120000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,721.0,6.0,6.0,0.0,,,,,,,,,,,,,,
723,PT03M04.00S,2026-01-22T03:21:38.3Z,4,REGULAR,3pt,Jump Shot,[],1642377,73.14388961892247,17.401960784313726,1610612763,112,116,2026-01-22T03:21:49Z,7130000,False,-163.0,200.0,1,right,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
724,PT03M03.00S,2026-01-22T03:21:39.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,112,116,2026-01-22T03:21:49Z,7140000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,723.0,,,,,,,,,,,,,,,,,
725,PT03M03.00S,2026-01-22T03:21:45.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612763,112,116,2026-01-22T03:22:09Z,7150000,False,,,0,,O. Okongwu loose ball personal FOUL (5 PF) (Landale 2 FT),"[1630168, 1629111]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,203591.0,,,,,,5.0,0.0,Landale,1629111.0
727,PT03M03.00S,2026-01-22T03:22:09.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629111,,,1610612763,113,116,2026-01-22T03:22:09Z,7170000,False,,,0,,J. Landale Free Throw 1 of 2 (10 PTS),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
728,PT03M03.00S,2026-01-22T03:22:17.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,113,116,2026-01-22T03:22:17Z,7180000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT03M03.00S,2026-01-22T03:23:59.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629111,,,1610612763,114,116,2026-01-22T03:23:59Z,7190000,False,,,0,,J. Landale Free Throw 2 of 2 (11 PTS),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
731,PT02M52.00S,2026-01-22T03:24:11.5Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612737,114,116,2026-01-22T03:24:15Z,7200000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1642907]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Coward,1642907.0,,,,,,,,,,
732,PT02M52.00S,2026-01-22T03:24:11.5Z,4,REGULAR,steal,,[],1642907,,,1610612763,114,116,2026-01-22T03:24:12Z,7210000,False,,,0,,C. Coward STEAL (2 STL),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
733,PT02M49.00S,2026-01-22T03:24:15.0Z,4,REGULAR,turnover,lost ball,[],1642907,,,1610612763,114,116,2026-01-22T03:24:17Z,7220000,False,,,0,,C. Coward lost ball TURNOVER (3 TO),"[1642907, 203468]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,McCollum,203468.0,,,,,,,,,,
734,PT02M49.00S,2026-01-22T03:24:15.0Z,4,REGULAR,steal,,[],203468,,,1610612737,114,116,2026-01-22T03:24:16Z,7230000,False,,,0,,C. McCollum STEAL (2 STL),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
735,PT02M44.00S,2026-01-22T03:24:20.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629638,7.30946123521682,95.58823529411765,1610612737,114,119,2026-01-22T03:24:25Z,7240000,False,-228.0,16.0,1,left,N. Alexander-Walker 3PT running (11 PTS) (C. McCollum 6 AST),"[1629638, 203468]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.85,Made,,,,,11.0,,,,,,,C. McCollum,203468.0,6.0,,,,
737,PT02M30.00S,2026-01-22T03:24:33.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,82.07950065703022,49.50980392156863,1610612763,114,119,2026-01-22T03:24:37Z,7260000,False,-2.0,116.0,1,right,MISS J. Morant 11' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.6,Missed,,,,,,,,,,,,,,,,,,
738,PT02M28.00S,2026-01-22T03:24:35.0Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,114,119,2026-01-22T03:24:37Z,7270000,False,,,0,,D. Daniels REBOUND (Off:3 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,737.0,7.0,4.0,3.0,,,,,,,,,,,,,,
739,PT02M11.00S,2026-01-22T03:24:54.7Z,4,REGULAR,foul,offensive,['inpenalty'],1630168,,,1610612737,114,119,2026-01-22T03:25:09Z,7280000,False,,,0,,O. Okongwu offensive FOUL (6 PF),"[1630168, 1629111]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627526.0,,,,,,6.0,0.0,Landale,1629111.0
741,PT02M11.00S,2026-01-22T03:24:54.7Z,4,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,114,119,2026-01-22T03:24:54Z,7300000,False,,,0,,O. Okongwu offensive foul TURNOVER (7 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,7.0,,,1627526.0,,,,,,,,,
742,PT02M11.00S,2026-01-22T03:25:14.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,114,119,2026-01-22T03:25:14Z,7310000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT02M11.00S,2026-01-22T03:26:55.5Z,4,REGULAR,substitution,out,[],1630168,,,1610612763,114,119,2026-01-22T03:27:05Z,7330000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT02M11.00S,2026-01-22T03:26:55.5Z,4,REGULAR,substitution,in,[],1631132,,,1610612763,114,119,2026-01-22T03:27:05Z,7340000,False,,,0,,SUB in: C. Koloko,[1631132],1610612737.0,ATL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT02M02.00S,2026-01-22T03:27:19.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,92.19776609724047,52.94117647058824,1610612763,116,119,2026-01-22T03:27:22Z,7350000,False,15.0,21.0,1,right,J. Landale cutting Layup (13 PTS) (J. Morant 11 AST),"[1629111, 1629630]",1610612763.0,MEM,cutting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,13.0,,,,,,,J. Morant,1629630.0,11.0,,,,
748,PT01M45.00S,2026-01-22T03:27:37.3Z,4,REGULAR,turnover,bad pass,[],1630552,,,1610612737,116,119,2026-01-22T03:27:42Z,7370000,False,,,0,,J. Johnson bad pass TURNOVER (4 TO),"[1630552, 1629630]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,4.0,Morant,1629630.0,,,,,,,,,,
749,PT01M45.00S,2026-01-22T03:27:37.3Z,4,REGULAR,steal,,[],1629630,,,1610612763,116,119,2026-01-22T03:27:39Z,7380000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
750,PT01M43.00S,2026-01-22T03:27:40.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,93.24901445466492,50.73529411764706,1610612763,118,119,2026-01-22T03:27:47Z,7390000,False,4.0,11.0,1,right,J. Morant running DUNK (23 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,23.0,,,,,,,,,,,,,
751,PT01M23.00S,2026-01-22T03:28:01.8Z,4,REGULAR,3pt,Jump Shot,[],203468,7.5722733245729295,95.58823529411765,1610612737,118,122,2026-01-22T03:28:08Z,7400000,False,-228.0,19.0,1,left,C. McCollum 3PT step back (15 PTS) (D. Daniels 8 AST),"[203468, 1630700]",1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,22.87,Made,,,,,15.0,,,,,,,D. Daniels,1630700.0,8.0,,,,
752,PT01M09.00S,2026-01-22T03:28:18.5Z,4,REGULAR,3pt,Jump Shot,[],1642907,73.27529566360053,17.15686274509804,1610612763,121,122,2026-01-22T03:28:22Z,7410000,False,-164.0,199.0,1,right,C. Coward 25' 3PT  (17 PTS) (J. Morant 12 AST),"[1642907, 1629630]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,17.0,,,,,,,J. Morant,1629630.0,12.0,,,,
754,PT00M46.10S,2026-01-22T03:28:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,17.95335085413929,49.01960784313725,1610612737,121,124,2026-01-22T03:28:51Z,7430000,False,5.0,116.0,1,left,J. Johnson 11' turnaround Jump Shot (32 PTS),[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.64,Made,,,,,32.0,,,,,,,,,,,,,
755,PT00M30.70S,2026-01-22T03:29:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630552,,,1610612763,121,124,2026-01-22T03:29:37Z,7440000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Landale 2 FT),"[1630552, 1629111]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Landale,1629111.0
